"ple0016","year","migback","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Yes","2010","indirect migration background","(2c_gen) general maturity certificate","","","",""
"Yes","2010","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"Yes","2010","indirect migration background","(3a) lower tertiary education","","","",""
"Yes","2010","indirect migration background","(3b) higher tertiary education","","","",""
"Yes","2011","no migration background","(0) in school","","","",""
"Yes","2011","no migration background","(1a) inadequately completed","6","","",""
"Yes","2011","no migration background","(1b) general elementary school","62","1","1","1"
"Yes","2011","no migration background","(1c) basic vocational qualification","172","1","1","1"
"Yes","2011","no migration background","(2b) intermediate general qualification","4","","",""
"Yes","2011","no migration background","(2a) intermediate vocational","73","1","1","1"
"Yes","2011","no migration background","(2c_gen) general maturity certificate","1","","",""
"Yes","2011","no migration background","(2c_voc) vocational maturity certificate","9","","",""
"Yes","2011","no migration background","(3a) lower tertiary education","27","","",""
"Yes","2011","no migration background","(3b) higher tertiary education","36","1","1","1"
"Yes","2011","direct migration background","(0) in school","","","",""
"Yes","2011","direct migration background","(1a) inadequately completed","3","","",""
"Yes","2011","direct migration background","(1b) general elementary school","11","","",""
"Yes","2011","direct migration background","(1c) basic vocational qualification","14","","",""
"Yes","2011","direct migration background","(2b) intermediate general qualification","","","",""
"Yes","2011","direct migration background","(2a) intermediate vocational","3","","",""
"Yes","2011","direct migration background","(2c_gen) general maturity certificate","1","","",""
"Yes","2011","direct migration background","(2c_voc) vocational maturity certificate","5","","",""
"Yes","2011","direct migration background","(3a) lower tertiary education","2","","",""
"Yes","2011","direct migration background","(3b) higher tertiary education","","","",""
"Yes","2011","indirect migration background","(0) in school","","","",""
"Yes","2011","indirect migration background","(1a) inadequately completed","1","","",""
"Yes","2011","indirect migration background","(1b) general elementary school","","","",""
"Yes","2011","indirect migration background","(1c) basic vocational qualification","2","","",""
"Yes","2011","indirect migration background","(2b) intermediate general qualification","","","",""
"Yes","2011","indirect migration background","(2a) intermediate vocational","1","","",""
"Yes","2011","indirect migration background","(2c_gen) general maturity certificate","1","","",""
"Yes","2011","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"Yes","2011","indirect migration background","(3a) lower tertiary education","","","",""
"Yes","2011","indirect migration background","(3b) higher tertiary education","","","",""
"Yes","2012","no migration background","(0) in school","","","",""
"Yes","2012","no migration background","(1a) inadequately completed","","","",""
"Yes","2012","no migration background","(1b) general elementary school","","","",""
"Yes","2012","no migration background","(1c) basic vocational qualification","","","",""
"Yes","2012","no migration background","(2b) intermediate general qualification","","","",""
"Yes","2012","no migration background","(2a) intermediate vocational","","","",""
"Yes","2012","no migration background","(2c_gen) general maturity certificate","","","",""
"Yes","2012","no migration background","(2c_voc) vocational maturity certificate","","","",""
"Yes","2012","no migration background","(3a) lower tertiary education","","","",""
"Yes","2012","no migration background","(3b) higher tertiary education","","","",""
"Yes","2012","direct migration background","(0) in school","","","",""
"Yes","2012","direct migration background","(1a) inadequately completed","","","",""
"Yes","2012","direct migration background","(1b) general elementary school","","","",""
"Yes","2012","direct migration background","(1c) basic vocational qualification","","","",""
"Yes","2012","direct migration background","(2b) intermediate general qualification","","","",""
"Yes","2012","direct migration background","(2a) intermediate vocational","","","",""
"Yes","2012","direct migration background","(2c_gen) general maturity certificate","","","",""
"Yes","2012","direct migration background","(2c_voc) vocational maturity certificate","","","",""
"Yes","2012","direct migration background","(3a) lower tertiary education","","","",""
"Yes","2012","direct migration background","(3b) higher tertiary education","","","",""
"Yes","2012","indirect migration background","(0) in school","","","",""
"Yes","2012","indirect migration background","(1a) inadequately completed","","","",""
"Yes","2012","indirect migration background","(1b) general elementary school","","","",""
"Yes","2012","indirect migration background","(1c) basic vocational qualification","","","",""
"Yes","2012","indirect migration background","(2b) intermediate general qualification","","","",""
"Yes","2012","indirect migration background","(2a) intermediate vocational","","","",""
"Yes","2012","indirect migration background","(2c_gen) general maturity certificate","","","",""
"Yes","2012","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"Yes","2012","indirect migration background","(3a) lower tertiary education","","","",""
"Yes","2012","indirect migration background","(3b) higher tertiary education","","","",""
"Yes","2013","no migration background","(0) in school","","","",""
"Yes","2013","no migration background","(1a) inadequately completed","8","","",""
"Yes","2013","no migration background","(1b) general elementary school","52","1","1","1"
"Yes","2013","no migration background","(1c) basic vocational qualification","162","1","1","1"
"Yes","2013","no migration background","(2b) intermediate general qualification","3","","",""
"Yes","2013","no migration background","(2a) intermediate vocational","79","1","1","1"
"Yes","2013","no migration background","(2c_gen) general maturity certificate","3","","",""
"Yes","2013","no migration background","(2c_voc) vocational maturity certificate","11","","",""
"Yes","2013","no migration background","(3a) lower tertiary education","29","","",""
"Yes","2013","no migration background","(3b) higher tertiary education","37","1","1","1"
"Yes","2013","direct migration background","(0) in school","","","",""
"Yes","2013","direct migration background","(1a) inadequately completed","3","","",""
"Yes","2013","direct migration background","(1b) general elementary school","5","","",""
"Yes","2013","direct migration background","(1c) basic vocational qualification","8","","",""
"Yes","2013","direct migration background","(2b) intermediate general qualification","","","",""
"Yes","2013","direct migration background","(2a) intermediate vocational","2","","",""
"Yes","2013","direct migration background","(2c_gen) general maturity certificate","","","",""
"Yes","2013","direct migration background","(2c_voc) vocational maturity certificate","5","","",""
"Yes","2013","direct migration background","(3a) lower tertiary education","1","","",""
"Yes","2013","direct migration background","(3b) higher tertiary education","1","","",""
"Yes","2013","indirect migration background","(0) in school","","","",""
"Yes","2013","indirect migration background","(1a) inadequately completed","1","","",""
"Yes","2013","indirect migration background","(1b) general elementary school","","","",""
"Yes","2013","indirect migration background","(1c) basic vocational qualification","3","","",""
"Yes","2013","indirect migration background","(2b) intermediate general qualification","","","",""
"Yes","2013","indirect migration background","(2a) intermediate vocational","1","","",""
"Yes","2013","indirect migration background","(2c_gen) general maturity certificate","","","",""
"Yes","2013","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"Yes","2013","indirect migration background","(3a) lower tertiary education","","","",""
"Yes","2013","indirect migration background","(3b) higher tertiary education","","","",""
"Yes","2014","no migration background","(0) in school","","","",""
"Yes","2014","no migration background","(1a) inadequately completed","","","",""
"Yes","2014","no migration background","(1b) general elementary school","","","",""
"Yes","2014","no migration background","(1c) basic vocational qualification","","","",""
"Yes","2014","no migration background","(2b) intermediate general qualification","","","",""
"Yes","2014","no migration background","(2a) intermediate vocational","","","",""
"Yes","2014","no migration background","(2c_gen) general maturity certificate","","","",""
"Yes","2014","no migration background","(2c_voc) vocational maturity certificate","","","",""
"Yes","2014","no migration background","(3a) lower tertiary education","","","",""
"Yes","2014","no migration background","(3b) higher tertiary education","","","",""
"Yes","2014","direct migration background","(0) in school","","","",""
"Yes","2014","direct migration background","(1a) inadequately completed","","","",""
"Yes","2014","direct migration background","(1b) general elementary school","","","",""
"Yes","2014","direct migration background","(1c) basic vocational qualification","","","",""
"Yes","2014","direct migration background","(2b) intermediate general qualification","","","",""
"Yes","2014","direct migration background","(2a) intermediate vocational","","","",""
"Yes","2014","direct migration background","(2c_gen) general maturity certificate","","","",""
"Yes","2014","direct migration background","(2c_voc) vocational maturity certificate","","","",""
"Yes","2014","direct migration background","(3a) lower tertiary education","","","",""
"Yes","2014","direct migration background","(3b) higher tertiary education","","","",""
"Yes","2014","indirect migration background","(0) in school","","","",""
"Yes","2014","indirect migration background","(1a) inadequately completed","","","",""
"Yes","2014","indirect migration background","(1b) general elementary school","","","",""
"Yes","2014","indirect migration background","(1c) basic vocational qualification","","","",""
"Yes","2014","indirect migration background","(2b) intermediate general qualification","","","",""
"Yes","2014","indirect migration background","(2a) intermediate vocational","","","",""
"Yes","2014","indirect migration background","(2c_gen) general maturity certificate","","","",""
"Yes","2014","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"Yes","2014","indirect migration background","(3a) lower tertiary education","","","",""
"Yes","2014","indirect migration background","(3b) higher tertiary education","","","",""
"Yes","2015","no migration background","(0) in school","","","",""
"Yes","2015","no migration background","(1a) inadequately completed","10","","",""
"Yes","2015","no migration background","(1b) general elementary school","46","1","1","1"
"Yes","2015","no migration background","(1c) basic vocational qualification","174","1","1","1"
"Yes","2015","no migration background","(2b) intermediate general qualification","3","","",""
"Yes","2015","no migration background","(2a) intermediate vocational","94","1","1","1"
"Yes","2015","no migration background","(2c_gen) general maturity certificate","3","","",""
"Yes","2015","no migration background","(2c_voc) vocational maturity certificate","23","","",""
"Yes","2015","no migration background","(3a) lower tertiary education","28","","",""
"Yes","2015","no migration background","(3b) higher tertiary education","46","1","1","1"
"Yes","2015","direct migration background","(0) in school","","","",""
"Yes","2015","direct migration background","(1a) inadequately completed","8","","",""
"Yes","2015","direct migration background","(1b) general elementary school","7","","",""
"Yes","2015","direct migration background","(1c) basic vocational qualification","19","","",""
"Yes","2015","direct migration background","(2b) intermediate general qualification","","","",""
"Yes","2015","direct migration background","(2a) intermediate vocational","3","","",""
"Yes","2015","direct migration background","(2c_gen) general maturity certificate","3","","",""
"Yes","2015","direct migration background","(2c_voc) vocational maturity certificate","10","","",""
"Yes","2015","direct migration background","(3a) lower tertiary education","1","","",""
"Yes","2015","direct migration background","(3b) higher tertiary education","4","","",""
"Yes","2015","indirect migration background","(0) in school","","","",""
"Yes","2015","indirect migration background","(1a) inadequately completed","1","","",""
"Yes","2015","indirect migration background","(1b) general elementary school","1","","",""
"Yes","2015","indirect migration background","(1c) basic vocational qualification","2","","",""
"Yes","2015","indirect migration background","(2b) intermediate general qualification","2","","",""
"Yes","2015","indirect migration background","(2a) intermediate vocational","3","","",""
"Yes","2015","indirect migration background","(2c_gen) general maturity certificate","","","",""
"Yes","2015","indirect migration background","(2c_voc) vocational maturity certificate","1","","",""
"Yes","2015","indirect migration background","(3a) lower tertiary education","1","","",""
"Yes","2015","indirect migration background","(3b) higher tertiary education","","","",""
"Yes","2016","no migration background","(0) in school","","","",""
"Yes","2016","no migration background","(1a) inadequately completed","","","",""
"Yes","2016","no migration background","(1b) general elementary school","","","",""
"Yes","2016","no migration background","(1c) basic vocational qualification","","","",""
"Yes","2016","no migration background","(2b) intermediate general qualification","","","",""
"Yes","2016","no migration background","(2a) intermediate vocational","","","",""
"Yes","2016","no migration background","(2c_gen) general maturity certificate","","","",""
"Yes","2016","no migration background","(2c_voc) vocational maturity certificate","","","",""
"Yes","2016","no migration background","(3a) lower tertiary education","","","",""
"Yes","2016","no migration background","(3b) higher tertiary education","","","",""
"Yes","2016","direct migration background","(0) in school","","","",""
"Yes","2016","direct migration background","(1a) inadequately completed","","","",""
"Yes","2016","direct migration background","(1b) general elementary school","","","",""
"Yes","2016","direct migration background","(1c) basic vocational qualification","","","",""
"Yes","2016","direct migration background","(2b) intermediate general qualification","","","",""
"Yes","2016","direct migration background","(2a) intermediate vocational","","","",""
"Yes","2016","direct migration background","(2c_gen) general maturity certificate","","","",""
"Yes","2016","direct migration background","(2c_voc) vocational maturity certificate","","","",""
"Yes","2016","direct migration background","(3a) lower tertiary education","","","",""
"Yes","2016","direct migration background","(3b) higher tertiary education","","","",""
"Yes","2016","indirect migration background","(0) in school","","","",""
"Yes","2016","indirect migration background","(1a) inadequately completed","","","",""
"Yes","2016","indirect migration background","(1b) general elementary school","","","",""
"Yes","2016","indirect migration background","(1c) basic vocational qualification","","","",""
"Yes","2016","indirect migration background","(2b) intermediate general qualification","","","",""
"Yes","2016","indirect migration background","(2a) intermediate vocational","","","",""
"Yes","2016","indirect migration background","(2c_gen) general maturity certificate","","","",""
"Yes","2016","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"Yes","2016","indirect migration background","(3a) lower tertiary education","","","",""
"Yes","2016","indirect migration background","(3b) higher tertiary education","","","",""
"Yes","2017","no migration background","(0) in school","","","",""
"Yes","2017","no migration background","(1a) inadequately completed","12","","",""
"Yes","2017","no migration background","(1b) general elementary school","42","1","1","1"
"Yes","2017","no migration background","(1c) basic vocational qualification","159","1","1","1"
"Yes","2017","no migration background","(2b) intermediate general qualification","4","","",""
"Yes","2017","no migration background","(2a) intermediate vocational","112","1","1","1"
"Yes","2017","no migration background","(2c_gen) general maturity certificate","3","","",""
"Yes","2017","no migration background","(2c_voc) vocational maturity certificate","27","","",""
"Yes","2017","no migration background","(3a) lower tertiary education","30","1","1","1"
"Yes","2017","no migration background","(3b) higher tertiary education","51","1","1","1"
"Yes","2017","direct migration background","(0) in school","","","",""
"Yes","2017","direct migration background","(1a) inadequately completed","9","","",""
"Yes","2017","direct migration background","(1b) general elementary school","11","","",""
"Yes","2017","direct migration background","(1c) basic vocational qualification","19","","",""
"Yes","2017","direct migration background","(2b) intermediate general qualification","1","","",""
"Yes","2017","direct migration background","(2a) intermediate vocational","1","","",""
"Yes","2017","direct migration background","(2c_gen) general maturity certificate","1","","",""
"Yes","2017","direct migration background","(2c_voc) vocational maturity certificate","9","","",""
"Yes","2017","direct migration background","(3a) lower tertiary education","2","","",""
"Yes","2017","direct migration background","(3b) higher tertiary education","8","","",""
"Yes","2017","indirect migration background","(0) in school","","","",""
"Yes","2017","indirect migration background","(1a) inadequately completed","","","",""
"Yes","2017","indirect migration background","(1b) general elementary school","1","","",""
"Yes","2017","indirect migration background","(1c) basic vocational qualification","1","","",""
"Yes","2017","indirect migration background","(2b) intermediate general qualification","1","","",""
"Yes","2017","indirect migration background","(2a) intermediate vocational","5","","",""
"Yes","2017","indirect migration background","(2c_gen) general maturity certificate","","","",""
"Yes","2017","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"Yes","2017","indirect migration background","(3a) lower tertiary education","2","","",""
"Yes","2017","indirect migration background","(3b) higher tertiary education","","","",""
"Yes","2018","no migration background","(0) in school","","","",""
"Yes","2018","no migration background","(1a) inadequately completed","","","",""
"Yes","2018","no migration background","(1b) general elementary school","","","",""
"Yes","2018","no migration background","(1c) basic vocational qualification","","","",""
"Yes","2018","no migration background","(2b) intermediate general qualification","","","",""
"Yes","2018","no migration background","(2a) intermediate vocational","","","",""
"Yes","2018","no migration background","(2c_gen) general maturity certificate","","","",""
"Yes","2018","no migration background","(2c_voc) vocational maturity certificate","","","",""
"Yes","2018","no migration background","(3a) lower tertiary education","","","",""
"Yes","2018","no migration background","(3b) higher tertiary education","","","",""
"Yes","2018","direct migration background","(0) in school","","","",""
"Yes","2018","direct migration background","(1a) inadequately completed","","","",""
"Yes","2018","direct migration background","(1b) general elementary school","","","",""
"Yes","2018","direct migration background","(1c) basic vocational qualification","","","",""
"Yes","2018","direct migration background","(2b) intermediate general qualification","","","",""
"Yes","2018","direct migration background","(2a) intermediate vocational","","","",""
"Yes","2018","direct migration background","(2c_gen) general maturity certificate","","","",""
"Yes","2018","direct migration background","(2c_voc) vocational maturity certificate","","","",""
"Yes","2018","direct migration background","(3a) lower tertiary education","","","",""
"Yes","2018","direct migration background","(3b) higher tertiary education","","","",""
"Yes","2018","indirect migration background","(0) in school","","","",""
"Yes","2018","indirect migration background","(1a) inadequately completed","","","",""
"Yes","2018","indirect migration background","(1b) general elementary school","","","",""
"Yes","2018","indirect migration background","(1c) basic vocational qualification","","","",""
"Yes","2018","indirect migration background","(2b) intermediate general qualification","","","",""
"Yes","2018","indirect migration background","(2a) intermediate vocational","","","",""
"Yes","2018","indirect migration background","(2c_gen) general maturity certificate","","","",""
"Yes","2018","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"Yes","2018","indirect migration background","(3a) lower tertiary education","","","",""
"Yes","2018","indirect migration background","(3b) higher tertiary education","","","",""
"Yes","2019","no migration background","(0) in school","1","","",""
"Yes","2019","no migration background","(1a) inadequately completed","12","","",""
"Yes","2019","no migration background","(1b) general elementary school","37","1","1","1"
"Yes","2019","no migration background","(1c) basic vocational qualification","164","1","1","1"
"Yes","2019","no migration background","(2b) intermediate general qualification","10","","",""
"Yes","2019","no migration background","(2a) intermediate vocational","115","1","1","1"
"Yes","2019","no migration background","(2c_gen) general maturity certificate","4","","",""
"Yes","2019","no migration background","(2c_voc) vocational maturity certificate","25","","",""
"Yes","2019","no migration background","(3a) lower tertiary education","42","1","1","1"
"Yes","2019","no migration background","(3b) higher tertiary education","62","1","1","1"
"Yes","2019","direct migration background","(0) in school","","","",""
"Yes","2019","direct migration background","(1a) inadequately completed","10","","",""
"Yes","2019","direct migration background","(1b) general elementary school","6","","",""
"Yes","2019","direct migration background","(1c) basic vocational qualification","14","","",""
"Yes","2019","direct migration background","(2b) intermediate general qualification","","","",""
"Yes","2019","direct migration background","(2a) intermediate vocational","","","",""
"Yes","2019","direct migration background","(2c_gen) general maturity certificate","3","","",""
"Yes","2019","direct migration background","(2c_voc) vocational maturity certificate","6","","",""
"Yes","2019","direct migration background","(3a) lower tertiary education","","","",""
"Yes","2019","direct migration background","(3b) higher tertiary education","8","","",""
"Yes","2019","indirect migration background","(0) in school","","","",""
"Yes","2019","indirect migration background","(1a) inadequately completed","","","",""
"Yes","2019","indirect migration background","(1b) general elementary school","","","",""
"Yes","2019","indirect migration background","(1c) basic vocational qualification","2","","",""
"Yes","2019","indirect migration background","(2b) intermediate general qualification","1","","",""
"Yes","2019","indirect migration background","(2a) intermediate vocational","2","","",""
"Yes","2019","indirect migration background","(2c_gen) general maturity certificate","1","","",""
"Yes","2019","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"Yes","2019","indirect migration background","(3a) lower tertiary education","1","","",""
"Yes","2019","indirect migration background","(3b) higher tertiary education","1","","",""
