"ple0016","year","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"No","2015","Couple + C. LE 16 ","6056","0.996469132936687","0.994978653128721","0.997959612744653"
"No","2015","Couple + C. GT 16 ","2859","0.98880213087494","0.984975010031552","0.992629251718328"
"No","2015","Couple + C. LE and GT 16","2139","0.98835236388231","0.98382550276448","0.99287922500014"
"Yes","2016","1-pers.-HH","","","",""
"Yes","2016","(Married) couple without C. ","","","",""
"Yes","2016","Single parent ","","","",""
"Yes","2016","Couple + C. LE 16 ","","","",""
"Yes","2016","Couple + C. GT 16 ","","","",""
"Yes","2016","Couple + C. LE and GT 16","","","",""
"No","2016","1-pers.-HH","","","",""
"No","2016","(Married) couple without C. ","","","",""
"No","2016","Single parent ","","","",""
"No","2016","Couple + C. LE 16 ","","","",""
"No","2016","Couple + C. GT 16 ","","","",""
"No","2016","Couple + C. LE and GT 16","","","",""
"Yes","2017","1-pers.-HH","114","0.0302727070297656","0.024930877045206","0.0356145370143252"
"Yes","2017","(Married) couple without C. ","264","0.0308481997118371","0.0271189499806007","0.0345774494430735"
"Yes","2017","Single parent ","25","","",""
"Yes","2017","Couple + C. LE 16 ","26","","",""
"Yes","2017","Couple + C. GT 16 ","52","0.0149917390713243","0.0108266896549042","0.0191567884877444"
"Yes","2017","Couple + C. LE and GT 16","16","","",""
"No","2017","1-pers.-HH","3838","0.969727292970234","0.964385462985675","0.975069122954794"
"No","2017","(Married) couple without C. ","7994","0.969151800288163","0.965422550556927","0.972881050019399"
"No","2017","Single parent ","2219","0.985307391428771","0.980329195453015","0.990285587404526"
"No","2017","Couple + C. LE 16 ","5931","0.995940262930396","0.99432553302153","0.997554992839262"
"No","2017","Couple + C. GT 16 ","3218","0.985008260928676","0.980843211512256","0.989173310345096"
"No","2017","Couple + C. LE and GT 16","2231","0.993522336424015","0.990205343333405","0.996839329514625"
"Yes","2018","1-pers.-HH","","","",""
"Yes","2018","(Married) couple without C. ","","","",""
"Yes","2018","Single parent ","","","",""
"Yes","2018","Couple + C. LE 16 ","","","",""
"Yes","2018","Couple + C. GT 16 ","","","",""
"Yes","2018","Couple + C. LE and GT 16","","","",""
"No","2018","1-pers.-HH","","","",""
"No","2018","(Married) couple without C. ","","","",""
"No","2018","Single parent ","","","",""
"No","2018","Couple + C. LE 16 ","","","",""
"No","2018","Couple + C. GT 16 ","","","",""
"No","2018","Couple + C. LE and GT 16","","","",""
"Yes","2019","1-pers.-HH","133","0.0335514390645624","0.0281446768261093","0.0389582013030154"
"Yes","2019","(Married) couple without C. ","289","0.0318517894662205","0.0281304326826197","0.0355731462498214"
"Yes","2019","Single parent ","18","","",""
"Yes","2019","Couple + C. LE 16 ","29","","",""
"Yes","2019","Couple + C. GT 16 ","45","0.0143333129341416","0.0100643333770797","0.0186022924912035"
"Yes","2019","Couple + C. LE and GT 16","17","","",""
"No","2019","1-pers.-HH","4128","0.966448560935438","0.961041798696985","0.971855323173891"
"No","2019","(Married) couple without C. ","8265","0.968148210533779","0.964426853750179","0.97186956731738"
"No","2019","Single parent ","2051","0.991997748737327","0.988158650009099","0.995836847465556"
"No","2019","Couple + C. LE 16 ","5175","0.996007970054539","0.99429477130352","0.997721168805559"
"No","2019","Couple + C. GT 16 ","2933","0.985666687065858","0.981397707508796","0.98993566662292"
"No","2019","Couple + C. LE and GT 16","2172","0.996891378137478","0.994559353798903","0.999223402476052"
