"ple0016","year","e11103","sex","n","percent","lower_confidence","upper_confidence"
"No","2011","Not Working","Male","3231","0.937320255054907","0.929203881577586","0.945436628532229"
"No","2011","Not Working","Female","4557","0.957907940991189","0.952179465441726","0.963636416540652"
"Yes","2012","Full Time","Male","","","",""
"Yes","2012","Full Time","Female","","","",""
"Yes","2012","Part Time","Male","","","",""
"Yes","2012","Part Time","Female","","","",""
"Yes","2012","Not Working","Male","","","",""
"Yes","2012","Not Working","Female","","","",""
"No","2012","Full Time","Male","","","",""
"No","2012","Full Time","Female","","","",""
"No","2012","Part Time","Male","","","",""
"No","2012","Part Time","Female","","","",""
"No","2012","Not Working","Male","","","",""
"No","2012","Not Working","Female","","","",""
"Yes","2013","Full Time","Male","27","","",""
"Yes","2013","Full Time","Female","7","","",""
"Yes","2013","Part Time","Male","31","0.0197337681243211","0.0120663069477875","0.0274012293008547"
"Yes","2013","Part Time","Female","20","","",""
"Yes","2013","Not Working","Male","169","0.056027474287002","0.0480469219670133","0.0640080266069908"
"Yes","2013","Not Working","Female","164","0.0445471087736708","0.0382973553992841","0.0507968621480575"
"No","2013","Full Time","Male","4393","0.994540571030379","0.992368260945147","0.99671288111561"
"No","2013","Full Time","Female","2570","0.998365733002965","0.996806190482636","0.999925275523293"
"No","2013","Part Time","Male","1233","0.980266231875679","0.972598770699145","0.987933693052212"
"No","2013","Part Time","Female","3314","0.994153944637546","0.991566187141941","0.996741702133151"
"No","2013","Not Working","Male","3021","0.943972525712998","0.935991973393009","0.951953078032987"
"No","2013","Not Working","Female","4022","0.955452891226329","0.949203137851942","0.961702644600716"
"Yes","2014","Full Time","Male","","","",""
"Yes","2014","Full Time","Female","","","",""
"Yes","2014","Part Time","Male","","","",""
"Yes","2014","Part Time","Female","","","",""
"Yes","2014","Not Working","Male","","","",""
"Yes","2014","Not Working","Female","","","",""
"No","2014","Full Time","Male","","","",""
"No","2014","Full Time","Female","","","",""
"No","2014","Part Time","Male","","","",""
"No","2014","Part Time","Female","","","",""
"No","2014","Not Working","Male","","","",""
"No","2014","Not Working","Female","","","",""
"Yes","2015","Full Time","Male","37","0.0063753441956495","0.00440450790153252","0.00834618048976649"
"Yes","2015","Full Time","Female","24","","",""
"Yes","2015","Part Time","Male","32","0.0193785745901798","0.0130296456068981","0.0257275035734615"
"Yes","2015","Part Time","Female","41","0.00748591720303456","0.00517141908780529","0.00980041531826383"
"Yes","2015","Not Working","Male","200","0.0595406780065893","0.0516342075879497","0.067447148425229"
"Yes","2015","Not Working","Female","166","0.0407052401874132","0.0352637644733179","0.0461467159015085"
"No","2015","Full Time","Male","6228","0.993624655804351","0.991653819510234","0.995595492098468"
"No","2015","Full Time","Female","3235","0.993218149036287","0.990400399707597","0.996035898364977"
"No","2015","Part Time","Male","1779","0.98062142540982","0.974272496426539","0.986970354393102"
"No","2015","Part Time","Female","5287","0.992514082796966","0.990199584681736","0.994828580912195"
"No","2015","Not Working","Male","3241","0.940459321993411","0.932552851574771","0.94836579241205"
"No","2015","Not Working","Female","4900","0.959294759812587","0.953853284098491","0.964736235526682"
"Yes","2016","Full Time","Male","","","",""
"Yes","2016","Full Time","Female","","","",""
"Yes","2016","Part Time","Male","","","",""
"Yes","2016","Part Time","Female","","","",""
"Yes","2016","Not Working","Male","","","",""
"Yes","2016","Not Working","Female","","","",""
"No","2016","Full Time","Male","","","",""
"No","2016","Full Time","Female","","","",""
"No","2016","Part Time","Male","","","",""
"No","2016","Part Time","Female","","","",""
"No","2016","Not Working","Male","","","",""
"No","2016","Not Working","Female","","","",""
"Yes","2017","Full Time","Male","41","0.00582152619569103","0.00399702994584058","0.00764602244554149"
"Yes","2017","Full Time","Female","25","","",""
"Yes","2017","Part Time","Male","44","0.0236502127046298","0.0171119964044327","0.0301884290048268"
"Yes","2017","Part Time","Female","35","0.00726057117548704","0.00503796093120799","0.00948318141976609"
"Yes","2017","Not Working","Male","205","0.0566494496141721","0.049082202577129","0.0642166966512153"
"Yes","2017","Not Working","Female","168","0.0421984605878746","0.0366530785026541","0.0477438426730952"
"No","2017","Full Time","Male","6638","0.994178473804309","0.992353977554459","0.996002970054159"
"No","2017","Full Time","Female","3705","0.994424891524573","0.992035395406091","0.996814387643056"
"No","2017","Part Time","Male","2031","0.97634978729537","0.969811570995173","0.982888003595567"
"No","2017","Part Time","Female","5570","0.992739428824513","0.990516818580234","0.994962039068792"
"No","2017","Not Working","Male","3380","0.943350550385828","0.935783303348785","0.950917797422871"
"No","2017","Not Working","Female","4881","0.957801539412125","0.952256157326905","0.963346921497346"
"Yes","2018","Full Time","Male","","","",""
"Yes","2018","Full Time","Female","","","",""
"Yes","2018","Part Time","Male","","","",""
"Yes","2018","Part Time","Female","","","",""
"Yes","2018","Not Working","Male","","","",""
"Yes","2018","Not Working","Female","","","",""
"No","2018","Full Time","Male","","","",""
"No","2018","Full Time","Female","","","",""
"No","2018","Part Time","Male","","","",""
"No","2018","Part Time","Female","","","",""
"No","2018","Not Working","Male","","","",""
"No","2018","Not Working","Female","","","",""
"Yes","2019","Full Time","Male","65","0.00785754312892586","0.00576112729809266","0.00995395895975906"
"Yes","2019","Full Time","Female","18","","",""
"Yes","2019","Part Time","Male","51","0.0271567494004259","0.0200668469631343","0.0342466518377176"
"Yes","2019","Part Time","Female","33","0.00627478986904533","0.00413183982563101","0.00841773991245965"
"Yes","2019","Not Working","Male","216","0.0600159052258476","0.0521695097760345","0.0678623006756607"
"Yes","2019","Not Working","Female","160","0.0404411035336889","0.0347465699805167","0.046135637086861"
"No","2019","Full Time","Male","6749","0.992142456871074","0.990046041040241","0.994238872701907"
"No","2019","Full Time","Female","3687","0.994933036639029","0.992646780983878","0.99721929229418"
"No","2019","Part Time","Male","1968","0.972843250599574","0.965753348162282","0.979933153036866"
"No","2019","Part Time","Female","5183","0.993725210130955","0.99158226008754","0.995868160174369"
"No","2019","Not Working","Male","3304","0.939984094774152","0.932137699324339","0.947830490223965"
"No","2019","Not Working","Female","4437","0.959558896466311","0.953864362913139","0.965253430019483"
