"ple0016","year","e11102","migback","n","percent","lower_confidence","upper_confidence"
"No","2011","Employed","indirect migration background","570","0.995678773841359","0.99030803663404","1.00104951104868"
"Yes","2012","Not Employed","no migration background","","","",""
"Yes","2012","Not Employed","direct migration background","","","",""
"Yes","2012","Not Employed","indirect migration background","","","",""
"Yes","2012","Employed","no migration background","","","",""
"Yes","2012","Employed","direct migration background","","","",""
"Yes","2012","Employed","indirect migration background","","","",""
"No","2012","Not Employed","no migration background","","","",""
"No","2012","Not Employed","direct migration background","","","",""
"No","2012","Not Employed","indirect migration background","","","",""
"No","2012","Employed","no migration background","","","",""
"No","2012","Employed","direct migration background","","","",""
"No","2012","Employed","indirect migration background","","","",""
"Yes","2013","Not Employed","no migration background","309","0.0516670038817166","0.0462977761268903","0.0570362316365429"
"Yes","2013","Not Employed","direct migration background","21","","",""
"Yes","2013","Not Employed","indirect migration background","3","","",""
"Yes","2013","Employed","no migration background","77","0.00668198798011149","0.00508759774853402","0.00827637821168895"
"Yes","2013","Employed","direct migration background","6","","",""
"Yes","2013","Employed","indirect migration background","2","","",""
"No","2013","Not Employed","no migration background","6220","0.948332996118283","0.942963768363457","0.95370222387311"
"No","2013","Not Employed","direct migration background","662","0.965533168103106","0.951852036490502","0.97921429971571"
"No","2013","Not Employed","indirect migration background","161","0.981911215722937","0.961514184199198","1.00230824724668"
"No","2013","Employed","no migration background","9953","0.993318012019889","0.991723621788311","0.994912402251466"
"No","2013","Employed","direct migration background","1007","0.996643589894489","0.993081943357331","1.00020523643165"
"No","2013","Employed","indirect migration background","550","0.994930010257439","0.989005146640391","1.00085487387449"
"Yes","2014","Not Employed","no migration background","","","",""
"Yes","2014","Not Employed","direct migration background","","","",""
"Yes","2014","Not Employed","indirect migration background","","","",""
"Yes","2014","Employed","no migration background","","","",""
"Yes","2014","Employed","direct migration background","","","",""
"Yes","2014","Employed","indirect migration background","","","",""
"No","2014","Not Employed","no migration background","","","",""
"No","2014","Not Employed","direct migration background","","","",""
"No","2014","Not Employed","indirect migration background","","","",""
"No","2014","Employed","no migration background","","","",""
"No","2014","Employed","direct migration background","","","",""
"No","2014","Employed","indirect migration background","","","",""
"Yes","2015","Not Employed","no migration background","322","0.0520413402157324","0.0467379751558773","0.0573447052755875"
"Yes","2015","Not Employed","direct migration background","38","0.0348250186240785","0.0249571119018657","0.0446929253462912"
"Yes","2015","Not Employed","indirect migration background","6","","",""
"Yes","2015","Employed","no migration background","110","0.00916156010715621","0.00748984702371272","0.0108332731905997"
"Yes","2015","Employed","direct migration background","19","","",""
"Yes","2015","Employed","indirect migration background","5","","",""
"No","2015","Not Employed","no migration background","6416","0.947958659784268","0.942655294724412","0.953262024844123"
"No","2015","Not Employed","direct migration background","1288","0.965174981375921","0.955307074653709","0.975042888098134"
"No","2015","Not Employed","indirect migration background","437","0.98427976062694","0.972696386523964","0.995863134729917"
"No","2015","Employed","no migration background","12368","0.990838439892844","0.9891667268094","0.992510152976287"
"No","2015","Employed","direct migration background","2976","0.994993951588915","0.992466356978759","0.997521546199072"
"No","2015","Employed","indirect migration background","1185","0.995815215049558","0.9921474579898","0.999482972109315"
"Yes","2016","Not Employed","no migration background","","","",""
"Yes","2016","Not Employed","direct migration background","","","",""
"Yes","2016","Not Employed","indirect migration background","","","",""
"Yes","2016","Employed","no migration background","","","",""
"Yes","2016","Employed","direct migration background","","","",""
"Yes","2016","Employed","indirect migration background","","","",""
"No","2016","Not Employed","no migration background","","","",""
"No","2016","Not Employed","direct migration background","","","",""
"No","2016","Not Employed","indirect migration background","","","",""
"No","2016","Employed","no migration background","","","",""
"No","2016","Employed","direct migration background","","","",""
"No","2016","Employed","indirect migration background","","","",""
"Yes","2017","Not Employed","no migration background","322","0.0507001673306846","0.0454673174888322","0.0559330171725369"
"Yes","2017","Not Employed","direct migration background","47","0.0464188869571418","0.0355219920188037","0.0573157818954799"
"Yes","2017","Not Employed","indirect migration background","4","","",""
"Yes","2017","Employed","no migration background","123","0.00949081196288657","0.00786057302990417","0.011121050895869"
"Yes","2017","Employed","direct migration background","16","","",""
"Yes","2017","Employed","indirect migration background","6","","",""
"No","2017","Not Employed","no migration background","6430","0.949299832669315","0.944066982827463","0.954532682511168"
"No","2017","Not Employed","direct migration background","1385","0.953581113042858","0.94268421810452","0.964478007981196"
"No","2017","Not Employed","indirect migration background","446","0.992471947271812","0.984485708688039","1.00045818585558"
"No","2017","Employed","no migration background","13465","0.990509188037114","0.988878949104131","0.992139426970096"
"No","2017","Employed","direct migration background","3220","0.99510885555512","0.992705132802298","0.997512578307942"
"No","2017","Employed","indirect migration background","1259","0.995615188768732","0.991974160626319","0.999256216911144"
"Yes","2018","Not Employed","no migration background","","","",""
"Yes","2018","Not Employed","direct migration background","","","",""
"Yes","2018","Not Employed","indirect migration background","","","",""
"Yes","2018","Employed","no migration background","","","",""
"Yes","2018","Employed","direct migration background","","","",""
"Yes","2018","Employed","indirect migration background","","","",""
"No","2018","Not Employed","no migration background","","","",""
"No","2018","Not Employed","direct migration background","","","",""
"No","2018","Not Employed","indirect migration background","","","",""
"No","2018","Employed","no migration background","","","",""
"No","2018","Employed","direct migration background","","","",""
"No","2018","Employed","indirect migration background","","","",""
"Yes","2019","Not Employed","no migration background","336","0.0515385097335563","0.0462029062564421","0.0568741132106706"
"Yes","2019","Not Employed","direct migration background","36","0.042664064162984","0.030891036343807","0.0544370919821611"
"Yes","2019","Not Employed","indirect migration background","4","","",""
"Yes","2019","Employed","no migration background","147","0.0103319028104379","0.0086395108254611","0.0120242947954146"
"Yes","2019","Employed","direct migration background","15","","",""
"Yes","2019","Employed","indirect migration background","5","","",""
"No","2019","Not Employed","no migration background","6260","0.948461490266444","0.943125886789329","0.953797093743558"
"No","2019","Not Employed","direct migration background","1096","0.957335935837016","0.945562908017839","0.969108963656193"
"No","2019","Not Employed","indirect migration background","390","0.988207751922607","0.977548605899538","0.998866897945676"
"No","2019","Employed","no migration background","13567","0.989668097189562","0.987975705204585","0.991360489174539"
"No","2019","Employed","direct migration background","2712","0.993264674289754","0.990194823138525","0.996334525440982"
"No","2019","Employed","indirect migration background","1312","0.996110181776187","0.992748368820656","0.999471994731717"
