"ple0016","year","hgtyp1hh","migback","n","percent","lower_confidence","upper_confidence","value"
"Yes","2010","(Married) couple without C. ","indirect migration background","","","","","1"
"Yes","2010","Single parent ","no migration background","","","","","1"
"Yes","2010","Single parent ","direct migration background","","","","","1"
"Yes","2010","Single parent ","indirect migration background","","","","","1"
"Yes","2010","Couple + C. LE 16 ","no migration background","","","","","1"
"Yes","2010","Couple + C. LE 16 ","direct migration background","","","","","1"
"Yes","2010","Couple + C. LE 16 ","indirect migration background","","","","","1"
"Yes","2010","Couple + C. GT 16 ","no migration background","","","","","1"
"Yes","2010","Couple + C. GT 16 ","direct migration background","","","","","1"
"Yes","2010","Couple + C. GT 16 ","indirect migration background","","","","","1"
"Yes","2010","Couple + C. LE and GT 16","no migration background","","","","","1"
"Yes","2010","Couple + C. LE and GT 16","direct migration background","","","","","1"
"Yes","2010","Couple + C. LE and GT 16","indirect migration background","","","","","1"
"No","2011","1-pers.-HH","no migration background","3119","0.963529519185431","0.957070789757582","0.96998824861328","2"
"No","2011","Couple + C. LE 16 ","direct migration background","377","0.997203196870433","0.991879357168487","1.00252703657238","2"
"No","2011","Couple + C. LE 16 ","indirect migration background","194","0.993547684338945","0.98230984171208","1.00478552696581","2"
"No","2011","Couple + C. GT 16 ","no migration background","2684","0.989365232484461","0.985505426131288","0.993225038837633","2"
"No","2011","Couple + C. GT 16 ","direct migration background","313","0.990069084300191","0.97915352841834","1.00098464018204","2"
"No","2011","Couple + C. GT 16 ","indirect migration background","171","1","1","1","2"
"No","2011","Couple + C. LE and GT 16","no migration background","919","0.996750551457215","0.993081023678355","1.00042007923607","2"
"No","2011","Couple + C. LE and GT 16","direct migration background","208","0.977584255148848","0.957562961745565","0.997605548552131","2"
"No","2011","Couple + C. LE and GT 16","indirect migration background","100","1","1","1","2"
"No","2011","1-pers.-HH","direct migration background","244","0.988227054484538","0.974802706934008","1.00165140203507","2"
"No","2011","1-pers.-HH","indirect migration background","89","0.991945752457307","0.973479308005408","1.01041219690921","2"
"No","2011","(Married) couple without C. ","no migration background","7150","0.97027961916102","0.966401091967676","0.974158146354364","2"
"No","2011","(Married) couple without C. ","direct migration background","623","0.961725747490584","0.94695373832103","0.976497756660138","2"
"No","2011","(Married) couple without C. ","indirect migration background","131","0.991836959061403","0.976544814265527","1.00712910385728","2"
"No","2011","Single parent ","no migration background","949","0.991085268858464","0.985133103719737","0.997037433997191","2"
"No","2011","Single parent ","direct migration background","131","0.987181714956387","0.967991729785452","1.00637170012732","2"
"No","2011","Single parent ","indirect migration background","84","1","1","1","2"
"No","2011","Couple + C. LE 16 ","no migration background","2536","0.997720406116312","0.995867204345692","0.999573607886932","2"
"Yes","2011","1-pers.-HH","no migration background","117","0.0364704808145691","0.0300117513867204","0.0429292102424179","1"
"Yes","2011","1-pers.-HH","direct migration background","4","","","","1"
"Yes","2011","1-pers.-HH","indirect migration background","1","","","","1"
"Yes","2011","(Married) couple without C. ","no migration background","214","0.0297203808389798","0.0258418536456356","0.0335989080323239","1"
"Yes","2011","(Married) couple without C. ","direct migration background","25","","","","1"
"Yes","2011","(Married) couple without C. ","indirect migration background","2","","","","1"
"Yes","2011","Single parent ","no migration background","9","","","","1"
"Yes","2011","Single parent ","direct migration background","1","","","","1"
"Yes","2011","Single parent ","indirect migration background","","","","","1"
"Yes","2011","Couple + C. LE 16 ","no migration background","8","","","","1"
"Yes","2011","Couple + C. LE 16 ","direct migration background","1","","","","1"
"Yes","2011","Couple + C. LE 16 ","indirect migration background","1","","","","1"
"Yes","2011","Couple + C. GT 16 ","no migration background","29","","","","1"
"Yes","2011","Couple + C. GT 16 ","direct migration background","4","","","","1"
"Yes","2011","Couple + C. GT 16 ","indirect migration background","","","","","1"
"Yes","2011","Couple + C. LE and GT 16","no migration background","5","","","","1"
"Yes","2011","Couple + C. LE and GT 16","direct migration background","2","","","","1"
"Yes","2011","Couple + C. LE and GT 16","indirect migration background","","","","","1"
"No","2012","1-pers.-HH","no migration background","","","","","2"
"No","2012","1-pers.-HH","direct migration background","","","","","2"
"No","2012","1-pers.-HH","indirect migration background","","","","","2"
"No","2012","(Married) couple without C. ","no migration background","","","","","2"
"No","2012","(Married) couple without C. ","direct migration background","","","","","2"
"No","2012","Couple + C. LE 16 ","direct migration background","","","","","2"
"No","2012","Couple + C. LE 16 ","indirect migration background","","","","","2"
"No","2012","Couple + C. GT 16 ","no migration background","","","","","2"
"No","2012","Couple + C. GT 16 ","direct migration background","","","","","2"
"No","2012","Couple + C. GT 16 ","indirect migration background","","","","","2"
"No","2012","Couple + C. LE and GT 16","no migration background","","","","","2"
"No","2012","Couple + C. LE and GT 16","direct migration background","","","","","2"
"No","2012","Couple + C. LE and GT 16","indirect migration background","","","","","2"
"No","2012","(Married) couple without C. ","indirect migration background","","","","","2"
"No","2012","Single parent ","no migration background","","","","","2"
"No","2012","Single parent ","direct migration background","","","","","2"
"No","2012","Single parent ","indirect migration background","","","","","2"
"No","2012","Couple + C. LE 16 ","no migration background","","","","","2"
"Yes","2012","1-pers.-HH","no migration background","","","","","1"
"Yes","2012","1-pers.-HH","direct migration background","","","","","1"
"Yes","2012","1-pers.-HH","indirect migration background","","","","","1"
"Yes","2012","(Married) couple without C. ","no migration background","","","","","1"
"Yes","2012","(Married) couple without C. ","direct migration background","","","","","1"
"Yes","2012","(Married) couple without C. ","indirect migration background","","","","","1"
"Yes","2012","Single parent ","no migration background","","","","","1"
"Yes","2012","Single parent ","direct migration background","","","","","1"
"Yes","2012","Single parent ","indirect migration background","","","","","1"
"Yes","2012","Couple + C. LE 16 ","no migration background","","","","","1"
"Yes","2012","Couple + C. LE 16 ","direct migration background","","","","","1"
"Yes","2012","Couple + C. LE 16 ","indirect migration background","","","","","1"
"Yes","2012","Couple + C. GT 16 ","no migration background","","","","","1"
"Yes","2012","Couple + C. GT 16 ","direct migration background","","","","","1"
"Yes","2012","Couple + C. GT 16 ","indirect migration background","","","","","1"
"Yes","2012","Couple + C. LE and GT 16","no migration background","","","","","1"
"Yes","2012","Couple + C. LE and GT 16","direct migration background","","","","","1"
"Yes","2012","Couple + C. LE and GT 16","indirect migration background","","","","","1"
"No","2013","1-pers.-HH","no migration background","3053","0.96687987523742","0.960641548959142","0.973118201515697","2"
"No","2013","1-pers.-HH","direct migration background","222","0.987078966190387","0.972322532446983","1.00183539993379","2"
"No","2013","1-pers.-HH","indirect migration background","86","0.9924844492029","0.974336367436037","1.01063253096976","2"
"No","2013","(Married) couple without C. ","no migration background","6754","0.968630692639452","0.964539019061149","0.972722366217754","2"
"No","2013","(Married) couple without C. ","direct migration background","550","0.978053141492597","0.96597246442666","0.990133818558533","2"
"No","2013","(Married) couple without C. ","indirect migration background","116","0.985856679475772","0.964551280528172","1.00716207842337","2"
"No","2013","Single parent ","no migration background","914","0.990707449179589","0.984524190563356","0.996890707795822","2"
"No","2013","Single parent ","direct migration background","103","1","1","1","2"
"No","2013","Single parent ","indirect migration background","88","1","1","1","2"
"No","2013","Couple + C. LE 16 ","no migration background","2239","0.99669516884586","0.99432319892233","0.999067138769389","2"
"No","2013","Couple + C. LE 16 ","direct migration background","340","0.995836330876077","0.989011889204417","1.00266077254774","2"
"No","2013","Couple + C. LE 16 ","indirect migration background","182","1","1","1","2"
"No","2013","Couple + C. GT 16 ","no migration background","2227","0.989905456010172","0.985778675729958","0.994032236290385","2"
"No","2013","Couple + C. GT 16 ","direct migration background","240","0.980439344324229","0.963027409862903","0.997851278785555","2"
"No","2013","Couple + C. GT 16 ","indirect migration background","136","0.988757100446452","0.971101935459921","1.00641226543298","2"
"No","2013","Couple + C. LE and GT 16","no migration background","702","0.993529670428614","0.987611231721045","0.999448109136182","2"
"No","2013","Couple + C. LE and GT 16","direct migration background","149","0.999057899385509","0.994148295725312","1.00396750304571","2"
"No","2013","Couple + C. LE and GT 16","indirect migration background","87","1","1","1","2"
"Yes","2013","1-pers.-HH","no migration background","108","0.0331201247625803","0.0268817984843028","0.0393584510408577","1"
"Yes","2013","1-pers.-HH","direct migration background","3","","","","1"
"Yes","2013","1-pers.-HH","indirect migration background","1","","","","1"
"Yes","2013","(Married) couple without C. ","no migration background","218","0.0313693073605484","0.0272776337822459","0.0354609809388509","1"
"Yes","2013","(Married) couple without C. ","direct migration background","15","","","","1"
"Yes","2013","(Married) couple without C. ","indirect migration background","2","","","","1"
"Yes","2013","Single parent ","no migration background","11","","","","1"
"Yes","2013","Single parent ","direct migration background","","","","","1"
"Yes","2013","Single parent ","indirect migration background","","","","","1"
"Yes","2013","Couple + C. LE 16 ","no migration background","10","","","","1"
"Yes","2013","Couple + C. LE 16 ","direct migration background","2","","","","1"
"Yes","2013","Couple + C. LE 16 ","indirect migration background","","","","","1"
"Yes","2013","Couple + C. GT 16 ","no migration background","27","","","","1"
"Yes","2013","Couple + C. GT 16 ","direct migration background","3","","","","1"
"Yes","2013","Couple + C. GT 16 ","indirect migration background","1","","","","1"
"Yes","2013","Couple + C. LE and GT 16","no migration background","3","","","","1"
"Yes","2013","Couple + C. LE and GT 16","direct migration background","1","","","","1"
"Yes","2013","Couple + C. LE and GT 16","indirect migration background","","","","","1"
"No","2014","1-pers.-HH","no migration background","","","","","2"
"No","2014","1-pers.-HH","direct migration background","","","","","2"
"No","2014","1-pers.-HH","indirect migration background","","","","","2"
"No","2014","(Married) couple without C. ","no migration background","","","","","2"
"No","2014","(Married) couple without C. ","direct migration background","","","","","2"
"No","2014","(Married) couple without C. ","indirect migration background","","","","","2"
"No","2014","Single parent ","no migration background","","","","","2"
"No","2014","Single parent ","direct migration background","","","","","2"
"No","2014","Single parent ","indirect migration background","","","","","2"
"No","2014","Couple + C. LE 16 ","no migration background","","","","","2"
"No","2014","Couple + C. LE 16 ","direct migration background","","","","","2"
"No","2014","Couple + C. LE 16 ","indirect migration background","","","","","2"
"No","2014","Couple + C. GT 16 ","no migration background","","","","","2"
"No","2014","Couple + C. GT 16 ","direct migration background","","","","","2"
"No","2014","Couple + C. GT 16 ","indirect migration background","","","","","2"
"No","2014","Couple + C. LE and GT 16","no migration background","","","","","2"
"No","2014","Couple + C. LE and GT 16","direct migration background","","","","","2"
"No","2014","Couple + C. LE and GT 16","indirect migration background","","","","","2"
"Yes","2014","1-pers.-HH","no migration background","","","","","1"
"Yes","2014","1-pers.-HH","direct migration background","","","","","1"
"Yes","2014","1-pers.-HH","indirect migration background","","","","","1"
"Yes","2014","(Married) couple without C. ","no migration background","","","","","1"
"Yes","2014","(Married) couple without C. ","direct migration background","","","","","1"
"Yes","2014","(Married) couple without C. ","indirect migration background","","","","","1"
"Yes","2014","Single parent ","no migration background","","","","","1"
"Yes","2014","Single parent ","direct migration background","","","","","1"
"Yes","2014","Single parent ","indirect migration background","","","","","1"
"Yes","2014","Couple + C. LE 16 ","no migration background","","","","","1"
"Yes","2014","Couple + C. LE 16 ","direct migration background","","","","","1"
"Yes","2014","Couple + C. LE 16 ","indirect migration background","","","","","1"
"Yes","2014","Couple + C. GT 16 ","no migration background","","","","","1"
"Yes","2014","Couple + C. GT 16 ","direct migration background","","","","","1"
"Yes","2014","Couple + C. GT 16 ","indirect migration background","","","","","1"
"Yes","2014","Couple + C. LE and GT 16","no migration background","","","","","1"
"Yes","2014","Couple + C. LE and GT 16","direct migration background","","","","","1"
"Yes","2014","Couple + C. LE and GT 16","indirect migration background","","","","","1"
"No","2015","1-pers.-HH","no migration background","2897","0.966113378024195","0.959639816494576","0.972586939553815","2"
"No","2015","1-pers.-HH","direct migration background","361","0.993449684889836","0.985162606752875","1.0017367630268","2"
"No","2015","1-pers.-HH","indirect migration background","156","0.994280963088021","0.982485519531345","1.0060764066447","2"
"No","2015","(Married) couple without C. ","no migration background","6205","0.965656310259528","0.961204761388688","0.970107859130368","2"
"No","2015","(Married) couple without C. ","direct migration background","862","0.971296549629741","0.960308281285868","0.982284817973614","2"
"No","2015","(Married) couple without C. ","indirect migration background","184","0.993424909639312","0.981810155944077","1.00503966333455","2"
"No","2015","Single parent ","no migration background","1782","0.986008229455428","0.980583627931298","0.991432830979557","2"
"No","2015","Single parent ","direct migration background","297","0.982101246999601","0.967148047131771","0.99705444686743","2"
"No","2015","Single parent ","indirect migration background","225","0.997170676159375","0.9902609435532","1.00408040876555","2"
"No","2015","Couple + C. LE 16 ","no migration background","4054","0.99780714019112","0.996370593905451","0.999243686476789","2"
"No","2015","Couple + C. LE 16 ","direct migration background","1507","0.99046623295782","0.985574636798901","0.995357829116739","2"
"No","2015","Couple + C. LE 16 ","indirect migration background","495","1","1","1","2"
"No","2015","Couple + C. GT 16 ","no migration background","2139","0.987922685191461","0.983332130849903","0.992513239533019","2"
"No","2015","Couple + C. GT 16 ","direct migration background","496","0.990650978680756","0.982240755707887","0.999061201653624","2"
"No","2015","Couple + C. GT 16 ","indirect migration background","224","0.996961077035715","0.989784905381636","1.00413724868979","2"
"No","2015","Couple + C. LE and GT 16","no migration background","1389","0.987253744775317","0.981386013217197","0.993121476333437","2"
"No","2015","Couple + C. LE and GT 16","direct migration background","521","0.998521872006511","0.99522932443331","1.00181441957971","2"
"No","2015","Couple + C. LE and GT 16","indirect migration background","229","0.973069232923043","0.952193663362364","0.993944802483722","2"
"Yes","2015","1-pers.-HH","no migration background","104","0.0338866219758046","0.027413060446185","0.0403601835054242","1"
"Yes","2015","1-pers.-HH","direct migration background","3","","","","1"
"Yes","2015","1-pers.-HH","indirect migration background","1","","","","1"
"Yes","2015","(Married) couple without C. ","no migration background","224","0.034343689740472","0.0298921408696325","0.0387952386113115","1"
"Yes","2015","(Married) couple without C. ","direct migration background","25","","","","1"
"Yes","2015","(Married) couple without C. ","indirect migration background","2","","","","1"
"Yes","2015","Single parent ","no migration background","19","","","","1"
"Yes","2015","Single parent ","direct migration background","5","","","","1"
"Yes","2015","Single parent ","indirect migration background","2","","","","1"
"Yes","2015","Couple + C. LE 16 ","no migration background","19","","","","1"
"Yes","2015","Couple + C. LE 16 ","direct migration background","9","","","","1"
"Yes","2015","Couple + C. LE 16 ","indirect migration background","","","","","1"
"Yes","2015","Couple + C. GT 16 ","no migration background","36","0.0120773148085393","0.00748676046698149","0.0166678691500971","1"
"Yes","2015","Couple + C. GT 16 ","direct migration background","7","","","","1"
"Yes","2015","Couple + C. GT 16 ","indirect migration background","2","","","","1"
"Yes","2015","Couple + C. LE and GT 16","no migration background","15","","","","1"
"Yes","2015","Couple + C. LE and GT 16","direct migration background","2","","","","1"
"Yes","2015","Couple + C. LE and GT 16","indirect migration background","2","","","","1"
"No","2016","1-pers.-HH","no migration background","","","","","2"
"No","2016","1-pers.-HH","direct migration background","","","","","2"
"No","2016","1-pers.-HH","indirect migration background","","","","","2"
"No","2016","(Married) couple without C. ","no migration background","","","","","2"
"No","2016","(Married) couple without C. ","direct migration background","","","","","2"
"No","2016","(Married) couple without C. ","indirect migration background","","","","","2"
"No","2016","Single parent ","no migration background","","","","","2"
"No","2016","Single parent ","direct migration background","","","","","2"
"No","2016","Single parent ","indirect migration background","","","","","2"
"No","2016","Couple + C. LE 16 ","no migration background","","","","","2"
"No","2016","Couple + C. LE 16 ","direct migration background","","","","","2"
"No","2016","Couple + C. LE 16 ","indirect migration background","","","","","2"
"No","2016","Couple + C. GT 16 ","no migration background","","","","","2"
"No","2016","Couple + C. GT 16 ","direct migration background","","","","","2"
"No","2016","Couple + C. GT 16 ","indirect migration background","","","","","2"
"No","2016","Couple + C. LE and GT 16","no migration background","","","","","2"
"No","2016","Couple + C. LE and GT 16","direct migration background","","","","","2"
"No","2016","Couple + C. LE and GT 16","indirect migration background","","","","","2"
"Yes","2016","Single parent ","indirect migration background","","","","","1"
"Yes","2016","Couple + C. LE 16 ","no migration background","","","","","1"
"Yes","2016","Couple + C. LE 16 ","direct migration background","","","","","1"
"Yes","2016","Couple + C. LE 16 ","indirect migration background","","","","","1"
"Yes","2016","Couple + C. GT 16 ","no migration background","","","","","1"
"Yes","2016","1-pers.-HH","no migration background","","","","","1"
"Yes","2016","1-pers.-HH","direct migration background","","","","","1"
"Yes","2016","1-pers.-HH","indirect migration background","","","","","1"
"Yes","2016","(Married) couple without C. ","no migration background","","","","","1"
"Yes","2016","(Married) couple without C. ","direct migration background","","","","","1"
"Yes","2016","(Married) couple without C. ","indirect migration background","","","","","1"
"Yes","2016","Single parent ","no migration background","","","","","1"
"Yes","2016","Single parent ","direct migration background","","","","","1"
"Yes","2016","Couple + C. GT 16 ","direct migration background","","","","","1"
"Yes","2016","Couple + C. GT 16 ","indirect migration background","","","","","1"
"Yes","2016","Couple + C. LE and GT 16","no migration background","","","","","1"
"Yes","2016","Couple + C. LE and GT 16","direct migration background","","","","","1"
"Yes","2016","Couple + C. LE and GT 16","indirect migration background","","","","","1"
"No","2017","1-pers.-HH","no migration background","3199","0.967099175678379","0.961016887853963","0.973181463502796","2"
"No","2017","1-pers.-HH","direct migration background","460","0.981591881537407","0.969400306110689","0.993783456964126","2"
"No","2017","1-pers.-HH","indirect migration background","179","0.992803464255017","0.980489378066564","1.00511755044347","2"
"No","2017","(Married) couple without C. ","no migration background","6768","0.966755728685445","0.962559347863217","0.970952109507672","2"
"No","2017","(Married) couple without C. ","direct migration background","990","0.978676874268955","0.969763387895665","0.987590360642245","2"
"No","2017","(Married) couple without C. ","indirect migration background","236","0.995268080489406","0.986549448937893","1.00398671204092","2"
"No","2017","Single parent ","no migration background","1719","0.983329099354736","0.977311444468001","0.98934675424147","2"
"No","2017","Single parent ","direct migration background","279","0.990722831122158","0.979533416837956","1.00191224540636","2"
"No","2017","Single parent ","indirect migration background","221","0.994042767587684","0.983942788692241","1.00414274648313","2"
"No","2017","Couple + C. LE 16 ","no migration background","3857","0.995767592872403","0.993724101054631","0.997811084690176","2"
"No","2017","Couple + C. LE 16 ","direct migration background","1593","0.995573364002767","0.992318497029501","0.998828230976032","2"
"No","2017","Couple + C. LE 16 ","indirect migration background","481","0.999015739833437","0.996216335104169","1.0018151445627","2"
"No","2017","Couple + C. GT 16 ","no migration background","2463","0.989612903297464","0.985636242189039","0.993589564405889","2"
"No","2017","Couple + C. GT 16 ","direct migration background","518","0.960475802927926","0.943934899401556","0.977016706454295","2"
"No","2017","Couple + C. GT 16 ","indirect migration background","237","0.987582828748173","0.973572750185673","1.00159290731067","2"
"No","2017","Couple + C. LE and GT 16","no migration background","1502","0.994033310925606","0.990151455396994","0.997915166454218","2"
"No","2017","Couple + C. LE and GT 16","direct migration background","490","0.988774394937412","0.979502665752536","0.998046124122288","2"
"No","2017","Couple + C. LE and GT 16","indirect migration background","239","1","1","1","2"
"Yes","2017","Single parent ","indirect migration background","2","","","","1"
"Yes","2017","Couple + C. LE 16 ","no migration background","20","","","","1"
"Yes","2017","Couple + C. LE 16 ","direct migration background","5","","","","1"
"Yes","2017","Couple + C. LE 16 ","indirect migration background","1","","","","1"
"Yes","2017","Couple + C. GT 16 ","no migration background","34","0.0103870967025359","0.00641043559411094","0.0143637578109608","1"
"Yes","2017","Couple + C. GT 16 ","direct migration background","15","","","","1"
"Yes","2017","Couple + C. GT 16 ","indirect migration background","3","","","","1"
"Yes","2017","Couple + C. LE and GT 16","no migration background","10","","","","1"
"Yes","2017","Couple + C. LE and GT 16","direct migration background","6","","","","1"
"Yes","2017","1-pers.-HH","no migration background","105","0.0329008243216205","0.0268185364972042","0.0389831121460369","1"
"Yes","2017","1-pers.-HH","direct migration background","7","","","","1"
"Yes","2017","1-pers.-HH","indirect migration background","2","","","","1"
"Yes","2017","(Married) couple without C. ","no migration background","243","0.0332442713145554","0.0290478904923276","0.0374406521367833","1"
"Yes","2017","(Married) couple without C. ","direct migration background","19","","","","1"
"Yes","2017","(Married) couple without C. ","indirect migration background","2","","","","1"
"Yes","2017","Single parent ","no migration background","20","","","","1"
"Yes","2017","Single parent ","direct migration background","3","","","","1"
"Yes","2017","Couple + C. LE and GT 16","indirect migration background","","","","","1"
"No","2018","1-pers.-HH","no migration background","","","","","2"
"No","2018","1-pers.-HH","direct migration background","","","","","2"
"No","2018","1-pers.-HH","indirect migration background","","","","","2"
"No","2018","(Married) couple without C. ","no migration background","","","","","2"
"No","2018","(Married) couple without C. ","direct migration background","","","","","2"
"No","2018","(Married) couple without C. ","indirect migration background","","","","","2"
"No","2018","Single parent ","no migration background","","","","","2"
"No","2018","Single parent ","direct migration background","","","","","2"
"No","2018","Single parent ","indirect migration background","","","","","2"
"No","2018","Couple + C. LE 16 ","no migration background","","","","","2"
"No","2018","Couple + C. LE 16 ","direct migration background","","","","","2"
"No","2018","Couple + C. LE 16 ","indirect migration background","","","","","2"
"No","2018","Couple + C. GT 16 ","no migration background","","","","","2"
"No","2018","Couple + C. GT 16 ","direct migration background","","","","","2"
"No","2018","Couple + C. GT 16 ","indirect migration background","","","","","2"
"No","2018","Couple + C. LE and GT 16","no migration background","","","","","2"
"No","2018","Couple + C. LE and GT 16","direct migration background","","","","","2"
"No","2018","Couple + C. LE and GT 16","indirect migration background","","","","","2"
"Yes","2018","Single parent ","indirect migration background","","","","","1"
"Yes","2018","Couple + C. LE 16 ","no migration background","","","","","1"
"Yes","2018","Couple + C. LE 16 ","direct migration background","","","","","1"
"Yes","2018","Couple + C. LE 16 ","indirect migration background","","","","","1"
"Yes","2018","Couple + C. GT 16 ","no migration background","","","","","1"
"Yes","2018","Couple + C. LE and GT 16","direct migration background","","","","","1"
"Yes","2018","1-pers.-HH","no migration background","","","","","1"
"Yes","2018","1-pers.-HH","direct migration background","","","","","1"
"Yes","2018","1-pers.-HH","indirect migration background","","","","","1"
"Yes","2018","(Married) couple without C. ","no migration background","","","","","1"
"Yes","2018","Couple + C. GT 16 ","direct migration background","","","","","1"
"Yes","2018","Couple + C. GT 16 ","indirect migration background","","","","","1"
"Yes","2018","Couple + C. LE and GT 16","no migration background","","","","","1"
"Yes","2018","Couple + C. LE and GT 16","indirect migration background","","","","","1"
"Yes","2018","(Married) couple without C. ","direct migration background","","","","","1"
"Yes","2018","(Married) couple without C. ","indirect migration background","","","","","1"
"Yes","2018","Single parent ","no migration background","","","","","1"
"Yes","2018","Single parent ","direct migration background","","","","","1"
"No","2019","1-pers.-HH","no migration background","3478","0.96409975646375","0.958024201967835","0.970175310959666","2"
"No","2019","1-pers.-HH","direct migration background","425","0.974202331420432","0.959253025495405","0.989151637345459","2"
"No","2019","1-pers.-HH","indirect migration background","225","0.99124799641579","0.979131416053044","1.00336457677854","2"
"No","2019","(Married) couple without C. ","no migration background","7072","0.965722453937795","0.961560175902033","0.969884731973556","2"
"No","2019","(Married) couple without C. ","direct migration background","914","0.976961961079897","0.96733028838596","0.986593633773833","2"
"No","2019","(Married) couple without C. ","indirect migration background","279","0.993813253985266","0.984661442352162","1.00296506561837","2"
"No","2019","Single parent ","no migration background","1573","0.990572673481112","0.98581975584767","0.995325591114553","2"
"No","2019","Single parent ","direct migration background","269","0.994426687900894","0.985579470353042","1.00327390544874","2"
"No","2019","Single parent ","indirect migration background","209","1","1","1","2"
"No","2019","Couple + C. LE 16 ","no migration background","3582","0.995123527650249","0.992849546623903","0.997397508676594","2"
"No","2019","Couple + C. LE 16 ","direct migration background","1170","0.998298784012776","0.995942437497711","1.00065513052784","2"
"No","2019","Couple + C. LE 16 ","indirect migration background","423","0.997322998734711","0.992404785342514","1.00224121212691","2"
