"ple0016","year","hgtyp1hh","sex","n","percent","lower_confidence","upper_confidence","value"
"Yes","2015","Couple + C. LE and GT 16","Male","8","","","","1"
"Yes","2015","Couple + C. LE and GT 16","Female","11","","","","1"
"Yes","2015","1-pers.-HH","Male","47","0.029883051575841","0.021275232723023","0.038490870428659","1"
"Yes","2015","Couple + C. GT 16 ","Male","33","0.015659093881957","0.00937621710592892","0.0219419706579851","1"
"No","2016","Couple + C. GT 16 ","Male","","","","","2"
"No","2016","Couple + C. GT 16 ","Female","","","","","2"
"No","2016","Couple + C. LE and GT 16","Male","","","","","2"
"No","2016","Couple + C. LE and GT 16","Female","","","","","2"
"No","2016","1-pers.-HH","Male","","","","","2"
"No","2016","1-pers.-HH","Female","","","","","2"
"No","2016","(Married) couple without C. ","Male","","","","","2"
"No","2016","(Married) couple without C. ","Female","","","","","2"
"No","2016","Single parent ","Male","","","","","2"
"No","2016","Single parent ","Female","","","","","2"
"No","2016","Couple + C. LE 16 ","Male","","","","","2"
"No","2016","Couple + C. LE 16 ","Female","","","","","2"
"Yes","2016","Single parent ","Male","","","","","1"
"Yes","2016","Single parent ","Female","","","","","1"
"Yes","2016","Couple + C. LE 16 ","Male","","","","","1"
"Yes","2016","Couple + C. LE 16 ","Female","","","","","1"
"Yes","2016","Couple + C. GT 16 ","Male","","","","","1"
"Yes","2016","Couple + C. GT 16 ","Female","","","","","1"
"Yes","2016","Couple + C. LE and GT 16","Male","","","","","1"
"Yes","2016","Couple + C. LE and GT 16","Female","","","","","1"
"Yes","2016","1-pers.-HH","Female","","","","","1"
"Yes","2016","(Married) couple without C. ","Female","","","","","1"
"Yes","2016","1-pers.-HH","Male","","","","","1"
"Yes","2016","(Married) couple without C. ","Male","","","","","1"
"No","2017","Couple + C. GT 16 ","Male","1644","0.983582349668999","0.977494958241138","0.989669741096859","2"
"No","2017","Couple + C. GT 16 ","Female","1574","0.986762493722209","0.981155358186751","0.992369629257668","2"
"No","2017","Couple + C. LE and GT 16","Male","1091","0.991192625919898","0.985676177696133","0.996709074143663","2"
"No","2017","Couple + C. LE and GT 16","Female","1140","0.99595748109373","0.992282189708513","0.999632772478946","2"
"No","2017","1-pers.-HH","Male","1676","0.971463715104167","0.963613379379046","0.979314050829287","2"
"No","2017","1-pers.-HH","Female","2162","0.968283977558102","0.961000791066","0.975567164050205","2"
"No","2017","(Married) couple without C. ","Male","3924","0.962243550192996","0.956404189545365","0.968082910840627","2"
"No","2017","(Married) couple without C. ","Female","4070","0.976293371901066","0.971673120026207","0.980913623775925","2"
"No","2017","Single parent ","Male","554","0.992777655870164","0.98575185110241","0.999803460637919","2"
"No","2017","Single parent ","Female","1665","0.981766748646405","0.97538035734364","0.988153139949169","2"
"No","2017","Couple + C. LE 16 ","Male","2791","0.996666659408633","0.994533251517948","0.998800067299319","2"
"No","2017","Couple + C. LE 16 ","Female","3140","0.995208166318795","0.992797739564727","0.997618593072862","2"
"Yes","2017","Single parent ","Male","4","","","","1"
"Yes","2017","Single parent ","Female","21","","","","1"
"Yes","2017","Couple + C. LE 16 ","Male","13","","","","1"
"Yes","2017","Couple + C. LE 16 ","Female","13","","","","1"
"Yes","2017","Couple + C. GT 16 ","Female","22","","","","1"
"Yes","2017","Couple + C. GT 16 ","Male","30","0.0164176503310013","0.0103302589031406","0.022505041758862","1"
"Yes","2017","Couple + C. LE and GT 16","Male","11","","","","1"
"Yes","2017","Couple + C. LE and GT 16","Female","5","","","","1"
"Yes","2017","1-pers.-HH","Female","62","0.0317160224418974","0.0244328359497945","0.0389992089340003","1"
"Yes","2017","(Married) couple without C. ","Female","95","0.0237066280989344","0.0190863762240753","0.0283268799737935","1"
"Yes","2017","1-pers.-HH","Male","52","0.0285362848958335","0.0206859491707128","0.0363866206209542","1"
"Yes","2017","(Married) couple without C. ","Male","169","0.0377564498070037","0.0319170891593727","0.0435958104546347","1"
"No","2018","1-pers.-HH","Male","","","","","2"
"No","2018","1-pers.-HH","Female","","","","","2"
"No","2018","(Married) couple without C. ","Male","","","","","2"
"No","2018","(Married) couple without C. ","Female","","","","","2"
"No","2018","Single parent ","Male","","","","","2"
"No","2018","Single parent ","Female","","","","","2"
"No","2018","Couple + C. LE 16 ","Male","","","","","2"
"No","2018","Couple + C. LE 16 ","Female","","","","","2"
"No","2018","Couple + C. GT 16 ","Male","","","","","2"
"No","2018","Couple + C. GT 16 ","Female","","","","","2"
"No","2018","Couple + C. LE and GT 16","Male","","","","","2"
"No","2018","Couple + C. LE and GT 16","Female","","","","","2"
"Yes","2018","Single parent ","Male","","","","","1"
"Yes","2018","Single parent ","Female","","","","","1"
"Yes","2018","Couple + C. LE 16 ","Male","","","","","1"
"Yes","2018","Couple + C. LE 16 ","Female","","","","","1"
"Yes","2018","Couple + C. GT 16 ","Female","","","","","1"
"Yes","2018","Couple + C. LE and GT 16","Female","","","","","1"
"Yes","2018","1-pers.-HH","Female","","","","","1"
"Yes","2018","(Married) couple without C. ","Female","","","","","1"
"Yes","2018","Couple + C. GT 16 ","Male","","","","","1"
"Yes","2018","Couple + C. LE and GT 16","Male","","","","","1"
"Yes","2018","1-pers.-HH","Male","","","","","1"
"Yes","2018","(Married) couple without C. ","Male","","","","","1"
"No","2019","1-pers.-HH","Male","1871","0.963801069354851","0.955489389660086","0.972112749049615","2"
"No","2019","1-pers.-HH","Female","2251","0.968644894985652","0.961545701380785","0.97574408859052","2"
"No","2019","(Married) couple without C. ","Male","4175","0.959844494252601","0.954022392849261","0.965666595655941","2"
"No","2019","(Married) couple without C. ","Female","4089","0.976700373820146","0.972129960114068","0.981270787526223","2"
"No","2019","Single parent ","Male","573","0.987968845132115","0.979088413143121","0.99684927712111","2"
"No","2019","Single parent ","Female","1477","0.994074276621324","0.990175926451265","0.997972626791382","2"
"No","2019","Couple + C. LE 16 ","Male","2522","0.995423806285427","0.99280060798328","0.998047004587574","2"
"No","2019","Couple + C. LE 16 ","Female","2653","0.996603664690407","0.994393156269083","0.998814173111731","2"
"No","2019","Couple + C. GT 16 ","Male","1524","0.982226063658269","0.975650397907799","0.988801729408739","2"
"No","2019","Couple + C. GT 16 ","Female","1409","0.989683443555429","0.984440784246162","0.994926102864696","2"
"No","2019","Couple + C. LE and GT 16","Male","1067","0.995715904187137","0.99181524910762","0.999616559266654","2"
"No","2019","Couple + C. LE and GT 16","Female","1105","0.998061300591295","0.995475889875613","1.00064671130698","2"
"Yes","2019","Single parent ","Male","6","","","","1"
"Yes","2019","Single parent ","Female","12","","","","1"
"Yes","2019","Couple + C. LE 16 ","Male","21","","","","1"
"Yes","2019","Couple + C. LE 16 ","Female","8","","","","1"
"Yes","2019","Couple + C. LE and GT 16","Female","7","","","","1"
"Yes","2019","1-pers.-HH","Male","69","0.0361989306451492","0.0278872509503846","0.0445106103399137","1"
"Yes","2019","1-pers.-HH","Female","64","0.0313551050143477","0.0242559114094799","0.0384542986192155","1"
"Yes","2019","(Married) couple without C. ","Female","96","0.0232996261798544","0.0187292124737773","0.0278700398859315","1"
"Yes","2019","Couple + C. LE and GT 16","Male","10","","","","1"
"Yes","2019","Couple + C. GT 16 ","Male","27","","","","1"
"Yes","2019","Couple + C. GT 16 ","Female","18","","","","1"
"Yes","2019","(Married) couple without C. ","Male","193","0.0401555057473991","0.0343334043440594","0.0459776071507389","1"
