"ple0016","year","pgisced97","sampreg","n","percent","lower_confidence","upper_confidence","value"
"Yes","2010","higher vocational","East Germany","","","","","1"
"Yes","2010","higher education","West Germany","","","","","1"
"Yes","2010","higher education","East Germany","","","","","1"
"No","2011","in school","West Germany","278","1","1","1","2"
"No","2011","general elemantary","West Germany","1827","0.959731953326933","0.950866777145536","0.968597129508329","2"
"No","2011","vocational + Abi","West Germany","1026","0.997659595298304","0.994710047548683","1.00060914304792","2"
"No","2011","in school","East Germany","35","1","1","1","2"
"No","2011","general elemantary","East Germany","285","0.969167537676508","0.949573856768368","0.988761218584648","2"
"No","2011","vocational + Abi","East Germany","177","0.994886044568467","0.984407445378529","1.0053646437584","2"
"No","2011","inadequately","West Germany","197","0.961711429840972","0.935379058534934","0.988043801147009","2"
"No","2011","inadequately","East Germany","27","","","","2"
"No","2011","middle vocational","West Germany","7731","0.97621257476013","0.972852893963424","0.979572255556836","2"
"No","2011","middle vocational","East Germany","2572","0.970602528893712","0.964165122186185","0.97703993560124","2"
"No","2011","higher vocational","West Germany","1024","0.975383140657974","0.966010598860455","0.984755682455494","2"
"No","2011","higher vocational","East Germany","397","0.98301629736965","0.970416778652333","0.995615816086967","2"
"No","2011","higher education","West Germany","3267","0.982950256675068","0.978538718584215","0.987361794765922","2"
"No","2011","higher education","East Germany","1268","0.979545555594843","0.971827231742162","0.987263879447524","2"
"Yes","2011","in school","West Germany","","","","","1"
"Yes","2011","in school","East Germany","","","","","1"
"Yes","2011","inadequately","West Germany","7","","","","1"
"Yes","2011","inadequately","East Germany","2","","","","1"
"Yes","2011","general elemantary","West Germany","62","0.0402680466730673","0.0314028704916705","0.0491332228544641","1"
"Yes","2011","general elemantary","East Germany","14","","","","1"
"Yes","2011","middle vocational","West Germany","172","0.0237874252398701","0.0204277444431642","0.0271471060365759","1"
"Yes","2011","middle vocational","East Germany","73","0.0293974711062879","0.0229600643987605","0.0358348778138152","1"
"Yes","2011","vocational + Abi","West Germany","5","","","","1"
"Yes","2011","vocational + Abi","East Germany","1","","","","1"
"Yes","2011","higher vocational","West Germany","26","","","","1"
"Yes","2011","higher vocational","East Germany","7","","","","1"
"Yes","2011","higher education","West Germany","41","0.0170497433249316","0.0126382052340782","0.021461281415785","1"
"Yes","2011","higher education","East Germany","24","","","","1"
"No","2012","in school","West Germany","","","","","2"
"No","2012","in school","East Germany","","","","","2"
"No","2012","general elemantary","West Germany","","","","","2"
"No","2012","general elemantary","East Germany","","","","","2"
"No","2012","vocational + Abi","West Germany","","","","","2"
"No","2012","vocational + Abi","East Germany","","","","","2"
"No","2012","higher vocational","West Germany","","","","","2"
"No","2012","higher vocational","East Germany","","","","","2"
"No","2012","higher education","West Germany","","","","","2"
"No","2012","higher education","East Germany","","","","","2"
"No","2012","inadequately","West Germany","","","","","2"
"No","2012","inadequately","East Germany","","","","","2"
"No","2012","middle vocational","West Germany","","","","","2"
"No","2012","middle vocational","East Germany","","","","","2"
"Yes","2012","higher vocational","West Germany","","","","","1"
"Yes","2012","higher vocational","East Germany","","","","","1"
"Yes","2012","in school","West Germany","","","","","1"
"Yes","2012","in school","East Germany","","","","","1"
"Yes","2012","inadequately","West Germany","","","","","1"
"Yes","2012","inadequately","East Germany","","","","","1"
"Yes","2012","general elemantary","West Germany","","","","","1"
"Yes","2012","general elemantary","East Germany","","","","","1"
"Yes","2012","middle vocational","West Germany","","","","","1"
"Yes","2012","middle vocational","East Germany","","","","","1"
"Yes","2012","vocational + Abi","West Germany","","","","","1"
"Yes","2012","vocational + Abi","East Germany","","","","","1"
"Yes","2012","higher education","West Germany","","","","","1"
"Yes","2012","higher education","East Germany","","","","","1"
"No","2013","in school","West Germany","227","1","1","1","2"
"No","2013","in school","East Germany","33","1","1","1","2"
"No","2013","general elemantary","West Germany","1566","0.964619103429431","0.95561747299965","0.973620733859213","2"
"No","2013","general elemantary","East Germany","240","0.967814276940853","0.945848331636615","0.989780222245091","2"
"No","2013","vocational + Abi","West Germany","924","0.997208881067425","0.993821825084135","1.00059593705071","2"
"No","2013","vocational + Abi","East Germany","171","1","1","1","2"
"No","2013","higher vocational","West Germany","934","0.97529879686828","0.965465027468673","0.985132566267887","2"
"No","2013","higher vocational","East Germany","368","0.972114806364583","0.955473026235162","0.988756586494005","2"
"No","2013","higher education","West Germany","3227","0.983990868369752","0.979687059804009","0.988294676935495","2"
"No","2013","higher education","East Germany","1183","0.971446938217179","0.962066742416126","0.980827134018233","2"
"No","2013","inadequately","West Germany","159","0.968320805572066","0.941515370327792","0.995126240816339","2"
"No","2013","inadequately","East Germany","30","0.96045115582299","0.891843625900601","1.02905868574538","2"
"No","2013","middle vocational","West Germany","6921","0.975452398273854","0.971849982702263","0.979054813845446","2"
"No","2013","middle vocational","East Germany","2296","0.967986177554178","0.960900430287868","0.975071924820487","2"
"Yes","2013","higher vocational","West Germany","23","","","","1"
"Yes","2013","higher vocational","East Germany","8","","","","1"
"Yes","2013","in school","West Germany","","","","","1"
"Yes","2013","in school","East Germany","","","","","1"
"Yes","2013","inadequately","West Germany","5","","","","1"
"Yes","2013","inadequately","East Germany","1","","","","1"
"Yes","2013","general elemantary","West Germany","52","0.0353808965705686","0.0263792661407872","0.04438252700035","1"
"Yes","2013","general elemantary","East Germany","8","","","","1"
"Yes","2013","middle vocational","West Germany","167","0.0245476017261456","0.0209451861545543","0.0281500172977369","1"
"Yes","2013","middle vocational","East Germany","75","0.0320138224458223","0.0249280751795129","0.0390995697121317","1"
"Yes","2013","vocational + Abi","West Germany","8","","","","1"
"Yes","2013","vocational + Abi","East Germany","","","","","1"
"Yes","2013","higher education","West Germany","40","0.016009131630248","0.0117053230645048","0.0203129401959912","1"
"Yes","2013","higher education","East Germany","28","","","","1"
"No","2014","in school","West Germany","","","","","2"
"No","2014","in school","East Germany","","","","","2"
"No","2014","general elemantary","West Germany","","","","","2"
"No","2014","general elemantary","East Germany","","","","","2"
"No","2014","inadequately","West Germany","","","","","2"
"No","2014","inadequately","East Germany","","","","","2"
"No","2014","middle vocational","West Germany","","","","","2"
"No","2014","middle vocational","East Germany","","","","","2"
"No","2014","vocational + Abi","West Germany","","","","","2"
"No","2014","vocational + Abi","East Germany","","","","","2"
"No","2014","higher vocational","West Germany","","","","","2"
"No","2014","higher vocational","East Germany","","","","","2"
"No","2014","higher education","West Germany","","","","","2"
"No","2014","higher education","East Germany","","","","","2"
"Yes","2014","in school","West Germany","","","","","1"
"Yes","2014","in school","East Germany","","","","","1"
"Yes","2014","inadequately","West Germany","","","","","1"
"Yes","2014","inadequately","East Germany","","","","","1"
"Yes","2014","general elemantary","West Germany","","","","","1"
"Yes","2014","general elemantary","East Germany","","","","","1"
"Yes","2014","middle vocational","West Germany","","","","","1"
"Yes","2014","middle vocational","East Germany","","","","","1"
"Yes","2014","higher vocational","West Germany","","","","","1"
"Yes","2014","higher vocational","East Germany","","","","","1"
"Yes","2014","vocational + Abi","West Germany","","","","","1"
"Yes","2014","vocational + Abi","East Germany","","","","","1"
"Yes","2014","higher education","West Germany","","","","","1"
"Yes","2014","higher education","East Germany","","","","","1"
"No","2015","in school","West Germany","296","1","1","1","2"
"No","2015","in school","East Germany","56","1","1","1","2"
"No","2015","general elemantary","West Germany","2298","0.973871525544054","0.967415213263601","0.980327837824507","2"
"No","2015","general elemantary","East Germany","332","0.959615423633488","0.938782155350587","0.98044869191639","2"
"No","2015","middle vocational","West Germany","8802","0.972662538806109","0.969294395723828","0.976030681888389","2"
"No","2015","middle vocational","East Germany","2634","0.972501893611582","0.966341611731785","0.978662175491378","2"
"No","2015","vocational + Abi","West Germany","1660","0.990526071211281","0.985899331574363","0.995152810848199","2"
"No","2015","vocational + Abi","East Germany","276","0.991542592843856","0.980758527438202","1.00232665824951","2"
"No","2015","higher vocational","West Germany","1102","0.973212740069004","0.963811152948976","0.982614327189032","2"
"No","2015","higher vocational","East Germany","387","0.965106165908034","0.947099905186422","0.983112426629646","2"
"No","2015","higher education","West Germany","4467","0.985138813955134","0.981611026828599","0.988666601081669","2"
"No","2015","higher education","East Germany","1346","0.975750935905593","0.967617543916674","0.983884327894512","2"
"No","2015","inadequately","West Germany","352","0.966903279144514","0.94852599208284","0.985280566206187","2"
"No","2015","inadequately","East Germany","44","0.910075923904499","0.829146904688863","0.991004943120135","2"
"Yes","2015","middle vocational","West Germany","202","0.0273374611938914","0.0239693181116111","0.0307056042761717","1"
"Yes","2015","middle vocational","East Germany","73","0.0274981063884182","0.0213378245086218","0.0336583882682147","1"
"Yes","2015","higher vocational","West Germany","31","0.0267872599309961","0.0173856728109681","0.0361888470510241","1"
"Yes","2015","higher vocational","East Germany","12","","","","1"
"Yes","2015","in school","West Germany","","","","","1"
"Yes","2015","in school","East Germany","","","","","1"
"Yes","2015","inadequately","West Germany","12","","","","1"
"Yes","2015","inadequately","East Germany","4","","","","1"
"Yes","2015","general elemantary","West Germany","47","0.0261284744559459","0.0196721621754926","0.0325847867363992","1"
"Yes","2015","general elemantary","East Germany","11","","","","1"
"Yes","2015","vocational + Abi","West Germany","24","","","","1"
"Yes","2015","vocational + Abi","East Germany","1","","","","1"
"Yes","2015","higher education","West Germany","52","0.0148611860448659","0.0113333989183304","0.0183889731714014","1"
"Yes","2015","higher education","East Germany","28","","","","1"
"No","2016","in school","West Germany","","","","","2"
"No","2016","in school","East Germany","","","","","2"
"No","2016","general elemantary","West Germany","","","","","2"
"No","2016","general elemantary","East Germany","","","","","2"
"No","2016","middle vocational","West Germany","","","","","2"
"No","2016","middle vocational","East Germany","","","","","2"
"No","2016","vocational + Abi","West Germany","","","","","2"
"No","2016","vocational + Abi","East Germany","","","","","2"
"No","2016","higher vocational","West Germany","","","","","2"
"No","2016","higher vocational","East Germany","","","","","2"
"No","2016","higher education","West Germany","","","","","2"
"No","2016","higher education","East Germany","","","","","2"
"No","2016","inadequately","West Germany","","","","","2"
"No","2016","inadequately","East Germany","","","","","2"
"Yes","2016","middle vocational","West Germany","","","","","1"
"Yes","2016","middle vocational","East Germany","","","","","1"
"Yes","2016","higher vocational","West Germany","","","","","1"
"Yes","2016","higher vocational","East Germany","","","","","1"
"Yes","2016","in school","West Germany","","","","","1"
"Yes","2016","in school","East Germany","","","","","1"
"Yes","2016","inadequately","West Germany","","","","","1"
"Yes","2016","inadequately","East Germany","","","","","1"
"Yes","2016","general elemantary","West Germany","","","","","1"
"Yes","2016","general elemantary","East Germany","","","","","1"
"Yes","2016","vocational + Abi","West Germany","","","","","1"
"Yes","2016","vocational + Abi","East Germany","","","","","1"
"Yes","2016","higher education","West Germany","","","","","1"
"Yes","2016","higher education","East Germany","","","","","1"
"No","2017","in school","West Germany","345","1","1","1","2"
"No","2017","in school","East Germany","67","1","1","1","2"
"No","2017","inadequately","West Germany","393","0.978467632631972","0.964348624232592","0.992586641031351","2"
"No","2017","inadequately","East Germany","49","0.968438905849743","0.920457259818454","1.01642055188103","2"
"No","2017","general elemantary","West Germany","2333","0.968000298647241","0.960938365863623","0.975062231430858","2"
"No","2017","general elemantary","East Germany","373","0.986215618816213","0.974492697015782","0.997938540616644","2"
"No","2017","middle vocational","West Germany","9083","0.974261460343487","0.971038753178264","0.977484167508709","2"
"No","2017","middle vocational","East Germany","2783","0.971338783399056","0.965225902254823","0.977451664543289","2"
"No","2017","vocational + Abi","West Germany","1877","0.988044786548531","0.983153969602539","0.992935603494522","2"
"No","2017","vocational + Abi","East Germany","326","0.98713735205535","0.974961366443215","0.999313337667486","2"
"No","2017","higher vocational","West Germany","1109","0.968341635396465","0.958200095846863","0.978483174946067","2"
"No","2017","higher vocational","East Germany","384","0.968918125589599","0.951932832488411","0.985903418690787","2"
"No","2017","higher education","West Germany","5045","0.986520509495905","0.98335690229068","0.98968411670113","2"
"No","2017","higher education","East Germany","1416","0.972432483036942","0.964005101742124","0.980859864331759","2"
"Yes","2017","in school","West Germany","","","","","1"
"Yes","2017","in school","East Germany","","","","","1"
"Yes","2017","inadequately","West Germany","13","","","","1"
"Yes","2017","inadequately","East Germany","2","","","","1"
"Yes","2017","middle vocational","West Germany","192","0.0257385396565131","0.0225158324912906","0.0289612468217356","1"
"Yes","2017","middle vocational","East Germany","79","0.0286612166009441","0.0225483354567111","0.034774097745177","1"
"Yes","2017","higher vocational","West Germany","36","0.0316583646035352","0.0215168250539329","0.0417999041531374","1"
"Yes","2017","higher vocational","East Germany","17","","","","1"
"Yes","2017","general elemantary","West Germany","53","0.0319997013527591","0.0249377685691417","0.0390616341363766","1"
"Yes","2017","vocational + Abi","West Germany","20","","","","1"
"Yes","2017","higher education","West Germany","59","0.0134794905040954","0.0103158832988705","0.0166430977093203","1"
"Yes","2017","general elemantary","East Germany","7","","","","1"
"Yes","2017","vocational + Abi","East Germany","3","","","","1"
"Yes","2017","higher education","East Germany","34","0.0275675169630584","0.0191401356682408","0.035994898257876","1"
"No","2018","in school","West Germany","","","","","2"
"No","2018","in school","East Germany","","","","","2"
"No","2018","inadequately","West Germany","","","","","2"
"No","2018","inadequately","East Germany","","","","","2"
"No","2018","general elemantary","West Germany","","","","","2"
"No","2018","general elemantary","East Germany","","","","","2"
"No","2018","middle vocational","West Germany","","","","","2"
"No","2018","middle vocational","East Germany","","","","","2"
"No","2018","vocational + Abi","West Germany","","","","","2"
"No","2018","vocational + Abi","East Germany","","","","","2"
"No","2018","higher vocational","West Germany","","","","","2"
"No","2018","higher vocational","East Germany","","","","","2"
"No","2018","higher education","West Germany","","","","","2"
"No","2018","higher education","East Germany","","","","","2"
"Yes","2018","inadequately","West Germany","","","","","1"
"Yes","2018","inadequately","East Germany","","","","","1"
"Yes","2018","middle vocational","West Germany","","","","","1"
"Yes","2018","middle vocational","East Germany","","","","","1"
"Yes","2018","higher vocational","West Germany","","","","","1"
"Yes","2018","higher vocational","East Germany","","","","","1"
"Yes","2018","in school","West Germany","","","","","1"
"Yes","2018","in school","East Germany","","","","","1"
"Yes","2018","general elemantary","West Germany","","","","","1"
"Yes","2018","general elemantary","East Germany","","","","","1"
"Yes","2018","vocational + Abi","West Germany","","","","","1"
"Yes","2018","vocational + Abi","East Germany","","","","","1"
"Yes","2018","higher education","West Germany","","","","","1"
"Yes","2018","higher education","East Germany","","","","","1"
"No","2019","in school","West Germany","277","0.997027719356054","0.9906285409823","1.00342689772981","2"
"No","2019","in school","East Germany","53","1","1","1","2"
"No","2019","inadequately","West Germany","327","0.943558927055699","0.919101138703252","0.968016715408146","2"
"No","2019","inadequately","East Germany","45","0.957811967136445","0.900342928872989","1.0152810053999","2"
"No","2019","general elemantary","West Germany","1999","0.966164415932492","0.958329981787597","0.973998850077387","2"
"No","2019","general elemantary","East Germany","365","0.975999611640558","0.960446740343869","0.991552482937248","2"
"No","2019","middle vocational","West Germany","8284","0.971303982713829","0.967753139507707","0.974854825919951","2"
"No","2019","middle vocational","East Germany","2547","0.970610243051536","0.964135601474688","0.977084884628384","2"
"No","2019","vocational + Abi","West Germany","1823","0.994023119945379","0.990504106416495","0.997542133474262","2"
"No","2019","vocational + Abi","East Germany","321","0.997924969784973","0.992954684553804","1.00289525501614","2"
"No","2019","higher vocational","West Germany","1195","0.978755837177197","0.970694090582578","0.986817583771815","2"
"No","2019","higher vocational","East Germany","426","0.972236381253721","0.956902476317477","0.987570286189965","2"
"No","2019","higher education","West Germany","5326","0.987290544963894","0.984302290311244","0.990278799616543","2"
"No","2019","higher education","East Germany","1550","0.974630720138766","0.966906570528912","0.982354869748619","2"
"Yes","2019","inadequately","West Germany","15","","","","1"
"Yes","2019","inadequately","East Germany","2","","","","1"
"Yes","2019","middle vocational","West Germany","208","0.0286960172861711","0.0251451740800489","0.0322468604922934","1"
"Yes","2019","middle vocational","East Germany","67","0.029389756948464","0.0229151153716162","0.0358643985253117","1"
"Yes","2019","higher vocational","West Germany","34","0.0212441628228034","0.0131824162281847","0.029305909417422","1"
"Yes","2019","higher vocational","East Germany","15","","","","1"
"Yes","2019","in school","West Germany","1","","","","1"
"Yes","2019","general elemantary","West Germany","47","0.033835584067508","0.0260011499226128","0.0416700182124031","1"
"Yes","2019","vocational + Abi","West Germany","20","","","","1"
"Yes","2019","higher education","West Germany","72","0.0127094550361063","0.00972120038345653","0.015697709688756","1"
"Yes","2019","higher education","East Germany","42","0.0253692798612342","0.0176451302513811","0.0330934294710874","1"
"Yes","2019","in school","East Germany","","","","","1"
"Yes","2019","general elemantary","East Germany","7","","","","1"
"Yes","2019","vocational + Abi","East Germany","1","","","","1"
