"ple0016","year","e11103","hgtyp1hh","n","percent","lower_confidence","upper_confidence","value"
"Yes","2015","Not Working","Single parent ","14","","","","1"
"Yes","2015","Not Working","Couple + C. LE 16 ","11","","","","1"
"Yes","2015","Not Working","Couple + C. GT 16 ","20","","","","1"
"Yes","2015","Not Working","Couple + C. LE and GT 16","8","","","","1"
"No","2016","Full Time","1-pers.-HH","","","","","2"
"No","2016","Full Time","(Married) couple without C. ","","","","","2"
"No","2016","Full Time","Single parent ","","","","","2"
"No","2016","Full Time","Couple + C. LE 16 ","","","","","2"
"No","2016","Full Time","Couple + C. GT 16 ","","","","","2"
"No","2016","Full Time","Couple + C. LE and GT 16","","","","","2"
"No","2016","Part Time","1-pers.-HH","","","","","2"
"No","2016","Part Time","(Married) couple without C. ","","","","","2"
"No","2016","Part Time","Single parent ","","","","","2"
"No","2016","Part Time","Couple + C. LE 16 ","","","","","2"
"No","2016","Part Time","Couple + C. GT 16 ","","","","","2"
"No","2016","Part Time","Couple + C. LE and GT 16","","","","","2"
"No","2016","Not Working","1-pers.-HH","","","","","2"
"No","2016","Not Working","(Married) couple without C. ","","","","","2"
"No","2016","Not Working","Single parent ","","","","","2"
"No","2016","Not Working","Couple + C. LE 16 ","","","","","2"
"No","2016","Not Working","Couple + C. GT 16 ","","","","","2"
"No","2016","Not Working","Couple + C. LE and GT 16","","","","","2"
"Yes","2016","Part Time","Single parent ","","","","","1"
"Yes","2016","Part Time","Couple + C. LE 16 ","","","","","1"
"Yes","2016","Part Time","Couple + C. GT 16 ","","","","","1"
"Yes","2016","Part Time","Couple + C. LE and GT 16","","","","","1"
"Yes","2016","Not Working","1-pers.-HH","","","","","1"
"Yes","2016","Full Time","1-pers.-HH","","","","","1"
"Yes","2016","Full Time","(Married) couple without C. ","","","","","1"
"Yes","2016","Full Time","Single parent ","","","","","1"
"Yes","2016","Full Time","Couple + C. LE 16 ","","","","","1"
"Yes","2016","Full Time","Couple + C. GT 16 ","","","","","1"
"Yes","2016","Full Time","Couple + C. LE and GT 16","","","","","1"
"Yes","2016","Part Time","1-pers.-HH","","","","","1"
"Yes","2016","Part Time","(Married) couple without C. ","","","","","1"
"Yes","2016","Not Working","(Married) couple without C. ","","","","","1"
"Yes","2016","Not Working","Single parent ","","","","","1"
"Yes","2016","Not Working","Couple + C. LE 16 ","","","","","1"
"Yes","2016","Not Working","Couple + C. GT 16 ","","","","","1"
"Yes","2016","Not Working","Couple + C. LE and GT 16","","","","","1"
"No","2017","Full Time","1-pers.-HH","1371","0.994650190738742","0.990805677726141","0.998494703751342","2"
"No","2017","Full Time","(Married) couple without C. ","2815","0.992866036919954","0.989768576725348","0.99596349711456","2"
"No","2017","Full Time","Single parent ","726","0.992206630462388","0.985832028093225","0.998581232831551","2"
"No","2017","Full Time","Couple + C. LE 16 ","2841","0.998259548734817","0.996728974013101","0.999790123456534","2"
"No","2017","Full Time","Couple + C. GT 16 ","1388","0.991565512957684","0.986780211523624","0.996350814391745","2"
"No","2017","Full Time","Couple + C. LE and GT 16","915","0.995499592477523","0.991172095237273","0.999827089717772","2"
"No","2017","Part Time","1-pers.-HH","828","0.985383485487801","0.977253122925286","0.993513848050317","2"
"No","2017","Part Time","(Married) couple without C. ","1670","0.981774640787335","0.975415951796406","0.988133329778265","2"
"No","2017","Part Time","Single parent ","850","0.995785119883696","0.99144007181781","1.00013016794958","2"
"No","2017","Part Time","Couple + C. LE 16 ","2240","0.993160994572655","0.989758656721602","0.996563332423707","2"
"No","2017","Part Time","Couple + C. GT 16 ","1045","0.982983621025993","0.975205180275226","0.990762061776759","2"
"No","2017","Part Time","Couple + C. LE and GT 16","772","0.995588421951752","0.990928544625183","1.00024829927832","2"
"No","2017","Not Working","1-pers.-HH","1639","0.944600834433004","0.933827505467763","0.955374163398244","2"
"No","2017","Not Working","(Married) couple without C. ","3509","0.943629451792209","0.936219988011241","0.951038915573177","2"
"No","2017","Not Working","Single parent ","643","0.965715144464629","0.951822623312314","0.979607665616944","2"
"No","2017","Not Working","Couple + C. LE 16 ","850","0.994934777182967","0.990173584705761","0.999695969660173","2"
"No","2017","Not Working","Couple + C. GT 16 ","785","0.975648387964393","0.9650005686095","0.986296207319287","2"
"No","2017","Not Working","Couple + C. LE and GT 16","544","0.987154630444098","0.977752242057522","0.996557018830674","2"
"Yes","2017","Part Time","Single parent ","4","","","","1"
"Yes","2017","Part Time","Couple + C. LE 16 ","14","","","","1"
"Yes","2017","Part Time","Couple + C. GT 16 ","17","","","","1"
"Yes","2017","Part Time","Couple + C. LE and GT 16","5","","","","1"
"Yes","2017","Not Working","1-pers.-HH","93","0.0553991655669964","0.0446258366017556","0.0661724945322373","1"
"Yes","2017","Not Working","(Married) couple without C. ","213","0.0563705482077913","0.0489610844268233","0.0637800119887593","1"
"Yes","2017","Not Working","Single parent ","16","","","","1"
"Yes","2017","Not Working","Couple + C. LE 16 ","4","","","","1"
"Yes","2017","Not Working","Couple + C. GT 16 ","20","","","","1"
"Yes","2017","Full Time","1-pers.-HH","12","","","","1"
"Yes","2017","Full Time","(Married) couple without C. ","21","","","","1"
"Yes","2017","Full Time","Single parent ","5","","","","1"
"Yes","2017","Full Time","Couple + C. LE 16 ","8","","","","1"
"Yes","2017","Full Time","Couple + C. GT 16 ","15","","","","1"
"Yes","2017","Full Time","Couple + C. LE and GT 16","4","","","","1"
"Yes","2017","Part Time","1-pers.-HH","9","","","","1"
"Yes","2017","Part Time","(Married) couple without C. ","30","0.0182253592126647","0.011866670221735","0.0245840482035944","1"
"Yes","2017","Not Working","Couple + C. LE and GT 16","7","","","","1"
"No","2018","Full Time","1-pers.-HH","","","","","2"
"No","2018","Full Time","(Married) couple without C. ","","","","","2"
"No","2018","Full Time","Single parent ","","","","","2"
"No","2018","Full Time","Couple + C. LE 16 ","","","","","2"
"No","2018","Full Time","Couple + C. GT 16 ","","","","","2"
"No","2018","Full Time","Couple + C. LE and GT 16","","","","","2"
"No","2018","Part Time","1-pers.-HH","","","","","2"
"No","2018","Part Time","(Married) couple without C. ","","","","","2"
"No","2018","Part Time","Single parent ","","","","","2"
"No","2018","Part Time","Couple + C. LE 16 ","","","","","2"
"No","2018","Part Time","Couple + C. GT 16 ","","","","","2"
"No","2018","Part Time","Couple + C. LE and GT 16","","","","","2"
"No","2018","Not Working","1-pers.-HH","","","","","2"
"No","2018","Not Working","(Married) couple without C. ","","","","","2"
"No","2018","Not Working","Single parent ","","","","","2"
"No","2018","Not Working","Couple + C. LE 16 ","","","","","2"
"No","2018","Not Working","Couple + C. GT 16 ","","","","","2"
"No","2018","Not Working","Couple + C. LE and GT 16","","","","","2"
"Yes","2018","Part Time","Single parent ","","","","","1"
"Yes","2018","Part Time","Couple + C. LE 16 ","","","","","1"
"Yes","2018","Part Time","Couple + C. GT 16 ","","","","","1"
"Yes","2018","Part Time","Couple + C. LE and GT 16","","","","","1"
"Yes","2018","Not Working","1-pers.-HH","","","","","1"
"Yes","2018","Not Working","Couple + C. GT 16 ","","","","","1"
"Yes","2018","Full Time","1-pers.-HH","","","","","1"
"Yes","2018","Full Time","(Married) couple without C. ","","","","","1"
"Yes","2018","Full Time","Single parent ","","","","","1"
"Yes","2018","Full Time","Couple + C. LE 16 ","","","","","1"
"Yes","2018","Not Working","(Married) couple without C. ","","","","","1"
"Yes","2018","Not Working","Single parent ","","","","","1"
"Yes","2018","Not Working","Couple + C. LE 16 ","","","","","1"
"Yes","2018","Not Working","Couple + C. LE and GT 16","","","","","1"
"Yes","2018","Full Time","Couple + C. GT 16 ","","","","","1"
"Yes","2018","Full Time","Couple + C. LE and GT 16","","","","","1"
"Yes","2018","Part Time","1-pers.-HH","","","","","1"
"Yes","2018","Part Time","(Married) couple without C. ","","","","","1"
"No","2019","Full Time","1-pers.-HH","1528","0.994223691785341","0.990443692861438","0.998003690709244","2"
"No","2019","Full Time","(Married) couple without C. ","3092","0.988693559059402","0.984985420868213","0.992401697250591","2"
"No","2019","Full Time","Single parent ","735","0.994720725612417","0.989492460386065","0.999948990838769","2"
"No","2019","Full Time","Couple + C. LE 16 ","2651","0.996228029138637","0.993902416671289","0.998553641605986","2"
"No","2019","Full Time","Couple + C. GT 16 ","1323","0.994560452450216","0.990610490061169","0.998510414839263","2"
"No","2019","Full Time","Couple + C. LE and GT 16","883","0.997922265864187","0.99492734775376","1.00091718397461","2"
"No","2019","Part Time","1-pers.-HH","862","0.975974469424298","0.965857219529383","0.986091719319213","2"
"No","2019","Part Time","(Married) couple without C. ","1770","0.984269497145856","0.978524378343553","0.990014615948158","2"
"No","2019","Part Time","Single parent ","733","0.996351075248142","0.991994975313526","1.00070717518276","2"
"No","2019","Part Time","Couple + C. LE 16 ","1894","0.996152969489277","0.993370895556688","0.998935043421865","2"
"No","2019","Part Time","Couple + C. GT 16 ","931","0.982830825835906","0.974552993788227","0.991108657883585","2"
"No","2019","Part Time","Couple + C. LE and GT 16","790","0.995365596603662","0.99065032015083","1.00008087305649","2"
"No","2019","Not Working","1-pers.-HH","1738","0.941821481656869","0.931117160337452","0.952525802976286","2"
"No","2019","Not Working","(Married) couple without C. ","3403","0.943275242822021","0.935749313287189","0.950801172356852","2"
"No","2019","Not Working","Single parent ","583","0.983691948650613","0.973514938640955","0.993868958660271","2"
