"ple0016","year","e11103","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"No","2010","Not Working","in school","","","","","2"
"No","2010","Full Time","higher vocational","","","","","2"
"No","2010","Full Time","higher education","","","","","2"
"No","2010","Part Time","in school","","","","","2"
"No","2010","Part Time","inadequately","","","","","2"
"No","2010","Part Time","general elemantary","","","","","2"
"No","2010","Full Time","in school","","","","","2"
"No","2010","Full Time","inadequately","","","","","2"
"No","2010","Full Time","general elemantary","","","","","2"
"No","2010","Full Time","middle vocational","","","","","2"
"No","2010","Full Time","vocational + Abi","","","","","2"
"Yes","2010","Part Time","general elemantary","","","","","1"
"Yes","2010","Part Time","middle vocational","","","","","1"
"Yes","2010","Part Time","vocational + Abi","","","","","1"
"Yes","2010","Part Time","higher vocational","","","","","1"
"Yes","2010","Full Time","in school","","","","","1"
"Yes","2010","Full Time","inadequately","","","","","1"
"Yes","2010","Full Time","general elemantary","","","","","1"
"Yes","2010","Full Time","middle vocational","","","","","1"
"Yes","2010","Full Time","vocational + Abi","","","","","1"
"Yes","2010","Full Time","higher vocational","","","","","1"
"Yes","2010","Full Time","higher education","","","","","1"
"Yes","2010","Part Time","in school","","","","","1"
"Yes","2010","Part Time","inadequately","","","","","1"
"Yes","2010","Part Time","higher education","","","","","1"
"Yes","2010","Not Working","in school","","","","","1"
"Yes","2010","Not Working","inadequately","","","","","1"
"Yes","2010","Not Working","general elemantary","","","","","1"
"Yes","2010","Not Working","middle vocational","","","","","1"
"Yes","2010","Not Working","vocational + Abi","","","","","1"
"Yes","2010","Not Working","higher vocational","","","","","1"
"Yes","2010","Not Working","higher education","","","","","1"
"No","2011","Part Time","higher vocational","301","0.995644996081907","0.988254991560915","1.0030350006029","2"
"No","2011","Part Time","middle vocational","2594","0.99082329410023","0.987169973880574","0.994476614319887","2"
"No","2011","Part Time","vocational + Abi","374","0.999516417472431","0.997291249893422","1.00174158505144","2"
"No","2011","Part Time","higher education","955","0.990196823539815","0.983980571584746","0.996413075494883","2"
"No","2011","Not Working","in school","249","1","1","1","2"
"No","2011","Full Time","higher vocational","670","0.995364650120995","0.990236620684774","1.00049267955722","2"
"No","2011","Not Working","inadequately","131","0.934321218167332","0.893139795927956","0.975502640406709","2"
"No","2011","Not Working","general elemantary","1207","0.93900217390355","0.925875849899669","0.952128497907431","2"
"No","2011","Full Time","higher education","2292","0.99790771059341","0.996039079114503","0.999776342072316","2"
"No","2011","Part Time","in school","59","1","1","1","2"
"No","2011","Part Time","inadequately","51","1","1","1","2"
"No","2011","Not Working","middle vocational","4062","0.948455335469071","0.94181804650952","0.955092624428622","2"
"No","2011","Not Working","vocational + Abi","270","0.991280542162234","0.980272354074817","1.00228873024965","2"
"No","2011","Not Working","higher vocational","450","0.939242025926572","0.917759186286691","0.960724865566452","2"
"No","2011","Not Working","higher education","1288","0.947199242766518","0.935216374612185","0.959182110920852","2"
"No","2011","Part Time","general elemantary","438","0.985707579991576","0.974629723633545","0.996785436349606","2"
"No","2011","Full Time","in school","5","","","","2"
"No","2011","Full Time","inadequately","42","0.991506710071884","0.964078361073161","1.01893505907061","2"
"No","2011","Full Time","general elemantary","467","0.996021880119035","0.990331090445878","1.00171266979219","2"
"No","2011","Full Time","middle vocational","3647","0.993976180217326","0.991472047161089","0.996480313273563","2"
"No","2011","Full Time","vocational + Abi","559","0.998922661886005","0.996205621944917","1.00163970182709","2"
"Yes","2011","Full Time","higher education","5","","","","1"
"Yes","2011","Part Time","in school","","","","","1"
"Yes","2011","Part Time","inadequately","","","","","1"
"Yes","2011","Part Time","general elemantary","3","","","","1"
"Yes","2011","Full Time","higher vocational","4","","","","1"
"Yes","2011","Not Working","higher vocational","25","","","","1"
"Yes","2011","Not Working","higher education","50","0.0528007572334819","0.0408178890791483","0.0647836253878155","1"
"Yes","2011","Part Time","middle vocational","23","","","","1"
"Yes","2011","Part Time","vocational + Abi","1","","","","1"
"Yes","2011","Part Time","higher vocational","4","","","","1"
"Yes","2011","Full Time","in school","","","","","1"
"Yes","2011","Full Time","inadequately","1","","","","1"
"Yes","2011","Full Time","general elemantary","3","","","","1"
"Yes","2011","Full Time","middle vocational","21","","","","1"
"Yes","2011","Full Time","vocational + Abi","1","","","","1"
"Yes","2011","Not Working","vocational + Abi","4","","","","1"
"Yes","2011","Part Time","higher education","10","","","","1"
"Yes","2011","Not Working","in school","","","","","1"
"Yes","2011","Not Working","inadequately","8","","","","1"
"Yes","2011","Not Working","general elemantary","70","0.0609978260964502","0.0478715020925693","0.0741241501003311","1"
"Yes","2011","Not Working","middle vocational","201","0.0515446645309289","0.0449073755713781","0.0581819534904797","1"
"No","2012","Not Working","higher vocational","","","","","2"
"No","2012","Not Working","higher education","","","","","2"
"No","2012","Part Time","middle vocational","","","","","2"
"No","2012","Not Working","vocational + Abi","","","","","2"
"No","2012","Part Time","vocational + Abi","","","","","2"
"No","2012","Part Time","higher vocational","","","","","2"
"No","2012","Part Time","higher education","","","","","2"
"No","2012","Not Working","in school","","","","","2"
"No","2012","Not Working","inadequately","","","","","2"
"No","2012","Not Working","general elemantary","","","","","2"
"No","2012","Not Working","middle vocational","","","","","2"
"No","2012","Full Time","higher vocational","","","","","2"
"No","2012","Full Time","higher education","","","","","2"
"No","2012","Part Time","in school","","","","","2"
"No","2012","Part Time","inadequately","","","","","2"
"No","2012","Part Time","general elemantary","","","","","2"
"No","2012","Full Time","in school","","","","","2"
"No","2012","Full Time","inadequately","","","","","2"
"No","2012","Full Time","general elemantary","","","","","2"
"No","2012","Full Time","middle vocational","","","","","2"
"No","2012","Full Time","vocational + Abi","","","","","2"
"Yes","2012","Not Working","general elemantary","","","","","1"
"Yes","2012","Not Working","middle vocational","","","","","1"
"Yes","2012","Not Working","vocational + Abi","","","","","1"
"Yes","2012","Not Working","higher vocational","","","","","1"
"Yes","2012","Not Working","higher education","","","","","1"
"Yes","2012","Full Time","middle vocational","","","","","1"
"Yes","2012","Full Time","vocational + Abi","","","","","1"
"Yes","2012","Full Time","higher vocational","","","","","1"
"Yes","2012","Full Time","higher education","","","","","1"
"Yes","2012","Full Time","general elemantary","","","","","1"
"Yes","2012","Part Time","in school","","","","","1"
"Yes","2012","Part Time","inadequately","","","","","1"
"Yes","2012","Part Time","general elemantary","","","","","1"
"Yes","2012","Not Working","inadequately","","","","","1"
"Yes","2012","Part Time","middle vocational","","","","","1"
"Yes","2012","Part Time","vocational + Abi","","","","","1"
"Yes","2012","Part Time","higher vocational","","","","","1"
"Yes","2012","Full Time","in school","","","","","1"
"Yes","2012","Full Time","inadequately","","","","","1"
"Yes","2012","Part Time","higher education","","","","","1"
"Yes","2012","Not Working","in school","","","","","1"
"No","2013","Not Working","general elemantary","1020","0.948533972791808","0.935313864952821","0.961754080630796","2"
"No","2013","Not Working","middle vocational","3666","0.948081520338059","0.941083390203282","0.955079650472836","2"
"No","2013","Not Working","vocational + Abi","232","0.99432433815467","0.984719579622527","1.00392909668681","2"
"No","2013","Not Working","higher vocational","428","0.944056703243173","0.922776187351299","0.965337219135048","2"
"No","2013","Not Working","inadequately","109","0.946911656712751","0.90593339907626","0.987889914349242","2"
"No","2013","Not Working","higher education","1287","0.945138463164808","0.932946394631218","0.957330531698398","2"
"No","2013","Part Time","middle vocational","2331","0.987914186575089","0.98350756559161","0.992320807558569","2"
"No","2013","Part Time","vocational + Abi","343","0.995762566862117","0.98892797349229","1.00259716023194","2"
"No","2013","Part Time","higher vocational","263","0.98347765982131","0.968216107026509","0.99873921261611","2"
"No","2013","Part Time","higher education","1014","0.991611633081075","0.986022817357796","0.997200448804353","2"
"No","2013","Not Working","in school","194","1","1","1","2"
"No","2013","Full Time","higher vocational","611","0.99226427480845","0.985351224723922","0.999177324892979","2"
"No","2013","Full Time","higher education","2109","0.998091020344518","0.996230739006449","0.999951301682588","2"
"No","2013","Part Time","in school","63","1","1","1","2"
"No","2013","Part Time","inadequately","39","1","1","1","2"
"No","2013","Part Time","general elemantary","391","0.990518740535313","0.98093762273104","1.00009985833959","2"
"No","2013","Full Time","in school","3","","","","2"
"No","2013","Full Time","inadequately","41","1","1","1","2"
"No","2013","Full Time","general elemantary","395","0.98916539361148","0.979020228452673","0.999310558770287","2"
"No","2013","Full Time","middle vocational","3220","0.995381667139797","0.993045621793577","0.997717712486018","2"
"No","2013","Full Time","vocational + Abi","520","0.999948316931024","0.999331022792074","1.00056561106997","2"
"Yes","2013","Not Working","middle vocational","195","0.0519184796619411","0.044920349527164","0.0589166097967181","1"
"Yes","2013","Not Working","vocational + Abi","3","","","","1"
"Yes","2013","Not Working","higher vocational","20","","","","1"
"Yes","2013","Not Working","higher education","53","0.054861536835192","0.0426694683016021","0.0670536053687819","1"
"Yes","2013","Not Working","general elemantary","53","0.0514660272081917","0.0382459193692039","0.0646861350471794","1"
"Yes","2013","Full Time","in school","","","","","1"
"Yes","2013","Full Time","inadequately","","","","","1"
"Yes","2013","Full Time","general elemantary","5","","","","1"
"Yes","2013","Full Time","middle vocational","16","","","","1"
"Yes","2013","Part Time","higher vocational","5","","","","1"
"Yes","2013","Part Time","higher education","9","","","","1"
"Yes","2013","Not Working","in school","","","","","1"
"Yes","2013","Not Working","inadequately","6","","","","1"
"Yes","2013","Full Time","vocational + Abi","1","","","","1"
"Yes","2013","Full Time","higher vocational","6","","","","1"
"Yes","2013","Full Time","higher education","6","","","","1"
"Yes","2013","Part Time","in school","","","","","1"
"Yes","2013","Part Time","inadequately","","","","","1"
"Yes","2013","Part Time","general elemantary","2","","","","1"
"Yes","2013","Part Time","middle vocational","31","0.0120858134249105","0.00767919244143086","0.0164924344083901","1"
"Yes","2013","Part Time","vocational + Abi","4","","","","1"
"No","2014","Part Time","higher education","","","","","2"
"No","2014","Part Time","higher vocational","","","","","2"
"No","2014","Not Working","in school","","","","","2"
"No","2014","Not Working","inadequately","","","","","2"
"No","2014","Not Working","general elemantary","","","","","2"
"No","2014","Full Time","higher vocational","","","","","2"
"No","2014","Full Time","higher education","","","","","2"
"No","2014","Not Working","middle vocational","","","","","2"
"No","2014","Not Working","vocational + Abi","","","","","2"
"No","2014","Not Working","higher vocational","","","","","2"
"No","2014","Part Time","in school","","","","","2"
"No","2014","Not Working","higher education","","","","","2"
"No","2014","Part Time","inadequately","","","","","2"
"No","2014","Part Time","general elemantary","","","","","2"
"No","2014","Part Time","middle vocational","","","","","2"
"No","2014","Part Time","vocational + Abi","","","","","2"
"No","2014","Full Time","in school","","","","","2"
"No","2014","Full Time","inadequately","","","","","2"
"No","2014","Full Time","general elemantary","","","","","2"
"No","2014","Full Time","middle vocational","","","","","2"
"No","2014","Full Time","vocational + Abi","","","","","2"
"Yes","2014","Not Working","general elemantary","","","","","1"
"Yes","2014","Not Working","middle vocational","","","","","1"
"Yes","2014","Not Working","vocational + Abi","","","","","1"
"Yes","2014","Not Working","higher vocational","","","","","1"
"Yes","2014","Not Working","higher education","","","","","1"
"Yes","2014","Part Time","general elemantary","","","","","1"
"Yes","2014","Part Time","middle vocational","","","","","1"
"Yes","2014","Part Time","vocational + Abi","","","","","1"
"Yes","2014","Part Time","higher vocational","","","","","1"
"Yes","2014","Full Time","in school","","","","","1"
"Yes","2014","Part Time","higher education","","","","","1"
"Yes","2014","Full Time","inadequately","","","","","1"
"Yes","2014","Full Time","general elemantary","","","","","1"
"Yes","2014","Full Time","middle vocational","","","","","1"
"Yes","2014","Not Working","in school","","","","","1"
"Yes","2014","Not Working","inadequately","","","","","1"
"Yes","2014","Full Time","vocational + Abi","","","","","1"
"Yes","2014","Full Time","higher vocational","","","","","1"
"Yes","2014","Full Time","higher education","","","","","1"
"Yes","2014","Part Time","inadequately","","","","","1"
"Yes","2014","Part Time","in school","","","","","1"
"No","2015","Part Time","general elemantary","687","0.982015307730709","0.972127978624144","0.991902636837273","2"
"No","2015","Part Time","middle vocational","3351","0.989923859738754","0.986557897127701","0.993289822349807","2"
"No","2015","Part Time","vocational + Abi","719","0.996906598002773","0.992867120472898","1.00094607553265","2"
"No","2015","Part Time","higher vocational","337","0.983811632030211","0.970494949269016","0.997128314791405","2"
"No","2015","Part Time","higher education","1605","0.988122932789423","0.982850843433087","0.993395022145759","2"
"No","2015","Not Working","in school","277","1","1","1","2"
"No","2015","Not Working","inadequately","225","0.946465602366005","0.917868074612645","0.975063130119366","2"
"No","2015","Not Working","general elemantary","1272","0.958436996644422","0.94767403164096","0.969199961647883","2"
"No","2015","Full Time","higher vocational","747","0.988961806955593","0.981499220847488","0.996424393063699","2"
"No","2015","Full Time","higher education","2777","0.997481428149566","0.995621254810275","0.999341601488856","2"
"No","2015","Part Time","in school","73","1","1","1","2"
"No","2015","Part Time","inadequately","90","0.966617176339014","0.929910677227271","1.00332367545076","2"
"No","2015","Not Working","middle vocational","3935","0.944936030273327","0.937992690700871","0.951879369845783","2"
"No","2015","Not Working","vocational + Abi","334","0.973088731320313","0.95603759410152","0.990139868539106","2"
"No","2015","Not Working","higher vocational","405","0.935917259915104","0.912876728523774","0.958957791306435","2"
"No","2015","Not Working","higher education","1431","0.952391068884118","0.941549906193797","0.963232231574439","2"
"No","2015","Full Time","vocational + Abi","883","0.993897621515661","0.98877823870061","0.999017004330713","2"
"No","2015","Full Time","in school","2","","","","2"
"No","2015","Full Time","inadequately","81","0.995799950394488","0.981802323125973","1.009797577663","2"
"No","2015","Full Time","general elemantary","671","0.994839609873828","0.989426356428678","1.00025286331898","2"
"No","2015","Full Time","middle vocational","4150","0.99133959886323","0.988531681062449","0.994147516664012","2"
"Yes","2015","Not Working","general elemantary","49","0.0415630033555784","0.0308000383521168","0.0523259683590401","1"
"Yes","2015","Not Working","middle vocational","211","0.0550639697266729","0.0481206301542166","0.0620073092991292","1"
"Yes","2015","Not Working","vocational + Abi","12","","","","1"
"Yes","2015","Not Working","higher vocational","29","","","","1"
"Yes","2015","Not Working","higher education","51","0.0476089311158815","0.0367677684255604","0.0584500938062027","1"
"Yes","2015","Part Time","vocational + Abi","7","","","","1"
"Yes","2015","Part Time","higher vocational","8","","","","1"
"Yes","2015","Part Time","higher education","17","","","","1"
"Yes","2015","Not Working","in school","","","","","1"
"Yes","2015","Not Working","inadequately","13","","","","1"
"Yes","2015","Full Time","higher education","12","","","","1"
"Yes","2015","Part Time","in school","","","","","1"
"Yes","2015","Part Time","inadequately","2","","","","1"
"Yes","2015","Part Time","general elemantary","7","","","","1"
"Yes","2015","Part Time","middle vocational","31","0.0100761402612456","0.00671017765019265","0.0134421028722986","1"
"Yes","2015","Full Time","in school","","","","","1"
"Yes","2015","Full Time","higher vocational","6","","","","1"
"Yes","2015","Full Time","inadequately","1","","","","1"
"Yes","2015","Full Time","general elemantary","2","","","","1"
"Yes","2015","Full Time","middle vocational","33","0.00866040113676978","0.00585248333598823","0.0114683189375513","1"
"Yes","2015","Full Time","vocational + Abi","6","","","","1"
"No","2016","Full Time","higher education","","","","","2"
"No","2016","Part Time","in school","","","","","2"
"No","2016","Not Working","higher vocational","","","","","2"
"No","2016","Not Working","higher education","","","","","2"
"No","2016","Part Time","inadequately","","","","","2"
"No","2016","Part Time","general elemantary","","","","","2"
"No","2016","Part Time","middle vocational","","","","","2"
"No","2016","Full Time","higher vocational","","","","","2"
"No","2016","Part Time","vocational + Abi","","","","","2"
"No","2016","Part Time","higher vocational","","","","","2"
"No","2016","Part Time","higher education","","","","","2"
"No","2016","Not Working","vocational + Abi","","","","","2"
"No","2016","Not Working","in school","","","","","2"
"No","2016","Not Working","inadequately","","","","","2"
"No","2016","Not Working","general elemantary","","","","","2"
"No","2016","Not Working","middle vocational","","","","","2"
"No","2016","Full Time","in school","","","","","2"
"No","2016","Full Time","inadequately","","","","","2"
"No","2016","Full Time","general elemantary","","","","","2"
"No","2016","Full Time","middle vocational","","","","","2"
"No","2016","Full Time","vocational + Abi","","","","","2"
"Yes","2016","Not Working","general elemantary","","","","","1"
"Yes","2016","Not Working","middle vocational","","","","","1"
"Yes","2016","Not Working","vocational + Abi","","","","","1"
"Yes","2016","Not Working","higher vocational","","","","","1"
"Yes","2016","Not Working","higher education","","","","","1"
"Yes","2016","Part Time","vocational + Abi","","","","","1"
"Yes","2016","Part Time","higher vocational","","","","","1"
"Yes","2016","Part Time","higher education","","","","","1"
"Yes","2016","Not Working","in school","","","","","1"
"Yes","2016","Not Working","inadequately","","","","","1"
"Yes","2016","Full Time","middle vocational","","","","","1"
"Yes","2016","Full Time","vocational + Abi","","","","","1"
"Yes","2016","Full Time","higher vocational","","","","","1"
"Yes","2016","Full Time","higher education","","","","","1"
"Yes","2016","Part Time","in school","","","","","1"
"Yes","2016","Part Time","inadequately","","","","","1"
"Yes","2016","Part Time","general elemantary","","","","","1"
"Yes","2016","Full Time","general elemantary","","","","","1"
"Yes","2016","Part Time","middle vocational","","","","","1"
"Yes","2016","Full Time","in school","","","","","1"
"Yes","2016","Full Time","inadequately","","","","","1"
"No","2017","Full Time","middle vocational","4497","0.994612749591045","0.992480188856281","0.996745310325809","2"
"No","2017","Full Time","vocational + Abi","1002","0.995303565715811","0.991080816785329","0.999526314646292","2"
"No","2017","Full Time","higher vocational","789","0.984522670829653","0.975984768377052","0.993060573282254","2"
"No","2017","Full Time","higher education","3087","0.995925279298674","0.993683155911231","0.998167402686117","2"
"No","2017","Part Time","in school","81","1","1","1","2"
"No","2017","Full Time","general elemantary","714","0.994146973647489","0.988563505404945","0.999730441890034","2"
"No","2017","Not Working","general elemantary","1257","0.9500544196313","0.938249392424079","0.961859446838521","2"
"No","2017","Not Working","middle vocational","3875","0.94621893131666","0.939292734716571","0.953145127916748","2"
"No","2017","Not Working","vocational + Abi","377","0.955971100120712","0.935661734584582","0.976280465656842","2"
"No","2017","Not Working","higher vocational","390","0.927961665422939","0.903351642821459","0.952571688024418","2"
"No","2017","Not Working","higher education","1527","0.959258964930152","0.949529690307992","0.968988239552311","2"
"No","2017","Part Time","inadequately","117","0.986680083704476","0.966082629821914","1.00727753758704","2"
"No","2017","Part Time","general elemantary","735","0.990211350431062","0.983122687471509","0.997300013390616","2"
"No","2017","Part Time","middle vocational","3494","0.983912840105287","0.97976606993162","0.988059610278955","2"
"No","2017","Full Time","in school","2","","","","2"
"No","2017","Full Time","inadequately","90","0.996011541783928","0.983061770331687","1.00896131323617","2"
"No","2017","Not Working","inadequately","235","0.967001846168667","0.944724775250798","0.989278917086536","2"
"No","2017","Part Time","vocational + Abi","824","0.997288341750078","0.993744101244673","1.00083258225548","2"
"No","2017","Part Time","higher vocational","314","0.989316716478716","0.978035061850329","1.0005983711071","2"
"No","2017","Part Time","higher education","1847","0.986906417279633","0.981750058040584","0.992062776518682","2"
"No","2017","Not Working","in school","329","1","1","1","2"
"Yes","2017","Not Working","general elemantary","51","0.0499455803687","0.0381405531614792","0.0617506075759208","1"
"Yes","2017","Not Working","middle vocational","200","0.0537810686833404","0.0468548720832523","0.0607072652834286","1"
"Yes","2017","Not Working","vocational + Abi","15","","","","1"
"Yes","2017","Not Working","higher vocational","34","0.0720383345770614","0.0474283119755815","0.0966483571785413","1"
"Yes","2017","Not Working","higher education","59","0.0407410350698483","0.0310117604476885","0.0504703096920081","1"
"Yes","2017","Part Time","vocational + Abi","3","","","","1"
"Yes","2017","Full Time","in school","","","","","1"
"Yes","2017","Full Time","inadequately","1","","","","1"
"Yes","2017","Full Time","general elemantary","3","","","","1"
"Yes","2017","Full Time","middle vocational","29","","","","1"
"Yes","2017","Part Time","higher vocational","5","","","","1"
"Yes","2017","Part Time","higher education","20","","","","1"
"Yes","2017","Not Working","in school","","","","","1"
"Yes","2017","Full Time","vocational + Abi","5","","","","1"
"Yes","2017","Full Time","higher vocational","14","","","","1"
"Yes","2017","Not Working","inadequately","12","","","","1"
"Yes","2017","Full Time","higher education","14","","","","1"
"Yes","2017","Part Time","in school","","","","","1"
"Yes","2017","Part Time","general elemantary","6","","","","1"
"Yes","2017","Part Time","middle vocational","42","0.0160871598947125","0.0119403897210449","0.0202339300683801","1"
"Yes","2017","Part Time","inadequately","2","","","","1"
"No","2018","Full Time","in school","","","","","2"
"No","2018","Full Time","inadequately","","","","","2"
"No","2018","Full Time","general elemantary","","","","","2"
"No","2018","Full Time","middle vocational","","","","","2"
"No","2018","Full Time","vocational + Abi","","","","","2"
"No","2018","Full Time","higher vocational","","","","","2"
"No","2018","Full Time","higher education","","","","","2"
"No","2018","Part Time","in school","","","","","2"
"No","2018","Part Time","higher vocational","","","","","2"
"No","2018","Part Time","higher education","","","","","2"
"No","2018","Not Working","in school","","","","","2"
"No","2018","Not Working","inadequately","","","","","2"
"No","2018","Not Working","general elemantary","","","","","2"
"No","2018","Not Working","middle vocational","","","","","2"
"No","2018","Not Working","vocational + Abi","","","","","2"
"No","2018","Not Working","higher vocational","","","","","2"
"No","2018","Not Working","higher education","","","","","2"
"No","2018","Part Time","inadequately","","","","","2"
"No","2018","Part Time","general elemantary","","","","","2"
"No","2018","Part Time","middle vocational","","","","","2"
"No","2018","Part Time","vocational + Abi","","","","","2"
"Yes","2018","Not Working","general elemantary","","","","","1"
"Yes","2018","Not Working","middle vocational","","","","","1"
"Yes","2018","Not Working","vocational + Abi","","","","","1"
"Yes","2018","Not Working","higher vocational","","","","","1"
"Yes","2018","Not Working","higher education","","","","","1"
"Yes","2018","Part Time","vocational + Abi","","","","","1"
"Yes","2018","Part Time","higher vocational","","","","","1"
"Yes","2018","Part Time","higher education","","","","","1"
"Yes","2018","Not Working","in school","","","","","1"
"Yes","2018","Not Working","inadequately","","","","","1"
"Yes","2018","Full Time","higher education","","","","","1"
"Yes","2018","Part Time","in school","","","","","1"
"Yes","2018","Full Time","in school","","","","","1"
"Yes","2018","Part Time","inadequately","","","","","1"
"Yes","2018","Full Time","inadequately","","","","","1"
"Yes","2018","Part Time","general elemantary","","","","","1"
"Yes","2018","Part Time","middle vocational","","","","","1"
"Yes","2018","Full Time","middle vocational","","","","","1"
"Yes","2018","Full Time","vocational + Abi","","","","","1"
"Yes","2018","Full Time","general elemantary","","","","","1"
"Yes","2018","Full Time","higher vocational","","","","","1"
"No","2019","Full Time","in school","2","","","","2"
"No","2019","Full Time","inadequately","72","1","1","1","2"
"No","2019","Full Time","general elemantary","638","0.990996578716517","0.983689892779064","0.99830326465397","2"
"No","2019","Full Time","middle vocational","4123","0.990428051126622","0.987468556882425","0.993387545370819","2"
"No","2019","Full Time","vocational + Abi","1008","0.996962120114489","0.99357981920442","1.00034442102456","2"
"No","2019","Full Time","higher vocational","898","0.993995489974264","0.988976013894418","0.99901496605411","2"
"No","2019","Full Time","higher education","3470","0.995236718482534","0.992953080311231","0.997520356653836","2"
"No","2019","Part Time","in school","66","1","1","1","2"
"No","2019","Part Time","inadequately","113","0.924335762917573","0.876415922061142","0.972255603774005","2"
"No","2019","Part Time","general elemantary","653","0.986735136057522","0.978006873143738","0.995463398971305","2"
"No","2019","Part Time","middle vocational","3109","0.98408335056202","0.979714895492317","0.988451805631724","2"
"No","2019","Part Time","vocational + Abi","774","0.999162495953264","0.997129812219884","1.00119517968664","2"
"No","2019","Part Time","higher vocational","321","0.97360915425325","0.956288307451215","0.990930001055284","2"
"No","2019","Part Time","higher education","1889","0.993030420354489","0.989294607001129","0.99676623370785","2"
"No","2019","Not Working","in school","262","0.997019852142018","0.990432042741401","1.00360766154264","2"
"No","2019","Not Working","inadequately","189","0.934172354091252","0.899975191456676","0.968369516725829","2"
"No","2019","Not Working","general elemantary","1077","0.944974316976184","0.931619688721495","0.958328945230873","2"
"No","2019","Not Working","middle vocational","3629","0.94430306187199","0.937035249101465","0.951570874642515","2"
"No","2019","Not Working","vocational + Abi","369","0.980724170573893","0.96686356619136","0.994584774956425","2"
"No","2019","Not Working","higher vocational","404","0.948361531238062","0.927517688624565","0.96920537385156","2"
"No","2019","Not Working","higher education","1550","0.959311198661323","0.949708240746368","0.968914156576278","2"
"Yes","2019","Not Working","higher vocational","29","","","","1"
"Yes","2019","Not Working","higher education","76","0.0406888013386768","0.0310858434237218","0.0502917592536318","1"
"Yes","2019","Not Working","general elemantary","43","0.0550256830238159","0.0416710547691272","0.0683803112785046","1"
"Yes","2019","Not Working","middle vocational","196","0.0556969381280101","0.0484291253574853","0.0629647508985348","1"
"Yes","2019","Not Working","vocational + Abi","9","","","","1"
"Yes","2019","Not Working","in school","1","","","","1"
