"ple0016","year","e11102","hgtyp1hh","n","percent","lower_confidence","upper_confidence","value"
"Yes","2010","Employed","(Married) couple without C. ","","","","","1"
"Yes","2010","Employed","Single parent ","","","","","1"
"Yes","2010","Employed","Couple + C. LE 16 ","","","","","1"
"Yes","2010","Employed","Couple + C. GT 16 ","","","","","1"
"Yes","2010","Employed","Couple + C. LE and GT 16","","","","","1"
"No","2011","Employed","Couple + C. LE 16 ","2667","0.99790830882796","0.996176977055968","0.999639640599951","2"
"No","2011","Employed","Couple + C. LE and GT 16","932","0.992465187825546","0.986922299330436","0.998008076320657","2"
"No","2011","Employed","Single parent ","802","0.99716901431779","0.993496417187213","1.00084161144837","2"
"No","2011","Employed","Couple + C. GT 16 ","2339","0.994288365416351","0.991243462055804","0.997333268776898","2"
"No","2011","Not Employed","1-pers.-HH","1755","0.940553834103844","0.929804980455345","0.951302687752342","2"
"No","2011","Not Employed","(Married) couple without C. ","3939","0.9424269965088","0.935340079531535","0.949513913486066","2"
"No","2011","Not Employed","Couple + C. LE 16 ","440","0.993106549657331","0.985393019085527","1.00082008022914","2"
"No","2011","Not Employed","Single parent ","362","0.979506136801826","0.965069609847717","0.993942663755936","2"
"No","2011","Not Employed","Couple + C. GT 16 ","829","0.977812641247152","0.967899054948991","0.987726227545313","2"
"No","2011","Not Employed","Couple + C. LE and GT 16","295","0.992020104894636","0.981935211188617","1.00210499860065","2"
"No","2011","Employed","1-pers.-HH","1697","0.990697863678918","0.986154494872639","0.995241232485197","2"
"No","2011","Employed","(Married) couple without C. ","3965","0.994718123197766","0.992470446474352","0.99696579992118","2"
"Yes","2011","Not Employed","Couple + C. GT 16 ","19","","","","1"
"Yes","2011","Not Employed","Couple + C. LE and GT 16","4","","","","1"
"Yes","2011","Employed","1-pers.-HH","18","","","","1"
"Yes","2011","Employed","(Married) couple without C. ","30","0.00528187680223408","0.00303420007881971","0.00752955352564845","1"
"Yes","2011","Employed","Single parent ","2","","","","1"
"Yes","2011","Employed","Couple + C. LE 16 ","8","","","","1"
"Yes","2011","Employed","Couple + C. GT 16 ","14","","","","1"
"Yes","2011","Employed","Couple + C. LE and GT 16","3","","","","1"
"Yes","2011","Not Employed","1-pers.-HH","104","0.0594461658961563","0.0486973122476576","0.0701950195446551","1"
"Yes","2011","Not Employed","(Married) couple without C. ","211","0.0575730034911996","0.0504860865139342","0.0646599204684651","1"
"Yes","2011","Not Employed","Single parent ","8","","","","1"
"Yes","2011","Not Employed","Couple + C. LE 16 ","2","","","","1"
"No","2012","Employed","Couple + C. LE 16 ","","","","","2"
"No","2012","Employed","Couple + C. LE and GT 16","","","","","2"
"No","2012","Employed","Single parent ","","","","","2"
"No","2012","Employed","Couple + C. GT 16 ","","","","","2"
"No","2012","Not Employed","1-pers.-HH","","","","","2"
"No","2012","Not Employed","(Married) couple without C. ","","","","","2"
"No","2012","Not Employed","Single parent ","","","","","2"
"No","2012","Not Employed","Couple + C. LE 16 ","","","","","2"
"No","2012","Not Employed","Couple + C. GT 16 ","","","","","2"
"No","2012","Not Employed","Couple + C. LE and GT 16","","","","","2"
"No","2012","Employed","1-pers.-HH","","","","","2"
"No","2012","Employed","(Married) couple without C. ","","","","","2"
"Yes","2012","Not Employed","Couple + C. GT 16 ","","","","","1"
"Yes","2012","Not Employed","Couple + C. LE and GT 16","","","","","1"
"Yes","2012","Employed","1-pers.-HH","","","","","1"
"Yes","2012","Employed","(Married) couple without C. ","","","","","1"
"Yes","2012","Employed","Single parent ","","","","","1"
"Yes","2012","Employed","Couple + C. LE 16 ","","","","","1"
"Yes","2012","Employed","Couple + C. GT 16 ","","","","","1"
"Yes","2012","Employed","Couple + C. LE and GT 16","","","","","1"
"Yes","2012","Not Employed","1-pers.-HH","","","","","1"
"Yes","2012","Not Employed","(Married) couple without C. ","","","","","1"
"Yes","2012","Not Employed","Single parent ","","","","","1"
"Yes","2012","Not Employed","Couple + C. LE 16 ","","","","","1"
"No","2013","Not Employed","Couple + C. LE 16 ","382","0.997174137902848","0.991864762124732","1.00248351368096","2"
"No","2013","Employed","Couple + C. LE and GT 16","730","0.994346166073992","0.988918208690433","0.999774123457551","2"
"No","2013","Not Employed","1-pers.-HH","1666","0.944378479600382","0.933664936414147","0.955092022786617","2"
"No","2013","Not Employed","(Married) couple without C. ","3743","0.945356471369223","0.938264994029583","0.952447948708863","2"
"No","2013","Not Employed","Single parent ","303","0.977931106084547","0.96163007003971","0.994232142129384","2"
"No","2013","Employed","Single parent ","802","0.998545832734148","0.995911860148476","1.00117980531982","2"
"No","2013","Employed","Couple + C. LE 16 ","2379","0.99668876991418","0.994385130617674","0.998992409210685","2"
"No","2013","Employed","Couple + C. GT 16 ","2001","0.992364483890735","0.988565653119908","0.996163314661563","2"
"No","2013","Not Employed","Couple + C. GT 16 ","602","0.977147787573956","0.965356811400921","0.988938763746991","2"
"No","2013","Not Employed","Couple + C. LE and GT 16","208","0.996594552291516","0.988696476256767","1.00449262832626","2"
"No","2013","Employed","1-pers.-HH","1695","0.99243095611399","0.98832904078306","0.996532871444921","2"
"No","2013","Employed","(Married) couple without C. ","3677","0.993315340627246","0.990692916772908","0.995937764481584","2"
"Yes","2013","Not Employed","Couple + C. GT 16 ","15","","","","1"
"Yes","2013","Not Employed","Couple + C. LE and GT 16","1","","","","1"
"Yes","2013","Employed","1-pers.-HH","20","","","","1"
"Yes","2013","Employed","(Married) couple without C. ","32","0.00668465937275444","0.00406223551841641","0.00930708322709246","1"
"Yes","2013","Not Employed","1-pers.-HH","92","0.0556215203996181","0.0449079772133829","0.0663350635858532","1"
"Yes","2013","Not Employed","(Married) couple without C. ","203","0.0546435286307772","0.0475520512911372","0.0617350059704171","1"
"Yes","2013","Not Employed","Single parent ","9","","","","1"
"Yes","2013","Not Employed","Couple + C. LE 16 ","2","","","","1"
"Yes","2013","Employed","Single parent ","2","","","","1"
"Yes","2013","Employed","Couple + C. LE 16 ","10","","","","1"
"Yes","2013","Employed","Couple + C. GT 16 ","16","","","","1"
"Yes","2013","Employed","Couple + C. LE and GT 16","3","","","","1"
"No","2014","Not Employed","1-pers.-HH","","","","","2"
"No","2014","Not Employed","(Married) couple without C. ","","","","","2"
"No","2014","Not Employed","Single parent ","","","","","2"
"No","2014","Not Employed","Couple + C. LE 16 ","","","","","2"
"No","2014","Employed","Single parent ","","","","","2"
"No","2014","Employed","Couple + C. LE 16 ","","","","","2"
"No","2014","Employed","Couple + C. GT 16 ","","","","","2"
"No","2014","Employed","Couple + C. LE and GT 16","","","","","2"
"No","2014","Not Employed","Couple + C. GT 16 ","","","","","2"
"No","2014","Not Employed","Couple + C. LE and GT 16","","","","","2"
"No","2014","Employed","1-pers.-HH","","","","","2"
"No","2014","Employed","(Married) couple without C. ","","","","","2"
"Yes","2014","Not Employed","Couple + C. GT 16 ","","","","","1"
"Yes","2014","Not Employed","Couple + C. LE and GT 16","","","","","1"
"Yes","2014","Employed","1-pers.-HH","","","","","1"
"Yes","2014","Employed","(Married) couple without C. ","","","","","1"
"Yes","2014","Not Employed","1-pers.-HH","","","","","1"
"Yes","2014","Not Employed","(Married) couple without C. ","","","","","1"
"Yes","2014","Not Employed","Single parent ","","","","","1"
"Yes","2014","Not Employed","Couple + C. LE 16 ","","","","","1"
"Yes","2014","Employed","Single parent ","","","","","1"
"Yes","2014","Employed","Couple + C. LE 16 ","","","","","1"
"Yes","2014","Employed","Couple + C. GT 16 ","","","","","1"
"Yes","2014","Employed","Couple + C. LE and GT 16","","","","","1"
"No","2015","Not Employed","1-pers.-HH","1611","0.945371934886229","0.934569220542515","0.956174649229944","2"
"No","2015","Not Employed","(Married) couple without C. ","3478","0.94299721736541","0.935508465636843","0.950485969093977","2"
"No","2015","Not Employed","Single parent ","684","0.972633465582155","0.960530135271939","0.984736795892372","2"
"No","2015","Not Employed","Couple + C. LE 16 ","899","0.988685424614168","0.981813544236271","0.995557304992064","2"
"No","2015","Employed","Single parent ","1620","0.99321480089704","0.989231978843658","0.997197622950421","2"
"No","2015","Employed","Couple + C. LE 16 ","5157","0.997635441004341","0.996312026499058","0.998958855509624","2"
"No","2015","Employed","Couple + C. GT 16 ","2150","0.991909469854822","0.988144660674507","0.995674279035137","2"
"No","2015","Employed","Couple + C. LE and GT 16","1621","0.990424157388574","0.985699317176322","0.995148997600826","2"
"No","2015","Not Employed","Couple + C. GT 16 ","709","0.978678399622358","0.968192293995427","0.98916450524929","2"
"No","2015","Not Employed","Couple + C. LE and GT 16","518","0.981762915576866","0.970327913840594","0.993197917313137","2"
"No","2015","Employed","1-pers.-HH","1803","0.991924599354904","0.987815039841318","0.996034158868489","2"
"No","2015","Employed","(Married) couple without C. ","3773","0.987449796077446","0.983919596057551","0.990979996097342","2"
"Yes","2015","Not Employed","Couple + C. GT 16 ","20","","","","1"
"Yes","2015","Not Employed","Couple + C. LE and GT 16","8","","","","1"
"Yes","2015","Employed","1-pers.-HH","19","","","","1"
"Yes","2015","Employed","(Married) couple without C. ","47","0.0125502039225537","0.00902000390265804","0.0160804039424493","1"
"Yes","2015","Not Employed","(Married) couple without C. ","204","0.0570027826345896","0.0495140309060226","0.0644915343631566","1"
"Yes","2015","Not Employed","Single parent ","14","","","","1"
"Yes","2015","Not Employed","Couple + C. LE 16 ","11","","","","1"
"Yes","2015","Employed","Couple + C. LE 16 ","17","","","","1"
"Yes","2015","Employed","Couple + C. GT 16 ","25","","","","1"
"Yes","2015","Employed","Couple + C. LE and GT 16","11","","","","1"
"Yes","2015","Not Employed","1-pers.-HH","89","0.0546280651137707","0.043825350770056","0.0654307794574854","1"
"Yes","2015","Employed","Single parent ","12","","","","1"
"No","2016","Employed","Single parent ","","","","","2"
"No","2016","Employed","Couple + C. LE 16 ","","","","","2"
"No","2016","Employed","Couple + C. GT 16 ","","","","","2"
"No","2016","Employed","Couple + C. LE and GT 16","","","","","2"
"No","2016","Not Employed","1-pers.-HH","","","","","2"
"No","2016","Not Employed","(Married) couple without C. ","","","","","2"
"No","2016","Not Employed","Single parent ","","","","","2"
"No","2016","Not Employed","Couple + C. LE 16 ","","","","","2"
"No","2016","Not Employed","Couple + C. GT 16 ","","","","","2"
"No","2016","Not Employed","Couple + C. LE and GT 16","","","","","2"
"No","2016","Employed","1-pers.-HH","","","","","2"
"No","2016","Employed","(Married) couple without C. ","","","","","2"
"Yes","2016","Not Employed","Couple + C. GT 16 ","","","","","1"
"Yes","2016","Not Employed","Couple + C. LE and GT 16","","","","","1"
"Yes","2016","Employed","1-pers.-HH","","","","","1"
"Yes","2016","Employed","(Married) couple without C. ","","","","","1"
"Yes","2016","Employed","Single parent ","","","","","1"
"Yes","2016","Employed","Couple + C. LE 16 ","","","","","1"
"Yes","2016","Employed","Couple + C. GT 16 ","","","","","1"
"Yes","2016","Employed","Couple + C. LE and GT 16","","","","","1"
"Yes","2016","Not Employed","(Married) couple without C. ","","","","","1"
"Yes","2016","Not Employed","Couple + C. LE 16 ","","","","","1"
"Yes","2016","Not Employed","1-pers.-HH","","","","","1"
"Yes","2016","Not Employed","Single parent ","","","","","1"
"No","2017","Employed","Single parent ","1576","0.994017185630278","0.990220687692656","0.9978136835679","2"
"No","2017","Employed","Couple + C. LE 16 ","5081","0.996097442929622","0.994386794153984","0.99780809170526","2"
"No","2017","Employed","Couple + C. GT 16 ","2433","0.988081245611284","0.983797226570183","0.992365264652385","2"
"No","2017","Employed","Couple + C. LE and GT 16","1687","0.995538863031528","0.992367199892032","0.998710526171025","2"
"No","2017","Not Employed","1-pers.-HH","1639","0.944600834433004","0.933827505467763","0.955374163398244","2"
"No","2017","Not Employed","(Married) couple without C. ","3509","0.943629451792209","0.936219988011241","0.951038915573177","2"
"No","2017","Not Employed","Single parent ","643","0.965715144464629","0.951822623312314","0.979607665616944","2"
"No","2017","Not Employed","Couple + C. LE 16 ","850","0.994934777182967","0.990173584705761","0.999695969660173","2"
"No","2017","Not Employed","Couple + C. GT 16 ","785","0.975648387964393","0.9650005686095","0.986296207319287","2"
"No","2017","Not Employed","Couple + C. LE and GT 16","544","0.987154630444098","0.977752242057522","0.996557018830674","2"
"No","2017","Employed","1-pers.-HH","2199","0.991297865883089","0.987434315540213","0.995161416225966","2"
"No","2017","Employed","(Married) couple without C. ","4485","0.988920896346136","0.985874792831158","0.991966999861114","2"
"Yes","2017","Not Employed","Couple + C. GT 16 ","20","","","","1"
"Yes","2017","Not Employed","Couple + C. LE and GT 16","7","","","","1"
"Yes","2017","Employed","1-pers.-HH","21","","","","1"
"Yes","2017","Employed","(Married) couple without C. ","51","0.0110791036538638","0.00803300013888602","0.0141252071688415","1"
"Yes","2017","Employed","Couple + C. LE 16 ","22","","","","1"
"Yes","2017","Employed","Single parent ","9","","","","1"
"Yes","2017","Employed","Couple + C. GT 16 ","32","0.011918754388716","0.00763473534761498","0.016202773429817","1"
"Yes","2017","Employed","Couple + C. LE and GT 16","9","","","","1"
"Yes","2017","Not Employed","(Married) couple without C. ","213","0.0563705482077913","0.0489610844268233","0.0637800119887593","1"
"Yes","2017","Not Employed","Couple + C. LE 16 ","4","","","","1"
"Yes","2017","Not Employed","1-pers.-HH","93","0.0553991655669964","0.0446258366017556","0.0661724945322373","1"
"Yes","2017","Not Employed","Single parent ","16","","","","1"
"No","2018","Not Employed","1-pers.-HH","","","","","2"
"No","2018","Not Employed","(Married) couple without C. ","","","","","2"
"No","2018","Not Employed","Single parent ","","","","","2"
"No","2018","Not Employed","Couple + C. LE 16 ","","","","","2"
"No","2018","Not Employed","Couple + C. GT 16 ","","","","","2"
"No","2018","Not Employed","Couple + C. LE and GT 16","","","","","2"
"No","2018","Employed","1-pers.-HH","","","","","2"
"No","2018","Employed","(Married) couple without C. ","","","","","2"
"No","2018","Employed","Single parent ","","","","","2"
"No","2018","Employed","Couple + C. LE 16 ","","","","","2"
"No","2018","Employed","Couple + C. GT 16 ","","","","","2"
"No","2018","Employed","Couple + C. LE and GT 16","","","","","2"
"Yes","2018","Not Employed","Couple + C. GT 16 ","","","","","1"
"Yes","2018","Not Employed","Couple + C. LE and GT 16","","","","","1"
"Yes","2018","Employed","1-pers.-HH","","","","","1"
"Yes","2018","Employed","(Married) couple without C. ","","","","","1"
"Yes","2018","Employed","Couple + C. LE 16 ","","","","","1"
"Yes","2018","Employed","Couple + C. LE and GT 16","","","","","1"
"Yes","2018","Not Employed","(Married) couple without C. ","","","","","1"
"Yes","2018","Not Employed","Couple + C. LE 16 ","","","","","1"
"Yes","2018","Employed","Single parent ","","","","","1"
"Yes","2018","Employed","Couple + C. GT 16 ","","","","","1"
"Yes","2018","Not Employed","1-pers.-HH","","","","","1"
"Yes","2018","Not Employed","Single parent ","","","","","1"
"No","2019","Not Employed","1-pers.-HH","1738","0.941821481656869","0.931117160337452","0.952525802976286","2"
"No","2019","Not Employed","(Married) couple without C. ","3403","0.943275242822021","0.935749313287189","0.950801172356852","2"
"No","2019","Not Employed","Single parent ","583","0.983691948650613","0.973514938640955","0.993868958660271","2"
"No","2019","Not Employed","Couple + C. LE 16 ","630","0.994456618347644","0.988672641481597","1.00024059521369","2"
"No","2019","Not Employed","Couple + C. GT 16 ","679","0.974425733392589","0.962731411671699","0.986120055113478","2"
"No","2019","Not Employed","Couple + C. LE and GT 16","499","0.99753810481712","0.99321164824044","1.0018645613938","2"
"No","2019","Employed","1-pers.-HH","2390","0.98787614708703","0.983519490156466","0.992232804017594","2"
"No","2019","Employed","(Married) couple without C. ","4862","0.987144227832204","0.983998042062549","0.990290413601858","2"
"No","2019","Employed","Single parent ","1468","0.995509246636427","0.992095890523107","0.998922602749748","2"
"No","2019","Employed","Couple + C. LE 16 ","4545","0.996195510602942","0.994410819907115","0.997980201298769","2"
"No","2019","Employed","Couple + C. GT 16 ","2254","0.989590210403259","0.985422285338862","0.993758135467656","2"
"No","2019","Employed","Couple + C. LE and GT 16","1673","0.996716202881957","0.993984571733592","0.999447834030321","2"
"Yes","2019","Not Employed","Couple + C. GT 16 ","21","","","","1"
"Yes","2019","Not Employed","Couple + C. LE and GT 16","5","","","","1"
"Yes","2019","Employed","1-pers.-HH","34","0.01212385291297","0.00776719598240648","0.0164805098435335","1"
"Yes","2019","Employed","(Married) couple without C. ","63","0.0128557721677964","0.00970958639814164","0.0160019579374512","1"
"Yes","2019","Employed","Couple + C. LE and GT 16","12","","","","1"
"Yes","2019","Not Employed","1-pers.-HH","99","0.0581785183431312","0.0474741970237141","0.0688828396625482","1"
"Yes","2019","Not Employed","(Married) couple without C. ","226","0.0567247571779792","0.0491988276431475","0.0642506867128109","1"
"Yes","2019","Not Employed","Couple + C. LE 16 ","3","","","","1"
"Yes","2019","Employed","Couple + C. GT 16 ","24","","","","1"
"Yes","2019","Employed","Single parent ","6","","","","1"
"Yes","2019","Employed","Couple + C. LE 16 ","26","","","","1"
"Yes","2019","Not Employed","Single parent ","12","","","","1"
