"plh0206i05","year","e11102","pgcasmin","n","percent","lower_confidence","upper_confidence"
"4 on scale 1-7","2005","Not Employed","(0) in school","131","0.222665973434924","0.187864896310154","0.257467050559693"
"4 on scale 1-7","2005","Not Employed","(1a) inadequately completed","19","","",""
"4 on scale 1-7","2005","Not Employed","(1b) general elementary school","219","0.183366311408259","0.16106888024168","0.205663742574839"
"4 on scale 1-7","2005","Not Employed","(1c) basic vocational qualification","484","0.174313321636313","0.160271223153547","0.188355420119078"
"4 on scale 1-7","2005","Not Employed","(2b) intermediate general qualification","39","0.200441376228717","0.146036820595919","0.254845931861515"
"4 on scale 1-7","2005","Not Employed","(2a) intermediate vocational","198","0.176370444861771","0.15418743715231","0.198553452571232"
"4 on scale 1-7","2005","Not Employed","(2c_gen) general maturity certificate","70","0.225488339500582","0.179556847220773","0.271419831780391"
"4 on scale 1-7","2005","Not Employed","(2c_voc) vocational maturity certificate","68","0.192039898975542","0.152225069465914","0.231854728485169"
"4 on scale 1-7","2005","Not Employed","(3a) lower tertiary education","74","0.173314516558813","0.138798972055468","0.207830061062157"
"4 on scale 1-7","2005","Not Employed","(3b) higher tertiary education","78","0.167028518059219","0.135539139580379","0.19851789653806"
"4 on scale 1-7","2005","Employed","(0) in school","23","","",""
"4 on scale 1-7","2005","Employed","(1a) inadequately completed","18","","",""
"4 on scale 1-7","2005","Employed","(1b) general elementary school","155","0.226340485720098","0.195318788100569","0.257362183339627"
"4 on scale 1-7","2005","Employed","(1c) basic vocational qualification","594","0.217217324630331","0.202214700810435","0.232219948450227"
"4 on scale 1-7","2005","Employed","(2b) intermediate general qualification","87","0.214933448994764","0.173077955207358","0.256788942782171"
"4 on scale 1-7","2005","Employed","(2a) intermediate vocational","745","0.199897001421021","0.186933536815722","0.21286046602632"
"4 on scale 1-7","2005","Employed","(2c_gen) general maturity certificate","113","0.27494731235531","0.234879242316518","0.315015382394102"
"4 on scale 1-7","2005","Employed","(2c_voc) vocational maturity certificate","220","0.202543691429468","0.179172990665057","0.225914392193878"
"4 on scale 1-7","2005","Employed","(3a) lower tertiary education","216","0.196748482862709","0.174114009761426","0.219382955963993"
"4 on scale 1-7","2005","Employed","(3b) higher tertiary education","333","0.165696345519048","0.149298640142753","0.182094050895343"
"5 on scale 1-7","2005","Not Employed","(0) in school","73","0.120192992295014","0.0929913452635805","0.147394639326448"
"5 on scale 1-7","2005","Not Employed","(1a) inadequately completed","12","","",""
"5 on scale 1-7","2005","Not Employed","(1b) general elementary school","135","0.11958596816732","0.100889266370116","0.138282669964523"
"5 on scale 1-7","2005","Not Employed","(1c) basic vocational qualification","300","0.110442663088143","0.0988411537357246","0.122044172440561"
"5 on scale 1-7","2005","Not Employed","(2b) intermediate general qualification","24","","",""
"5 on scale 1-7","2005","Not Employed","(2a) intermediate vocational","129","0.113146630076566","0.0947097137012866","0.131583546451846"
"5 on scale 1-7","2005","Not Employed","(2c_gen) general maturity certificate","50","0.147037723963759","0.108114049758099","0.18596139816942"
"5 on scale 1-7","2005","Not Employed","(2c_voc) vocational maturity certificate","36","0.0738145067372124","0.0473859153277055","0.100243098146719"
"5 on scale 1-7","2005","Not Employed","(3a) lower tertiary education","44","0.103531522991084","0.0757516077702589","0.13131143821191"
"5 on scale 1-7","2005","Not Employed","(3b) higher tertiary education","57","0.100355564451466","0.0749891031250652","0.125722025777867"
"5 on scale 1-7","2005","Employed","(0) in school","10","","",""
"5 on scale 1-7","2005","Employed","(1a) inadequately completed","12","","",""
"5 on scale 1-7","2005","Employed","(1b) general elementary school","74","0.11471978384091","0.0910949347732046","0.138344632908616"
"5 on scale 1-7","2005","Employed","(1c) basic vocational qualification","355","0.114044132065688","0.102479231485875","0.125609032645502"
"5 on scale 1-7","2005","Employed","(2b) intermediate general qualification","52","0.162464114256299","0.12487797965613","0.200050248856469"
"5 on scale 1-7","2005","Employed","(2a) intermediate vocational","454","0.113179699494389","0.102910251999538","0.12344914698924"
"5 on scale 1-7","2005","Employed","(2c_gen) general maturity certificate","68","0.125729596219134","0.0959766107431681","0.1554825816951"
"5 on scale 1-7","2005","Employed","(2c_voc) vocational maturity certificate","129","0.107679471368317","0.0896540334301182","0.125704909306515"
"5 on scale 1-7","2005","Employed","(3a) lower tertiary education","115","0.103418820020834","0.0860814381822954","0.120756201859373"
"5 on scale 1-7","2005","Employed","(3b) higher tertiary education","159","0.0768180363952312","0.0650733940113079","0.0885626787791545"
"6 on scale 1-7","2005","Not Employed","(0) in school","63","0.13998317221854","0.110959436633338","0.169006907803741"
"6 on scale 1-7","2005","Not Employed","(1a) inadequately completed","10","","",""
"6 on scale 1-7","2005","Not Employed","(1b) general elementary school","88","0.0745009259824097","0.059370531848509","0.0896313201163105"
"6 on scale 1-7","2005","Not Employed","(1c) basic vocational qualification","217","0.0797393902640234","0.0697128533242844","0.0897659272037623"
"6 on scale 1-7","2005","Not Employed","(2b) intermediate general qualification","17","","",""
"6 on scale 1-7","2005","Not Employed","(2a) intermediate vocational","76","0.07357874533411","0.0583829999531602","0.0887744907150598"
"6 on scale 1-7","2005","Not Employed","(2c_gen) general maturity certificate","18","","",""
"6 on scale 1-7","2005","Not Employed","(2c_voc) vocational maturity certificate","21","","",""
"6 on scale 1-7","2005","Not Employed","(3a) lower tertiary education","22","","",""
"6 on scale 1-7","2005","Not Employed","(3b) higher tertiary education","21","","",""
"6 on scale 1-7","2005","Employed","(0) in school","10","","",""
"6 on scale 1-7","2005","Employed","(1a) inadequately completed","6","","",""
"6 on scale 1-7","2005","Employed","(1b) general elementary school","60","0.0853170317497391","0.0646078629448728","0.106026200554605"
"6 on scale 1-7","2005","Employed","(1c) basic vocational qualification","219","0.0849474450981043","0.0748037177660409","0.0950911724301676"
"6 on scale 1-7","2005","Employed","(2b) intermediate general qualification","32","0.0923931994806456","0.062886807814947","0.121899591146344"
"6 on scale 1-7","2005","Employed","(2a) intermediate vocational","246","0.0774714724406348","0.0688057294394329","0.0861372154418367"
"6 on scale 1-7","2005","Employed","(2c_gen) general maturity certificate","29","","",""
"6 on scale 1-7","2005","Employed","(2c_voc) vocational maturity certificate","63","0.0536334148376258","0.0405323574566161","0.0667344722186356"
"6 on scale 1-7","2005","Employed","(3a) lower tertiary education","52","0.039002671931551","0.0279797384684094","0.0500256053946926"
"6 on scale 1-7","2005","Employed","(3b) higher tertiary education","92","0.0652861867073101","0.0543915055994276","0.0761808678151926"
"7 Strongly agree","2005","Not Employed","(0) in school","49","0.0999654324579208","0.0748745209820533","0.125056343933788"
"7 Strongly agree","2005","Not Employed","(1a) inadequately completed","17","","",""
"7 Strongly agree","2005","Not Employed","(1b) general elementary school","84","0.0695687356886132","0.0549088489671912","0.0842286224100352"
"7 Strongly agree","2005","Not Employed","(1c) basic vocational qualification","169","0.0603708623652608","0.0515552798676554","0.0691864448628662"
"7 Strongly agree","2005","Not Employed","(2b) intermediate general qualification","18","","",""
"7 Strongly agree","2005","Not Employed","(2a) intermediate vocational","36","0.0327703238421133","0.0224082487125953","0.0431323989716312"
"7 Strongly agree","2005","Not Employed","(2c_gen) general maturity certificate","16","","",""
"7 Strongly agree","2005","Not Employed","(2c_voc) vocational maturity certificate","11","","",""
"7 Strongly agree","2005","Not Employed","(3a) lower tertiary education","15","","",""
"7 Strongly agree","2005","Not Employed","(3b) higher tertiary education","6","","",""
"7 Strongly agree","2005","Employed","(0) in school","3","","",""
"7 Strongly agree","2005","Employed","(1a) inadequately completed","4","","",""
"7 Strongly agree","2005","Employed","(1b) general elementary school","63","0.0875013183095465","0.0665537833396441","0.108448853279449"
"7 Strongly agree","2005","Employed","(1c) basic vocational qualification","203","0.0718912371600266","0.0624932076970399","0.0812892666230134"
"7 Strongly agree","2005","Employed","(2b) intermediate general qualification","35","0.09859478331823","0.0682185282435551","0.128971038392905"
"7 Strongly agree","2005","Employed","(2a) intermediate vocational","169","0.0511071079050207","0.0439688169302162","0.0582453988798253"
"7 Strongly agree","2005","Employed","(2c_gen) general maturity certificate","19","","",""
"7 Strongly agree","2005","Employed","(2c_voc) vocational maturity certificate","45","0.0491187377608156","0.0365513310820417","0.0616861444395895"
"7 Strongly agree","2005","Employed","(3a) lower tertiary education","26","","",""
"7 Strongly agree","2005","Employed","(3b) higher tertiary education","36","0.021193445939017","0.014841398050868","0.027545493827166"
"1 Strongly disagree","2006","Not Employed","(0) in school","","","",""
"1 Strongly disagree","2006","Not Employed","(1a) inadequately completed","","","",""
"1 Strongly disagree","2006","Not Employed","(1b) general elementary school","","","",""
"1 Strongly disagree","2006","Not Employed","(1c) basic vocational qualification","","","",""
"1 Strongly disagree","2006","Not Employed","(2b) intermediate general qualification","","","",""
"1 Strongly disagree","2006","Not Employed","(2a) intermediate vocational","","","",""
"1 Strongly disagree","2006","Not Employed","(2c_gen) general maturity certificate","","","",""
"1 Strongly disagree","2006","Not Employed","(2c_voc) vocational maturity certificate","","","",""
"1 Strongly disagree","2006","Not Employed","(3a) lower tertiary education","","","",""
"1 Strongly disagree","2006","Not Employed","(3b) higher tertiary education","","","",""
"1 Strongly disagree","2006","Employed","(0) in school","","","",""
"1 Strongly disagree","2006","Employed","(1a) inadequately completed","","","",""
"1 Strongly disagree","2006","Employed","(1b) general elementary school","","","",""
"1 Strongly disagree","2006","Employed","(1c) basic vocational qualification","","","",""
"1 Strongly disagree","2006","Employed","(2b) intermediate general qualification","","","",""
"1 Strongly disagree","2006","Employed","(2a) intermediate vocational","","","",""
"1 Strongly disagree","2006","Employed","(2c_gen) general maturity certificate","","","",""
"1 Strongly disagree","2006","Employed","(2c_voc) vocational maturity certificate","","","",""
"1 Strongly disagree","2006","Employed","(3a) lower tertiary education","","","",""
"1 Strongly disagree","2006","Employed","(3b) higher tertiary education","","","",""
"2 on scale 1-7 ","2006","Not Employed","(0) in school","","","",""
"2 on scale 1-7 ","2006","Not Employed","(1a) inadequately completed","","","",""
"2 on scale 1-7 ","2006","Not Employed","(1b) general elementary school","","","",""
"2 on scale 1-7 ","2006","Not Employed","(1c) basic vocational qualification","","","",""
"2 on scale 1-7 ","2006","Not Employed","(2b) intermediate general qualification","","","",""
"2 on scale 1-7 ","2006","Not Employed","(2a) intermediate vocational","","","",""
"2 on scale 1-7 ","2006","Not Employed","(2c_gen) general maturity certificate","","","",""
"2 on scale 1-7 ","2006","Not Employed","(2c_voc) vocational maturity certificate","","","",""
"2 on scale 1-7 ","2006","Not Employed","(3a) lower tertiary education","","","",""
"2 on scale 1-7 ","2006","Not Employed","(3b) higher tertiary education","","","",""
"2 on scale 1-7 ","2006","Employed","(0) in school","","","",""
"2 on scale 1-7 ","2006","Employed","(1a) inadequately completed","","","",""
"2 on scale 1-7 ","2006","Employed","(1b) general elementary school","","","",""
"2 on scale 1-7 ","2006","Employed","(1c) basic vocational qualification","","","",""
"2 on scale 1-7 ","2006","Employed","(2b) intermediate general qualification","","","",""
"2 on scale 1-7 ","2006","Employed","(2a) intermediate vocational","","","",""
"2 on scale 1-7 ","2006","Employed","(2c_gen) general maturity certificate","","","",""
"2 on scale 1-7 ","2006","Employed","(2c_voc) vocational maturity certificate","","","",""
"2 on scale 1-7 ","2006","Employed","(3a) lower tertiary education","","","",""
"2 on scale 1-7 ","2006","Employed","(3b) higher tertiary education","","","",""
"3 on scale 1-7 ","2006","Not Employed","(0) in school","","","",""
"3 on scale 1-7 ","2006","Not Employed","(1a) inadequately completed","","","",""
"3 on scale 1-7 ","2006","Not Employed","(1b) general elementary school","","","",""
"3 on scale 1-7 ","2006","Not Employed","(1c) basic vocational qualification","","","",""
"3 on scale 1-7 ","2006","Not Employed","(2b) intermediate general qualification","","","",""
"3 on scale 1-7 ","2006","Not Employed","(2a) intermediate vocational","","","",""
"3 on scale 1-7 ","2006","Not Employed","(2c_gen) general maturity certificate","","","",""
"3 on scale 1-7 ","2006","Not Employed","(2c_voc) vocational maturity certificate","","","",""
"3 on scale 1-7 ","2006","Not Employed","(3a) lower tertiary education","","","",""
"3 on scale 1-7 ","2006","Not Employed","(3b) higher tertiary education","","","",""
"3 on scale 1-7 ","2006","Employed","(0) in school","","","",""
"3 on scale 1-7 ","2006","Employed","(1a) inadequately completed","","","",""
"3 on scale 1-7 ","2006","Employed","(1b) general elementary school","","","",""
"3 on scale 1-7 ","2006","Employed","(1c) basic vocational qualification","","","",""
"3 on scale 1-7 ","2006","Employed","(2b) intermediate general qualification","","","",""
"3 on scale 1-7 ","2006","Employed","(2a) intermediate vocational","","","",""
"3 on scale 1-7 ","2006","Employed","(2c_gen) general maturity certificate","","","",""
"3 on scale 1-7 ","2006","Employed","(2c_voc) vocational maturity certificate","","","",""
"3 on scale 1-7 ","2006","Employed","(3a) lower tertiary education","","","",""
"3 on scale 1-7 ","2006","Employed","(3b) higher tertiary education","","","",""
"4 on scale 1-7","2006","Not Employed","(0) in school","","","",""
"4 on scale 1-7","2006","Not Employed","(1a) inadequately completed","","","",""
"4 on scale 1-7","2006","Not Employed","(1b) general elementary school","","","",""
"4 on scale 1-7","2006","Not Employed","(1c) basic vocational qualification","","","",""
"4 on scale 1-7","2006","Not Employed","(2b) intermediate general qualification","","","",""
"4 on scale 1-7","2006","Not Employed","(2a) intermediate vocational","","","",""
"4 on scale 1-7","2006","Not Employed","(2c_gen) general maturity certificate","","","",""
"4 on scale 1-7","2006","Not Employed","(2c_voc) vocational maturity certificate","","","",""
"4 on scale 1-7","2006","Not Employed","(3a) lower tertiary education","","","",""
"4 on scale 1-7","2006","Not Employed","(3b) higher tertiary education","","","",""
"4 on scale 1-7","2006","Employed","(0) in school","","","",""
"4 on scale 1-7","2006","Employed","(1a) inadequately completed","","","",""
"4 on scale 1-7","2006","Employed","(1b) general elementary school","","","",""
"4 on scale 1-7","2006","Employed","(1c) basic vocational qualification","","","",""
"4 on scale 1-7","2006","Employed","(2b) intermediate general qualification","","","",""
"4 on scale 1-7","2006","Employed","(2a) intermediate vocational","","","",""
"4 on scale 1-7","2006","Employed","(2c_gen) general maturity certificate","","","",""
"4 on scale 1-7","2006","Employed","(2c_voc) vocational maturity certificate","","","",""
"4 on scale 1-7","2006","Employed","(3a) lower tertiary education","","","",""
"4 on scale 1-7","2006","Employed","(3b) higher tertiary education","","","",""
"5 on scale 1-7","2006","Not Employed","(0) in school","","","",""
"5 on scale 1-7","2006","Not Employed","(1a) inadequately completed","","","",""
"5 on scale 1-7","2006","Not Employed","(1b) general elementary school","","","",""
"5 on scale 1-7","2006","Not Employed","(1c) basic vocational qualification","","","",""
"5 on scale 1-7","2006","Not Employed","(2b) intermediate general qualification","","","",""
"5 on scale 1-7","2006","Not Employed","(2a) intermediate vocational","","","",""
"5 on scale 1-7","2006","Not Employed","(2c_gen) general maturity certificate","","","",""
"5 on scale 1-7","2006","Not Employed","(2c_voc) vocational maturity certificate","","","",""
"5 on scale 1-7","2006","Not Employed","(3a) lower tertiary education","","","",""
"5 on scale 1-7","2006","Not Employed","(3b) higher tertiary education","","","",""
"5 on scale 1-7","2006","Employed","(0) in school","","","",""
"5 on scale 1-7","2006","Employed","(1a) inadequately completed","","","",""
"5 on scale 1-7","2006","Employed","(1b) general elementary school","","","",""
"5 on scale 1-7","2006","Employed","(1c) basic vocational qualification","","","",""
"5 on scale 1-7","2006","Employed","(2b) intermediate general qualification","","","",""
"5 on scale 1-7","2006","Employed","(2a) intermediate vocational","","","",""
"5 on scale 1-7","2006","Employed","(2c_gen) general maturity certificate","","","",""
"5 on scale 1-7","2006","Employed","(2c_voc) vocational maturity certificate","","","",""
"5 on scale 1-7","2006","Employed","(3a) lower tertiary education","","","",""
"5 on scale 1-7","2006","Employed","(3b) higher tertiary education","","","",""
"6 on scale 1-7","2006","Not Employed","(0) in school","","","",""
"6 on scale 1-7","2006","Not Employed","(1a) inadequately completed","","","",""
"6 on scale 1-7","2006","Not Employed","(1b) general elementary school","","","",""
"6 on scale 1-7","2006","Not Employed","(1c) basic vocational qualification","","","",""
"6 on scale 1-7","2006","Not Employed","(2b) intermediate general qualification","","","",""
"6 on scale 1-7","2006","Not Employed","(2a) intermediate vocational","","","",""
"6 on scale 1-7","2006","Not Employed","(2c_gen) general maturity certificate","","","",""
"6 on scale 1-7","2006","Not Employed","(2c_voc) vocational maturity certificate","","","",""
"6 on scale 1-7","2006","Not Employed","(3a) lower tertiary education","","","",""
"6 on scale 1-7","2006","Not Employed","(3b) higher tertiary education","","","",""
"6 on scale 1-7","2006","Employed","(0) in school","","","",""
"6 on scale 1-7","2006","Employed","(1a) inadequately completed","","","",""
"6 on scale 1-7","2006","Employed","(1b) general elementary school","","","",""
"6 on scale 1-7","2006","Employed","(1c) basic vocational qualification","","","",""
"6 on scale 1-7","2006","Employed","(2b) intermediate general qualification","","","",""
"6 on scale 1-7","2006","Employed","(2a) intermediate vocational","","","",""
"6 on scale 1-7","2006","Employed","(2c_gen) general maturity certificate","","","",""
"6 on scale 1-7","2006","Employed","(2c_voc) vocational maturity certificate","","","",""
"6 on scale 1-7","2006","Employed","(3a) lower tertiary education","","","",""
"6 on scale 1-7","2006","Employed","(3b) higher tertiary education","","","",""
"7 Strongly agree","2006","Not Employed","(0) in school","","","",""
"7 Strongly agree","2006","Not Employed","(1a) inadequately completed","","","",""
"7 Strongly agree","2006","Not Employed","(1b) general elementary school","","","",""
"7 Strongly agree","2006","Not Employed","(1c) basic vocational qualification","","","",""
"7 Strongly agree","2006","Not Employed","(2b) intermediate general qualification","","","",""
"7 Strongly agree","2006","Not Employed","(2a) intermediate vocational","","","",""
"7 Strongly agree","2006","Not Employed","(2c_gen) general maturity certificate","","","",""
"7 Strongly agree","2006","Not Employed","(2c_voc) vocational maturity certificate","","","",""
"7 Strongly agree","2006","Not Employed","(3a) lower tertiary education","","","",""
"7 Strongly agree","2006","Not Employed","(3b) higher tertiary education","","","",""
"7 Strongly agree","2006","Employed","(0) in school","","","",""
"7 Strongly agree","2006","Employed","(1a) inadequately completed","","","",""
"7 Strongly agree","2006","Employed","(1b) general elementary school","","","",""
"7 Strongly agree","2006","Employed","(1c) basic vocational qualification","","","",""
"7 Strongly agree","2006","Employed","(2b) intermediate general qualification","","","",""
"7 Strongly agree","2006","Employed","(2a) intermediate vocational","","","",""
"7 Strongly agree","2006","Employed","(2c_gen) general maturity certificate","","","",""
"7 Strongly agree","2006","Employed","(2c_voc) vocational maturity certificate","","","",""
"7 Strongly agree","2006","Employed","(3a) lower tertiary education","","","",""
"7 Strongly agree","2006","Employed","(3b) higher tertiary education","","","",""
"1 Strongly disagree","2007","Not Employed","(0) in school","","","",""
"1 Strongly disagree","2007","Not Employed","(1a) inadequately completed","","","",""
"1 Strongly disagree","2007","Not Employed","(1b) general elementary school","","","",""
"1 Strongly disagree","2007","Not Employed","(1c) basic vocational qualification","","","",""
"1 Strongly disagree","2007","Not Employed","(2b) intermediate general qualification","","","",""
"1 Strongly disagree","2007","Not Employed","(2a) intermediate vocational","","","",""
"1 Strongly disagree","2007","Not Employed","(2c_gen) general maturity certificate","","","",""
"1 Strongly disagree","2007","Not Employed","(2c_voc) vocational maturity certificate","","","",""
"1 Strongly disagree","2007","Not Employed","(3a) lower tertiary education","","","",""
"1 Strongly disagree","2007","Not Employed","(3b) higher tertiary education","","","",""
"1 Strongly disagree","2007","Employed","(0) in school","","","",""
"1 Strongly disagree","2007","Employed","(1a) inadequately completed","","","",""
"1 Strongly disagree","2007","Employed","(1b) general elementary school","","","",""
"1 Strongly disagree","2007","Employed","(1c) basic vocational qualification","","","",""
"1 Strongly disagree","2007","Employed","(2b) intermediate general qualification","","","",""
"1 Strongly disagree","2007","Employed","(2a) intermediate vocational","","","",""
"1 Strongly disagree","2007","Employed","(2c_gen) general maturity certificate","","","",""
"1 Strongly disagree","2007","Employed","(2c_voc) vocational maturity certificate","","","",""
"1 Strongly disagree","2007","Employed","(3a) lower tertiary education","","","",""
"1 Strongly disagree","2007","Employed","(3b) higher tertiary education","","","",""
"2 on scale 1-7 ","2007","Not Employed","(0) in school","","","",""
"2 on scale 1-7 ","2007","Not Employed","(1a) inadequately completed","","","",""
"2 on scale 1-7 ","2007","Not Employed","(1b) general elementary school","","","",""
"2 on scale 1-7 ","2007","Not Employed","(1c) basic vocational qualification","","","",""
"2 on scale 1-7 ","2007","Not Employed","(2b) intermediate general qualification","","","",""
"2 on scale 1-7 ","2007","Not Employed","(2a) intermediate vocational","","","",""
"2 on scale 1-7 ","2007","Not Employed","(2c_gen) general maturity certificate","","","",""
"2 on scale 1-7 ","2007","Not Employed","(2c_voc) vocational maturity certificate","","","",""
"2 on scale 1-7 ","2007","Not Employed","(3a) lower tertiary education","","","",""
"2 on scale 1-7 ","2007","Not Employed","(3b) higher tertiary education","","","",""
"2 on scale 1-7 ","2007","Employed","(0) in school","","","",""
"2 on scale 1-7 ","2007","Employed","(1a) inadequately completed","","","",""
"2 on scale 1-7 ","2007","Employed","(1b) general elementary school","","","",""
"2 on scale 1-7 ","2007","Employed","(1c) basic vocational qualification","","","",""
