"plh0206i05","year","bula_h","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"1 Strongly disagree","2005","Thuringia","general elemantary","8","","","","1"
"1 Strongly disagree","2005","Thuringia","middle vocational","77","0.168053289964241","0.136398680486079","0.199707899442403","1"
"1 Strongly disagree","2005","Thuringia","vocational + Abi","2","","","","1"
"1 Strongly disagree","2005","Thuringia","higher vocational","15","","","","1"
"1 Strongly disagree","2005","Thuringia","higher education","30","0.238085422153473","0.173872226667502","0.302298617639444","1"
"2 on scale 1-7 ","2005","Berlin","higher education","61","0.221411955563862","0.168439941128247","0.274383969999477","2"
"2 on scale 1-7 ","2005","Saxony-Anhalt","in school","6","","","","2"
"2 on scale 1-7 ","2005","Mecklenburg-Western Pomerania","vocational + Abi","2","","","","2"
"2 on scale 1-7 ","2005","Saxony","middle vocational","144","0.157641171230652","0.13272991810098","0.182552424360323","2"
"2 on scale 1-7 ","2005","Saxony","higher vocational","32","0.240192938459672","0.167037903268419","0.313347973650925","2"
"2 on scale 1-7 ","2005","Saxony","higher education","102","0.286453714418259","0.239816479456548","0.33309094937997","2"
"2 on scale 1-7 ","2005","Saxony","vocational + Abi","10","","","","2"
"2 on scale 1-7 ","2005","Berlin","vocational + Abi","12","","","","2"
"2 on scale 1-7 ","2005","Brandenburg","in school","9","","","","2"
"2 on scale 1-7 ","2005","Brandenburg","inadequately","","","","","2"
"2 on scale 1-7 ","2005","Berlin","higher vocational","15","","","","2"
"2 on scale 1-7 ","2005","Brandenburg","higher vocational","22","","","","2"
"2 on scale 1-7 ","2005","Brandenburg","higher education","71","0.281798828613214","0.225920801536789","0.33767685568964","2"
"2 on scale 1-7 ","2005","Mecklenburg-Western Pomerania","in school","4","","","","2"
"2 on scale 1-7 ","2005","Brandenburg","vocational + Abi","5","","","","2"
"2 on scale 1-7 ","2005","Mecklenburg-Western Pomerania","general elemantary","4","","","","2"
"2 on scale 1-7 ","2005","Mecklenburg-Western Pomerania","higher vocational","10","","","","2"
"2 on scale 1-7 ","2005","Mecklenburg-Western Pomerania","inadequately","","","","","2"
"2 on scale 1-7 ","2005","Saxony","general elemantary","17","","","","2"
"2 on scale 1-7 ","2005","Saxony","inadequately","","","","","2"
"2 on scale 1-7 ","2005","Saxony-Anhalt","inadequately","1","","","","2"
"2 on scale 1-7 ","2005","Saxony-Anhalt","general elemantary","12","","","","2"
"2 on scale 1-7 ","2005","Saxony-Anhalt","middle vocational","81","0.207106191501251","0.168848962510235","0.245363420492268","2"
"2 on scale 1-7 ","2005","Saxony-Anhalt","vocational + Abi","9","","","","2"
"2 on scale 1-7 ","2005","Saxony-Anhalt","higher vocational","20","","","","2"
"2 on scale 1-7 ","2005","Saxony-Anhalt","higher education","58","0.204480639659359","0.15142603557105","0.257535243747667","2"
"2 on scale 1-7 ","2005","Thuringia","in school","5","","","","2"
"2 on scale 1-7 ","2005","Thuringia","vocational + Abi","7","","","","2"
"2 on scale 1-7 ","2005","Thuringia","higher vocational","13","","","","2"
"2 on scale 1-7 ","2005","Thuringia","higher education","47","0.216558016205686","0.154457488377525","0.278658544033846","2"
"2 on scale 1-7 ","2005","Berlin","in school","3","","","","2"
"2 on scale 1-7 ","2005","Berlin","general elemantary","12","","","","2"
"2 on scale 1-7 ","2005","Berlin","middle vocational","70","0.199820320792621","0.155521771168473","0.24411887041677","2"
"2 on scale 1-7 ","2005","Brandenburg","general elemantary","10","","","","2"
"2 on scale 1-7 ","2005","Brandenburg","middle vocational","95","0.202441397620507","0.164681185280351","0.240201609960663","2"
"2 on scale 1-7 ","2005","Mecklenburg-Western Pomerania","middle vocational","50","0.169653387478217","0.123943601701298","0.215363173255136","2"
"2 on scale 1-7 ","2005","Mecklenburg-Western Pomerania","higher education","43","0.280861401421417","0.203901452255775","0.357821350587059","2"
"2 on scale 1-7 ","2005","Saxony","in school","6","","","","2"
"2 on scale 1-7 ","2005","Thuringia","inadequately","","","","","2"
"2 on scale 1-7 ","2005","Thuringia","general elemantary","6","","","","2"
"2 on scale 1-7 ","2005","Thuringia","middle vocational","100","0.188286954711411","0.155190835309544","0.221383074113277","2"
"2 on scale 1-7 ","2005","Bavaria","higher education","142","0.244268557398708","0.208714907627478","0.279822207169938","2"
"2 on scale 1-7 ","2005","Bavaria","higher vocational","47","0.226498382952315","0.171684919073083","0.281311846831548","2"
"2 on scale 1-7 ","2005","Berlin","inadequately","1","","","","2"
"2 on scale 1-7 ","2005","Bavaria","vocational + Abi","32","0.164363316363532","0.102305140816008","0.226421491911056","2"
"2 on scale 1-7 ","2005","Baden-Württemberg","higher education","142","0.268604161733607","0.227468993981442","0.309739329485771","2"
"2 on scale 1-7 ","2005","Bavaria","in school","6","","","","2"
"2 on scale 1-7 ","2005","Bavaria","inadequately","2","","","","2"
"2 on scale 1-7 ","2005","Bavaria","general elemantary","48","0.157231017971975","0.118481025134002","0.195981010809948","2"
"2 on scale 1-7 ","2005","Bavaria","middle vocational","236","0.15945064671071","0.140923983223999","0.177977310197421","2"
"2 on scale 1-7 ","2005","Rhineland-Palatinate,Saarland","higher vocational","24","","","","2"
"2 on scale 1-7 ","2005","Baden-Württemberg","vocational + Abi","40","0.294855795168705","0.220892633474793","0.368818956862616","2"
"2 on scale 1-7 ","2005","Baden-Württemberg","higher vocational","52","0.214799067762981","0.1568593952866","0.272738740239362","2"
"2 on scale 1-7 ","2005","North Rhine-Westphalia","vocational + Abi","78","0.206033117654673","0.161856763992907","0.250209471316438","2"
"2 on scale 1-7 ","2005","North Rhine-Westphalia","higher vocational","68","0.220892715667626","0.174637769381591","0.267147661953661","2"
"2 on scale 1-7 ","2005","Hesse","middle vocational","131","0.207871300875485","0.176285011984492","0.239457589766478","2"
"2 on scale 1-7 ","2005","Hesse","vocational + Abi","16","","","","2"
"2 on scale 1-7 ","2005","Rhineland-Palatinate,Saarland","inadequately","2","","","","2"
"2 on scale 1-7 ","2005","Rhineland-Palatinate,Saarland","general elemantary","33","0.170122044488415","0.119662224120606","0.220581864856224","2"
"2 on scale 1-7 ","2005","Rhineland-Palatinate,Saarland","middle vocational","135","0.207203327973191","0.175851717874318","0.238554938072064","2"
"2 on scale 1-7 ","2005","Rhineland-Palatinate,Saarland","vocational + Abi","16","","","","2"
"2 on scale 1-7 ","2005","Rhineland-Palatinate,Saarland","higher education","32","0.178414200616894","0.120861620031285","0.235966781202503","2"
"2 on scale 1-7 ","2005","Baden-Württemberg","in school","22","","","","2"
"2 on scale 1-7 ","2005","Baden-Württemberg","inadequately","7","","","","2"
"2 on scale 1-7 ","2005","Baden-Württemberg","general elemantary","69","0.182120823210079","0.144012103545962","0.220229542874195","2"
"2 on scale 1-7 ","2005","Baden-Württemberg","middle vocational","254","0.188543743418556","0.16595664361772","0.211130843219393","2"
"2 on scale 1-7 ","2005","North Rhine-Westphalia","middle vocational","414","0.196884853459904","0.179729948899662","0.214039758020146","2"
"2 on scale 1-7 ","2005","North Rhine-Westphalia","higher education","210","0.246879808447991","0.217312486218319","0.276447130677663","2"
"2 on scale 1-7 ","2005","Hesse","in school","6","","","","2"
"2 on scale 1-7 ","2005","Hesse","inadequately","","","","","2"
"2 on scale 1-7 ","2005","Hesse","general elemantary","18","","","","2"
"2 on scale 1-7 ","2005","Hesse","higher vocational","18","","","","2"
"2 on scale 1-7 ","2005","Hesse","higher education","92","0.283897508992833","0.233378390848587","0.334416627137078","2"
"2 on scale 1-7 ","2005","Rhineland-Palatinate,Saarland","in school","6","","","","2"
"2 on scale 1-7 ","2005","North Rhine-Westphalia","in school","18","","","","2"
"2 on scale 1-7 ","2005","North Rhine-Westphalia","inadequately","14","","","","2"
"2 on scale 1-7 ","2005","North Rhine-Westphalia","general elemantary","97","0.137612819482036","0.108690678923917","0.166534960040154","2"
"2 on scale 1-7 ","2005","Bremen","inadequately","","","","","2"
"2 on scale 1-7 ","2005","Bremen","general elemantary","3","","","","2"
"2 on scale 1-7 ","2005","Bremen","higher vocational","1","","","","2"
"2 on scale 1-7 ","2005","Bremen","higher education","7","","","","2"
"2 on scale 1-7 ","2005","Lower Saxony","higher vocational","23","","","","2"
"2 on scale 1-7 ","2005","Lower Saxony","higher education","78","0.24836814290799","0.198640299346564","0.298095986469416","2"
"2 on scale 1-7 ","2005","Bremen","in school","1","","","","2"
"2 on scale 1-7 ","2005","Bremen","middle vocational","8","","","","2"
"2 on scale 1-7 ","2005","Bremen","vocational + Abi","1","","","","2"
"2 on scale 1-7 ","2005","Hamburg","higher education","25","","","","2"
"2 on scale 1-7 ","2005","Lower Saxony","in school","7","","","","2"
"2 on scale 1-7 ","2005","Lower Saxony","inadequately","4","","","","2"
"2 on scale 1-7 ","2005","Lower Saxony","general elemantary","44","0.201945259064245","0.151676493468422","0.252214024660068","2"
"2 on scale 1-7 ","2005","Lower Saxony","middle vocational","191","0.215006928375817","0.188387625160269","0.241626231591365","2"
"2 on scale 1-7 ","2005","Lower Saxony","vocational + Abi","25","","","","2"
"2 on scale 1-7 ","2005","Hamburg","vocational + Abi","5","","","","2"
"2 on scale 1-7 ","2005","Hamburg","higher vocational","6","","","","2"
"2 on scale 1-7 ","2005","Hamburg","middle vocational","33","0.210769683261408","0.140927405528055","0.280611960994761","2"
"2 on scale 1-7 ","2005","Hamburg","in school","1","","","","2"
"2 on scale 1-7 ","2005","Hamburg","inadequately","","","","","2"
"2 on scale 1-7 ","2005","Hamburg","general elemantary","10","","","","2"
"2 on scale 1-7 ","2005","Schleswig-Holstein","vocational + Abi","9","","","","2"
"2 on scale 1-7 ","2005","Schleswig-Holstein","higher vocational","19","","","","2"
"2 on scale 1-7 ","2005","Schleswig-Holstein","higher education","25","","","","2"
"2 on scale 1-7 ","2005","Schleswig-Holstein","in school","4","","","","2"
"2 on scale 1-7 ","2005","Schleswig-Holstein","inadequately","","","","","2"
"2 on scale 1-7 ","2005","Schleswig-Holstein","general elemantary","9","","","","2"
"2 on scale 1-7 ","2005","Schleswig-Holstein","middle vocational","70","0.209981140437531","0.166037098989071","0.253925181885991","2"
"3 on scale 1-7 ","2005","Saxony","higher education","59","0.156447500593778","0.11897308550626","0.193921915681295","3"
"3 on scale 1-7 ","2005","Brandenburg","vocational + Abi","5","","","","3"
"3 on scale 1-7 ","2005","Saxony","higher vocational","21","","","","3"
"3 on scale 1-7 ","2005","Mecklenburg-Western Pomerania","higher education","17","","","","3"
"3 on scale 1-7 ","2005","Mecklenburg-Western Pomerania","middle vocational","42","0.143622410294314","0.100911191811763","0.186333628776865","3"
"3 on scale 1-7 ","2005","Mecklenburg-Western Pomerania","vocational + Abi","1","","","","3"
"3 on scale 1-7 ","2005","Mecklenburg-Western Pomerania","higher vocational","13","","","","3"
"3 on scale 1-7 ","2005","Saxony","vocational + Abi","9","","","","3"
"3 on scale 1-7 ","2005","Saxony","inadequately","","","","","3"
"3 on scale 1-7 ","2005","Brandenburg","inadequately","","","","","3"
"3 on scale 1-7 ","2005","Saxony-Anhalt","in school","5","","","","3"
"3 on scale 1-7 ","2005","Mecklenburg-Western Pomerania","general elemantary","11","","","","3"
"3 on scale 1-7 ","2005","Brandenburg","higher vocational","11","","","","3"
"3 on scale 1-7 ","2005","Brandenburg","in school","2","","","","3"
"3 on scale 1-7 ","2005","Saxony-Anhalt","middle vocational","66","0.14302941598434","0.10997685646171","0.176081975506971","3"
"3 on scale 1-7 ","2005","Brandenburg","general elemantary","4","","","","3"
"3 on scale 1-7 ","2005","Saxony-Anhalt","vocational + Abi","8","","","","3"
"3 on scale 1-7 ","2005","Mecklenburg-Western Pomerania","inadequately","1","","","","3"
"3 on scale 1-7 ","2005","Saxony","middle vocational","137","0.17874288975986","0.152551041801781","0.20493473771794","3"
"3 on scale 1-7 ","2005","Thuringia","inadequately","1","","","","3"
"3 on scale 1-7 ","2005","Brandenburg","higher education","54","0.220191844546732","0.168723177762053","0.271660511331412","3"
"3 on scale 1-7 ","2005","Mecklenburg-Western Pomerania","in school","1","","","","3"
"3 on scale 1-7 ","2005","Saxony-Anhalt","general elemantary","10","","","","3"
"3 on scale 1-7 ","2005","Bavaria","higher education","110","0.173893014057273","0.142529416300279","0.205256611814266","3"
"3 on scale 1-7 ","2005","Berlin","in school","3","","","","3"
"3 on scale 1-7 ","2005","Saxony","general elemantary","13","","","","3"
"3 on scale 1-7 ","2005","Saxony","in school","8","","","","3"
"3 on scale 1-7 ","2005","Berlin","higher vocational","7","","","","3"
"3 on scale 1-7 ","2005","Berlin","higher education","43","0.195715902272289","0.145097330442725","0.246334474101853","3"
"3 on scale 1-7 ","2005","Saxony-Anhalt","inadequately","2","","","","3"
"3 on scale 1-7 ","2005","Brandenburg","middle vocational","69","0.144733686109275","0.111670937309428","0.177796434909121","3"
"3 on scale 1-7 ","2005","Saxony-Anhalt","higher education","48","0.231974576591541","0.17645072338624","0.287498429796842","3"
"3 on scale 1-7 ","2005","Thuringia","in school","4","","","","3"
"3 on scale 1-7 ","2005","Saxony-Anhalt","higher vocational","13","","","","3"
"3 on scale 1-7 ","2005","Berlin","inadequately","","","","","3"
"3 on scale 1-7 ","2005","Berlin","general elemantary","10","","","","3"
"3 on scale 1-7 ","2005","Berlin","middle vocational","47","0.134275951708741","0.0965044038234795","0.172047499594003","3"
"3 on scale 1-7 ","2005","Berlin","vocational + Abi","9","","","","3"
"3 on scale 1-7 ","2005","Thuringia","general elemantary","14","","","","3"
"3 on scale 1-7 ","2005","Thuringia","higher education","30","0.151570643954248","0.0975051556179524","0.205636132290544","3"
"3 on scale 1-7 ","2005","Thuringia","middle vocational","95","0.151962041771391","0.121571327870402","0.182352755672381","3"
"3 on scale 1-7 ","2005","Thuringia","vocational + Abi","7","","","","3"
"3 on scale 1-7 ","2005","Thuringia","higher vocational","9","","","","3"
"3 on scale 1-7 ","2005","Bavaria","inadequately","5","","","","3"
"3 on scale 1-7 ","2005","Bavaria","general elemantary","51","0.149434951001829","0.111483524803491","0.187386377200168","3"
"3 on scale 1-7 ","2005","Bavaria","middle vocational","229","0.149060903436186","0.131037634008362","0.167084172864011","3"
"3 on scale 1-7 ","2005","Bavaria","vocational + Abi","22","","","","3"
"3 on scale 1-7 ","2005","Bavaria","higher vocational","38","0.159553036511776","0.111598270640825","0.207507802382728","3"
"3 on scale 1-7 ","2005","Baden-Württemberg","higher education","83","0.21476792397856","0.176655691658131","0.252880156298988","3"
"3 on scale 1-7 ","2005","Bavaria","in school","18","","","","3"
"3 on scale 1-7 ","2005","North Rhine-Westphalia","vocational + Abi","57","0.178985462858006","0.137115318501416","0.220855607214595","3"
"3 on scale 1-7 ","2005","North Rhine-Westphalia","higher vocational","61","0.178183800246274","0.135516976987247","0.220850623505301","3"
"3 on scale 1-7 ","2005","North Rhine-Westphalia","higher education","174","0.227051462206061","0.198325505322909","0.255777419089213","3"
"3 on scale 1-7 ","2005","Baden-Württemberg","general elemantary","75","0.194699643845494","0.15560101708003","0.233798270610958","3"
"3 on scale 1-7 ","2005","Baden-Württemberg","middle vocational","206","0.173931780409703","0.152043115139215","0.195820445680192","3"
"3 on scale 1-7 ","2005","North Rhine-Westphalia","middle vocational","349","0.16142594234087","0.145553249171003","0.177298635510736","3"
"3 on scale 1-7 ","2005","Hesse","in school","4","","","","3"
"3 on scale 1-7 ","2005","Hesse","inadequately","1","","","","3"
"3 on scale 1-7 ","2005","Hesse","general elemantary","25","","","","3"
"3 on scale 1-7 ","2005","Hesse","middle vocational","102","0.134382167627936","0.107833827045855","0.160930508210016","3"
"3 on scale 1-7 ","2005","Hesse","vocational + Abi","23","","","","3"
"3 on scale 1-7 ","2005","Hesse","higher vocational","17","","","","3"
"3 on scale 1-7 ","2005","Hesse","higher education","69","0.19225082782918","0.148097875555705","0.236403780102655","3"
"3 on scale 1-7 ","2005","Rhineland-Palatinate,Saarland","in school","5","","","","3"
"3 on scale 1-7 ","2005","Rhineland-Palatinate,Saarland","inadequately","2","","","","3"
"3 on scale 1-7 ","2005","Rhineland-Palatinate,Saarland","general elemantary","38","0.148397556451121","0.100656710128964","0.196138402773278","3"
"3 on scale 1-7 ","2005","Rhineland-Palatinate,Saarland","middle vocational","104","0.16818211335586","0.13924970360362","0.1971145231081","3"
"3 on scale 1-7 ","2005","Rhineland-Palatinate,Saarland","vocational + Abi","11","","","","3"
"3 on scale 1-7 ","2005","Rhineland-Palatinate,Saarland","higher vocational","12","","","","3"
"3 on scale 1-7 ","2005","Rhineland-Palatinate,Saarland","higher education","38","0.29266012422198","0.22426589217106","0.3610543562729","3"
"3 on scale 1-7 ","2005","Baden-Württemberg","in school","14","","","","3"
"3 on scale 1-7 ","2005","Baden-Württemberg","inadequately","7","","","","3"
"3 on scale 1-7 ","2005","Baden-Württemberg","vocational + Abi","24","","","","3"
"3 on scale 1-7 ","2005","Baden-Württemberg","higher vocational","39","0.249705545307301","0.188639555857525","0.310771534757078","3"
"3 on scale 1-7 ","2005","North Rhine-Westphalia","in school","27","","","","3"
"3 on scale 1-7 ","2005","North Rhine-Westphalia","inadequately","13","","","","3"
"3 on scale 1-7 ","2005","North Rhine-Westphalia","general elemantary","75","0.148043241967507","0.118226999633041","0.177859484301973","3"
"3 on scale 1-7 ","2005","Bremen","higher vocational","1","","","","3"
"3 on scale 1-7 ","2005","Bremen","higher education","2","","","","3"
"3 on scale 1-7 ","2005","Bremen","inadequately","","","","","3"
"3 on scale 1-7 ","2005","Bremen","general elemantary","5","","","","3"
"3 on scale 1-7 ","2005","Bremen","middle vocational","15","","","","3"
"3 on scale 1-7 ","2005","Bremen","vocational + Abi","2","","","","3"
"3 on scale 1-7 ","2005","Lower Saxony","higher vocational","21","","","","3"
"3 on scale 1-7 ","2005","Lower Saxony","higher education","61","0.210106162232135","0.163219118605723","0.256993205858548","3"
"3 on scale 1-7 ","2005","Bremen","in school","1","","","","3"
"3 on scale 1-7 ","2005","Lower Saxony","in school","9","","","","3"
"3 on scale 1-7 ","2005","Lower Saxony","inadequately","4","","","","3"
"3 on scale 1-7 ","2005","Lower Saxony","general elemantary","31","0.100274927023184","0.0626638181466009","0.137886035899768","3"
"3 on scale 1-7 ","2005","Lower Saxony","middle vocational","158","0.162987001603791","0.139054938993705","0.186919064213876","3"
"3 on scale 1-7 ","2005","Lower Saxony","vocational + Abi","23","","","","3"
"3 on scale 1-7 ","2005","Hamburg","higher education","13","","","","3"
"3 on scale 1-7 ","2005","Hamburg","middle vocational","27","","","","3"
"3 on scale 1-7 ","2005","Hamburg","vocational + Abi","5","","","","3"
"3 on scale 1-7 ","2005","Hamburg","higher vocational","2","","","","3"
"3 on scale 1-7 ","2005","Hamburg","in school","3","","","","3"
"3 on scale 1-7 ","2005","Hamburg","inadequately","","","","","3"
"3 on scale 1-7 ","2005","Hamburg","general elemantary","5","","","","3"
"3 on scale 1-7 ","2005","Schleswig-Holstein","higher education","22","","","","3"
"3 on scale 1-7 ","2005","Schleswig-Holstein","in school","5","","","","3"
"3 on scale 1-7 ","2005","Schleswig-Holstein","inadequately","2","","","","3"
"3 on scale 1-7 ","2005","Schleswig-Holstein","higher vocational","9","","","","3"
"3 on scale 1-7 ","2005","Schleswig-Holstein","vocational + Abi","6","","","","3"
