"plh0206i05","year","age_gr","migback","n","percent","lower_confidence","upper_confidence","value"
"5 on scale 1-7","2005","16-34 y.","indirect migration background","90","0.12385703989953","0.0987252188120566","0.148988860987003","5"
"5 on scale 1-7","2005","35-65 y.","direct migration background","177","0.11986433495581","0.103243500109786","0.136485169801835","5"
"5 on scale 1-7","2005","66 and older","direct migration background","34","0.104977603619171","0.0734883274367292","0.136466879801614","5"
"5 on scale 1-7","2005","66 and older","indirect migration background","3","","","","5"
"5 on scale 1-7","2005","16-34 y.","no migration background","542","0.123121950866868","0.113092462775983","0.133151438957752","5"
"6 on scale 1-7","2005","66 and older","no migration background","213","0.0640976249852828","0.0558527422050624","0.0723425077655031","6"
"6 on scale 1-7","2005","66 and older","direct migration background","15","","","","6"
"6 on scale 1-7","2005","16-34 y.","no migration background","374","0.0910859188165015","0.082303210466302","0.0998686271667011","6"
"6 on scale 1-7","2005","16-34 y.","direct migration background","42","0.0861528271519491","0.0622195217394604","0.110086132564438","6"
"6 on scale 1-7","2005","35-65 y.","no migration background","587","0.0727583211621737","0.0676573105284356","0.0778593317959118","6"
"6 on scale 1-7","2005","35-65 y.","indirect migration background","12","","","","6"
"6 on scale 1-7","2005","66 and older","indirect migration background","1","","","","6"
"6 on scale 1-7","2005","16-34 y.","indirect migration background","67","0.106880021628234","0.0833089519379525","0.130451091318515","6"
"6 on scale 1-7","2005","35-65 y.","direct migration background","84","0.0562372941600145","0.0444483028337744","0.0680262854862545","6"
"7 Strongly agree","2005","35-65 y.","indirect migration background","8","","","","7"
"7 Strongly agree","2005","66 and older","direct migration background","22","","","","7"
"7 Strongly agree","2005","66 and older","indirect migration background","1","","","","7"
"7 Strongly agree","2005","66 and older","no migration background","149","0.0453794346239596","0.0383730628963708","0.0523858063515484","7"
"7 Strongly agree","2005","16-34 y.","no migration background","278","0.0766800815363024","0.0685581596386231","0.0848020034339817","7"
"7 Strongly agree","2005","16-34 y.","direct migration background","41","0.0701885421784336","0.0483983185355507","0.0919787658213166","7"
"7 Strongly agree","2005","16-34 y.","indirect migration background","54","0.0881478032661377","0.0665184220828301","0.109777184449445","7"
"7 Strongly agree","2005","35-65 y.","no migration background","411","0.048808163550781","0.0445766209974236","0.0530397061041385","7"
"7 Strongly agree","2005","35-65 y.","direct migration background","101","0.0659888807410573","0.0532847650967541","0.0786929963853606","7"
"1 Strongly disagree","2006","16-34 y.","no migration background","","","","","1"
"1 Strongly disagree","2006","16-34 y.","direct migration background","","","","","1"
"1 Strongly disagree","2006","16-34 y.","indirect migration background","","","","","1"
"1 Strongly disagree","2006","35-65 y.","no migration background","","","","","1"
"1 Strongly disagree","2006","35-65 y.","direct migration background","","","","","1"
"1 Strongly disagree","2006","35-65 y.","indirect migration background","","","","","1"
"1 Strongly disagree","2006","66 and older","no migration background","","","","","1"
"1 Strongly disagree","2006","66 and older","direct migration background","","","","","1"
"1 Strongly disagree","2006","66 and older","indirect migration background","","","","","1"
"2 on scale 1-7 ","2006","16-34 y.","no migration background","","","","","2"
"2 on scale 1-7 ","2006","35-65 y.","indirect migration background","","","","","2"
"2 on scale 1-7 ","2006","66 and older","no migration background","","","","","2"
"2 on scale 1-7 ","2006","16-34 y.","direct migration background","","","","","2"
"2 on scale 1-7 ","2006","16-34 y.","indirect migration background","","","","","2"
"2 on scale 1-7 ","2006","35-65 y.","no migration background","","","","","2"
"2 on scale 1-7 ","2006","35-65 y.","direct migration background","","","","","2"
"2 on scale 1-7 ","2006","66 and older","direct migration background","","","","","2"
"2 on scale 1-7 ","2006","66 and older","indirect migration background","","","","","2"
"3 on scale 1-7 ","2006","16-34 y.","no migration background","","","","","3"
"3 on scale 1-7 ","2006","16-34 y.","direct migration background","","","","","3"
"3 on scale 1-7 ","2006","66 and older","no migration background","","","","","3"
"3 on scale 1-7 ","2006","35-65 y.","indirect migration background","","","","","3"
"3 on scale 1-7 ","2006","16-34 y.","indirect migration background","","","","","3"
"3 on scale 1-7 ","2006","35-65 y.","no migration background","","","","","3"
"3 on scale 1-7 ","2006","66 and older","direct migration background","","","","","3"
"3 on scale 1-7 ","2006","66 and older","indirect migration background","","","","","3"
"3 on scale 1-7 ","2006","35-65 y.","direct migration background","","","","","3"
"4 on scale 1-7","2006","66 and older","indirect migration background","","","","","4"
"4 on scale 1-7","2006","16-34 y.","no migration background","","","","","4"
"4 on scale 1-7","2006","16-34 y.","direct migration background","","","","","4"
"4 on scale 1-7","2006","16-34 y.","indirect migration background","","","","","4"
"4 on scale 1-7","2006","35-65 y.","indirect migration background","","","","","4"
"4 on scale 1-7","2006","66 and older","no migration background","","","","","4"
"4 on scale 1-7","2006","66 and older","direct migration background","","","","","4"
"4 on scale 1-7","2006","35-65 y.","no migration background","","","","","4"
"4 on scale 1-7","2006","35-65 y.","direct migration background","","","","","4"
"5 on scale 1-7","2006","35-65 y.","indirect migration background","","","","","5"
"5 on scale 1-7","2006","16-34 y.","no migration background","","","","","5"
"5 on scale 1-7","2006","16-34 y.","direct migration background","","","","","5"
"5 on scale 1-7","2006","35-65 y.","direct migration background","","","","","5"
"5 on scale 1-7","2006","66 and older","no migration background","","","","","5"
"5 on scale 1-7","2006","66 and older","direct migration background","","","","","5"
"5 on scale 1-7","2006","66 and older","indirect migration background","","","","","5"
"5 on scale 1-7","2006","16-34 y.","indirect migration background","","","","","5"
"5 on scale 1-7","2006","35-65 y.","no migration background","","","","","5"
"6 on scale 1-7","2006","16-34 y.","direct migration background","","","","","6"
"6 on scale 1-7","2006","35-65 y.","indirect migration background","","","","","6"
"6 on scale 1-7","2006","66 and older","no migration background","","","","","6"
"6 on scale 1-7","2006","66 and older","direct migration background","","","","","6"
"6 on scale 1-7","2006","66 and older","indirect migration background","","","","","6"
"6 on scale 1-7","2006","35-65 y.","direct migration background","","","","","6"
"6 on scale 1-7","2006","16-34 y.","no migration background","","","","","6"
"6 on scale 1-7","2006","16-34 y.","indirect migration background","","","","","6"
"6 on scale 1-7","2006","35-65 y.","no migration background","","","","","6"
"7 Strongly agree","2006","66 and older","indirect migration background","","","","","7"
"7 Strongly agree","2006","35-65 y.","indirect migration background","","","","","7"
"7 Strongly agree","2006","66 and older","no migration background","","","","","7"
"7 Strongly agree","2006","66 and older","direct migration background","","","","","7"
"7 Strongly agree","2006","16-34 y.","no migration background","","","","","7"
"7 Strongly agree","2006","16-34 y.","direct migration background","","","","","7"
"7 Strongly agree","2006","16-34 y.","indirect migration background","","","","","7"
"7 Strongly agree","2006","35-65 y.","no migration background","","","","","7"
"7 Strongly agree","2006","35-65 y.","direct migration background","","","","","7"
"1 Strongly disagree","2007","35-65 y.","direct migration background","","","","","1"
"1 Strongly disagree","2007","35-65 y.","indirect migration background","","","","","1"
"1 Strongly disagree","2007","66 and older","no migration background","","","","","1"
"1 Strongly disagree","2007","66 and older","direct migration background","","","","","1"
"1 Strongly disagree","2007","66 and older","indirect migration background","","","","","1"
"1 Strongly disagree","2007","16-34 y.","no migration background","","","","","1"
"1 Strongly disagree","2007","16-34 y.","direct migration background","","","","","1"
"1 Strongly disagree","2007","16-34 y.","indirect migration background","","","","","1"
"1 Strongly disagree","2007","35-65 y.","no migration background","","","","","1"
"2 on scale 1-7 ","2007","35-65 y.","indirect migration background","","","","","2"
"2 on scale 1-7 ","2007","16-34 y.","no migration background","","","","","2"
"2 on scale 1-7 ","2007","35-65 y.","direct migration background","","","","","2"
"2 on scale 1-7 ","2007","66 and older","no migration background","","","","","2"
"2 on scale 1-7 ","2007","66 and older","direct migration background","","","","","2"
"2 on scale 1-7 ","2007","66 and older","indirect migration background","","","","","2"
"2 on scale 1-7 ","2007","16-34 y.","direct migration background","","","","","2"
"2 on scale 1-7 ","2007","16-34 y.","indirect migration background","","","","","2"
"2 on scale 1-7 ","2007","35-65 y.","no migration background","","","","","2"
"3 on scale 1-7 ","2007","66 and older","no migration background","","","","","3"
"3 on scale 1-7 ","2007","16-34 y.","direct migration background","","","","","3"
"3 on scale 1-7 ","2007","35-65 y.","indirect migration background","","","","","3"
"3 on scale 1-7 ","2007","66 and older","direct migration background","","","","","3"
"3 on scale 1-7 ","2007","66 and older","indirect migration background","","","","","3"
"3 on scale 1-7 ","2007","16-34 y.","no migration background","","","","","3"
"3 on scale 1-7 ","2007","35-65 y.","direct migration background","","","","","3"
"3 on scale 1-7 ","2007","35-65 y.","no migration background","","","","","3"
"3 on scale 1-7 ","2007","16-34 y.","indirect migration background","","","","","3"
"4 on scale 1-7","2007","66 and older","indirect migration background","","","","","4"
"4 on scale 1-7","2007","35-65 y.","indirect migration background","","","","","4"
"4 on scale 1-7","2007","66 and older","no migration background","","","","","4"
"4 on scale 1-7","2007","66 and older","direct migration background","","","","","4"
"4 on scale 1-7","2007","35-65 y.","direct migration background","","","","","4"
"4 on scale 1-7","2007","16-34 y.","no migration background","","","","","4"
"4 on scale 1-7","2007","16-34 y.","direct migration background","","","","","4"
"4 on scale 1-7","2007","16-34 y.","indirect migration background","","","","","4"
"4 on scale 1-7","2007","35-65 y.","no migration background","","","","","4"
"5 on scale 1-7","2007","35-65 y.","indirect migration background","","","","","5"
"5 on scale 1-7","2007","66 and older","no migration background","","","","","5"
"5 on scale 1-7","2007","35-65 y.","direct migration background","","","","","5"
"5 on scale 1-7","2007","66 and older","direct migration background","","","","","5"
"5 on scale 1-7","2007","16-34 y.","no migration background","","","","","5"
"5 on scale 1-7","2007","35-65 y.","no migration background","","","","","5"
"5 on scale 1-7","2007","66 and older","indirect migration background","","","","","5"
"5 on scale 1-7","2007","16-34 y.","direct migration background","","","","","5"
"5 on scale 1-7","2007","16-34 y.","indirect migration background","","","","","5"
"6 on scale 1-7","2007","35-65 y.","indirect migration background","","","","","6"
"6 on scale 1-7","2007","66 and older","no migration background","","","","","6"
"6 on scale 1-7","2007","66 and older","direct migration background","","","","","6"
"6 on scale 1-7","2007","66 and older","indirect migration background","","","","","6"
"6 on scale 1-7","2007","16-34 y.","no migration background","","","","","6"
"6 on scale 1-7","2007","16-34 y.","direct migration background","","","","","6"
"6 on scale 1-7","2007","35-65 y.","direct migration background","","","","","6"
"6 on scale 1-7","2007","16-34 y.","indirect migration background","","","","","6"
"6 on scale 1-7","2007","35-65 y.","no migration background","","","","","6"
"7 Strongly agree","2007","35-65 y.","indirect migration background","","","","","7"
"7 Strongly agree","2007","66 and older","direct migration background","","","","","7"
"7 Strongly agree","2007","66 and older","indirect migration background","","","","","7"
"7 Strongly agree","2007","66 and older","no migration background","","","","","7"
"7 Strongly agree","2007","16-34 y.","no migration background","","","","","7"
"7 Strongly agree","2007","16-34 y.","direct migration background","","","","","7"
"7 Strongly agree","2007","16-34 y.","indirect migration background","","","","","7"
"7 Strongly agree","2007","35-65 y.","no migration background","","","","","7"
"7 Strongly agree","2007","35-65 y.","direct migration background","","","","","7"
"1 Strongly disagree","2008","35-65 y.","direct migration background","","","","","1"
"1 Strongly disagree","2008","35-65 y.","indirect migration background","","","","","1"
"1 Strongly disagree","2008","66 and older","no migration background","","","","","1"
"1 Strongly disagree","2008","66 and older","direct migration background","","","","","1"
"1 Strongly disagree","2008","66 and older","indirect migration background","","","","","1"
"1 Strongly disagree","2008","16-34 y.","direct migration background","","","","","1"
"1 Strongly disagree","2008","16-34 y.","indirect migration background","","","","","1"
"1 Strongly disagree","2008","35-65 y.","no migration background","","","","","1"
"1 Strongly disagree","2008","16-34 y.","no migration background","","","","","1"
"2 on scale 1-7 ","2008","35-65 y.","indirect migration background","","","","","2"
"2 on scale 1-7 ","2008","66 and older","no migration background","","","","","2"
"2 on scale 1-7 ","2008","16-34 y.","no migration background","","","","","2"
"2 on scale 1-7 ","2008","35-65 y.","direct migration background","","","","","2"
"2 on scale 1-7 ","2008","66 and older","direct migration background","","","","","2"
"2 on scale 1-7 ","2008","66 and older","indirect migration background","","","","","2"
"2 on scale 1-7 ","2008","16-34 y.","direct migration background","","","","","2"
"2 on scale 1-7 ","2008","35-65 y.","no migration background","","","","","2"
"2 on scale 1-7 ","2008","16-34 y.","indirect migration background","","","","","2"
"3 on scale 1-7 ","2008","35-65 y.","indirect migration background","","","","","3"
"3 on scale 1-7 ","2008","66 and older","no migration background","","","","","3"
"3 on scale 1-7 ","2008","16-34 y.","no migration background","","","","","3"
"3 on scale 1-7 ","2008","16-34 y.","direct migration background","","","","","3"
"3 on scale 1-7 ","2008","35-65 y.","direct migration background","","","","","3"
"3 on scale 1-7 ","2008","66 and older","direct migration background","","","","","3"
"3 on scale 1-7 ","2008","66 and older","indirect migration background","","","","","3"
"3 on scale 1-7 ","2008","35-65 y.","no migration background","","","","","3"
"3 on scale 1-7 ","2008","16-34 y.","indirect migration background","","","","","3"
"4 on scale 1-7","2008","35-65 y.","indirect migration background","","","","","4"
"4 on scale 1-7","2008","35-65 y.","direct migration background","","","","","4"
"4 on scale 1-7","2008","16-34 y.","indirect migration background","","","","","4"
"4 on scale 1-7","2008","66 and older","no migration background","","","","","4"
"4 on scale 1-7","2008","66 and older","direct migration background","","","","","4"
"4 on scale 1-7","2008","66 and older","indirect migration background","","","","","4"
"4 on scale 1-7","2008","35-65 y.","no migration background","","","","","4"
"4 on scale 1-7","2008","16-34 y.","direct migration background","","","","","4"
"4 on scale 1-7","2008","16-34 y.","no migration background","","","","","4"
"5 on scale 1-7","2008","66 and older","no migration background","","","","","5"
"5 on scale 1-7","2008","66 and older","direct migration background","","","","","5"
"5 on scale 1-7","2008","35-65 y.","indirect migration background","","","","","5"
"5 on scale 1-7","2008","66 and older","indirect migration background","","","","","5"
"5 on scale 1-7","2008","16-34 y.","no migration background","","","","","5"
"5 on scale 1-7","2008","16-34 y.","direct migration background","","","","","5"
"5 on scale 1-7","2008","35-65 y.","no migration background","","","","","5"
"5 on scale 1-7","2008","16-34 y.","indirect migration background","","","","","5"
"5 on scale 1-7","2008","35-65 y.","direct migration background","","","","","5"
"6 on scale 1-7","2008","35-65 y.","indirect migration background","","","","","6"
"6 on scale 1-7","2008","66 and older","no migration background","","","","","6"
"6 on scale 1-7","2008","66 and older","direct migration background","","","","","6"
"6 on scale 1-7","2008","66 and older","indirect migration background","","","","","6"
"6 on scale 1-7","2008","16-34 y.","direct migration background","","","","","6"
"6 on scale 1-7","2008","16-34 y.","indirect migration background","","","","","6"
"6 on scale 1-7","2008","16-34 y.","no migration background","","","","","6"
"6 on scale 1-7","2008","35-65 y.","direct migration background","","","","","6"
"6 on scale 1-7","2008","35-65 y.","no migration background","","","","","6"
"7 Strongly agree","2008","66 and older","indirect migration background","","","","","7"
"7 Strongly agree","2008","35-65 y.","indirect migration background","","","","","7"
"7 Strongly agree","2008","66 and older","no migration background","","","","","7"
"7 Strongly agree","2008","66 and older","direct migration background","","","","","7"
"7 Strongly agree","2008","16-34 y.","no migration background","","","","","7"
"7 Strongly agree","2008","16-34 y.","direct migration background","","","","","7"
"7 Strongly agree","2008","16-34 y.","indirect migration background","","","","","7"
"7 Strongly agree","2008","35-65 y.","no migration background","","","","","7"
"7 Strongly agree","2008","35-65 y.","direct migration background","","","","","7"
"1 Strongly disagree","2009","35-65 y.","direct migration background","","","","","1"
"1 Strongly disagree","2009","35-65 y.","indirect migration background","","","","","1"
"1 Strongly disagree","2009","66 and older","no migration background","","","","","1"
"1 Strongly disagree","2009","66 and older","direct migration background","","","","","1"
"1 Strongly disagree","2009","66 and older","indirect migration background","","","","","1"
"1 Strongly disagree","2009","16-34 y.","no migration background","","","","","1"
"1 Strongly disagree","2009","16-34 y.","direct migration background","","","","","1"
"1 Strongly disagree","2009","16-34 y.","indirect migration background","","","","","1"
"1 Strongly disagree","2009","35-65 y.","no migration background","","","","","1"
"2 on scale 1-7 ","2009","35-65 y.","indirect migration background","","","","","2"
"2 on scale 1-7 ","2009","16-34 y.","no migration background","","","","","2"
"2 on scale 1-7 ","2009","66 and older","no migration background","","","","","2"
"2 on scale 1-7 ","2009","66 and older","direct migration background","","","","","2"
"2 on scale 1-7 ","2009","35-65 y.","direct migration background","","","","","2"
"2 on scale 1-7 ","2009","66 and older","indirect migration background","","","","","2"
"2 on scale 1-7 ","2009","16-34 y.","direct migration background","","","","","2"
"2 on scale 1-7 ","2009","35-65 y.","no migration background","","","","","2"
"2 on scale 1-7 ","2009","16-34 y.","indirect migration background","","","","","2"
"3 on scale 1-7 ","2009","35-65 y.","indirect migration background","","","","","3"
"3 on scale 1-7 ","2009","66 and older","no migration background","","","","","3"
"3 on scale 1-7 ","2009","66 and older","indirect migration background","","","","","3"
"3 on scale 1-7 ","2009","16-34 y.","no migration background","","","","","3"
"3 on scale 1-7 ","2009","16-34 y.","direct migration background","","","","","3"
"3 on scale 1-7 ","2009","35-65 y.","direct migration background","","","","","3"
"3 on scale 1-7 ","2009","66 and older","direct migration background","","","","","3"
"3 on scale 1-7 ","2009","35-65 y.","no migration background","","","","","3"
"3 on scale 1-7 ","2009","16-34 y.","indirect migration background","","","","","3"
"4 on scale 1-7","2009","35-65 y.","indirect migration background","","","","","4"
"4 on scale 1-7","2009","35-65 y.","direct migration background","","","","","4"
"4 on scale 1-7","2009","16-34 y.","indirect migration background","","","","","4"
"4 on scale 1-7","2009","35-65 y.","no migration background","","","","","4"
"4 on scale 1-7","2009","66 and older","no migration background","","","","","4"
"4 on scale 1-7","2009","66 and older","direct migration background","","","","","4"
"4 on scale 1-7","2009","66 and older","indirect migration background","","","","","4"
"4 on scale 1-7","2009","16-34 y.","no migration background","","","","","4"
"4 on scale 1-7","2009","16-34 y.","direct migration background","","","","","4"
"5 on scale 1-7","2009","66 and older","no migration background","","","","","5"
"5 on scale 1-7","2009","66 and older","direct migration background","","","","","5"
"5 on scale 1-7","2009","66 and older","indirect migration background","","","","","5"
"5 on scale 1-7","2009","16-34 y.","no migration background","","","","","5"
"5 on scale 1-7","2009","35-65 y.","indirect migration background","","","","","5"
"5 on scale 1-7","2009","16-34 y.","direct migration background","","","","","5"
"5 on scale 1-7","2009","35-65 y.","direct migration background","","","","","5"
"5 on scale 1-7","2009","35-65 y.","no migration background","","","","","5"
"5 on scale 1-7","2009","16-34 y.","indirect migration background","","","","","5"
"6 on scale 1-7","2009","66 and older","direct migration background","","","","","6"
"6 on scale 1-7","2009","35-65 y.","indirect migration background","","","","","6"
"6 on scale 1-7","2009","66 and older","no migration background","","","","","6"
"6 on scale 1-7","2009","35-65 y.","direct migration background","","","","","6"
"6 on scale 1-7","2009","66 and older","indirect migration background","","","","","6"
"6 on scale 1-7","2009","16-34 y.","direct migration background","","","","","6"
"6 on scale 1-7","2009","16-34 y.","indirect migration background","","","","","6"
"6 on scale 1-7","2009","35-65 y.","no migration background","","","","","6"
"6 on scale 1-7","2009","16-34 y.","no migration background","","","","","6"
"7 Strongly agree","2009","35-65 y.","indirect migration background","","","","","7"
"7 Strongly agree","2009","66 and older","no migration background","","","","","7"
"7 Strongly agree","2009","66 and older","direct migration background","","","","","7"
"7 Strongly agree","2009","66 and older","indirect migration background","","","","","7"
"7 Strongly agree","2009","16-34 y.","no migration background","","","","","7"
"7 Strongly agree","2009","16-34 y.","direct migration background","","","","","7"
"7 Strongly agree","2009","16-34 y.","indirect migration background","","","","","7"
"7 Strongly agree","2009","35-65 y.","no migration background","","","","","7"
"7 Strongly agree","2009","35-65 y.","direct migration background","","","","","7"
"1 Strongly disagree","2010","35-65 y.","direct migration background","181","0.187172677381128","0.161830275829775","0.212515078932481","1"
"1 Strongly disagree","2010","35-65 y.","indirect migration background","34","0.158513323066943","0.108395809715289","0.208630836418597","1"
"1 Strongly disagree","2010","66 and older","no migration background","929","0.26581199393485","0.251594907502901","0.280029080366799","1"
"1 Strongly disagree","2010","66 and older","direct migration background","73","0.252413378423151","0.203978769597377","0.300847987248924","1"
"1 Strongly disagree","2010","66 and older","indirect migration background","1","","","","1"
"1 Strongly disagree","2010","16-34 y.","direct migration background","39","0.221806091287592","0.169134093808905","0.274478088766279","1"
"1 Strongly disagree","2010","16-34 y.","no migration background","338","0.119904139409943","0.108064703141511","0.131743575678375","1"
"1 Strongly disagree","2010","16-34 y.","indirect migration background","61","0.142548569642424","0.110029148792907","0.175067990491942","1"
"1 Strongly disagree","2010","35-65 y.","no migration background","1607","0.202329178510419","0.193493261969359","0.21116509505148","1"
"2 on scale 1-7 ","2010","35-65 y.","indirect migration background","56","0.292873938484942","0.230425469868819","0.355322407101066","2"
"2 on scale 1-7 ","2010","66 and older","no migration background","818","0.215198565111373","0.201972847239778","0.228424282982968","2"
"2 on scale 1-7 ","2010","66 and older","direct migration background","67","0.18457183218941","0.141316025299874","0.227827639078945","2"
"2 on scale 1-7 ","2010","16-34 y.","no migration background","598","0.192771716675127","0.178394699577824","0.20714873377243","2"
"2 on scale 1-7 ","2010","35-65 y.","direct migration background","193","0.203479327683499","0.177322439991546","0.229636215375451","2"
"2 on scale 1-7 ","2010","66 and older","indirect migration background","1","","","","2"
"2 on scale 1-7 ","2010","16-34 y.","indirect migration background","88","0.167871774127902","0.133106907078285","0.20263664117752","2"
"2 on scale 1-7 ","2010","35-65 y.","no migration background","1903","0.223816077148753","0.214648840255148","0.232983314042358","2"
"2 on scale 1-7 ","2010","16-34 y.","direct migration background","47","0.162795148738722","0.115990850492464","0.20959944698498","2"
"3 on scale 1-7 ","2010","66 and older","indirect migration background","","","","","3"
"3 on scale 1-7 ","2010","35-65 y.","indirect migration background","35","0.190630225439075","0.136728535813194","0.244531915064956","3"
"3 on scale 1-7 ","2010","66 and older","no migration background","638","0.167003485582199","0.155000092340456","0.179006878823942","3"
"3 on scale 1-7 ","2010","66 and older","direct migration background","59","0.191313641835561","0.147457352913641","0.235169930757481","3"
"3 on scale 1-7 ","2010","16-34 y.","no migration background","610","0.209889073402731","0.195047228266402","0.224730918539061","3"
"3 on scale 1-7 ","2010","16-34 y.","direct migration background","46","0.191100599242727","0.141254931090827","0.240946267394628","3"
"3 on scale 1-7 ","2010","35-65 y.","direct migration background","176","0.181506098776882","0.156463423053084","0.20654877450068","3"
"3 on scale 1-7 ","2010","16-34 y.","indirect migration background","89","0.216392934059831","0.178090416931723","0.254695451187939","3"
"3 on scale 1-7 ","2010","35-65 y.","no migration background","1442","0.186587072258941","0.178018532754349","0.195155611763533","3"
"4 on scale 1-7","2010","35-65 y.","indirect migration background","33","0.151021487979652","0.101885382782627","0.200157593176676","4"
"4 on scale 1-7","2010","66 and older","no migration background","651","0.170414532693581","0.158314026004232","0.18251503938293","4"
"4 on scale 1-7","2010","35-65 y.","direct migration background","145","0.153631632157917","0.130202973288051","0.177060291027782","4"
"4 on scale 1-7","2010","35-65 y.","no migration background","1428","0.169246604135233","0.160999403931048","0.177493804339417","4"
"4 on scale 1-7","2010","66 and older","direct migration background","50","0.149608255226713","0.109838204204296","0.189378306249131","4"
"4 on scale 1-7","2010","66 and older","indirect migration background","3","","","","4"
"4 on scale 1-7","2010","16-34 y.","no migration background","606","0.211065663146267","0.196193362055863","0.225937964236671","4"
"4 on scale 1-7","2010","16-34 y.","indirect migration background","76","0.189241728829116","0.152807401697618","0.225676055960614","4"
"4 on scale 1-7","2010","16-34 y.","direct migration background","42","0.13079086293053","0.0880444196966038","0.173537306164457","4"
"5 on scale 1-7","2010","35-65 y.","indirect migration background","23","","","","5"
"5 on scale 1-7","2010","66 and older","no migration background","322","0.0809562021288412","0.072177853156749","0.0897345511009334","5"
"5 on scale 1-7","2010","66 and older","direct migration background","25","","","","5"
"5 on scale 1-7","2010","66 and older","indirect migration background","","","","","5"
