"plh0206i05","year","education","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"1 Strongly disagree","2005","Other degree","Couple + C. GT 16 ","51","0.201545335850622","0.148536501077266","0.254554170623979"
"1 Strongly disagree","2005","Other degree","Couple + C. LE and GT 16","39","0.305994856908042","0.222848065374725","0.389141648441358"
"1 Strongly disagree","2005","no degree/no degree yet","1-pers.-HH","9","","",""
"1 Strongly disagree","2005","no degree/no degree yet","(Married) couple without C. ","24","","",""
"1 Strongly disagree","2005","no degree/no degree yet","Single parent ","19","","",""
"1 Strongly disagree","2005","no degree/no degree yet","Couple + C. LE 16 ","10","","",""
"1 Strongly disagree","2005","no degree/no degree yet","Couple + C. GT 16 ","38","0.104484112495137","0.0699851212712624","0.138983103719012"
"1 Strongly disagree","2005","no degree/no degree yet","Couple + C. LE and GT 16","37","0.163619752895517","0.120520015581122","0.206719490209912"
"2 on scale 1-7 ","2005","lower secondary degree","1-pers.-HH","219","0.177621066625903","0.156262172624697","0.198979960627109"
"2 on scale 1-7 ","2005","lower secondary degree","(Married) couple without C. ","588","0.187740599610369","0.173750487137581","0.201730712083157"
"2 on scale 1-7 ","2005","lower secondary degree","Single parent ","56","0.152258022733033","0.11429237561321","0.190223669852857"
"2 on scale 1-7 ","2005","lower secondary degree","Couple + C. LE 16 ","167","0.185340606721803","0.160380492097214","0.210300721346392"
"2 on scale 1-7 ","2005","lower secondary degree","Couple + C. GT 16 ","182","0.180820336568343","0.156612738841304","0.205027934295382"
"2 on scale 1-7 ","2005","lower secondary degree","Couple + C. LE and GT 16","61","0.146816314341167","0.111690676651115","0.181941952031219"
"2 on scale 1-7 ","2005","secondary school degree","1-pers.-HH","175","0.231930867025818","0.202119481547912","0.261742252503724"
"2 on scale 1-7 ","2005","secondary school degree","(Married) couple without C. ","380","0.207279312998206","0.188521813312817","0.226036812683594"
"2 on scale 1-7 ","2005","secondary school degree","Single parent ","68","0.189767223699445","0.148510108340688","0.231024339058203"
"2 on scale 1-7 ","2005","secondary school degree","Couple + C. LE 16 ","287","0.204496618146928","0.183068545568513","0.225924690725342"
"2 on scale 1-7 ","2005","secondary school degree","Couple + C. GT 16 ","246","0.211162586147411","0.187152769803525","0.235172402491297"
"2 on scale 1-7 ","2005","secondary school degree","Couple + C. LE and GT 16","110","0.188403521385418","0.154094178273553","0.222712864497284"
"2 on scale 1-7 ","2005","college entrance qualification","1-pers.-HH","195","0.227881949086401","0.198519865192876","0.257244032979925"
"2 on scale 1-7 ","2005","college entrance qualification","(Married) couple without C. ","483","0.266273366982892","0.245468997836911","0.287077736128872"
"2 on scale 1-7 ","2005","college entrance qualification","Single parent ","42","0.224966214053563","0.165118680745754","0.284813747361372"
"2 on scale 1-7 ","2005","college entrance qualification","Couple + C. LE 16 ","328","0.250808183282126","0.225711106121297","0.275905260442954"
"2 on scale 1-7 ","2005","college entrance qualification","Couple + C. GT 16 ","218","0.195554896109144","0.169627983819781","0.221481808398506"
"2 on scale 1-7 ","2005","college entrance qualification","Couple + C. LE and GT 16","78","0.204399938872269","0.160824885597822","0.247974992146716"
"2 on scale 1-7 ","2005","Other degree","1-pers.-HH","19","","",""
"2 on scale 1-7 ","2005","Other degree","(Married) couple without C. ","59","0.130837939688256","0.095407568869787","0.166268310506726"
"2 on scale 1-7 ","2005","Other degree","Single parent ","12","","",""
"2 on scale 1-7 ","2005","Other degree","Couple + C. LE 16 ","31","0.148286068857258","0.100334379207888","0.196237758506628"
"2 on scale 1-7 ","2005","Other degree","Couple + C. GT 16 ","33","0.183489383864054","0.132342033593574","0.234636734134534"
"2 on scale 1-7 ","2005","Other degree","Couple + C. LE and GT 16","16","","",""
"2 on scale 1-7 ","2005","no degree/no degree yet","1-pers.-HH","7","","",""
"2 on scale 1-7 ","2005","no degree/no degree yet","(Married) couple without C. ","10","","",""
"2 on scale 1-7 ","2005","no degree/no degree yet","Single parent ","17","","",""
"2 on scale 1-7 ","2005","no degree/no degree yet","Couple + C. LE 16 ","3","","",""
"2 on scale 1-7 ","2005","no degree/no degree yet","Couple + C. GT 16 ","49","0.181427484301574","0.137963980073551","0.224890988529597"
"2 on scale 1-7 ","2005","no degree/no degree yet","Couple + C. LE and GT 16","43","0.141921992129769","0.10126426392943","0.182579720330108"
"3 on scale 1-7 ","2005","lower secondary degree","1-pers.-HH","195","0.158348068751116","0.137946282980331","0.178749854521902"
"3 on scale 1-7 ","2005","lower secondary degree","(Married) couple without C. ","479","0.144254217167738","0.131666952166683","0.156841482168792"
"3 on scale 1-7 ","2005","lower secondary degree","Single parent ","54","0.150482453256095","0.11269931930976","0.188265587202429"
"3 on scale 1-7 ","2005","lower secondary degree","Couple + C. LE 16 ","163","0.165843040279219","0.141951411140145","0.189734669418293"
"3 on scale 1-7 ","2005","lower secondary degree","Couple + C. GT 16 ","180","0.180633599559194","0.156435747358992","0.204831451759396"
"3 on scale 1-7 ","2005","lower secondary degree","Couple + C. LE and GT 16","67","0.181469883400088","0.143219534648984","0.219720232151191"
"3 on scale 1-7 ","2005","secondary school degree","1-pers.-HH","131","0.162939122105402","0.136853936168243","0.189024308042561"
"3 on scale 1-7 ","2005","secondary school degree","(Married) couple without C. ","320","0.171219404588741","0.153787969219699","0.188650839957784"
"3 on scale 1-7 ","2005","secondary school degree","Single parent ","55","0.148731846049304","0.111293338198494","0.186170353900114"
"3 on scale 1-7 ","2005","secondary school degree","Couple + C. LE 16 ","222","0.169121439071698","0.149206126014105","0.189036752129291"
"3 on scale 1-7 ","2005","secondary school degree","Couple + C. GT 16 ","203","0.185247482599547","0.162392777882214","0.208102187316881"
"3 on scale 1-7 ","2005","secondary school degree","Couple + C. LE and GT 16","90","0.165107065081369","0.132531193824788","0.197682936337951"
"3 on scale 1-7 ","2005","college entrance qualification","1-pers.-HH","152","0.194469983612297","0.166765043702265","0.222174923522328"
"3 on scale 1-7 ","2005","college entrance qualification","(Married) couple without C. ","351","0.2194477759793","0.199967723654311","0.238927828304289"
"3 on scale 1-7 ","2005","college entrance qualification","Single parent ","20","","",""
"3 on scale 1-7 ","2005","college entrance qualification","Couple + C. LE 16 ","225","0.197482655657494","0.174433900459813","0.220531410855176"
"3 on scale 1-7 ","2005","college entrance qualification","Couple + C. GT 16 ","170","0.160078066413595","0.13610886188137","0.184047270945819"
"3 on scale 1-7 ","2005","college entrance qualification","Couple + C. LE and GT 16","62","0.203969466320947","0.160428547942807","0.247510384699087"
"3 on scale 1-7 ","2005","Other degree","1-pers.-HH","13","","",""
"3 on scale 1-7 ","2005","Other degree","(Married) couple without C. ","55","0.144853499019876","0.107875515401023","0.18183148263873"
"3 on scale 1-7 ","2005","Other degree","Single parent ","9","","",""
"3 on scale 1-7 ","2005","Other degree","Couple + C. LE 16 ","40","0.179533598888722","0.127747865365129","0.231319332412316"
"3 on scale 1-7 ","2005","Other degree","Couple + C. GT 16 ","33","0.151472277913615","0.10409868249821","0.19884587332902"
"3 on scale 1-7 ","2005","Other degree","Couple + C. LE and GT 16","17","","",""
"3 on scale 1-7 ","2005","no degree/no degree yet","1-pers.-HH","11","","",""
"3 on scale 1-7 ","2005","no degree/no degree yet","(Married) couple without C. ","11","","",""
"3 on scale 1-7 ","2005","no degree/no degree yet","Single parent ","13","","",""
"3 on scale 1-7 ","2005","no degree/no degree yet","Couple + C. LE 16 ","7","","",""
"3 on scale 1-7 ","2005","no degree/no degree yet","Couple + C. GT 16 ","59","0.208622204821702","0.162795691527912","0.254448718115492"
"3 on scale 1-7 ","2005","no degree/no degree yet","Couple + C. LE and GT 16","46","0.13277204379614","0.0932376732718957","0.172306414320385"
"4 on scale 1-7","2005","lower secondary degree","1-pers.-HH","235","0.189709609552117","0.167798693010557","0.211620526093677"
"4 on scale 1-7","2005","lower secondary degree","(Married) couple without C. ","516","0.180215606424395","0.16644539036508","0.19398582248371"
"4 on scale 1-7","2005","lower secondary degree","Single parent ","74","0.223855569834806","0.179807782760362","0.267903356909251"
"4 on scale 1-7","2005","lower secondary degree","Couple + C. LE 16 ","196","0.230452417928454","0.203401523836122","0.257503312020786"
"4 on scale 1-7","2005","lower secondary degree","Couple + C. GT 16 ","216","0.226797757917302","0.200458447121916","0.253137068712689"
"4 on scale 1-7","2005","lower secondary degree","Couple + C. LE and GT 16","82","0.215441911874308","0.17463878584865","0.256245037899965"
"4 on scale 1-7","2005","secondary school degree","1-pers.-HH","128","0.162057469715091","0.136029255507237","0.188085683922944"
"4 on scale 1-7","2005","secondary school degree","(Married) couple without C. ","326","0.195168596405956","0.176828808962338","0.213508383849575"
"4 on scale 1-7","2005","secondary school degree","Single parent ","73","0.200845244991951","0.158692139564501","0.242998350419402"
"4 on scale 1-7","2005","secondary school degree","Couple + C. LE 16 ","284","0.192784878794283","0.171826863345022","0.213742894243544"
"4 on scale 1-7","2005","secondary school degree","Couple + C. GT 16 ","234","0.226772715151021","0.202138678294704","0.251406752007338"
"4 on scale 1-7","2005","secondary school degree","Couple + C. LE and GT 16","97","0.190164592814849","0.155732689706511","0.224596495923187"
"4 on scale 1-7","2005","college entrance qualification","1-pers.-HH","134","0.172282243450829","0.145848939192232","0.198715547709427"
"4 on scale 1-7","2005","college entrance qualification","(Married) couple without C. ","269","0.170935715892224","0.153216926130087","0.188654505654362"
"4 on scale 1-7","2005","college entrance qualification","Single parent ","43","0.1957940100104","0.1389204203695","0.252667599651299"
"4 on scale 1-7","2005","college entrance qualification","Couple + C. LE 16 ","202","0.202424507619785","0.179161105469768","0.225687909769802"
"4 on scale 1-7","2005","college entrance qualification","Couple + C. GT 16 ","202","0.255203387598181","0.22670434247544","0.283702432720922"
"4 on scale 1-7","2005","college entrance qualification","Couple + C. LE and GT 16","67","0.182450765029487","0.14071773242332","0.224183797635655"
"4 on scale 1-7","2005","Other degree","1-pers.-HH","20","","",""
"4 on scale 1-7","2005","Other degree","(Married) couple without C. ","68","0.214791425049685","0.171643545709587","0.257939304389783"
"4 on scale 1-7","2005","Other degree","Single parent ","11","","",""
"4 on scale 1-7","2005","Other degree","Couple + C. LE 16 ","35","0.191589298939598","0.138487587992533","0.244691009886662"
"4 on scale 1-7","2005","Other degree","Couple + C. GT 16 ","47","0.213523065625449","0.159372606428097","0.267673524822802"
"4 on scale 1-7","2005","Other degree","Couple + C. LE and GT 16","17","","",""
"4 on scale 1-7","2005","no degree/no degree yet","1-pers.-HH","6","","",""
"4 on scale 1-7","2005","no degree/no degree yet","(Married) couple without C. ","17","","",""
"4 on scale 1-7","2005","no degree/no degree yet","Single parent ","22","","",""
"4 on scale 1-7","2005","no degree/no degree yet","Couple + C. LE 16 ","5","","",""
"4 on scale 1-7","2005","no degree/no degree yet","Couple + C. GT 16 ","68","0.193263789443694","0.148730411309326","0.237797167578061"
"4 on scale 1-7","2005","no degree/no degree yet","Couple + C. LE and GT 16","67","0.212681400520262","0.165005941334383","0.260356859706141"
"5 on scale 1-7","2005","lower secondary degree","1-pers.-HH","122","0.107285190158379","0.0899901413182781","0.12458023899848"
"5 on scale 1-7","2005","lower secondary degree","(Married) couple without C. ","337","0.110712081395796","0.0994708616769593","0.121953301114633"
"5 on scale 1-7","2005","lower secondary degree","Single parent ","42","0.109717303599009","0.0766902068303587","0.14274440036766"
"5 on scale 1-7","2005","lower secondary degree","Couple + C. LE 16 ","122","0.114525279955421","0.0940696897391245","0.134980870171718"
"5 on scale 1-7","2005","lower secondary degree","Couple + C. GT 16 ","104","0.12235265599819","0.10174136484357","0.142963947152811"
"5 on scale 1-7","2005","lower secondary degree","Couple + C. LE and GT 16","53","0.122557251592782","0.0900114712766339","0.15510303190893"
"5 on scale 1-7","2005","secondary school degree","1-pers.-HH","79","0.0989122241543166","0.0778253958799388","0.119999052428694"
"5 on scale 1-7","2005","secondary school degree","(Married) couple without C. ","198","0.100938951456389","0.0869990129679301","0.114878889944847"
"5 on scale 1-7","2005","secondary school degree","Single parent ","35","0.0968076212646039","0.0656955976193211","0.127919644909887"
"5 on scale 1-7","2005","secondary school degree","Couple + C. LE 16 ","194","0.144754185291686","0.126061139412167","0.163447231171206"
"5 on scale 1-7","2005","secondary school degree","Couple + C. GT 16 ","144","0.114530652629998","0.0957964921916715","0.133264813068325"
"5 on scale 1-7","2005","secondary school degree","Couple + C. LE and GT 16","53","0.105973889672987","0.0789671376303819","0.132980641715592"
"5 on scale 1-7","2005","college entrance qualification","1-pers.-HH","62","0.0719384635618447","0.053851776453347","0.0900251506703424"
"5 on scale 1-7","2005","college entrance qualification","(Married) couple without C. ","171","0.0910244559633643","0.0774857021939847","0.104563209732744"
"5 on scale 1-7","2005","college entrance qualification","Single parent ","19","","",""
"5 on scale 1-7","2005","college entrance qualification","Couple + C. LE 16 ","125","0.116000686443361","0.0974605884318601","0.134540784454862"
"5 on scale 1-7","2005","college entrance qualification","Couple + C. GT 16 ","102","0.126569268457996","0.104834920564451","0.148303616351541"
"5 on scale 1-7","2005","college entrance qualification","Couple + C. LE and GT 16","37","0.129036726440496","0.0928118651174877","0.165261587763504"
"5 on scale 1-7","2005","Other degree","1-pers.-HH","10","","",""
"5 on scale 1-7","2005","Other degree","(Married) couple without C. ","35","0.135167278798509","0.0992452951521198","0.171089262444897"
"5 on scale 1-7","2005","Other degree","Single parent ","9","","",""
"5 on scale 1-7","2005","Other degree","Couple + C. LE 16 ","25","","",""
"5 on scale 1-7","2005","Other degree","Couple + C. GT 16 ","27","","",""
"5 on scale 1-7","2005","Other degree","Couple + C. LE and GT 16","14","","",""
"5 on scale 1-7","2005","no degree/no degree yet","1-pers.-HH","","","",""
"5 on scale 1-7","2005","no degree/no degree yet","(Married) couple without C. ","8","","",""
"5 on scale 1-7","2005","no degree/no degree yet","Single parent ","15","","",""
"5 on scale 1-7","2005","no degree/no degree yet","Couple + C. LE 16 ","6","","",""
"5 on scale 1-7","2005","no degree/no degree yet","Couple + C. GT 16 ","38","0.117432928073529","0.0811240002693329","0.153741855877725"
"5 on scale 1-7","2005","no degree/no degree yet","Couple + C. LE and GT 16","33","0.12615368212744","0.0874704842707099","0.16483687998417"
"6 on scale 1-7","2005","lower secondary degree","1-pers.-HH","89","0.0718067796642021","0.057379067934207","0.0862344913941973"
"6 on scale 1-7","2005","lower secondary degree","(Married) couple without C. ","224","0.0826637155019044","0.0727982750511208","0.0925291559526879"
"6 on scale 1-7","2005","lower secondary degree","Single parent ","32","0.103834596678532","0.0715991274113231","0.13607006594574"
"6 on scale 1-7","2005","lower secondary degree","Couple + C. LE 16 ","78","0.0926950915413943","0.0740665759529229","0.111323607129866"
"6 on scale 1-7","2005","lower secondary degree","Couple + C. GT 16 ","73","0.0746983043147851","0.0581621115336252","0.0912344970959449"
"6 on scale 1-7","2005","lower secondary degree","Couple + C. LE and GT 16","47","0.110886803881406","0.0797241634612132","0.142049444301598"
"6 on scale 1-7","2005","secondary school degree","1-pers.-HH","56","0.0788312637164221","0.0597976361251933","0.0978648913076508"
"6 on scale 1-7","2005","secondary school degree","(Married) couple without C. ","118","0.0724405142563991","0.0604455621131736","0.0844354663996247"
"6 on scale 1-7","2005","secondary school degree","Single parent ","21","","",""
"6 on scale 1-7","2005","secondary school degree","Couple + C. LE 16 ","89","0.0834084696867788","0.0687188001818943","0.0980981391916633"
"6 on scale 1-7","2005","secondary school degree","Couple + C. GT 16 ","69","0.0721819155926523","0.0569577948415832","0.0874060363437213"
"6 on scale 1-7","2005","secondary school degree","Couple + C. LE and GT 16","35","0.0638761349622675","0.0424208744748975","0.0853313954496375"
"6 on scale 1-7","2005","college entrance qualification","1-pers.-HH","44","0.0454444910941718","0.0308653722548535","0.0600236099334901"
"6 on scale 1-7","2005","college entrance qualification","(Married) couple without C. ","85","0.0533157332949011","0.0427413799693728","0.0638900866204293"
"6 on scale 1-7","2005","college entrance qualification","Single parent ","8","","",""
"6 on scale 1-7","2005","college entrance qualification","Couple + C. LE 16 ","52","0.05014500102236","0.0375093314384361","0.062780670606284"
"6 on scale 1-7","2005","college entrance qualification","Couple + C. GT 16 ","46","0.0694742417589473","0.0528537315013151","0.0860947520165795"
"6 on scale 1-7","2005","college entrance qualification","Couple + C. LE and GT 16","10","","",""
"6 on scale 1-7","2005","Other degree","1-pers.-HH","5","","",""
"6 on scale 1-7","2005","Other degree","(Married) couple without C. ","17","","",""
"6 on scale 1-7","2005","Other degree","Single parent ","2","","",""
"6 on scale 1-7","2005","Other degree","Couple + C. LE 16 ","16","","",""
"6 on scale 1-7","2005","Other degree","Couple + C. GT 16 ","8","","",""
"6 on scale 1-7","2005","Other degree","Couple + C. LE and GT 16","7","","",""
"6 on scale 1-7","2005","no degree/no degree yet","1-pers.-HH","1","","",""
"6 on scale 1-7","2005","no degree/no degree yet","(Married) couple without C. ","6","","",""
"6 on scale 1-7","2005","no degree/no degree yet","Single parent ","16","","",""
"6 on scale 1-7","2005","no degree/no degree yet","Couple + C. LE 16 ","2","","",""
"6 on scale 1-7","2005","no degree/no degree yet","Couple + C. GT 16 ","37","0.153281563947294","0.11265041633473","0.193912711559857"
"6 on scale 1-7","2005","no degree/no degree yet","Couple + C. LE and GT 16","26","","",""
"7 Strongly agree","2005","lower secondary degree","1-pers.-HH","72","0.0577149019208808","0.0446823135709042","0.0707474902708574"
"7 Strongly agree","2005","lower secondary degree","(Married) couple without C. ","185","0.0657166741557063","0.0568395596939329","0.0745937886174797"
"7 Strongly agree","2005","lower secondary degree","Single parent ","24","","",""
"7 Strongly agree","2005","lower secondary degree","Couple + C. LE 16 ","77","0.0860428493663024","0.0680295378346931","0.104056160897912"
"7 Strongly agree","2005","lower secondary degree","Couple + C. GT 16 ","68","0.0710796235276122","0.0549174308361458","0.0872418162190787"
"7 Strongly agree","2005","lower secondary degree","Couple + C. LE and GT 16","26","","",""
"7 Strongly agree","2005","secondary school degree","1-pers.-HH","31","0.0385942841260056","0.0249886880572478","0.0521998801947635"
"7 Strongly agree","2005","secondary school degree","(Married) couple without C. ","76","0.041004823673147","0.0318286302927574","0.0501810170535366"
"7 Strongly agree","2005","secondary school degree","Single parent ","25","","",""
"7 Strongly agree","2005","secondary school degree","Couple + C. LE 16 ","65","0.0621126971782762","0.0492898475073677","0.0749355468491847"
"7 Strongly agree","2005","secondary school degree","Couple + C. GT 16 ","51","0.0388136832565421","0.027450949776144","0.0501764167369401"
"7 Strongly agree","2005","secondary school degree","Couple + C. LE and GT 16","25","","",""
"7 Strongly agree","2005","college entrance qualification","1-pers.-HH","25","","",""
"7 Strongly agree","2005","college entrance qualification","(Married) couple without C. ","30","0.0124479813918926","0.00722939352515881","0.0176665692586265"
"7 Strongly agree","2005","college entrance qualification","Single parent ","7","","",""
"7 Strongly agree","2005","college entrance qualification","Couple + C. LE 16 ","27","","",""
"7 Strongly agree","2005","college entrance qualification","Couple + C. GT 16 ","26","","",""
"7 Strongly agree","2005","college entrance qualification","Couple + C. LE and GT 16","8","","",""
"7 Strongly agree","2005","Other degree","1-pers.-HH","6","","",""
"7 Strongly agree","2005","Other degree","(Married) couple without C. ","17","","",""
"7 Strongly agree","2005","Other degree","Single parent ","5","","",""
"7 Strongly agree","2005","Other degree","Couple + C. LE 16 ","23","","",""
"7 Strongly agree","2005","Other degree","Couple + C. GT 16 ","21","","",""
"7 Strongly agree","2005","Other degree","Couple + C. LE and GT 16","8","","",""
"7 Strongly agree","2005","no degree/no degree yet","1-pers.-HH","3","","",""
"7 Strongly agree","2005","no degree/no degree yet","(Married) couple without C. ","5","","",""
"7 Strongly agree","2005","no degree/no degree yet","Single parent ","14","","",""
"7 Strongly agree","2005","no degree/no degree yet","Couple + C. LE 16 ","4","","",""
"7 Strongly agree","2005","no degree/no degree yet","Couple + C. GT 16 ","13","","",""
"7 Strongly agree","2005","no degree/no degree yet","Couple + C. LE and GT 16","31","0.116480782833671","0.0791050244405704","0.153856541226772"
"1 Strongly disagree","2006","lower secondary degree","1-pers.-HH","","","",""
"1 Strongly disagree","2006","lower secondary degree","(Married) couple without C. ","","","",""
"1 Strongly disagree","2006","lower secondary degree","Single parent ","","","",""
"1 Strongly disagree","2006","lower secondary degree","Couple + C. LE 16 ","","","",""
"1 Strongly disagree","2006","lower secondary degree","Couple + C. GT 16 ","","","",""
"1 Strongly disagree","2006","lower secondary degree","Couple + C. LE and GT 16","","","",""
"1 Strongly disagree","2006","secondary school degree","1-pers.-HH","","","",""
"1 Strongly disagree","2006","secondary school degree","(Married) couple without C. ","","","",""
"1 Strongly disagree","2006","secondary school degree","Single parent ","","","",""
"1 Strongly disagree","2006","secondary school degree","Couple + C. LE 16 ","","","",""
"1 Strongly disagree","2006","secondary school degree","Couple + C. GT 16 ","","","",""
"1 Strongly disagree","2006","secondary school degree","Couple + C. LE and GT 16","","","",""
"1 Strongly disagree","2006","college entrance qualification","1-pers.-HH","","","",""
"1 Strongly disagree","2006","college entrance qualification","(Married) couple without C. ","","","",""
"1 Strongly disagree","2006","college entrance qualification","Single parent ","","","",""
"1 Strongly disagree","2006","college entrance qualification","Couple + C. LE 16 ","","","",""
"1 Strongly disagree","2006","college entrance qualification","Couple + C. GT 16 ","","","",""
"1 Strongly disagree","2006","college entrance qualification","Couple + C. LE and GT 16","","","",""
"1 Strongly disagree","2006","Other degree","1-pers.-HH","","","",""
"1 Strongly disagree","2006","Other degree","(Married) couple without C. ","","","",""
"1 Strongly disagree","2006","Other degree","Single parent ","","","",""
"1 Strongly disagree","2006","Other degree","Couple + C. LE 16 ","","","",""
"1 Strongly disagree","2006","Other degree","Couple + C. GT 16 ","","","",""
"1 Strongly disagree","2006","Other degree","Couple + C. LE and GT 16","","","",""
"1 Strongly disagree","2006","no degree/no degree yet","1-pers.-HH","","","",""
"1 Strongly disagree","2006","no degree/no degree yet","(Married) couple without C. ","","","",""
"1 Strongly disagree","2006","no degree/no degree yet","Single parent ","","","",""
"1 Strongly disagree","2006","no degree/no degree yet","Couple + C. LE 16 ","","","",""
"1 Strongly disagree","2006","no degree/no degree yet","Couple + C. GT 16 ","","","",""
"1 Strongly disagree","2006","no degree/no degree yet","Couple + C. LE and GT 16","","","",""
"2 on scale 1-7 ","2006","lower secondary degree","1-pers.-HH","","","",""
"2 on scale 1-7 ","2006","lower secondary degree","(Married) couple without C. ","","","",""
"2 on scale 1-7 ","2006","lower secondary degree","Single parent ","","","",""
"2 on scale 1-7 ","2006","lower secondary degree","Couple + C. LE 16 ","","","",""
"2 on scale 1-7 ","2006","lower secondary degree","Couple + C. GT 16 ","","","",""
"2 on scale 1-7 ","2006","lower secondary degree","Couple + C. LE and GT 16","","","",""
"2 on scale 1-7 ","2006","secondary school degree","1-pers.-HH","","","",""
"2 on scale 1-7 ","2006","secondary school degree","(Married) couple without C. ","","","",""
"2 on scale 1-7 ","2006","secondary school degree","Single parent ","","","",""
"2 on scale 1-7 ","2006","secondary school degree","Couple + C. LE 16 ","","","",""
"2 on scale 1-7 ","2006","secondary school degree","Couple + C. GT 16 ","","","",""
"2 on scale 1-7 ","2006","secondary school degree","Couple + C. LE and GT 16","","","",""
"2 on scale 1-7 ","2006","college entrance qualification","1-pers.-HH","","","",""
"2 on scale 1-7 ","2006","college entrance qualification","(Married) couple without C. ","","","",""
"2 on scale 1-7 ","2006","college entrance qualification","Single parent ","","","",""
"2 on scale 1-7 ","2006","college entrance qualification","Couple + C. LE 16 ","","","",""
"2 on scale 1-7 ","2006","college entrance qualification","Couple + C. GT 16 ","","","",""
"2 on scale 1-7 ","2006","college entrance qualification","Couple + C. LE and GT 16","","","",""
"2 on scale 1-7 ","2006","Other degree","1-pers.-HH","","","",""
"2 on scale 1-7 ","2006","Other degree","(Married) couple without C. ","","","",""
"2 on scale 1-7 ","2006","Other degree","Single parent ","","","",""
"2 on scale 1-7 ","2006","Other degree","Couple + C. LE 16 ","","","",""
"2 on scale 1-7 ","2006","Other degree","Couple + C. GT 16 ","","","",""
"2 on scale 1-7 ","2006","Other degree","Couple + C. LE and GT 16","","","",""
"2 on scale 1-7 ","2006","no degree/no degree yet","1-pers.-HH","","","",""
"2 on scale 1-7 ","2006","no degree/no degree yet","(Married) couple without C. ","","","",""
"2 on scale 1-7 ","2006","no degree/no degree yet","Single parent ","","","",""
"2 on scale 1-7 ","2006","no degree/no degree yet","Couple + C. LE 16 ","","","",""
"2 on scale 1-7 ","2006","no degree/no degree yet","Couple + C. GT 16 ","","","",""
"2 on scale 1-7 ","2006","no degree/no degree yet","Couple + C. LE and GT 16","","","",""
"3 on scale 1-7 ","2006","lower secondary degree","1-pers.-HH","","","",""
"3 on scale 1-7 ","2006","lower secondary degree","(Married) couple without C. ","","","",""
"3 on scale 1-7 ","2006","lower secondary degree","Single parent ","","","",""
"3 on scale 1-7 ","2006","lower secondary degree","Couple + C. LE 16 ","","","",""
"3 on scale 1-7 ","2006","lower secondary degree","Couple + C. GT 16 ","","","",""
"3 on scale 1-7 ","2006","lower secondary degree","Couple + C. LE and GT 16","","","",""
"3 on scale 1-7 ","2006","secondary school degree","1-pers.-HH","","","",""
"3 on scale 1-7 ","2006","secondary school degree","(Married) couple without C. ","","","",""
"3 on scale 1-7 ","2006","secondary school degree","Single parent ","","","",""
"3 on scale 1-7 ","2006","secondary school degree","Couple + C. LE 16 ","","","",""
