"plh0206i05","year","pgisced97","regtyp","n","percent","lower_confidence","upper_confidence"
"5 on scale 1-7","2005","middle vocational","Urban Area","723","0.113327760181859","0.105638089754881","0.121017430608836"
"5 on scale 1-7","2005","middle vocational","Rural Area","518","0.12471210004287","0.11407638833982","0.13534781174592"
"5 on scale 1-7","2005","vocational + Abi","Urban Area","93","0.0983869670137083","0.0785731975663601","0.118200736461057"
"5 on scale 1-7","2005","vocational + Abi","Rural Area","32","0.112606723187463","0.074475006727877","0.150738439647048"
"5 on scale 1-7","2005","higher vocational","Urban Area","95","0.0781576933905304","0.0615128569619996","0.0948025298190611"
"5 on scale 1-7","2005","higher vocational","Rural Area","73","0.0999999204860576","0.0750860274996263","0.124913813472489"
"5 on scale 1-7","2005","higher education","Urban Area","273","0.0895136123720044","0.0792377799638313","0.0997894447801776"
"5 on scale 1-7","2005","higher education","Rural Area","102","0.0964937319787271","0.0797598139285666","0.113227650028888"
"6 on scale 1-7","2005","in school","Urban Area","52","0.147972469403039","0.115092882027761","0.180852056778316"
"6 on scale 1-7","2005","in school","Rural Area","21","","",""
"6 on scale 1-7","2005","inadequately","Urban Area","12","","",""
"6 on scale 1-7","2005","inadequately","Rural Area","3","","",""
"6 on scale 1-7","2005","general elemantary","Urban Area","126","0.0862631808240219","0.0726670780449282","0.0998592836031157"
"6 on scale 1-7","2005","general elemantary","Rural Area","70","0.0725024488713542","0.054053997035187","0.0909509007075215"
"6 on scale 1-7","2005","middle vocational","Urban Area","466","0.0791196282461496","0.0725717326629578","0.0856675238293414"
"6 on scale 1-7","2005","middle vocational","Rural Area","271","0.0774523858581651","0.0688474310620128","0.0860573406543175"
"6 on scale 1-7","2005","vocational + Abi","Urban Area","55","0.0564805239578605","0.0411232892575221","0.0718377586581988"
"6 on scale 1-7","2005","vocational + Abi","Rural Area","18","","",""
"6 on scale 1-7","2005","higher vocational","Urban Area","55","0.0714395877423975","0.0554683012952731","0.0874108741895219"
"6 on scale 1-7","2005","higher vocational","Rural Area","32","0.0534281406179012","0.0347522071464524","0.07210407408935"
"6 on scale 1-7","2005","higher education","Urban Area","122","0.0438827171710201","0.0365098216132558","0.0512556127287843"
"6 on scale 1-7","2005","higher education","Rural Area","65","0.0627461479157212","0.0490024167140715","0.0764898791173709"
"7 Strongly agree","2005","in school","Urban Area","36","0.0853915356582308","0.0595133333282374","0.111269737988224"
"7 Strongly agree","2005","in school","Rural Area","16","","",""
"7 Strongly agree","2005","inadequately","Urban Area","23","","",""
"7 Strongly agree","2005","inadequately","Rural Area","6","","",""
"7 Strongly agree","2005","general elemantary","Urban Area","127","0.0779607407375478","0.0649768806385026","0.0909446008365929"
"7 Strongly agree","2005","general elemantary","Rural Area","65","0.083443195027139","0.0637687559864753","0.103117634067803"
"7 Strongly agree","2005","middle vocational","Urban Area","368","0.0548176876666818","0.0492959449485471","0.0603394303848165"
"7 Strongly agree","2005","middle vocational","Rural Area","215","0.0701415066313789","0.0619203528071574","0.0783626604556004"
"7 Strongly agree","2005","vocational + Abi","Urban Area","32","0.0505777325974521","0.0359997437691866","0.0651557214257176"
"7 Strongly agree","2005","vocational + Abi","Rural Area","10","","",""
"7 Strongly agree","2005","higher vocational","Urban Area","33","0.0331163625716447","0.0220201755836752","0.0442125495596141"
"7 Strongly agree","2005","higher vocational","Rural Area","17","","",""
"7 Strongly agree","2005","higher education","Urban Area","56","0.019859371866154","0.0148375339428919","0.0248812097894161"
"7 Strongly agree","2005","higher education","Rural Area","27","","",""
"1 Strongly disagree","2006","in school","Urban Area","","","",""
"1 Strongly disagree","2006","in school","Rural Area","","","",""
"1 Strongly disagree","2006","inadequately","Urban Area","","","",""
"1 Strongly disagree","2006","inadequately","Rural Area","","","",""
"1 Strongly disagree","2006","general elemantary","Urban Area","","","",""
"1 Strongly disagree","2006","general elemantary","Rural Area","","","",""
"1 Strongly disagree","2006","middle vocational","Urban Area","","","",""
"1 Strongly disagree","2006","middle vocational","Rural Area","","","",""
"1 Strongly disagree","2006","vocational + Abi","Urban Area","","","",""
"1 Strongly disagree","2006","vocational + Abi","Rural Area","","","",""
"1 Strongly disagree","2006","higher vocational","Urban Area","","","",""
"1 Strongly disagree","2006","higher vocational","Rural Area","","","",""
"1 Strongly disagree","2006","higher education","Urban Area","","","",""
"1 Strongly disagree","2006","higher education","Rural Area","","","",""
"2 on scale 1-7 ","2006","in school","Urban Area","","","",""
"2 on scale 1-7 ","2006","in school","Rural Area","","","",""
"2 on scale 1-7 ","2006","inadequately","Urban Area","","","",""
"2 on scale 1-7 ","2006","inadequately","Rural Area","","","",""
"2 on scale 1-7 ","2006","general elemantary","Urban Area","","","",""
"2 on scale 1-7 ","2006","general elemantary","Rural Area","","","",""
"2 on scale 1-7 ","2006","middle vocational","Urban Area","","","",""
"2 on scale 1-7 ","2006","middle vocational","Rural Area","","","",""
"2 on scale 1-7 ","2006","vocational + Abi","Urban Area","","","",""
"2 on scale 1-7 ","2006","vocational + Abi","Rural Area","","","",""
"2 on scale 1-7 ","2006","higher vocational","Urban Area","","","",""
"2 on scale 1-7 ","2006","higher vocational","Rural Area","","","",""
"2 on scale 1-7 ","2006","higher education","Urban Area","","","",""
"2 on scale 1-7 ","2006","higher education","Rural Area","","","",""
"3 on scale 1-7 ","2006","in school","Urban Area","","","",""
"3 on scale 1-7 ","2006","in school","Rural Area","","","",""
"3 on scale 1-7 ","2006","inadequately","Urban Area","","","",""
"3 on scale 1-7 ","2006","inadequately","Rural Area","","","",""
"3 on scale 1-7 ","2006","general elemantary","Urban Area","","","",""
"3 on scale 1-7 ","2006","general elemantary","Rural Area","","","",""
"3 on scale 1-7 ","2006","middle vocational","Urban Area","","","",""
"3 on scale 1-7 ","2006","middle vocational","Rural Area","","","",""
"3 on scale 1-7 ","2006","vocational + Abi","Urban Area","","","",""
"3 on scale 1-7 ","2006","vocational + Abi","Rural Area","","","",""
"3 on scale 1-7 ","2006","higher vocational","Urban Area","","","",""
"3 on scale 1-7 ","2006","higher vocational","Rural Area","","","",""
"3 on scale 1-7 ","2006","higher education","Urban Area","","","",""
"3 on scale 1-7 ","2006","higher education","Rural Area","","","",""
"4 on scale 1-7","2006","in school","Urban Area","","","",""
"4 on scale 1-7","2006","in school","Rural Area","","","",""
"4 on scale 1-7","2006","inadequately","Urban Area","","","",""
"4 on scale 1-7","2006","inadequately","Rural Area","","","",""
"4 on scale 1-7","2006","general elemantary","Urban Area","","","",""
"4 on scale 1-7","2006","general elemantary","Rural Area","","","",""
"4 on scale 1-7","2006","middle vocational","Urban Area","","","",""
"4 on scale 1-7","2006","middle vocational","Rural Area","","","",""
"4 on scale 1-7","2006","vocational + Abi","Urban Area","","","",""
"4 on scale 1-7","2006","vocational + Abi","Rural Area","","","",""
"4 on scale 1-7","2006","higher vocational","Urban Area","","","",""
"4 on scale 1-7","2006","higher vocational","Rural Area","","","",""
"4 on scale 1-7","2006","higher education","Urban Area","","","",""
"4 on scale 1-7","2006","higher education","Rural Area","","","",""
"5 on scale 1-7","2006","in school","Urban Area","","","",""
"5 on scale 1-7","2006","in school","Rural Area","","","",""
"5 on scale 1-7","2006","inadequately","Urban Area","","","",""
"5 on scale 1-7","2006","inadequately","Rural Area","","","",""
"5 on scale 1-7","2006","general elemantary","Urban Area","","","",""
"5 on scale 1-7","2006","general elemantary","Rural Area","","","",""
"5 on scale 1-7","2006","middle vocational","Urban Area","","","",""
"5 on scale 1-7","2006","middle vocational","Rural Area","","","",""
"5 on scale 1-7","2006","vocational + Abi","Urban Area","","","",""
"5 on scale 1-7","2006","vocational + Abi","Rural Area","","","",""
"5 on scale 1-7","2006","higher vocational","Urban Area","","","",""
"5 on scale 1-7","2006","higher vocational","Rural Area","","","",""
"5 on scale 1-7","2006","higher education","Urban Area","","","",""
"5 on scale 1-7","2006","higher education","Rural Area","","","",""
"6 on scale 1-7","2006","in school","Urban Area","","","",""
"6 on scale 1-7","2006","in school","Rural Area","","","",""
"6 on scale 1-7","2006","inadequately","Urban Area","","","",""
"6 on scale 1-7","2006","inadequately","Rural Area","","","",""
"6 on scale 1-7","2006","general elemantary","Urban Area","","","",""
"6 on scale 1-7","2006","general elemantary","Rural Area","","","",""
"6 on scale 1-7","2006","middle vocational","Urban Area","","","",""
"6 on scale 1-7","2006","middle vocational","Rural Area","","","",""
"6 on scale 1-7","2006","vocational + Abi","Urban Area","","","",""
"6 on scale 1-7","2006","vocational + Abi","Rural Area","","","",""
"6 on scale 1-7","2006","higher vocational","Urban Area","","","",""
"6 on scale 1-7","2006","higher vocational","Rural Area","","","",""
"6 on scale 1-7","2006","higher education","Urban Area","","","",""
"6 on scale 1-7","2006","higher education","Rural Area","","","",""
"7 Strongly agree","2006","in school","Urban Area","","","",""
"7 Strongly agree","2006","in school","Rural Area","","","",""
"7 Strongly agree","2006","inadequately","Urban Area","","","",""
"7 Strongly agree","2006","inadequately","Rural Area","","","",""
"7 Strongly agree","2006","general elemantary","Urban Area","","","",""
"7 Strongly agree","2006","general elemantary","Rural Area","","","",""
"7 Strongly agree","2006","middle vocational","Urban Area","","","",""
"7 Strongly agree","2006","middle vocational","Rural Area","","","",""
"7 Strongly agree","2006","vocational + Abi","Urban Area","","","",""
"7 Strongly agree","2006","vocational + Abi","Rural Area","","","",""
"7 Strongly agree","2006","higher vocational","Urban Area","","","",""
"7 Strongly agree","2006","higher vocational","Rural Area","","","",""
"7 Strongly agree","2006","higher education","Urban Area","","","",""
"7 Strongly agree","2006","higher education","Rural Area","","","",""
"1 Strongly disagree","2007","in school","Urban Area","","","",""
"1 Strongly disagree","2007","in school","Rural Area","","","",""
"1 Strongly disagree","2007","inadequately","Urban Area","","","",""
"1 Strongly disagree","2007","inadequately","Rural Area","","","",""
"1 Strongly disagree","2007","general elemantary","Urban Area","","","",""
"1 Strongly disagree","2007","general elemantary","Rural Area","","","",""
"1 Strongly disagree","2007","middle vocational","Urban Area","","","",""
"1 Strongly disagree","2007","middle vocational","Rural Area","","","",""
"1 Strongly disagree","2007","vocational + Abi","Urban Area","","","",""
"1 Strongly disagree","2007","vocational + Abi","Rural Area","","","",""
"1 Strongly disagree","2007","higher vocational","Urban Area","","","",""
"1 Strongly disagree","2007","higher vocational","Rural Area","","","",""
"1 Strongly disagree","2007","higher education","Urban Area","","","",""
"1 Strongly disagree","2007","higher education","Rural Area","","","",""
"2 on scale 1-7 ","2007","in school","Urban Area","","","",""
"2 on scale 1-7 ","2007","in school","Rural Area","","","",""
"2 on scale 1-7 ","2007","inadequately","Urban Area","","","",""
"2 on scale 1-7 ","2007","inadequately","Rural Area","","","",""
"2 on scale 1-7 ","2007","general elemantary","Urban Area","","","",""
"2 on scale 1-7 ","2007","general elemantary","Rural Area","","","",""
"2 on scale 1-7 ","2007","middle vocational","Urban Area","","","",""
"2 on scale 1-7 ","2007","middle vocational","Rural Area","","","",""
"2 on scale 1-7 ","2007","vocational + Abi","Urban Area","","","",""
"2 on scale 1-7 ","2007","vocational + Abi","Rural Area","","","",""
"2 on scale 1-7 ","2007","higher vocational","Urban Area","","","",""
"2 on scale 1-7 ","2007","higher vocational","Rural Area","","","",""
"2 on scale 1-7 ","2007","higher education","Urban Area","","","",""
"2 on scale 1-7 ","2007","higher education","Rural Area","","","",""
"3 on scale 1-7 ","2007","in school","Urban Area","","","",""
"3 on scale 1-7 ","2007","in school","Rural Area","","","",""
"3 on scale 1-7 ","2007","inadequately","Urban Area","","","",""
"3 on scale 1-7 ","2007","inadequately","Rural Area","","","",""
"3 on scale 1-7 ","2007","general elemantary","Urban Area","","","",""
"3 on scale 1-7 ","2007","general elemantary","Rural Area","","","",""
"3 on scale 1-7 ","2007","middle vocational","Urban Area","","","",""
"3 on scale 1-7 ","2007","middle vocational","Rural Area","","","",""
"3 on scale 1-7 ","2007","vocational + Abi","Urban Area","","","",""
"3 on scale 1-7 ","2007","vocational + Abi","Rural Area","","","",""
"3 on scale 1-7 ","2007","higher vocational","Urban Area","","","",""
"3 on scale 1-7 ","2007","higher vocational","Rural Area","","","",""
"3 on scale 1-7 ","2007","higher education","Urban Area","","","",""
"3 on scale 1-7 ","2007","higher education","Rural Area","","","",""
"4 on scale 1-7","2007","in school","Urban Area","","","",""
"4 on scale 1-7","2007","in school","Rural Area","","","",""
"4 on scale 1-7","2007","inadequately","Urban Area","","","",""
"4 on scale 1-7","2007","inadequately","Rural Area","","","",""
"4 on scale 1-7","2007","general elemantary","Urban Area","","","",""
"4 on scale 1-7","2007","general elemantary","Rural Area","","","",""
"4 on scale 1-7","2007","middle vocational","Urban Area","","","",""
"4 on scale 1-7","2007","middle vocational","Rural Area","","","",""
"4 on scale 1-7","2007","vocational + Abi","Urban Area","","","",""
"4 on scale 1-7","2007","vocational + Abi","Rural Area","","","",""
"4 on scale 1-7","2007","higher vocational","Urban Area","","","",""
"4 on scale 1-7","2007","higher vocational","Rural Area","","","",""
"4 on scale 1-7","2007","higher education","Urban Area","","","",""
"4 on scale 1-7","2007","higher education","Rural Area","","","",""
"5 on scale 1-7","2007","in school","Urban Area","","","",""
"5 on scale 1-7","2007","in school","Rural Area","","","",""
"5 on scale 1-7","2007","inadequately","Urban Area","","","",""
"5 on scale 1-7","2007","inadequately","Rural Area","","","",""
"5 on scale 1-7","2007","general elemantary","Urban Area","","","",""
"5 on scale 1-7","2007","general elemantary","Rural Area","","","",""
"5 on scale 1-7","2007","middle vocational","Urban Area","","","",""
"5 on scale 1-7","2007","middle vocational","Rural Area","","","",""
"5 on scale 1-7","2007","vocational + Abi","Urban Area","","","",""
"5 on scale 1-7","2007","vocational + Abi","Rural Area","","","",""
"5 on scale 1-7","2007","higher vocational","Urban Area","","","",""
"5 on scale 1-7","2007","higher vocational","Rural Area","","","",""
"5 on scale 1-7","2007","higher education","Urban Area","","","",""
"5 on scale 1-7","2007","higher education","Rural Area","","","",""
"6 on scale 1-7","2007","in school","Urban Area","","","",""
"6 on scale 1-7","2007","in school","Rural Area","","","",""
"6 on scale 1-7","2007","inadequately","Urban Area","","","",""
"6 on scale 1-7","2007","inadequately","Rural Area","","","",""
"6 on scale 1-7","2007","general elemantary","Urban Area","","","",""
"6 on scale 1-7","2007","general elemantary","Rural Area","","","",""
"6 on scale 1-7","2007","middle vocational","Urban Area","","","",""
"6 on scale 1-7","2007","middle vocational","Rural Area","","","",""
"6 on scale 1-7","2007","vocational + Abi","Urban Area","","","",""
"6 on scale 1-7","2007","vocational + Abi","Rural Area","","","",""
"6 on scale 1-7","2007","higher vocational","Urban Area","","","",""
"6 on scale 1-7","2007","higher vocational","Rural Area","","","",""
"6 on scale 1-7","2007","higher education","Urban Area","","","",""
"6 on scale 1-7","2007","higher education","Rural Area","","","",""
"7 Strongly agree","2007","in school","Urban Area","","","",""
"7 Strongly agree","2007","in school","Rural Area","","","",""
"7 Strongly agree","2007","inadequately","Urban Area","","","",""
"7 Strongly agree","2007","inadequately","Rural Area","","","",""
"7 Strongly agree","2007","general elemantary","Urban Area","","","",""
"7 Strongly agree","2007","general elemantary","Rural Area","","","",""
"7 Strongly agree","2007","middle vocational","Urban Area","","","",""
"7 Strongly agree","2007","middle vocational","Rural Area","","","",""
"7 Strongly agree","2007","vocational + Abi","Urban Area","","","",""
"7 Strongly agree","2007","vocational + Abi","Rural Area","","","",""
"7 Strongly agree","2007","higher vocational","Urban Area","","","",""
"7 Strongly agree","2007","higher vocational","Rural Area","","","",""
"7 Strongly agree","2007","higher education","Urban Area","","","",""
"7 Strongly agree","2007","higher education","Rural Area","","","",""
"1 Strongly disagree","2008","in school","Urban Area","","","",""
"1 Strongly disagree","2008","in school","Rural Area","","","",""
"1 Strongly disagree","2008","inadequately","Urban Area","","","",""
"1 Strongly disagree","2008","inadequately","Rural Area","","","",""
"1 Strongly disagree","2008","general elemantary","Urban Area","","","",""
"1 Strongly disagree","2008","general elemantary","Rural Area","","","",""
"1 Strongly disagree","2008","middle vocational","Urban Area","","","",""
"1 Strongly disagree","2008","middle vocational","Rural Area","","","",""
"1 Strongly disagree","2008","vocational + Abi","Urban Area","","","",""
"1 Strongly disagree","2008","vocational + Abi","Rural Area","","","",""
"1 Strongly disagree","2008","higher vocational","Urban Area","","","",""
"1 Strongly disagree","2008","higher vocational","Rural Area","","","",""
"1 Strongly disagree","2008","higher education","Urban Area","","","",""
"1 Strongly disagree","2008","higher education","Rural Area","","","",""
"2 on scale 1-7 ","2008","in school","Urban Area","","","",""
"2 on scale 1-7 ","2008","in school","Rural Area","","","",""
"2 on scale 1-7 ","2008","inadequately","Urban Area","","","",""
"2 on scale 1-7 ","2008","inadequately","Rural Area","","","",""
"2 on scale 1-7 ","2008","general elemantary","Urban Area","","","",""
"2 on scale 1-7 ","2008","general elemantary","Rural Area","","","",""
"2 on scale 1-7 ","2008","middle vocational","Urban Area","","","",""
"2 on scale 1-7 ","2008","middle vocational","Rural Area","","","",""
"2 on scale 1-7 ","2008","vocational + Abi","Urban Area","","","",""
"2 on scale 1-7 ","2008","vocational + Abi","Rural Area","","","",""
"2 on scale 1-7 ","2008","higher vocational","Urban Area","","","",""
"2 on scale 1-7 ","2008","higher vocational","Rural Area","","","",""
"2 on scale 1-7 ","2008","higher education","Urban Area","","","",""
"2 on scale 1-7 ","2008","higher education","Rural Area","","","",""
"3 on scale 1-7 ","2008","in school","Urban Area","","","",""
"3 on scale 1-7 ","2008","in school","Rural Area","","","",""
"3 on scale 1-7 ","2008","inadequately","Urban Area","","","",""
"3 on scale 1-7 ","2008","inadequately","Rural Area","","","",""
"3 on scale 1-7 ","2008","general elemantary","Urban Area","","","",""
"3 on scale 1-7 ","2008","general elemantary","Rural Area","","","",""
"3 on scale 1-7 ","2008","middle vocational","Urban Area","","","",""
"3 on scale 1-7 ","2008","middle vocational","Rural Area","","","",""
"3 on scale 1-7 ","2008","vocational + Abi","Urban Area","","","",""
"3 on scale 1-7 ","2008","vocational + Abi","Rural Area","","","",""
"3 on scale 1-7 ","2008","higher vocational","Urban Area","","","",""
"3 on scale 1-7 ","2008","higher vocational","Rural Area","","","",""
"3 on scale 1-7 ","2008","higher education","Urban Area","","","",""
"3 on scale 1-7 ","2008","higher education","Rural Area","","","",""
"4 on scale 1-7","2008","in school","Urban Area","","","",""
"4 on scale 1-7","2008","in school","Rural Area","","","",""
"4 on scale 1-7","2008","inadequately","Urban Area","","","",""
"4 on scale 1-7","2008","inadequately","Rural Area","","","",""
"4 on scale 1-7","2008","general elemantary","Urban Area","","","",""
"4 on scale 1-7","2008","general elemantary","Rural Area","","","",""
"4 on scale 1-7","2008","middle vocational","Urban Area","","","",""
"4 on scale 1-7","2008","middle vocational","Rural Area","","","",""
"4 on scale 1-7","2008","vocational + Abi","Urban Area","","","",""
"4 on scale 1-7","2008","vocational + Abi","Rural Area","","","",""
"4 on scale 1-7","2008","higher vocational","Urban Area","","","",""
"4 on scale 1-7","2008","higher vocational","Rural Area","","","",""
"4 on scale 1-7","2008","higher education","Urban Area","","","",""
"4 on scale 1-7","2008","higher education","Rural Area","","","",""
"5 on scale 1-7","2008","in school","Urban Area","","","",""
"5 on scale 1-7","2008","in school","Rural Area","","","",""
"5 on scale 1-7","2008","inadequately","Urban Area","","","",""
"5 on scale 1-7","2008","inadequately","Rural Area","","","",""
"5 on scale 1-7","2008","general elemantary","Urban Area","","","",""
"5 on scale 1-7","2008","general elemantary","Rural Area","","","",""
"5 on scale 1-7","2008","middle vocational","Urban Area","","","",""
"5 on scale 1-7","2008","middle vocational","Rural Area","","","",""
"5 on scale 1-7","2008","vocational + Abi","Urban Area","","","",""
"5 on scale 1-7","2008","vocational + Abi","Rural Area","","","",""
"5 on scale 1-7","2008","higher vocational","Urban Area","","","",""
"5 on scale 1-7","2008","higher vocational","Rural Area","","","",""
"5 on scale 1-7","2008","higher education","Urban Area","","","",""
"5 on scale 1-7","2008","higher education","Rural Area","","","",""
"6 on scale 1-7","2008","in school","Urban Area","","","",""
"6 on scale 1-7","2008","in school","Rural Area","","","",""
"6 on scale 1-7","2008","inadequately","Urban Area","","","",""
"6 on scale 1-7","2008","inadequately","Rural Area","","","",""
"6 on scale 1-7","2008","general elemantary","Urban Area","","","",""
"6 on scale 1-7","2008","general elemantary","Rural Area","","","",""
"6 on scale 1-7","2008","middle vocational","Urban Area","","","",""
"6 on scale 1-7","2008","middle vocational","Rural Area","","","",""
"6 on scale 1-7","2008","vocational + Abi","Urban Area","","","",""
"6 on scale 1-7","2008","vocational + Abi","Rural Area","","","",""
"6 on scale 1-7","2008","higher vocational","Urban Area","","","",""
"6 on scale 1-7","2008","higher vocational","Rural Area","","","",""
"6 on scale 1-7","2008","higher education","Urban Area","","","",""
"6 on scale 1-7","2008","higher education","Rural Area","","","",""
"7 Strongly agree","2008","in school","Urban Area","","","",""
"7 Strongly agree","2008","in school","Rural Area","","","",""
"7 Strongly agree","2008","inadequately","Urban Area","","","",""
"7 Strongly agree","2008","inadequately","Rural Area","","","",""
"7 Strongly agree","2008","general elemantary","Urban Area","","","",""
"7 Strongly agree","2008","general elemantary","Rural Area","","","",""
"7 Strongly agree","2008","middle vocational","Urban Area","","","",""
"7 Strongly agree","2008","middle vocational","Rural Area","","","",""
"7 Strongly agree","2008","vocational + Abi","Urban Area","","","",""
"7 Strongly agree","2008","vocational + Abi","Rural Area","","","",""
"7 Strongly agree","2008","higher vocational","Urban Area","","","",""
"7 Strongly agree","2008","higher vocational","Rural Area","","","",""
"7 Strongly agree","2008","higher education","Urban Area","","","",""
"7 Strongly agree","2008","higher education","Rural Area","","","",""
"1 Strongly disagree","2009","in school","Urban Area","","","",""
