"plh0206i05","year","sampreg","sex","n","percent","lower_confidence","upper_confidence"
"1 Strongly disagree","2006","East Germany","Female","","","",""
"2 on scale 1-7 ","2006","West Germany","Male","","","",""
"2 on scale 1-7 ","2006","West Germany","Female","","","",""
"2 on scale 1-7 ","2006","East Germany","Male","","","",""
"2 on scale 1-7 ","2006","East Germany","Female","","","",""
"3 on scale 1-7 ","2006","West Germany","Male","","","",""
"3 on scale 1-7 ","2006","West Germany","Female","","","",""
"3 on scale 1-7 ","2006","East Germany","Male","","","",""
"3 on scale 1-7 ","2006","East Germany","Female","","","",""
"4 on scale 1-7","2006","West Germany","Male","","","",""
"4 on scale 1-7","2006","West Germany","Female","","","",""
"4 on scale 1-7","2006","East Germany","Male","","","",""
"4 on scale 1-7","2006","East Germany","Female","","","",""
"5 on scale 1-7","2006","West Germany","Male","","","",""
"5 on scale 1-7","2006","West Germany","Female","","","",""
"5 on scale 1-7","2006","East Germany","Male","","","",""
"5 on scale 1-7","2006","East Germany","Female","","","",""
"6 on scale 1-7","2006","West Germany","Male","","","",""
"6 on scale 1-7","2006","West Germany","Female","","","",""
"6 on scale 1-7","2006","East Germany","Male","","","",""
"6 on scale 1-7","2006","East Germany","Female","","","",""
"7 Strongly agree","2006","West Germany","Male","","","",""
"7 Strongly agree","2006","West Germany","Female","","","",""
"7 Strongly agree","2006","East Germany","Male","","","",""
"7 Strongly agree","2006","East Germany","Female","","","",""
"1 Strongly disagree","2007","West Germany","Male","","","",""
"1 Strongly disagree","2007","West Germany","Female","","","",""
"1 Strongly disagree","2007","East Germany","Male","","","",""
"1 Strongly disagree","2007","East Germany","Female","","","",""
"2 on scale 1-7 ","2007","West Germany","Male","","","",""
"2 on scale 1-7 ","2007","West Germany","Female","","","",""
"2 on scale 1-7 ","2007","East Germany","Male","","","",""
"2 on scale 1-7 ","2007","East Germany","Female","","","",""
"3 on scale 1-7 ","2007","West Germany","Male","","","",""
"3 on scale 1-7 ","2007","West Germany","Female","","","",""
"3 on scale 1-7 ","2007","East Germany","Male","","","",""
"3 on scale 1-7 ","2007","East Germany","Female","","","",""
"4 on scale 1-7","2007","West Germany","Male","","","",""
"4 on scale 1-7","2007","West Germany","Female","","","",""
"4 on scale 1-7","2007","East Germany","Male","","","",""
"4 on scale 1-7","2007","East Germany","Female","","","",""
"5 on scale 1-7","2007","West Germany","Male","","","",""
"5 on scale 1-7","2007","West Germany","Female","","","",""
"5 on scale 1-7","2007","East Germany","Male","","","",""
"5 on scale 1-7","2007","East Germany","Female","","","",""
"6 on scale 1-7","2007","West Germany","Male","","","",""
"6 on scale 1-7","2007","West Germany","Female","","","",""
"6 on scale 1-7","2007","East Germany","Male","","","",""
"6 on scale 1-7","2007","East Germany","Female","","","",""
"7 Strongly agree","2007","West Germany","Male","","","",""
"7 Strongly agree","2007","West Germany","Female","","","",""
"7 Strongly agree","2007","East Germany","Male","","","",""
"7 Strongly agree","2007","East Germany","Female","","","",""
"1 Strongly disagree","2008","West Germany","Male","","","",""
"1 Strongly disagree","2008","West Germany","Female","","","",""
"1 Strongly disagree","2008","East Germany","Male","","","",""
"1 Strongly disagree","2008","East Germany","Female","","","",""
"2 on scale 1-7 ","2008","West Germany","Male","","","",""
"2 on scale 1-7 ","2008","West Germany","Female","","","",""
"2 on scale 1-7 ","2008","East Germany","Male","","","",""
"2 on scale 1-7 ","2008","East Germany","Female","","","",""
"3 on scale 1-7 ","2008","West Germany","Male","","","",""
"3 on scale 1-7 ","2008","West Germany","Female","","","",""
"3 on scale 1-7 ","2008","East Germany","Male","","","",""
"3 on scale 1-7 ","2008","East Germany","Female","","","",""
"4 on scale 1-7","2008","West Germany","Male","","","",""
"4 on scale 1-7","2008","West Germany","Female","","","",""
"4 on scale 1-7","2008","East Germany","Male","","","",""
"4 on scale 1-7","2008","East Germany","Female","","","",""
"5 on scale 1-7","2008","West Germany","Male","","","",""
"5 on scale 1-7","2008","West Germany","Female","","","",""
"5 on scale 1-7","2008","East Germany","Male","","","",""
"5 on scale 1-7","2008","East Germany","Female","","","",""
"6 on scale 1-7","2008","West Germany","Male","","","",""
"6 on scale 1-7","2008","West Germany","Female","","","",""
"6 on scale 1-7","2008","East Germany","Male","","","",""
"6 on scale 1-7","2008","East Germany","Female","","","",""
"7 Strongly agree","2008","West Germany","Male","","","",""
"7 Strongly agree","2008","West Germany","Female","","","",""
"7 Strongly agree","2008","East Germany","Male","","","",""
"7 Strongly agree","2008","East Germany","Female","","","",""
"1 Strongly disagree","2009","West Germany","Male","","","",""
"1 Strongly disagree","2009","West Germany","Female","","","",""
"1 Strongly disagree","2009","East Germany","Male","","","",""
"1 Strongly disagree","2009","East Germany","Female","","","",""
"2 on scale 1-7 ","2009","West Germany","Male","","","",""
"2 on scale 1-7 ","2009","West Germany","Female","","","",""
"2 on scale 1-7 ","2009","East Germany","Male","","","",""
"2 on scale 1-7 ","2009","East Germany","Female","","","",""
"3 on scale 1-7 ","2009","West Germany","Male","","","",""
"3 on scale 1-7 ","2009","West Germany","Female","","","",""
"3 on scale 1-7 ","2009","East Germany","Male","","","",""
"3 on scale 1-7 ","2009","East Germany","Female","","","",""
"4 on scale 1-7","2009","West Germany","Male","","","",""
"4 on scale 1-7","2009","West Germany","Female","","","",""
"4 on scale 1-7","2009","East Germany","Male","","","",""
"4 on scale 1-7","2009","East Germany","Female","","","",""
"5 on scale 1-7","2009","West Germany","Male","","","",""
"5 on scale 1-7","2009","West Germany","Female","","","",""
"5 on scale 1-7","2009","East Germany","Male","","","",""
"5 on scale 1-7","2009","East Germany","Female","","","",""
"6 on scale 1-7","2009","West Germany","Male","","","",""
"6 on scale 1-7","2009","West Germany","Female","","","",""
"6 on scale 1-7","2009","East Germany","Male","","","",""
"6 on scale 1-7","2009","East Germany","Female","","","",""
"7 Strongly agree","2009","West Germany","Male","","","",""
"7 Strongly agree","2009","West Germany","Female","","","",""
"7 Strongly agree","2009","East Germany","Male","","","",""
"7 Strongly agree","2009","East Germany","Female","","","",""
"1 Strongly disagree","2010","West Germany","Male","1003","0.168638753730643","0.159122353434479","0.178155154026806"
"1 Strongly disagree","2010","West Germany","Female","1520","0.239024126881141","0.228715364564188","0.249332889198094"
"1 Strongly disagree","2010","East Germany","Male","276","0.157555282660659","0.141532215272644","0.173578350048674"
"1 Strongly disagree","2010","East Germany","Female","464","0.227273126323579","0.209542654881432","0.245003597765727"
"2 on scale 1-7 ","2010","West Germany","Male","1267","0.206132271379756","0.195851014976684","0.216413527782829"
"2 on scale 1-7 ","2010","West Germany","Female","1605","0.217154664769594","0.207188621280434","0.227120708258755"
"2 on scale 1-7 ","2010","East Germany","Male","425","0.203319944651429","0.185619245007392","0.221020644295466"
"2 on scale 1-7 ","2010","East Germany","Female","474","0.218727215764455","0.201237369481808","0.236217062047101"
"3 on scale 1-7 ","2010","West Germany","Male","1122","0.186977619898827","0.177068269496552","0.196886970301102"
"3 on scale 1-7 ","2010","West Germany","Female","1245","0.192010393750609","0.182489768548866","0.201531018952352"
"3 on scale 1-7 ","2010","East Germany","Male","349","0.174246740137119","0.157564055185512","0.190929425088726"
"3 on scale 1-7 ","2010","East Germany","Female","379","0.171932642250412","0.155968513065856","0.187896771434967"
"4 on scale 1-7","2010","West Germany","Male","1154","0.184102334981059","0.174252099447177","0.193952570514942"
"4 on scale 1-7","2010","West Germany","Female","1052","0.158944032514861","0.150106423697294","0.167781641332428"
"4 on scale 1-7","2010","East Germany","Male","415","0.20363207224975","0.185921261596827","0.221342882902672"
"4 on scale 1-7","2010","East Germany","Female","413","0.173332851461984","0.157317406377801","0.189348296546167"
"5 on scale 1-7","2010","West Germany","Male","702","0.125187942624774","0.116777133969313","0.133598751280235"
"5 on scale 1-7","2010","West Germany","Female","591","0.0964296935445031","0.0892948150598181","0.103564572029188"
"5 on scale 1-7","2010","East Germany","Male","249","0.11371297519897","0.0997508773950485","0.127675073002892"
"5 on scale 1-7","2010","East Germany","Female","200","0.0988056653743518","0.0861806073675211","0.111430723381182"
"6 on scale 1-7","2010","West Germany","Male","377","0.0674664804695878","0.0610915511375545","0.073841409801621"
"6 on scale 1-7","2010","West Germany","Female","321","0.0576297546907445","0.0519968243516328","0.0632626850298563"
"6 on scale 1-7","2010","East Germany","Male","159","0.0816330711239404","0.0695910425142057","0.0936750997336751"
"6 on scale 1-7","2010","East Germany","Female","136","0.06294856828392","0.0526729520800874","0.0732241844877527"
"7 Strongly agree","2010","West Germany","Male","322","0.061494596915353","0.055388889488253","0.067600304342453"
"7 Strongly agree","2010","West Germany","Female","241","0.038807333848547","0.0341389953380947","0.0434756723589994"
"7 Strongly agree","2010","East Germany","Male","113","0.0658999139781328","0.0549880837893109","0.0768117441669547"
"7 Strongly agree","2010","East Germany","Female","80","0.0469799305412989","0.0380275107099609","0.0559323503726369"
"1 Strongly disagree","2011","West Germany","Male","","","",""
"1 Strongly disagree","2011","West Germany","Female","","","",""
"1 Strongly disagree","2011","East Germany","Male","","","",""
"1 Strongly disagree","2011","East Germany","Female","","","",""
"2 on scale 1-7 ","2011","West Germany","Male","","","",""
"2 on scale 1-7 ","2011","West Germany","Female","","","",""
"2 on scale 1-7 ","2011","East Germany","Male","","","",""
"2 on scale 1-7 ","2011","East Germany","Female","","","",""
"3 on scale 1-7 ","2011","West Germany","Male","","","",""
"3 on scale 1-7 ","2011","West Germany","Female","","","",""
"3 on scale 1-7 ","2011","East Germany","Male","","","",""
"3 on scale 1-7 ","2011","East Germany","Female","","","",""
"4 on scale 1-7","2011","West Germany","Male","","","",""
"4 on scale 1-7","2011","West Germany","Female","","","",""
"4 on scale 1-7","2011","East Germany","Male","","","",""
"4 on scale 1-7","2011","East Germany","Female","","","",""
"5 on scale 1-7","2011","West Germany","Male","","","",""
"5 on scale 1-7","2011","West Germany","Female","","","",""
"5 on scale 1-7","2011","East Germany","Male","","","",""
"5 on scale 1-7","2011","East Germany","Female","","","",""
"6 on scale 1-7","2011","West Germany","Male","","","",""
"6 on scale 1-7","2011","West Germany","Female","","","",""
"6 on scale 1-7","2011","East Germany","Male","","","",""
"6 on scale 1-7","2011","East Germany","Female","","","",""
"7 Strongly agree","2011","West Germany","Male","","","",""
"7 Strongly agree","2011","West Germany","Female","","","",""
"7 Strongly agree","2011","East Germany","Male","","","",""
"7 Strongly agree","2011","East Germany","Female","","","",""
"1 Strongly disagree","2012","West Germany","Male","","","",""
"1 Strongly disagree","2012","West Germany","Female","","","",""
"1 Strongly disagree","2012","East Germany","Male","","","",""
"1 Strongly disagree","2012","East Germany","Female","","","",""
"2 on scale 1-7 ","2012","West Germany","Male","","","",""
"2 on scale 1-7 ","2012","West Germany","Female","","","",""
"2 on scale 1-7 ","2012","East Germany","Male","","","",""
"2 on scale 1-7 ","2012","East Germany","Female","","","",""
"3 on scale 1-7 ","2012","West Germany","Male","","","",""
"3 on scale 1-7 ","2012","West Germany","Female","","","",""
"3 on scale 1-7 ","2012","East Germany","Male","","","",""
"3 on scale 1-7 ","2012","East Germany","Female","","","",""
"4 on scale 1-7","2012","West Germany","Male","","","",""
"4 on scale 1-7","2012","West Germany","Female","","","",""
"4 on scale 1-7","2012","East Germany","Male","","","",""
"4 on scale 1-7","2012","East Germany","Female","","","",""
"5 on scale 1-7","2012","West Germany","Male","","","",""
"5 on scale 1-7","2012","West Germany","Female","","","",""
"5 on scale 1-7","2012","East Germany","Male","","","",""
"5 on scale 1-7","2012","East Germany","Female","","","",""
"6 on scale 1-7","2012","West Germany","Male","","","",""
"6 on scale 1-7","2012","West Germany","Female","","","",""
"6 on scale 1-7","2012","East Germany","Male","","","",""
"6 on scale 1-7","2012","East Germany","Female","","","",""
"7 Strongly agree","2012","West Germany","Male","","","",""
"7 Strongly agree","2012","West Germany","Female","","","",""
"7 Strongly agree","2012","East Germany","Male","","","",""
"7 Strongly agree","2012","East Germany","Female","","","",""
"1 Strongly disagree","2013","West Germany","Male","","","",""
"1 Strongly disagree","2013","West Germany","Female","","","",""
"1 Strongly disagree","2013","East Germany","Male","","","",""
"1 Strongly disagree","2013","East Germany","Female","","","",""
"2 on scale 1-7 ","2013","West Germany","Male","","","",""
"2 on scale 1-7 ","2013","West Germany","Female","","","",""
"2 on scale 1-7 ","2013","East Germany","Male","","","",""
"2 on scale 1-7 ","2013","East Germany","Female","","","",""
"3 on scale 1-7 ","2013","West Germany","Male","","","",""
"3 on scale 1-7 ","2013","West Germany","Female","","","",""
"3 on scale 1-7 ","2013","East Germany","Male","","","",""
"3 on scale 1-7 ","2013","East Germany","Female","","","",""
"4 on scale 1-7","2013","West Germany","Male","","","",""
"4 on scale 1-7","2013","West Germany","Female","","","",""
"4 on scale 1-7","2013","East Germany","Male","","","",""
"4 on scale 1-7","2013","East Germany","Female","","","",""
"5 on scale 1-7","2013","West Germany","Male","","","",""
"5 on scale 1-7","2013","West Germany","Female","","","",""
"5 on scale 1-7","2013","East Germany","Male","","","",""
"5 on scale 1-7","2013","East Germany","Female","","","",""
"6 on scale 1-7","2013","West Germany","Male","","","",""
"6 on scale 1-7","2013","West Germany","Female","","","",""
"6 on scale 1-7","2013","East Germany","Male","","","",""
"6 on scale 1-7","2013","East Germany","Female","","","",""
"7 Strongly agree","2013","West Germany","Male","","","",""
"7 Strongly agree","2013","West Germany","Female","","","",""
"7 Strongly agree","2013","East Germany","Male","","","",""
"7 Strongly agree","2013","East Germany","Female","","","",""
"1 Strongly disagree","2014","West Germany","Male","","","",""
"1 Strongly disagree","2014","West Germany","Female","","","",""
"1 Strongly disagree","2014","East Germany","Male","","","",""
"1 Strongly disagree","2014","East Germany","Female","","","",""
"2 on scale 1-7 ","2014","West Germany","Male","","","",""
"2 on scale 1-7 ","2014","West Germany","Female","","","",""
"2 on scale 1-7 ","2014","East Germany","Male","","","",""
"2 on scale 1-7 ","2014","East Germany","Female","","","",""
"3 on scale 1-7 ","2014","West Germany","Male","","","",""
"3 on scale 1-7 ","2014","West Germany","Female","","","",""
"3 on scale 1-7 ","2014","East Germany","Male","","","",""
"3 on scale 1-7 ","2014","East Germany","Female","","","",""
"4 on scale 1-7","2014","West Germany","Male","","","",""
"4 on scale 1-7","2014","West Germany","Female","","","",""
"4 on scale 1-7","2014","East Germany","Male","","","",""
"4 on scale 1-7","2014","East Germany","Female","","","",""
"5 on scale 1-7","2014","West Germany","Male","","","",""
"5 on scale 1-7","2014","West Germany","Female","","","",""
"5 on scale 1-7","2014","East Germany","Male","","","",""
"5 on scale 1-7","2014","East Germany","Female","","","",""
"6 on scale 1-7","2014","West Germany","Male","","","",""
"6 on scale 1-7","2014","West Germany","Female","","","",""
"6 on scale 1-7","2014","East Germany","Male","","","",""
"6 on scale 1-7","2014","East Germany","Female","","","",""
"7 Strongly agree","2014","West Germany","Male","","","",""
"7 Strongly agree","2014","West Germany","Female","","","",""
"7 Strongly agree","2014","East Germany","Male","","","",""
"7 Strongly agree","2014","East Germany","Female","","","",""
"1 Strongly disagree","2015","West Germany","Male","2196","0.205436443609881","0.197441477036734","0.213431410183028"
"1 Strongly disagree","2015","West Germany","Female","3587","0.305510548344091","0.297086717898905","0.313934378789276"
"1 Strongly disagree","2015","East Germany","Male","459","0.166142643485276","0.151493619469133","0.180791667501419"
"1 Strongly disagree","2015","East Germany","Female","779","0.27486992088037","0.258737545246332","0.291002296514409"
"2 on scale 1-7 ","2015","West Germany","Male","2403","0.231852473745127","0.223501410505571","0.240203536984684"
"2 on scale 1-7 ","2015","West Germany","Female","3039","0.261187028876686","0.253153492891064","0.269220564862308"
"2 on scale 1-7 ","2015","East Germany","Male","584","0.234007598315702","0.217344741551149","0.250670455080255"
"2 on scale 1-7 ","2015","East Germany","Female","778","0.249925823487398","0.234280504234481","0.265571142740314"
"3 on scale 1-7 ","2015","West Germany","Male","1619","0.177608935713375","0.170046090974135","0.185171780452614"
"3 on scale 1-7 ","2015","West Germany","Female","1677","0.14609512896148","0.139635816424644","0.152554441498315"
"3 on scale 1-7 ","2015","East Germany","Male","481","0.207353812332191","0.191398035606077","0.223309589058305"
"3 on scale 1-7 ","2015","East Germany","Female","474","0.165221762033529","0.151801965200176","0.178641558866882"
"4 on scale 1-7","2015","West Germany","Male","1632","0.17875669537294","0.171174749722269","0.186338641023612"
"4 on scale 1-7","2015","West Germany","Female","1522","0.139744697383195","0.133403883104426","0.146085511661965"
"4 on scale 1-7","2015","East Germany","Male","429","0.152132839671493","0.137997780081188","0.166267899261799"
"4 on scale 1-7","2015","East Germany","Female","417","0.131970989822097","0.119740802362635","0.144201177281559"
"5 on scale 1-7","2015","West Germany","Male","931","0.0985076178669245","0.0926106396108496","0.104404596122999"
"5 on scale 1-7","2015","West Germany","Female","769","0.0688228861137396","0.0641932562342321","0.0734525159932471"
"5 on scale 1-7","2015","East Germany","Male","254","0.114710982430138","0.102168968218655","0.127252996641621"
"5 on scale 1-7","2015","East Germany","Female","228","0.0871663426998455","0.0769734608217842","0.0973592245779067"
"6 on scale 1-7","2015","West Germany","Male","574","0.0627913553291118","0.0579909085535532","0.0675918021046705"
"6 on scale 1-7","2015","West Germany","Female","493","0.0454368801916665","0.0416282372244893","0.0492455231588438"
"6 on scale 1-7","2015","East Germany","Male","141","0.064493067219642","0.0548258323131639","0.0741603021261201"
"6 on scale 1-7","2015","East Germany","Female","151","0.0524119126983834","0.0443590265802279","0.060464798816539"
"7 Strongly agree","2015","West Germany","Male","455","0.0450464783626403","0.0409422158880909","0.0491507408371898"
"7 Strongly agree","2015","West Germany","Female","399","0.0332028301291419","0.0299262641169776","0.0364793961413062"
"7 Strongly agree","2015","East Germany","Male","132","0.0611590565455581","0.0517282540479612","0.0705898590431549"
"7 Strongly agree","2015","East Germany","Female","115","0.0384332483783771","0.0314866846837508","0.0453798120730034"
"1 Strongly disagree","2016","West Germany","Male","1459","0.497427041240432","0.476656406664732","0.518197675816131"
"1 Strongly disagree","2016","West Germany","Female","1017","0.566325176641078","0.54019699965601","0.592453353626145"
"1 Strongly disagree","2016","East Germany","Male","315","0.626868761856087","0.58300470764133","0.670732816070845"
"1 Strongly disagree","2016","East Germany","Female","183","0.558815641232336","0.499146250556794","0.618485031907879"
"2 on scale 1-7 ","2016","West Germany","Male","258","0.166844920549096","0.151356578578501","0.18233326251969"
"2 on scale 1-7 ","2016","West Germany","Female","111","0.196371955873906","0.175427873162516","0.217316038585295"
"2 on scale 1-7 ","2016","East Germany","Male","51","0.134440927384632","0.103502106585215","0.165379748184049"
"2 on scale 1-7 ","2016","East Germany","Female","27","","",""
"3 on scale 1-7 ","2016","West Germany","Male","154","0.0909178463299124","0.0789748954285973","0.102860797231228"
"3 on scale 1-7 ","2016","West Germany","Female","67","0.0646454885096174","0.0516811219189747","0.07760985510026"
"3 on scale 1-7 ","2016","East Germany","Male","26","","",""
"3 on scale 1-7 ","2016","East Germany","Female","12","","",""
"4 on scale 1-7","2016","West Germany","Male","131","0.0856843962208837","0.0740569471167095","0.0973118453250578"
"4 on scale 1-7","2016","West Germany","Female","71","0.059382829855552","0.0469224590818821","0.0718432006292219"
"4 on scale 1-7","2016","East Germany","Male","22","","",""
"4 on scale 1-7","2016","East Germany","Female","14","","",""
"5 on scale 1-7","2016","West Germany","Male","70","0.0547189372639941","0.0452710475121082","0.06416682701588"
"5 on scale 1-7","2016","West Germany","Female","38","0.0346822452048374","0.0250354553328617","0.0443290350768131"
"5 on scale 1-7","2016","East Germany","Male","15","","",""
"5 on scale 1-7","2016","East Germany","Female","10","","",""
"6 on scale 1-7","2016","West Germany","Male","47","0.0439157207947752","0.0354034857470544","0.0524279558424959"
"6 on scale 1-7","2016","West Germany","Female","21","","",""
"6 on scale 1-7","2016","East Germany","Male","7","","",""
"6 on scale 1-7","2016","East Germany","Female","3","","",""
"7 Strongly agree","2016","West Germany","Male","107","0.060491137600907","0.0505877944508322","0.0703944807509818"
"7 Strongly agree","2016","West Germany","Female","57","0.0474570098564091","0.0362475019491977","0.0586665177636205"
"7 Strongly agree","2016","East Germany","Male","31","0.0480611508308821","0.0286616185566684","0.0674606831050957"
"7 Strongly agree","2016","East Germany","Female","17","","",""
"1 Strongly disagree","2017","West Germany","Male","1035","0.684359614681106","0.660815863472497","0.707903365889714"
"1 Strongly disagree","2017","West Germany","Female","797","0.704008364455815","0.676958315290288","0.731058413621342"
"1 Strongly disagree","2017","East Germany","Male","96","0.616244647952354","0.534813302519983","0.697675993384725"
"1 Strongly disagree","2017","East Germany","Female","89","0.791416205182983","0.720190651155045","0.862641759210921"
"2 on scale 1-7 ","2017","West Germany","Male","147","0.100091216496532","0.0848880371048649","0.115294395888199"
"2 on scale 1-7 ","2017","West Germany","Female","98","0.0903986978063106","0.0734066369823142","0.107390758630307"
"2 on scale 1-7 ","2017","East Germany","Male","7","","",""
"2 on scale 1-7 ","2017","East Germany","Female","17","","",""
"3 on scale 1-7 ","2017","West Germany","Male","77","0.0532031684816014","0.0418338524839201","0.0645724844792826"
"3 on scale 1-7 ","2017","West Germany","Female","57","0.0572919458228987","0.0435206494430665","0.0710632422027308"
"3 on scale 1-7 ","2017","East Germany","Male","5","","",""
"3 on scale 1-7 ","2017","East Germany","Female","3","","",""
"4 on scale 1-7","2017","West Germany","Male","97","0.0571952587690125","0.0454319882549511","0.068958529283074"
"4 on scale 1-7","2017","West Germany","Female","57","0.0569890159311024","0.0432519689169468","0.0707260629452579"
"4 on scale 1-7","2017","East Germany","Male","13","","",""
"4 on scale 1-7","2017","East Germany","Female","8","","",""
"5 on scale 1-7","2017","West Germany","Male","37","0.0325772103170463","0.0235842579391374","0.0415701626949552"
"5 on scale 1-7","2017","West Germany","Female","21","","",""
"5 on scale 1-7","2017","East Germany","Male","4","","",""
"5 on scale 1-7","2017","East Germany","Female","2","","",""
"6 on scale 1-7","2017","West Germany","Male","18","","",""
"6 on scale 1-7","2017","West Germany","Female","9","","",""
"6 on scale 1-7","2017","East Germany","Male","2","","",""
"6 on scale 1-7","2017","East Germany","Female","","","",""
"7 Strongly agree","2017","West Germany","Male","86","0.0581097310656097","0.0462585460382961","0.0699609160929234"
"7 Strongly agree","2017","West Germany","Female","55","0.0600100419234904","0.0459361891963881","0.0740838946505927"
"7 Strongly agree","2017","East Germany","Male","10","","",""
"7 Strongly agree","2017","East Germany","Female","6","","",""
"1 Strongly disagree","2018","West Germany","Male","97","0.62488923445326","0.553963660144617","0.695814808761903"
"1 Strongly disagree","2018","West Germany","Female","121","0.648648249402448","0.580767445559967","0.716529053244928"
"1 Strongly disagree","2018","East Germany","Male","9","","",""
"1 Strongly disagree","2018","East Germany","Female","22","","",""
"2 on scale 1-7 ","2018","West Germany","Male","17","","",""
"2 on scale 1-7 ","2018","West Germany","Female","17","","",""
"2 on scale 1-7 ","2018","East Germany","Male","1","","",""
"2 on scale 1-7 ","2018","East Germany","Female","3","","",""
"3 on scale 1-7 ","2018","West Germany","Male","11","","",""
"3 on scale 1-7 ","2018","West Germany","Female","14","","",""
"3 on scale 1-7 ","2018","East Germany","Male","","","",""
"3 on scale 1-7 ","2018","East Germany","Female","3","","",""
"4 on scale 1-7","2018","West Germany","Male","22","","",""
"4 on scale 1-7","2018","West Germany","Female","13","","",""
"4 on scale 1-7","2018","East Germany","Male","2","","",""
"4 on scale 1-7","2018","East Germany","Female","1","","",""
"5 on scale 1-7","2018","West Germany","Male","10","","",""
"5 on scale 1-7","2018","West Germany","Female","6","","",""
"5 on scale 1-7","2018","East Germany","Male","2","","",""
"5 on scale 1-7","2018","East Germany","Female","1","","",""
"6 on scale 1-7","2018","West Germany","Male","2","","",""
"6 on scale 1-7","2018","West Germany","Female","2","","",""
"6 on scale 1-7","2018","East Germany","Male","","","",""
"6 on scale 1-7","2018","East Germany","Female","","","",""
"7 Strongly agree","2018","West Germany","Male","20","","",""
"7 Strongly agree","2018","West Germany","Female","17","","",""
"7 Strongly agree","2018","East Germany","Male","2","","",""
"7 Strongly agree","2018","East Germany","Female","3","","",""
"1 Strongly disagree","2019","West Germany","Male","59","0.566241365997885","0.478658248834577","0.653824483161193"
"1 Strongly disagree","2019","West Germany","Female","66","0.537152330805238","0.451108248172323","0.623196413438153"
"1 Strongly disagree","2019","East Germany","Male","3","","",""
"1 Strongly disagree","2019","East Germany","Female","9","","",""
"2 on scale 1-7 ","2019","West Germany","Male","17","","",""
"2 on scale 1-7 ","2019","West Germany","Female","20","","",""
"2 on scale 1-7 ","2019","East Germany","Male","2","","",""
"2 on scale 1-7 ","2019","East Germany","Female","1","","",""
"3 on scale 1-7 ","2019","West Germany","Male","10","","",""
"3 on scale 1-7 ","2019","West Germany","Female","16","","",""
"3 on scale 1-7 ","2019","East Germany","Male","2","","",""
"3 on scale 1-7 ","2019","East Germany","Female","1","","",""
