"plh0206i05","year","e11102","education","n","percent","lower_confidence","upper_confidence"
"7 Strongly agree","2005","Employed","lower secondary degree","235","0.0750160906848553","0.0660490192887148","0.0839831620809958"
"7 Strongly agree","2005","Employed","secondary school degree","214","0.054004713690571","0.0473912286359576","0.0606181987451844"
"7 Strongly agree","2005","Employed","college entrance qualification","97","0.0304344781756649","0.0250713721206098","0.0357975842307201"
"7 Strongly agree","2005","Employed","Other degree","49","0.0673931481416583","0.0480306080359204","0.0867556882473962"
"7 Strongly agree","2005","Employed","no degree/no degree yet","7","","",""
"1 Strongly disagree","2006","Not Employed","lower secondary degree","","","",""
"1 Strongly disagree","2006","Not Employed","secondary school degree","","","",""
"1 Strongly disagree","2006","Not Employed","college entrance qualification","","","",""
"1 Strongly disagree","2006","Not Employed","Other degree","","","",""
"1 Strongly disagree","2006","Not Employed","no degree/no degree yet","","","",""
"1 Strongly disagree","2006","Employed","lower secondary degree","","","",""
"1 Strongly disagree","2006","Employed","secondary school degree","","","",""
"1 Strongly disagree","2006","Employed","college entrance qualification","","","",""
"1 Strongly disagree","2006","Employed","Other degree","","","",""
"1 Strongly disagree","2006","Employed","no degree/no degree yet","","","",""
"2 on scale 1-7 ","2006","Not Employed","lower secondary degree","","","",""
"2 on scale 1-7 ","2006","Not Employed","secondary school degree","","","",""
"2 on scale 1-7 ","2006","Not Employed","college entrance qualification","","","",""
"2 on scale 1-7 ","2006","Not Employed","Other degree","","","",""
"2 on scale 1-7 ","2006","Not Employed","no degree/no degree yet","","","",""
"2 on scale 1-7 ","2006","Employed","lower secondary degree","","","",""
"2 on scale 1-7 ","2006","Employed","secondary school degree","","","",""
"2 on scale 1-7 ","2006","Employed","college entrance qualification","","","",""
"2 on scale 1-7 ","2006","Employed","Other degree","","","",""
"2 on scale 1-7 ","2006","Employed","no degree/no degree yet","","","",""
"3 on scale 1-7 ","2006","Not Employed","lower secondary degree","","","",""
"3 on scale 1-7 ","2006","Not Employed","secondary school degree","","","",""
"3 on scale 1-7 ","2006","Not Employed","college entrance qualification","","","",""
"3 on scale 1-7 ","2006","Not Employed","Other degree","","","",""
"3 on scale 1-7 ","2006","Not Employed","no degree/no degree yet","","","",""
"3 on scale 1-7 ","2006","Employed","lower secondary degree","","","",""
"3 on scale 1-7 ","2006","Employed","secondary school degree","","","",""
"3 on scale 1-7 ","2006","Employed","college entrance qualification","","","",""
"3 on scale 1-7 ","2006","Employed","Other degree","","","",""
"3 on scale 1-7 ","2006","Employed","no degree/no degree yet","","","",""
"4 on scale 1-7","2006","Not Employed","lower secondary degree","","","",""
"4 on scale 1-7","2006","Not Employed","secondary school degree","","","",""
"4 on scale 1-7","2006","Not Employed","college entrance qualification","","","",""
"4 on scale 1-7","2006","Not Employed","Other degree","","","",""
"4 on scale 1-7","2006","Not Employed","no degree/no degree yet","","","",""
"4 on scale 1-7","2006","Employed","lower secondary degree","","","",""
"4 on scale 1-7","2006","Employed","secondary school degree","","","",""
"4 on scale 1-7","2006","Employed","college entrance qualification","","","",""
"4 on scale 1-7","2006","Employed","Other degree","","","",""
"4 on scale 1-7","2006","Employed","no degree/no degree yet","","","",""
"5 on scale 1-7","2006","Not Employed","lower secondary degree","","","",""
"5 on scale 1-7","2006","Not Employed","secondary school degree","","","",""
"5 on scale 1-7","2006","Not Employed","college entrance qualification","","","",""
"5 on scale 1-7","2006","Not Employed","Other degree","","","",""
"5 on scale 1-7","2006","Not Employed","no degree/no degree yet","","","",""
"5 on scale 1-7","2006","Employed","lower secondary degree","","","",""
"5 on scale 1-7","2006","Employed","secondary school degree","","","",""
"5 on scale 1-7","2006","Employed","college entrance qualification","","","",""
"5 on scale 1-7","2006","Employed","Other degree","","","",""
"5 on scale 1-7","2006","Employed","no degree/no degree yet","","","",""
"6 on scale 1-7","2006","Not Employed","lower secondary degree","","","",""
"6 on scale 1-7","2006","Not Employed","secondary school degree","","","",""
"6 on scale 1-7","2006","Not Employed","college entrance qualification","","","",""
"6 on scale 1-7","2006","Not Employed","Other degree","","","",""
"6 on scale 1-7","2006","Not Employed","no degree/no degree yet","","","",""
"6 on scale 1-7","2006","Employed","lower secondary degree","","","",""
"6 on scale 1-7","2006","Employed","secondary school degree","","","",""
"6 on scale 1-7","2006","Employed","college entrance qualification","","","",""
"6 on scale 1-7","2006","Employed","Other degree","","","",""
"6 on scale 1-7","2006","Employed","no degree/no degree yet","","","",""
"7 Strongly agree","2006","Not Employed","lower secondary degree","","","",""
"7 Strongly agree","2006","Not Employed","secondary school degree","","","",""
"7 Strongly agree","2006","Not Employed","college entrance qualification","","","",""
"7 Strongly agree","2006","Not Employed","Other degree","","","",""
"7 Strongly agree","2006","Not Employed","no degree/no degree yet","","","",""
"7 Strongly agree","2006","Employed","lower secondary degree","","","",""
"7 Strongly agree","2006","Employed","secondary school degree","","","",""
"7 Strongly agree","2006","Employed","college entrance qualification","","","",""
"7 Strongly agree","2006","Employed","Other degree","","","",""
"7 Strongly agree","2006","Employed","no degree/no degree yet","","","",""
"1 Strongly disagree","2007","Not Employed","lower secondary degree","","","",""
"1 Strongly disagree","2007","Not Employed","secondary school degree","","","",""
"1 Strongly disagree","2007","Not Employed","college entrance qualification","","","",""
"1 Strongly disagree","2007","Not Employed","Other degree","","","",""
"1 Strongly disagree","2007","Not Employed","no degree/no degree yet","","","",""
"1 Strongly disagree","2007","Employed","lower secondary degree","","","",""
"1 Strongly disagree","2007","Employed","secondary school degree","","","",""
"1 Strongly disagree","2007","Employed","college entrance qualification","","","",""
"1 Strongly disagree","2007","Employed","Other degree","","","",""
"1 Strongly disagree","2007","Employed","no degree/no degree yet","","","",""
"2 on scale 1-7 ","2007","Not Employed","lower secondary degree","","","",""
"2 on scale 1-7 ","2007","Not Employed","secondary school degree","","","",""
"2 on scale 1-7 ","2007","Not Employed","college entrance qualification","","","",""
"2 on scale 1-7 ","2007","Not Employed","Other degree","","","",""
"2 on scale 1-7 ","2007","Not Employed","no degree/no degree yet","","","",""
"2 on scale 1-7 ","2007","Employed","lower secondary degree","","","",""
"2 on scale 1-7 ","2007","Employed","secondary school degree","","","",""
"2 on scale 1-7 ","2007","Employed","college entrance qualification","","","",""
"2 on scale 1-7 ","2007","Employed","Other degree","","","",""
"2 on scale 1-7 ","2007","Employed","no degree/no degree yet","","","",""
"3 on scale 1-7 ","2007","Not Employed","lower secondary degree","","","",""
"3 on scale 1-7 ","2007","Not Employed","secondary school degree","","","",""
"3 on scale 1-7 ","2007","Not Employed","college entrance qualification","","","",""
"3 on scale 1-7 ","2007","Not Employed","Other degree","","","",""
"3 on scale 1-7 ","2007","Not Employed","no degree/no degree yet","","","",""
"3 on scale 1-7 ","2007","Employed","lower secondary degree","","","",""
"3 on scale 1-7 ","2007","Employed","secondary school degree","","","",""
"3 on scale 1-7 ","2007","Employed","college entrance qualification","","","",""
"3 on scale 1-7 ","2007","Employed","Other degree","","","",""
"3 on scale 1-7 ","2007","Employed","no degree/no degree yet","","","",""
"4 on scale 1-7","2007","Not Employed","lower secondary degree","","","",""
"4 on scale 1-7","2007","Not Employed","secondary school degree","","","",""
"4 on scale 1-7","2007","Not Employed","college entrance qualification","","","",""
"4 on scale 1-7","2007","Not Employed","Other degree","","","",""
"4 on scale 1-7","2007","Not Employed","no degree/no degree yet","","","",""
"4 on scale 1-7","2007","Employed","lower secondary degree","","","",""
"4 on scale 1-7","2007","Employed","secondary school degree","","","",""
"4 on scale 1-7","2007","Employed","college entrance qualification","","","",""
"4 on scale 1-7","2007","Employed","Other degree","","","",""
"4 on scale 1-7","2007","Employed","no degree/no degree yet","","","",""
"5 on scale 1-7","2007","Not Employed","lower secondary degree","","","",""
"5 on scale 1-7","2007","Not Employed","secondary school degree","","","",""
"5 on scale 1-7","2007","Not Employed","college entrance qualification","","","",""
"5 on scale 1-7","2007","Not Employed","Other degree","","","",""
"5 on scale 1-7","2007","Not Employed","no degree/no degree yet","","","",""
"5 on scale 1-7","2007","Employed","lower secondary degree","","","",""
"5 on scale 1-7","2007","Employed","secondary school degree","","","",""
"5 on scale 1-7","2007","Employed","college entrance qualification","","","",""
"5 on scale 1-7","2007","Employed","Other degree","","","",""
"5 on scale 1-7","2007","Employed","no degree/no degree yet","","","",""
"6 on scale 1-7","2007","Not Employed","lower secondary degree","","","",""
"6 on scale 1-7","2007","Not Employed","secondary school degree","","","",""
"6 on scale 1-7","2007","Not Employed","college entrance qualification","","","",""
"6 on scale 1-7","2007","Not Employed","Other degree","","","",""
"6 on scale 1-7","2007","Not Employed","no degree/no degree yet","","","",""
"6 on scale 1-7","2007","Employed","lower secondary degree","","","",""
"6 on scale 1-7","2007","Employed","secondary school degree","","","",""
"6 on scale 1-7","2007","Employed","college entrance qualification","","","",""
"6 on scale 1-7","2007","Employed","Other degree","","","",""
"6 on scale 1-7","2007","Employed","no degree/no degree yet","","","",""
"7 Strongly agree","2007","Not Employed","lower secondary degree","","","",""
"7 Strongly agree","2007","Not Employed","secondary school degree","","","",""
"7 Strongly agree","2007","Not Employed","college entrance qualification","","","",""
"7 Strongly agree","2007","Not Employed","Other degree","","","",""
"7 Strongly agree","2007","Not Employed","no degree/no degree yet","","","",""
"7 Strongly agree","2007","Employed","lower secondary degree","","","",""
"7 Strongly agree","2007","Employed","secondary school degree","","","",""
"7 Strongly agree","2007","Employed","college entrance qualification","","","",""
"7 Strongly agree","2007","Employed","Other degree","","","",""
"7 Strongly agree","2007","Employed","no degree/no degree yet","","","",""
"1 Strongly disagree","2008","Not Employed","lower secondary degree","","","",""
"1 Strongly disagree","2008","Not Employed","secondary school degree","","","",""
"1 Strongly disagree","2008","Not Employed","college entrance qualification","","","",""
"1 Strongly disagree","2008","Not Employed","Other degree","","","",""
"1 Strongly disagree","2008","Not Employed","no degree/no degree yet","","","",""
"1 Strongly disagree","2008","Employed","lower secondary degree","","","",""
"1 Strongly disagree","2008","Employed","secondary school degree","","","",""
"1 Strongly disagree","2008","Employed","college entrance qualification","","","",""
"1 Strongly disagree","2008","Employed","Other degree","","","",""
"1 Strongly disagree","2008","Employed","no degree/no degree yet","","","",""
"2 on scale 1-7 ","2008","Not Employed","lower secondary degree","","","",""
"2 on scale 1-7 ","2008","Not Employed","secondary school degree","","","",""
"2 on scale 1-7 ","2008","Not Employed","college entrance qualification","","","",""
"2 on scale 1-7 ","2008","Not Employed","Other degree","","","",""
"2 on scale 1-7 ","2008","Not Employed","no degree/no degree yet","","","",""
"2 on scale 1-7 ","2008","Employed","lower secondary degree","","","",""
"2 on scale 1-7 ","2008","Employed","secondary school degree","","","",""
"2 on scale 1-7 ","2008","Employed","college entrance qualification","","","",""
"2 on scale 1-7 ","2008","Employed","Other degree","","","",""
"2 on scale 1-7 ","2008","Employed","no degree/no degree yet","","","",""
"3 on scale 1-7 ","2008","Not Employed","lower secondary degree","","","",""
"3 on scale 1-7 ","2008","Not Employed","secondary school degree","","","",""
"3 on scale 1-7 ","2008","Not Employed","college entrance qualification","","","",""
"3 on scale 1-7 ","2008","Not Employed","Other degree","","","",""
"3 on scale 1-7 ","2008","Not Employed","no degree/no degree yet","","","",""
"3 on scale 1-7 ","2008","Employed","lower secondary degree","","","",""
"3 on scale 1-7 ","2008","Employed","secondary school degree","","","",""
"3 on scale 1-7 ","2008","Employed","college entrance qualification","","","",""
"3 on scale 1-7 ","2008","Employed","Other degree","","","",""
"3 on scale 1-7 ","2008","Employed","no degree/no degree yet","","","",""
"4 on scale 1-7","2008","Not Employed","lower secondary degree","","","",""
"4 on scale 1-7","2008","Not Employed","secondary school degree","","","",""
"4 on scale 1-7","2008","Not Employed","college entrance qualification","","","",""
"4 on scale 1-7","2008","Not Employed","Other degree","","","",""
"4 on scale 1-7","2008","Not Employed","no degree/no degree yet","","","",""
"4 on scale 1-7","2008","Employed","lower secondary degree","","","",""
"4 on scale 1-7","2008","Employed","secondary school degree","","","",""
"4 on scale 1-7","2008","Employed","college entrance qualification","","","",""
"4 on scale 1-7","2008","Employed","Other degree","","","",""
"4 on scale 1-7","2008","Employed","no degree/no degree yet","","","",""
"5 on scale 1-7","2008","Not Employed","lower secondary degree","","","",""
"5 on scale 1-7","2008","Not Employed","secondary school degree","","","",""
"5 on scale 1-7","2008","Not Employed","college entrance qualification","","","",""
"5 on scale 1-7","2008","Not Employed","Other degree","","","",""
"5 on scale 1-7","2008","Not Employed","no degree/no degree yet","","","",""
"5 on scale 1-7","2008","Employed","lower secondary degree","","","",""
"5 on scale 1-7","2008","Employed","secondary school degree","","","",""
"5 on scale 1-7","2008","Employed","college entrance qualification","","","",""
"5 on scale 1-7","2008","Employed","Other degree","","","",""
"5 on scale 1-7","2008","Employed","no degree/no degree yet","","","",""
"6 on scale 1-7","2008","Not Employed","lower secondary degree","","","",""
"6 on scale 1-7","2008","Not Employed","secondary school degree","","","",""
"6 on scale 1-7","2008","Not Employed","college entrance qualification","","","",""
"6 on scale 1-7","2008","Not Employed","Other degree","","","",""
"6 on scale 1-7","2008","Not Employed","no degree/no degree yet","","","",""
"6 on scale 1-7","2008","Employed","lower secondary degree","","","",""
"6 on scale 1-7","2008","Employed","secondary school degree","","","",""
"6 on scale 1-7","2008","Employed","college entrance qualification","","","",""
"6 on scale 1-7","2008","Employed","Other degree","","","",""
"6 on scale 1-7","2008","Employed","no degree/no degree yet","","","",""
"7 Strongly agree","2008","Not Employed","lower secondary degree","","","",""
"7 Strongly agree","2008","Not Employed","secondary school degree","","","",""
"7 Strongly agree","2008","Not Employed","college entrance qualification","","","",""
"7 Strongly agree","2008","Not Employed","Other degree","","","",""
"7 Strongly agree","2008","Not Employed","no degree/no degree yet","","","",""
"7 Strongly agree","2008","Employed","lower secondary degree","","","",""
"7 Strongly agree","2008","Employed","secondary school degree","","","",""
"7 Strongly agree","2008","Employed","college entrance qualification","","","",""
"7 Strongly agree","2008","Employed","Other degree","","","",""
"7 Strongly agree","2008","Employed","no degree/no degree yet","","","",""
"1 Strongly disagree","2009","Not Employed","lower secondary degree","","","",""
"1 Strongly disagree","2009","Not Employed","secondary school degree","","","",""
"1 Strongly disagree","2009","Not Employed","college entrance qualification","","","",""
"1 Strongly disagree","2009","Not Employed","Other degree","","","",""
"1 Strongly disagree","2009","Not Employed","no degree/no degree yet","","","",""
"1 Strongly disagree","2009","Employed","lower secondary degree","","","",""
"1 Strongly disagree","2009","Employed","secondary school degree","","","",""
"1 Strongly disagree","2009","Employed","college entrance qualification","","","",""
"1 Strongly disagree","2009","Employed","Other degree","","","",""
"1 Strongly disagree","2009","Employed","no degree/no degree yet","","","",""
"2 on scale 1-7 ","2009","Not Employed","lower secondary degree","","","",""
"2 on scale 1-7 ","2009","Not Employed","secondary school degree","","","",""
"2 on scale 1-7 ","2009","Not Employed","college entrance qualification","","","",""
"2 on scale 1-7 ","2009","Not Employed","Other degree","","","",""
"2 on scale 1-7 ","2009","Not Employed","no degree/no degree yet","","","",""
"2 on scale 1-7 ","2009","Employed","lower secondary degree","","","",""
"2 on scale 1-7 ","2009","Employed","secondary school degree","","","",""
"2 on scale 1-7 ","2009","Employed","college entrance qualification","","","",""
"2 on scale 1-7 ","2009","Employed","Other degree","","","",""
"2 on scale 1-7 ","2009","Employed","no degree/no degree yet","","","",""
"3 on scale 1-7 ","2009","Not Employed","lower secondary degree","","","",""
"3 on scale 1-7 ","2009","Not Employed","secondary school degree","","","",""
"3 on scale 1-7 ","2009","Not Employed","college entrance qualification","","","",""
"3 on scale 1-7 ","2009","Not Employed","Other degree","","","",""
"3 on scale 1-7 ","2009","Not Employed","no degree/no degree yet","","","",""
"3 on scale 1-7 ","2009","Employed","lower secondary degree","","","",""
"3 on scale 1-7 ","2009","Employed","secondary school degree","","","",""
"3 on scale 1-7 ","2009","Employed","college entrance qualification","","","",""
"3 on scale 1-7 ","2009","Employed","Other degree","","","",""
"3 on scale 1-7 ","2009","Employed","no degree/no degree yet","","","",""
"4 on scale 1-7","2009","Not Employed","lower secondary degree","","","",""
"4 on scale 1-7","2009","Not Employed","secondary school degree","","","",""
"4 on scale 1-7","2009","Not Employed","college entrance qualification","","","",""
"4 on scale 1-7","2009","Not Employed","Other degree","","","",""
"4 on scale 1-7","2009","Not Employed","no degree/no degree yet","","","",""
"4 on scale 1-7","2009","Employed","lower secondary degree","","","",""
"4 on scale 1-7","2009","Employed","secondary school degree","","","",""
"4 on scale 1-7","2009","Employed","college entrance qualification","","","",""
"4 on scale 1-7","2009","Employed","Other degree","","","",""
"4 on scale 1-7","2009","Employed","no degree/no degree yet","","","",""
"5 on scale 1-7","2009","Not Employed","lower secondary degree","","","",""
"5 on scale 1-7","2009","Not Employed","secondary school degree","","","",""
"5 on scale 1-7","2009","Not Employed","college entrance qualification","","","",""
"5 on scale 1-7","2009","Not Employed","Other degree","","","",""
"5 on scale 1-7","2009","Not Employed","no degree/no degree yet","","","",""
"5 on scale 1-7","2009","Employed","lower secondary degree","","","",""
"5 on scale 1-7","2009","Employed","secondary school degree","","","",""
"5 on scale 1-7","2009","Employed","college entrance qualification","","","",""
"5 on scale 1-7","2009","Employed","Other degree","","","",""
"5 on scale 1-7","2009","Employed","no degree/no degree yet","","","",""
"6 on scale 1-7","2009","Not Employed","lower secondary degree","","","",""
"6 on scale 1-7","2009","Not Employed","secondary school degree","","","",""
"6 on scale 1-7","2009","Not Employed","college entrance qualification","","","",""
"6 on scale 1-7","2009","Not Employed","Other degree","","","",""
"6 on scale 1-7","2009","Not Employed","no degree/no degree yet","","","",""
"6 on scale 1-7","2009","Employed","lower secondary degree","","","",""
"6 on scale 1-7","2009","Employed","secondary school degree","","","",""
"6 on scale 1-7","2009","Employed","college entrance qualification","","","",""
"6 on scale 1-7","2009","Employed","Other degree","","","",""
"6 on scale 1-7","2009","Employed","no degree/no degree yet","","","",""
"7 Strongly agree","2009","Not Employed","lower secondary degree","","","",""
"7 Strongly agree","2009","Not Employed","secondary school degree","","","",""
"7 Strongly agree","2009","Not Employed","college entrance qualification","","","",""
"7 Strongly agree","2009","Not Employed","Other degree","","","",""
"7 Strongly agree","2009","Not Employed","no degree/no degree yet","","","",""
"7 Strongly agree","2009","Employed","lower secondary degree","","","",""
"7 Strongly agree","2009","Employed","secondary school degree","","","",""
"7 Strongly agree","2009","Employed","college entrance qualification","","","",""
"7 Strongly agree","2009","Employed","Other degree","","","",""
"7 Strongly agree","2009","Employed","no degree/no degree yet","","","",""
"1 Strongly disagree","2010","Not Employed","lower secondary degree","673","0.239356647876103","0.224054804099985","0.254658491652222"
"1 Strongly disagree","2010","Not Employed","secondary school degree","334","0.270773815631665","0.247166125933507","0.294381505329823"
"1 Strongly disagree","2010","Not Employed","college entrance qualification","292","0.261553456716142","0.236739596548441","0.286367316883842"
"1 Strongly disagree","2010","Not Employed","Other degree","73","0.224163216791184","0.178471186081691","0.269855247500676"
"1 Strongly disagree","2010","Not Employed","no degree/no degree yet","54","0.2124879681174","0.166579379418465","0.258396556816334"
"1 Strongly disagree","2010","Employed","lower secondary degree","407","0.168291175187145","0.153222552156065","0.183359798218225"
"1 Strongly disagree","2010","Employed","secondary school degree","629","0.179126388519696","0.166735537668641","0.191517239370751"
"1 Strongly disagree","2010","Employed","college entrance qualification","647","0.181661842028378","0.168805354790645","0.194518329266111"
"1 Strongly disagree","2010","Employed","Other degree","73","0.161794923836439","0.125524044271155","0.198065803401722"
"1 Strongly disagree","2010","Employed","no degree/no degree yet","15","","",""
"2 on scale 1-7 ","2010","Not Employed","lower secondary degree","583","0.185255489331344","0.171323063364647","0.199187915298041"
"2 on scale 1-7 ","2010","Not Employed","secondary school degree","309","0.215127444057577","0.193296801995541","0.236958086119613"
"2 on scale 1-7 ","2010","Not Employed","college entrance qualification","307","0.24244441914079","0.218247063126107","0.266641775155472"
"2 on scale 1-7 ","2010","Not Employed","Other degree","73","0.201581240523275","0.157625710131679","0.245536770914871"
"2 on scale 1-7 ","2010","Not Employed","no degree/no degree yet","57","0.198404331051626","0.153648314424841","0.243160347678412"
"2 on scale 1-7 ","2010","Employed","lower secondary degree","418","0.177086985911103","0.161711546707469","0.192462425114738"
"2 on scale 1-7 ","2010","Employed","secondary school degree","840","0.208540894281033","0.195413060993629","0.221668727568437"
"2 on scale 1-7 ","2010","Employed","college entrance qualification","983","0.263563360202034","0.248872938021745","0.278253782382322"
"2 on scale 1-7 ","2010","Employed","Other degree","89","0.232597508751794","0.190985888173473","0.274209129330116"
"2 on scale 1-7 ","2010","Employed","no degree/no degree yet","20","","",""
"3 on scale 1-7 ","2010","Not Employed","lower secondary degree","488","0.163648053275175","0.150380817795727","0.176915288754622"
"3 on scale 1-7 ","2010","Not Employed","secondary school degree","248","0.17999384964024","0.159583219352432","0.200404479928048"
"3 on scale 1-7 ","2010","Not Employed","college entrance qualification","220","0.164902883301725","0.143950318895237","0.185855447708214"
