"plh0206i05","year","e11102","migback","n","percent","lower_confidence","upper_confidence","value"
"3 on scale 1-7 ","2007","Not Employed","indirect migration background","","","","","3"
"3 on scale 1-7 ","2007","Not Employed","direct migration background","","","","","3"
"3 on scale 1-7 ","2007","Employed","indirect migration background","","","","","3"
"3 on scale 1-7 ","2007","Not Employed","no migration background","","","","","3"
"3 on scale 1-7 ","2007","Employed","no migration background","","","","","3"
"3 on scale 1-7 ","2007","Employed","direct migration background","","","","","3"
"4 on scale 1-7","2007","Not Employed","no migration background","","","","","4"
"4 on scale 1-7","2007","Not Employed","direct migration background","","","","","4"
"4 on scale 1-7","2007","Employed","indirect migration background","","","","","4"
"4 on scale 1-7","2007","Employed","direct migration background","","","","","4"
"4 on scale 1-7","2007","Not Employed","indirect migration background","","","","","4"
"4 on scale 1-7","2007","Employed","no migration background","","","","","4"
"5 on scale 1-7","2007","Employed","indirect migration background","","","","","5"
"5 on scale 1-7","2007","Employed","direct migration background","","","","","5"
"5 on scale 1-7","2007","Not Employed","indirect migration background","","","","","5"
"5 on scale 1-7","2007","Employed","no migration background","","","","","5"
"5 on scale 1-7","2007","Not Employed","no migration background","","","","","5"
"5 on scale 1-7","2007","Not Employed","direct migration background","","","","","5"
"6 on scale 1-7","2007","Employed","indirect migration background","","","","","6"
"6 on scale 1-7","2007","Employed","direct migration background","","","","","6"
"6 on scale 1-7","2007","Employed","no migration background","","","","","6"
"6 on scale 1-7","2007","Not Employed","no migration background","","","","","6"
"6 on scale 1-7","2007","Not Employed","indirect migration background","","","","","6"
"6 on scale 1-7","2007","Not Employed","direct migration background","","","","","6"
"7 Strongly agree","2007","Employed","indirect migration background","","","","","7"
"7 Strongly agree","2007","Not Employed","no migration background","","","","","7"
"7 Strongly agree","2007","Not Employed","direct migration background","","","","","7"
"7 Strongly agree","2007","Not Employed","indirect migration background","","","","","7"
"7 Strongly agree","2007","Employed","no migration background","","","","","7"
"7 Strongly agree","2007","Employed","direct migration background","","","","","7"
"1 Strongly disagree","2008","Not Employed","direct migration background","","","","","1"
"1 Strongly disagree","2008","Not Employed","indirect migration background","","","","","1"
"1 Strongly disagree","2008","Employed","no migration background","","","","","1"
"1 Strongly disagree","2008","Employed","direct migration background","","","","","1"
"1 Strongly disagree","2008","Employed","indirect migration background","","","","","1"
"1 Strongly disagree","2008","Not Employed","no migration background","","","","","1"
"2 on scale 1-7 ","2008","Not Employed","indirect migration background","","","","","2"
"2 on scale 1-7 ","2008","Employed","indirect migration background","","","","","2"
"2 on scale 1-7 ","2008","Not Employed","direct migration background","","","","","2"
"2 on scale 1-7 ","2008","Employed","direct migration background","","","","","2"
"2 on scale 1-7 ","2008","Employed","no migration background","","","","","2"
"2 on scale 1-7 ","2008","Not Employed","no migration background","","","","","2"
"3 on scale 1-7 ","2008","Not Employed","indirect migration background","","","","","3"
"3 on scale 1-7 ","2008","Not Employed","direct migration background","","","","","3"
"3 on scale 1-7 ","2008","Employed","indirect migration background","","","","","3"
"3 on scale 1-7 ","2008","Not Employed","no migration background","","","","","3"
"3 on scale 1-7 ","2008","Employed","no migration background","","","","","3"
"3 on scale 1-7 ","2008","Employed","direct migration background","","","","","3"
"4 on scale 1-7","2008","Employed","indirect migration background","","","","","4"
"4 on scale 1-7","2008","Not Employed","indirect migration background","","","","","4"
"4 on scale 1-7","2008","Employed","direct migration background","","","","","4"
"4 on scale 1-7","2008","Employed","no migration background","","","","","4"
"4 on scale 1-7","2008","Not Employed","direct migration background","","","","","4"
"4 on scale 1-7","2008","Not Employed","no migration background","","","","","4"
"5 on scale 1-7","2008","Employed","indirect migration background","","","","","5"
"5 on scale 1-7","2008","Employed","direct migration background","","","","","5"
"5 on scale 1-7","2008","Not Employed","indirect migration background","","","","","5"
"5 on scale 1-7","2008","Employed","no migration background","","","","","5"
"5 on scale 1-7","2008","Not Employed","direct migration background","","","","","5"
"5 on scale 1-7","2008","Not Employed","no migration background","","","","","5"
"6 on scale 1-7","2008","Employed","indirect migration background","","","","","6"
"6 on scale 1-7","2008","Employed","direct migration background","","","","","6"
"6 on scale 1-7","2008","Not Employed","indirect migration background","","","","","6"
"6 on scale 1-7","2008","Employed","no migration background","","","","","6"
"6 on scale 1-7","2008","Not Employed","direct migration background","","","","","6"
"6 on scale 1-7","2008","Not Employed","no migration background","","","","","6"
"7 Strongly agree","2008","Employed","indirect migration background","","","","","7"
"7 Strongly agree","2008","Not Employed","no migration background","","","","","7"
"7 Strongly agree","2008","Not Employed","indirect migration background","","","","","7"
"7 Strongly agree","2008","Employed","no migration background","","","","","7"
"7 Strongly agree","2008","Employed","direct migration background","","","","","7"
"7 Strongly agree","2008","Not Employed","direct migration background","","","","","7"
"1 Strongly disagree","2009","Not Employed","direct migration background","","","","","1"
"1 Strongly disagree","2009","Not Employed","indirect migration background","","","","","1"
"1 Strongly disagree","2009","Employed","no migration background","","","","","1"
"1 Strongly disagree","2009","Employed","direct migration background","","","","","1"
"1 Strongly disagree","2009","Employed","indirect migration background","","","","","1"
"1 Strongly disagree","2009","Not Employed","no migration background","","","","","1"
"2 on scale 1-7 ","2009","Employed","indirect migration background","","","","","2"
"2 on scale 1-7 ","2009","Employed","no migration background","","","","","2"
"2 on scale 1-7 ","2009","Not Employed","indirect migration background","","","","","2"
"2 on scale 1-7 ","2009","Employed","direct migration background","","","","","2"
"2 on scale 1-7 ","2009","Not Employed","no migration background","","","","","2"
"2 on scale 1-7 ","2009","Not Employed","direct migration background","","","","","2"
"3 on scale 1-7 ","2009","Not Employed","indirect migration background","","","","","3"
"3 on scale 1-7 ","2009","Not Employed","direct migration background","","","","","3"
"3 on scale 1-7 ","2009","Not Employed","no migration background","","","","","3"
"3 on scale 1-7 ","2009","Employed","indirect migration background","","","","","3"
"3 on scale 1-7 ","2009","Employed","direct migration background","","","","","3"
"3 on scale 1-7 ","2009","Employed","no migration background","","","","","3"
"4 on scale 1-7","2009","Employed","indirect migration background","","","","","4"
"4 on scale 1-7","2009","Not Employed","indirect migration background","","","","","4"
"4 on scale 1-7","2009","Employed","direct migration background","","","","","4"
"4 on scale 1-7","2009","Not Employed","direct migration background","","","","","4"
"4 on scale 1-7","2009","Employed","no migration background","","","","","4"
"4 on scale 1-7","2009","Not Employed","no migration background","","","","","4"
"5 on scale 1-7","2009","Employed","indirect migration background","","","","","5"
"5 on scale 1-7","2009","Not Employed","indirect migration background","","","","","5"
"5 on scale 1-7","2009","Employed","direct migration background","","","","","5"
"5 on scale 1-7","2009","Not Employed","direct migration background","","","","","5"
"5 on scale 1-7","2009","Employed","no migration background","","","","","5"
"5 on scale 1-7","2009","Not Employed","no migration background","","","","","5"
"6 on scale 1-7","2009","Employed","indirect migration background","","","","","6"
"6 on scale 1-7","2009","Employed","direct migration background","","","","","6"
"6 on scale 1-7","2009","Not Employed","indirect migration background","","","","","6"
"6 on scale 1-7","2009","Employed","no migration background","","","","","6"
"6 on scale 1-7","2009","Not Employed","direct migration background","","","","","6"
"6 on scale 1-7","2009","Not Employed","no migration background","","","","","6"
"7 Strongly agree","2009","Employed","indirect migration background","","","","","7"
"7 Strongly agree","2009","Not Employed","no migration background","","","","","7"
"7 Strongly agree","2009","Not Employed","direct migration background","","","","","7"
"7 Strongly agree","2009","Not Employed","indirect migration background","","","","","7"
"7 Strongly agree","2009","Employed","no migration background","","","","","7"
"7 Strongly agree","2009","Employed","direct migration background","","","","","7"
"1 Strongly disagree","2010","Not Employed","direct migration background","152","0.245902637912906","0.21186919875747","0.279936077068343","1"
"1 Strongly disagree","2010","Not Employed","indirect migration background","39","0.254527374631585","0.18998987051232","0.319064878750849","1"
"1 Strongly disagree","2010","Employed","no migration background","1616","0.177085252339562","0.169202490279811","0.184968014399313","1"
"1 Strongly disagree","2010","Employed","direct migration background","141","0.180018997684853","0.154083453275409","0.205954542094297","1"
"1 Strongly disagree","2010","Employed","indirect migration background","57","0.115000703897028","0.086431242941938","0.143570164852118","1"
"1 Strongly disagree","2010","Not Employed","no migration background","1258","0.245079984915034","0.233746273548991","0.256413696281077","1"
"2 on scale 1-7 ","2010","Not Employed","indirect migration background","27","","","","2"
"2 on scale 1-7 ","2010","Employed","no migration background","2112","0.218697308781092","0.210161568798017","0.227233048764166","2"
"2 on scale 1-7 ","2010","Not Employed","direct migration background","115","0.149744732869049","0.121543962234254","0.177945503503844","2"
"2 on scale 1-7 ","2010","Employed","indirect migration background","118","0.217793546455143","0.180830859421445","0.254756233488842","2"
"2 on scale 1-7 ","2010","Employed","direct migration background","192","0.221306078551212","0.193283095291633","0.24932906181079","2"
"2 on scale 1-7 ","2010","Not Employed","no migration background","1207","0.209788602090136","0.199060316025482","0.220516888154789","2"
"3 on scale 1-7 ","2010","Not Employed","direct migration background","110","0.198897530005819","0.16734971659937","0.230445343412268","3"
"3 on scale 1-7 ","2010","Not Employed","indirect migration background","35","0.143031877963842","0.0911604957651024","0.194903260162581","3"
"3 on scale 1-7 ","2010","Not Employed","no migration background","943","0.167536406232392","0.157696182376592","0.177376630088191","3"
"3 on scale 1-7 ","2010","Employed","indirect migration background","89","0.22777318700074","0.19021504738325","0.26533132661823","3"
"3 on scale 1-7 ","2010","Employed","direct migration background","171","0.175931665683808","0.150228422565506","0.20163490880211","3"
"3 on scale 1-7 ","2010","Employed","no migration background","1747","0.197537287785427","0.189315868990791","0.205758706580063","3"
"4 on scale 1-7","2010","Employed","indirect migration background","78","0.162961404928454","0.129886739776771","0.196036070080138","4"
"4 on scale 1-7","2010","Employed","direct migration background","143","0.160937885963195","0.136131670830905","0.185744101095485","4"
"4 on scale 1-7","2010","Not Employed","indirect migration background","34","0.251258160798014","0.186996017557815","0.315520304038213","4"
"4 on scale 1-7","2010","Not Employed","direct migration background","94","0.13077309224074","0.104126829207848","0.157419355273631","4"
"4 on scale 1-7","2010","Employed","no migration background","1689","0.180620743031142","0.172676800521559","0.188564685540724","4"
"4 on scale 1-7","2010","Not Employed","no migration background","996","0.173816036263357","0.163830967560233","0.183801104966481","4"
"5 on scale 1-7","2010","Employed","indirect migration background","64","0.1430447367604","0.111690563710382","0.174398909810419","5"
"5 on scale 1-7","2010","Not Employed","indirect migration background","9","","","","5"
"5 on scale 1-7","2010","Employed","direct migration background","89","0.122986077077051","0.1008160858036","0.145156068350503","5"
"5 on scale 1-7","2010","Employed","no migration background","960","0.114123160426962","0.107557425181095","0.120688895672829","5"
"5 on scale 1-7","2010","Not Employed","direct migration background","69","0.133815961582009","0.106908695031124","0.160723228132895","5"
"5 on scale 1-7","2010","Not Employed","no migration background","551","0.0948289585881712","0.0871092026152986","0.102548714561044","5"
"6 on scale 1-7","2010","Employed","indirect migration background","36","0.0802033065122341","0.055880012306774","0.104526600717694","6"
"6 on scale 1-7","2010","Not Employed","indirect migration background","17","","","","6"
"6 on scale 1-7","2010","Employed","direct migration background","53","0.0803498379183413","0.0619997507301241","0.0986999251065585","6"
"6 on scale 1-7","2010","Not Employed","direct migration background","40","0.0744321344288267","0.0536880197947949","0.0951762490628585","6"
"6 on scale 1-7","2010","Employed","no migration background","543","0.0674151379317113","0.0622374879015845","0.0725927879618382","6"
"6 on scale 1-7","2010","Not Employed","no migration background","304","0.0526269351979989","0.0467434818802785","0.0585103885157194","6"
"7 Strongly agree","2010","Employed","indirect migration background","37","0.0532231144460001","0.0331204186913861","0.0733258102006141","7"
"7 Strongly agree","2010","Not Employed","no migration background","274","0.0563230767129119","0.050248407854851","0.0623977455709728","7"
"7 Strongly agree","2010","Not Employed","direct migration background","35","0.0664339109606501","0.0467515144254606","0.0861163074958395","7"
"7 Strongly agree","2010","Not Employed","indirect migration background","14","","","","7"
"7 Strongly agree","2010","Employed","no migration background","342","0.0445211097041042","0.0402621519109893","0.0487800674972191","7"
"7 Strongly agree","2010","Employed","direct migration background","54","0.0584694571215402","0.0426308844745437","0.0743080297685368","7"
"1 Strongly disagree","2011","Not Employed","direct migration background","","","","","1"
"1 Strongly disagree","2011","Not Employed","indirect migration background","","","","","1"
"1 Strongly disagree","2011","Employed","no migration background","","","","","1"
"1 Strongly disagree","2011","Employed","direct migration background","","","","","1"
"1 Strongly disagree","2011","Employed","indirect migration background","","","","","1"
"1 Strongly disagree","2011","Not Employed","no migration background","","","","","1"
"2 on scale 1-7 ","2011","Employed","indirect migration background","","","","","2"
"2 on scale 1-7 ","2011","Not Employed","indirect migration background","","","","","2"
"2 on scale 1-7 ","2011","Employed","no migration background","","","","","2"
"2 on scale 1-7 ","2011","Not Employed","direct migration background","","","","","2"
"2 on scale 1-7 ","2011","Not Employed","no migration background","","","","","2"
"2 on scale 1-7 ","2011","Employed","direct migration background","","","","","2"
"3 on scale 1-7 ","2011","Employed","indirect migration background","","","","","3"
"3 on scale 1-7 ","2011","Employed","direct migration background","","","","","3"
"3 on scale 1-7 ","2011","Not Employed","direct migration background","","","","","3"
"3 on scale 1-7 ","2011","Not Employed","indirect migration background","","","","","3"
"3 on scale 1-7 ","2011","Employed","no migration background","","","","","3"
"3 on scale 1-7 ","2011","Not Employed","no migration background","","","","","3"
"4 on scale 1-7","2011","Employed","direct migration background","","","","","4"
"4 on scale 1-7","2011","Employed","indirect migration background","","","","","4"
"4 on scale 1-7","2011","Not Employed","indirect migration background","","","","","4"
"4 on scale 1-7","2011","Employed","no migration background","","","","","4"
"4 on scale 1-7","2011","Not Employed","direct migration background","","","","","4"
"4 on scale 1-7","2011","Not Employed","no migration background","","","","","4"
"5 on scale 1-7","2011","Employed","indirect migration background","","","","","5"
"5 on scale 1-7","2011","Employed","direct migration background","","","","","5"
"5 on scale 1-7","2011","Not Employed","indirect migration background","","","","","5"
"5 on scale 1-7","2011","Employed","no migration background","","","","","5"
"5 on scale 1-7","2011","Not Employed","direct migration background","","","","","5"
"5 on scale 1-7","2011","Not Employed","no migration background","","","","","5"
"6 on scale 1-7","2011","Not Employed","direct migration background","","","","","6"
"6 on scale 1-7","2011","Employed","indirect migration background","","","","","6"
"6 on scale 1-7","2011","Not Employed","indirect migration background","","","","","6"
"6 on scale 1-7","2011","Not Employed","no migration background","","","","","6"
"6 on scale 1-7","2011","Employed","no migration background","","","","","6"
"6 on scale 1-7","2011","Employed","direct migration background","","","","","6"
"7 Strongly agree","2011","Not Employed","direct migration background","","","","","7"
"7 Strongly agree","2011","Not Employed","indirect migration background","","","","","7"
"7 Strongly agree","2011","Employed","indirect migration background","","","","","7"
"7 Strongly agree","2011","Not Employed","no migration background","","","","","7"
"7 Strongly agree","2011","Employed","no migration background","","","","","7"
"7 Strongly agree","2011","Employed","direct migration background","","","","","7"
"1 Strongly disagree","2012","Not Employed","direct migration background","","","","","1"
"1 Strongly disagree","2012","Not Employed","indirect migration background","","","","","1"
"1 Strongly disagree","2012","Employed","direct migration background","","","","","1"
"1 Strongly disagree","2012","Employed","indirect migration background","","","","","1"
"1 Strongly disagree","2012","Employed","no migration background","","","","","1"
"1 Strongly disagree","2012","Not Employed","no migration background","","","","","1"
"2 on scale 1-7 ","2012","Not Employed","indirect migration background","","","","","2"
"2 on scale 1-7 ","2012","Employed","no migration background","","","","","2"
"2 on scale 1-7 ","2012","Employed","indirect migration background","","","","","2"
"2 on scale 1-7 ","2012","Not Employed","direct migration background","","","","","2"
"2 on scale 1-7 ","2012","Not Employed","no migration background","","","","","2"
"2 on scale 1-7 ","2012","Employed","direct migration background","","","","","2"
"3 on scale 1-7 ","2012","Employed","indirect migration background","","","","","3"
"3 on scale 1-7 ","2012","Employed","direct migration background","","","","","3"
"3 on scale 1-7 ","2012","Not Employed","indirect migration background","","","","","3"
"3 on scale 1-7 ","2012","Employed","no migration background","","","","","3"
"3 on scale 1-7 ","2012","Not Employed","direct migration background","","","","","3"
"3 on scale 1-7 ","2012","Not Employed","no migration background","","","","","3"
"4 on scale 1-7","2012","Employed","indirect migration background","","","","","4"
"4 on scale 1-7","2012","Employed","direct migration background","","","","","4"
"4 on scale 1-7","2012","Not Employed","indirect migration background","","","","","4"
"4 on scale 1-7","2012","Employed","no migration background","","","","","4"
"4 on scale 1-7","2012","Not Employed","direct migration background","","","","","4"
"4 on scale 1-7","2012","Not Employed","no migration background","","","","","4"
"5 on scale 1-7","2012","Employed","indirect migration background","","","","","5"
"5 on scale 1-7","2012","Employed","direct migration background","","","","","5"
"5 on scale 1-7","2012","Not Employed","indirect migration background","","","","","5"
"5 on scale 1-7","2012","Employed","no migration background","","","","","5"
"5 on scale 1-7","2012","Not Employed","direct migration background","","","","","5"
"5 on scale 1-7","2012","Not Employed","no migration background","","","","","5"
"6 on scale 1-7","2012","Not Employed","direct migration background","","","","","6"
"6 on scale 1-7","2012","Employed","indirect migration background","","","","","6"
"6 on scale 1-7","2012","Employed","direct migration background","","","","","6"
"6 on scale 1-7","2012","Not Employed","no migration background","","","","","6"
"6 on scale 1-7","2012","Not Employed","indirect migration background","","","","","6"
"6 on scale 1-7","2012","Employed","no migration background","","","","","6"
"7 Strongly agree","2012","Employed","indirect migration background","","","","","7"
"7 Strongly agree","2012","Not Employed","indirect migration background","","","","","7"
"7 Strongly agree","2012","Not Employed","no migration background","","","","","7"
"7 Strongly agree","2012","Not Employed","direct migration background","","","","","7"
"7 Strongly agree","2012","Employed","no migration background","","","","","7"
"7 Strongly agree","2012","Employed","direct migration background","","","","","7"
"1 Strongly disagree","2013","Not Employed","direct migration background","","","","","1"
"1 Strongly disagree","2013","Not Employed","indirect migration background","","","","","1"
"1 Strongly disagree","2013","Employed","indirect migration background","","","","","1"
"1 Strongly disagree","2013","Not Employed","no migration background","","","","","1"
"1 Strongly disagree","2013","Employed","no migration background","","","","","1"
"1 Strongly disagree","2013","Employed","direct migration background","","","","","1"
"2 on scale 1-7 ","2013","Not Employed","direct migration background","","","","","2"
"2 on scale 1-7 ","2013","Not Employed","indirect migration background","","","","","2"
"2 on scale 1-7 ","2013","Employed","indirect migration background","","","","","2"
"2 on scale 1-7 ","2013","Employed","no migration background","","","","","2"
"2 on scale 1-7 ","2013","Not Employed","no migration background","","","","","2"
"2 on scale 1-7 ","2013","Employed","direct migration background","","","","","2"
"3 on scale 1-7 ","2013","Employed","indirect migration background","","","","","3"
"3 on scale 1-7 ","2013","Employed","direct migration background","","","","","3"
"3 on scale 1-7 ","2013","Not Employed","indirect migration background","","","","","3"
"3 on scale 1-7 ","2013","Employed","no migration background","","","","","3"
"3 on scale 1-7 ","2013","Not Employed","direct migration background","","","","","3"
"3 on scale 1-7 ","2013","Not Employed","no migration background","","","","","3"
"4 on scale 1-7","2013","Employed","indirect migration background","","","","","4"
"4 on scale 1-7","2013","Employed","direct migration background","","","","","4"
"4 on scale 1-7","2013","Not Employed","indirect migration background","","","","","4"
"4 on scale 1-7","2013","Employed","no migration background","","","","","4"
"4 on scale 1-7","2013","Not Employed","no migration background","","","","","4"
"4 on scale 1-7","2013","Not Employed","direct migration background","","","","","4"
"5 on scale 1-7","2013","Employed","indirect migration background","","","","","5"
"5 on scale 1-7","2013","Not Employed","indirect migration background","","","","","5"
"5 on scale 1-7","2013","Employed","no migration background","","","","","5"
"5 on scale 1-7","2013","Employed","direct migration background","","","","","5"
"5 on scale 1-7","2013","Not Employed","direct migration background","","","","","5"
"5 on scale 1-7","2013","Not Employed","no migration background","","","","","5"
"6 on scale 1-7","2013","Not Employed","direct migration background","","","","","6"
"6 on scale 1-7","2013","Employed","indirect migration background","","","","","6"
"6 on scale 1-7","2013","Employed","direct migration background","","","","","6"
"6 on scale 1-7","2013","Not Employed","indirect migration background","","","","","6"
"6 on scale 1-7","2013","Employed","no migration background","","","","","6"
"6 on scale 1-7","2013","Not Employed","no migration background","","","","","6"
"7 Strongly agree","2013","Employed","indirect migration background","","","","","7"
