"plh0206i05","year","hgtyp1hh","migback","n","percent","lower_confidence","upper_confidence","value"
"2 on scale 1-7 ","2005","(Married) couple without C. ","indirect migration background","25","","","","2"
"2 on scale 1-7 ","2005","1-pers.-HH","direct migration background","38","0.142683177267548","0.0957137409737984","0.189652613561297","2"
"2 on scale 1-7 ","2005","1-pers.-HH","indirect migration background","18","","","","2"
"2 on scale 1-7 ","2005","(Married) couple without C. ","no migration background","1392","0.209232523996652","0.199106795714567","0.219358252278737","2"
"2 on scale 1-7 ","2005","(Married) couple without C. ","direct migration background","119","0.159994552666705","0.132778486543061","0.187210618790349","2"
"2 on scale 1-7 ","2005","Single parent ","no migration background","172","0.189998590244847","0.164268551615256","0.215728628874438","2"
"2 on scale 1-7 ","2005","Single parent ","direct migration background","21","","","","2"
"2 on scale 1-7 ","2005","Single parent ","indirect migration background","8","","","","2"
"2 on scale 1-7 ","2005","Couple + C. LE 16 ","no migration background","683","0.210358689234905","0.195772057568674","0.224945320901137","2"
"2 on scale 1-7 ","2005","Couple + C. LE and GT 16","no migration background","262","0.172254095313443","0.151656417140978","0.192851773485908","2"
"2 on scale 1-7 ","2005","Couple + C. LE and GT 16","direct migration background","40","0.153755916122132","0.111803916953635","0.195707915290629","2"
"2 on scale 1-7 ","2005","Couple + C. LE and GT 16","indirect migration background","21","","","","2"
"2 on scale 1-7 ","2005","Couple + C. LE 16 ","direct migration background","93","0.160305469507845","0.129040710360194","0.191570228655497","2"
"2 on scale 1-7 ","2005","Couple + C. LE 16 ","indirect migration background","46","0.341717039975732","0.271647158698458","0.411786921253007","2"
"2 on scale 1-7 ","2005","Couple + C. GT 16 ","no migration background","641","0.188956468587341","0.175024424175742","0.20288851299894","2"
"2 on scale 1-7 ","2005","Couple + C. GT 16 ","direct migration background","69","0.203601737142939","0.164189435656334","0.243014038629545","2"
"3 on scale 1-7 ","2005","1-pers.-HH","no migration background","460","0.17207930213623","0.157705694023085","0.186452910249375","3"
"3 on scale 1-7 ","2005","1-pers.-HH","direct migration background","33","0.137293600426661","0.0910751962383105","0.183512004615012","3"
"3 on scale 1-7 ","2005","(Married) couple without C. ","indirect migration background","24","","","","3"
"3 on scale 1-7 ","2005","Couple + C. LE and GT 16","no migration background","228","0.173690906597893","0.153025460867642","0.194356352328143","3"
"3 on scale 1-7 ","2005","Couple + C. LE and GT 16","direct migration background","49","0.171906874742214","0.128026014484946","0.215787734999481","3"
"3 on scale 1-7 ","2005","Couple + C. LE and GT 16","indirect migration background","16","","","","3"
"3 on scale 1-7 ","2005","1-pers.-HH","indirect migration background","17","","","","3"
"3 on scale 1-7 ","2005","(Married) couple without C. ","no migration background","1081","0.16474842466738","0.155514069804953","0.173982779529806","3"
"3 on scale 1-7 ","2005","(Married) couple without C. ","direct migration background","118","0.147199349869893","0.12089616064441","0.173502539095377","3"
"3 on scale 1-7 ","2005","Couple + C. GT 16 ","indirect migration background","42","0.243181400833572","0.184455155284177","0.301907646382967","3"
"3 on scale 1-7 ","2005","Single parent ","indirect migration background","9","","","","3"
"3 on scale 1-7 ","2005","Couple + C. LE 16 ","no migration background","544","0.179323173977912","0.165593375848822","0.193052972107002","3"
"3 on scale 1-7 ","2005","Couple + C. GT 16 ","no migration background","569","0.181253244797708","0.167543493490894","0.194962996104522","3"
"3 on scale 1-7 ","2005","Couple + C. GT 16 ","direct migration background","57","0.128815096589302","0.0960271320314023","0.161603061147203","3"
"3 on scale 1-7 ","2005","Couple + C. LE 16 ","indirect migration background","24","","","","3"
"3 on scale 1-7 ","2005","Single parent ","no migration background","126","0.136153180123448","0.11365980501541","0.158646555231486","3"
"3 on scale 1-7 ","2005","Single parent ","direct migration background","22","","","","3"
"3 on scale 1-7 ","2005","Couple + C. LE 16 ","direct migration background","90","0.165717739646854","0.134032188916152","0.197403290377556","3"
"4 on scale 1-7","2005","Couple + C. LE and GT 16","direct migration background","36","0.141587922378402","0.101041743200187","0.182134101556617","4"
"4 on scale 1-7","2005","Couple + C. LE and GT 16","indirect migration background","29","","","","4"
"4 on scale 1-7","2005","Couple + C. LE 16 ","direct migration background","97","0.201928894228411","0.167719901852718","0.236137886604104","4"
"4 on scale 1-7","2005","Couple + C. LE 16 ","indirect migration background","31","0.133414486059913","0.0831803470114476","0.183648625108378","4"
"4 on scale 1-7","2005","Couple + C. GT 16 ","indirect migration background","49","0.194222538810078","0.14006878932903","0.248376288291125","4"
"4 on scale 1-7","2005","Couple + C. LE and GT 16","no migration background","276","0.206202166705629","0.184132969438531","0.228271363972726","4"
"4 on scale 1-7","2005","1-pers.-HH","no migration background","472","0.177903278371292","0.163339953231029","0.192466603511555","4"
"4 on scale 1-7","2005","1-pers.-HH","direct migration background","38","0.191989006759665","0.139095165810149","0.244882847709181","4"
"4 on scale 1-7","2005","(Married) couple without C. ","direct migration background","135","0.201040828091846","0.171287460518498","0.230794195665194","4"
"4 on scale 1-7","2005","(Married) couple without C. ","indirect migration background","22","","","","4"
"4 on scale 1-7","2005","Single parent ","indirect migration background","19","","","","4"
"4 on scale 1-7","2005","Couple + C. LE 16 ","no migration background","594","0.207560933250751","0.193045981236015","0.222075885265487","4"
"4 on scale 1-7","2005","Couple + C. GT 16 ","no migration background","670","0.240860520910856","0.22564259430366","0.256078447518053","4"
"4 on scale 1-7","2005","Couple + C. GT 16 ","direct migration background","82","0.19740642619651","0.158447732453619","0.236365119939401","4"
"4 on scale 1-7","2005","1-pers.-HH","indirect migration background","19","","","","4"
"4 on scale 1-7","2005","Single parent ","no migration background","188","0.201987941354149","0.175655579769023","0.228320302939276","4"
"4 on scale 1-7","2005","Single parent ","direct migration background","25","","","","4"
"4 on scale 1-7","2005","(Married) couple without C. ","no migration background","1051","0.18146963960026","0.171875486212786","0.191063792987734","4"
"5 on scale 1-7","2005","Couple + C. LE 16 ","direct migration background","61","0.12906118248036","0.100491073392918","0.157631291567802","5"
"5 on scale 1-7","2005","Couple + C. LE 16 ","indirect migration background","24","","","","5"
"5 on scale 1-7","2005","Couple + C. LE and GT 16","no migration background","149","0.118510169131431","0.100879392953911","0.13614094530895","5"
"5 on scale 1-7","2005","Couple + C. LE and GT 16","direct migration background","40","0.151422061121495","0.109732303889684","0.193111818353305","5"
"5 on scale 1-7","2005","Couple + C. LE and GT 16","indirect migration background","16","","","","5"
"5 on scale 1-7","2005","1-pers.-HH","indirect migration background","9","","","","5"
"5 on scale 1-7","2005","(Married) couple without C. ","no migration background","661","0.103189990550863","0.0956171941169538","0.110762786984771","5"
"5 on scale 1-7","2005","(Married) couple without C. ","indirect migration background","15","","","","5"
"5 on scale 1-7","2005","Single parent ","indirect migration background","8","","","","5"
"5 on scale 1-7","2005","Couple + C. LE 16 ","no migration background","390","0.130577152991521","0.118518217273793","0.14263608870925","5"
"5 on scale 1-7","2005","Couple + C. GT 16 ","indirect migration background","30","0.166781522473649","0.115751639348543","0.217811405598756","5"
"5 on scale 1-7","2005","Couple + C. GT 16 ","direct migration background","57","0.151541966537647","0.11644597254161","0.186637960533684","5"
"5 on scale 1-7","2005","1-pers.-HH","no migration background","246","0.0890581065895481","0.0782116176342549","0.0999045955448412","5"
"5 on scale 1-7","2005","1-pers.-HH","direct migration background","23","","","","5"
"5 on scale 1-7","2005","(Married) couple without C. ","direct migration background","79","0.122131643563038","0.0978230126209664","0.14644027450511","5"
"5 on scale 1-7","2005","Single parent ","no migration background","101","0.106511240120241","0.0862780375821832","0.126744442658299","5"
"5 on scale 1-7","2005","Single parent ","direct migration background","15","","","","5"
"5 on scale 1-7","2005","Couple + C. GT 16 ","no migration background","350","0.107639791696","0.0966099721223883","0.118669611269611","5"
"6 on scale 1-7","2005","Couple + C. LE 16 ","direct migration background","39","0.0766609864209312","0.0539890795158664","0.099332893325996","6"
"6 on scale 1-7","2005","Couple + C. LE 16 ","indirect migration background","15","","","","6"
"6 on scale 1-7","2005","Couple + C. GT 16 ","indirect migration background","15","","","","6"
"6 on scale 1-7","2005","Couple + C. LE and GT 16","no migration background","93","0.0735404405740857","0.059302036392229","0.0877788447559425","6"
"6 on scale 1-7","2005","Couple + C. LE and GT 16","direct migration background","21","","","","6"
"6 on scale 1-7","2005","Couple + C. LE and GT 16","indirect migration background","15","","","","6"
"6 on scale 1-7","2005","1-pers.-HH","no migration background","176","0.0681083326318854","0.0585145483223386","0.0777021169414322","6"
"6 on scale 1-7","2005","1-pers.-HH","direct migration background","13","","","","6"
"6 on scale 1-7","2005","1-pers.-HH","indirect migration background","9","","","","6"
"6 on scale 1-7","2005","(Married) couple without C. ","no migration background","407","0.0752316615498767","0.068665613208707","0.0817977098910464","6"
"6 on scale 1-7","2005","(Married) couple without C. ","indirect migration background","12","","","","6"
"6 on scale 1-7","2005","Single parent ","no migration background","66","0.0875247592085609","0.0689895126077713","0.106060005809351","6"
"6 on scale 1-7","2005","Single parent ","indirect migration background","12","","","","6"
"6 on scale 1-7","2005","Couple + C. LE 16 ","no migration background","188","0.0733267260902308","0.063997312974603","0.0826561392058587","6"
"6 on scale 1-7","2005","Couple + C. GT 16 ","no migration background","213","0.0804997896398903","0.0708173415996828","0.0901822376800978","6"
"6 on scale 1-7","2005","(Married) couple without C. ","direct migration background","34","0.0559056512038389","0.038850041220701","0.0729612611869769","6"
"6 on scale 1-7","2005","Single parent ","direct migration background","6","","","","6"
"6 on scale 1-7","2005","Couple + C. GT 16 ","direct migration background","19","","","","6"
"7 Strongly agree","2005","Couple + C. LE and GT 16","direct migration background","25","","","","7"
"7 Strongly agree","2005","Couple + C. GT 16 ","indirect migration background","12","","","","7"
"7 Strongly agree","2005","Couple + C. LE and GT 16","no migration background","73","0.0793448560828676","0.064601618970334","0.0940880931954012","7"
"7 Strongly agree","2005","Couple + C. LE and GT 16","indirect migration background","11","","","","7"
"7 Strongly agree","2005","Couple + C. LE 16 ","direct migration background","44","0.0595600525838299","0.0393920296964243","0.0797280754712355","7"
"7 Strongly agree","2005","Couple + C. LE 16 ","indirect migration background","13","","","","7"
"7 Strongly agree","2005","Couple + C. GT 16 ","no migration background","150","0.0541064221013885","0.0460552811033033","0.0621575630994738","7"
"7 Strongly agree","2005","Couple + C. GT 16 ","direct migration background","31","0.0816110442074604","0.054815431117787","0.108406657297134","7"
"7 Strongly agree","2005","(Married) couple without C. ","indirect migration background","5","","","","7"
"7 Strongly agree","2005","Single parent ","no migration background","58","0.0736845484003733","0.0565493148220214","0.0908197819787253","7"
"7 Strongly agree","2005","Single parent ","direct migration background","9","","","","7"
"7 Strongly agree","2005","Single parent ","indirect migration background","11","","","","7"
"7 Strongly agree","2005","Couple + C. LE 16 ","no migration background","142","0.0597846865439214","0.0512993612407681","0.0682700118470748","7"
"7 Strongly agree","2005","1-pers.-HH","no migration background","122","0.0466001329988345","0.0385734107821778","0.0546268552154913","7"
"7 Strongly agree","2005","1-pers.-HH","direct migration background","12","","","","7"
"7 Strongly agree","2005","1-pers.-HH","indirect migration background","8","","","","7"
"7 Strongly agree","2005","(Married) couple without C. ","no migration background","278","0.0501220577568787","0.0446903596923432","0.0555537558214142","7"
"7 Strongly agree","2005","(Married) couple without C. ","direct migration background","36","0.0465998980614545","0.030951791954894","0.062248004168015","7"
"1 Strongly disagree","2006","1-pers.-HH","no migration background","","","","","1"
"1 Strongly disagree","2006","1-pers.-HH","direct migration background","","","","","1"
"1 Strongly disagree","2006","1-pers.-HH","indirect migration background","","","","","1"
"1 Strongly disagree","2006","(Married) couple without C. ","no migration background","","","","","1"
"1 Strongly disagree","2006","(Married) couple without C. ","direct migration background","","","","","1"
"1 Strongly disagree","2006","(Married) couple without C. ","indirect migration background","","","","","1"
"1 Strongly disagree","2006","Single parent ","no migration background","","","","","1"
"1 Strongly disagree","2006","Single parent ","direct migration background","","","","","1"
"1 Strongly disagree","2006","Single parent ","indirect migration background","","","","","1"
"1 Strongly disagree","2006","Couple + C. LE 16 ","no migration background","","","","","1"
"1 Strongly disagree","2006","Couple + C. LE 16 ","direct migration background","","","","","1"
"1 Strongly disagree","2006","Couple + C. LE 16 ","indirect migration background","","","","","1"
"1 Strongly disagree","2006","Couple + C. GT 16 ","no migration background","","","","","1"
"1 Strongly disagree","2006","Couple + C. GT 16 ","direct migration background","","","","","1"
"1 Strongly disagree","2006","Couple + C. GT 16 ","indirect migration background","","","","","1"
"1 Strongly disagree","2006","Couple + C. LE and GT 16","no migration background","","","","","1"
"1 Strongly disagree","2006","Couple + C. LE and GT 16","direct migration background","","","","","1"
"1 Strongly disagree","2006","Couple + C. LE and GT 16","indirect migration background","","","","","1"
"2 on scale 1-7 ","2006","1-pers.-HH","no migration background","","","","","2"
"2 on scale 1-7 ","2006","(Married) couple without C. ","indirect migration background","","","","","2"
"2 on scale 1-7 ","2006","Single parent ","no migration background","","","","","2"
"2 on scale 1-7 ","2006","Single parent ","direct migration background","","","","","2"
"2 on scale 1-7 ","2006","Single parent ","indirect migration background","","","","","2"
"2 on scale 1-7 ","2006","Couple + C. LE 16 ","no migration background","","","","","2"
"2 on scale 1-7 ","2006","Couple + C. GT 16 ","indirect migration background","","","","","2"
"2 on scale 1-7 ","2006","1-pers.-HH","direct migration background","","","","","2"
"2 on scale 1-7 ","2006","1-pers.-HH","indirect migration background","","","","","2"
"2 on scale 1-7 ","2006","(Married) couple without C. ","no migration background","","","","","2"
"2 on scale 1-7 ","2006","(Married) couple without C. ","direct migration background","","","","","2"
"2 on scale 1-7 ","2006","Couple + C. LE and GT 16","no migration background","","","","","2"
"2 on scale 1-7 ","2006","Couple + C. LE and GT 16","direct migration background","","","","","2"
"2 on scale 1-7 ","2006","Couple + C. GT 16 ","direct migration background","","","","","2"
"2 on scale 1-7 ","2006","Couple + C. LE and GT 16","indirect migration background","","","","","2"
"2 on scale 1-7 ","2006","Couple + C. GT 16 ","no migration background","","","","","2"
"2 on scale 1-7 ","2006","Couple + C. LE 16 ","indirect migration background","","","","","2"
"2 on scale 1-7 ","2006","Couple + C. LE 16 ","direct migration background","","","","","2"
"3 on scale 1-7 ","2006","(Married) couple without C. ","indirect migration background","","","","","3"
"3 on scale 1-7 ","2006","Couple + C. LE and GT 16","no migration background","","","","","3"
"3 on scale 1-7 ","2006","Couple + C. LE and GT 16","direct migration background","","","","","3"
"3 on scale 1-7 ","2006","Couple + C. LE and GT 16","indirect migration background","","","","","3"
"3 on scale 1-7 ","2006","1-pers.-HH","no migration background","","","","","3"
"3 on scale 1-7 ","2006","Couple + C. GT 16 ","indirect migration background","","","","","3"
"3 on scale 1-7 ","2006","Couple + C. GT 16 ","direct migration background","","","","","3"
"3 on scale 1-7 ","2006","1-pers.-HH","direct migration background","","","","","3"
"3 on scale 1-7 ","2006","1-pers.-HH","indirect migration background","","","","","3"
"3 on scale 1-7 ","2006","(Married) couple without C. ","no migration background","","","","","3"
"3 on scale 1-7 ","2006","(Married) couple without C. ","direct migration background","","","","","3"
"3 on scale 1-7 ","2006","Single parent ","indirect migration background","","","","","3"
"3 on scale 1-7 ","2006","Couple + C. LE 16 ","no migration background","","","","","3"
"3 on scale 1-7 ","2006","Couple + C. GT 16 ","no migration background","","","","","3"
"3 on scale 1-7 ","2006","Single parent ","no migration background","","","","","3"
"3 on scale 1-7 ","2006","Couple + C. LE 16 ","direct migration background","","","","","3"
"3 on scale 1-7 ","2006","Couple + C. LE 16 ","indirect migration background","","","","","3"
"3 on scale 1-7 ","2006","Single parent ","direct migration background","","","","","3"
"4 on scale 1-7","2006","Couple + C. GT 16 ","indirect migration background","","","","","4"
"4 on scale 1-7","2006","Couple + C. LE and GT 16","no migration background","","","","","4"
"4 on scale 1-7","2006","Couple + C. LE and GT 16","direct migration background","","","","","4"
"4 on scale 1-7","2006","1-pers.-HH","direct migration background","","","","","4"
"4 on scale 1-7","2006","Couple + C. GT 16 ","direct migration background","","","","","4"
"4 on scale 1-7","2006","Couple + C. LE and GT 16","indirect migration background","","","","","4"
"4 on scale 1-7","2006","1-pers.-HH","no migration background","","","","","4"
"4 on scale 1-7","2006","(Married) couple without C. ","direct migration background","","","","","4"
"4 on scale 1-7","2006","(Married) couple without C. ","indirect migration background","","","","","4"
"4 on scale 1-7","2006","Single parent ","indirect migration background","","","","","4"
"4 on scale 1-7","2006","Couple + C. LE 16 ","no migration background","","","","","4"
"4 on scale 1-7","2006","Couple + C. LE 16 ","direct migration background","","","","","4"
"4 on scale 1-7","2006","Couple + C. LE 16 ","indirect migration background","","","","","4"
"4 on scale 1-7","2006","Couple + C. GT 16 ","no migration background","","","","","4"
"4 on scale 1-7","2006","1-pers.-HH","indirect migration background","","","","","4"
"4 on scale 1-7","2006","Single parent ","no migration background","","","","","4"
"4 on scale 1-7","2006","Single parent ","direct migration background","","","","","4"
"4 on scale 1-7","2006","(Married) couple without C. ","no migration background","","","","","4"
"5 on scale 1-7","2006","(Married) couple without C. ","indirect migration background","","","","","5"
"5 on scale 1-7","2006","Couple + C. GT 16 ","indirect migration background","","","","","5"
"5 on scale 1-7","2006","Couple + C. LE and GT 16","no migration background","","","","","5"
"5 on scale 1-7","2006","Couple + C. LE and GT 16","direct migration background","","","","","5"
"5 on scale 1-7","2006","Couple + C. LE and GT 16","indirect migration background","","","","","5"
"5 on scale 1-7","2006","Couple + C. GT 16 ","direct migration background","","","","","5"
"5 on scale 1-7","2006","1-pers.-HH","indirect migration background","","","","","5"
"5 on scale 1-7","2006","(Married) couple without C. ","no migration background","","","","","5"
"5 on scale 1-7","2006","(Married) couple without C. ","direct migration background","","","","","5"
"5 on scale 1-7","2006","Single parent ","direct migration background","","","","","5"
"5 on scale 1-7","2006","Single parent ","indirect migration background","","","","","5"
"5 on scale 1-7","2006","Couple + C. LE 16 ","no migration background","","","","","5"
"5 on scale 1-7","2006","Couple + C. LE 16 ","direct migration background","","","","","5"
"5 on scale 1-7","2006","Couple + C. LE 16 ","indirect migration background","","","","","5"
"5 on scale 1-7","2006","1-pers.-HH","no migration background","","","","","5"
"5 on scale 1-7","2006","Single parent ","no migration background","","","","","5"
"5 on scale 1-7","2006","1-pers.-HH","direct migration background","","","","","5"
"5 on scale 1-7","2006","Couple + C. GT 16 ","no migration background","","","","","5"
"6 on scale 1-7","2006","Couple + C. GT 16 ","indirect migration background","","","","","6"
"6 on scale 1-7","2006","(Married) couple without C. ","indirect migration background","","","","","6"
"6 on scale 1-7","2006","Couple + C. LE and GT 16","no migration background","","","","","6"
"6 on scale 1-7","2006","Couple + C. LE and GT 16","direct migration background","","","","","6"
"6 on scale 1-7","2006","Couple + C. LE and GT 16","indirect migration background","","","","","6"
"6 on scale 1-7","2006","Couple + C. LE 16 ","direct migration background","","","","","6"
"6 on scale 1-7","2006","Couple + C. LE 16 ","indirect migration background","","","","","6"
"6 on scale 1-7","2006","Couple + C. GT 16 ","direct migration background","","","","","6"
"6 on scale 1-7","2006","(Married) couple without C. ","no migration background","","","","","6"
"6 on scale 1-7","2006","(Married) couple without C. ","direct migration background","","","","","6"
"6 on scale 1-7","2006","Couple + C. LE 16 ","no migration background","","","","","6"
"6 on scale 1-7","2006","1-pers.-HH","no migration background","","","","","6"
"6 on scale 1-7","2006","1-pers.-HH","indirect migration background","","","","","6"
"6 on scale 1-7","2006","Single parent ","no migration background","","","","","6"
"6 on scale 1-7","2006","Single parent ","indirect migration background","","","","","6"
"6 on scale 1-7","2006","Couple + C. GT 16 ","no migration background","","","","","6"
"6 on scale 1-7","2006","Single parent ","direct migration background","","","","","6"
"6 on scale 1-7","2006","1-pers.-HH","direct migration background","","","","","6"
"7 Strongly agree","2006","Couple + C. LE and GT 16","direct migration background","","","","","7"
"7 Strongly agree","2006","Couple + C. GT 16 ","indirect migration background","","","","","7"
"7 Strongly agree","2006","Couple + C. LE and GT 16","no migration background","","","","","7"
"7 Strongly agree","2006","Couple + C. LE and GT 16","indirect migration background","","","","","7"
"7 Strongly agree","2006","(Married) couple without C. ","indirect migration background","","","","","7"
"7 Strongly agree","2006","Single parent ","no migration background","","","","","7"
"7 Strongly agree","2006","Single parent ","direct migration background","","","","","7"
"7 Strongly agree","2006","Single parent ","indirect migration background","","","","","7"
"7 Strongly agree","2006","Couple + C. LE 16 ","no migration background","","","","","7"
"7 Strongly agree","2006","Couple + C. LE 16 ","direct migration background","","","","","7"
"7 Strongly agree","2006","Couple + C. LE 16 ","indirect migration background","","","","","7"
"7 Strongly agree","2006","Couple + C. GT 16 ","no migration background","","","","","7"
"7 Strongly agree","2006","Couple + C. GT 16 ","direct migration background","","","","","7"
"7 Strongly agree","2006","1-pers.-HH","no migration background","","","","","7"
"7 Strongly agree","2006","1-pers.-HH","direct migration background","","","","","7"
"7 Strongly agree","2006","1-pers.-HH","indirect migration background","","","","","7"
"7 Strongly agree","2006","(Married) couple without C. ","no migration background","","","","","7"
"7 Strongly agree","2006","(Married) couple without C. ","direct migration background","","","","","7"
"1 Strongly disagree","2007","1-pers.-HH","no migration background","","","","","1"
"1 Strongly disagree","2007","1-pers.-HH","direct migration background","","","","","1"
"1 Strongly disagree","2007","1-pers.-HH","indirect migration background","","","","","1"
"1 Strongly disagree","2007","(Married) couple without C. ","no migration background","","","","","1"
"1 Strongly disagree","2007","(Married) couple without C. ","direct migration background","","","","","1"
"1 Strongly disagree","2007","(Married) couple without C. ","indirect migration background","","","","","1"
"1 Strongly disagree","2007","Single parent ","no migration background","","","","","1"
"1 Strongly disagree","2007","Single parent ","direct migration background","","","","","1"
"1 Strongly disagree","2007","Single parent ","indirect migration background","","","","","1"
"1 Strongly disagree","2007","Couple + C. LE 16 ","no migration background","","","","","1"
"1 Strongly disagree","2007","Couple + C. LE 16 ","direct migration background","","","","","1"
"1 Strongly disagree","2007","Couple + C. LE 16 ","indirect migration background","","","","","1"
"1 Strongly disagree","2007","Couple + C. GT 16 ","no migration background","","","","","1"
"1 Strongly disagree","2007","Couple + C. GT 16 ","direct migration background","","","","","1"
"1 Strongly disagree","2007","Couple + C. GT 16 ","indirect migration background","","","","","1"
"1 Strongly disagree","2007","Couple + C. LE and GT 16","no migration background","","","","","1"
"1 Strongly disagree","2007","Couple + C. LE and GT 16","direct migration background","","","","","1"
"1 Strongly disagree","2007","Couple + C. LE and GT 16","indirect migration background","","","","","1"
"2 on scale 1-7 ","2007","1-pers.-HH","no migration background","","","","","2"
"2 on scale 1-7 ","2007","1-pers.-HH","direct migration background","","","","","2"
"2 on scale 1-7 ","2007","1-pers.-HH","indirect migration background","","","","","2"
"2 on scale 1-7 ","2007","(Married) couple without C. ","no migration background","","","","","2"
"2 on scale 1-7 ","2007","(Married) couple without C. ","direct migration background","","","","","2"
"2 on scale 1-7 ","2007","(Married) couple without C. ","indirect migration background","","","","","2"
"2 on scale 1-7 ","2007","Single parent ","no migration background","","","","","2"
"2 on scale 1-7 ","2007","Single parent ","direct migration background","","","","","2"
"2 on scale 1-7 ","2007","Single parent ","indirect migration background","","","","","2"
"2 on scale 1-7 ","2007","Couple + C. LE 16 ","no migration background","","","","","2"
"2 on scale 1-7 ","2007","Couple + C. GT 16 ","indirect migration background","","","","","2"
"2 on scale 1-7 ","2007","Couple + C. LE and GT 16","no migration background","","","","","2"
"2 on scale 1-7 ","2007","Couple + C. LE and GT 16","direct migration background","","","","","2"
"2 on scale 1-7 ","2007","Couple + C. LE and GT 16","indirect migration background","","","","","2"
"2 on scale 1-7 ","2007","Couple + C. GT 16 ","direct migration background","","","","","2"
"2 on scale 1-7 ","2007","Couple + C. LE 16 ","indirect migration background","","","","","2"
"2 on scale 1-7 ","2007","Couple + C. GT 16 ","no migration background","","","","","2"
"2 on scale 1-7 ","2007","Couple + C. LE 16 ","direct migration background","","","","","2"
"3 on scale 1-7 ","2007","Couple + C. LE and GT 16","direct migration background","","","","","3"
"3 on scale 1-7 ","2007","Couple + C. LE and GT 16","indirect migration background","","","","","3"
"3 on scale 1-7 ","2007","Couple + C. GT 16 ","indirect migration background","","","","","3"
"3 on scale 1-7 ","2007","Couple + C. LE and GT 16","no migration background","","","","","3"
"3 on scale 1-7 ","2007","1-pers.-HH","no migration background","","","","","3"
"3 on scale 1-7 ","2007","1-pers.-HH","direct migration background","","","","","3"
"3 on scale 1-7 ","2007","(Married) couple without C. ","direct migration background","","","","","3"
"3 on scale 1-7 ","2007","(Married) couple without C. ","indirect migration background","","","","","3"
"3 on scale 1-7 ","2007","Couple + C. GT 16 ","direct migration background","","","","","3"
"3 on scale 1-7 ","2007","1-pers.-HH","indirect migration background","","","","","3"
"3 on scale 1-7 ","2007","(Married) couple without C. ","no migration background","","","","","3"
"3 on scale 1-7 ","2007","Single parent ","indirect migration background","","","","","3"
"3 on scale 1-7 ","2007","Couple + C. LE 16 ","no migration background","","","","","3"
"3 on scale 1-7 ","2007","Couple + C. GT 16 ","no migration background","","","","","3"
"3 on scale 1-7 ","2007","Single parent ","no migration background","","","","","3"
"3 on scale 1-7 ","2007","Couple + C. LE 16 ","direct migration background","","","","","3"
"3 on scale 1-7 ","2007","Single parent ","direct migration background","","","","","3"
"3 on scale 1-7 ","2007","Couple + C. LE 16 ","indirect migration background","","","","","3"
"4 on scale 1-7","2007","Couple + C. GT 16 ","indirect migration background","","","","","4"
"4 on scale 1-7","2007","Couple + C. LE and GT 16","no migration background","","","","","4"
"4 on scale 1-7","2007","1-pers.-HH","no migration background","","","","","4"
"4 on scale 1-7","2007","1-pers.-HH","direct migration background","","","","","4"
"4 on scale 1-7","2007","Couple + C. GT 16 ","direct migration background","","","","","4"
"4 on scale 1-7","2007","Couple + C. LE and GT 16","direct migration background","","","","","4"
"4 on scale 1-7","2007","Single parent ","indirect migration background","","","","","4"
