"plh0206i05","year","age_gr","e11103","n","percent","lower_confidence","upper_confidence","value"
"3 on scale 1-7 ","2005","16-34 y.","Full Time","403","0.185369203725125","0.168717201694772","0.202021205755477","3"
"3 on scale 1-7 ","2005","35-65 y.","Not Working","462","0.159850674158577","0.145999449681481","0.173701898635673","3"
"3 on scale 1-7 ","2005","66 and older","Full Time","7","","","","3"
"3 on scale 1-7 ","2005","16-34 y.","Not Working","265","0.145219943898457","0.128031496539085","0.162408391257829","3"
"3 on scale 1-7 ","2005","35-65 y.","Full Time","1088","0.18145045987218","0.171599899228753","0.191301020515607","3"
"3 on scale 1-7 ","2005","35-65 y.","Part Time","498","0.164554724463781","0.151315495083789","0.177793953843773","3"
"3 on scale 1-7 ","2005","66 and older","Part Time","36","0.191353279723989","0.135123480053072","0.247583079394905","3"
"3 on scale 1-7 ","2005","66 and older","Not Working","573","0.157392146958164","0.14539575240463","0.169388541511698","3"
"4 on scale 1-7","2005","16-34 y.","Part Time","347","0.210654084780772","0.190704714192413","0.230603455369132","4"
"4 on scale 1-7","2005","16-34 y.","Not Working","366","0.236612715406219","0.215878489474435","0.257346941338002","4"
"4 on scale 1-7","2005","35-65 y.","Not Working","458","0.174152820179073","0.159818807285688","0.188486833072459","4"
"4 on scale 1-7","2005","66 and older","Full Time","6","","","","4"
"4 on scale 1-7","2005","66 and older","Part Time","33","0.166326743615774","0.113097763654772","0.219555723576777","4"
"4 on scale 1-7","2005","35-65 y.","Part Time","578","0.18960935081455","0.175612652192834","0.203606049436266","4"
"4 on scale 1-7","2005","35-65 y.","Full Time","1125","0.205230794265954","0.194907906473092","0.215553682058817","4"
"4 on scale 1-7","2005","66 and older","Not Working","587","0.164131176278115","0.151929736953813","0.176332615602416","4"
"4 on scale 1-7","2005","16-34 y.","Full Time","453","0.221383906716502","0.203592841058936","0.239174972374068","4"
"5 on scale 1-7","2005","35-65 y.","Full Time","627","0.0932945110242983","0.0858605445734149","0.100728477475182","5"
"5 on scale 1-7","2005","35-65 y.","Not Working","326","0.129410666632179","0.116724091435133","0.142097241829226","5"
"5 on scale 1-7","2005","66 and older","Full Time","4","","","","5"
"5 on scale 1-7","2005","16-34 y.","Part Time","187","0.113078304286352","0.0975850426260026","0.128571565946702","5"
"5 on scale 1-7","2005","16-34 y.","Not Working","229","0.13523654475323","0.118552858158528","0.151920231347931","5"
"5 on scale 1-7","2005","35-65 y.","Part Time","326","0.115467065604791","0.104055779512527","0.126878351697055","5"
"5 on scale 1-7","2005","66 and older","Part Time","20","","","","5"
"5 on scale 1-7","2005","66 and older","Not Working","329","0.0915657449316065","0.0820649547400391","0.101066535123174","5"
"5 on scale 1-7","2005","16-34 y.","Full Time","293","0.143236594476892","0.128225073461405","0.158248115492379","5"
"6 on scale 1-7","2005","66 and older","Full Time","1","","","","6"
"6 on scale 1-7","2005","66 and older","Part Time","8","","","","6"
"6 on scale 1-7","2005","16-34 y.","Full Time","176","0.0821434533272322","0.0703771203541956","0.0939097863002689","6"
"6 on scale 1-7","2005","16-34 y.","Part Time","144","0.0901550705838918","0.0761434186282381","0.104166722539545","6"
"6 on scale 1-7","2005","35-65 y.","Full Time","345","0.07311170676228","0.0664579550997691","0.0797654584247909","6"
"6 on scale 1-7","2005","35-65 y.","Not Working","183","0.0737814452570175","0.0639008523224359","0.083662038191599","6"
"6 on scale 1-7","2005","66 and older","Not Working","220","0.0623903797546938","0.0544229856138049","0.0703577738955828","6"
"6 on scale 1-7","2005","16-34 y.","Not Working","163","0.110711336204531","0.0954035019898792","0.126019170419183","6"
"6 on scale 1-7","2005","35-65 y.","Part Time","155","0.062053363460427","0.0534390582790134","0.0706676686418406","6"
"7 Strongly agree","2005","35-65 y.","Not Working","142","0.056607678623376","0.0478732091516099","0.065342148095142","7"
"7 Strongly agree","2005","66 and older","Part Time","10","","","","7"
"7 Strongly agree","2005","66 and older","Not Working","162","0.0478288142412568","0.0407989201130311","0.0548587083694825","7"
"7 Strongly agree","2005","66 and older","Full Time","","","","","7"
"7 Strongly agree","2005","16-34 y.","Full Time","131","0.0624639027930442","0.0520939731979361","0.0728338323881523","7"
"7 Strongly agree","2005","16-34 y.","Part Time","110","0.0846980226645949","0.0710763823392263","0.0983196629899636","7"
"7 Strongly agree","2005","16-34 y.","Not Working","132","0.091355672354269","0.0772996951277642","0.105411649580774","7"
"7 Strongly agree","2005","35-65 y.","Full Time","257","0.0520377091863682","0.0463607725905028","0.0577146457822337","7"
"7 Strongly agree","2005","35-65 y.","Part Time","121","0.0446044301541592","0.037233383934087","0.0519754763742313","7"
"1 Strongly disagree","2006","16-34 y.","Full Time","","","","","1"
"1 Strongly disagree","2006","16-34 y.","Part Time","","","","","1"
"1 Strongly disagree","2006","16-34 y.","Not Working","","","","","1"
"1 Strongly disagree","2006","35-65 y.","Full Time","","","","","1"
"1 Strongly disagree","2006","35-65 y.","Part Time","","","","","1"
"1 Strongly disagree","2006","35-65 y.","Not Working","","","","","1"
"1 Strongly disagree","2006","66 and older","Full Time","","","","","1"
"1 Strongly disagree","2006","66 and older","Part Time","","","","","1"
"1 Strongly disagree","2006","66 and older","Not Working","","","","","1"
"2 on scale 1-7 ","2006","16-34 y.","Full Time","","","","","2"
"2 on scale 1-7 ","2006","35-65 y.","Not Working","","","","","2"
"2 on scale 1-7 ","2006","66 and older","Full Time","","","","","2"
"2 on scale 1-7 ","2006","16-34 y.","Part Time","","","","","2"
"2 on scale 1-7 ","2006","16-34 y.","Not Working","","","","","2"
"2 on scale 1-7 ","2006","35-65 y.","Full Time","","","","","2"
"2 on scale 1-7 ","2006","35-65 y.","Part Time","","","","","2"
"2 on scale 1-7 ","2006","66 and older","Part Time","","","","","2"
"2 on scale 1-7 ","2006","66 and older","Not Working","","","","","2"
"3 on scale 1-7 ","2006","16-34 y.","Full Time","","","","","3"
"3 on scale 1-7 ","2006","16-34 y.","Part Time","","","","","3"
"3 on scale 1-7 ","2006","66 and older","Full Time","","","","","3"
"3 on scale 1-7 ","2006","35-65 y.","Not Working","","","","","3"
"3 on scale 1-7 ","2006","16-34 y.","Not Working","","","","","3"
"3 on scale 1-7 ","2006","35-65 y.","Full Time","","","","","3"
"3 on scale 1-7 ","2006","66 and older","Part Time","","","","","3"
"3 on scale 1-7 ","2006","66 and older","Not Working","","","","","3"
"3 on scale 1-7 ","2006","35-65 y.","Part Time","","","","","3"
"4 on scale 1-7","2006","66 and older","Not Working","","","","","4"
"4 on scale 1-7","2006","16-34 y.","Full Time","","","","","4"
"4 on scale 1-7","2006","16-34 y.","Part Time","","","","","4"
"4 on scale 1-7","2006","16-34 y.","Not Working","","","","","4"
"4 on scale 1-7","2006","35-65 y.","Not Working","","","","","4"
"4 on scale 1-7","2006","66 and older","Full Time","","","","","4"
"4 on scale 1-7","2006","66 and older","Part Time","","","","","4"
"4 on scale 1-7","2006","35-65 y.","Full Time","","","","","4"
"4 on scale 1-7","2006","35-65 y.","Part Time","","","","","4"
"5 on scale 1-7","2006","35-65 y.","Not Working","","","","","5"
"5 on scale 1-7","2006","16-34 y.","Full Time","","","","","5"
"5 on scale 1-7","2006","16-34 y.","Part Time","","","","","5"
"5 on scale 1-7","2006","35-65 y.","Part Time","","","","","5"
"5 on scale 1-7","2006","66 and older","Full Time","","","","","5"
"5 on scale 1-7","2006","66 and older","Part Time","","","","","5"
"5 on scale 1-7","2006","66 and older","Not Working","","","","","5"
"5 on scale 1-7","2006","16-34 y.","Not Working","","","","","5"
"5 on scale 1-7","2006","35-65 y.","Full Time","","","","","5"
"6 on scale 1-7","2006","16-34 y.","Part Time","","","","","6"
"6 on scale 1-7","2006","35-65 y.","Not Working","","","","","6"
"6 on scale 1-7","2006","66 and older","Full Time","","","","","6"
"6 on scale 1-7","2006","66 and older","Part Time","","","","","6"
"6 on scale 1-7","2006","66 and older","Not Working","","","","","6"
"6 on scale 1-7","2006","35-65 y.","Part Time","","","","","6"
"6 on scale 1-7","2006","16-34 y.","Full Time","","","","","6"
"6 on scale 1-7","2006","16-34 y.","Not Working","","","","","6"
"6 on scale 1-7","2006","35-65 y.","Full Time","","","","","6"
"7 Strongly agree","2006","66 and older","Not Working","","","","","7"
"7 Strongly agree","2006","35-65 y.","Not Working","","","","","7"
"7 Strongly agree","2006","66 and older","Full Time","","","","","7"
"7 Strongly agree","2006","66 and older","Part Time","","","","","7"
"7 Strongly agree","2006","16-34 y.","Full Time","","","","","7"
"7 Strongly agree","2006","16-34 y.","Part Time","","","","","7"
"7 Strongly agree","2006","16-34 y.","Not Working","","","","","7"
"7 Strongly agree","2006","35-65 y.","Full Time","","","","","7"
"7 Strongly agree","2006","35-65 y.","Part Time","","","","","7"
"1 Strongly disagree","2007","35-65 y.","Part Time","","","","","1"
"1 Strongly disagree","2007","35-65 y.","Not Working","","","","","1"
"1 Strongly disagree","2007","66 and older","Full Time","","","","","1"
"1 Strongly disagree","2007","66 and older","Part Time","","","","","1"
"1 Strongly disagree","2007","66 and older","Not Working","","","","","1"
"1 Strongly disagree","2007","16-34 y.","Full Time","","","","","1"
"1 Strongly disagree","2007","16-34 y.","Part Time","","","","","1"
"1 Strongly disagree","2007","16-34 y.","Not Working","","","","","1"
"1 Strongly disagree","2007","35-65 y.","Full Time","","","","","1"
"2 on scale 1-7 ","2007","35-65 y.","Not Working","","","","","2"
"2 on scale 1-7 ","2007","16-34 y.","Full Time","","","","","2"
"2 on scale 1-7 ","2007","35-65 y.","Part Time","","","","","2"
"2 on scale 1-7 ","2007","66 and older","Full Time","","","","","2"
"2 on scale 1-7 ","2007","66 and older","Part Time","","","","","2"
"2 on scale 1-7 ","2007","66 and older","Not Working","","","","","2"
"2 on scale 1-7 ","2007","16-34 y.","Part Time","","","","","2"
"2 on scale 1-7 ","2007","16-34 y.","Not Working","","","","","2"
"2 on scale 1-7 ","2007","35-65 y.","Full Time","","","","","2"
"3 on scale 1-7 ","2007","66 and older","Full Time","","","","","3"
"3 on scale 1-7 ","2007","16-34 y.","Part Time","","","","","3"
"3 on scale 1-7 ","2007","35-65 y.","Not Working","","","","","3"
"3 on scale 1-7 ","2007","66 and older","Part Time","","","","","3"
"3 on scale 1-7 ","2007","66 and older","Not Working","","","","","3"
"3 on scale 1-7 ","2007","16-34 y.","Full Time","","","","","3"
"3 on scale 1-7 ","2007","35-65 y.","Part Time","","","","","3"
"3 on scale 1-7 ","2007","35-65 y.","Full Time","","","","","3"
"3 on scale 1-7 ","2007","16-34 y.","Not Working","","","","","3"
"4 on scale 1-7","2007","66 and older","Not Working","","","","","4"
"4 on scale 1-7","2007","35-65 y.","Not Working","","","","","4"
"4 on scale 1-7","2007","66 and older","Full Time","","","","","4"
"4 on scale 1-7","2007","66 and older","Part Time","","","","","4"
"4 on scale 1-7","2007","35-65 y.","Part Time","","","","","4"
"4 on scale 1-7","2007","16-34 y.","Full Time","","","","","4"
"4 on scale 1-7","2007","16-34 y.","Part Time","","","","","4"
"4 on scale 1-7","2007","16-34 y.","Not Working","","","","","4"
"4 on scale 1-7","2007","35-65 y.","Full Time","","","","","4"
"5 on scale 1-7","2007","35-65 y.","Not Working","","","","","5"
"5 on scale 1-7","2007","66 and older","Full Time","","","","","5"
"5 on scale 1-7","2007","35-65 y.","Part Time","","","","","5"
"5 on scale 1-7","2007","66 and older","Part Time","","","","","5"
"5 on scale 1-7","2007","16-34 y.","Full Time","","","","","5"
"5 on scale 1-7","2007","35-65 y.","Full Time","","","","","5"
"5 on scale 1-7","2007","66 and older","Not Working","","","","","5"
"5 on scale 1-7","2007","16-34 y.","Part Time","","","","","5"
"5 on scale 1-7","2007","16-34 y.","Not Working","","","","","5"
"6 on scale 1-7","2007","35-65 y.","Not Working","","","","","6"
"6 on scale 1-7","2007","66 and older","Full Time","","","","","6"
"6 on scale 1-7","2007","66 and older","Part Time","","","","","6"
"6 on scale 1-7","2007","66 and older","Not Working","","","","","6"
"6 on scale 1-7","2007","16-34 y.","Full Time","","","","","6"
"6 on scale 1-7","2007","16-34 y.","Part Time","","","","","6"
"6 on scale 1-7","2007","35-65 y.","Part Time","","","","","6"
"6 on scale 1-7","2007","16-34 y.","Not Working","","","","","6"
"6 on scale 1-7","2007","35-65 y.","Full Time","","","","","6"
"7 Strongly agree","2007","35-65 y.","Not Working","","","","","7"
"7 Strongly agree","2007","66 and older","Part Time","","","","","7"
"7 Strongly agree","2007","66 and older","Not Working","","","","","7"
"7 Strongly agree","2007","66 and older","Full Time","","","","","7"
"7 Strongly agree","2007","16-34 y.","Full Time","","","","","7"
"7 Strongly agree","2007","16-34 y.","Part Time","","","","","7"
"7 Strongly agree","2007","16-34 y.","Not Working","","","","","7"
"7 Strongly agree","2007","35-65 y.","Full Time","","","","","7"
"7 Strongly agree","2007","35-65 y.","Part Time","","","","","7"
"1 Strongly disagree","2008","35-65 y.","Part Time","","","","","1"
"1 Strongly disagree","2008","35-65 y.","Not Working","","","","","1"
"1 Strongly disagree","2008","66 and older","Full Time","","","","","1"
"1 Strongly disagree","2008","66 and older","Part Time","","","","","1"
"1 Strongly disagree","2008","66 and older","Not Working","","","","","1"
"1 Strongly disagree","2008","16-34 y.","Part Time","","","","","1"
"1 Strongly disagree","2008","16-34 y.","Not Working","","","","","1"
"1 Strongly disagree","2008","35-65 y.","Full Time","","","","","1"
"1 Strongly disagree","2008","16-34 y.","Full Time","","","","","1"
"2 on scale 1-7 ","2008","35-65 y.","Not Working","","","","","2"
"2 on scale 1-7 ","2008","66 and older","Full Time","","","","","2"
"2 on scale 1-7 ","2008","16-34 y.","Full Time","","","","","2"
"2 on scale 1-7 ","2008","35-65 y.","Part Time","","","","","2"
"2 on scale 1-7 ","2008","66 and older","Part Time","","","","","2"
"2 on scale 1-7 ","2008","66 and older","Not Working","","","","","2"
"2 on scale 1-7 ","2008","16-34 y.","Part Time","","","","","2"
"2 on scale 1-7 ","2008","35-65 y.","Full Time","","","","","2"
"2 on scale 1-7 ","2008","16-34 y.","Not Working","","","","","2"
"3 on scale 1-7 ","2008","35-65 y.","Not Working","","","","","3"
"3 on scale 1-7 ","2008","66 and older","Full Time","","","","","3"
"3 on scale 1-7 ","2008","16-34 y.","Full Time","","","","","3"
"3 on scale 1-7 ","2008","16-34 y.","Part Time","","","","","3"
"3 on scale 1-7 ","2008","35-65 y.","Part Time","","","","","3"
"3 on scale 1-7 ","2008","66 and older","Part Time","","","","","3"
"3 on scale 1-7 ","2008","66 and older","Not Working","","","","","3"
"3 on scale 1-7 ","2008","35-65 y.","Full Time","","","","","3"
"3 on scale 1-7 ","2008","16-34 y.","Not Working","","","","","3"
"4 on scale 1-7","2008","35-65 y.","Not Working","","","","","4"
"4 on scale 1-7","2008","35-65 y.","Part Time","","","","","4"
"4 on scale 1-7","2008","16-34 y.","Not Working","","","","","4"
"4 on scale 1-7","2008","66 and older","Full Time","","","","","4"
"4 on scale 1-7","2008","66 and older","Part Time","","","","","4"
"4 on scale 1-7","2008","66 and older","Not Working","","","","","4"
"4 on scale 1-7","2008","35-65 y.","Full Time","","","","","4"
"4 on scale 1-7","2008","16-34 y.","Part Time","","","","","4"
"4 on scale 1-7","2008","16-34 y.","Full Time","","","","","4"
"5 on scale 1-7","2008","66 and older","Full Time","","","","","5"
"5 on scale 1-7","2008","66 and older","Part Time","","","","","5"
"5 on scale 1-7","2008","35-65 y.","Not Working","","","","","5"
"5 on scale 1-7","2008","66 and older","Not Working","","","","","5"
"5 on scale 1-7","2008","16-34 y.","Full Time","","","","","5"
"5 on scale 1-7","2008","16-34 y.","Part Time","","","","","5"
"5 on scale 1-7","2008","35-65 y.","Full Time","","","","","5"
"5 on scale 1-7","2008","16-34 y.","Not Working","","","","","5"
"5 on scale 1-7","2008","35-65 y.","Part Time","","","","","5"
"6 on scale 1-7","2008","35-65 y.","Not Working","","","","","6"
"6 on scale 1-7","2008","66 and older","Full Time","","","","","6"
"6 on scale 1-7","2008","66 and older","Part Time","","","","","6"
"6 on scale 1-7","2008","66 and older","Not Working","","","","","6"
"6 on scale 1-7","2008","16-34 y.","Part Time","","","","","6"
"6 on scale 1-7","2008","16-34 y.","Not Working","","","","","6"
"6 on scale 1-7","2008","16-34 y.","Full Time","","","","","6"
"6 on scale 1-7","2008","35-65 y.","Part Time","","","","","6"
"6 on scale 1-7","2008","35-65 y.","Full Time","","","","","6"
"7 Strongly agree","2008","66 and older","Not Working","","","","","7"
"7 Strongly agree","2008","35-65 y.","Not Working","","","","","7"
"7 Strongly agree","2008","66 and older","Full Time","","","","","7"
"7 Strongly agree","2008","66 and older","Part Time","","","","","7"
"7 Strongly agree","2008","16-34 y.","Full Time","","","","","7"
"7 Strongly agree","2008","16-34 y.","Part Time","","","","","7"
"7 Strongly agree","2008","16-34 y.","Not Working","","","","","7"
"7 Strongly agree","2008","35-65 y.","Full Time","","","","","7"
"7 Strongly agree","2008","35-65 y.","Part Time","","","","","7"
"1 Strongly disagree","2009","35-65 y.","Part Time","","","","","1"
"1 Strongly disagree","2009","35-65 y.","Not Working","","","","","1"
"1 Strongly disagree","2009","66 and older","Full Time","","","","","1"
"1 Strongly disagree","2009","66 and older","Part Time","","","","","1"
"1 Strongly disagree","2009","66 and older","Not Working","","","","","1"
"1 Strongly disagree","2009","16-34 y.","Full Time","","","","","1"
"1 Strongly disagree","2009","16-34 y.","Part Time","","","","","1"
"1 Strongly disagree","2009","16-34 y.","Not Working","","","","","1"
"1 Strongly disagree","2009","35-65 y.","Full Time","","","","","1"
"2 on scale 1-7 ","2009","35-65 y.","Not Working","","","","","2"
"2 on scale 1-7 ","2009","16-34 y.","Full Time","","","","","2"
"2 on scale 1-7 ","2009","66 and older","Full Time","","","","","2"
"2 on scale 1-7 ","2009","66 and older","Part Time","","","","","2"
"2 on scale 1-7 ","2009","35-65 y.","Part Time","","","","","2"
"2 on scale 1-7 ","2009","66 and older","Not Working","","","","","2"
"2 on scale 1-7 ","2009","16-34 y.","Part Time","","","","","2"
"2 on scale 1-7 ","2009","35-65 y.","Full Time","","","","","2"
"2 on scale 1-7 ","2009","16-34 y.","Not Working","","","","","2"
"3 on scale 1-7 ","2009","35-65 y.","Not Working","","","","","3"
"3 on scale 1-7 ","2009","66 and older","Full Time","","","","","3"
"3 on scale 1-7 ","2009","66 and older","Not Working","","","","","3"
"3 on scale 1-7 ","2009","16-34 y.","Full Time","","","","","3"
"3 on scale 1-7 ","2009","16-34 y.","Part Time","","","","","3"
"3 on scale 1-7 ","2009","35-65 y.","Part Time","","","","","3"
"3 on scale 1-7 ","2009","66 and older","Part Time","","","","","3"
"3 on scale 1-7 ","2009","35-65 y.","Full Time","","","","","3"
"3 on scale 1-7 ","2009","16-34 y.","Not Working","","","","","3"
"4 on scale 1-7","2009","35-65 y.","Not Working","","","","","4"
"4 on scale 1-7","2009","35-65 y.","Part Time","","","","","4"
"4 on scale 1-7","2009","16-34 y.","Not Working","","","","","4"
"4 on scale 1-7","2009","35-65 y.","Full Time","","","","","4"
"4 on scale 1-7","2009","66 and older","Full Time","","","","","4"
"4 on scale 1-7","2009","66 and older","Part Time","","","","","4"
"4 on scale 1-7","2009","66 and older","Not Working","","","","","4"
"4 on scale 1-7","2009","16-34 y.","Full Time","","","","","4"
"4 on scale 1-7","2009","16-34 y.","Part Time","","","","","4"
"5 on scale 1-7","2009","66 and older","Full Time","","","","","5"
"5 on scale 1-7","2009","66 and older","Part Time","","","","","5"
"5 on scale 1-7","2009","66 and older","Not Working","","","","","5"
"5 on scale 1-7","2009","16-34 y.","Full Time","","","","","5"
"5 on scale 1-7","2009","35-65 y.","Not Working","","","","","5"
"5 on scale 1-7","2009","16-34 y.","Part Time","","","","","5"
"5 on scale 1-7","2009","35-65 y.","Part Time","","","","","5"
"5 on scale 1-7","2009","35-65 y.","Full Time","","","","","5"
"5 on scale 1-7","2009","16-34 y.","Not Working","","","","","5"
"6 on scale 1-7","2009","66 and older","Part Time","","","","","6"
"6 on scale 1-7","2009","35-65 y.","Not Working","","","","","6"
"6 on scale 1-7","2009","66 and older","Full Time","","","","","6"
"6 on scale 1-7","2009","35-65 y.","Part Time","","","","","6"
"6 on scale 1-7","2009","66 and older","Not Working","","","","","6"
"6 on scale 1-7","2009","16-34 y.","Part Time","","","","","6"
"6 on scale 1-7","2009","16-34 y.","Not Working","","","","","6"
"6 on scale 1-7","2009","35-65 y.","Full Time","","","","","6"
"6 on scale 1-7","2009","16-34 y.","Full Time","","","","","6"
"7 Strongly agree","2009","35-65 y.","Not Working","","","","","7"
"7 Strongly agree","2009","66 and older","Full Time","","","","","7"
"7 Strongly agree","2009","66 and older","Part Time","","","","","7"
"7 Strongly agree","2009","66 and older","Not Working","","","","","7"
"7 Strongly agree","2009","16-34 y.","Full Time","","","","","7"
"7 Strongly agree","2009","16-34 y.","Part Time","","","","","7"
"7 Strongly agree","2009","16-34 y.","Not Working","","","","","7"
"7 Strongly agree","2009","35-65 y.","Full Time","","","","","7"
"7 Strongly agree","2009","35-65 y.","Part Time","","","","","7"
"1 Strongly disagree","2010","35-65 y.","Part Time","533","0.202201851369001","0.186670647702363","0.217733055035639","1"
"1 Strongly disagree","2010","35-65 y.","Not Working","381","0.226072106605612","0.206147334978528","0.245996878232696","1"
"1 Strongly disagree","2010","66 and older","Full Time","16","","","","1"
"1 Strongly disagree","2010","66 and older","Part Time","40","0.146312485427499","0.101317504009154","0.191307466845844","1"
"1 Strongly disagree","2010","66 and older","Not Working","947","0.271751776213322","0.257460012764276","0.286043539662367","1"
"1 Strongly disagree","2010","16-34 y.","Part Time","136","0.148028650216733","0.12694624158445","0.169111058849015","1"
"1 Strongly disagree","2010","16-34 y.","Full Time","181","0.116303339003805","0.100480662717717","0.132126015289893","1"
"1 Strongly disagree","2010","16-34 y.","Not Working","121","0.148567506474589","0.125433961228851","0.171701051720327","1"
"1 Strongly disagree","2010","35-65 y.","Full Time","908","0.188864958965213","0.177784272855181","0.199945645075246","1"
"2 on scale 1-7 ","2010","35-65 y.","Not Working","365","0.193789885872647","0.174961664904826","0.212618106840468","2"
"2 on scale 1-7 ","2010","66 and older","Full Time","17","","","","2"
"2 on scale 1-7 ","2010","66 and older","Part Time","53","0.204907872916695","0.153519843137611","0.256295902695779","2"
"2 on scale 1-7 ","2010","16-34 y.","Full Time","339","0.193562569230107","0.174062853866246","0.213062284593969","2"
"2 on scale 1-7 ","2010","35-65 y.","Part Time","621","0.233939596192595","0.217569568488927","0.250309623896263","2"
"2 on scale 1-7 ","2010","66 and older","Not Working","816","0.211779196411098","0.198653404915141","0.224904987907055","2"
"2 on scale 1-7 ","2010","16-34 y.","Not Working","168","0.152793361545172","0.12939140952037","0.176195313569974","2"
"2 on scale 1-7 ","2010","35-65 y.","Full Time","1166","0.225846476167962","0.214008851020866","0.237684101315057","2"
"2 on scale 1-7 ","2010","16-34 y.","Part Time","226","0.199139553234563","0.175431710984546","0.22284739548458","2"
"3 on scale 1-7 ","2010","66 and older","Not Working","623","0.163063981142806","0.151195775668599","0.174932186617013","3"
"3 on scale 1-7 ","2010","35-65 y.","Not Working","298","0.185656615530635","0.167135010751153","0.204178220310118","3"
"3 on scale 1-7 ","2010","66 and older","Full Time","13","","","","3"
"3 on scale 1-7 ","2010","66 and older","Part Time","61","0.275141798639506","0.218285480498608","0.331998116780405","3"
"3 on scale 1-7 ","2010","16-34 y.","Full Time","347","0.234082930430589","0.213184773243371","0.254981087617807","3"
"3 on scale 1-7 ","2010","16-34 y.","Part Time","231","0.189397448474752","0.166136582056162","0.212658314893341","3"
"3 on scale 1-7 ","2010","35-65 y.","Part Time","486","0.190819703670552","0.175624717926073","0.20601468941503","3"
"3 on scale 1-7 ","2010","16-34 y.","Not Working","167","0.18190676687722","0.156815014414168","0.206998519340272","3"
"3 on scale 1-7 ","2010","35-65 y.","Full Time","869","0.183613237438704","0.172652384581584","0.194574090295823","3"
"4 on scale 1-7","2010","35-65 y.","Not Working","265","0.144701984524094","0.127944239128367","0.161459729919821","4"
"4 on scale 1-7","2010","66 and older","Full Time","8","","","","4"
"4 on scale 1-7","2010","35-65 y.","Part Time","455","0.169624468045729","0.155111790025503","0.184137146065955","4"
"4 on scale 1-7","2010","35-65 y.","Full Time","886","0.172761543549068","0.162059091957858","0.183463995140277","4"
"4 on scale 1-7","2010","66 and older","Part Time","41","0.167768643828987","0.120196650167091","0.215340637490883","4"
"4 on scale 1-7","2010","66 and older","Not Working","655","0.169067881649852","0.157026585568163","0.181109177731542","4"
"4 on scale 1-7","2010","16-34 y.","Full Time","307","0.190601928313678","0.171216429872893","0.209987426754463","4"
"4 on scale 1-7","2010","16-34 y.","Not Working","204","0.226585553720172","0.199356821848224","0.253814285592119","4"
"4 on scale 1-7","2010","16-34 y.","Part Time","213","0.195926864703512","0.17236391736864","0.219489812038383","4"
"5 on scale 1-7","2010","35-65 y.","Not Working","199","0.135342270437544","0.119047116973002","0.151637423902085","5"
"5 on scale 1-7","2010","66 and older","Full Time","5","","","","5"
"5 on scale 1-7","2010","66 and older","Part Time","20","","","","5"
"5 on scale 1-7","2010","66 and older","Not Working","322","0.0825584226252302","0.073716844089298","0.0914000011611624","5"
"5 on scale 1-7","2010","16-34 y.","Full Time","202","0.136631927259738","0.119680497527038","0.153583356992437","5"
"5 on scale 1-7","2010","16-34 y.","Part Time","133","0.133202449172502","0.113030410832871","0.153374487512133","5"
"5 on scale 1-7","2010","16-34 y.","Not Working","108","0.11113297248736","0.0906899535824338","0.131575991392287","5"
"5 on scale 1-7","2010","35-65 y.","Part Time","235","0.0929556533273378","0.0817272448578001","0.104184061796876","5"
"5 on scale 1-7","2010","35-65 y.","Full Time","518","0.118648878204547","0.109494039953099","0.127803716455994","5"
