"plh0206i05","year","migback","sex","n","percent","lower_confidence","upper_confidence","value"
"1 Strongly disagree","2006","direct migration background","Female","","","","","1"
"1 Strongly disagree","2006","indirect migration background","Male","","","","","1"
"1 Strongly disagree","2006","indirect migration background","Female","","","","","1"
"1 Strongly disagree","2006","no migration background","Male","","","","","1"
"2 on scale 1-7 ","2006","no migration background","Male","","","","","2"
"2 on scale 1-7 ","2006","direct migration background","Male","","","","","2"
"2 on scale 1-7 ","2006","direct migration background","Female","","","","","2"
"2 on scale 1-7 ","2006","indirect migration background","Female","","","","","2"
"2 on scale 1-7 ","2006","no migration background","Female","","","","","2"
"2 on scale 1-7 ","2006","indirect migration background","Male","","","","","2"
"3 on scale 1-7 ","2006","indirect migration background","Female","","","","","3"
"3 on scale 1-7 ","2006","indirect migration background","Male","","","","","3"
"3 on scale 1-7 ","2006","direct migration background","Female","","","","","3"
"3 on scale 1-7 ","2006","direct migration background","Male","","","","","3"
"3 on scale 1-7 ","2006","no migration background","Female","","","","","3"
"3 on scale 1-7 ","2006","no migration background","Male","","","","","3"
"4 on scale 1-7","2006","no migration background","Female","","","","","4"
"4 on scale 1-7","2006","no migration background","Male","","","","","4"
"4 on scale 1-7","2006","indirect migration background","Female","","","","","4"
"4 on scale 1-7","2006","indirect migration background","Male","","","","","4"
"4 on scale 1-7","2006","direct migration background","Female","","","","","4"
"4 on scale 1-7","2006","direct migration background","Male","","","","","4"
"5 on scale 1-7","2006","indirect migration background","Female","","","","","5"
"5 on scale 1-7","2006","indirect migration background","Male","","","","","5"
"5 on scale 1-7","2006","direct migration background","Male","","","","","5"
"5 on scale 1-7","2006","direct migration background","Female","","","","","5"
"5 on scale 1-7","2006","no migration background","Male","","","","","5"
"5 on scale 1-7","2006","no migration background","Female","","","","","5"
"6 on scale 1-7","2006","indirect migration background","Female","","","","","6"
"6 on scale 1-7","2006","direct migration background","Male","","","","","6"
"6 on scale 1-7","2006","indirect migration background","Male","","","","","6"
"6 on scale 1-7","2006","direct migration background","Female","","","","","6"
"6 on scale 1-7","2006","no migration background","Female","","","","","6"
"6 on scale 1-7","2006","no migration background","Male","","","","","6"
"7 Strongly agree","2006","indirect migration background","Female","","","","","7"
"7 Strongly agree","2006","direct migration background","Male","","","","","7"
"7 Strongly agree","2006","direct migration background","Female","","","","","7"
"7 Strongly agree","2006","indirect migration background","Male","","","","","7"
"7 Strongly agree","2006","no migration background","Male","","","","","7"
"7 Strongly agree","2006","no migration background","Female","","","","","7"
"1 Strongly disagree","2007","no migration background","Male","","","","","1"
"1 Strongly disagree","2007","no migration background","Female","","","","","1"
"1 Strongly disagree","2007","direct migration background","Male","","","","","1"
"1 Strongly disagree","2007","direct migration background","Female","","","","","1"
"1 Strongly disagree","2007","indirect migration background","Male","","","","","1"
"1 Strongly disagree","2007","indirect migration background","Female","","","","","1"
"2 on scale 1-7 ","2007","indirect migration background","Female","","","","","2"
"2 on scale 1-7 ","2007","indirect migration background","Male","","","","","2"
"2 on scale 1-7 ","2007","direct migration background","Male","","","","","2"
"2 on scale 1-7 ","2007","no migration background","Male","","","","","2"
"2 on scale 1-7 ","2007","no migration background","Female","","","","","2"
"2 on scale 1-7 ","2007","direct migration background","Female","","","","","2"
"3 on scale 1-7 ","2007","direct migration background","Male","","","","","3"
"3 on scale 1-7 ","2007","no migration background","Female","","","","","3"
"3 on scale 1-7 ","2007","indirect migration background","Female","","","","","3"
"3 on scale 1-7 ","2007","no migration background","Male","","","","","3"
"3 on scale 1-7 ","2007","direct migration background","Female","","","","","3"
"3 on scale 1-7 ","2007","indirect migration background","Male","","","","","3"
"4 on scale 1-7","2007","no migration background","Male","","","","","4"
"4 on scale 1-7","2007","no migration background","Female","","","","","4"
"4 on scale 1-7","2007","indirect migration background","Female","","","","","4"
"4 on scale 1-7","2007","indirect migration background","Male","","","","","4"
"4 on scale 1-7","2007","direct migration background","Male","","","","","4"
"4 on scale 1-7","2007","direct migration background","Female","","","","","4"
"5 on scale 1-7","2007","indirect migration background","Female","","","","","5"
"5 on scale 1-7","2007","indirect migration background","Male","","","","","5"
"5 on scale 1-7","2007","direct migration background","Male","","","","","5"
"5 on scale 1-7","2007","direct migration background","Female","","","","","5"
"5 on scale 1-7","2007","no migration background","Male","","","","","5"
"5 on scale 1-7","2007","no migration background","Female","","","","","5"
"6 on scale 1-7","2007","indirect migration background","Female","","","","","6"
"6 on scale 1-7","2007","indirect migration background","Male","","","","","6"
"6 on scale 1-7","2007","direct migration background","Female","","","","","6"
"6 on scale 1-7","2007","no migration background","Male","","","","","6"
"6 on scale 1-7","2007","direct migration background","Male","","","","","6"
"6 on scale 1-7","2007","no migration background","Female","","","","","6"
"7 Strongly agree","2007","indirect migration background","Female","","","","","7"
"7 Strongly agree","2007","no migration background","Male","","","","","7"
"7 Strongly agree","2007","no migration background","Female","","","","","7"
"7 Strongly agree","2007","direct migration background","Male","","","","","7"
"7 Strongly agree","2007","direct migration background","Female","","","","","7"
"7 Strongly agree","2007","indirect migration background","Male","","","","","7"
"1 Strongly disagree","2008","no migration background","Female","","","","","1"
"1 Strongly disagree","2008","direct migration background","Male","","","","","1"
"1 Strongly disagree","2008","direct migration background","Female","","","","","1"
"1 Strongly disagree","2008","indirect migration background","Male","","","","","1"
"1 Strongly disagree","2008","indirect migration background","Female","","","","","1"
"1 Strongly disagree","2008","no migration background","Male","","","","","1"
"2 on scale 1-7 ","2008","direct migration background","Male","","","","","2"
"2 on scale 1-7 ","2008","indirect migration background","Female","","","","","2"
"2 on scale 1-7 ","2008","no migration background","Female","","","","","2"
"2 on scale 1-7 ","2008","indirect migration background","Male","","","","","2"
"2 on scale 1-7 ","2008","direct migration background","Female","","","","","2"
"2 on scale 1-7 ","2008","no migration background","Male","","","","","2"
"3 on scale 1-7 ","2008","direct migration background","Male","","","","","3"
"3 on scale 1-7 ","2008","no migration background","Female","","","","","3"
"3 on scale 1-7 ","2008","indirect migration background","Female","","","","","3"
"3 on scale 1-7 ","2008","no migration background","Male","","","","","3"
"3 on scale 1-7 ","2008","direct migration background","Female","","","","","3"
"3 on scale 1-7 ","2008","indirect migration background","Male","","","","","3"
"4 on scale 1-7","2008","indirect migration background","Female","","","","","4"
"4 on scale 1-7","2008","direct migration background","Male","","","","","4"
"4 on scale 1-7","2008","indirect migration background","Male","","","","","4"
"4 on scale 1-7","2008","direct migration background","Female","","","","","4"
"4 on scale 1-7","2008","no migration background","Female","","","","","4"
"4 on scale 1-7","2008","no migration background","Male","","","","","4"
"5 on scale 1-7","2008","indirect migration background","Female","","","","","5"
"5 on scale 1-7","2008","indirect migration background","Male","","","","","5"
"5 on scale 1-7","2008","direct migration background","Male","","","","","5"
"5 on scale 1-7","2008","direct migration background","Female","","","","","5"
"5 on scale 1-7","2008","no migration background","Female","","","","","5"
"5 on scale 1-7","2008","no migration background","Male","","","","","5"
"6 on scale 1-7","2008","indirect migration background","Female","","","","","6"
"6 on scale 1-7","2008","indirect migration background","Male","","","","","6"
"6 on scale 1-7","2008","direct migration background","Male","","","","","6"
"6 on scale 1-7","2008","direct migration background","Female","","","","","6"
"6 on scale 1-7","2008","no migration background","Female","","","","","6"
"6 on scale 1-7","2008","no migration background","Male","","","","","6"
"7 Strongly agree","2008","indirect migration background","Female","","","","","7"
"7 Strongly agree","2008","no migration background","Male","","","","","7"
"7 Strongly agree","2008","direct migration background","Male","","","","","7"
"7 Strongly agree","2008","direct migration background","Female","","","","","7"
"7 Strongly agree","2008","indirect migration background","Male","","","","","7"
"7 Strongly agree","2008","no migration background","Female","","","","","7"
"1 Strongly disagree","2009","no migration background","Female","","","","","1"
"1 Strongly disagree","2009","direct migration background","Male","","","","","1"
"1 Strongly disagree","2009","direct migration background","Female","","","","","1"
"1 Strongly disagree","2009","indirect migration background","Male","","","","","1"
"1 Strongly disagree","2009","indirect migration background","Female","","","","","1"
"1 Strongly disagree","2009","no migration background","Male","","","","","1"
"2 on scale 1-7 ","2009","indirect migration background","Female","","","","","2"
"2 on scale 1-7 ","2009","direct migration background","Female","","","","","2"
"2 on scale 1-7 ","2009","direct migration background","Male","","","","","2"
"2 on scale 1-7 ","2009","indirect migration background","Male","","","","","2"
"2 on scale 1-7 ","2009","no migration background","Male","","","","","2"
"2 on scale 1-7 ","2009","no migration background","Female","","","","","2"
"3 on scale 1-7 ","2009","direct migration background","Male","","","","","3"
"3 on scale 1-7 ","2009","no migration background","Female","","","","","3"
"3 on scale 1-7 ","2009","no migration background","Male","","","","","3"
"3 on scale 1-7 ","2009","indirect migration background","Female","","","","","3"
"3 on scale 1-7 ","2009","indirect migration background","Male","","","","","3"
"3 on scale 1-7 ","2009","direct migration background","Female","","","","","3"
"4 on scale 1-7","2009","indirect migration background","Female","","","","","4"
"4 on scale 1-7","2009","direct migration background","Male","","","","","4"
"4 on scale 1-7","2009","indirect migration background","Male","","","","","4"
"4 on scale 1-7","2009","no migration background","Female","","","","","4"
"4 on scale 1-7","2009","direct migration background","Female","","","","","4"
"4 on scale 1-7","2009","no migration background","Male","","","","","4"
"5 on scale 1-7","2009","indirect migration background","Female","","","","","5"
"5 on scale 1-7","2009","direct migration background","Male","","","","","5"
"5 on scale 1-7","2009","indirect migration background","Male","","","","","5"
"5 on scale 1-7","2009","no migration background","Female","","","","","5"
"5 on scale 1-7","2009","direct migration background","Female","","","","","5"
"5 on scale 1-7","2009","no migration background","Male","","","","","5"
"6 on scale 1-7","2009","indirect migration background","Female","","","","","6"
"6 on scale 1-7","2009","indirect migration background","Male","","","","","6"
"6 on scale 1-7","2009","direct migration background","Male","","","","","6"
"6 on scale 1-7","2009","direct migration background","Female","","","","","6"
"6 on scale 1-7","2009","no migration background","Female","","","","","6"
"6 on scale 1-7","2009","no migration background","Male","","","","","6"
"7 Strongly agree","2009","indirect migration background","Female","","","","","7"
"7 Strongly agree","2009","no migration background","Male","","","","","7"
"7 Strongly agree","2009","no migration background","Female","","","","","7"
"7 Strongly agree","2009","direct migration background","Male","","","","","7"
"7 Strongly agree","2009","direct migration background","Female","","","","","7"
"7 Strongly agree","2009","indirect migration background","Male","","","","","7"
"1 Strongly disagree","2010","no migration background","Female","1741","0.239861226155528","0.230248646405537","0.249473805905519","1"
"1 Strongly disagree","2010","direct migration background","Male","110","0.168749049183372","0.140132195104417","0.197365903262328","1"
"1 Strongly disagree","2010","direct migration background","Female","183","0.23931873651515","0.209752720502822","0.268884752527477","1"
"1 Strongly disagree","2010","indirect migration background","Male","36","0.135082417136733","0.0972152604374805","0.172949573835986","1"
"1 Strongly disagree","2010","indirect migration background","Female","60","0.158102707378523","0.119379607938063","0.196825806818983","1"
"1 Strongly disagree","2010","no migration background","Male","1133","0.167806123039958","0.15902808938892","0.176584156690995","1"
"2 on scale 1-7 ","2010","direct migration background","Male","133","0.197802499186374","0.167366211265562","0.228238787107187","2"
"2 on scale 1-7 ","2010","direct migration background","Female","174","0.187699421124251","0.160641592267154","0.214757249981348","2"
"2 on scale 1-7 ","2010","no migration background","Female","1815","0.220575746775285","0.211241498996729","0.229909994553842","2"
"2 on scale 1-7 ","2010","indirect migration background","Female","90","0.252205216897956","0.206111773846449","0.298298659949463","2"
"2 on scale 1-7 ","2010","indirect migration background","Male","55","0.146160253503386","0.107024044940669","0.185296462066103","2"
"2 on scale 1-7 ","2010","no migration background","Male","1504","0.209657063071816","0.200095175814693","0.219218950328939","2"
"3 on scale 1-7 ","2010","no migration background","Female","1407","0.18923241584237","0.180414632101567","0.198050199583174","3"
"3 on scale 1-7 ","2010","direct migration background","Male","125","0.189769949203567","0.159809174538535","0.219730723868599","3"
"3 on scale 1-7 ","2010","no migration background","Male","1283","0.181945131493898","0.172882746296798","0.191007516690998","3"
"3 on scale 1-7 ","2010","indirect migration background","Female","61","0.194191515318983","0.15220576248313","0.236177268154836","3"
"3 on scale 1-7 ","2010","indirect migration background","Male","63","0.221868241000727","0.175837277766196","0.267899204235259","3"
"3 on scale 1-7 ","2010","direct migration background","Female","156","0.181291788961891","0.15459514080511","0.207988437118672","3"
"4 on scale 1-7","2010","indirect migration background","Female","55","0.156691095792145","0.118108947729142","0.195273243855149","4"
"4 on scale 1-7","2010","indirect migration background","Male","57","0.204177415368375","0.159520584134066","0.248834246602684","4"
"4 on scale 1-7","2010","direct migration background","Male","116","0.160147819004296","0.132125950829171","0.188169687179421","4"
"4 on scale 1-7","2010","no migration background","Female","1289","0.165258637518508","0.156897381162928","0.173619893874089","4"
"4 on scale 1-7","2010","direct migration background","Female","121","0.138915008231651","0.114948724754764","0.162881291708539","4"
"4 on scale 1-7","2010","no migration background","Male","1396","0.190766204524155","0.181536903591971","0.199995505456339","4"
"5 on scale 1-7","2010","indirect migration background","Female","30","0.127310370292273","0.0919324173607373","0.162688323223808","5"
"5 on scale 1-7","2010","direct migration background","Male","80","0.119367828490847","0.0945949732722542","0.14414068370944","5"
"5 on scale 1-7","2010","indirect migration background","Male","43","0.124840983962687","0.0882226990519542","0.16145926887342","5"
"5 on scale 1-7","2010","direct migration background","Female","78","0.134255321992057","0.110630759850747","0.157879884133367","5"
"5 on scale 1-7","2010","no migration background","Female","683","0.0897742094474085","0.083338982740597","0.09620943615422","5"
"5 on scale 1-7","2010","no migration background","Male","828","0.12339056129406","0.115665087517209","0.13111603507091","5"
"6 on scale 1-7","2010","indirect migration background","Female","22","","","","6"
"6 on scale 1-7","2010","direct migration background","Male","50","0.0963552426744194","0.0738091293477958","0.118901356001043","6"
"6 on scale 1-7","2010","indirect migration background","Male","31","0.107163972427708","0.0728961760602273","0.141431768795189","6"
"6 on scale 1-7","2010","no migration background","Female","392","0.0583689835201058","0.0530912807129885","0.0636466863272231","6"
"6 on scale 1-7","2010","direct migration background","Female","43","0.0621030192454596","0.0453791399737141","0.0788268985172051","6"
"6 on scale 1-7","2010","no migration background","Male","455","0.0647566474761171","0.0589758790131241","0.0705374159391101","6"
"7 Strongly agree","2010","indirect migration background","Female","23","","","","7"
"7 Strongly agree","2010","no migration background","Male","363","0.0616782690999967","0.0560272983744102","0.0673292398255831","7"
"7 Strongly agree","2010","no migration background","Female","253","0.0369287807407938","0.0326833166199703","0.0411742448616174","7"
"7 Strongly agree","2010","direct migration background","Male","44","0.0678076122571236","0.048597621933062","0.0870176025811852","7"
"7 Strongly agree","2010","direct migration background","Female","45","0.0564167039295401","0.0404285958905439","0.0724048119685364","7"
"7 Strongly agree","2010","indirect migration background","Male","28","","","","7"
"1 Strongly disagree","2011","no migration background","Female","","","","","1"
"1 Strongly disagree","2011","direct migration background","Male","","","","","1"
"1 Strongly disagree","2011","direct migration background","Female","","","","","1"
"1 Strongly disagree","2011","indirect migration background","Male","","","","","1"
"1 Strongly disagree","2011","indirect migration background","Female","","","","","1"
"1 Strongly disagree","2011","no migration background","Male","","","","","1"
"2 on scale 1-7 ","2011","indirect migration background","Female","","","","","2"
"2 on scale 1-7 ","2011","direct migration background","Male","","","","","2"
"2 on scale 1-7 ","2011","direct migration background","Female","","","","","2"
"2 on scale 1-7 ","2011","no migration background","Female","","","","","2"
"2 on scale 1-7 ","2011","no migration background","Male","","","","","2"
"2 on scale 1-7 ","2011","indirect migration background","Male","","","","","2"
"3 on scale 1-7 ","2011","indirect migration background","Female","","","","","3"
"3 on scale 1-7 ","2011","indirect migration background","Male","","","","","3"
"3 on scale 1-7 ","2011","no migration background","Female","","","","","3"
"3 on scale 1-7 ","2011","direct migration background","Male","","","","","3"
"3 on scale 1-7 ","2011","direct migration background","Female","","","","","3"
"3 on scale 1-7 ","2011","no migration background","Male","","","","","3"
"4 on scale 1-7","2011","indirect migration background","Male","","","","","4"
"4 on scale 1-7","2011","indirect migration background","Female","","","","","4"
"4 on scale 1-7","2011","direct migration background","Male","","","","","4"
"4 on scale 1-7","2011","direct migration background","Female","","","","","4"
"4 on scale 1-7","2011","no migration background","Female","","","","","4"
"4 on scale 1-7","2011","no migration background","Male","","","","","4"
"5 on scale 1-7","2011","indirect migration background","Female","","","","","5"
"5 on scale 1-7","2011","indirect migration background","Male","","","","","5"
"5 on scale 1-7","2011","direct migration background","Male","","","","","5"
"5 on scale 1-7","2011","direct migration background","Female","","","","","5"
"5 on scale 1-7","2011","no migration background","Female","","","","","5"
"5 on scale 1-7","2011","no migration background","Male","","","","","5"
"6 on scale 1-7","2011","no migration background","Female","","","","","6"
"6 on scale 1-7","2011","indirect migration background","Female","","","","","6"
"6 on scale 1-7","2011","direct migration background","Male","","","","","6"
"6 on scale 1-7","2011","no migration background","Male","","","","","6"
"6 on scale 1-7","2011","direct migration background","Female","","","","","6"
"6 on scale 1-7","2011","indirect migration background","Male","","","","","6"
"7 Strongly agree","2011","no migration background","Female","","","","","7"
"7 Strongly agree","2011","direct migration background","Male","","","","","7"
"7 Strongly agree","2011","indirect migration background","Female","","","","","7"
"7 Strongly agree","2011","no migration background","Male","","","","","7"
"7 Strongly agree","2011","direct migration background","Female","","","","","7"
"7 Strongly agree","2011","indirect migration background","Male","","","","","7"
"1 Strongly disagree","2012","no migration background","Female","","","","","1"
"1 Strongly disagree","2012","direct migration background","Male","","","","","1"
"1 Strongly disagree","2012","indirect migration background","Male","","","","","1"
"1 Strongly disagree","2012","indirect migration background","Female","","","","","1"
"1 Strongly disagree","2012","direct migration background","Female","","","","","1"
"1 Strongly disagree","2012","no migration background","Male","","","","","1"
"2 on scale 1-7 ","2012","direct migration background","Male","","","","","2"
"2 on scale 1-7 ","2012","direct migration background","Female","","","","","2"
"2 on scale 1-7 ","2012","indirect migration background","Female","","","","","2"
"2 on scale 1-7 ","2012","no migration background","Female","","","","","2"
"2 on scale 1-7 ","2012","no migration background","Male","","","","","2"
"2 on scale 1-7 ","2012","indirect migration background","Male","","","","","2"
"3 on scale 1-7 ","2012","indirect migration background","Female","","","","","3"
"3 on scale 1-7 ","2012","indirect migration background","Male","","","","","3"
"3 on scale 1-7 ","2012","direct migration background","Male","","","","","3"
"3 on scale 1-7 ","2012","direct migration background","Female","","","","","3"
"3 on scale 1-7 ","2012","no migration background","Female","","","","","3"
"3 on scale 1-7 ","2012","no migration background","Male","","","","","3"
"4 on scale 1-7","2012","indirect migration background","Female","","","","","4"
"4 on scale 1-7","2012","indirect migration background","Male","","","","","4"
"4 on scale 1-7","2012","direct migration background","Male","","","","","4"
"4 on scale 1-7","2012","direct migration background","Female","","","","","4"
"4 on scale 1-7","2012","no migration background","Female","","","","","4"
"4 on scale 1-7","2012","no migration background","Male","","","","","4"
"5 on scale 1-7","2012","indirect migration background","Female","","","","","5"
"5 on scale 1-7","2012","indirect migration background","Male","","","","","5"
"5 on scale 1-7","2012","direct migration background","Male","","","","","5"
"5 on scale 1-7","2012","direct migration background","Female","","","","","5"
"5 on scale 1-7","2012","no migration background","Female","","","","","5"
"5 on scale 1-7","2012","no migration background","Male","","","","","5"
"6 on scale 1-7","2012","no migration background","Female","","","","","6"
"6 on scale 1-7","2012","indirect migration background","Female","","","","","6"
"6 on scale 1-7","2012","indirect migration background","Male","","","","","6"
"6 on scale 1-7","2012","no migration background","Male","","","","","6"
"6 on scale 1-7","2012","direct migration background","Male","","","","","6"
"6 on scale 1-7","2012","direct migration background","Female","","","","","6"
"7 Strongly agree","2012","indirect migration background","Female","","","","","7"
"7 Strongly agree","2012","direct migration background","Male","","","","","7"
"7 Strongly agree","2012","no migration background","Male","","","","","7"
"7 Strongly agree","2012","no migration background","Female","","","","","7"
"7 Strongly agree","2012","direct migration background","Female","","","","","7"
"7 Strongly agree","2012","indirect migration background","Male","","","","","7"
"1 Strongly disagree","2013","no migration background","Female","","","","","1"
"1 Strongly disagree","2013","direct migration background","Male","","","","","1"
"1 Strongly disagree","2013","indirect migration background","Female","","","","","1"
"1 Strongly disagree","2013","no migration background","Male","","","","","1"
"1 Strongly disagree","2013","direct migration background","Female","","","","","1"
"1 Strongly disagree","2013","indirect migration background","Male","","","","","1"
"2 on scale 1-7 ","2013","no migration background","Female","","","","","2"
"2 on scale 1-7 ","2013","direct migration background","Male","","","","","2"
"2 on scale 1-7 ","2013","indirect migration background","Female","","","","","2"
"2 on scale 1-7 ","2013","direct migration background","Female","","","","","2"
"2 on scale 1-7 ","2013","no migration background","Male","","","","","2"
"2 on scale 1-7 ","2013","indirect migration background","Male","","","","","2"
"3 on scale 1-7 ","2013","indirect migration background","Female","","","","","3"
"3 on scale 1-7 ","2013","indirect migration background","Male","","","","","3"
"3 on scale 1-7 ","2013","direct migration background","Male","","","","","3"
"3 on scale 1-7 ","2013","direct migration background","Female","","","","","3"
"3 on scale 1-7 ","2013","no migration background","Female","","","","","3"
"3 on scale 1-7 ","2013","no migration background","Male","","","","","3"
"4 on scale 1-7","2013","indirect migration background","Female","","","","","4"
"4 on scale 1-7","2013","indirect migration background","Male","","","","","4"
"4 on scale 1-7","2013","direct migration background","Male","","","","","4"
"4 on scale 1-7","2013","direct migration background","Female","","","","","4"
"4 on scale 1-7","2013","no migration background","Male","","","","","4"
"4 on scale 1-7","2013","no migration background","Female","","","","","4"
"5 on scale 1-7","2013","indirect migration background","Female","","","","","5"
"5 on scale 1-7","2013","direct migration background","Male","","","","","5"
"5 on scale 1-7","2013","direct migration background","Female","","","","","5"
"5 on scale 1-7","2013","indirect migration background","Male","","","","","5"
"5 on scale 1-7","2013","no migration background","Female","","","","","5"
"5 on scale 1-7","2013","no migration background","Male","","","","","5"
"6 on scale 1-7","2013","no migration background","Female","","","","","6"
"6 on scale 1-7","2013","indirect migration background","Female","","","","","6"
"6 on scale 1-7","2013","indirect migration background","Male","","","","","6"
"6 on scale 1-7","2013","direct migration background","Male","","","","","6"
"6 on scale 1-7","2013","direct migration background","Female","","","","","6"
"6 on scale 1-7","2013","no migration background","Male","","","","","6"
"7 Strongly agree","2013","indirect migration background","Female","","","","","7"
"7 Strongly agree","2013","no migration background","Male","","","","","7"
"7 Strongly agree","2013","no migration background","Female","","","","","7"
"7 Strongly agree","2013","direct migration background","Male","","","","","7"
"7 Strongly agree","2013","direct migration background","Female","","","","","7"
"7 Strongly agree","2013","indirect migration background","Male","","","","","7"
"1 Strongly disagree","2014","no migration background","Female","","","","","1"
"1 Strongly disagree","2014","direct migration background","Male","","","","","1"
"1 Strongly disagree","2014","direct migration background","Female","","","","","1"
"1 Strongly disagree","2014","indirect migration background","Male","","","","","1"
"1 Strongly disagree","2014","indirect migration background","Female","","","","","1"
"1 Strongly disagree","2014","no migration background","Male","","","","","1"
"2 on scale 1-7 ","2014","indirect migration background","Female","","","","","2"
"2 on scale 1-7 ","2014","direct migration background","Male","","","","","2"
"2 on scale 1-7 ","2014","indirect migration background","Male","","","","","2"
"2 on scale 1-7 ","2014","no migration background","Female","","","","","2"
"2 on scale 1-7 ","2014","direct migration background","Female","","","","","2"
"2 on scale 1-7 ","2014","no migration background","Male","","","","","2"
"3 on scale 1-7 ","2014","indirect migration background","Female","","","","","3"
"3 on scale 1-7 ","2014","indirect migration background","Male","","","","","3"
"3 on scale 1-7 ","2014","direct migration background","Male","","","","","3"
"3 on scale 1-7 ","2014","no migration background","Female","","","","","3"
"3 on scale 1-7 ","2014","direct migration background","Female","","","","","3"
"3 on scale 1-7 ","2014","no migration background","Male","","","","","3"
