"plh0206i05","year","e11103","hgtyp1hh","n","percent","lower_confidence","upper_confidence","value"
"4 on scale 1-7","2005","Part Time","Single parent ","75","0.219600644048729","0.176657954741321","0.262543333356138","4"
"4 on scale 1-7","2005","Part Time","Couple + C. LE 16 ","229","0.193570648727078","0.171262810651392","0.215878486802764","4"
"4 on scale 1-7","2005","Not Working","1-pers.-HH","235","0.159123577227687","0.140138092806817","0.178109061648556","4"
"4 on scale 1-7","2005","Not Working","(Married) couple without C. ","562","0.169987514041208","0.157518410715745","0.18245661736667","4"
"4 on scale 1-7","2005","Full Time","Single parent ","82","0.215982119481933","0.172871332401869","0.259092906561997","4"
"4 on scale 1-7","2005","Part Time","1-pers.-HH","86","0.184480972766682","0.149264328391027","0.219697617142336","4"
"4 on scale 1-7","2005","Part Time","(Married) couple without C. ","217","0.182438130891114","0.160327435263008","0.204548826519219","4"
"4 on scale 1-7","2005","Full Time","Couple + C. LE 16 ","367","0.211806543588913","0.19310174838092","0.230511338796906","4"
"5 on scale 1-7","2005","Part Time","Couple + C. GT 16 ","105","0.115001907599432","0.0950485476744397","0.134955267524424","5"
"5 on scale 1-7","2005","Part Time","Couple + C. LE and GT 16","55","0.12671922975065","0.0977914937332223","0.155646965768078","5"
"5 on scale 1-7","2005","Not Working","Couple + C. LE 16 ","86","0.15213953466973","0.124862684961764","0.179416384377697","5"
"5 on scale 1-7","2005","Not Working","Couple + C. GT 16 ","143","0.119567923837074","0.100172506392554","0.138963341281595","5"
"5 on scale 1-7","2005","Not Working","Couple + C. LE and GT 16","65","0.127767207858115","0.0996886962178284","0.155845719498401","5"
"5 on scale 1-7","2005","Full Time","Single parent ","36","0.10664886223135","0.0743115976837308","0.13898612677897","5"
"5 on scale 1-7","2005","Full Time","Couple + C. LE 16 ","246","0.129877992696869","0.11448848528989","0.145267500103848","5"
"5 on scale 1-7","2005","Full Time","Couple + C. LE and GT 16","85","0.120680367465414","0.0956182685664891","0.145742466364339","5"
"5 on scale 1-7","2005","Part Time","Single parent ","36","0.100184774683679","0.0690395466801282","0.131330002687231","5"
"5 on scale 1-7","2005","Part Time","Couple + C. LE 16 ","143","0.116568168458421","0.0984492998459853","0.134687037070857","5"
"5 on scale 1-7","2005","Not Working","Single parent ","52","0.11934347732152","0.0870856695062613","0.151601285136779","5"
"5 on scale 1-7","2005","Not Working","(Married) couple without C. ","394","0.115330489037023","0.104727043831079","0.125933934242967","5"
"5 on scale 1-7","2005","Full Time","1-pers.-HH","104","0.0970193833487918","0.0792263526660802","0.114812414031503","5"
"5 on scale 1-7","2005","Full Time","(Married) couple without C. ","246","0.0894863246256773","0.0779528889048775","0.101019760346477","5"
"5 on scale 1-7","2005","Full Time","Couple + C. GT 16 ","189","0.118831953641894","0.102886354576991","0.134777552706797","5"
"5 on scale 1-7","2005","Part Time","1-pers.-HH","61","0.115433648036762","0.0864210546960824","0.144446241377442","5"
"5 on scale 1-7","2005","Part Time","(Married) couple without C. ","115","0.103003496951708","0.0856012372819266","0.120405756621489","5"
"5 on scale 1-7","2005","Not Working","1-pers.-HH","113","0.0861466020565474","0.0715837757470356","0.100709428366059","5"
"6 on scale 1-7","2005","Part Time","Couple + C. GT 16 ","57","0.0688973849377675","0.0530560239947784","0.0847387458807567","6"
"6 on scale 1-7","2005","Part Time","Couple + C. LE and GT 16","36","0.0877504961352834","0.0631469422859288","0.112354049984638","6"
"6 on scale 1-7","2005","Not Working","Single parent ","38","0.120200840101406","0.0878431321278378","0.152558548074975","6"
"6 on scale 1-7","2005","Not Working","Couple + C. LE 16 ","53","0.0722261228983919","0.0525663182653779","0.0918859275314058","6"
"6 on scale 1-7","2005","Not Working","Couple + C. GT 16 ","97","0.114315649516057","0.0952945250011371","0.133336774030976","6"
"6 on scale 1-7","2005","Not Working","Couple + C. LE and GT 16","48","0.0738679742661691","0.0518684787412352","0.0958674697911029","6"
"6 on scale 1-7","2005","Full Time","1-pers.-HH","78","0.075840593178998","0.0599256254052195","0.0917555609527765","6"
"6 on scale 1-7","2005","Full Time","(Married) couple without C. ","149","0.0801897864002488","0.0692162711988098","0.0911633016016878","6"
"6 on scale 1-7","2005","Full Time","Single parent ","18","","","","6"
"6 on scale 1-7","2005","Full Time","Couple + C. LE 16 ","123","0.0822610498040664","0.0696827030078389","0.0948393966002938","6"
"6 on scale 1-7","2005","Full Time","Couple + C. LE and GT 16","45","0.0711223925025208","0.0513477715233671","0.0908970134816746","6"
"6 on scale 1-7","2005","Part Time","1-pers.-HH","35","0.0780148129083278","0.0536644386751509","0.102365187141505","6"
"6 on scale 1-7","2005","Part Time","Single parent ","28","","","","6"
"6 on scale 1-7","2005","Part Time","Couple + C. LE 16 ","66","0.0631824099181788","0.0494457805904477","0.07691903924591","6"
"6 on scale 1-7","2005","Not Working","1-pers.-HH","85","0.0571309858807935","0.0450847914299387","0.0691771803316483","6"
"6 on scale 1-7","2005","Full Time","Couple + C. GT 16 ","93","0.0568874323063806","0.0454735133802599","0.0683013512325013","6"
"6 on scale 1-7","2005","Part Time","(Married) couple without C. ","82","0.0722739336270224","0.0574492644335964","0.0870986028204483","6"
"6 on scale 1-7","2005","Not Working","(Married) couple without C. ","222","0.0697981623974565","0.0613396305141415","0.0782566942807715","6"
"7 Strongly agree","2005","Not Working","Couple + C. GT 16 ","61","0.056527037591374","0.0427220283614622","0.0703320468212858","7"
"7 Strongly agree","2005","Not Working","Single parent ","24","","","","7"
"7 Strongly agree","2005","Not Working","Couple + C. LE 16 ","40","0.0683813079159628","0.0492123380407009","0.0875502777912247","7"
"7 Strongly agree","2005","Not Working","Couple + C. LE and GT 16","53","0.133398913277444","0.104801026875094","0.161996799679795","7"
"7 Strongly agree","2005","Part Time","Couple + C. GT 16 ","47","0.0518130796084089","0.0379500219248751","0.0656761372919428","7"
"7 Strongly agree","2005","Part Time","Couple + C. LE and GT 16","23","","","","7"
"7 Strongly agree","2005","Not Working","1-pers.-HH","70","0.0489077133703564","0.0377136351522844","0.0601017915884285","7"
"7 Strongly agree","2005","Not Working","(Married) couple without C. ","174","0.0508685806626965","0.0435744693811429","0.0581626919442501","7"
"7 Strongly agree","2005","Full Time","Couple + C. LE and GT 16","33","0.0649235566976423","0.0459673929052268","0.0838797204900579","7"
"7 Strongly agree","2005","Part Time","1-pers.-HH","32","0.0740728501935765","0.0502949735377067","0.0978507268494463","7"
"7 Strongly agree","2005","Part Time","(Married) couple without C. ","43","0.043672960780284","0.0319727463648716","0.0553731751956964","7"
"7 Strongly agree","2005","Part Time","Single parent ","27","","","","7"
"7 Strongly agree","2005","Part Time","Couple + C. LE 16 ","66","0.0666171089036612","0.0525379284274491","0.0806962893798732","7"
"7 Strongly agree","2005","Full Time","1-pers.-HH","40","0.041186755220244","0.0292406245629742","0.0531328858775138","7"
"7 Strongly agree","2005","Full Time","(Married) couple without C. ","102","0.0508186361810807","0.0419445583863397","0.0596927139758216","7"
"7 Strongly agree","2005","Full Time","Single parent ","27","","","","7"
"7 Strongly agree","2005","Full Time","Couple + C. LE 16 ","93","0.0547627309068182","0.0443472380446443","0.065178223768992","7"
"7 Strongly agree","2005","Full Time","Couple + C. GT 16 ","85","0.0623591121194822","0.0504435898776672","0.0742746343612972","7"
"1 Strongly disagree","2006","Full Time","1-pers.-HH","","","","","1"
"1 Strongly disagree","2006","Full Time","(Married) couple without C. ","","","","","1"
"1 Strongly disagree","2006","Full Time","Single parent ","","","","","1"
"1 Strongly disagree","2006","Full Time","Couple + C. LE 16 ","","","","","1"
"1 Strongly disagree","2006","Full Time","Couple + C. GT 16 ","","","","","1"
"1 Strongly disagree","2006","Full Time","Couple + C. LE and GT 16","","","","","1"
"1 Strongly disagree","2006","Part Time","1-pers.-HH","","","","","1"
"1 Strongly disagree","2006","Part Time","(Married) couple without C. ","","","","","1"
"1 Strongly disagree","2006","Part Time","Single parent ","","","","","1"
"1 Strongly disagree","2006","Part Time","Couple + C. LE 16 ","","","","","1"
"1 Strongly disagree","2006","Part Time","Couple + C. GT 16 ","","","","","1"
"1 Strongly disagree","2006","Part Time","Couple + C. LE and GT 16","","","","","1"
"1 Strongly disagree","2006","Not Working","1-pers.-HH","","","","","1"
"1 Strongly disagree","2006","Not Working","(Married) couple without C. ","","","","","1"
"1 Strongly disagree","2006","Not Working","Single parent ","","","","","1"
"1 Strongly disagree","2006","Not Working","Couple + C. LE 16 ","","","","","1"
"1 Strongly disagree","2006","Not Working","Couple + C. GT 16 ","","","","","1"
"1 Strongly disagree","2006","Not Working","Couple + C. LE and GT 16","","","","","1"
"2 on scale 1-7 ","2006","Full Time","1-pers.-HH","","","","","2"
"2 on scale 1-7 ","2006","Full Time","Couple + C. LE and GT 16","","","","","2"
"2 on scale 1-7 ","2006","Part Time","1-pers.-HH","","","","","2"
"2 on scale 1-7 ","2006","Part Time","(Married) couple without C. ","","","","","2"
"2 on scale 1-7 ","2006","Part Time","Single parent ","","","","","2"
"2 on scale 1-7 ","2006","Part Time","Couple + C. LE 16 ","","","","","2"
"2 on scale 1-7 ","2006","Not Working","Single parent ","","","","","2"
"2 on scale 1-7 ","2006","Full Time","(Married) couple without C. ","","","","","2"
"2 on scale 1-7 ","2006","Full Time","Single parent ","","","","","2"
"2 on scale 1-7 ","2006","Full Time","Couple + C. LE 16 ","","","","","2"
"2 on scale 1-7 ","2006","Full Time","Couple + C. GT 16 ","","","","","2"
"2 on scale 1-7 ","2006","Not Working","Couple + C. LE 16 ","","","","","2"
"2 on scale 1-7 ","2006","Not Working","Couple + C. GT 16 ","","","","","2"
"2 on scale 1-7 ","2006","Not Working","(Married) couple without C. ","","","","","2"
"2 on scale 1-7 ","2006","Not Working","Couple + C. LE and GT 16","","","","","2"
"2 on scale 1-7 ","2006","Not Working","1-pers.-HH","","","","","2"
"2 on scale 1-7 ","2006","Part Time","Couple + C. LE and GT 16","","","","","2"
"2 on scale 1-7 ","2006","Part Time","Couple + C. GT 16 ","","","","","2"
"3 on scale 1-7 ","2006","Full Time","Couple + C. LE and GT 16","","","","","3"
"3 on scale 1-7 ","2006","Not Working","Couple + C. LE 16 ","","","","","3"
"3 on scale 1-7 ","2006","Not Working","Couple + C. GT 16 ","","","","","3"
"3 on scale 1-7 ","2006","Not Working","Couple + C. LE and GT 16","","","","","3"
"3 on scale 1-7 ","2006","Full Time","1-pers.-HH","","","","","3"
"3 on scale 1-7 ","2006","Not Working","Single parent ","","","","","3"
"3 on scale 1-7 ","2006","Not Working","(Married) couple without C. ","","","","","3"
"3 on scale 1-7 ","2006","Full Time","(Married) couple without C. ","","","","","3"
"3 on scale 1-7 ","2006","Full Time","Single parent ","","","","","3"
"3 on scale 1-7 ","2006","Full Time","Couple + C. LE 16 ","","","","","3"
"3 on scale 1-7 ","2006","Full Time","Couple + C. GT 16 ","","","","","3"
"3 on scale 1-7 ","2006","Part Time","Single parent ","","","","","3"
"3 on scale 1-7 ","2006","Part Time","Couple + C. LE 16 ","","","","","3"
"3 on scale 1-7 ","2006","Not Working","1-pers.-HH","","","","","3"
"3 on scale 1-7 ","2006","Part Time","1-pers.-HH","","","","","3"
"3 on scale 1-7 ","2006","Part Time","Couple + C. GT 16 ","","","","","3"
"3 on scale 1-7 ","2006","Part Time","Couple + C. LE and GT 16","","","","","3"
"3 on scale 1-7 ","2006","Part Time","(Married) couple without C. ","","","","","3"
"4 on scale 1-7","2006","Not Working","Single parent ","","","","","4"
"4 on scale 1-7","2006","Not Working","Couple + C. LE 16 ","","","","","4"
"4 on scale 1-7","2006","Not Working","Couple + C. GT 16 ","","","","","4"
"4 on scale 1-7","2006","Full Time","(Married) couple without C. ","","","","","4"
"4 on scale 1-7","2006","Not Working","(Married) couple without C. ","","","","","4"
"4 on scale 1-7","2006","Not Working","Couple + C. LE and GT 16","","","","","4"
"4 on scale 1-7","2006","Full Time","1-pers.-HH","","","","","4"
"4 on scale 1-7","2006","Full Time","Couple + C. GT 16 ","","","","","4"
"4 on scale 1-7","2006","Full Time","Couple + C. LE and GT 16","","","","","4"
"4 on scale 1-7","2006","Part Time","Single parent ","","","","","4"
"4 on scale 1-7","2006","Part Time","Couple + C. LE 16 ","","","","","4"
"4 on scale 1-7","2006","Part Time","Couple + C. GT 16 ","","","","","4"
"4 on scale 1-7","2006","Part Time","Couple + C. LE and GT 16","","","","","4"
"4 on scale 1-7","2006","Not Working","1-pers.-HH","","","","","4"
"4 on scale 1-7","2006","Full Time","Single parent ","","","","","4"
"4 on scale 1-7","2006","Part Time","1-pers.-HH","","","","","4"
"4 on scale 1-7","2006","Part Time","(Married) couple without C. ","","","","","4"
"4 on scale 1-7","2006","Full Time","Couple + C. LE 16 ","","","","","4"
"5 on scale 1-7","2006","Full Time","Couple + C. LE and GT 16","","","","","5"
"5 on scale 1-7","2006","Not Working","Single parent ","","","","","5"
"5 on scale 1-7","2006","Not Working","Couple + C. LE 16 ","","","","","5"
"5 on scale 1-7","2006","Not Working","Couple + C. GT 16 ","","","","","5"
"5 on scale 1-7","2006","Not Working","Couple + C. LE and GT 16","","","","","5"
"5 on scale 1-7","2006","Not Working","(Married) couple without C. ","","","","","5"
"5 on scale 1-7","2006","Full Time","Single parent ","","","","","5"
"5 on scale 1-7","2006","Full Time","Couple + C. LE 16 ","","","","","5"
"5 on scale 1-7","2006","Full Time","Couple + C. GT 16 ","","","","","5"
"5 on scale 1-7","2006","Part Time","(Married) couple without C. ","","","","","5"
"5 on scale 1-7","2006","Part Time","Single parent ","","","","","5"
"5 on scale 1-7","2006","Part Time","Couple + C. LE 16 ","","","","","5"
"5 on scale 1-7","2006","Part Time","Couple + C. GT 16 ","","","","","5"
"5 on scale 1-7","2006","Part Time","Couple + C. LE and GT 16","","","","","5"
"5 on scale 1-7","2006","Full Time","1-pers.-HH","","","","","5"
"5 on scale 1-7","2006","Part Time","1-pers.-HH","","","","","5"
"5 on scale 1-7","2006","Full Time","(Married) couple without C. ","","","","","5"
"5 on scale 1-7","2006","Not Working","1-pers.-HH","","","","","5"
"6 on scale 1-7","2006","Not Working","Single parent ","","","","","6"
"6 on scale 1-7","2006","Full Time","Couple + C. LE and GT 16","","","","","6"
"6 on scale 1-7","2006","Not Working","Couple + C. LE 16 ","","","","","6"
"6 on scale 1-7","2006","Not Working","Couple + C. GT 16 ","","","","","6"
"6 on scale 1-7","2006","Not Working","Couple + C. LE and GT 16","","","","","6"
"6 on scale 1-7","2006","Part Time","Couple + C. GT 16 ","","","","","6"
"6 on scale 1-7","2006","Part Time","Couple + C. LE and GT 16","","","","","6"
"6 on scale 1-7","2006","Not Working","(Married) couple without C. ","","","","","6"
"6 on scale 1-7","2006","Full Time","Couple + C. LE 16 ","","","","","6"
"6 on scale 1-7","2006","Full Time","Couple + C. GT 16 ","","","","","6"
"6 on scale 1-7","2006","Part Time","Couple + C. LE 16 ","","","","","6"
"6 on scale 1-7","2006","Full Time","1-pers.-HH","","","","","6"
"6 on scale 1-7","2006","Full Time","Single parent ","","","","","6"
"6 on scale 1-7","2006","Part Time","1-pers.-HH","","","","","6"
"6 on scale 1-7","2006","Part Time","Single parent ","","","","","6"
"6 on scale 1-7","2006","Not Working","1-pers.-HH","","","","","6"
"6 on scale 1-7","2006","Part Time","(Married) couple without C. ","","","","","6"
"6 on scale 1-7","2006","Full Time","(Married) couple without C. ","","","","","6"
"7 Strongly agree","2006","Not Working","Couple + C. GT 16 ","","","","","7"
"7 Strongly agree","2006","Not Working","Single parent ","","","","","7"
"7 Strongly agree","2006","Not Working","Couple + C. LE 16 ","","","","","7"
"7 Strongly agree","2006","Not Working","Couple + C. LE and GT 16","","","","","7"
"7 Strongly agree","2006","Full Time","Couple + C. LE and GT 16","","","","","7"
"7 Strongly agree","2006","Part Time","1-pers.-HH","","","","","7"
"7 Strongly agree","2006","Part Time","(Married) couple without C. ","","","","","7"
"7 Strongly agree","2006","Part Time","Single parent ","","","","","7"
"7 Strongly agree","2006","Part Time","Couple + C. LE 16 ","","","","","7"
"7 Strongly agree","2006","Part Time","Couple + C. GT 16 ","","","","","7"
"7 Strongly agree","2006","Part Time","Couple + C. LE and GT 16","","","","","7"
"7 Strongly agree","2006","Not Working","1-pers.-HH","","","","","7"
"7 Strongly agree","2006","Not Working","(Married) couple without C. ","","","","","7"
"7 Strongly agree","2006","Full Time","1-pers.-HH","","","","","7"
"7 Strongly agree","2006","Full Time","(Married) couple without C. ","","","","","7"
"7 Strongly agree","2006","Full Time","Single parent ","","","","","7"
"7 Strongly agree","2006","Full Time","Couple + C. LE 16 ","","","","","7"
"7 Strongly agree","2006","Full Time","Couple + C. GT 16 ","","","","","7"
"1 Strongly disagree","2007","Full Time","1-pers.-HH","","","","","1"
"1 Strongly disagree","2007","Full Time","(Married) couple without C. ","","","","","1"
"1 Strongly disagree","2007","Full Time","Single parent ","","","","","1"
"1 Strongly disagree","2007","Full Time","Couple + C. LE 16 ","","","","","1"
"1 Strongly disagree","2007","Full Time","Couple + C. GT 16 ","","","","","1"
"1 Strongly disagree","2007","Full Time","Couple + C. LE and GT 16","","","","","1"
"1 Strongly disagree","2007","Part Time","1-pers.-HH","","","","","1"
"1 Strongly disagree","2007","Part Time","(Married) couple without C. ","","","","","1"
"1 Strongly disagree","2007","Part Time","Single parent ","","","","","1"
"1 Strongly disagree","2007","Part Time","Couple + C. LE 16 ","","","","","1"
"1 Strongly disagree","2007","Part Time","Couple + C. GT 16 ","","","","","1"
"1 Strongly disagree","2007","Part Time","Couple + C. LE and GT 16","","","","","1"
"1 Strongly disagree","2007","Not Working","1-pers.-HH","","","","","1"
"1 Strongly disagree","2007","Not Working","(Married) couple without C. ","","","","","1"
"1 Strongly disagree","2007","Not Working","Single parent ","","","","","1"
"1 Strongly disagree","2007","Not Working","Couple + C. LE 16 ","","","","","1"
"1 Strongly disagree","2007","Not Working","Couple + C. GT 16 ","","","","","1"
"1 Strongly disagree","2007","Not Working","Couple + C. LE and GT 16","","","","","1"
"2 on scale 1-7 ","2007","Full Time","1-pers.-HH","","","","","2"
"2 on scale 1-7 ","2007","Full Time","(Married) couple without C. ","","","","","2"
"2 on scale 1-7 ","2007","Full Time","Single parent ","","","","","2"
"2 on scale 1-7 ","2007","Full Time","Couple + C. LE 16 ","","","","","2"
"2 on scale 1-7 ","2007","Full Time","Couple + C. GT 16 ","","","","","2"
"2 on scale 1-7 ","2007","Full Time","Couple + C. LE and GT 16","","","","","2"
"2 on scale 1-7 ","2007","Part Time","1-pers.-HH","","","","","2"
"2 on scale 1-7 ","2007","Part Time","(Married) couple without C. ","","","","","2"
"2 on scale 1-7 ","2007","Part Time","Single parent ","","","","","2"
"2 on scale 1-7 ","2007","Part Time","Couple + C. LE 16 ","","","","","2"
"2 on scale 1-7 ","2007","Not Working","Single parent ","","","","","2"
"2 on scale 1-7 ","2007","Not Working","Couple + C. LE 16 ","","","","","2"
"2 on scale 1-7 ","2007","Not Working","Couple + C. GT 16 ","","","","","2"
"2 on scale 1-7 ","2007","Not Working","Couple + C. LE and GT 16","","","","","2"
"2 on scale 1-7 ","2007","Not Working","(Married) couple without C. ","","","","","2"
"2 on scale 1-7 ","2007","Part Time","Couple + C. LE and GT 16","","","","","2"
"2 on scale 1-7 ","2007","Not Working","1-pers.-HH","","","","","2"
"2 on scale 1-7 ","2007","Part Time","Couple + C. GT 16 ","","","","","2"
"3 on scale 1-7 ","2007","Not Working","Couple + C. GT 16 ","","","","","3"
"3 on scale 1-7 ","2007","Not Working","Couple + C. LE and GT 16","","","","","3"
"3 on scale 1-7 ","2007","Not Working","Single parent ","","","","","3"
"3 on scale 1-7 ","2007","Not Working","Couple + C. LE 16 ","","","","","3"
"3 on scale 1-7 ","2007","Full Time","1-pers.-HH","","","","","3"
"3 on scale 1-7 ","2007","Full Time","(Married) couple without C. ","","","","","3"
"3 on scale 1-7 ","2007","Full Time","Couple + C. GT 16 ","","","","","3"
"3 on scale 1-7 ","2007","Full Time","Couple + C. LE and GT 16","","","","","3"
"3 on scale 1-7 ","2007","Not Working","(Married) couple without C. ","","","","","3"
