"plh0206i05","year","e11103","migback","n","percent","lower_confidence","upper_confidence","value"
"6 on scale 1-7","2005","Full Time","indirect migration background","32","0.094302336360265","0.0626748979136961","0.125929774806834","6"
"6 on scale 1-7","2005","Part Time","direct migration background","31","0.0675305496815215","0.046672286458952","0.0883888129040909","6"
"7 Strongly agree","2005","Part Time","indirect migration background","17","","","","7"
"7 Strongly agree","2005","Not Working","direct migration background","74","0.0789280918040055","0.0621832521981301","0.0956729314098809","7"
"7 Strongly agree","2005","Not Working","indirect migration background","24","","","","7"
"7 Strongly agree","2005","Not Working","no migration background","338","0.0531240738597066","0.0476987839650501","0.0585493637543632","7"
"7 Strongly agree","2005","Full Time","no migration background","314","0.0536957831974245","0.0483673783086264","0.0590241880862226","7"
"7 Strongly agree","2005","Full Time","direct migration background","52","0.0561981078622056","0.0403085214829805","0.0720876942414308","7"
"7 Strongly agree","2005","Full Time","indirect migration background","22","","","","7"
"7 Strongly agree","2005","Part Time","no migration background","186","0.0578670199068426","0.0506608310116391","0.065073208802046","7"
"7 Strongly agree","2005","Part Time","direct migration background","38","0.0628114469753695","0.0426443409249346","0.0829785530258044","7"
"1 Strongly disagree","2006","Full Time","no migration background","","","","","1"
"1 Strongly disagree","2006","Full Time","direct migration background","","","","","1"
"1 Strongly disagree","2006","Full Time","indirect migration background","","","","","1"
"1 Strongly disagree","2006","Part Time","no migration background","","","","","1"
"1 Strongly disagree","2006","Part Time","direct migration background","","","","","1"
"1 Strongly disagree","2006","Part Time","indirect migration background","","","","","1"
"1 Strongly disagree","2006","Not Working","no migration background","","","","","1"
"1 Strongly disagree","2006","Not Working","direct migration background","","","","","1"
"1 Strongly disagree","2006","Not Working","indirect migration background","","","","","1"
"2 on scale 1-7 ","2006","Full Time","no migration background","","","","","2"
"2 on scale 1-7 ","2006","Part Time","indirect migration background","","","","","2"
"2 on scale 1-7 ","2006","Not Working","no migration background","","","","","2"
"2 on scale 1-7 ","2006","Full Time","direct migration background","","","","","2"
"2 on scale 1-7 ","2006","Full Time","indirect migration background","","","","","2"
"2 on scale 1-7 ","2006","Part Time","no migration background","","","","","2"
"2 on scale 1-7 ","2006","Part Time","direct migration background","","","","","2"
"2 on scale 1-7 ","2006","Not Working","direct migration background","","","","","2"
"2 on scale 1-7 ","2006","Not Working","indirect migration background","","","","","2"
"3 on scale 1-7 ","2006","Full Time","no migration background","","","","","3"
"3 on scale 1-7 ","2006","Full Time","direct migration background","","","","","3"
"3 on scale 1-7 ","2006","Not Working","no migration background","","","","","3"
"3 on scale 1-7 ","2006","Part Time","indirect migration background","","","","","3"
"3 on scale 1-7 ","2006","Full Time","indirect migration background","","","","","3"
"3 on scale 1-7 ","2006","Part Time","no migration background","","","","","3"
"3 on scale 1-7 ","2006","Not Working","direct migration background","","","","","3"
"3 on scale 1-7 ","2006","Not Working","indirect migration background","","","","","3"
"3 on scale 1-7 ","2006","Part Time","direct migration background","","","","","3"
"4 on scale 1-7","2006","Not Working","indirect migration background","","","","","4"
"4 on scale 1-7","2006","Full Time","no migration background","","","","","4"
"4 on scale 1-7","2006","Full Time","direct migration background","","","","","4"
"4 on scale 1-7","2006","Full Time","indirect migration background","","","","","4"
"4 on scale 1-7","2006","Part Time","indirect migration background","","","","","4"
"4 on scale 1-7","2006","Not Working","no migration background","","","","","4"
"4 on scale 1-7","2006","Not Working","direct migration background","","","","","4"
"4 on scale 1-7","2006","Part Time","no migration background","","","","","4"
"4 on scale 1-7","2006","Part Time","direct migration background","","","","","4"
"5 on scale 1-7","2006","Part Time","indirect migration background","","","","","5"
"5 on scale 1-7","2006","Full Time","no migration background","","","","","5"
"5 on scale 1-7","2006","Full Time","direct migration background","","","","","5"
"5 on scale 1-7","2006","Part Time","direct migration background","","","","","5"
"5 on scale 1-7","2006","Not Working","no migration background","","","","","5"
"5 on scale 1-7","2006","Not Working","direct migration background","","","","","5"
"5 on scale 1-7","2006","Not Working","indirect migration background","","","","","5"
"5 on scale 1-7","2006","Full Time","indirect migration background","","","","","5"
"5 on scale 1-7","2006","Part Time","no migration background","","","","","5"
"6 on scale 1-7","2006","Full Time","direct migration background","","","","","6"
"6 on scale 1-7","2006","Part Time","indirect migration background","","","","","6"
"6 on scale 1-7","2006","Not Working","no migration background","","","","","6"
"6 on scale 1-7","2006","Not Working","direct migration background","","","","","6"
"6 on scale 1-7","2006","Not Working","indirect migration background","","","","","6"
"6 on scale 1-7","2006","Part Time","direct migration background","","","","","6"
"6 on scale 1-7","2006","Full Time","no migration background","","","","","6"
"6 on scale 1-7","2006","Full Time","indirect migration background","","","","","6"
"6 on scale 1-7","2006","Part Time","no migration background","","","","","6"
"7 Strongly agree","2006","Not Working","indirect migration background","","","","","7"
"7 Strongly agree","2006","Part Time","indirect migration background","","","","","7"
"7 Strongly agree","2006","Not Working","no migration background","","","","","7"
"7 Strongly agree","2006","Not Working","direct migration background","","","","","7"
"7 Strongly agree","2006","Full Time","no migration background","","","","","7"
"7 Strongly agree","2006","Full Time","direct migration background","","","","","7"
"7 Strongly agree","2006","Full Time","indirect migration background","","","","","7"
"7 Strongly agree","2006","Part Time","no migration background","","","","","7"
"7 Strongly agree","2006","Part Time","direct migration background","","","","","7"
"1 Strongly disagree","2007","Part Time","direct migration background","","","","","1"
"1 Strongly disagree","2007","Part Time","indirect migration background","","","","","1"
"1 Strongly disagree","2007","Not Working","no migration background","","","","","1"
"1 Strongly disagree","2007","Not Working","direct migration background","","","","","1"
"1 Strongly disagree","2007","Not Working","indirect migration background","","","","","1"
"1 Strongly disagree","2007","Full Time","no migration background","","","","","1"
"1 Strongly disagree","2007","Full Time","direct migration background","","","","","1"
"1 Strongly disagree","2007","Full Time","indirect migration background","","","","","1"
"1 Strongly disagree","2007","Part Time","no migration background","","","","","1"
"2 on scale 1-7 ","2007","Part Time","indirect migration background","","","","","2"
"2 on scale 1-7 ","2007","Full Time","no migration background","","","","","2"
"2 on scale 1-7 ","2007","Part Time","direct migration background","","","","","2"
"2 on scale 1-7 ","2007","Not Working","no migration background","","","","","2"
"2 on scale 1-7 ","2007","Not Working","direct migration background","","","","","2"
"2 on scale 1-7 ","2007","Not Working","indirect migration background","","","","","2"
"2 on scale 1-7 ","2007","Full Time","direct migration background","","","","","2"
"2 on scale 1-7 ","2007","Full Time","indirect migration background","","","","","2"
"2 on scale 1-7 ","2007","Part Time","no migration background","","","","","2"
"3 on scale 1-7 ","2007","Not Working","no migration background","","","","","3"
"3 on scale 1-7 ","2007","Full Time","direct migration background","","","","","3"
"3 on scale 1-7 ","2007","Part Time","indirect migration background","","","","","3"
"3 on scale 1-7 ","2007","Not Working","direct migration background","","","","","3"
"3 on scale 1-7 ","2007","Not Working","indirect migration background","","","","","3"
"3 on scale 1-7 ","2007","Full Time","no migration background","","","","","3"
"3 on scale 1-7 ","2007","Part Time","direct migration background","","","","","3"
"3 on scale 1-7 ","2007","Part Time","no migration background","","","","","3"
"3 on scale 1-7 ","2007","Full Time","indirect migration background","","","","","3"
"4 on scale 1-7","2007","Not Working","indirect migration background","","","","","4"
"4 on scale 1-7","2007","Part Time","indirect migration background","","","","","4"
"4 on scale 1-7","2007","Not Working","no migration background","","","","","4"
"4 on scale 1-7","2007","Not Working","direct migration background","","","","","4"
"4 on scale 1-7","2007","Part Time","direct migration background","","","","","4"
"4 on scale 1-7","2007","Full Time","no migration background","","","","","4"
"4 on scale 1-7","2007","Full Time","direct migration background","","","","","4"
"4 on scale 1-7","2007","Full Time","indirect migration background","","","","","4"
"4 on scale 1-7","2007","Part Time","no migration background","","","","","4"
"5 on scale 1-7","2007","Part Time","indirect migration background","","","","","5"
"5 on scale 1-7","2007","Not Working","no migration background","","","","","5"
"5 on scale 1-7","2007","Part Time","direct migration background","","","","","5"
"5 on scale 1-7","2007","Not Working","direct migration background","","","","","5"
"5 on scale 1-7","2007","Full Time","no migration background","","","","","5"
"5 on scale 1-7","2007","Part Time","no migration background","","","","","5"
"5 on scale 1-7","2007","Not Working","indirect migration background","","","","","5"
"5 on scale 1-7","2007","Full Time","direct migration background","","","","","5"
"5 on scale 1-7","2007","Full Time","indirect migration background","","","","","5"
"6 on scale 1-7","2007","Part Time","indirect migration background","","","","","6"
"6 on scale 1-7","2007","Not Working","no migration background","","","","","6"
"6 on scale 1-7","2007","Not Working","direct migration background","","","","","6"
"6 on scale 1-7","2007","Not Working","indirect migration background","","","","","6"
"6 on scale 1-7","2007","Full Time","no migration background","","","","","6"
"6 on scale 1-7","2007","Full Time","direct migration background","","","","","6"
"6 on scale 1-7","2007","Part Time","direct migration background","","","","","6"
"6 on scale 1-7","2007","Full Time","indirect migration background","","","","","6"
"6 on scale 1-7","2007","Part Time","no migration background","","","","","6"
"7 Strongly agree","2007","Part Time","indirect migration background","","","","","7"
"7 Strongly agree","2007","Not Working","direct migration background","","","","","7"
"7 Strongly agree","2007","Not Working","indirect migration background","","","","","7"
"7 Strongly agree","2007","Not Working","no migration background","","","","","7"
"7 Strongly agree","2007","Full Time","no migration background","","","","","7"
"7 Strongly agree","2007","Full Time","direct migration background","","","","","7"
"7 Strongly agree","2007","Full Time","indirect migration background","","","","","7"
"7 Strongly agree","2007","Part Time","no migration background","","","","","7"
"7 Strongly agree","2007","Part Time","direct migration background","","","","","7"
"1 Strongly disagree","2008","Part Time","direct migration background","","","","","1"
"1 Strongly disagree","2008","Part Time","indirect migration background","","","","","1"
"1 Strongly disagree","2008","Not Working","no migration background","","","","","1"
"1 Strongly disagree","2008","Not Working","direct migration background","","","","","1"
"1 Strongly disagree","2008","Not Working","indirect migration background","","","","","1"
"1 Strongly disagree","2008","Full Time","direct migration background","","","","","1"
"1 Strongly disagree","2008","Full Time","indirect migration background","","","","","1"
"1 Strongly disagree","2008","Part Time","no migration background","","","","","1"
"1 Strongly disagree","2008","Full Time","no migration background","","","","","1"
"2 on scale 1-7 ","2008","Part Time","indirect migration background","","","","","2"
"2 on scale 1-7 ","2008","Not Working","no migration background","","","","","2"
"2 on scale 1-7 ","2008","Full Time","no migration background","","","","","2"
"2 on scale 1-7 ","2008","Part Time","direct migration background","","","","","2"
"2 on scale 1-7 ","2008","Not Working","direct migration background","","","","","2"
"2 on scale 1-7 ","2008","Not Working","indirect migration background","","","","","2"
"2 on scale 1-7 ","2008","Full Time","direct migration background","","","","","2"
"2 on scale 1-7 ","2008","Part Time","no migration background","","","","","2"
"2 on scale 1-7 ","2008","Full Time","indirect migration background","","","","","2"
"3 on scale 1-7 ","2008","Part Time","indirect migration background","","","","","3"
"3 on scale 1-7 ","2008","Not Working","no migration background","","","","","3"
"3 on scale 1-7 ","2008","Full Time","no migration background","","","","","3"
"3 on scale 1-7 ","2008","Full Time","direct migration background","","","","","3"
"3 on scale 1-7 ","2008","Part Time","direct migration background","","","","","3"
"3 on scale 1-7 ","2008","Not Working","direct migration background","","","","","3"
"3 on scale 1-7 ","2008","Not Working","indirect migration background","","","","","3"
"3 on scale 1-7 ","2008","Part Time","no migration background","","","","","3"
"3 on scale 1-7 ","2008","Full Time","indirect migration background","","","","","3"
"4 on scale 1-7","2008","Part Time","indirect migration background","","","","","4"
"4 on scale 1-7","2008","Part Time","direct migration background","","","","","4"
"4 on scale 1-7","2008","Full Time","indirect migration background","","","","","4"
"4 on scale 1-7","2008","Not Working","no migration background","","","","","4"
"4 on scale 1-7","2008","Not Working","direct migration background","","","","","4"
"4 on scale 1-7","2008","Not Working","indirect migration background","","","","","4"
"4 on scale 1-7","2008","Part Time","no migration background","","","","","4"
"4 on scale 1-7","2008","Full Time","direct migration background","","","","","4"
"4 on scale 1-7","2008","Full Time","no migration background","","","","","4"
"5 on scale 1-7","2008","Not Working","no migration background","","","","","5"
"5 on scale 1-7","2008","Not Working","direct migration background","","","","","5"
"5 on scale 1-7","2008","Part Time","indirect migration background","","","","","5"
"5 on scale 1-7","2008","Not Working","indirect migration background","","","","","5"
"5 on scale 1-7","2008","Full Time","no migration background","","","","","5"
"5 on scale 1-7","2008","Full Time","direct migration background","","","","","5"
"5 on scale 1-7","2008","Part Time","no migration background","","","","","5"
"5 on scale 1-7","2008","Full Time","indirect migration background","","","","","5"
"5 on scale 1-7","2008","Part Time","direct migration background","","","","","5"
"6 on scale 1-7","2008","Part Time","indirect migration background","","","","","6"
"6 on scale 1-7","2008","Not Working","no migration background","","","","","6"
"6 on scale 1-7","2008","Not Working","direct migration background","","","","","6"
"6 on scale 1-7","2008","Not Working","indirect migration background","","","","","6"
"6 on scale 1-7","2008","Full Time","direct migration background","","","","","6"
"6 on scale 1-7","2008","Full Time","indirect migration background","","","","","6"
"6 on scale 1-7","2008","Full Time","no migration background","","","","","6"
"6 on scale 1-7","2008","Part Time","direct migration background","","","","","6"
"6 on scale 1-7","2008","Part Time","no migration background","","","","","6"
"7 Strongly agree","2008","Not Working","indirect migration background","","","","","7"
"7 Strongly agree","2008","Part Time","indirect migration background","","","","","7"
"7 Strongly agree","2008","Not Working","no migration background","","","","","7"
"7 Strongly agree","2008","Not Working","direct migration background","","","","","7"
"7 Strongly agree","2008","Full Time","no migration background","","","","","7"
"7 Strongly agree","2008","Full Time","direct migration background","","","","","7"
"7 Strongly agree","2008","Full Time","indirect migration background","","","","","7"
"7 Strongly agree","2008","Part Time","no migration background","","","","","7"
"7 Strongly agree","2008","Part Time","direct migration background","","","","","7"
"1 Strongly disagree","2009","Part Time","direct migration background","","","","","1"
"1 Strongly disagree","2009","Part Time","indirect migration background","","","","","1"
"1 Strongly disagree","2009","Not Working","no migration background","","","","","1"
"1 Strongly disagree","2009","Not Working","direct migration background","","","","","1"
"1 Strongly disagree","2009","Not Working","indirect migration background","","","","","1"
"1 Strongly disagree","2009","Full Time","no migration background","","","","","1"
"1 Strongly disagree","2009","Full Time","direct migration background","","","","","1"
"1 Strongly disagree","2009","Full Time","indirect migration background","","","","","1"
"1 Strongly disagree","2009","Part Time","no migration background","","","","","1"
"2 on scale 1-7 ","2009","Part Time","indirect migration background","","","","","2"
"2 on scale 1-7 ","2009","Full Time","no migration background","","","","","2"
"2 on scale 1-7 ","2009","Not Working","no migration background","","","","","2"
"2 on scale 1-7 ","2009","Not Working","direct migration background","","","","","2"
"2 on scale 1-7 ","2009","Part Time","direct migration background","","","","","2"
"2 on scale 1-7 ","2009","Not Working","indirect migration background","","","","","2"
"2 on scale 1-7 ","2009","Full Time","direct migration background","","","","","2"
"2 on scale 1-7 ","2009","Part Time","no migration background","","","","","2"
"2 on scale 1-7 ","2009","Full Time","indirect migration background","","","","","2"
"3 on scale 1-7 ","2009","Part Time","indirect migration background","","","","","3"
"3 on scale 1-7 ","2009","Not Working","no migration background","","","","","3"
"3 on scale 1-7 ","2009","Not Working","indirect migration background","","","","","3"
"3 on scale 1-7 ","2009","Full Time","no migration background","","","","","3"
"3 on scale 1-7 ","2009","Full Time","direct migration background","","","","","3"
"3 on scale 1-7 ","2009","Part Time","direct migration background","","","","","3"
"3 on scale 1-7 ","2009","Not Working","direct migration background","","","","","3"
"3 on scale 1-7 ","2009","Part Time","no migration background","","","","","3"
"3 on scale 1-7 ","2009","Full Time","indirect migration background","","","","","3"
"4 on scale 1-7","2009","Part Time","indirect migration background","","","","","4"
"4 on scale 1-7","2009","Part Time","direct migration background","","","","","4"
"4 on scale 1-7","2009","Full Time","indirect migration background","","","","","4"
"4 on scale 1-7","2009","Part Time","no migration background","","","","","4"
"4 on scale 1-7","2009","Not Working","no migration background","","","","","4"
"4 on scale 1-7","2009","Not Working","direct migration background","","","","","4"
"4 on scale 1-7","2009","Not Working","indirect migration background","","","","","4"
"4 on scale 1-7","2009","Full Time","no migration background","","","","","4"
"4 on scale 1-7","2009","Full Time","direct migration background","","","","","4"
"5 on scale 1-7","2009","Not Working","no migration background","","","","","5"
"5 on scale 1-7","2009","Not Working","direct migration background","","","","","5"
"5 on scale 1-7","2009","Not Working","indirect migration background","","","","","5"
"5 on scale 1-7","2009","Full Time","no migration background","","","","","5"
"5 on scale 1-7","2009","Part Time","indirect migration background","","","","","5"
"5 on scale 1-7","2009","Full Time","direct migration background","","","","","5"
"5 on scale 1-7","2009","Part Time","direct migration background","","","","","5"
"5 on scale 1-7","2009","Part Time","no migration background","","","","","5"
"5 on scale 1-7","2009","Full Time","indirect migration background","","","","","5"
"6 on scale 1-7","2009","Not Working","direct migration background","","","","","6"
"6 on scale 1-7","2009","Part Time","indirect migration background","","","","","6"
"6 on scale 1-7","2009","Not Working","no migration background","","","","","6"
"6 on scale 1-7","2009","Part Time","direct migration background","","","","","6"
"6 on scale 1-7","2009","Not Working","indirect migration background","","","","","6"
"6 on scale 1-7","2009","Full Time","direct migration background","","","","","6"
"6 on scale 1-7","2009","Full Time","indirect migration background","","","","","6"
"6 on scale 1-7","2009","Part Time","no migration background","","","","","6"
"6 on scale 1-7","2009","Full Time","no migration background","","","","","6"
"7 Strongly agree","2009","Part Time","indirect migration background","","","","","7"
"7 Strongly agree","2009","Not Working","no migration background","","","","","7"
"7 Strongly agree","2009","Not Working","direct migration background","","","","","7"
"7 Strongly agree","2009","Not Working","indirect migration background","","","","","7"
"7 Strongly agree","2009","Full Time","no migration background","","","","","7"
"7 Strongly agree","2009","Full Time","direct migration background","","","","","7"
"7 Strongly agree","2009","Full Time","indirect migration background","","","","","7"
"7 Strongly agree","2009","Part Time","no migration background","","","","","7"
"7 Strongly agree","2009","Part Time","direct migration background","","","","","7"
"1 Strongly disagree","2010","Part Time","direct migration background","64","0.192519197771319","0.152719429773382","0.232318965769257","1"
"1 Strongly disagree","2010","Part Time","indirect migration background","24","","","","1"
"1 Strongly disagree","2010","Not Working","no migration background","1258","0.245079984915034","0.233746273548991","0.256413696281077","1"
"1 Strongly disagree","2010","Not Working","direct migration background","152","0.245902637912906","0.21186919875747","0.279936077068343","1"
"1 Strongly disagree","2010","Not Working","indirect migration background","39","0.254527374631585","0.18998987051232","0.319064878750849","1"
"1 Strongly disagree","2010","Full Time","direct migration background","77","0.16709599824429","0.133224404513664","0.200967591974917","1"
"1 Strongly disagree","2010","Full Time","no migration background","995","0.174819138899592","0.164944338529631","0.184693939269552","1"
"1 Strongly disagree","2010","Full Time","indirect migration background","33","0.0915409863945593","0.0581195171905096","0.124962455598609","1"
"1 Strongly disagree","2010","Part Time","no migration background","621","0.181540321398587","0.168440295237503","0.194640347559671","1"
"2 on scale 1-7 ","2010","Part Time","indirect migration background","49","0.223077273929984","0.164343756109644","0.281810791750325","2"
"2 on scale 1-7 ","2010","Not Working","no migration background","1207","0.209788602090136","0.199060316025482","0.220516888154789","2"
"2 on scale 1-7 ","2010","Not Working","direct migration background","115","0.149744732869049","0.121543962234254","0.177945503503844","2"
"2 on scale 1-7 ","2010","Full Time","no migration background","1344","0.218245146512259","0.207506072060083","0.228984220964436","2"
"2 on scale 1-7 ","2010","Part Time","direct migration background","83","0.228144546311003","0.185785082876883","0.270504009745124","2"
"2 on scale 1-7 ","2010","Not Working","indirect migration background","27","","","","2"
"2 on scale 1-7 ","2010","Full Time","indirect migration background","69","0.214273988535095","0.16672017323204","0.261827803838151","2"
"2 on scale 1-7 ","2010","Part Time","no migration background","768","0.219586237860282","0.205517602052731","0.233654873667834","2"
"2 on scale 1-7 ","2010","Full Time","direct migration background","109","0.214236310513676","0.176984477207289","0.251488143820063","2"
"3 on scale 1-7 ","2010","Not Working","indirect migration background","35","0.143031877963842","0.0911604957651024","0.194903260162581","3"
"3 on scale 1-7 ","2010","Part Time","indirect migration background","35","0.218137840401333","0.159873875072891","0.276401805729776","3"
"3 on scale 1-7 ","2010","Not Working","no migration background","943","0.167536406232392","0.157696182376592","0.177376630088191","3"
"3 on scale 1-7 ","2010","Not Working","direct migration background","110","0.198897530005819","0.16734971659937","0.230445343412268","3"
"3 on scale 1-7 ","2010","Full Time","no migration background","1090","0.196713599634079","0.186378571505216","0.207048627762941","3"
"3 on scale 1-7 ","2010","Full Time","direct migration background","85","0.176135603047719","0.141549106224125","0.210722099871314","3"
"3 on scale 1-7 ","2010","Part Time","direct migration background","86","0.175734400500463","0.13731598974617","0.214152811254756","3"
"3 on scale 1-7 ","2010","Full Time","indirect migration background","54","0.234191413640517","0.18511072199022","0.283272105290813","3"
"3 on scale 1-7 ","2010","Part Time","no migration background","657","0.199156618721219","0.185584172297068","0.212729065145371","3"
"4 on scale 1-7","2010","Part Time","indirect migration background","27","","","","4"
"4 on scale 1-7","2010","Not Working","no migration background","996","0.173816036263357","0.163830967560233","0.183801104966481","4"
"4 on scale 1-7","2010","Part Time","direct migration background","65","0.149211655034035","0.113245869055677","0.185177441012394","4"
"4 on scale 1-7","2010","Part Time","no migration background","617","0.187388151833184","0.174126439364107","0.20064986430226","4"
"4 on scale 1-7","2010","Not Working","direct migration background","94","0.13077309224074","0.104126829207848","0.157419355273631","4"
"4 on scale 1-7","2010","Not Working","indirect migration background","34","0.251258160798014","0.186996017557815","0.315520304038213","4"
"4 on scale 1-7","2010","Full Time","no migration background","1072","0.177178435889121","0.167251447196248","0.187105424581993","4"
"4 on scale 1-7","2010","Full Time","indirect migration background","51","0.187473255291338","0.142240445405746","0.23270606517693","4"
"4 on scale 1-7","2010","Full Time","direct migration background","78","0.1730607379727","0.138713547821201","0.2074079281242","4"
"5 on scale 1-7","2010","Part Time","indirect migration background","18","","","","5"
"5 on scale 1-7","2010","Not Working","no migration background","551","0.0948289585881712","0.0871092026152986","0.102548714561044","5"
"5 on scale 1-7","2010","Not Working","direct migration background","69","0.133815961582009","0.106908695031124","0.160723228132895","5"
"5 on scale 1-7","2010","Not Working","indirect migration background","9","","","","5"
"5 on scale 1-7","2010","Full Time","no migration background","625","0.120954449252199","0.112476791552071","0.129432106952326","5"
"5 on scale 1-7","2010","Full Time","direct migration background","54","0.114783468681989","0.0858420668686498","0.143724870495328","5"
"5 on scale 1-7","2010","Full Time","indirect migration background","46","0.17812624251378","0.133782577515943","0.222469907511617","5"
"5 on scale 1-7","2010","Part Time","direct migration background","35","0.13092032226841","0.0968708217052505","0.164969822831569","5"
"5 on scale 1-7","2010","Part Time","no migration background","335","0.100693178087254","0.0904663504440471","0.110920005730461","5"
"6 on scale 1-7","2010","Part Time","indirect migration background","21","","","","6"
