"plh0206i05","year","migback","pgcasmin","n","percent","lower_confidence","upper_confidence"
"3 on scale 1-7 ","2005","no migration background","(2a) intermediate vocational","770","0.166590587927113","0.155721986951893","0.177459188902334"
"3 on scale 1-7 ","2005","no migration background","(2c_gen) general maturity certificate","105","0.176011811352008","0.145564969291518","0.206458653412499"
"3 on scale 1-7 ","2005","no migration background","(2c_voc) vocational maturity certificate","224","0.189418371647732","0.16712723782472","0.211709505470744"
"3 on scale 1-7 ","2005","no migration background","(3a) lower tertiary education","290","0.187801318601726","0.16837087609815","0.207231761105303"
"3 on scale 1-7 ","2005","no migration background","(3b) higher tertiary education","456","0.218901886897838","0.201630906923624","0.236172866872052"
"3 on scale 1-7 ","2005","direct migration background","(0) in school","10","","",""
"3 on scale 1-7 ","2005","direct migration background","(1a) inadequately completed","28","","",""
"3 on scale 1-7 ","2005","direct migration background","(1b) general elementary school","74","0.146544013457479","0.116089068671725","0.176998958243234"
"3 on scale 1-7 ","2005","direct migration background","(1c) basic vocational qualification","115","0.156545253152767","0.129030758883975","0.18405974742156"
"3 on scale 1-7 ","2005","direct migration background","(2b) intermediate general qualification","8","","",""
"3 on scale 1-7 ","2005","direct migration background","(2a) intermediate vocational","29","","",""
"3 on scale 1-7 ","2005","direct migration background","(2c_gen) general maturity certificate","19","","",""
"3 on scale 1-7 ","2005","direct migration background","(2c_voc) vocational maturity certificate","42","0.139700803648843","0.0981953748636043","0.181206232434082"
"3 on scale 1-7 ","2005","direct migration background","(3a) lower tertiary education","10","","",""
"3 on scale 1-7 ","2005","direct migration background","(3b) higher tertiary education","47","0.186669050272596","0.139667093801409","0.233671006743782"
"3 on scale 1-7 ","2005","indirect migration background","(0) in school","17","","",""
"3 on scale 1-7 ","2005","indirect migration background","(1a) inadequately completed","2","","",""
"3 on scale 1-7 ","2005","indirect migration background","(1b) general elementary school","18","","",""
"3 on scale 1-7 ","2005","indirect migration background","(1c) basic vocational qualification","18","","",""
"3 on scale 1-7 ","2005","indirect migration background","(2b) intermediate general qualification","12","","",""
"3 on scale 1-7 ","2005","indirect migration background","(2a) intermediate vocational","25","","",""
"3 on scale 1-7 ","2005","indirect migration background","(2c_gen) general maturity certificate","12","","",""
"3 on scale 1-7 ","2005","indirect migration background","(2c_voc) vocational maturity certificate","5","","",""
"3 on scale 1-7 ","2005","indirect migration background","(3a) lower tertiary education","6","","",""
"3 on scale 1-7 ","2005","indirect migration background","(3b) higher tertiary education","14","","",""
"4 on scale 1-7","2005","no migration background","(0) in school","127","0.237721125855087","0.200630542513227","0.274811709196946"
"4 on scale 1-7","2005","no migration background","(1a) inadequately completed","12","","",""
"4 on scale 1-7","2005","no migration background","(1b) general elementary school","240","0.197076600332313","0.174782525690813","0.219370674973814"
"4 on scale 1-7","2005","no migration background","(1c) basic vocational qualification","939","0.197154303836523","0.186005608702137","0.208302998970909"
"4 on scale 1-7","2005","no migration background","(2b) intermediate general qualification","101","0.227370229077898","0.189068207727951","0.265672250427845"
"4 on scale 1-7","2005","no migration background","(2a) intermediate vocational","896","0.194074612605751","0.182538725532972","0.205610499678531"
"4 on scale 1-7","2005","no migration background","(2c_gen) general maturity certificate","143","0.254376177959897","0.219557765846764","0.28919459007303"
"4 on scale 1-7","2005","no migration background","(2c_voc) vocational maturity certificate","227","0.2044218823462","0.181480063944793","0.227363700747606"
"4 on scale 1-7","2005","no migration background","(3a) lower tertiary education","268","0.18694687653547","0.167550491325399","0.206343261745541"
"4 on scale 1-7","2005","no migration background","(3b) higher tertiary education","341","0.153065489483162","0.138027042438488","0.168103936527836"
"4 on scale 1-7","2005","direct migration background","(0) in school","9","","",""
"4 on scale 1-7","2005","direct migration background","(1a) inadequately completed","25","","",""
"4 on scale 1-7","2005","direct migration background","(1b) general elementary school","104","0.201753022635025","0.167193966115724","0.236312079154326"
"4 on scale 1-7","2005","direct migration background","(1c) basic vocational qualification","108","0.188402898526728","0.158793831484296","0.218011965569159"
"4 on scale 1-7","2005","direct migration background","(2b) intermediate general qualification","10","","",""
"4 on scale 1-7","2005","direct migration background","(2a) intermediate vocational","26","","",""
"4 on scale 1-7","2005","direct migration background","(2c_gen) general maturity certificate","22","","",""
"4 on scale 1-7","2005","direct migration background","(2c_voc) vocational maturity certificate","48","0.188471279481178","0.141648711309296","0.235293847653061"
"4 on scale 1-7","2005","direct migration background","(3a) lower tertiary education","17","","",""
"4 on scale 1-7","2005","direct migration background","(3b) higher tertiary education","58","0.218814610049032","0.168942086761804","0.26868713333626"
"4 on scale 1-7","2005","indirect migration background","(0) in school","18","","",""
"4 on scale 1-7","2005","indirect migration background","(1a) inadequately completed","","","",""
"4 on scale 1-7","2005","indirect migration background","(1b) general elementary school","30","0.231072971577872","0.154032965386415","0.308112977769328"
"4 on scale 1-7","2005","indirect migration background","(1c) basic vocational qualification","31","0.195449144439958","0.130681145061661","0.260217143818256"
"4 on scale 1-7","2005","indirect migration background","(2b) intermediate general qualification","15","","",""
"4 on scale 1-7","2005","indirect migration background","(2a) intermediate vocational","21","","",""
"4 on scale 1-7","2005","indirect migration background","(2c_gen) general maturity certificate","18","","",""
"4 on scale 1-7","2005","indirect migration background","(2c_voc) vocational maturity certificate","13","","",""
"4 on scale 1-7","2005","indirect migration background","(3a) lower tertiary education","5","","",""
"4 on scale 1-7","2005","indirect migration background","(3b) higher tertiary education","12","","",""
"5 on scale 1-7","2005","no migration background","(0) in school","54","0.0898285788906991","0.0649146801757566","0.114742477605642"
"5 on scale 1-7","2005","no migration background","(1a) inadequately completed","8","","",""
"5 on scale 1-7","2005","no migration background","(1b) general elementary school","134","0.105345362168859","0.0881397439650515","0.122550980372666"
"5 on scale 1-7","2005","no migration background","(1c) basic vocational qualification","544","0.105650821466564","0.0970370199139165","0.114264623019211"
"5 on scale 1-7","2005","no migration background","(2b) intermediate general qualification","58","0.131795730671726","0.100883467308029","0.162707994035423"
"5 on scale 1-7","2005","no migration background","(2a) intermediate vocational","550","0.114661369645393","0.105367801591766","0.12395493769902"
"5 on scale 1-7","2005","no migration background","(2c_gen) general maturity certificate","96","0.141251729393712","0.113407148872821","0.169096309914603"
"5 on scale 1-7","2005","no migration background","(2c_voc) vocational maturity certificate","129","0.0954401479059289","0.0787251264860198","0.112155169325838"
"5 on scale 1-7","2005","no migration background","(3a) lower tertiary education","145","0.0954305289826344","0.0808132390474882","0.110047818917781"
"5 on scale 1-7","2005","no migration background","(3b) higher tertiary education","188","0.0819720062591809","0.0705142341981014","0.0934297783202604"
"5 on scale 1-7","2005","direct migration background","(0) in school","10","","",""
"5 on scale 1-7","2005","direct migration background","(1a) inadequately completed","15","","",""
"5 on scale 1-7","2005","direct migration background","(1b) general elementary school","64","0.140162372572753","0.110266780802781","0.170057964342725"
"5 on scale 1-7","2005","direct migration background","(1c) basic vocational qualification","88","0.147363463860799","0.120523151260784","0.174203776460813"
"5 on scale 1-7","2005","direct migration background","(2b) intermediate general qualification","7","","",""
"5 on scale 1-7","2005","direct migration background","(2a) intermediate vocational","16","","",""
"5 on scale 1-7","2005","direct migration background","(2c_gen) general maturity certificate","13","","",""
"5 on scale 1-7","2005","direct migration background","(2c_voc) vocational maturity certificate","31","0.112286783857474","0.0744876926581654","0.150085875056782"
"5 on scale 1-7","2005","direct migration background","(3a) lower tertiary education","12","","",""
"5 on scale 1-7","2005","direct migration background","(3b) higher tertiary education","24","","",""
"5 on scale 1-7","2005","indirect migration background","(0) in school","19","","",""
"5 on scale 1-7","2005","indirect migration background","(1a) inadequately completed","1","","",""
"5 on scale 1-7","2005","indirect migration background","(1b) general elementary school","11","","",""
"5 on scale 1-7","2005","indirect migration background","(1c) basic vocational qualification","23","","",""
"5 on scale 1-7","2005","indirect migration background","(2b) intermediate general qualification","11","","",""
"5 on scale 1-7","2005","indirect migration background","(2a) intermediate vocational","17","","",""
"5 on scale 1-7","2005","indirect migration background","(2c_gen) general maturity certificate","9","","",""
"5 on scale 1-7","2005","indirect migration background","(2c_voc) vocational maturity certificate","5","","",""
"5 on scale 1-7","2005","indirect migration background","(3a) lower tertiary education","2","","",""
"5 on scale 1-7","2005","indirect migration background","(3b) higher tertiary education","4","","",""
"6 on scale 1-7","2005","no migration background","(0) in school","64","0.15094610418855","0.119753515651633","0.182138692725468"
"6 on scale 1-7","2005","no migration background","(1a) inadequately completed","6","","",""
"6 on scale 1-7","2005","no migration background","(1b) general elementary school","105","0.0918062382478709","0.075623194207032","0.10798928228871"
"6 on scale 1-7","2005","no migration background","(1c) basic vocational qualification","374","0.0847251368999412","0.0769216847072627","0.0925285890926196"
"6 on scale 1-7","2005","no migration background","(2b) intermediate general qualification","39","0.0716675194854875","0.0480962955045973","0.0952387434663777"
"6 on scale 1-7","2005","no migration background","(2a) intermediate vocational","298","0.0752433738905541","0.067549110126892","0.0829376376542161"
"6 on scale 1-7","2005","no migration background","(2c_gen) general maturity certificate","33","0.0665298958498492","0.0466062192542719","0.0864535724454265"
"6 on scale 1-7","2005","no migration background","(2c_voc) vocational maturity certificate","62","0.0512430103530131","0.0386995447466794","0.0637864759593468"
"6 on scale 1-7","2005","no migration background","(3a) lower tertiary education","69","0.039883159752381","0.0301476419515194","0.0496186775532426"
"6 on scale 1-7","2005","no migration background","(3b) higher tertiary education","95","0.0509394631170329","0.0417558501411077","0.0601230760929582"
"6 on scale 1-7","2005","direct migration background","(0) in school","2","","",""
"6 on scale 1-7","2005","direct migration background","(1a) inadequately completed","10","","",""
"6 on scale 1-7","2005","direct migration background","(1b) general elementary school","25","","",""
"6 on scale 1-7","2005","direct migration background","(1c) basic vocational qualification","46","0.0628940117216033","0.0445112949955285","0.0812767284476782"
"6 on scale 1-7","2005","direct migration background","(2b) intermediate general qualification","6","","",""
"6 on scale 1-7","2005","direct migration background","(2a) intermediate vocational","8","","",""
"6 on scale 1-7","2005","direct migration background","(2c_gen) general maturity certificate","6","","",""
"6 on scale 1-7","2005","direct migration background","(2c_voc) vocational maturity certificate","17","","",""
"6 on scale 1-7","2005","direct migration background","(3a) lower tertiary education","3","","",""
"6 on scale 1-7","2005","direct migration background","(3b) higher tertiary education","18","","",""
"6 on scale 1-7","2005","indirect migration background","(0) in school","7","","",""
"6 on scale 1-7","2005","indirect migration background","(1a) inadequately completed","","","",""
"6 on scale 1-7","2005","indirect migration background","(1b) general elementary school","18","","",""
"6 on scale 1-7","2005","indirect migration background","(1c) basic vocational qualification","16","","",""
"6 on scale 1-7","2005","indirect migration background","(2b) intermediate general qualification","4","","",""
"6 on scale 1-7","2005","indirect migration background","(2a) intermediate vocational","16","","",""
"6 on scale 1-7","2005","indirect migration background","(2c_gen) general maturity certificate","8","","",""
"6 on scale 1-7","2005","indirect migration background","(2c_voc) vocational maturity certificate","5","","",""
"6 on scale 1-7","2005","indirect migration background","(3a) lower tertiary education","2","","",""
"6 on scale 1-7","2005","indirect migration background","(3b) higher tertiary education","","","",""
"7 Strongly agree","2005","no migration background","(0) in school","37","0.0914631213314444","0.0663461585501712","0.116580084112718"
"7 Strongly agree","2005","no migration background","(1a) inadequately completed","8","","",""
"7 Strongly agree","2005","no migration background","(1b) general elementary school","101","0.0780100228445104","0.0629795319444046","0.0930405137446162"
"7 Strongly agree","2005","no migration background","(1c) basic vocational qualification","298","0.0648024883374696","0.0579040246999556","0.0717009519749836"
"7 Strongly agree","2005","no migration background","(2b) intermediate general qualification","43","0.101128655200617","0.0735765328033737","0.128680777597861"
"7 Strongly agree","2005","no migration background","(2a) intermediate vocational","192","0.0459665404907714","0.0398582184380054","0.0520748625435374"
"7 Strongly agree","2005","no migration background","(2c_gen) general maturity certificate","28","","",""
"7 Strongly agree","2005","no migration background","(2c_voc) vocational maturity certificate","38","0.0323113177701575","0.0222520145910418","0.0423706209492733"
"7 Strongly agree","2005","no migration background","(3a) lower tertiary education","37","0.027096378345951","0.0190185844787523","0.0351741722131497"
"7 Strongly agree","2005","no migration background","(3b) higher tertiary education","32","0.0196442405171532","0.0138479665133346","0.0254405145209718"
"7 Strongly agree","2005","direct migration background","(0) in school","7","","",""
"7 Strongly agree","2005","direct migration background","(1a) inadequately completed","11","","",""
"7 Strongly agree","2005","direct migration background","(1b) general elementary school","39","0.0768970487697594","0.0539533666460095","0.0998407308935094"
"7 Strongly agree","2005","direct migration background","(1c) basic vocational qualification","60","0.0700479783857929","0.0507221212810265","0.0893738354905593"
"7 Strongly agree","2005","direct migration background","(2b) intermediate general qualification","3","","",""
"7 Strongly agree","2005","direct migration background","(2a) intermediate vocational","7","","",""
"7 Strongly agree","2005","direct migration background","(2c_gen) general maturity certificate","5","","",""
"7 Strongly agree","2005","direct migration background","(2c_voc) vocational maturity certificate","15","","",""
"7 Strongly agree","2005","direct migration background","(3a) lower tertiary education","4","","",""
"7 Strongly agree","2005","direct migration background","(3b) higher tertiary education","10","","",""
"7 Strongly agree","2005","indirect migration background","(0) in school","8","","",""
"7 Strongly agree","2005","indirect migration background","(1a) inadequately completed","2","","",""
"7 Strongly agree","2005","indirect migration background","(1b) general elementary school","7","","",""
"7 Strongly agree","2005","indirect migration background","(1c) basic vocational qualification","14","","",""
"7 Strongly agree","2005","indirect migration background","(2b) intermediate general qualification","7","","",""
"7 Strongly agree","2005","indirect migration background","(2a) intermediate vocational","6","","",""
"7 Strongly agree","2005","indirect migration background","(2c_gen) general maturity certificate","2","","",""
"7 Strongly agree","2005","indirect migration background","(2c_voc) vocational maturity certificate","3","","",""
"7 Strongly agree","2005","indirect migration background","(3a) lower tertiary education","","","",""
"7 Strongly agree","2005","indirect migration background","(3b) higher tertiary education","","","",""
"1 Strongly disagree","2006","no migration background","(0) in school","","","",""
"1 Strongly disagree","2006","no migration background","(1a) inadequately completed","","","",""
"1 Strongly disagree","2006","no migration background","(1b) general elementary school","","","",""
"1 Strongly disagree","2006","no migration background","(1c) basic vocational qualification","","","",""
"1 Strongly disagree","2006","no migration background","(2b) intermediate general qualification","","","",""
"1 Strongly disagree","2006","no migration background","(2a) intermediate vocational","","","",""
"1 Strongly disagree","2006","no migration background","(2c_gen) general maturity certificate","","","",""
"1 Strongly disagree","2006","no migration background","(2c_voc) vocational maturity certificate","","","",""
"1 Strongly disagree","2006","no migration background","(3a) lower tertiary education","","","",""
"1 Strongly disagree","2006","no migration background","(3b) higher tertiary education","","","",""
"1 Strongly disagree","2006","direct migration background","(0) in school","","","",""
"1 Strongly disagree","2006","direct migration background","(1a) inadequately completed","","","",""
"1 Strongly disagree","2006","direct migration background","(1b) general elementary school","","","",""
"1 Strongly disagree","2006","direct migration background","(1c) basic vocational qualification","","","",""
"1 Strongly disagree","2006","direct migration background","(2b) intermediate general qualification","","","",""
"1 Strongly disagree","2006","direct migration background","(2a) intermediate vocational","","","",""
"1 Strongly disagree","2006","direct migration background","(2c_gen) general maturity certificate","","","",""
"1 Strongly disagree","2006","direct migration background","(2c_voc) vocational maturity certificate","","","",""
"1 Strongly disagree","2006","direct migration background","(3a) lower tertiary education","","","",""
"1 Strongly disagree","2006","direct migration background","(3b) higher tertiary education","","","",""
"1 Strongly disagree","2006","indirect migration background","(0) in school","","","",""
"1 Strongly disagree","2006","indirect migration background","(1a) inadequately completed","","","",""
"1 Strongly disagree","2006","indirect migration background","(1b) general elementary school","","","",""
"1 Strongly disagree","2006","indirect migration background","(1c) basic vocational qualification","","","",""
"1 Strongly disagree","2006","indirect migration background","(2b) intermediate general qualification","","","",""
"1 Strongly disagree","2006","indirect migration background","(2a) intermediate vocational","","","",""
"1 Strongly disagree","2006","indirect migration background","(2c_gen) general maturity certificate","","","",""
"1 Strongly disagree","2006","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"1 Strongly disagree","2006","indirect migration background","(3a) lower tertiary education","","","",""
"1 Strongly disagree","2006","indirect migration background","(3b) higher tertiary education","","","",""
"2 on scale 1-7 ","2006","no migration background","(0) in school","","","",""
"2 on scale 1-7 ","2006","no migration background","(1a) inadequately completed","","","",""
"2 on scale 1-7 ","2006","no migration background","(1b) general elementary school","","","",""
"2 on scale 1-7 ","2006","no migration background","(1c) basic vocational qualification","","","",""
"2 on scale 1-7 ","2006","no migration background","(2b) intermediate general qualification","","","",""
"2 on scale 1-7 ","2006","no migration background","(2a) intermediate vocational","","","",""
"2 on scale 1-7 ","2006","no migration background","(2c_gen) general maturity certificate","","","",""
"2 on scale 1-7 ","2006","no migration background","(2c_voc) vocational maturity certificate","","","",""
"2 on scale 1-7 ","2006","no migration background","(3a) lower tertiary education","","","",""
"2 on scale 1-7 ","2006","no migration background","(3b) higher tertiary education","","","",""
"2 on scale 1-7 ","2006","direct migration background","(0) in school","","","",""
"2 on scale 1-7 ","2006","direct migration background","(1a) inadequately completed","","","",""
"2 on scale 1-7 ","2006","direct migration background","(1b) general elementary school","","","",""
"2 on scale 1-7 ","2006","direct migration background","(1c) basic vocational qualification","","","",""
"2 on scale 1-7 ","2006","direct migration background","(2b) intermediate general qualification","","","",""
"2 on scale 1-7 ","2006","direct migration background","(2a) intermediate vocational","","","",""
"2 on scale 1-7 ","2006","direct migration background","(2c_gen) general maturity certificate","","","",""
"2 on scale 1-7 ","2006","direct migration background","(2c_voc) vocational maturity certificate","","","",""
"2 on scale 1-7 ","2006","direct migration background","(3a) lower tertiary education","","","",""
"2 on scale 1-7 ","2006","direct migration background","(3b) higher tertiary education","","","",""
"2 on scale 1-7 ","2006","indirect migration background","(0) in school","","","",""
"2 on scale 1-7 ","2006","indirect migration background","(1a) inadequately completed","","","",""
"2 on scale 1-7 ","2006","indirect migration background","(1b) general elementary school","","","",""
"2 on scale 1-7 ","2006","indirect migration background","(1c) basic vocational qualification","","","",""
"2 on scale 1-7 ","2006","indirect migration background","(2b) intermediate general qualification","","","",""
"2 on scale 1-7 ","2006","indirect migration background","(2a) intermediate vocational","","","",""
"2 on scale 1-7 ","2006","indirect migration background","(2c_gen) general maturity certificate","","","",""
"2 on scale 1-7 ","2006","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"2 on scale 1-7 ","2006","indirect migration background","(3a) lower tertiary education","","","",""
"2 on scale 1-7 ","2006","indirect migration background","(3b) higher tertiary education","","","",""
"3 on scale 1-7 ","2006","no migration background","(0) in school","","","",""
"3 on scale 1-7 ","2006","no migration background","(1a) inadequately completed","","","",""
"3 on scale 1-7 ","2006","no migration background","(1b) general elementary school","","","",""
"3 on scale 1-7 ","2006","no migration background","(1c) basic vocational qualification","","","",""
"3 on scale 1-7 ","2006","no migration background","(2b) intermediate general qualification","","","",""
"3 on scale 1-7 ","2006","no migration background","(2a) intermediate vocational","","","",""
"3 on scale 1-7 ","2006","no migration background","(2c_gen) general maturity certificate","","","",""
"3 on scale 1-7 ","2006","no migration background","(2c_voc) vocational maturity certificate","","","",""
"3 on scale 1-7 ","2006","no migration background","(3a) lower tertiary education","","","",""
"3 on scale 1-7 ","2006","no migration background","(3b) higher tertiary education","","","",""
"3 on scale 1-7 ","2006","direct migration background","(0) in school","","","",""
"3 on scale 1-7 ","2006","direct migration background","(1a) inadequately completed","","","",""
"3 on scale 1-7 ","2006","direct migration background","(1b) general elementary school","","","",""
"3 on scale 1-7 ","2006","direct migration background","(1c) basic vocational qualification","","","",""
"3 on scale 1-7 ","2006","direct migration background","(2b) intermediate general qualification","","","",""
"3 on scale 1-7 ","2006","direct migration background","(2a) intermediate vocational","","","",""
"3 on scale 1-7 ","2006","direct migration background","(2c_gen) general maturity certificate","","","",""
"3 on scale 1-7 ","2006","direct migration background","(2c_voc) vocational maturity certificate","","","",""
"3 on scale 1-7 ","2006","direct migration background","(3a) lower tertiary education","","","",""
"3 on scale 1-7 ","2006","direct migration background","(3b) higher tertiary education","","","",""
"3 on scale 1-7 ","2006","indirect migration background","(0) in school","","","",""
"3 on scale 1-7 ","2006","indirect migration background","(1a) inadequately completed","","","",""
"3 on scale 1-7 ","2006","indirect migration background","(1b) general elementary school","","","",""
"3 on scale 1-7 ","2006","indirect migration background","(1c) basic vocational qualification","","","",""
"3 on scale 1-7 ","2006","indirect migration background","(2b) intermediate general qualification","","","",""
"3 on scale 1-7 ","2006","indirect migration background","(2a) intermediate vocational","","","",""
"3 on scale 1-7 ","2006","indirect migration background","(2c_gen) general maturity certificate","","","",""
"3 on scale 1-7 ","2006","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"3 on scale 1-7 ","2006","indirect migration background","(3a) lower tertiary education","","","",""
"3 on scale 1-7 ","2006","indirect migration background","(3b) higher tertiary education","","","",""
"4 on scale 1-7","2006","no migration background","(0) in school","","","",""
"4 on scale 1-7","2006","no migration background","(1a) inadequately completed","","","",""
"4 on scale 1-7","2006","no migration background","(1b) general elementary school","","","",""
"4 on scale 1-7","2006","no migration background","(1c) basic vocational qualification","","","",""
"4 on scale 1-7","2006","no migration background","(2b) intermediate general qualification","","","",""
"4 on scale 1-7","2006","no migration background","(2a) intermediate vocational","","","",""
"4 on scale 1-7","2006","no migration background","(2c_gen) general maturity certificate","","","",""
"4 on scale 1-7","2006","no migration background","(2c_voc) vocational maturity certificate","","","",""
"4 on scale 1-7","2006","no migration background","(3a) lower tertiary education","","","",""
"4 on scale 1-7","2006","no migration background","(3b) higher tertiary education","","","",""
"4 on scale 1-7","2006","direct migration background","(0) in school","","","",""
"4 on scale 1-7","2006","direct migration background","(1a) inadequately completed","","","",""
"4 on scale 1-7","2006","direct migration background","(1b) general elementary school","","","",""
