"plh0206i05","year","bula_h","migback","n","percent","lower_confidence","upper_confidence"
"2 on scale 1-7 ","2005","Schleswig-Holstein","no migration background","129","0.218705320558883","0.184468676701843","0.252941964415923"
"2 on scale 1-7 ","2005","Schleswig-Holstein","direct migration background","6","","",""
"2 on scale 1-7 ","2005","Schleswig-Holstein","indirect migration background","1","","",""
"2 on scale 1-7 ","2005","Hamburg","no migration background","69","0.242621885082618","0.190616394262654","0.294627375902582"
"2 on scale 1-7 ","2005","Hamburg","direct migration background","9","","",""
"2 on scale 1-7 ","2005","Hamburg","indirect migration background","3","","",""
"2 on scale 1-7 ","2005","Lower Saxony","no migration background","325","0.210918348941275","0.190509803397773","0.231326894484777"
"2 on scale 1-7 ","2005","Lower Saxony","direct migration background","35","0.188967498646161","0.134438417155139","0.243496580137183"
"2 on scale 1-7 ","2005","Lower Saxony","indirect migration background","16","","",""
"2 on scale 1-7 ","2005","Bremen","no migration background","17","","",""
"2 on scale 1-7 ","2005","Bremen","direct migration background","5","","",""
"2 on scale 1-7 ","2005","Bremen","indirect migration background","","","",""
"2 on scale 1-7 ","2005","North Rhine-Westphalia","no migration background","768","0.205491873048313","0.192014777754828","0.218968968341798"
"2 on scale 1-7 ","2005","North Rhine-Westphalia","direct migration background","103","0.153203882202727","0.125385653598592","0.181022110806862"
"2 on scale 1-7 ","2005","North Rhine-Westphalia","indirect migration background","38","0.218405569032728","0.165914889550763","0.270896248514693"
"2 on scale 1-7 ","2005","Hesse","no migration background","237","0.201755132270693","0.177821061198344","0.225689203343042"
"2 on scale 1-7 ","2005","Hesse","direct migration background","34","0.160791613855951","0.111803826941592","0.209779400770311"
"2 on scale 1-7 ","2005","Hesse","indirect migration background","14","","",""
"2 on scale 1-7 ","2005","Rhineland-Palatinate,Saarland","no migration background","206","0.214025395313418","0.18865553093826","0.239395259688577"
"2 on scale 1-7 ","2005","Rhineland-Palatinate,Saarland","direct migration background","34","0.208811882768117","0.149433369273036","0.268190396263197"
"2 on scale 1-7 ","2005","Rhineland-Palatinate,Saarland","indirect migration background","12","","",""
"2 on scale 1-7 ","2005","Baden-Württemberg","no migration background","444","0.219462153231035","0.200169864116325","0.238754442345745"
"2 on scale 1-7 ","2005","Baden-Württemberg","direct migration background","101","0.165923169410607","0.13451734092918","0.197328997892035"
"2 on scale 1-7 ","2005","Baden-Württemberg","indirect migration background","48","0.246178770580085","0.18819056874825","0.30416697241192"
"2 on scale 1-7 ","2005","Bavaria","no migration background","451","0.181011321157076","0.165721540072255","0.196301102241897"
"2 on scale 1-7 ","2005","Bavaria","direct migration background","52","0.164290628391575","0.124788202005644","0.203793054777506"
"2 on scale 1-7 ","2005","Bavaria","indirect migration background","14","","",""
"2 on scale 1-7 ","2005","Berlin","no migration background","159","0.215303854720245","0.184110517781682","0.246497191658809"
"2 on scale 1-7 ","2005","Berlin","direct migration background","10","","",""
"2 on scale 1-7 ","2005","Berlin","indirect migration background","8","","",""
"2 on scale 1-7 ","2005","Brandenburg","no migration background","212","0.229677294846948","0.20171108678404","0.257643502909856"
"2 on scale 1-7 ","2005","Brandenburg","direct migration background","3","","",""
"2 on scale 1-7 ","2005","Brandenburg","indirect migration background","","","",""
"2 on scale 1-7 ","2005","Mecklenburg-Western Pomerania","no migration background","112","0.200073750970729","0.164543060959658","0.235604440981801"
"2 on scale 1-7 ","2005","Mecklenburg-Western Pomerania","direct migration background","1","","",""
"2 on scale 1-7 ","2005","Mecklenburg-Western Pomerania","indirect migration background","","","",""
"2 on scale 1-7 ","2005","Saxony","no migration background","305","0.193313952412236","0.173262823474566","0.213365081349907"
"2 on scale 1-7 ","2005","Saxony","direct migration background","6","","",""
"2 on scale 1-7 ","2005","Saxony","indirect migration background","1","","",""
"2 on scale 1-7 ","2005","Saxony-Anhalt","no migration background","188","0.20386059678753","0.177059693380043","0.230661500195016"
"2 on scale 1-7 ","2005","Saxony-Anhalt","direct migration background","1","","",""
"2 on scale 1-7 ","2005","Saxony-Anhalt","indirect migration background","","","",""
"2 on scale 1-7 ","2005","Thuringia","no migration background","174","0.185414791547855","0.15956073603856","0.21126884705715"
"2 on scale 1-7 ","2005","Thuringia","direct migration background","3","","",""
"2 on scale 1-7 ","2005","Thuringia","indirect migration background","3","","",""
"3 on scale 1-7 ","2005","Schleswig-Holstein","no migration background","122","0.216821339549462","0.182691400561585","0.250951278537339"
"3 on scale 1-7 ","2005","Schleswig-Holstein","direct migration background","12","","",""
"3 on scale 1-7 ","2005","Schleswig-Holstein","indirect migration background","2","","",""
"3 on scale 1-7 ","2005","Hamburg","no migration background","55","0.178693683393821","0.132217011731479","0.225170355056164"
"3 on scale 1-7 ","2005","Hamburg","direct migration background","1","","",""
"3 on scale 1-7 ","2005","Hamburg","indirect migration background","","","",""
"3 on scale 1-7 ","2005","Lower Saxony","no migration background","273","0.165791995829147","0.147187716254031","0.184396275404264"
"3 on scale 1-7 ","2005","Lower Saxony","direct migration background","29","","",""
"3 on scale 1-7 ","2005","Lower Saxony","indirect migration background","11","","",""
"3 on scale 1-7 ","2005","Bremen","no migration background","23","","",""
"3 on scale 1-7 ","2005","Bremen","direct migration background","1","","",""
"3 on scale 1-7 ","2005","Bremen","indirect migration background","2","","",""
"3 on scale 1-7 ","2005","North Rhine-Westphalia","no migration background","623","0.175782878353029","0.163087112516314","0.188478644189743"
"3 on scale 1-7 ","2005","North Rhine-Westphalia","direct migration background","100","0.146626334491915","0.11930633011456","0.17394633886927"
"3 on scale 1-7 ","2005","North Rhine-Westphalia","indirect migration background","46","0.177725951983028","0.129158722608097","0.226293181357958"
"3 on scale 1-7 ","2005","Hesse","no migration background","195","0.150999610532689","0.129645667903838","0.172353553161541"
"3 on scale 1-7 ","2005","Hesse","direct migration background","37","0.169327123502284","0.119312213027613","0.219342033976954"
"3 on scale 1-7 ","2005","Hesse","indirect migration background","11","","",""
"3 on scale 1-7 ","2005","Rhineland-Palatinate,Saarland","no migration background","173","0.172130895952912","0.148780648528588","0.195481143377236"
"3 on scale 1-7 ","2005","Rhineland-Palatinate,Saarland","direct migration background","30","0.156980069899651","0.103836219296928","0.210123920502374"
"3 on scale 1-7 ","2005","Rhineland-Palatinate,Saarland","indirect migration background","9","","",""
"3 on scale 1-7 ","2005","Baden-Württemberg","no migration background","326","0.197634365823661","0.179072383593287","0.216196348054034"
"3 on scale 1-7 ","2005","Baden-Württemberg","direct migration background","95","0.164712797521644","0.133399032094808","0.19602656294848"
"3 on scale 1-7 ","2005","Baden-Württemberg","indirect migration background","31","0.117592402768064","0.0742308913108165","0.160953914225312"
"3 on scale 1-7 ","2005","Bavaria","no migration background","402","0.152858342435826","0.138568348609447","0.167148336262205"
"3 on scale 1-7 ","2005","Bavaria","direct migration background","55","0.164683591426508","0.125143250286019","0.204223932566997"
"3 on scale 1-7 ","2005","Bavaria","indirect migration background","20","","",""
"3 on scale 1-7 ","2005","Berlin","no migration background","114","0.163272286807272","0.135222246570527","0.191322327044016"
"3 on scale 1-7 ","2005","Berlin","direct migration background","4","","",""
"3 on scale 1-7 ","2005","Berlin","indirect migration background","4","","",""
"3 on scale 1-7 ","2005","Brandenburg","no migration background","145","0.152498244958923","0.128595876947326","0.17640061297052"
"3 on scale 1-7 ","2005","Brandenburg","direct migration background","1","","",""
"3 on scale 1-7 ","2005","Brandenburg","indirect migration background","","","",""
"3 on scale 1-7 ","2005","Mecklenburg-Western Pomerania","no migration background","82","0.16340988426382","0.130571699947576","0.196248068580064"
"3 on scale 1-7 ","2005","Mecklenburg-Western Pomerania","direct migration background","6","","",""
"3 on scale 1-7 ","2005","Mecklenburg-Western Pomerania","indirect migration background","1","","",""
"3 on scale 1-7 ","2005","Saxony","no migration background","245","0.164223190818623","0.145411953690064","0.183034427947181"
"3 on scale 1-7 ","2005","Saxony","direct migration background","4","","",""
"3 on scale 1-7 ","2005","Saxony","indirect migration background","2","","",""
"3 on scale 1-7 ","2005","Saxony-Anhalt","no migration background","147","0.161294722608642","0.136826467757106","0.185762977460179"
"3 on scale 1-7 ","2005","Saxony-Anhalt","direct migration background","6","","",""
"3 on scale 1-7 ","2005","Saxony-Anhalt","indirect migration background","","","",""
"3 on scale 1-7 ","2005","Thuringia","no migration background","157","0.15916377123005","0.134826827012266","0.183500715447835"
"3 on scale 1-7 ","2005","Thuringia","direct migration background","5","","",""
"3 on scale 1-7 ","2005","Thuringia","indirect migration background","","","",""
"4 on scale 1-7","2005","Schleswig-Holstein","no migration background","103","0.226791922356621","0.192108969958256","0.261474874754985"
"4 on scale 1-7","2005","Schleswig-Holstein","direct migration background","13","","",""
"4 on scale 1-7","2005","Schleswig-Holstein","indirect migration background","2","","",""
"4 on scale 1-7","2005","Hamburg","no migration background","47","0.195851563540438","0.147705645767436","0.24399748131344"
"4 on scale 1-7","2005","Hamburg","direct migration background","5","","",""
"4 on scale 1-7","2005","Hamburg","indirect migration background","3","","",""
"4 on scale 1-7","2005","Lower Saxony","no migration background","274","0.179861177898963","0.160647685945973","0.199074669851953"
"4 on scale 1-7","2005","Lower Saxony","direct migration background","35","0.180023730059701","0.126508054034714","0.233539406084687"
"4 on scale 1-7","2005","Lower Saxony","indirect migration background","5","","",""
"4 on scale 1-7","2005","Bremen","no migration background","22","","",""
"4 on scale 1-7","2005","Bremen","direct migration background","1","","",""
"4 on scale 1-7","2005","Bremen","indirect migration background","","","",""
"4 on scale 1-7","2005","North Rhine-Westphalia","no migration background","654","0.182893593315813","0.169999572826787","0.195787613804839"
"4 on scale 1-7","2005","North Rhine-Westphalia","direct migration background","131","0.226280527074516","0.193964310363898","0.258596743785135"
"4 on scale 1-7","2005","North Rhine-Westphalia","indirect migration background","50","0.202576853178493","0.15151472145077","0.253638984906216"
"4 on scale 1-7","2005","Hesse","no migration background","200","0.204110306157233","0.180072483829455","0.228148128485011"
"4 on scale 1-7","2005","Hesse","direct migration background","30","0.134872437685305","0.0893188178373144","0.180426057533296"
"4 on scale 1-7","2005","Hesse","indirect migration background","11","","",""
"4 on scale 1-7","2005","Rhineland-Palatinate,Saarland","no migration background","142","0.156723372373867","0.1342362879439","0.179210456803834"
"4 on scale 1-7","2005","Rhineland-Palatinate,Saarland","direct migration background","30","0.191534103497915","0.134047619439595","0.249020587556236"
"4 on scale 1-7","2005","Rhineland-Palatinate,Saarland","indirect migration background","7","","",""
"4 on scale 1-7","2005","Baden-Württemberg","no migration background","365","0.207118837843221","0.188229322689573","0.226008352996868"
"4 on scale 1-7","2005","Baden-Württemberg","direct migration background","88","0.175674568399682","0.143548505497476","0.207800631301888"
"4 on scale 1-7","2005","Baden-Württemberg","indirect migration background","49","0.248242552401376","0.190091558202642","0.30639354660011"
"4 on scale 1-7","2005","Bavaria","no migration background","538","0.219407140919043","0.202972995893714","0.235841285944371"
"4 on scale 1-7","2005","Bavaria","direct migration background","77","0.210858118255368","0.16737081763083","0.254345418879906"
"4 on scale 1-7","2005","Bavaria","indirect migration background","37","0.276599067947414","0.197866913346353","0.355331222548476"
"4 on scale 1-7","2005","Berlin","no migration background","125","0.20051334588672","0.170128123080471","0.230898568692968"
"4 on scale 1-7","2005","Berlin","direct migration background","12","","",""
"4 on scale 1-7","2005","Berlin","indirect migration background","4","","",""
"4 on scale 1-7","2005","Brandenburg","no migration background","160","0.220322254204177","0.192765697163947","0.247878811244407"
"4 on scale 1-7","2005","Brandenburg","direct migration background","3","","",""
"4 on scale 1-7","2005","Brandenburg","indirect migration background","","","",""
"4 on scale 1-7","2005","Mecklenburg-Western Pomerania","no migration background","85","0.154859070288892","0.122728642958728","0.186989497619056"
"4 on scale 1-7","2005","Mecklenburg-Western Pomerania","direct migration background","3","","",""
"4 on scale 1-7","2005","Mecklenburg-Western Pomerania","indirect migration background","","","",""
"4 on scale 1-7","2005","Saxony","no migration background","295","0.191728572880712","0.17174022083436","0.211716924927064"
"4 on scale 1-7","2005","Saxony","direct migration background","3","","",""
"4 on scale 1-7","2005","Saxony","indirect migration background","2","","",""
"4 on scale 1-7","2005","Saxony-Anhalt","no migration background","158","0.187196543252922","0.161246988423426","0.213146098082418"
"4 on scale 1-7","2005","Saxony-Anhalt","direct migration background","2","","",""
"4 on scale 1-7","2005","Saxony-Anhalt","indirect migration background","3","","",""
"4 on scale 1-7","2005","Thuringia","no migration background","175","0.196733714921108","0.170287873200176","0.223179556642039"
"4 on scale 1-7","2005","Thuringia","direct migration background","1","","",""
"4 on scale 1-7","2005","Thuringia","indirect migration background","3","","",""
"5 on scale 1-7","2005","Schleswig-Holstein","no migration background","45","0.0727929311443525","0.0512756671517483","0.0943101951369567"
"5 on scale 1-7","2005","Schleswig-Holstein","direct migration background","6","","",""
"5 on scale 1-7","2005","Schleswig-Holstein","indirect migration background","1","","",""
"5 on scale 1-7","2005","Hamburg","no migration background","21","","",""
"5 on scale 1-7","2005","Hamburg","direct migration background","1","","",""
"5 on scale 1-7","2005","Hamburg","indirect migration background","1","","",""
"5 on scale 1-7","2005","Lower Saxony","no migration background","161","0.102061982381181","0.0869176866901993","0.117206278072163"
"5 on scale 1-7","2005","Lower Saxony","direct migration background","16","","",""
"5 on scale 1-7","2005","Lower Saxony","indirect migration background","4","","",""
"5 on scale 1-7","2005","Bremen","no migration background","13","","",""
"5 on scale 1-7","2005","Bremen","direct migration background","2","","",""
"5 on scale 1-7","2005","Bremen","indirect migration background","1","","",""
"5 on scale 1-7","2005","North Rhine-Westphalia","no migration background","361","0.105692193428824","0.0954376868463735","0.115946700011274"
"5 on scale 1-7","2005","North Rhine-Westphalia","direct migration background","61","0.0968054632606051","0.0739681114580036","0.119642815063207"
"5 on scale 1-7","2005","North Rhine-Westphalia","indirect migration background","32","0.112970787681818","0.0727536042274363","0.153187971136201"
"5 on scale 1-7","2005","Hesse","no migration background","132","0.112676540379294","0.0938186135125915","0.131534467245997"
"5 on scale 1-7","2005","Hesse","direct migration background","33","0.155782546675327","0.10742015407078","0.204144939279874"
"5 on scale 1-7","2005","Hesse","indirect migration background","6","","",""
"5 on scale 1-7","2005","Rhineland-Palatinate,Saarland","no migration background","110","0.0899558957686215","0.0722577702410115","0.107654021296232"
"5 on scale 1-7","2005","Rhineland-Palatinate,Saarland","direct migration background","20","","",""
"5 on scale 1-7","2005","Rhineland-Palatinate,Saarland","indirect migration background","4","","",""
"5 on scale 1-7","2005","Baden-Württemberg","no migration background","157","0.0744806685011565","0.0622423573440316","0.0867189796582815"
"5 on scale 1-7","2005","Baden-Württemberg","direct migration background","77","0.164714172849883","0.133400302470292","0.196028043229474"
"5 on scale 1-7","2005","Baden-Württemberg","indirect migration background","28","","",""
"5 on scale 1-7","2005","Bavaria","no migration background","335","0.136394365878295","0.122765321739004","0.150023410017586"
"5 on scale 1-7","2005","Bavaria","direct migration background","51","0.14043656450371","0.103396749768496","0.177476379238924"
"5 on scale 1-7","2005","Bavaria","indirect migration background","21","","",""
"5 on scale 1-7","2005","Berlin","no migration background","70","0.103933154361455","0.0807734808570342","0.127092827865875"
"5 on scale 1-7","2005","Berlin","direct migration background","6","","",""
"5 on scale 1-7","2005","Berlin","indirect migration background","6","","",""
"5 on scale 1-7","2005","Brandenburg","no migration background","88","0.101221339542923","0.0811673576150598","0.121275321470786"
"5 on scale 1-7","2005","Brandenburg","direct migration background","3","","",""
"5 on scale 1-7","2005","Brandenburg","indirect migration background","3","","",""
"5 on scale 1-7","2005","Mecklenburg-Western Pomerania","no migration background","55","0.0973019765630197","0.0709801703506973","0.123623782775342"
"5 on scale 1-7","2005","Mecklenburg-Western Pomerania","direct migration background","2","","",""
"5 on scale 1-7","2005","Mecklenburg-Western Pomerania","indirect migration background","1","","",""
"5 on scale 1-7","2005","Saxony","no migration background","173","0.111382880038347","0.0954085918018562","0.127357168274838"
"5 on scale 1-7","2005","Saxony","direct migration background","4","","",""
"5 on scale 1-7","2005","Saxony","indirect migration background","","","",""
"5 on scale 1-7","2005","Saxony-Anhalt","no migration background","99","0.106672815687406","0.0861366016190843","0.127209029755727"
"5 on scale 1-7","2005","Saxony-Anhalt","direct migration background","2","","",""
"5 on scale 1-7","2005","Saxony-Anhalt","indirect migration background","","","",""
"5 on scale 1-7","2005","Thuringia","no migration background","124","0.136925102029082","0.114055742197205","0.15979446186096"
"5 on scale 1-7","2005","Thuringia","direct migration background","4","","",""
"5 on scale 1-7","2005","Thuringia","indirect migration background","1","","",""
"6 on scale 1-7","2005","Schleswig-Holstein","no migration background","36","0.0701229649217485","0.0489736173815537","0.0912723124619433"
"6 on scale 1-7","2005","Schleswig-Holstein","direct migration background","5","","",""
"6 on scale 1-7","2005","Schleswig-Holstein","indirect migration background","2","","",""
"6 on scale 1-7","2005","Hamburg","no migration background","8","","",""
"6 on scale 1-7","2005","Hamburg","direct migration background","","","",""
"6 on scale 1-7","2005","Hamburg","indirect migration background","","","",""
"6 on scale 1-7","2005","Lower Saxony","no migration background","90","0.0684947377082397","0.0558585764111418","0.0811308990053376"
"6 on scale 1-7","2005","Lower Saxony","direct migration background","12","","",""
"6 on scale 1-7","2005","Lower Saxony","indirect migration background","4","","",""
"6 on scale 1-7","2005","Bremen","no migration background","8","","",""
"6 on scale 1-7","2005","Bremen","direct migration background","2","","",""
"6 on scale 1-7","2005","Bremen","indirect migration background","1","","",""
"6 on scale 1-7","2005","North Rhine-Westphalia","no migration background","224","0.077946827524272","0.0690049852097903","0.0868886698387537"
"6 on scale 1-7","2005","North Rhine-Westphalia","direct migration background","34","0.0407808760842904","0.0255054846693651","0.0560562674992157"
"6 on scale 1-7","2005","North Rhine-Westphalia","indirect migration background","20","","",""
"6 on scale 1-7","2005","Hesse","no migration background","82","0.0870134178774376","0.0702036574184489","0.103823178336426"
"6 on scale 1-7","2005","Hesse","direct migration background","12","","",""
"6 on scale 1-7","2005","Hesse","indirect migration background","6","","",""
"6 on scale 1-7","2005","Rhineland-Palatinate,Saarland","no migration background","64","0.061617094858018","0.0467432965705581","0.0764908931454778"
"6 on scale 1-7","2005","Rhineland-Palatinate,Saarland","direct migration background","14","","",""
"6 on scale 1-7","2005","Rhineland-Palatinate,Saarland","indirect migration background","5","","",""
"6 on scale 1-7","2005","Baden-Württemberg","no migration background","106","0.0664128494181632","0.0548061042216433","0.0780195946146831"
"6 on scale 1-7","2005","Baden-Württemberg","direct migration background","32","0.0715581570053543","0.0497980696610027","0.0933182443497058"
"6 on scale 1-7","2005","Baden-Württemberg","indirect migration background","18","","",""
"6 on scale 1-7","2005","Bavaria","no migration background","194","0.0910310132173834","0.0796080528435202","0.102453973591247"
"6 on scale 1-7","2005","Bavaria","direct migration background","16","","",""
"6 on scale 1-7","2005","Bavaria","indirect migration background","15","","",""
"6 on scale 1-7","2005","Berlin","no migration background","40","0.0757715412832513","0.0556885729564628","0.0958545096100397"
"6 on scale 1-7","2005","Berlin","direct migration background","7","","",""
"6 on scale 1-7","2005","Berlin","indirect migration background","6","","",""
"6 on scale 1-7","2005","Brandenburg","no migration background","55","0.067182689116271","0.0505384022254767","0.0838269760070653"
"6 on scale 1-7","2005","Brandenburg","direct migration background","","","",""
"6 on scale 1-7","2005","Brandenburg","indirect migration background","2","","",""
"6 on scale 1-7","2005","Mecklenburg-Western Pomerania","no migration background","32","0.081166026483113","0.0569116968596218","0.105420356106604"
"6 on scale 1-7","2005","Mecklenburg-Western Pomerania","direct migration background","","","",""
"6 on scale 1-7","2005","Mecklenburg-Western Pomerania","indirect migration background","","","",""
"6 on scale 1-7","2005","Saxony","no migration background","108","0.0721016757578119","0.0589682558097919","0.0852350957058319"
"6 on scale 1-7","2005","Saxony","direct migration background","4","","",""
"6 on scale 1-7","2005","Saxony","indirect migration background","","","",""
"6 on scale 1-7","2005","Saxony-Anhalt","no migration background","66","0.0778880596818826","0.0600595314217113","0.0957165879420539"
"6 on scale 1-7","2005","Saxony-Anhalt","direct migration background","3","","",""
"6 on scale 1-7","2005","Saxony-Anhalt","indirect migration background","1","","",""
"6 on scale 1-7","2005","Thuringia","no migration background","61","0.0595017155423167","0.0437643520509938","0.0752390790336395"
"6 on scale 1-7","2005","Thuringia","direct migration background","","","",""
"6 on scale 1-7","2005","Thuringia","indirect migration background","","","",""
"7 Strongly agree","2005","Schleswig-Holstein","no migration background","21","","",""
"7 Strongly agree","2005","Schleswig-Holstein","direct migration background","3","","",""
"7 Strongly agree","2005","Schleswig-Holstein","indirect migration background","","","",""
"7 Strongly agree","2005","Hamburg","no migration background","11","","",""
"7 Strongly agree","2005","Hamburg","direct migration background","1","","",""
"7 Strongly agree","2005","Hamburg","indirect migration background","","","",""
"7 Strongly agree","2005","Lower Saxony","no migration background","80","0.0537978792899168","0.0425111414489858","0.0650846171308478"
"7 Strongly agree","2005","Lower Saxony","direct migration background","7","","",""
"7 Strongly agree","2005","Lower Saxony","indirect migration background","5","","",""
"7 Strongly agree","2005","Bremen","no migration background","7","","",""
"7 Strongly agree","2005","Bremen","direct migration background","3","","",""
"7 Strongly agree","2005","Bremen","indirect migration background","","","",""
"7 Strongly agree","2005","North Rhine-Westphalia","no migration background","170","0.0508429314106116","0.0435157973743182","0.0581700654469049"
"7 Strongly agree","2005","North Rhine-Westphalia","direct migration background","58","0.0844420294811512","0.0629673142980534","0.105916744664249"
"7 Strongly agree","2005","North Rhine-Westphalia","indirect migration background","19","","",""
"7 Strongly agree","2005","Hesse","no migration background","53","0.059470805939696","0.0453657677745088","0.0735758441048832"
"7 Strongly agree","2005","Hesse","direct migration background","13","","",""
"7 Strongly agree","2005","Hesse","indirect migration background","11","","",""
"7 Strongly agree","2005","Rhineland-Palatinate,Saarland","no migration background","53","0.0434855304986619","0.0308701779164602","0.0561008830808636"
"7 Strongly agree","2005","Rhineland-Palatinate,Saarland","direct migration background","12","","",""
"7 Strongly agree","2005","Rhineland-Palatinate,Saarland","indirect migration background","2","","",""
"7 Strongly agree","2005","Baden-Württemberg","no migration background","78","0.0546558746014951","0.0440604015880366","0.0652513476149535"
"7 Strongly agree","2005","Baden-Württemberg","direct migration background","37","0.0567874586838422","0.0372492515845269","0.0763256657831576"
"7 Strongly agree","2005","Baden-Württemberg","indirect migration background","15","","",""
"7 Strongly agree","2005","Bavaria","no migration background","98","0.0547914843882995","0.0457543696759235","0.0638285991006755"
"7 Strongly agree","2005","Bavaria","direct migration background","19","","",""
"7 Strongly agree","2005","Bavaria","indirect migration background","6","","",""
"7 Strongly agree","2005","Berlin","no migration background","24","","",""
"7 Strongly agree","2005","Berlin","direct migration background","3","","",""
"7 Strongly agree","2005","Berlin","indirect migration background","3","","",""
"7 Strongly agree","2005","Brandenburg","no migration background","46","0.0541315770598199","0.0390870373027809","0.069176116816859"
"7 Strongly agree","2005","Brandenburg","direct migration background","","","",""
"7 Strongly agree","2005","Brandenburg","indirect migration background","","","",""
"7 Strongly agree","2005","Mecklenburg-Western Pomerania","no migration background","23","","",""
"7 Strongly agree","2005","Mecklenburg-Western Pomerania","direct migration background","1","","",""
"7 Strongly agree","2005","Mecklenburg-Western Pomerania","indirect migration background","","","",""
"7 Strongly agree","2005","Saxony","no migration background","77","0.0562421272278067","0.0445440059415535","0.0679402485140599"
"7 Strongly agree","2005","Saxony","direct migration background","3","","",""
"7 Strongly agree","2005","Saxony","indirect migration background","1","","",""
"7 Strongly agree","2005","Saxony-Anhalt","no migration background","55","0.0776380562151482","0.0598357509763753","0.0954403614539211"
"7 Strongly agree","2005","Saxony-Anhalt","direct migration background","2","","",""
"7 Strongly agree","2005","Saxony-Anhalt","indirect migration background","1","","",""
"7 Strongly agree","2005","Thuringia","no migration background","42","0.0674931125091253","0.0508035873413789","0.0841826376768717"
"7 Strongly agree","2005","Thuringia","direct migration background","2","","",""
"7 Strongly agree","2005","Thuringia","indirect migration background","","","",""
