"plh0206i05","year","age_gr","sampreg","n","percent","lower_confidence","upper_confidence"
"7 Strongly agree","2005","66 and older","West Germany","121","0.0463641875576239","0.0385771164652008","0.0541512586500469"
"7 Strongly agree","2005","66 and older","East Germany","51","0.0528247524420654","0.0387117849996407","0.0669377198844901"
"1 Strongly disagree","2006","16-34 y.","West Germany","","","",""
"1 Strongly disagree","2006","16-34 y.","East Germany","","","",""
"1 Strongly disagree","2006","35-65 y.","West Germany","","","",""
"1 Strongly disagree","2006","35-65 y.","East Germany","","","",""
"1 Strongly disagree","2006","66 and older","West Germany","","","",""
"1 Strongly disagree","2006","66 and older","East Germany","","","",""
"2 on scale 1-7 ","2006","16-34 y.","West Germany","","","",""
"2 on scale 1-7 ","2006","16-34 y.","East Germany","","","",""
"2 on scale 1-7 ","2006","35-65 y.","West Germany","","","",""
"2 on scale 1-7 ","2006","35-65 y.","East Germany","","","",""
"2 on scale 1-7 ","2006","66 and older","West Germany","","","",""
"2 on scale 1-7 ","2006","66 and older","East Germany","","","",""
"3 on scale 1-7 ","2006","16-34 y.","West Germany","","","",""
"3 on scale 1-7 ","2006","16-34 y.","East Germany","","","",""
"3 on scale 1-7 ","2006","35-65 y.","West Germany","","","",""
"3 on scale 1-7 ","2006","35-65 y.","East Germany","","","",""
"3 on scale 1-7 ","2006","66 and older","West Germany","","","",""
"3 on scale 1-7 ","2006","66 and older","East Germany","","","",""
"4 on scale 1-7","2006","16-34 y.","West Germany","","","",""
"4 on scale 1-7","2006","16-34 y.","East Germany","","","",""
"4 on scale 1-7","2006","35-65 y.","West Germany","","","",""
"4 on scale 1-7","2006","35-65 y.","East Germany","","","",""
"4 on scale 1-7","2006","66 and older","West Germany","","","",""
"4 on scale 1-7","2006","66 and older","East Germany","","","",""
"5 on scale 1-7","2006","16-34 y.","West Germany","","","",""
"5 on scale 1-7","2006","16-34 y.","East Germany","","","",""
"5 on scale 1-7","2006","35-65 y.","West Germany","","","",""
"5 on scale 1-7","2006","35-65 y.","East Germany","","","",""
"5 on scale 1-7","2006","66 and older","West Germany","","","",""
"5 on scale 1-7","2006","66 and older","East Germany","","","",""
"6 on scale 1-7","2006","16-34 y.","West Germany","","","",""
"6 on scale 1-7","2006","16-34 y.","East Germany","","","",""
"6 on scale 1-7","2006","35-65 y.","West Germany","","","",""
"6 on scale 1-7","2006","35-65 y.","East Germany","","","",""
"6 on scale 1-7","2006","66 and older","West Germany","","","",""
"6 on scale 1-7","2006","66 and older","East Germany","","","",""
"7 Strongly agree","2006","16-34 y.","West Germany","","","",""
"7 Strongly agree","2006","16-34 y.","East Germany","","","",""
"7 Strongly agree","2006","35-65 y.","West Germany","","","",""
"7 Strongly agree","2006","35-65 y.","East Germany","","","",""
"7 Strongly agree","2006","66 and older","West Germany","","","",""
"7 Strongly agree","2006","66 and older","East Germany","","","",""
"1 Strongly disagree","2007","16-34 y.","West Germany","","","",""
"1 Strongly disagree","2007","16-34 y.","East Germany","","","",""
"1 Strongly disagree","2007","35-65 y.","West Germany","","","",""
"1 Strongly disagree","2007","35-65 y.","East Germany","","","",""
"1 Strongly disagree","2007","66 and older","West Germany","","","",""
"1 Strongly disagree","2007","66 and older","East Germany","","","",""
"2 on scale 1-7 ","2007","16-34 y.","West Germany","","","",""
"2 on scale 1-7 ","2007","16-34 y.","East Germany","","","",""
"2 on scale 1-7 ","2007","35-65 y.","West Germany","","","",""
"2 on scale 1-7 ","2007","35-65 y.","East Germany","","","",""
"2 on scale 1-7 ","2007","66 and older","West Germany","","","",""
"2 on scale 1-7 ","2007","66 and older","East Germany","","","",""
"3 on scale 1-7 ","2007","16-34 y.","West Germany","","","",""
"3 on scale 1-7 ","2007","16-34 y.","East Germany","","","",""
"3 on scale 1-7 ","2007","35-65 y.","West Germany","","","",""
"3 on scale 1-7 ","2007","35-65 y.","East Germany","","","",""
"3 on scale 1-7 ","2007","66 and older","West Germany","","","",""
"3 on scale 1-7 ","2007","66 and older","East Germany","","","",""
"4 on scale 1-7","2007","16-34 y.","West Germany","","","",""
"4 on scale 1-7","2007","16-34 y.","East Germany","","","",""
"4 on scale 1-7","2007","35-65 y.","West Germany","","","",""
"4 on scale 1-7","2007","35-65 y.","East Germany","","","",""
"4 on scale 1-7","2007","66 and older","West Germany","","","",""
"4 on scale 1-7","2007","66 and older","East Germany","","","",""
"5 on scale 1-7","2007","16-34 y.","West Germany","","","",""
"5 on scale 1-7","2007","16-34 y.","East Germany","","","",""
"5 on scale 1-7","2007","35-65 y.","West Germany","","","",""
"5 on scale 1-7","2007","35-65 y.","East Germany","","","",""
"5 on scale 1-7","2007","66 and older","West Germany","","","",""
"5 on scale 1-7","2007","66 and older","East Germany","","","",""
"6 on scale 1-7","2007","16-34 y.","West Germany","","","",""
"6 on scale 1-7","2007","16-34 y.","East Germany","","","",""
"6 on scale 1-7","2007","35-65 y.","West Germany","","","",""
"6 on scale 1-7","2007","35-65 y.","East Germany","","","",""
"6 on scale 1-7","2007","66 and older","West Germany","","","",""
"6 on scale 1-7","2007","66 and older","East Germany","","","",""
"7 Strongly agree","2007","16-34 y.","West Germany","","","",""
"7 Strongly agree","2007","16-34 y.","East Germany","","","",""
"7 Strongly agree","2007","35-65 y.","West Germany","","","",""
"7 Strongly agree","2007","35-65 y.","East Germany","","","",""
"7 Strongly agree","2007","66 and older","West Germany","","","",""
"7 Strongly agree","2007","66 and older","East Germany","","","",""
"1 Strongly disagree","2008","16-34 y.","West Germany","","","",""
"1 Strongly disagree","2008","16-34 y.","East Germany","","","",""
"1 Strongly disagree","2008","35-65 y.","West Germany","","","",""
"1 Strongly disagree","2008","35-65 y.","East Germany","","","",""
"1 Strongly disagree","2008","66 and older","West Germany","","","",""
"1 Strongly disagree","2008","66 and older","East Germany","","","",""
"2 on scale 1-7 ","2008","16-34 y.","West Germany","","","",""
"2 on scale 1-7 ","2008","16-34 y.","East Germany","","","",""
"2 on scale 1-7 ","2008","35-65 y.","West Germany","","","",""
"2 on scale 1-7 ","2008","35-65 y.","East Germany","","","",""
"2 on scale 1-7 ","2008","66 and older","West Germany","","","",""
"2 on scale 1-7 ","2008","66 and older","East Germany","","","",""
"3 on scale 1-7 ","2008","16-34 y.","West Germany","","","",""
"3 on scale 1-7 ","2008","16-34 y.","East Germany","","","",""
"3 on scale 1-7 ","2008","35-65 y.","West Germany","","","",""
"3 on scale 1-7 ","2008","35-65 y.","East Germany","","","",""
"3 on scale 1-7 ","2008","66 and older","West Germany","","","",""
"3 on scale 1-7 ","2008","66 and older","East Germany","","","",""
"4 on scale 1-7","2008","16-34 y.","West Germany","","","",""
"4 on scale 1-7","2008","16-34 y.","East Germany","","","",""
"4 on scale 1-7","2008","35-65 y.","West Germany","","","",""
"4 on scale 1-7","2008","35-65 y.","East Germany","","","",""
"4 on scale 1-7","2008","66 and older","West Germany","","","",""
"4 on scale 1-7","2008","66 and older","East Germany","","","",""
"5 on scale 1-7","2008","16-34 y.","West Germany","","","",""
"5 on scale 1-7","2008","16-34 y.","East Germany","","","",""
"5 on scale 1-7","2008","35-65 y.","West Germany","","","",""
"5 on scale 1-7","2008","35-65 y.","East Germany","","","",""
"5 on scale 1-7","2008","66 and older","West Germany","","","",""
"5 on scale 1-7","2008","66 and older","East Germany","","","",""
"6 on scale 1-7","2008","16-34 y.","West Germany","","","",""
"6 on scale 1-7","2008","16-34 y.","East Germany","","","",""
"6 on scale 1-7","2008","35-65 y.","West Germany","","","",""
"6 on scale 1-7","2008","35-65 y.","East Germany","","","",""
"6 on scale 1-7","2008","66 and older","West Germany","","","",""
"6 on scale 1-7","2008","66 and older","East Germany","","","",""
"7 Strongly agree","2008","16-34 y.","West Germany","","","",""
"7 Strongly agree","2008","16-34 y.","East Germany","","","",""
"7 Strongly agree","2008","35-65 y.","West Germany","","","",""
"7 Strongly agree","2008","35-65 y.","East Germany","","","",""
"7 Strongly agree","2008","66 and older","West Germany","","","",""
"7 Strongly agree","2008","66 and older","East Germany","","","",""
"1 Strongly disagree","2009","16-34 y.","West Germany","","","",""
"1 Strongly disagree","2009","16-34 y.","East Germany","","","",""
"1 Strongly disagree","2009","35-65 y.","West Germany","","","",""
"1 Strongly disagree","2009","35-65 y.","East Germany","","","",""
"1 Strongly disagree","2009","66 and older","West Germany","","","",""
"1 Strongly disagree","2009","66 and older","East Germany","","","",""
"2 on scale 1-7 ","2009","16-34 y.","West Germany","","","",""
"2 on scale 1-7 ","2009","16-34 y.","East Germany","","","",""
"2 on scale 1-7 ","2009","35-65 y.","West Germany","","","",""
"2 on scale 1-7 ","2009","35-65 y.","East Germany","","","",""
"2 on scale 1-7 ","2009","66 and older","West Germany","","","",""
"2 on scale 1-7 ","2009","66 and older","East Germany","","","",""
"3 on scale 1-7 ","2009","16-34 y.","West Germany","","","",""
"3 on scale 1-7 ","2009","16-34 y.","East Germany","","","",""
"3 on scale 1-7 ","2009","35-65 y.","West Germany","","","",""
"3 on scale 1-7 ","2009","35-65 y.","East Germany","","","",""
"3 on scale 1-7 ","2009","66 and older","West Germany","","","",""
"3 on scale 1-7 ","2009","66 and older","East Germany","","","",""
"4 on scale 1-7","2009","16-34 y.","West Germany","","","",""
"4 on scale 1-7","2009","16-34 y.","East Germany","","","",""
"4 on scale 1-7","2009","35-65 y.","West Germany","","","",""
"4 on scale 1-7","2009","35-65 y.","East Germany","","","",""
"4 on scale 1-7","2009","66 and older","West Germany","","","",""
"4 on scale 1-7","2009","66 and older","East Germany","","","",""
"5 on scale 1-7","2009","16-34 y.","West Germany","","","",""
"5 on scale 1-7","2009","16-34 y.","East Germany","","","",""
"5 on scale 1-7","2009","35-65 y.","West Germany","","","",""
"5 on scale 1-7","2009","35-65 y.","East Germany","","","",""
"5 on scale 1-7","2009","66 and older","West Germany","","","",""
"5 on scale 1-7","2009","66 and older","East Germany","","","",""
"6 on scale 1-7","2009","16-34 y.","West Germany","","","",""
"6 on scale 1-7","2009","16-34 y.","East Germany","","","",""
"6 on scale 1-7","2009","35-65 y.","West Germany","","","",""
"6 on scale 1-7","2009","35-65 y.","East Germany","","","",""
"6 on scale 1-7","2009","66 and older","West Germany","","","",""
"6 on scale 1-7","2009","66 and older","East Germany","","","",""
"7 Strongly agree","2009","16-34 y.","West Germany","","","",""
"7 Strongly agree","2009","16-34 y.","East Germany","","","",""
"7 Strongly agree","2009","35-65 y.","West Germany","","","",""
"7 Strongly agree","2009","35-65 y.","East Germany","","","",""
"7 Strongly agree","2009","66 and older","West Germany","","","",""
"7 Strongly agree","2009","66 and older","East Germany","","","",""
"1 Strongly disagree","2010","16-34 y.","West Germany","352","0.141965458615689","0.128746825915309","0.155184091316069"
"1 Strongly disagree","2010","16-34 y.","East Germany","86","0.0947105448565476","0.0755483713651578","0.113872718347937"
"1 Strongly disagree","2010","35-65 y.","West Germany","1408","0.199511331588578","0.19007370261587","0.208948960561286"
"1 Strongly disagree","2010","35-65 y.","East Germany","414","0.198842478683625","0.18203772401622","0.215647233351029"
"1 Strongly disagree","2010","66 and older","West Germany","763","0.266256163502823","0.250322415506134","0.282189911499513"
"1 Strongly disagree","2010","66 and older","East Germany","240","0.25651242485372","0.230321337723682","0.282703511983757"
"2 on scale 1-7 ","2010","16-34 y.","West Germany","561","0.190291688590477","0.175424905218531","0.205158471962423"
"2 on scale 1-7 ","2010","16-34 y.","East Germany","172","0.169343837918035","0.144799732128562","0.193887943707508"
"2 on scale 1-7 ","2010","35-65 y.","West Germany","1640","0.219498656850951","0.209723937819363","0.229273375882539"
"2 on scale 1-7 ","2010","35-65 y.","East Germany","512","0.233165268255188","0.215361929623028","0.250968606887347"
"2 on scale 1-7 ","2010","66 and older","West Germany","671","0.214328339075263","0.199535340357153","0.229121337793372"
"2 on scale 1-7 ","2010","66 and older","East Germany","215","0.203586221547277","0.179436838605969","0.227735604488586"
"3 on scale 1-7 ","2010","16-34 y.","West Germany","565","0.204833775786244","0.189548525576389","0.220119025996098"
"3 on scale 1-7 ","2010","16-34 y.","East Germany","180","0.226683478005303","0.199284116168405","0.254082839842201"
"3 on scale 1-7 ","2010","35-65 y.","West Germany","1283","0.191858766905225","0.182559772653991","0.201157761156459"
"3 on scale 1-7 ","2010","35-65 y.","East Germany","370","0.159079694242169","0.143680307397919","0.17447908108642"
"3 on scale 1-7 ","2010","66 and older","West Germany","519","0.172265962434809","0.158653364390654","0.185878560478965"
"3 on scale 1-7 ","2010","66 and older","East Germany","178","0.155910771317764","0.134153987129207","0.177667555506321"
"4 on scale 1-7","2010","16-34 y.","West Germany","519","0.191736113438564","0.1768263294319","0.206645897445228"
"4 on scale 1-7","2010","16-34 y.","East Germany","205","0.236450628917905","0.208644491281088","0.264256766554721"
"4 on scale 1-7","2010","35-65 y.","West Germany","1177","0.162906469794181","0.154185642603131","0.171627296985232"
"4 on scale 1-7","2010","35-65 y.","East Germany","429","0.1836012823443","0.167300530071116","0.199902034617484"
"4 on scale 1-7","2010","66 and older","West Germany","510","0.170783365175592","0.157217338632048","0.184349391719135"
"4 on scale 1-7","2010","66 and older","East Germany","194","0.160029354085519","0.138040917800915","0.182017790370123"
"5 on scale 1-7","2010","16-34 y.","West Germany","321","0.128729407016216","0.116045349080313","0.141413464952119"
"5 on scale 1-7","2010","16-34 y.","East Germany","122","0.135541309060804","0.113140699840907","0.157941918280701"
"5 on scale 1-7","2010","35-65 y.","West Germany","736","0.117968390602948","0.110350645727496","0.1255861354784"
"5 on scale 1-7","2010","35-65 y.","East Germany","216","0.101387854635784","0.0886792536541452","0.114096455617423"
"5 on scale 1-7","2010","66 and older","West Germany","236","0.0808048786870681","0.0709801962230957","0.0906295611510405"
"5 on scale 1-7","2010","66 and older","East Germany","111","0.092218587250813","0.0748660757827","0.109571098718926"
"6 on scale 1-7","2010","16-34 y.","West Germany","202","0.0893666529569009","0.0785622113672409","0.100171094546561"
"6 on scale 1-7","2010","16-34 y.","East Germany","90","0.0788083296370341","0.0611758686357061","0.096440790638362"
"6 on scale 1-7","2010","35-65 y.","West Germany","368","0.0605287699151346","0.0548972686194523","0.0661602712108169"
"6 on scale 1-7","2010","35-65 y.","East Germany","131","0.0695012085922487","0.058794087349544","0.0802083298349534"
"6 on scale 1-7","2010","66 and older","West Germany","128","0.0438772813036892","0.0364936066842246","0.0512609559231538"
"6 on scale 1-7","2010","66 and older","East Germany","74","0.0727042156777186","0.0571319643557263","0.088276466999711"
"7 Strongly agree","2010","16-34 y.","West Germany","158","0.0530769035959102","0.0445860187892213","0.061567788402599"
"7 Strongly agree","2010","16-34 y.","East Germany","42","0.0584618716043715","0.043108379046587","0.073815364162156"
"7 Strongly agree","2010","35-65 y.","West Germany","276","0.0477276143429811","0.0426929910528396","0.0527622376331227"
"7 Strongly agree","2010","35-65 y.","East Germany","95","0.0544222132466855","0.0448710698397134","0.0639733566536576"
"7 Strongly agree","2010","66 and older","West Germany","129","0.0516840098207554","0.0437031347408378","0.059664884900673"
"7 Strongly agree","2010","66 and older","East Germany","56","0.0590384252671881","0.044902775001606","0.0731740755327702"
"1 Strongly disagree","2011","16-34 y.","West Germany","","","",""
"1 Strongly disagree","2011","16-34 y.","East Germany","","","",""
"1 Strongly disagree","2011","35-65 y.","West Germany","","","",""
"1 Strongly disagree","2011","35-65 y.","East Germany","","","",""
"1 Strongly disagree","2011","66 and older","West Germany","","","",""
"1 Strongly disagree","2011","66 and older","East Germany","","","",""
"2 on scale 1-7 ","2011","16-34 y.","West Germany","","","",""
"2 on scale 1-7 ","2011","16-34 y.","East Germany","","","",""
"2 on scale 1-7 ","2011","35-65 y.","West Germany","","","",""
"2 on scale 1-7 ","2011","35-65 y.","East Germany","","","",""
"2 on scale 1-7 ","2011","66 and older","West Germany","","","",""
"2 on scale 1-7 ","2011","66 and older","East Germany","","","",""
"3 on scale 1-7 ","2011","16-34 y.","West Germany","","","",""
"3 on scale 1-7 ","2011","16-34 y.","East Germany","","","",""
"3 on scale 1-7 ","2011","35-65 y.","West Germany","","","",""
"3 on scale 1-7 ","2011","35-65 y.","East Germany","","","",""
"3 on scale 1-7 ","2011","66 and older","West Germany","","","",""
"3 on scale 1-7 ","2011","66 and older","East Germany","","","",""
"4 on scale 1-7","2011","16-34 y.","West Germany","","","",""
"4 on scale 1-7","2011","16-34 y.","East Germany","","","",""
"4 on scale 1-7","2011","35-65 y.","West Germany","","","",""
"4 on scale 1-7","2011","35-65 y.","East Germany","","","",""
"4 on scale 1-7","2011","66 and older","West Germany","","","",""
"4 on scale 1-7","2011","66 and older","East Germany","","","",""
"5 on scale 1-7","2011","16-34 y.","West Germany","","","",""
"5 on scale 1-7","2011","16-34 y.","East Germany","","","",""
"5 on scale 1-7","2011","35-65 y.","West Germany","","","",""
"5 on scale 1-7","2011","35-65 y.","East Germany","","","",""
"5 on scale 1-7","2011","66 and older","West Germany","","","",""
"5 on scale 1-7","2011","66 and older","East Germany","","","",""
"6 on scale 1-7","2011","16-34 y.","West Germany","","","",""
"6 on scale 1-7","2011","16-34 y.","East Germany","","","",""
"6 on scale 1-7","2011","35-65 y.","West Germany","","","",""
"6 on scale 1-7","2011","35-65 y.","East Germany","","","",""
"6 on scale 1-7","2011","66 and older","West Germany","","","",""
"6 on scale 1-7","2011","66 and older","East Germany","","","",""
"7 Strongly agree","2011","16-34 y.","West Germany","","","",""
"7 Strongly agree","2011","16-34 y.","East Germany","","","",""
"7 Strongly agree","2011","35-65 y.","West Germany","","","",""
"7 Strongly agree","2011","35-65 y.","East Germany","","","",""
"7 Strongly agree","2011","66 and older","West Germany","","","",""
"7 Strongly agree","2011","66 and older","East Germany","","","",""
"1 Strongly disagree","2012","16-34 y.","West Germany","","","",""
"1 Strongly disagree","2012","16-34 y.","East Germany","","","",""
"1 Strongly disagree","2012","35-65 y.","West Germany","","","",""
"1 Strongly disagree","2012","35-65 y.","East Germany","","","",""
"1 Strongly disagree","2012","66 and older","West Germany","","","",""
"1 Strongly disagree","2012","66 and older","East Germany","","","",""
"2 on scale 1-7 ","2012","16-34 y.","West Germany","","","",""
"2 on scale 1-7 ","2012","16-34 y.","East Germany","","","",""
"2 on scale 1-7 ","2012","35-65 y.","West Germany","","","",""
"2 on scale 1-7 ","2012","35-65 y.","East Germany","","","",""
"2 on scale 1-7 ","2012","66 and older","West Germany","","","",""
"2 on scale 1-7 ","2012","66 and older","East Germany","","","",""
"3 on scale 1-7 ","2012","16-34 y.","West Germany","","","",""
"3 on scale 1-7 ","2012","16-34 y.","East Germany","","","",""
"3 on scale 1-7 ","2012","35-65 y.","West Germany","","","",""
"3 on scale 1-7 ","2012","35-65 y.","East Germany","","","",""
"3 on scale 1-7 ","2012","66 and older","West Germany","","","",""
"3 on scale 1-7 ","2012","66 and older","East Germany","","","",""
"4 on scale 1-7","2012","16-34 y.","West Germany","","","",""
"4 on scale 1-7","2012","16-34 y.","East Germany","","","",""
"4 on scale 1-7","2012","35-65 y.","West Germany","","","",""
"4 on scale 1-7","2012","35-65 y.","East Germany","","","",""
"4 on scale 1-7","2012","66 and older","West Germany","","","",""
"4 on scale 1-7","2012","66 and older","East Germany","","","",""
"5 on scale 1-7","2012","16-34 y.","West Germany","","","",""
"5 on scale 1-7","2012","16-34 y.","East Germany","","","",""
"5 on scale 1-7","2012","35-65 y.","West Germany","","","",""
"5 on scale 1-7","2012","35-65 y.","East Germany","","","",""
"5 on scale 1-7","2012","66 and older","West Germany","","","",""
"5 on scale 1-7","2012","66 and older","East Germany","","","",""
"6 on scale 1-7","2012","16-34 y.","West Germany","","","",""
"6 on scale 1-7","2012","16-34 y.","East Germany","","","",""
"6 on scale 1-7","2012","35-65 y.","West Germany","","","",""
"6 on scale 1-7","2012","35-65 y.","East Germany","","","",""
"6 on scale 1-7","2012","66 and older","West Germany","","","",""
"6 on scale 1-7","2012","66 and older","East Germany","","","",""
"7 Strongly agree","2012","16-34 y.","West Germany","","","",""
"7 Strongly agree","2012","16-34 y.","East Germany","","","",""
"7 Strongly agree","2012","35-65 y.","West Germany","","","",""
"7 Strongly agree","2012","35-65 y.","East Germany","","","",""
"7 Strongly agree","2012","66 and older","West Germany","","","",""
"7 Strongly agree","2012","66 and older","East Germany","","","",""
"1 Strongly disagree","2013","16-34 y.","West Germany","","","",""
"1 Strongly disagree","2013","16-34 y.","East Germany","","","",""
"1 Strongly disagree","2013","35-65 y.","West Germany","","","",""
"1 Strongly disagree","2013","35-65 y.","East Germany","","","",""
"1 Strongly disagree","2013","66 and older","West Germany","","","",""
"1 Strongly disagree","2013","66 and older","East Germany","","","",""
"2 on scale 1-7 ","2013","16-34 y.","West Germany","","","",""
"2 on scale 1-7 ","2013","16-34 y.","East Germany","","","",""
"2 on scale 1-7 ","2013","35-65 y.","West Germany","","","",""
"2 on scale 1-7 ","2013","35-65 y.","East Germany","","","",""
"2 on scale 1-7 ","2013","66 and older","West Germany","","","",""
"2 on scale 1-7 ","2013","66 and older","East Germany","","","",""
"3 on scale 1-7 ","2013","16-34 y.","West Germany","","","",""
"3 on scale 1-7 ","2013","16-34 y.","East Germany","","","",""
"3 on scale 1-7 ","2013","35-65 y.","West Germany","","","",""
"3 on scale 1-7 ","2013","35-65 y.","East Germany","","","",""
"3 on scale 1-7 ","2013","66 and older","West Germany","","","",""
"3 on scale 1-7 ","2013","66 and older","East Germany","","","",""
"4 on scale 1-7","2013","16-34 y.","West Germany","","","",""
"4 on scale 1-7","2013","16-34 y.","East Germany","","","",""
"4 on scale 1-7","2013","35-65 y.","West Germany","","","",""
"4 on scale 1-7","2013","35-65 y.","East Germany","","","",""
"4 on scale 1-7","2013","66 and older","West Germany","","","",""
"4 on scale 1-7","2013","66 and older","East Germany","","","",""
"5 on scale 1-7","2013","16-34 y.","West Germany","","","",""
"5 on scale 1-7","2013","16-34 y.","East Germany","","","",""
"5 on scale 1-7","2013","35-65 y.","West Germany","","","",""
"5 on scale 1-7","2013","35-65 y.","East Germany","","","",""
"5 on scale 1-7","2013","66 and older","West Germany","","","",""
"5 on scale 1-7","2013","66 and older","East Germany","","","",""
"6 on scale 1-7","2013","16-34 y.","West Germany","","","",""
"6 on scale 1-7","2013","16-34 y.","East Germany","","","",""
"6 on scale 1-7","2013","35-65 y.","West Germany","","","",""
"6 on scale 1-7","2013","35-65 y.","East Germany","","","",""
"6 on scale 1-7","2013","66 and older","West Germany","","","",""
"6 on scale 1-7","2013","66 and older","East Germany","","","",""
"7 Strongly agree","2013","16-34 y.","West Germany","","","",""
"7 Strongly agree","2013","16-34 y.","East Germany","","","",""
"7 Strongly agree","2013","35-65 y.","West Germany","","","",""
"7 Strongly agree","2013","35-65 y.","East Germany","","","",""
"7 Strongly agree","2013","66 and older","West Germany","","","",""
"7 Strongly agree","2013","66 and older","East Germany","","","",""
"1 Strongly disagree","2014","16-34 y.","West Germany","","","",""
"1 Strongly disagree","2014","16-34 y.","East Germany","","","",""
"1 Strongly disagree","2014","35-65 y.","West Germany","","","",""
"1 Strongly disagree","2014","35-65 y.","East Germany","","","",""
"1 Strongly disagree","2014","66 and older","West Germany","","","",""
"1 Strongly disagree","2014","66 and older","East Germany","","","",""
"2 on scale 1-7 ","2014","16-34 y.","West Germany","","","",""
"2 on scale 1-7 ","2014","16-34 y.","East Germany","","","",""
"2 on scale 1-7 ","2014","35-65 y.","West Germany","","","",""
"2 on scale 1-7 ","2014","35-65 y.","East Germany","","","",""
"2 on scale 1-7 ","2014","66 and older","West Germany","","","",""
