"year","migback","sampreg","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2015","no migration background","East Germany","","","","","","","","","","","","","",""
"2015","no migration background","West Germany","","","","","","","","","","","","","",""
"2016","direct migration background","East Germany","","","","","","","","","","","","","",""
"2016","direct migration background","West Germany","","","","","","","","","","","","","",""
"2016","indirect migration background","East Germany","","","","","","","","","","","","","",""
"2016","indirect migration background","West Germany","","","","","","","","","","","","","",""
"2016","no migration background","East Germany","","","","","","","","","","","","","",""
"2016","no migration background","West Germany","","","","","","","","","","","","","",""
"2017","direct migration background","East Germany","","","","","","","","","","","","","",""
"2017","direct migration background","West Germany","","","","","","","","","","","","","",""
"2017","indirect migration background","East Germany","","","","","","","","","","","","","",""
"2017","indirect migration background","West Germany","","","","","","","","","","","","","",""
"2017","no migration background","East Germany","","","","","","","","","","","","","",""
"2017","no migration background","West Germany","","","","","","","","","","","","","",""
"2018","direct migration background","East Germany","2.3","2","891","1","2","3","3","4","2.25","2.35","1","4","2","2"
"2018","direct migration background","West Germany","2.37","2","7333","2","2","3","3","4","2.35","2.39","1","4","2","2"
"2018","indirect migration background","East Germany","2.4","2","122","2","2","3","3","4","2.29","2.51","1","4","2","2"
"2018","indirect migration background","West Germany","2.39","2","1575","2","2","3","3","4","2.36","2.42","1","4","2","2"
"2018","no migration background","East Germany","2.35","2","5037","2","2","3","3","4","2.33","2.37","1","4","2","2"
"2018","no migration background","West Germany","2.24","2","14537","2","2","3","3","4","2.23","2.25","1","4","2","2"
