"year","age_gr","migback","mean","median","n","ptile10","ptile25","ptile75","ptile90","lowerci_mean","upperci_mean","lowerci_median","upperci_median"
"2002","35-65 y.","direct migration background","","","","","","","","","","",""
"2002","35-65 y.","indirect migration background","","","","","","","","","","",""
"2002","35-65 y.","no migration background","","","","","","","","","","",""
"2002","66 and older","direct migration background","","","","","","","","","","",""
"2002","66 and older","indirect migration background","","","","","","","","","","",""
"2002","66 and older","no migration background","","","","","","","","","","",""
"2003","16-34 y.","direct migration background","","","","","","","","","","",""
"2003","16-34 y.","indirect migration background","","","","","","","","","","",""
"2003","16-34 y.","no migration background","","","","","","","","","","",""
"2003","35-65 y.","direct migration background","","","","","","","","","","",""
"2003","35-65 y.","indirect migration background","","","","","","","","","","",""
"2003","35-65 y.","no migration background","","","","","","","","","","",""
"2003","66 and older","direct migration background","","","","","","","","","","",""
"2003","66 and older","indirect migration background","","","","","","","","","","",""
"2003","66 and older","no migration background","","","","","","","","","","",""
"2004","16-34 y.","direct migration background","6.33","7","600","3","5","8","9","6.14","6.52","6","7"
"2004","16-34 y.","indirect migration background","6.59","7","631","4","5","8","9","6.42","6.76","7","7"
"2004","16-34 y.","no migration background","7.1","8","4257","4","6","9","10","7.04","7.16","8","8"
"2004","35-65 y.","direct migration background","5.74","6","1457","2","4","8","9","5.61","5.87","6","6"
"2004","35-65 y.","indirect migration background","6.56","7","144","4","5","8","9","6.16","6.96","6","7"
"2004","35-65 y.","no migration background","6.98","7","9857","4","6","8","10","6.94","7.02","8","8"
"2004","66 and older","direct migration background","6.28","6","306","3","5","8","9","6.02","6.54","5","6"
"2004","66 and older","indirect migration background","","","","","","","","","","",""
"2004","66 and older","no migration background","6.91","7","2912","4","5","8","10","6.84","6.98","7","7"
"2005","16-34 y.","direct migration background","","","","","","","","","","",""
"2005","16-34 y.","indirect migration background","","","","","","","","","","",""
"2005","16-34 y.","no migration background","","","","","","","","","","",""
"2005","35-65 y.","direct migration background","","","","","","","","","","",""
"2005","35-65 y.","indirect migration background","","","","","","","","","","",""
"2005","35-65 y.","no migration background","","","","","","","","","","",""
"2005","66 and older","direct migration background","","","","","","","","","","",""
"2005","66 and older","indirect migration background","","","","","","","","","","",""
"2005","66 and older","no migration background","","","","","","","","","","",""
"2006","16-34 y.","direct migration background","","","","","","","","","","",""
"2006","16-34 y.","indirect migration background","","","","","","","","","","",""
"2006","16-34 y.","no migration background","","","","","","","","","","",""
"2006","35-65 y.","direct migration background","","","","","","","","","","",""
"2006","35-65 y.","indirect migration background","","","","","","","","","","",""
"2006","35-65 y.","no migration background","","","","","","","","","","",""
"2006","66 and older","direct migration background","","","","","","","","","","",""
"2006","66 and older","indirect migration background","","","","","","","","","","",""
"2006","66 and older","no migration background","","","","","","","","","","",""
"2007","16-34 y.","direct migration background","","","","","","","","","","",""
"2007","16-34 y.","indirect migration background","","","","","","","","","","",""
"2007","16-34 y.","no migration background","","","","","","","","","","",""
"2007","35-65 y.","direct migration background","","","","","","","","","","",""
"2007","35-65 y.","indirect migration background","","","","","","","","","","",""
"2007","35-65 y.","no migration background","","","","","","","","","","",""
"2007","66 and older","direct migration background","","","","","","","","","","",""
"2007","66 and older","indirect migration background","","","","","","","","","","",""
"2007","66 and older","no migration background","","","","","","","","","","",""
"2008","16-34 y.","direct migration background","6.63","7","356","3","5","8","9","6.38","6.88","7","8"
"2008","16-34 y.","indirect migration background","6.91","7","550","3","6","9","10","6.72","7.1","7","8"
"2008","16-34 y.","no migration background","7.41","8","3338","5","7","9","10","7.35","7.47","8","8"
"2008","35-65 y.","direct migration background","6.04","6","1085","3","5","8","9","5.89","6.19","6","7"
"2008","35-65 y.","indirect migration background","6.71","7","187","3","5","8","10","6.38","7.04","7","8"
"2008","35-65 y.","no migration background","7.24","8","8779","5","6","9","10","7.2","7.28","8","8"
"2008","66 and older","direct migration background","5.86","6","295","2","4","8","9","5.56","6.16","6","6"
"2008","66 and older","indirect migration background","","","","","","","","","","",""
"2008","66 and older","no migration background","7.2","8","3321","5","6","8","10","7.13","7.27","8","8"
"2009","16-34 y.","direct migration background","","","","","","","","","","",""
"2009","16-34 y.","indirect migration background","","","","","","","","","","",""
"2009","16-34 y.","no migration background","","","","","","","","","","",""
"2009","35-65 y.","direct migration background","","","","","","","","","","",""
"2009","35-65 y.","indirect migration background","","","","","","","","","","",""
"2009","35-65 y.","no migration background","","","","","","","","","","",""
"2009","66 and older","direct migration background","","","","","","","","","","",""
"2009","66 and older","indirect migration background","","","","","","","","","","",""
"2009","66 and older","no migration background","","","","","","","","","","",""
"2010","16-34 y.","direct migration background","","","","","","","","","","",""
"2010","16-34 y.","indirect migration background","","","","","","","","","","",""
"2010","16-34 y.","no migration background","","","","","","","","","","",""
"2010","35-65 y.","direct migration background","","","","","","","","","","",""
"2010","35-65 y.","indirect migration background","","","","","","","","","","",""
"2010","35-65 y.","no migration background","","","","","","","","","","",""
"2010","66 and older","direct migration background","","","","","","","","","","",""
"2010","66 and older","indirect migration background","","","","","","","","","","",""
"2010","66 and older","no migration background","","","","","","","","","","",""
"2011","16-34 y.","direct migration background","","","","","","","","","","",""
"2011","16-34 y.","indirect migration background","","","","","","","","","","",""
"2011","16-34 y.","no migration background","","","","","","","","","","",""
"2011","35-65 y.","direct migration background","","","","","","","","","","",""
"2011","35-65 y.","indirect migration background","","","","","","","","","","",""
"2011","35-65 y.","no migration background","","","","","","","","","","",""
"2011","66 and older","direct migration background","","","","","","","","","","",""
"2011","66 and older","indirect migration background","","","","","","","","","","",""
"2011","66 and older","no migration background","","","","","","","","","","",""
"2012","16-34 y.","direct migration background","","","","","","","","","","",""
"2012","16-34 y.","indirect migration background","","","","","","","","","","",""
"2012","16-34 y.","no migration background","","","","","","","","","","",""
"2012","35-65 y.","direct migration background","","","","","","","","","","",""
"2012","35-65 y.","indirect migration background","","","","","","","","","","",""
"2012","35-65 y.","no migration background","","","","","","","","","","",""
"2012","66 and older","direct migration background","","","","","","","","","","",""
"2012","66 and older","indirect migration background","","","","","","","","","","",""
"2012","66 and older","no migration background","","","","","","","","","","",""
"2013","16-34 y.","direct migration background","","","","","","","","","","",""
"2013","16-34 y.","indirect migration background","","","","","","","","","","",""
"2013","16-34 y.","no migration background","","","","","","","","","","",""
"2013","35-65 y.","direct migration background","","","","","","","","","","",""
"2013","35-65 y.","indirect migration background","","","","","","","","","","",""
"2013","35-65 y.","no migration background","","","","","","","","","","",""
"2013","66 and older","direct migration background","","","","","","","","","","",""
"2013","66 and older","indirect migration background","","","","","","","","","","",""
"2013","66 and older","no migration background","","","","","","","","","","",""
"2014","16-34 y.","direct migration background","7.42","8","1392","5","7","9","10","7.3","7.54","8","8"
"2014","16-34 y.","indirect migration background","7.46","8","1081","5","6","9","10","7.32","7.6","8","8"
"2014","16-34 y.","no migration background","7.6","8","3933","5","7","9","10","7.54","7.66","8","8"
"2014","35-65 y.","direct migration background","6.71","7","3102","3","5","8","10","6.62","6.8","7","8"
"2014","35-65 y.","indirect migration background","7.11","8","656","4","6","9","10","6.94","7.28","8","8"
"2014","35-65 y.","no migration background","7.6","8","10845","5","7","9","10","7.56","7.64","8","8"
"2014","66 and older","direct migration background","6.66","7","360","3","5","9","10","6.4","6.92","7","8"
"2014","66 and older","indirect migration background","","","","","","","","","","",""
"2014","66 and older","no migration background","7.48","8","3810","5","6","9","10","7.42","7.54","8","8"
"2015","16-34 y.","direct migration background","","","","","","","","","","",""
"2015","16-34 y.","indirect migration background","","","","","","","","","","",""
"2015","16-34 y.","no migration background","","","","","","","","","","",""
"2015","35-65 y.","direct migration background","","","","","","","","","","",""
"2015","35-65 y.","indirect migration background","","","","","","","","","","",""
"2015","35-65 y.","no migration background","","","","","","","","","","",""
"2015","66 and older","direct migration background","","","","","","","","","","",""
"2015","66 and older","indirect migration background","","","","","","","","","","",""
"2015","66 and older","no migration background","","","","","","","","","","",""
"2016","16-34 y.","direct migration background","","","","","","","","","","",""
"2016","16-34 y.","indirect migration background","","","","","","","","","","",""
"2016","16-34 y.","no migration background","","","","","","","","","","",""
"2016","35-65 y.","direct migration background","","","","","","","","","","",""
"2016","35-65 y.","indirect migration background","","","","","","","","","","",""
"2016","35-65 y.","no migration background","","","","","","","","","","",""
"2016","66 and older","direct migration background","","","","","","","","","","",""
"2016","66 and older","indirect migration background","","","","","","","","","","",""
"2016","66 and older","no migration background","","","","","","","","","","",""
"2017","16-34 y.","direct migration background","","","","","","","","","","",""
"2017","16-34 y.","indirect migration background","","","","","","","","","","",""
"2017","16-34 y.","no migration background","","","","","","","","","","",""
"2017","35-65 y.","direct migration background","","","","","","","","","","",""
"2017","35-65 y.","indirect migration background","","","","","","","","","","",""
"2017","35-65 y.","no migration background","","","","","","","","","","",""
"2017","66 and older","direct migration background","","","","","","","","","","",""
"2017","66 and older","indirect migration background","","","","","","","","","","",""
"2017","66 and older","no migration background","","","","","","","","","","",""
"2018","16-34 y.","direct migration background","","","","","","","","","","",""
"2018","16-34 y.","indirect migration background","","","","","","","","","","",""
"2018","16-34 y.","no migration background","","","","","","","","","","",""
"2018","35-65 y.","direct migration background","","","","","","","","","","",""
"2018","35-65 y.","indirect migration background","","","","","","","","","","",""
"2018","35-65 y.","no migration background","","","","","","","","","","",""
"2018","66 and older","direct migration background","","","","","","","","","","",""
"2018","66 and older","indirect migration background","","","","","","","","","","",""
"2018","66 and older","no migration background","","","","","","","","","","",""
"2019","16-34 y.","direct migration background","7.51","8","785","5","6","9","10","7.35","7.67","8","8"
"2019","16-34 y.","indirect migration background","7.47","8","859","4","7","9","10","7.32","7.62","8","8"
"2019","16-34 y.","no migration background","7.84","8","3644","5","7","9","10","7.78","7.9","8","8"
"2019","35-65 y.","direct migration background","6.89","7","2456","3","5","9","10","6.79","6.99","8","8"
"2019","35-65 y.","indirect migration background","7.55","8","766","5","6","9","10","7.4","7.7","8","8"
"2019","35-65 y.","no migration background","7.8","8","11129","5","7","9","10","7.77","7.83","8","8"
"2019","66 and older","direct migration background","7.25","8","357","4","6","9","10","7","7.5","8","8"
"2019","66 and older","indirect migration background","6.63","6.65","32","5","6","8","8","5.98","7.28","6","8"
"2019","66 and older","no migration background","7.68","8","4152","5","7","9","10","7.63","7.73","8","8"
