"year","migback","pgcasmin","mean","median","n","ptile10","ptile25","ptile75","ptile90","lowerci_mean","upperci_mean","lowerci_median","upperci_median"
"1991","direct migration background","(2c_gen) general maturity certificate","","","","","","","","","","",""
"1991","direct migration background","(2c_voc) vocational maturity certificate","","","","","","","","","","",""
"1991","direct migration background","(3a) lower tertiary education","","","","","","","","","","",""
"1991","direct migration background","(3b) higher tertiary education","","","","","","","","","","",""
"1991","indirect migration background","(0) in school","","","","","","","","","","",""
"1991","indirect migration background","(1a) inadequately completed","","","","","","","","","","",""
"1991","indirect migration background","(1b) general elementary school","","","","","","","","","","",""
"1991","indirect migration background","(1c) basic vocational qualification","","","","","","","","","","",""
"1991","indirect migration background","(2a) intermediate vocational","","","","","","","","","","",""
"1991","indirect migration background","(2b) intermediate general qualification","","","","","","","","","","",""
"1991","indirect migration background","(2c_gen) general maturity certificate","","","","","","","","","","",""
"1991","indirect migration background","(2c_voc) vocational maturity certificate","","","","","","","","","","",""
"1991","indirect migration background","(3a) lower tertiary education","","","","","","","","","","",""
"1991","indirect migration background","(3b) higher tertiary education","","","","","","","","","","",""
"1991","no migration background","(0) in school","","","","","","","","","","",""
"1991","no migration background","(1a) inadequately completed","","","","","","","","","","",""
"1991","no migration background","(1b) general elementary school","","","","","","","","","","",""
"1991","no migration background","(1c) basic vocational qualification","","","","","","","","","","",""
"1991","no migration background","(2a) intermediate vocational","","","","","","","","","","",""
"1991","no migration background","(2b) intermediate general qualification","","","","","","","","","","",""
"1991","no migration background","(2c_gen) general maturity certificate","","","","","","","","","","",""
"1991","no migration background","(2c_voc) vocational maturity certificate","","","","","","","","","","",""
"1991","no migration background","(3a) lower tertiary education","","","","","","","","","","",""
"1991","no migration background","(3b) higher tertiary education","","","","","","","","","","",""
"1992","direct migration background","(0) in school","","","","","","","","","","",""
"1992","direct migration background","(1a) inadequately completed","","","","","","","","","","",""
"1992","direct migration background","(1b) general elementary school","","","","","","","","","","",""
"1992","direct migration background","(1c) basic vocational qualification","","","","","","","","","","",""
"1992","direct migration background","(2a) intermediate vocational","","","","","","","","","","",""
"1992","direct migration background","(2b) intermediate general qualification","","","","","","","","","","",""
"1992","direct migration background","(2c_gen) general maturity certificate","","","","","","","","","","",""
"1992","direct migration background","(2c_voc) vocational maturity certificate","","","","","","","","","","",""
"1992","direct migration background","(3a) lower tertiary education","","","","","","","","","","",""
"1992","direct migration background","(3b) higher tertiary education","","","","","","","","","","",""
"1992","indirect migration background","(0) in school","","","","","","","","","","",""
"1992","indirect migration background","(1a) inadequately completed","","","","","","","","","","",""
"1992","indirect migration background","(1b) general elementary school","","","","","","","","","","",""
"1992","indirect migration background","(1c) basic vocational qualification","","","","","","","","","","",""
"1992","indirect migration background","(2a) intermediate vocational","","","","","","","","","","",""
"1992","indirect migration background","(2b) intermediate general qualification","","","","","","","","","","",""
"1992","indirect migration background","(2c_gen) general maturity certificate","","","","","","","","","","",""
"1992","indirect migration background","(2c_voc) vocational maturity certificate","","","","","","","","","","",""
"1992","indirect migration background","(3a) lower tertiary education","","","","","","","","","","",""
"1992","indirect migration background","(3b) higher tertiary education","","","","","","","","","","",""
"1992","no migration background","(0) in school","","","","","","","","","","",""
"1992","no migration background","(1a) inadequately completed","","","","","","","","","","",""
"1992","no migration background","(1b) general elementary school","","","","","","","","","","",""
"1992","no migration background","(1c) basic vocational qualification","","","","","","","","","","",""
"1992","no migration background","(2a) intermediate vocational","","","","","","","","","","",""
"1992","no migration background","(2b) intermediate general qualification","","","","","","","","","","",""
"1992","no migration background","(2c_gen) general maturity certificate","","","","","","","","","","",""
"1992","no migration background","(2c_voc) vocational maturity certificate","","","","","","","","","","",""
"1992","no migration background","(3a) lower tertiary education","","","","","","","","","","",""
"1992","no migration background","(3b) higher tertiary education","","","","","","","","","","",""
"1993","direct migration background","(0) in school","","","","","","","","","","",""
"1993","direct migration background","(1a) inadequately completed","4.25","4","421","0","2","6","8","4","4.5","4","5"
"1993","direct migration background","(1b) general elementary school","5.3","5","605","2","4","7","9","5.1","5.5","5","5"
"1993","direct migration background","(1c) basic vocational qualification","6.37","6","510","3","5","8","10","6.17","6.57","6","7"
"1993","direct migration background","(2a) intermediate vocational","7.5","7.87","97","5","6","9","10","7.09","7.91","7","8"
"1993","direct migration background","(2b) intermediate general qualification","5.99","5.61","43","2","4","8","10","5.21","6.77","6","8"
"1993","direct migration background","(2c_gen) general maturity certificate","5.7","5.52","75","2","4","8","9","5.12","6.28","5","7"
"1993","direct migration background","(2c_voc) vocational maturity certificate","6.61","6","98","4","6","8","9","6.14","7.08","6","7"
"1993","direct migration background","(3a) lower tertiary education","7.94","8","37","6","7","9","10","7.29","8.59","7","9"
"1993","direct migration background","(3b) higher tertiary education","8.17","9","76","5","7","10","10","7.68","8.66","8","9"
"1993","indirect migration background","(0) in school","7.39","7.69","43","6","6","9","10","6.76","8.02","7","8"
"1993","indirect migration background","(1a) inadequately completed","","","","","","","","","","",""
"1993","indirect migration background","(1b) general elementary school","6.37","7","116","3","4","8","9","5.94","6.8","7","8"
"1993","indirect migration background","(1c) basic vocational qualification","6.53","7","64","4","5","8","9","5.98","7.08","7","8"
"1993","indirect migration background","(2a) intermediate vocational","6.58","6","31","4","5","8","9","5.73","7.43","6","9"
"1993","indirect migration background","(2b) intermediate general qualification","7.24","7.26","75","5","6","9","10","6.75","7.73","7","8"
"1993","indirect migration background","(2c_gen) general maturity certificate","7.87","8","34","6","7","9","10","7.31","8.43","8","9"
"1993","indirect migration background","(2c_voc) vocational maturity certificate","","","","","","","","","","",""
"1993","indirect migration background","(3a) lower tertiary education","","","","","","","","","","",""
"1993","indirect migration background","(3b) higher tertiary education","","","","","","","","","","",""
"1993","no migration background","(0) in school","8.03","8","72","6","7","9","10","7.62","8.44","7","9"
"1993","no migration background","(1a) inadequately completed","5.66","5","118","2","5","8","9","5.2","6.12","5","7"
"1993","no migration background","(1b) general elementary school","5.95","6","1016","3","5","8","9","5.8","6.1","6","6"
"1993","no migration background","(1c) basic vocational qualification","6.75","7","2810","4","5","8","10","6.67","6.83","7","7"
"1993","no migration background","(2a) intermediate vocational","7.18","7","2174","5","6","8","10","7.1","7.26","7","8"
"1993","no migration background","(2b) intermediate general qualification","7.12","7","377","4","6","8","10","6.91","7.33","7","8"
"1993","no migration background","(2c_gen) general maturity certificate","7.79","8","272","6","7","9","10","7.59","7.99","8","8"
"1993","no migration background","(2c_voc) vocational maturity certificate","7.89","8","363","5","7","9","10","7.71","8.07","8","8"
"1993","no migration background","(3a) lower tertiary education","7.76","8","702","5","7","9","10","7.63","7.89","8","8"
"1993","no migration background","(3b) higher tertiary education","8.4","9","641","7","8","10","10","8.28","8.52","8","9"
"1994","direct migration background","(0) in school","","","","","","","","","","",""
"1994","direct migration background","(1a) inadequately completed","","","","","","","","","","",""
"1994","direct migration background","(1b) general elementary school","","","","","","","","","","",""
"1994","direct migration background","(1c) basic vocational qualification","","","","","","","","","","",""
"1994","direct migration background","(2a) intermediate vocational","","","","","","","","","","",""
"1994","direct migration background","(2b) intermediate general qualification","","","","","","","","","","",""
"1994","direct migration background","(2c_gen) general maturity certificate","","","","","","","","","","",""
"1994","direct migration background","(2c_voc) vocational maturity certificate","","","","","","","","","","",""
"1994","direct migration background","(3a) lower tertiary education","","","","","","","","","","",""
"1994","direct migration background","(3b) higher tertiary education","","","","","","","","","","",""
"1994","indirect migration background","(0) in school","","","","","","","","","","",""
"1994","indirect migration background","(1a) inadequately completed","","","","","","","","","","",""
"1994","indirect migration background","(1b) general elementary school","","","","","","","","","","",""
"1994","indirect migration background","(1c) basic vocational qualification","","","","","","","","","","",""
"1994","indirect migration background","(2a) intermediate vocational","","","","","","","","","","",""
"1994","indirect migration background","(2b) intermediate general qualification","","","","","","","","","","",""
"1994","indirect migration background","(2c_gen) general maturity certificate","","","","","","","","","","",""
"1994","indirect migration background","(2c_voc) vocational maturity certificate","","","","","","","","","","",""
"1994","indirect migration background","(3a) lower tertiary education","","","","","","","","","","",""
"1994","indirect migration background","(3b) higher tertiary education","","","","","","","","","","",""
"1994","no migration background","(0) in school","","","","","","","","","","",""
"1994","no migration background","(1a) inadequately completed","","","","","","","","","","",""
"1994","no migration background","(1b) general elementary school","","","","","","","","","","",""
"1994","no migration background","(1c) basic vocational qualification","","","","","","","","","","",""
"1994","no migration background","(2a) intermediate vocational","","","","","","","","","","",""
"1994","no migration background","(2b) intermediate general qualification","","","","","","","","","","",""
"1994","no migration background","(2c_gen) general maturity certificate","","","","","","","","","","",""
"1994","no migration background","(2c_voc) vocational maturity certificate","","","","","","","","","","",""
"1994","no migration background","(3a) lower tertiary education","","","","","","","","","","",""
"1994","no migration background","(3b) higher tertiary education","","","","","","","","","","",""
"1995","direct migration background","(0) in school","","","","","","","","","","",""
"1995","direct migration background","(1a) inadequately completed","","","","","","","","","","",""
"1995","direct migration background","(1b) general elementary school","","","","","","","","","","",""
"1995","direct migration background","(1c) basic vocational qualification","","","","","","","","","","",""
"1995","direct migration background","(2a) intermediate vocational","","","","","","","","","","",""
"1995","direct migration background","(2b) intermediate general qualification","","","","","","","","","","",""
"1995","direct migration background","(2c_gen) general maturity certificate","","","","","","","","","","",""
"1995","direct migration background","(2c_voc) vocational maturity certificate","","","","","","","","","","",""
"1995","direct migration background","(3a) lower tertiary education","","","","","","","","","","",""
"1995","direct migration background","(3b) higher tertiary education","","","","","","","","","","",""
"1995","indirect migration background","(0) in school","","","","","","","","","","",""
"1995","indirect migration background","(1a) inadequately completed","","","","","","","","","","",""
"1995","indirect migration background","(1b) general elementary school","","","","","","","","","","",""
"1995","indirect migration background","(1c) basic vocational qualification","","","","","","","","","","",""
"1995","indirect migration background","(2a) intermediate vocational","","","","","","","","","","",""
"1995","indirect migration background","(2b) intermediate general qualification","","","","","","","","","","",""
"1995","indirect migration background","(2c_gen) general maturity certificate","","","","","","","","","","",""
"1995","indirect migration background","(2c_voc) vocational maturity certificate","","","","","","","","","","",""
"1995","indirect migration background","(3a) lower tertiary education","","","","","","","","","","",""
"1995","indirect migration background","(3b) higher tertiary education","","","","","","","","","","",""
"1995","no migration background","(0) in school","","","","","","","","","","",""
"1995","no migration background","(1a) inadequately completed","","","","","","","","","","",""
"1995","no migration background","(1b) general elementary school","","","","","","","","","","",""
"1995","no migration background","(1c) basic vocational qualification","","","","","","","","","","",""
"1995","no migration background","(2a) intermediate vocational","","","","","","","","","","",""
"1995","no migration background","(2b) intermediate general qualification","","","","","","","","","","",""
"1995","no migration background","(2c_gen) general maturity certificate","","","","","","","","","","",""
"1995","no migration background","(2c_voc) vocational maturity certificate","","","","","","","","","","",""
"1995","no migration background","(3a) lower tertiary education","","","","","","","","","","",""
"1995","no migration background","(3b) higher tertiary education","","","","","","","","","","",""
"1996","direct migration background","(0) in school","","","","","","","","","","",""
"1996","direct migration background","(1a) inadequately completed","","","","","","","","","","",""
"1996","direct migration background","(1b) general elementary school","","","","","","","","","","",""
"1996","direct migration background","(1c) basic vocational qualification","","","","","","","","","","",""
"1996","direct migration background","(2a) intermediate vocational","","","","","","","","","","",""
"1996","direct migration background","(2b) intermediate general qualification","","","","","","","","","","",""
"1996","direct migration background","(2c_gen) general maturity certificate","","","","","","","","","","",""
"1996","direct migration background","(2c_voc) vocational maturity certificate","","","","","","","","","","",""
"1996","direct migration background","(3a) lower tertiary education","","","","","","","","","","",""
"1996","direct migration background","(3b) higher tertiary education","","","","","","","","","","",""
"1996","indirect migration background","(0) in school","","","","","","","","","","",""
"1996","indirect migration background","(1a) inadequately completed","","","","","","","","","","",""
"1996","indirect migration background","(1b) general elementary school","","","","","","","","","","",""
"1996","indirect migration background","(1c) basic vocational qualification","","","","","","","","","","",""
"1996","indirect migration background","(2a) intermediate vocational","","","","","","","","","","",""
"1996","indirect migration background","(2b) intermediate general qualification","","","","","","","","","","",""
"1996","indirect migration background","(2c_gen) general maturity certificate","","","","","","","","","","",""
"1996","indirect migration background","(2c_voc) vocational maturity certificate","","","","","","","","","","",""
"1996","indirect migration background","(3a) lower tertiary education","","","","","","","","","","",""
"1996","indirect migration background","(3b) higher tertiary education","","","","","","","","","","",""
"1996","no migration background","(0) in school","","","","","","","","","","",""
"1996","no migration background","(1a) inadequately completed","","","","","","","","","","",""
"1996","no migration background","(1b) general elementary school","","","","","","","","","","",""
"1996","no migration background","(1c) basic vocational qualification","","","","","","","","","","",""
"1996","no migration background","(2a) intermediate vocational","","","","","","","","","","",""
"1996","no migration background","(2b) intermediate general qualification","","","","","","","","","","",""
"1996","no migration background","(2c_gen) general maturity certificate","","","","","","","","","","",""
"1996","no migration background","(2c_voc) vocational maturity certificate","","","","","","","","","","",""
"1996","no migration background","(3a) lower tertiary education","","","","","","","","","","",""
"1996","no migration background","(3b) higher tertiary education","","","","","","","","","","",""
"1997","direct migration background","(0) in school","","","","","","","","","","",""
"1997","direct migration background","(1a) inadequately completed","","","","","","","","","","",""
"1997","direct migration background","(1b) general elementary school","","","","","","","","","","",""
"1997","direct migration background","(1c) basic vocational qualification","","","","","","","","","","",""
"1997","direct migration background","(2a) intermediate vocational","","","","","","","","","","",""
"1997","direct migration background","(2b) intermediate general qualification","","","","","","","","","","",""
"1997","direct migration background","(2c_gen) general maturity certificate","","","","","","","","","","",""
"1997","direct migration background","(2c_voc) vocational maturity certificate","","","","","","","","","","",""
"1997","direct migration background","(3a) lower tertiary education","","","","","","","","","","",""
"1997","direct migration background","(3b) higher tertiary education","","","","","","","","","","",""
"1997","indirect migration background","(0) in school","","","","","","","","","","",""
"1997","indirect migration background","(1a) inadequately completed","","","","","","","","","","",""
"1997","indirect migration background","(1b) general elementary school","","","","","","","","","","",""
"1997","indirect migration background","(1c) basic vocational qualification","","","","","","","","","","",""
"1997","indirect migration background","(2a) intermediate vocational","","","","","","","","","","",""
"1997","indirect migration background","(2b) intermediate general qualification","","","","","","","","","","",""
"1997","indirect migration background","(2c_gen) general maturity certificate","","","","","","","","","","",""
"1997","indirect migration background","(2c_voc) vocational maturity certificate","","","","","","","","","","",""
"1997","indirect migration background","(3a) lower tertiary education","","","","","","","","","","",""
"1997","indirect migration background","(3b) higher tertiary education","","","","","","","","","","",""
"1997","no migration background","(0) in school","","","","","","","","","","",""
"1997","no migration background","(1a) inadequately completed","","","","","","","","","","",""
"1997","no migration background","(1b) general elementary school","","","","","","","","","","",""
"1997","no migration background","(1c) basic vocational qualification","","","","","","","","","","",""
"1997","no migration background","(2a) intermediate vocational","","","","","","","","","","",""
"1997","no migration background","(2b) intermediate general qualification","","","","","","","","","","",""
"1997","no migration background","(2c_gen) general maturity certificate","","","","","","","","","","",""
"1997","no migration background","(2c_voc) vocational maturity certificate","","","","","","","","","","",""
"1997","no migration background","(3a) lower tertiary education","","","","","","","","","","",""
"1997","no migration background","(3b) higher tertiary education","","","","","","","","","","",""
"1998","direct migration background","(0) in school","","","","","","","","","","",""
"1998","direct migration background","(1a) inadequately completed","","","","","","","","","","",""
"1998","direct migration background","(1b) general elementary school","","","","","","","","","","",""
"1998","direct migration background","(1c) basic vocational qualification","","","","","","","","","","",""
"1998","direct migration background","(2a) intermediate vocational","","","","","","","","","","",""
"1998","direct migration background","(2b) intermediate general qualification","","","","","","","","","","",""
"1998","direct migration background","(2c_gen) general maturity certificate","","","","","","","","","","",""
"1998","direct migration background","(2c_voc) vocational maturity certificate","","","","","","","","","","",""
"1998","direct migration background","(3a) lower tertiary education","","","","","","","","","","",""
"1998","direct migration background","(3b) higher tertiary education","","","","","","","","","","",""
"1998","indirect migration background","(0) in school","","","","","","","","","","",""
"1998","indirect migration background","(1a) inadequately completed","","","","","","","","","","",""
"1998","indirect migration background","(1b) general elementary school","","","","","","","","","","",""
"1998","indirect migration background","(1c) basic vocational qualification","","","","","","","","","","",""
"1998","indirect migration background","(2a) intermediate vocational","","","","","","","","","","",""
"1998","indirect migration background","(2b) intermediate general qualification","","","","","","","","","","",""
"1998","indirect migration background","(2c_gen) general maturity certificate","","","","","","","","","","",""
"1998","indirect migration background","(2c_voc) vocational maturity certificate","","","","","","","","","","",""
"1998","indirect migration background","(3a) lower tertiary education","","","","","","","","","","",""
"1998","indirect migration background","(3b) higher tertiary education","","","","","","","","","","",""
"1998","no migration background","(0) in school","","","","","","","","","","",""
"1998","no migration background","(1a) inadequately completed","","","","","","","","","","",""
"1998","no migration background","(1b) general elementary school","","","","","","","","","","",""
"1998","no migration background","(1c) basic vocational qualification","","","","","","","","","","",""
"1998","no migration background","(2a) intermediate vocational","","","","","","","","","","",""
"1998","no migration background","(2b) intermediate general qualification","","","","","","","","","","",""
"1998","no migration background","(2c_gen) general maturity certificate","","","","","","","","","","",""
"1998","no migration background","(2c_voc) vocational maturity certificate","","","","","","","","","","",""
"1998","no migration background","(3a) lower tertiary education","","","","","","","","","","",""
"1998","no migration background","(3b) higher tertiary education","","","","","","","","","","",""
"1999","direct migration background","(0) in school","","","","","","","","","","",""
"1999","direct migration background","(1a) inadequately completed","","","","","","","","","","",""
"1999","direct migration background","(1b) general elementary school","","","","","","","","","","",""
"1999","direct migration background","(1c) basic vocational qualification","","","","","","","","","","",""
"1999","direct migration background","(2a) intermediate vocational","","","","","","","","","","",""
"1999","direct migration background","(2b) intermediate general qualification","","","","","","","","","","",""
"1999","direct migration background","(2c_gen) general maturity certificate","","","","","","","","","","",""
"1999","direct migration background","(2c_voc) vocational maturity certificate","","","","","","","","","","",""
"1999","direct migration background","(3a) lower tertiary education","","","","","","","","","","",""
"1999","direct migration background","(3b) higher tertiary education","","","","","","","","","","",""
"1999","indirect migration background","(0) in school","","","","","","","","","","",""
"1999","indirect migration background","(1a) inadequately completed","","","","","","","","","","",""
"1999","indirect migration background","(1b) general elementary school","","","","","","","","","","",""
"1999","indirect migration background","(1c) basic vocational qualification","","","","","","","","","","",""
"1999","indirect migration background","(2a) intermediate vocational","","","","","","","","","","",""
"1999","indirect migration background","(2b) intermediate general qualification","","","","","","","","","","",""
"1999","indirect migration background","(2c_gen) general maturity certificate","","","","","","","","","","",""
"1999","indirect migration background","(2c_voc) vocational maturity certificate","","","","","","","","","","",""
"1999","indirect migration background","(3a) lower tertiary education","","","","","","","","","","",""
"1999","indirect migration background","(3b) higher tertiary education","","","","","","","","","","",""
"1999","no migration background","(0) in school","","","","","","","","","","",""
"1999","no migration background","(1a) inadequately completed","","","","","","","","","","",""
"1999","no migration background","(1b) general elementary school","","","","","","","","","","",""
"1999","no migration background","(1c) basic vocational qualification","","","","","","","","","","",""
"1999","no migration background","(2a) intermediate vocational","","","","","","","","","","",""
"1999","no migration background","(2b) intermediate general qualification","","","","","","","","","","",""
"1999","no migration background","(2c_gen) general maturity certificate","","","","","","","","","","",""
"1999","no migration background","(2c_voc) vocational maturity certificate","","","","","","","","","","",""
"1999","no migration background","(3a) lower tertiary education","","","","","","","","","","",""
"1999","no migration background","(3b) higher tertiary education","","","","","","","","","","",""
"2000","direct migration background","(0) in school","7.29","8","57","5","6","9","10","6.7","7.88","7","8"
"2000","direct migration background","(1a) inadequately completed","4.36","4","287","1","3","6","8","4.07","4.65","4","5"
"2000","direct migration background","(1b) general elementary school","5.39","5","697","2","4","7","9","5.21","5.57","5","5"
"2000","direct migration background","(1c) basic vocational qualification","6.51","7","895","4","5","8","9","6.37","6.65","7","7"
"2000","direct migration background","(2a) intermediate vocational","7.39","8","159","5","7","8","10","7.09","7.69","7","8"
"2000","direct migration background","(2b) intermediate general qualification","7.1","8","67","5","6","8","10","6.56","7.64","7","8"
"2000","direct migration background","(2c_gen) general maturity certificate","6.81","8","145","3","5","9","10","6.44","7.18","6","8"
"2000","direct migration background","(2c_voc) vocational maturity certificate","7.07","7","344","5","6","8","10","6.85","7.29","7","8"
"2000","direct migration background","(3a) lower tertiary education","7.72","8","79","5","7","9","10","7.39","8.05","7","8"
"2000","direct migration background","(3b) higher tertiary education","7.97","8","299","5","7","10","10","7.75","8.19","8","9"
"2000","indirect migration background","(0) in school","7.76","8","66","5","7","9","10","7.29","8.23","7","9"
"2000","indirect migration background","(1a) inadequately completed","","","","","","","","","","",""
"2000","indirect migration background","(1b) general elementary school","5.64","6","161","2","4","8","9","5.25","6.03","5","7"
"2000","indirect migration background","(1c) basic vocational qualification","7.08","7","160","5","6","8","10","6.77","7.39","7","8"
"2000","indirect migration background","(2a) intermediate vocational","7.31","8","131","5","6","9","10","7.01","7.61","7","8"
"2000","indirect migration background","(2b) intermediate general qualification","7.25","8","98","5","6","8","10","6.86","7.64","7","8"
"2000","indirect migration background","(2c_gen) general maturity certificate","8.04","8","75","6","7","9","10","7.62","8.46","8","9"
"2000","indirect migration background","(2c_voc) vocational maturity certificate","7.59","8","53","5","7","9","10","7.16","8.02","7","8"
"2000","indirect migration background","(3a) lower tertiary education","","","","","","","","","","",""
"2000","indirect migration background","(3b) higher tertiary education","8.37","9","35","6","8","9","10","7.92","8.82","8","9"
"2000","no migration background","(0) in school","7.24","8","364","5","6","8","9","7.04","7.44","7","8"
"2000","no migration background","(1a) inadequately completed","4.62","5","87","1","2","6","8","4.07","5.17","4","5"
"2000","no migration background","(1b) general elementary school","5.65","5","1708","3","4","7","9","5.54","5.76","5","6"
"2000","no migration background","(1c) basic vocational qualification","6.79","7","6041","4","5","8","10","6.74","6.84","7","7"
"2000","no migration background","(2a) intermediate vocational","7.29","8","4849","5","6","8","10","7.24","7.34","8","8"
"2000","no migration background","(2b) intermediate general qualification","7.07","7","545","5","5","9","10","6.9","7.24","7","8"
"2000","no migration background","(2c_gen) general maturity certificate","7.78","8","596","5","7","9","10","7.64","7.92","8","8"
"2000","no migration background","(2c_voc) vocational maturity certificate","7.88","8","1111","5","7","9","10","7.78","7.98","8","8"
"2000","no migration background","(3a) lower tertiary education","8","8","1470","6","7","9","10","7.92","8.08","8","8"
"2000","no migration background","(3b) higher tertiary education","8.48","9","1701","7","8","10","10","8.4","8.56","9","9"
"2001","direct migration background","(0) in school","","","","","","","","","","",""
"2001","direct migration background","(1a) inadequately completed","","","","","","","","","","",""
"2001","direct migration background","(1b) general elementary school","","","","","","","","","","",""
"2001","direct migration background","(1c) basic vocational qualification","","","","","","","","","","",""
"2001","direct migration background","(2a) intermediate vocational","","","","","","","","","","",""
"2001","direct migration background","(2b) intermediate general qualification","","","","","","","","","","",""
"2001","direct migration background","(2c_gen) general maturity certificate","","","","","","","","","","",""
"2001","direct migration background","(2c_voc) vocational maturity certificate","","","","","","","","","","",""
"2001","direct migration background","(3a) lower tertiary education","","","","","","","","","","",""
