"plh0216","year","pgcasmin","pgisced97","n","percent","lower_confidence","upper_confidence"
"2 on scale 1-7 ","2005","(0) in school","higher education","","","",""
"2 on scale 1-7 ","2005","(1a) inadequately completed","in school","","","",""
"2 on scale 1-7 ","2005","(1a) inadequately completed","inadequately","","","",""
"2 on scale 1-7 ","2005","(1a) inadequately completed","general elemantary","","","",""
"2 on scale 1-7 ","2005","(1a) inadequately completed","middle vocational","","","",""
"2 on scale 1-7 ","2005","(1a) inadequately completed","vocational + Abi","","","",""
"2 on scale 1-7 ","2005","(1a) inadequately completed","higher vocational","","","",""
"2 on scale 1-7 ","2005","(1a) inadequately completed","higher education","","","",""
"2 on scale 1-7 ","2005","(1b) general elementary school","in school","","","",""
"2 on scale 1-7 ","2005","(1b) general elementary school","inadequately","","","",""
"2 on scale 1-7 ","2005","(1b) general elementary school","general elemantary","107","0.0581884508325172","0.0474451910528008","0.0689317106122335"
"2 on scale 1-7 ","2005","(1b) general elementary school","middle vocational","","","",""
"2 on scale 1-7 ","2005","(1b) general elementary school","vocational + Abi","","","",""
"2 on scale 1-7 ","2005","(1b) general elementary school","higher vocational","","","",""
"2 on scale 1-7 ","2005","(1b) general elementary school","higher education","","","",""
"2 on scale 1-7 ","2005","(1c) basic vocational qualification","in school","","","",""
"2 on scale 1-7 ","2005","(1c) basic vocational qualification","inadequately","","","",""
"2 on scale 1-7 ","2005","(1c) basic vocational qualification","general elemantary","","","",""
"2 on scale 1-7 ","2005","(1c) basic vocational qualification","middle vocational","334","0.0645287490186612","0.0578751413429148","0.0711823566944075"
"2 on scale 1-7 ","2005","(1c) basic vocational qualification","vocational + Abi","","","",""
"2 on scale 1-7 ","2005","(1c) basic vocational qualification","higher vocational","35","0.091678116420149","0.065617158971392","0.117739073868906"
"2 on scale 1-7 ","2005","(1c) basic vocational qualification","higher education","","","",""
"2 on scale 1-7 ","2005","(2b) intermediate general qualification","in school","","","",""
"2 on scale 1-7 ","2005","(2b) intermediate general qualification","inadequately","","","",""
"2 on scale 1-7 ","2005","(2b) intermediate general qualification","general elemantary","52","0.0859827621767576","0.0631482520709925","0.108817272282523"
"2 on scale 1-7 ","2005","(2b) intermediate general qualification","middle vocational","","","",""
"2 on scale 1-7 ","2005","(2b) intermediate general qualification","vocational + Abi","","","",""
"2 on scale 1-7 ","2005","(2b) intermediate general qualification","higher vocational","","","",""
"2 on scale 1-7 ","2005","(2b) intermediate general qualification","higher education","","","",""
"2 on scale 1-7 ","2005","(2a) intermediate vocational","in school","","","",""
"2 on scale 1-7 ","2005","(2a) intermediate vocational","inadequately","","","",""
"2 on scale 1-7 ","2005","(2a) intermediate vocational","general elemantary","","","",""
"2 on scale 1-7 ","2005","(2a) intermediate vocational","middle vocational","334","0.0851098284341667","0.0765673582737996","0.0936522985945338"
"2 on scale 1-7 ","2005","(2a) intermediate vocational","vocational + Abi","","","",""
"2 on scale 1-7 ","2005","(2a) intermediate vocational","higher vocational","48","0.0818398018263744","0.0614601291479634","0.102219474504785"
"2 on scale 1-7 ","2005","(2a) intermediate vocational","higher education","","","",""
"2 on scale 1-7 ","2005","(2c_gen) general maturity certificate","in school","","","",""
"2 on scale 1-7 ","2005","(2c_gen) general maturity certificate","inadequately","","","",""
"2 on scale 1-7 ","2005","(2c_gen) general maturity certificate","general elemantary","","","",""
"2 on scale 1-7 ","2005","(2c_gen) general maturity certificate","middle vocational","85","0.0923554386580205","0.0722422605374796","0.112468616778561"
"2 on scale 1-7 ","2005","(2c_gen) general maturity certificate","vocational + Abi","","","",""
"2 on scale 1-7 ","2005","(2c_gen) general maturity certificate","higher vocational","","","",""
"2 on scale 1-7 ","2005","(2c_gen) general maturity certificate","higher education","","","",""
"2 on scale 1-7 ","2005","(2c_voc) vocational maturity certificate","in school","","","",""
"2 on scale 1-7 ","2005","(2c_voc) vocational maturity certificate","inadequately","","","",""
"2 on scale 1-7 ","2005","(2c_voc) vocational maturity certificate","general elemantary","","","",""
"2 on scale 1-7 ","2005","(2c_voc) vocational maturity certificate","middle vocational","","","",""
"2 on scale 1-7 ","2005","(2c_voc) vocational maturity certificate","vocational + Abi","101","0.101790684386659","0.0841918316027738","0.119389537170545"
"2 on scale 1-7 ","2005","(2c_voc) vocational maturity certificate","higher vocational","52","0.117658410492662","0.0853053427682289","0.150011478217094"
"2 on scale 1-7 ","2005","(2c_voc) vocational maturity certificate","higher education","","","",""
"2 on scale 1-7 ","2005","(3a) lower tertiary education","in school","","","",""
"2 on scale 1-7 ","2005","(3a) lower tertiary education","inadequately","","","",""
"2 on scale 1-7 ","2005","(3a) lower tertiary education","general elemantary","","","",""
"2 on scale 1-7 ","2005","(3a) lower tertiary education","middle vocational","","","",""
"2 on scale 1-7 ","2005","(3a) lower tertiary education","vocational + Abi","","","",""
"2 on scale 1-7 ","2005","(3a) lower tertiary education","higher vocational","","","",""
"2 on scale 1-7 ","2005","(3a) lower tertiary education","higher education","168","0.0984218857638624","0.0840486800894911","0.112795091438234"
"2 on scale 1-7 ","2005","(3b) higher tertiary education","in school","","","",""
"2 on scale 1-7 ","2005","(3b) higher tertiary education","inadequately","","","",""
"2 on scale 1-7 ","2005","(3b) higher tertiary education","general elemantary","","","",""
"2 on scale 1-7 ","2005","(3b) higher tertiary education","middle vocational","","","",""
"2 on scale 1-7 ","2005","(3b) higher tertiary education","vocational + Abi","","","",""
"2 on scale 1-7 ","2005","(3b) higher tertiary education","higher vocational","","","",""
"2 on scale 1-7 ","2005","(3b) higher tertiary education","higher education","298","0.103552414676643","0.0916354047601716","0.115469424593114"
"3 on scale 1-7 ","2005","(0) in school","in school","101","0.11061508728038","0.0864653366709155","0.134764837889844"
"3 on scale 1-7 ","2005","(0) in school","inadequately","","","",""
"3 on scale 1-7 ","2005","(0) in school","general elemantary","","","",""
"3 on scale 1-7 ","2005","(0) in school","middle vocational","","","",""
"3 on scale 1-7 ","2005","(0) in school","vocational + Abi","","","",""
"3 on scale 1-7 ","2005","(0) in school","higher vocational","","","",""
"3 on scale 1-7 ","2005","(0) in school","higher education","","","",""
"3 on scale 1-7 ","2005","(1a) inadequately completed","in school","","","",""
"3 on scale 1-7 ","2005","(1a) inadequately completed","inadequately","","","",""
"3 on scale 1-7 ","2005","(1a) inadequately completed","general elemantary","","","",""
"3 on scale 1-7 ","2005","(1a) inadequately completed","middle vocational","","","",""
"3 on scale 1-7 ","2005","(1a) inadequately completed","vocational + Abi","","","",""
"3 on scale 1-7 ","2005","(1a) inadequately completed","higher vocational","","","",""
"3 on scale 1-7 ","2005","(1a) inadequately completed","higher education","","","",""
"3 on scale 1-7 ","2005","(1b) general elementary school","in school","","","",""
"3 on scale 1-7 ","2005","(1b) general elementary school","inadequately","","","",""
"3 on scale 1-7 ","2005","(1b) general elementary school","general elemantary","156","0.07927697981099","0.0668783491492164","0.0916756104727636"
"3 on scale 1-7 ","2005","(1b) general elementary school","middle vocational","","","",""
"3 on scale 1-7 ","2005","(1b) general elementary school","vocational + Abi","","","",""
"3 on scale 1-7 ","2005","(1b) general elementary school","higher vocational","","","",""
"3 on scale 1-7 ","2005","(1b) general elementary school","higher education","","","",""
"3 on scale 1-7 ","2005","(1c) basic vocational qualification","in school","","","",""
"3 on scale 1-7 ","2005","(1c) basic vocational qualification","inadequately","","","",""
"3 on scale 1-7 ","2005","(1c) basic vocational qualification","general elemantary","","","",""
"3 on scale 1-7 ","2005","(1c) basic vocational qualification","middle vocational","516","0.0949899859299055","0.0870497949555948","0.102930176904216"
"3 on scale 1-7 ","2005","(1c) basic vocational qualification","vocational + Abi","","","",""
"3 on scale 1-7 ","2005","(1c) basic vocational qualification","higher vocational","52","0.081557645046062","0.0568406353598993","0.106274654732225"
"3 on scale 1-7 ","2005","(1c) basic vocational qualification","higher education","","","",""
"3 on scale 1-7 ","2005","(2b) intermediate general qualification","in school","","","",""
"3 on scale 1-7 ","2005","(2b) intermediate general qualification","inadequately","","","",""
"3 on scale 1-7 ","2005","(2b) intermediate general qualification","general elemantary","81","0.157463069965605","0.127794771506194","0.187131368425017"
"3 on scale 1-7 ","2005","(2b) intermediate general qualification","middle vocational","","","",""
"3 on scale 1-7 ","2005","(2b) intermediate general qualification","vocational + Abi","","","",""
"3 on scale 1-7 ","2005","(2b) intermediate general qualification","higher vocational","","","",""
"3 on scale 1-7 ","2005","(2b) intermediate general qualification","higher education","","","",""
"3 on scale 1-7 ","2005","(2a) intermediate vocational","in school","","","",""
"3 on scale 1-7 ","2005","(2a) intermediate vocational","inadequately","","","",""
"3 on scale 1-7 ","2005","(2a) intermediate vocational","general elemantary","","","",""
"3 on scale 1-7 ","2005","(2a) intermediate vocational","middle vocational","484","0.106271559863565","0.0968370259792235","0.115706093747906"
"3 on scale 1-7 ","2005","(2a) intermediate vocational","vocational + Abi","","","",""
"3 on scale 1-7 ","2005","(2a) intermediate vocational","higher vocational","82","0.108925479070957","0.0857634052751449","0.132087552866769"
"3 on scale 1-7 ","2005","(2a) intermediate vocational","higher education","","","",""
"3 on scale 1-7 ","2005","(2c_gen) general maturity certificate","in school","","","",""
"3 on scale 1-7 ","2005","(2c_gen) general maturity certificate","inadequately","","","",""
"3 on scale 1-7 ","2005","(2c_gen) general maturity certificate","general elemantary","","","",""
"3 on scale 1-7 ","2005","(2c_gen) general maturity certificate","middle vocational","124","0.151087756274348","0.126208488654113","0.175967023894584"
"3 on scale 1-7 ","2005","(2c_gen) general maturity certificate","vocational + Abi","","","",""
"3 on scale 1-7 ","2005","(2c_gen) general maturity certificate","higher vocational","","","",""
"3 on scale 1-7 ","2005","(2c_gen) general maturity certificate","higher education","","","",""
"3 on scale 1-7 ","2005","(2c_voc) vocational maturity certificate","in school","","","",""
"3 on scale 1-7 ","2005","(2c_voc) vocational maturity certificate","inadequately","","","",""
"3 on scale 1-7 ","2005","(2c_voc) vocational maturity certificate","general elemantary","","","",""
"3 on scale 1-7 ","2005","(2c_voc) vocational maturity certificate","middle vocational","","","",""
"3 on scale 1-7 ","2005","(2c_voc) vocational maturity certificate","vocational + Abi","148","0.114947649329604","0.0963834556440006","0.133511843015208"
"3 on scale 1-7 ","2005","(2c_voc) vocational maturity certificate","higher vocational","44","0.14505708971562","0.109696162790017","0.180418016641222"
"3 on scale 1-7 ","2005","(2c_voc) vocational maturity certificate","higher education","","","",""
"3 on scale 1-7 ","2005","(3a) lower tertiary education","in school","","","",""
"3 on scale 1-7 ","2005","(3a) lower tertiary education","inadequately","","","",""
"3 on scale 1-7 ","2005","(3a) lower tertiary education","general elemantary","","","",""
"3 on scale 1-7 ","2005","(3a) lower tertiary education","middle vocational","","","",""
"3 on scale 1-7 ","2005","(3a) lower tertiary education","vocational + Abi","","","",""
"3 on scale 1-7 ","2005","(3a) lower tertiary education","higher vocational","","","",""
"3 on scale 1-7 ","2005","(3a) lower tertiary education","higher education","246","0.157027078845405","0.139472104192811","0.174582053497998"
"3 on scale 1-7 ","2005","(3b) higher tertiary education","in school","","","",""
"3 on scale 1-7 ","2005","(3b) higher tertiary education","inadequately","","","",""
"3 on scale 1-7 ","2005","(3b) higher tertiary education","general elemantary","","","",""
"3 on scale 1-7 ","2005","(3b) higher tertiary education","middle vocational","","","",""
"3 on scale 1-7 ","2005","(3b) higher tertiary education","vocational + Abi","","","",""
"3 on scale 1-7 ","2005","(3b) higher tertiary education","higher vocational","","","",""
"3 on scale 1-7 ","2005","(3b) higher tertiary education","higher education","392","0.155249065768195","0.141084489970479","0.16941364156591"
"4 on scale 1-7","2005","(0) in school","in school","114","0.171324713233168","0.142313707258677","0.200335719207659"
"4 on scale 1-7","2005","(0) in school","inadequately","","","",""
"4 on scale 1-7","2005","(0) in school","general elemantary","","","",""
"4 on scale 1-7","2005","(0) in school","middle vocational","","","",""
"4 on scale 1-7","2005","(0) in school","vocational + Abi","","","",""
"4 on scale 1-7","2005","(0) in school","higher vocational","","","",""
"4 on scale 1-7","2005","(0) in school","higher education","","","",""
"4 on scale 1-7","2005","(1a) inadequately completed","in school","","","",""
"4 on scale 1-7","2005","(1a) inadequately completed","inadequately","","","",""
"4 on scale 1-7","2005","(1a) inadequately completed","general elemantary","","","",""
"4 on scale 1-7","2005","(1a) inadequately completed","middle vocational","","","",""
"4 on scale 1-7","2005","(1a) inadequately completed","vocational + Abi","","","",""
"4 on scale 1-7","2005","(1a) inadequately completed","higher vocational","","","",""
"4 on scale 1-7","2005","(1a) inadequately completed","higher education","","","",""
"4 on scale 1-7","2005","(1b) general elementary school","in school","","","",""
"4 on scale 1-7","2005","(1b) general elementary school","inadequately","","","",""
"4 on scale 1-7","2005","(1b) general elementary school","general elemantary","302","0.165423145552578","0.148371473185402","0.182474817919754"
"4 on scale 1-7","2005","(1b) general elementary school","middle vocational","","","",""
"4 on scale 1-7","2005","(1b) general elementary school","vocational + Abi","","","",""
"4 on scale 1-7","2005","(1b) general elementary school","higher vocational","","","",""
"4 on scale 1-7","2005","(1b) general elementary school","higher education","","","",""
"4 on scale 1-7","2005","(1c) basic vocational qualification","in school","","","",""
"4 on scale 1-7","2005","(1c) basic vocational qualification","inadequately","","","",""
"4 on scale 1-7","2005","(1c) basic vocational qualification","general elemantary","","","",""
"4 on scale 1-7","2005","(1c) basic vocational qualification","middle vocational","911","0.17721402991191","0.166873141930054","0.187554917893767"
"4 on scale 1-7","2005","(1c) basic vocational qualification","vocational + Abi","","","",""
"4 on scale 1-7","2005","(1c) basic vocational qualification","higher vocational","84","0.198421995010533","0.162405168883055","0.234438821138012"
"4 on scale 1-7","2005","(1c) basic vocational qualification","higher education","","","",""
"4 on scale 1-7","2005","(2b) intermediate general qualification","in school","","","",""
"4 on scale 1-7","2005","(2b) intermediate general qualification","inadequately","","","",""
"4 on scale 1-7","2005","(2b) intermediate general qualification","general elemantary","113","0.182803677272294","0.151321520672312","0.214285833872277"
"4 on scale 1-7","2005","(2b) intermediate general qualification","middle vocational","","","",""
"4 on scale 1-7","2005","(2b) intermediate general qualification","vocational + Abi","","","",""
"4 on scale 1-7","2005","(2b) intermediate general qualification","higher vocational","","","",""
"4 on scale 1-7","2005","(2b) intermediate general qualification","higher education","","","",""
"4 on scale 1-7","2005","(2a) intermediate vocational","in school","","","",""
"4 on scale 1-7","2005","(2a) intermediate vocational","inadequately","","","",""
"4 on scale 1-7","2005","(2a) intermediate vocational","general elemantary","","","",""
"4 on scale 1-7","2005","(2a) intermediate vocational","middle vocational","769","0.186207995640317","0.174291048751474","0.19812494252916"
"4 on scale 1-7","2005","(2a) intermediate vocational","vocational + Abi","","","",""
"4 on scale 1-7","2005","(2a) intermediate vocational","higher vocational","122","0.160645238945023","0.133345254646318","0.187945223243727"
"4 on scale 1-7","2005","(2a) intermediate vocational","higher education","","","",""
"4 on scale 1-7","2005","(2c_gen) general maturity certificate","in school","","","",""
"4 on scale 1-7","2005","(2c_gen) general maturity certificate","inadequately","","","",""
"4 on scale 1-7","2005","(2c_gen) general maturity certificate","general elemantary","","","",""
"4 on scale 1-7","2005","(2c_gen) general maturity certificate","middle vocational","175","0.22493151931816","0.195925592058313","0.253937446578006"
"4 on scale 1-7","2005","(2c_gen) general maturity certificate","vocational + Abi","","","",""
"4 on scale 1-7","2005","(2c_gen) general maturity certificate","higher vocational","","","",""
"4 on scale 1-7","2005","(2c_gen) general maturity certificate","higher education","","","",""
"4 on scale 1-7","2005","(2c_voc) vocational maturity certificate","in school","","","",""
"4 on scale 1-7","2005","(2c_voc) vocational maturity certificate","inadequately","","","",""
"4 on scale 1-7","2005","(2c_voc) vocational maturity certificate","general elemantary","","","",""
"4 on scale 1-7","2005","(2c_voc) vocational maturity certificate","middle vocational","","","",""
"4 on scale 1-7","2005","(2c_voc) vocational maturity certificate","vocational + Abi","242","0.214898853583725","0.190992055207018","0.238805651960433"
"4 on scale 1-7","2005","(2c_voc) vocational maturity certificate","higher vocational","72","0.222811628939525","0.181026891564944","0.264596366314106"
"4 on scale 1-7","2005","(2c_voc) vocational maturity certificate","higher education","","","",""
"4 on scale 1-7","2005","(3a) lower tertiary education","in school","","","",""
"4 on scale 1-7","2005","(3a) lower tertiary education","inadequately","","","",""
"4 on scale 1-7","2005","(3a) lower tertiary education","general elemantary","","","",""
"4 on scale 1-7","2005","(3a) lower tertiary education","middle vocational","","","",""
"4 on scale 1-7","2005","(3a) lower tertiary education","vocational + Abi","","","",""
"4 on scale 1-7","2005","(3a) lower tertiary education","higher vocational","","","",""
"4 on scale 1-7","2005","(3a) lower tertiary education","higher education","288","0.156771555257362","0.139228211375693","0.174314899139031"
"4 on scale 1-7","2005","(3b) higher tertiary education","in school","","","",""
"4 on scale 1-7","2005","(3b) higher tertiary education","inadequately","","","",""
"4 on scale 1-7","2005","(3b) higher tertiary education","general elemantary","","","",""
"4 on scale 1-7","2005","(3b) higher tertiary education","middle vocational","","","",""
"4 on scale 1-7","2005","(3b) higher tertiary education","vocational + Abi","","","",""
"4 on scale 1-7","2005","(3b) higher tertiary education","higher vocational","","","",""
"4 on scale 1-7","2005","(3b) higher tertiary education","higher education","527","0.189640442430971","0.174307373293907","0.204973511568036"
"5 on scale 1-7","2005","(0) in school","in school","115","0.179664408801428","0.150105568469889","0.209223249132968"
"5 on scale 1-7","2005","(0) in school","inadequately","","","",""
"5 on scale 1-7","2005","(0) in school","general elemantary","","","",""
"5 on scale 1-7","2005","(0) in school","middle vocational","","","",""
"5 on scale 1-7","2005","(0) in school","vocational + Abi","","","",""
"5 on scale 1-7","2005","(0) in school","higher vocational","","","",""
"5 on scale 1-7","2005","(0) in school","higher education","","","",""
"5 on scale 1-7","2005","(1a) inadequately completed","in school","","","",""
"5 on scale 1-7","2005","(1a) inadequately completed","inadequately","38","0.165638985098229","0.114245467399225","0.217032502797233"
"5 on scale 1-7","2005","(1a) inadequately completed","general elemantary","","","",""
"5 on scale 1-7","2005","(1a) inadequately completed","middle vocational","","","",""
"5 on scale 1-7","2005","(1a) inadequately completed","vocational + Abi","","","",""
"5 on scale 1-7","2005","(1a) inadequately completed","higher vocational","","","",""
"5 on scale 1-7","2005","(1a) inadequately completed","higher education","","","",""
"5 on scale 1-7","2005","(1b) general elementary school","in school","","","",""
"5 on scale 1-7","2005","(1b) general elementary school","inadequately","","","",""
"5 on scale 1-7","2005","(1b) general elementary school","general elemantary","332","0.182898878157344","0.165157837211324","0.200639919103364"
"5 on scale 1-7","2005","(1b) general elementary school","middle vocational","","","",""
"5 on scale 1-7","2005","(1b) general elementary school","vocational + Abi","","","",""
"5 on scale 1-7","2005","(1b) general elementary school","higher vocational","","","",""
"5 on scale 1-7","2005","(1b) general elementary school","higher education","","","",""
"5 on scale 1-7","2005","(1c) basic vocational qualification","in school","","","",""
"5 on scale 1-7","2005","(1c) basic vocational qualification","inadequately","","","",""
"5 on scale 1-7","2005","(1c) basic vocational qualification","general elemantary","","","",""
"5 on scale 1-7","2005","(1c) basic vocational qualification","middle vocational","1075","0.202174694379939","0.191298357639569","0.21305103112031"
"5 on scale 1-7","2005","(1c) basic vocational qualification","vocational + Abi","","","",""
"5 on scale 1-7","2005","(1c) basic vocational qualification","higher vocational","95","0.186124227840757","0.150974808727691","0.221273646953823"
"5 on scale 1-7","2005","(1c) basic vocational qualification","higher education","","","",""
"5 on scale 1-7","2005","(2b) intermediate general qualification","in school","","","",""
"5 on scale 1-7","2005","(2b) intermediate general qualification","inadequately","","","",""
"5 on scale 1-7","2005","(2b) intermediate general qualification","general elemantary","108","0.145962082873567","0.117203504642503","0.174720661104632"
"5 on scale 1-7","2005","(2b) intermediate general qualification","middle vocational","","","",""
"5 on scale 1-7","2005","(2b) intermediate general qualification","vocational + Abi","","","",""
"5 on scale 1-7","2005","(2b) intermediate general qualification","higher vocational","","","",""
"5 on scale 1-7","2005","(2b) intermediate general qualification","higher education","","","",""
"5 on scale 1-7","2005","(2a) intermediate vocational","in school","","","",""
"5 on scale 1-7","2005","(2a) intermediate vocational","inadequately","","","",""
"5 on scale 1-7","2005","(2a) intermediate vocational","general elemantary","","","",""
"5 on scale 1-7","2005","(2a) intermediate vocational","middle vocational","817","0.20488985488652","0.19253370958566","0.217246000187381"
"5 on scale 1-7","2005","(2a) intermediate vocational","vocational + Abi","","","",""
"5 on scale 1-7","2005","(2a) intermediate vocational","higher vocational","171","0.253614770621478","0.221268480419177","0.285961060823779"
"5 on scale 1-7","2005","(2a) intermediate vocational","higher education","","","",""
"5 on scale 1-7","2005","(2c_gen) general maturity certificate","in school","","","",""
"5 on scale 1-7","2005","(2c_gen) general maturity certificate","inadequately","","","",""
"5 on scale 1-7","2005","(2c_gen) general maturity certificate","general elemantary","","","",""
"5 on scale 1-7","2005","(2c_gen) general maturity certificate","middle vocational","159","0.204747160950291","0.176715223494353","0.23277909840623"
"5 on scale 1-7","2005","(2c_gen) general maturity certificate","vocational + Abi","","","",""
"5 on scale 1-7","2005","(2c_gen) general maturity certificate","higher vocational","","","",""
"5 on scale 1-7","2005","(2c_gen) general maturity certificate","higher education","","","",""
"5 on scale 1-7","2005","(2c_voc) vocational maturity certificate","in school","","","",""
"5 on scale 1-7","2005","(2c_voc) vocational maturity certificate","inadequately","","","",""
"5 on scale 1-7","2005","(2c_voc) vocational maturity certificate","general elemantary","","","",""
"5 on scale 1-7","2005","(2c_voc) vocational maturity certificate","middle vocational","","","",""
"5 on scale 1-7","2005","(2c_voc) vocational maturity certificate","vocational + Abi","237","0.218078753762262","0.194044549435236","0.242112958089288"
"5 on scale 1-7","2005","(2c_voc) vocational maturity certificate","higher vocational","81","0.197686077756624","0.157696592884588","0.237675562628661"
"5 on scale 1-7","2005","(2c_voc) vocational maturity certificate","higher education","","","",""
"5 on scale 1-7","2005","(3a) lower tertiary education","in school","","","",""
"5 on scale 1-7","2005","(3a) lower tertiary education","inadequately","","","",""
