"plh0216","year","age_gr","sex","n","percent","lower_confidence","upper_confidence","value"
"5 on scale 1-7","2006","66 and older","Male","","","","","5"
"5 on scale 1-7","2006","35-65 y.","Male","","","","","5"
"5 on scale 1-7","2006","35-65 y.","Female","","","","","5"
"5 on scale 1-7","2006","16-34 y.","Male","","","","","5"
"5 on scale 1-7","2006","16-34 y.","Female","","","","","5"
"6 on scale 1-7","2006","66 and older","Female","","","","","6"
"6 on scale 1-7","2006","35-65 y.","Male","","","","","6"
"6 on scale 1-7","2006","66 and older","Male","","","","","6"
"6 on scale 1-7","2006","35-65 y.","Female","","","","","6"
"6 on scale 1-7","2006","16-34 y.","Female","","","","","6"
"6 on scale 1-7","2006","16-34 y.","Male","","","","","6"
"7 Strongly agree","2006","66 and older","Female","","","","","7"
"7 Strongly agree","2006","35-65 y.","Male","","","","","7"
"7 Strongly agree","2006","35-65 y.","Female","","","","","7"
"7 Strongly agree","2006","66 and older","Male","","","","","7"
"7 Strongly agree","2006","16-34 y.","Male","","","","","7"
"7 Strongly agree","2006","16-34 y.","Female","","","","","7"
"1 Strongly disagree","2007","16-34 y.","Male","","","","","1"
"1 Strongly disagree","2007","16-34 y.","Female","","","","","1"
"1 Strongly disagree","2007","35-65 y.","Male","","","","","1"
"1 Strongly disagree","2007","35-65 y.","Female","","","","","1"
"1 Strongly disagree","2007","66 and older","Male","","","","","1"
"1 Strongly disagree","2007","66 and older","Female","","","","","1"
"2 on scale 1-7 ","2007","66 and older","Female","","","","","2"
"2 on scale 1-7 ","2007","66 and older","Male","","","","","2"
"2 on scale 1-7 ","2007","35-65 y.","Male","","","","","2"
"2 on scale 1-7 ","2007","16-34 y.","Male","","","","","2"
"2 on scale 1-7 ","2007","16-34 y.","Female","","","","","2"
"2 on scale 1-7 ","2007","35-65 y.","Female","","","","","2"
"3 on scale 1-7 ","2007","35-65 y.","Male","","","","","3"
"3 on scale 1-7 ","2007","16-34 y.","Female","","","","","3"
"3 on scale 1-7 ","2007","66 and older","Female","","","","","3"
"3 on scale 1-7 ","2007","16-34 y.","Male","","","","","3"
"3 on scale 1-7 ","2007","35-65 y.","Female","","","","","3"
"3 on scale 1-7 ","2007","66 and older","Male","","","","","3"
"4 on scale 1-7","2007","16-34 y.","Male","","","","","4"
"4 on scale 1-7","2007","16-34 y.","Female","","","","","4"
"4 on scale 1-7","2007","66 and older","Female","","","","","4"
"4 on scale 1-7","2007","66 and older","Male","","","","","4"
"4 on scale 1-7","2007","35-65 y.","Male","","","","","4"
"4 on scale 1-7","2007","35-65 y.","Female","","","","","4"
"5 on scale 1-7","2007","66 and older","Female","","","","","5"
"5 on scale 1-7","2007","66 and older","Male","","","","","5"
"5 on scale 1-7","2007","35-65 y.","Male","","","","","5"
"5 on scale 1-7","2007","35-65 y.","Female","","","","","5"
"5 on scale 1-7","2007","16-34 y.","Male","","","","","5"
"5 on scale 1-7","2007","16-34 y.","Female","","","","","5"
"6 on scale 1-7","2007","66 and older","Female","","","","","6"
"6 on scale 1-7","2007","66 and older","Male","","","","","6"
"6 on scale 1-7","2007","35-65 y.","Female","","","","","6"
"6 on scale 1-7","2007","16-34 y.","Male","","","","","6"
"6 on scale 1-7","2007","35-65 y.","Male","","","","","6"
"6 on scale 1-7","2007","16-34 y.","Female","","","","","6"
"7 Strongly agree","2007","66 and older","Female","","","","","7"
"7 Strongly agree","2007","16-34 y.","Male","","","","","7"
"7 Strongly agree","2007","16-34 y.","Female","","","","","7"
"7 Strongly agree","2007","35-65 y.","Male","","","","","7"
"7 Strongly agree","2007","35-65 y.","Female","","","","","7"
"7 Strongly agree","2007","66 and older","Male","","","","","7"
"1 Strongly disagree","2008","16-34 y.","Female","","","","","1"
"1 Strongly disagree","2008","35-65 y.","Male","","","","","1"
"1 Strongly disagree","2008","35-65 y.","Female","","","","","1"
"1 Strongly disagree","2008","66 and older","Male","","","","","1"
"1 Strongly disagree","2008","66 and older","Female","","","","","1"
"1 Strongly disagree","2008","16-34 y.","Male","","","","","1"
"2 on scale 1-7 ","2008","35-65 y.","Male","","","","","2"
"2 on scale 1-7 ","2008","66 and older","Female","","","","","2"
"2 on scale 1-7 ","2008","16-34 y.","Female","","","","","2"
"2 on scale 1-7 ","2008","66 and older","Male","","","","","2"
"2 on scale 1-7 ","2008","35-65 y.","Female","","","","","2"
"2 on scale 1-7 ","2008","16-34 y.","Male","","","","","2"
"3 on scale 1-7 ","2008","35-65 y.","Male","","","","","3"
"3 on scale 1-7 ","2008","16-34 y.","Female","","","","","3"
"3 on scale 1-7 ","2008","66 and older","Female","","","","","3"
"3 on scale 1-7 ","2008","16-34 y.","Male","","","","","3"
"3 on scale 1-7 ","2008","35-65 y.","Female","","","","","3"
"3 on scale 1-7 ","2008","66 and older","Male","","","","","3"
"4 on scale 1-7","2008","66 and older","Female","","","","","4"
"4 on scale 1-7","2008","35-65 y.","Male","","","","","4"
"4 on scale 1-7","2008","66 and older","Male","","","","","4"
"4 on scale 1-7","2008","35-65 y.","Female","","","","","4"
"4 on scale 1-7","2008","16-34 y.","Female","","","","","4"
"4 on scale 1-7","2008","16-34 y.","Male","","","","","4"
"5 on scale 1-7","2008","66 and older","Female","","","","","5"
"5 on scale 1-7","2008","66 and older","Male","","","","","5"
"5 on scale 1-7","2008","35-65 y.","Male","","","","","5"
"5 on scale 1-7","2008","35-65 y.","Female","","","","","5"
"5 on scale 1-7","2008","16-34 y.","Female","","","","","5"
"5 on scale 1-7","2008","16-34 y.","Male","","","","","5"
"6 on scale 1-7","2008","66 and older","Female","","","","","6"
"6 on scale 1-7","2008","66 and older","Male","","","","","6"
"6 on scale 1-7","2008","35-65 y.","Male","","","","","6"
"6 on scale 1-7","2008","35-65 y.","Female","","","","","6"
"6 on scale 1-7","2008","16-34 y.","Female","","","","","6"
"6 on scale 1-7","2008","16-34 y.","Male","","","","","6"
"7 Strongly agree","2008","66 and older","Female","","","","","7"
"7 Strongly agree","2008","16-34 y.","Male","","","","","7"
"7 Strongly agree","2008","35-65 y.","Male","","","","","7"
"7 Strongly agree","2008","35-65 y.","Female","","","","","7"
"7 Strongly agree","2008","66 and older","Male","","","","","7"
"7 Strongly agree","2008","16-34 y.","Female","","","","","7"
"1 Strongly disagree","2009","16-34 y.","Female","68","0.0348848261735136","0.0269842080801129","0.0427854442669143","1"
"1 Strongly disagree","2009","35-65 y.","Male","217","0.0407301070205441","0.0350820839781786","0.0463781300629097","1"
"1 Strongly disagree","2009","35-65 y.","Female","125","0.0243660736166544","0.0201555264272577","0.0285766208060511","1"
"1 Strongly disagree","2009","66 and older","Male","106","0.0526440712682","0.0427799919497388","0.0625081505866611","1"
"1 Strongly disagree","2009","66 and older","Female","75","0.0414240511410292","0.0330821053213373","0.0497659969607211","1"
"1 Strongly disagree","2009","16-34 y.","Male","130","0.075329248334837","0.0635209863274797","0.0871375103421944","1"
"2 on scale 1-7 ","2009","66 and older","Female","182","0.0890541842860147","0.077130752985595","0.100977615586434","2"
"2 on scale 1-7 ","2009","35-65 y.","Female","516","0.0994910221184433","0.0913169533731478","0.107665090863739","2"
"2 on scale 1-7 ","2009","35-65 y.","Male","679","0.134481622340513","0.12473312014507","0.144230124535956","2"
"2 on scale 1-7 ","2009","66 and older","Male","269","0.131008064202846","0.116104775286245","0.145911353119448","2"
"2 on scale 1-7 ","2009","16-34 y.","Male","354","0.18205191186687","0.164786732421474","0.199317091312266","2"
"2 on scale 1-7 ","2009","16-34 y.","Female","200","0.106298942621159","0.0930276317104948","0.119570253531823","2"
"3 on scale 1-7 ","2009","35-65 y.","Male","838","0.171133826636028","0.1603721877244","0.181895465547657","3"
"3 on scale 1-7 ","2009","16-34 y.","Female","275","0.120366977246705","0.106356347536345","0.134377606957064","3"
"3 on scale 1-7 ","2009","16-34 y.","Male","373","0.177285538343657","0.160198302073474","0.194372774613841","3"
"3 on scale 1-7 ","2009","66 and older","Female","234","0.107556122044055","0.0945862455330884","0.120525998555022","3"
"3 on scale 1-7 ","2009","66 and older","Male","356","0.176085398217364","0.159261446833054","0.192909349601675","3"
"3 on scale 1-7 ","2009","35-65 y.","Female","673","0.13259038067681","0.123329112890586","0.141851648463033","3"
"4 on scale 1-7","2009","66 and older","Female","413","0.197402949220126","0.180739940780707","0.214065957659545","4"
"4 on scale 1-7","2009","35-65 y.","Male","1047","0.218126726375845","0.206326484700629","0.229926968051062","4"
"4 on scale 1-7","2009","66 and older","Male","418","0.211414366665016","0.193379334901549","0.229449398428482","4"
"4 on scale 1-7","2009","16-34 y.","Female","422","0.190012637081479","0.173120539569859","0.206904734593099","4"
"4 on scale 1-7","2009","35-65 y.","Female","1066","0.194522982616273","0.183713264907427","0.205332700325118","4"
"4 on scale 1-7","2009","16-34 y.","Male","419","0.218104412297052","0.199628018474879","0.236580806119225","4"
"5 on scale 1-7","2009","66 and older","Female","439","0.199553970441528","0.182822888350829","0.216285052532226","5"
"5 on scale 1-7","2009","35-65 y.","Male","891","0.192147773807639","0.180890015546743","0.203405532068535","5"
"5 on scale 1-7","2009","66 and older","Male","381","0.200166115362651","0.182492702912873","0.217839527812429","5"
"5 on scale 1-7","2009","16-34 y.","Female","405","0.205684039487714","0.188279996131996","0.223088082843431","5"
"5 on scale 1-7","2009","35-65 y.","Female","1023","0.187842979172147","0.177176531642471","0.198509426701823","5"
"5 on scale 1-7","2009","16-34 y.","Male","301","0.154467090527421","0.138297692763676","0.170636488291166","5"
"6 on scale 1-7","2009","66 and older","Female","483","0.197361073300532","0.18069939770316","0.214022748897903","6"
"6 on scale 1-7","2009","66 and older","Male","283","0.149033296305251","0.133303497406274","0.164763095204227","6"
"6 on scale 1-7","2009","35-65 y.","Male","676","0.16100124001408","0.150499444755757","0.171503035272403","6"
"6 on scale 1-7","2009","35-65 y.","Female","973","0.197606078709087","0.186731904630379","0.208480252787795","6"
"6 on scale 1-7","2009","16-34 y.","Female","411","0.210705053591289","0.19314562607968","0.228264481102898","6"
"6 on scale 1-7","2009","16-34 y.","Male","222","0.124613257891177","0.109836038836554","0.139390476945799","6"
"7 Strongly agree","2009","66 and older","Female","366","0.167647649566716","0.152009687485497","0.183285611647935","7"
"7 Strongly agree","2009","16-34 y.","Male","120","0.0681485407389862","0.0568736529369294","0.079423428541043","7"
"7 Strongly agree","2009","16-34 y.","Female","291","0.132047523798142","0.117470585364539","0.146624462231744","7"
"7 Strongly agree","2009","35-65 y.","Male","357","0.0823787038053496","0.0745225948802541","0.0902348127304451","7"
"7 Strongly agree","2009","35-65 y.","Female","775","0.163580483090586","0.153479116363786","0.173681849817386","7"
"7 Strongly agree","2009","66 and older","Male","156","0.0796486879786722","0.0676897844096904","0.091607591547654","7"
"1 Strongly disagree","2010","16-34 y.","Female","","","","","1"
"1 Strongly disagree","2010","35-65 y.","Male","","","","","1"
"1 Strongly disagree","2010","35-65 y.","Female","","","","","1"
"1 Strongly disagree","2010","66 and older","Male","","","","","1"
"1 Strongly disagree","2010","66 and older","Female","","","","","1"
"1 Strongly disagree","2010","16-34 y.","Male","","","","","1"
"2 on scale 1-7 ","2010","35-65 y.","Male","","","","","2"
"2 on scale 1-7 ","2010","35-65 y.","Female","","","","","2"
"2 on scale 1-7 ","2010","16-34 y.","Female","","","","","2"
"2 on scale 1-7 ","2010","66 and older","Female","","","","","2"
"2 on scale 1-7 ","2010","66 and older","Male","","","","","2"
"2 on scale 1-7 ","2010","16-34 y.","Male","","","","","2"
"3 on scale 1-7 ","2010","16-34 y.","Female","","","","","3"
"3 on scale 1-7 ","2010","35-65 y.","Male","","","","","3"
"3 on scale 1-7 ","2010","16-34 y.","Male","","","","","3"
"3 on scale 1-7 ","2010","66 and older","Female","","","","","3"
"3 on scale 1-7 ","2010","66 and older","Male","","","","","3"
"3 on scale 1-7 ","2010","35-65 y.","Female","","","","","3"
"4 on scale 1-7","2010","66 and older","Female","","","","","4"
"4 on scale 1-7","2010","66 and older","Male","","","","","4"
"4 on scale 1-7","2010","35-65 y.","Male","","","","","4"
"4 on scale 1-7","2010","16-34 y.","Female","","","","","4"
"4 on scale 1-7","2010","35-65 y.","Female","","","","","4"
"4 on scale 1-7","2010","16-34 y.","Male","","","","","4"
"5 on scale 1-7","2010","66 and older","Female","","","","","5"
"5 on scale 1-7","2010","35-65 y.","Male","","","","","5"
"5 on scale 1-7","2010","66 and older","Male","","","","","5"
"5 on scale 1-7","2010","35-65 y.","Female","","","","","5"
"5 on scale 1-7","2010","16-34 y.","Female","","","","","5"
"5 on scale 1-7","2010","16-34 y.","Male","","","","","5"
"6 on scale 1-7","2010","66 and older","Female","","","","","6"
"6 on scale 1-7","2010","35-65 y.","Male","","","","","6"
"6 on scale 1-7","2010","66 and older","Male","","","","","6"
"6 on scale 1-7","2010","16-34 y.","Female","","","","","6"
"6 on scale 1-7","2010","35-65 y.","Female","","","","","6"
"6 on scale 1-7","2010","16-34 y.","Male","","","","","6"
"7 Strongly agree","2010","66 and older","Female","","","","","7"
"7 Strongly agree","2010","16-34 y.","Male","","","","","7"
"7 Strongly agree","2010","16-34 y.","Female","","","","","7"
"7 Strongly agree","2010","35-65 y.","Male","","","","","7"
"7 Strongly agree","2010","35-65 y.","Female","","","","","7"
"7 Strongly agree","2010","66 and older","Male","","","","","7"
"1 Strongly disagree","2011","16-34 y.","Female","","","","","1"
"1 Strongly disagree","2011","35-65 y.","Male","","","","","1"
"1 Strongly disagree","2011","35-65 y.","Female","","","","","1"
"1 Strongly disagree","2011","66 and older","Male","","","","","1"
"1 Strongly disagree","2011","66 and older","Female","","","","","1"
"1 Strongly disagree","2011","16-34 y.","Male","","","","","1"
"2 on scale 1-7 ","2011","66 and older","Female","","","","","2"
"2 on scale 1-7 ","2011","35-65 y.","Male","","","","","2"
"2 on scale 1-7 ","2011","35-65 y.","Female","","","","","2"
"2 on scale 1-7 ","2011","16-34 y.","Female","","","","","2"
"2 on scale 1-7 ","2011","16-34 y.","Male","","","","","2"
"2 on scale 1-7 ","2011","66 and older","Male","","","","","2"
"3 on scale 1-7 ","2011","66 and older","Female","","","","","3"
"3 on scale 1-7 ","2011","66 and older","Male","","","","","3"
"3 on scale 1-7 ","2011","16-34 y.","Female","","","","","3"
"3 on scale 1-7 ","2011","35-65 y.","Male","","","","","3"
"3 on scale 1-7 ","2011","35-65 y.","Female","","","","","3"
"3 on scale 1-7 ","2011","16-34 y.","Male","","","","","3"
"4 on scale 1-7","2011","66 and older","Male","","","","","4"
"4 on scale 1-7","2011","66 and older","Female","","","","","4"
"4 on scale 1-7","2011","35-65 y.","Male","","","","","4"
"4 on scale 1-7","2011","35-65 y.","Female","","","","","4"
"4 on scale 1-7","2011","16-34 y.","Female","","","","","4"
"4 on scale 1-7","2011","16-34 y.","Male","","","","","4"
"5 on scale 1-7","2011","66 and older","Female","","","","","5"
"5 on scale 1-7","2011","66 and older","Male","","","","","5"
"5 on scale 1-7","2011","35-65 y.","Male","","","","","5"
"5 on scale 1-7","2011","35-65 y.","Female","","","","","5"
"5 on scale 1-7","2011","16-34 y.","Female","","","","","5"
"5 on scale 1-7","2011","16-34 y.","Male","","","","","5"
"6 on scale 1-7","2011","16-34 y.","Female","","","","","6"
"6 on scale 1-7","2011","66 and older","Female","","","","","6"
"6 on scale 1-7","2011","35-65 y.","Male","","","","","6"
"6 on scale 1-7","2011","16-34 y.","Male","","","","","6"
"6 on scale 1-7","2011","35-65 y.","Female","","","","","6"
"6 on scale 1-7","2011","66 and older","Male","","","","","6"
"7 Strongly agree","2011","16-34 y.","Female","","","","","7"
"7 Strongly agree","2011","35-65 y.","Male","","","","","7"
"7 Strongly agree","2011","66 and older","Female","","","","","7"
"7 Strongly agree","2011","16-34 y.","Male","","","","","7"
"7 Strongly agree","2011","35-65 y.","Female","","","","","7"
"7 Strongly agree","2011","66 and older","Male","","","","","7"
"1 Strongly disagree","2012","16-34 y.","Female","33","0.0307758444819834","0.021745027667779","0.0398066612961879","1"
"1 Strongly disagree","2012","35-65 y.","Male","108","0.055901923510983","0.0460362806855152","0.0657675663364508","1"
"1 Strongly disagree","2012","66 and older","Male","","","","","1"
"1 Strongly disagree","2012","66 and older","Female","2","","","","1"
"1 Strongly disagree","2012","35-65 y.","Female","73","0.0239320524107647","0.0182930849997241","0.0295710198218053","1"
"1 Strongly disagree","2012","16-34 y.","Male","61","0.0935803754141636","0.0733479196950504","0.113812831133277","1"
"2 on scale 1-7 ","2012","35-65 y.","Male","253","0.11528020426331","0.101565586844043","0.128994821682577","2"
"2 on scale 1-7 ","2012","35-65 y.","Female","224","0.0687631838596605","0.0594268226936276","0.0780995450256933","2"
"2 on scale 1-7 ","2012","66 and older","Female","2","","","","2"
"2 on scale 1-7 ","2012","16-34 y.","Female","81","0.0637031984988815","0.050933009700147","0.0764733872976161","2"
"2 on scale 1-7 ","2012","16-34 y.","Male","97","0.0996599735943363","0.0788507814643841","0.120469165724289","2"
"2 on scale 1-7 ","2012","66 and older","Male","2","","","","2"
"3 on scale 1-7 ","2012","66 and older","Female","","","","","3"
"3 on scale 1-7 ","2012","66 and older","Male","","","","","3"
"3 on scale 1-7 ","2012","35-65 y.","Male","305","0.132951469652083","0.118370992708458","0.147531946595709","3"
"3 on scale 1-7 ","2012","35-65 y.","Female","299","0.105368097716387","0.0940402775313781","0.116695917901397","3"
"3 on scale 1-7 ","2012","16-34 y.","Female","122","0.0780678595848478","0.0640398665081844","0.0920958526615111","3"
"3 on scale 1-7 ","2012","16-34 y.","Male","115","0.158018597198992","0.132679163326243","0.18335803107174","3"
"4 on scale 1-7","2012","66 and older","Female","1","","","","4"
"4 on scale 1-7","2012","66 and older","Male","1","","","","4"
"4 on scale 1-7","2012","35-65 y.","Male","404","0.185023878631359","0.168347959187173","0.201699798075545","4"
"4 on scale 1-7","2012","35-65 y.","Female","469","0.158281690399743","0.144814769372048","0.171748611427437","4"
"4 on scale 1-7","2012","16-34 y.","Female","207","0.143367039403651","0.125042545971039","0.161691532836263","4"
"4 on scale 1-7","2012","16-34 y.","Male","148","0.176460487177531","0.149978076588642","0.202942897766419","4"
"5 on scale 1-7","2012","66 and older","Female","2","","","","5"
"5 on scale 1-7","2012","66 and older","Male","2","","","","5"
"5 on scale 1-7","2012","35-65 y.","Male","442","0.219492865627607","0.201718173018019","0.237267558237194","5"
"5 on scale 1-7","2012","35-65 y.","Female","557","0.198132338713385","0.183426201330222","0.212838476096548","5"
"5 on scale 1-7","2012","16-34 y.","Female","271","0.190405349468225","0.169875615733165","0.210935083203284","5"
"5 on scale 1-7","2012","16-34 y.","Male","153","0.181908728354002","0.155109690283418","0.208707766424586","5"
"6 on scale 1-7","2012","16-34 y.","Female","329","0.238553162206599","0.216267665843363","0.260838658569834","6"
"6 on scale 1-7","2012","66 and older","Female","1","","","","6"
"6 on scale 1-7","2012","66 and older","Male","6","","","","6"
"6 on scale 1-7","2012","16-34 y.","Male","138","0.186061913570378","0.159027560329588","0.213096266811167","6"
"6 on scale 1-7","2012","35-65 y.","Male","367","0.180068295415432","0.163567270401902","0.196569320428962","6"
"6 on scale 1-7","2012","35-65 y.","Female","625","0.227501957297296","0.212034787653829","0.242969126940763","6"
"7 Strongly agree","2012","66 and older","Female","1","","","","7"
"7 Strongly agree","2012","35-65 y.","Male","204","0.111281362899226","0.0977762935733987","0.124786432225053","7"
"7 Strongly agree","2012","16-34 y.","Male","84","0.104309924690598","0.0830758542317405","0.125543995149456","7"
"7 Strongly agree","2012","16-34 y.","Female","362","0.255127546355813","0.232333073039186","0.277922019672439","7"
"7 Strongly agree","2012","35-65 y.","Female","575","0.218020679602764","0.202786605459406","0.233254753746122","7"
"7 Strongly agree","2012","66 and older","Male","4","","","","7"
"1 Strongly disagree","2013","16-34 y.","Female","59","0.02568117830323","0.0186764887494564","0.0326858678570037","1"
"1 Strongly disagree","2013","35-65 y.","Male","262","0.0631420984183386","0.0561938976436658","0.0700902991930114","1"
"1 Strongly disagree","2013","66 and older","Female","116","0.0531361776975806","0.0444336247756149","0.0618387306195463","1"
"1 Strongly disagree","2013","16-34 y.","Male","137","0.0754496246417891","0.0630218839545653","0.0878773653290129","1"
"1 Strongly disagree","2013","35-65 y.","Female","194","0.0383325524475675","0.0332662288462602","0.0433988760488747","1"
"1 Strongly disagree","2013","66 and older","Male","161","0.0672845832661454","0.0572474635819377","0.077321702950353","1"
"2 on scale 1-7 ","2013","16-34 y.","Female","226","0.13474761771708","0.119627233646179","0.149868001787982","2"
"2 on scale 1-7 ","2013","35-65 y.","Male","801","0.160871759341622","0.150375608429915","0.171367910253329","2"
"2 on scale 1-7 ","2013","66 and older","Female","215","0.0895183411729967","0.078441922331197","0.100594760014796","2"
"2 on scale 1-7 ","2013","35-65 y.","Female","600","0.105106961478584","0.0970141783078591","0.11319974464931","2"
"2 on scale 1-7 ","2013","16-34 y.","Male","362","0.217129773659605","0.197729720072168","0.236529827247041","2"
"2 on scale 1-7 ","2013","66 and older","Male","350","0.139023496293872","0.1251617963182","0.152885196269545","2"
"3 on scale 1-7 ","2013","66 and older","Female","267","0.105497114103874","0.0935786877068492","0.117415540500899","3"
"3 on scale 1-7 ","2013","66 and older","Male","413","0.163940329705014","0.149107012602269","0.178773646807759","3"
"3 on scale 1-7 ","2013","35-65 y.","Male","883","0.183779048252864","0.172714648451366","0.194843448054362","3"
"3 on scale 1-7 ","2013","35-65 y.","Female","783","0.13785695628898","0.128759905779835","0.146954006798125","3"
"3 on scale 1-7 ","2013","16-34 y.","Female","270","0.132243927646495","0.117243018753746","0.147244836539244","3"
"3 on scale 1-7 ","2013","16-34 y.","Male","355","0.20331637927851","0.184378668517596","0.222254090039423","3"
