"plh0216","year","sampreg","sex","n","percent","lower_confidence","upper_confidence"
"3 on scale 1-7 ","2008","West Germany","Female","","","",""
"3 on scale 1-7 ","2008","East Germany","Male","","","",""
"3 on scale 1-7 ","2008","East Germany","Female","","","",""
"4 on scale 1-7","2008","West Germany","Male","","","",""
"4 on scale 1-7","2008","West Germany","Female","","","",""
"4 on scale 1-7","2008","East Germany","Male","","","",""
"4 on scale 1-7","2008","East Germany","Female","","","",""
"5 on scale 1-7","2008","West Germany","Male","","","",""
"5 on scale 1-7","2008","West Germany","Female","","","",""
"5 on scale 1-7","2008","East Germany","Male","","","",""
"5 on scale 1-7","2008","East Germany","Female","","","",""
"6 on scale 1-7","2008","West Germany","Male","","","",""
"6 on scale 1-7","2008","West Germany","Female","","","",""
"6 on scale 1-7","2008","East Germany","Male","","","",""
"6 on scale 1-7","2008","East Germany","Female","","","",""
"7 Strongly agree","2008","West Germany","Male","","","",""
"7 Strongly agree","2008","West Germany","Female","","","",""
"7 Strongly agree","2008","East Germany","Male","","","",""
"7 Strongly agree","2008","East Germany","Female","","","",""
"1 Strongly disagree","2009","West Germany","Male","377","0.0541053137460712","0.048565489628928","0.0596451378632144"
"1 Strongly disagree","2009","West Germany","Female","227","0.0346646608416859","0.0303970005274219","0.03893232115595"
"1 Strongly disagree","2009","East Germany","Male","76","0.0427459860438942","0.0342681508971315","0.051223821190657"
"1 Strongly disagree","2009","East Germany","Female","41","0.0163778086579755","0.0112537940954971","0.021501823220454"
"2 on scale 1-7 ","2009","West Germany","Male","1014","0.149409796690303","0.140679995578028","0.158139597802577"
"2 on scale 1-7 ","2009","West Germany","Female","712","0.102003548620695","0.0949427761858085","0.109064321055581"
"2 on scale 1-7 ","2009","East Germany","Male","288","0.130173167397979","0.1160705138805","0.144275820915458"
"2 on scale 1-7 ","2009","East Germany","Female","186","0.0822874443463374","0.0711934376493167","0.0933814510433581"
"3 on scale 1-7 ","2009","West Germany","Male","1169","0.175835203599004","0.166513086195316","0.185157321002691"
"3 on scale 1-7 ","2009","West Germany","Female","906","0.124263226545623","0.116567221027761","0.131959232063486"
"3 on scale 1-7 ","2009","East Germany","Male","398","0.164680632172841","0.149136329724805","0.180224934620876"
"3 on scale 1-7 ","2009","East Germany","Female","276","0.118540565692469","0.105490792528465","0.131590338856472"
"4 on scale 1-7","2009","West Germany","Male","1369","0.216835344982053","0.206744066272634","0.226926623691473"
"4 on scale 1-7","2009","West Germany","Female","1442","0.195578494601725","0.186324917460634","0.204832071742816"
"4 on scale 1-7","2009","East Germany","Male","515","0.21622133430697","0.198968132985419","0.23347453562852"
"4 on scale 1-7","2009","East Germany","Female","459","0.188288815765092","0.172506114846732","0.204071516683452"
"5 on scale 1-7","2009","West Germany","Male","1153","0.181087949345992","0.171657811736366","0.190518086955618"
"5 on scale 1-7","2009","West Germany","Female","1355","0.191902724132361","0.182715598501299","0.201089849763423"
"5 on scale 1-7","2009","East Germany","Male","420","0.19809456150136","0.181390520197038","0.214798602805683"
"5 on scale 1-7","2009","East Germany","Female","512","0.208901729659383","0.192489993171778","0.225313466146989"
"6 on scale 1-7","2009","West Germany","Male","851","0.144788612263833","0.136171563229678","0.153405661297989"
"6 on scale 1-7","2009","West Germany","Female","1345","0.1959142334339","0.186654650071786","0.205173816796014"
"6 on scale 1-7","2009","East Germany","Male","330","0.168676149366216","0.152982076710205","0.184370222022227"
"6 on scale 1-7","2009","East Germany","Female","522","0.221122668140925","0.204368631340641","0.237876704941209"
"7 Strongly agree","2009","West Germany","Male","473","0.0779377793727438","0.0713731720671594","0.0845023866783281"
"7 Strongly agree","2009","West Germany","Female","1071","0.15567311182401","0.14721507878301","0.16413114486501"
"7 Strongly agree","2009","East Germany","Male","160","0.0794081692107399","0.0680766053802927","0.0907397330411871"
"7 Strongly agree","2009","East Germany","Female","361","0.164480967737819","0.149515017405708","0.179446918069929"
"1 Strongly disagree","2010","West Germany","Male","","","",""
"1 Strongly disagree","2010","West Germany","Female","","","",""
"1 Strongly disagree","2010","East Germany","Male","","","",""
"1 Strongly disagree","2010","East Germany","Female","","","",""
"2 on scale 1-7 ","2010","West Germany","Male","","","",""
"2 on scale 1-7 ","2010","West Germany","Female","","","",""
"2 on scale 1-7 ","2010","East Germany","Male","","","",""
"2 on scale 1-7 ","2010","East Germany","Female","","","",""
"3 on scale 1-7 ","2010","West Germany","Male","","","",""
"3 on scale 1-7 ","2010","West Germany","Female","","","",""
"3 on scale 1-7 ","2010","East Germany","Male","","","",""
"3 on scale 1-7 ","2010","East Germany","Female","","","",""
"4 on scale 1-7","2010","West Germany","Male","","","",""
"4 on scale 1-7","2010","West Germany","Female","","","",""
"4 on scale 1-7","2010","East Germany","Male","","","",""
"4 on scale 1-7","2010","East Germany","Female","","","",""
"5 on scale 1-7","2010","West Germany","Male","","","",""
"5 on scale 1-7","2010","West Germany","Female","","","",""
"5 on scale 1-7","2010","East Germany","Male","","","",""
"5 on scale 1-7","2010","East Germany","Female","","","",""
"6 on scale 1-7","2010","West Germany","Male","","","",""
"6 on scale 1-7","2010","West Germany","Female","","","",""
"6 on scale 1-7","2010","East Germany","Male","","","",""
"6 on scale 1-7","2010","East Germany","Female","","","",""
"7 Strongly agree","2010","West Germany","Male","","","",""
"7 Strongly agree","2010","West Germany","Female","","","",""
"7 Strongly agree","2010","East Germany","Male","","","",""
"7 Strongly agree","2010","East Germany","Female","","","",""
"1 Strongly disagree","2011","West Germany","Male","","","",""
"1 Strongly disagree","2011","West Germany","Female","","","",""
"1 Strongly disagree","2011","East Germany","Male","","","",""
"1 Strongly disagree","2011","East Germany","Female","","","",""
"2 on scale 1-7 ","2011","West Germany","Male","","","",""
"2 on scale 1-7 ","2011","West Germany","Female","","","",""
"2 on scale 1-7 ","2011","East Germany","Male","","","",""
"2 on scale 1-7 ","2011","East Germany","Female","","","",""
"3 on scale 1-7 ","2011","West Germany","Male","","","",""
"3 on scale 1-7 ","2011","West Germany","Female","","","",""
"3 on scale 1-7 ","2011","East Germany","Male","","","",""
"3 on scale 1-7 ","2011","East Germany","Female","","","",""
"4 on scale 1-7","2011","West Germany","Male","","","",""
"4 on scale 1-7","2011","West Germany","Female","","","",""
"4 on scale 1-7","2011","East Germany","Male","","","",""
"4 on scale 1-7","2011","East Germany","Female","","","",""
"5 on scale 1-7","2011","West Germany","Male","","","",""
"5 on scale 1-7","2011","West Germany","Female","","","",""
"5 on scale 1-7","2011","East Germany","Male","","","",""
"5 on scale 1-7","2011","East Germany","Female","","","",""
"6 on scale 1-7","2011","West Germany","Male","","","",""
"6 on scale 1-7","2011","West Germany","Female","","","",""
"6 on scale 1-7","2011","East Germany","Male","","","",""
"6 on scale 1-7","2011","East Germany","Female","","","",""
"7 Strongly agree","2011","West Germany","Male","","","",""
"7 Strongly agree","2011","West Germany","Female","","","",""
"7 Strongly agree","2011","East Germany","Male","","","",""
"7 Strongly agree","2011","East Germany","Female","","","",""
"1 Strongly disagree","2012","West Germany","Male","136","0.0686958909753891","0.058499757906064","0.0788920240447143"
"1 Strongly disagree","2012","West Germany","Female","93","0.0291901330462078","0.0235548879146967","0.0348253781777188"
"1 Strongly disagree","2012","East Germany","Male","33","0.0636864862644805","0.0428969670289653","0.0844760054999957"
"1 Strongly disagree","2012","East Germany","Female","15","","",""
"2 on scale 1-7 ","2012","West Germany","Male","292","0.110928871220506","0.0982694192473464","0.123588323193665"
"2 on scale 1-7 ","2012","West Germany","Female","255","0.0669725663073658","0.0586045337435875","0.0753405988711441"
"2 on scale 1-7 ","2012","East Germany","Male","60","0.106595983368414","0.0803232942586813","0.132868672478146"
"2 on scale 1-7 ","2012","East Germany","Female","52","0.0669978995662927","0.0497588104353698","0.0842369886972156"
"3 on scale 1-7 ","2012","West Germany","Male","336","0.135520813459617","0.121723179299012","0.149318447620223"
"3 on scale 1-7 ","2012","West Germany","Female","355","0.0980897018623306","0.0881328724956377","0.108046531229023"
"3 on scale 1-7 ","2012","East Germany","Male","84","0.166452576332933","0.134740799704334","0.198164352961531"
"3 on scale 1-7 ","2012","East Germany","Female","66","0.0756422810853436","0.0574098426721229","0.0938747194985642"
"4 on scale 1-7","2012","West Germany","Male","460","0.181763226009054","0.166217290453963","0.197309161564146"
"4 on scale 1-7","2012","West Germany","Female","538","0.149356049508709","0.13742405616944","0.161288042847978"
"4 on scale 1-7","2012","East Germany","Male","93","0.183317431599694","0.150376287328348","0.21625857587104"
"4 on scale 1-7","2012","East Germany","Female","139","0.166919588515717","0.141207371510277","0.192631805521158"
"5 on scale 1-7","2012","West Germany","Male","483","0.204888686836321","0.188618321271964","0.221159052400678"
"5 on scale 1-7","2012","West Germany","Female","673","0.191469903937563","0.178298682863814","0.204641125011312"
"5 on scale 1-7","2012","East Germany","Male","114","0.216719188090559","0.181642580633674","0.251795795547443"
"5 on scale 1-7","2012","East Germany","Female","157","0.211785808332437","0.183614114292334","0.23995750237254"
"6 on scale 1-7","2012","West Germany","Male","423","0.18733051591062","0.171602077879053","0.203058953942186"
"6 on scale 1-7","2012","West Germany","Female","768","0.231450824125213","0.217332183601388","0.245569464649037"
"6 on scale 1-7","2012","East Germany","Male","88","0.157393789679273","0.126389893049807","0.188397686308738"
"6 on scale 1-7","2012","East Germany","Female","187","0.231298383454604","0.202224194636984","0.260372572272225"
"7 Strongly agree","2012","West Germany","Male","234","0.110871995588493","0.098215384604131","0.123528606572855"
"7 Strongly agree","2012","West Germany","Female","746","0.233470821212611","0.219309351249068","0.247632291176154"
"7 Strongly agree","2012","East Germany","Male","58","0.105834544664648","0.0796447060145407","0.132024383314755"
"7 Strongly agree","2012","East Germany","Female","192","0.22822873938134","0.199290515153572","0.257166963609107"
"1 Strongly disagree","2013","West Germany","Male","468","0.0712378637850681","0.0650920340881354","0.0773836934820009"
"1 Strongly disagree","2013","West Germany","Female","307","0.0445434785485924","0.0399278088488225","0.0491591482483624"
"1 Strongly disagree","2013","East Germany","Male","92","0.048783523289526","0.0395833677140816","0.0579836788649703"
"1 Strongly disagree","2013","East Germany","Female","62","0.0232032665986011","0.0171216151529624","0.0292849180442398"
"2 on scale 1-7 ","2013","West Germany","Male","1181","0.170210742914252","0.161231283032485","0.179190202796018"
"2 on scale 1-7 ","2013","West Germany","Female","851","0.111201800227705","0.104167924586264","0.118235675869146"
"2 on scale 1-7 ","2013","East Germany","Male","332","0.155754632290809","0.140267402696223","0.171241861885396"
"2 on scale 1-7 ","2013","East Germany","Female","190","0.0830137624198531","0.0718682171676325","0.0941593076720736"
"3 on scale 1-7 ","2013","West Germany","Male","1281","0.187624052337046","0.178295900405418","0.196952204268674"
"3 on scale 1-7 ","2013","West Germany","Female","1024","0.127249039734329","0.119792975890286","0.134705103578373"
"3 on scale 1-7 ","2013","East Germany","Male","370","0.163430663365124","0.147638680999324","0.179222645730924"
"3 on scale 1-7 ","2013","East Germany","Female","296","0.124515190547029","0.111177509180107","0.137852871913952"
"4 on scale 1-7","2013","West Germany","Male","1350","0.19579351834634","0.18631248297783","0.205274553714849"
"4 on scale 1-7","2013","West Germany","Female","1572","0.2028115697082","0.193815267204011","0.211807872212389"
"4 on scale 1-7","2013","East Germany","Male","476","0.22948886714314","0.211529576549949","0.247448157736331"
"4 on scale 1-7","2013","East Germany","Female","455","0.206431990180392","0.190081701020697","0.222782279340087"
"5 on scale 1-7","2013","West Germany","Male","1233","0.187827442319761","0.178495404186557","0.197159480452964"
"5 on scale 1-7","2013","West Germany","Female","1540","0.203166042517448","0.194163883693948","0.212168201340947"
"5 on scale 1-7","2013","East Germany","Male","397","0.181672127846504","0.165204663539764","0.198139592153245"
"5 on scale 1-7","2013","East Germany","Female","537","0.20825889631598","0.191855331496651","0.224662461135309"
"6 on scale 1-7","2013","West Germany","Male","812","0.122945906828406","0.115100001670566","0.130791811986245"
"6 on scale 1-7","2013","West Germany","Female","1355","0.174454173443167","0.165963376234975","0.182944970651359"
"6 on scale 1-7","2013","East Germany","Male","302","0.142590617962664","0.127657224812718","0.157524011112609"
"6 on scale 1-7","2013","East Germany","Female","472","0.195754821245068","0.179726230939999","0.211783411550137"
"7 Strongly agree","2013","West Germany","Male","404","0.0643604734691279","0.0584972462844151","0.0702237006538407"
"7 Strongly agree","2013","West Germany","Female","1025","0.136573895820558","0.128890846344201","0.144256945296915"
"7 Strongly agree","2013","East Germany","Male","137","0.078279568102233","0.0668074733499268","0.0897516628545391"
"7 Strongly agree","2013","East Germany","Female","342","0.158822072693076","0.144056706388215","0.173587438997937"
"1 Strongly disagree","2014","West Germany","Male","","","",""
"1 Strongly disagree","2014","West Germany","Female","","","",""
"1 Strongly disagree","2014","East Germany","Male","","","",""
"1 Strongly disagree","2014","East Germany","Female","","","",""
"2 on scale 1-7 ","2014","West Germany","Male","","","",""
"2 on scale 1-7 ","2014","West Germany","Female","","","",""
"2 on scale 1-7 ","2014","East Germany","Male","","","",""
"2 on scale 1-7 ","2014","East Germany","Female","","","",""
"3 on scale 1-7 ","2014","West Germany","Male","","","",""
"3 on scale 1-7 ","2014","West Germany","Female","","","",""
"3 on scale 1-7 ","2014","East Germany","Male","","","",""
"3 on scale 1-7 ","2014","East Germany","Female","","","",""
"4 on scale 1-7","2014","West Germany","Male","","","",""
"4 on scale 1-7","2014","West Germany","Female","","","",""
"4 on scale 1-7","2014","East Germany","Male","","","",""
"4 on scale 1-7","2014","East Germany","Female","","","",""
"5 on scale 1-7","2014","West Germany","Male","","","",""
"5 on scale 1-7","2014","West Germany","Female","","","",""
"5 on scale 1-7","2014","East Germany","Male","","","",""
"5 on scale 1-7","2014","East Germany","Female","","","",""
"6 on scale 1-7","2014","West Germany","Male","","","",""
"6 on scale 1-7","2014","West Germany","Female","","","",""
"6 on scale 1-7","2014","East Germany","Male","","","",""
"6 on scale 1-7","2014","East Germany","Female","","","",""
"7 Strongly agree","2014","West Germany","Male","","","",""
"7 Strongly agree","2014","West Germany","Female","","","",""
"7 Strongly agree","2014","East Germany","Male","","","",""
"7 Strongly agree","2014","East Germany","Female","","","",""
"1 Strongly disagree","2015","West Germany","Male","","","",""
"1 Strongly disagree","2015","West Germany","Female","","","",""
"1 Strongly disagree","2015","East Germany","Male","","","",""
"1 Strongly disagree","2015","East Germany","Female","","","",""
"2 on scale 1-7 ","2015","West Germany","Male","","","",""
"2 on scale 1-7 ","2015","West Germany","Female","","","",""
"2 on scale 1-7 ","2015","East Germany","Male","","","",""
"2 on scale 1-7 ","2015","East Germany","Female","","","",""
"3 on scale 1-7 ","2015","West Germany","Male","","","",""
"3 on scale 1-7 ","2015","West Germany","Female","","","",""
"3 on scale 1-7 ","2015","East Germany","Male","","","",""
"3 on scale 1-7 ","2015","East Germany","Female","","","",""
"4 on scale 1-7","2015","West Germany","Male","","","",""
"4 on scale 1-7","2015","West Germany","Female","","","",""
"4 on scale 1-7","2015","East Germany","Male","","","",""
"4 on scale 1-7","2015","East Germany","Female","","","",""
"5 on scale 1-7","2015","West Germany","Male","","","",""
"5 on scale 1-7","2015","West Germany","Female","","","",""
"5 on scale 1-7","2015","East Germany","Male","","","",""
"5 on scale 1-7","2015","East Germany","Female","","","",""
"6 on scale 1-7","2015","West Germany","Male","","","",""
"6 on scale 1-7","2015","West Germany","Female","","","",""
"6 on scale 1-7","2015","East Germany","Male","","","",""
"6 on scale 1-7","2015","East Germany","Female","","","",""
"7 Strongly agree","2015","West Germany","Male","","","",""
"7 Strongly agree","2015","West Germany","Female","","","",""
"7 Strongly agree","2015","East Germany","Male","","","",""
"7 Strongly agree","2015","East Germany","Female","","","",""
"1 Strongly disagree","2016","West Germany","Male","","","",""
"1 Strongly disagree","2016","West Germany","Female","","","",""
"1 Strongly disagree","2016","East Germany","Male","","","",""
"1 Strongly disagree","2016","East Germany","Female","","","",""
"2 on scale 1-7 ","2016","West Germany","Male","","","",""
"2 on scale 1-7 ","2016","West Germany","Female","","","",""
"2 on scale 1-7 ","2016","East Germany","Male","","","",""
"2 on scale 1-7 ","2016","East Germany","Female","","","",""
"3 on scale 1-7 ","2016","West Germany","Male","","","",""
"3 on scale 1-7 ","2016","West Germany","Female","","","",""
"3 on scale 1-7 ","2016","East Germany","Male","","","",""
"3 on scale 1-7 ","2016","East Germany","Female","","","",""
"4 on scale 1-7","2016","West Germany","Male","","","",""
"4 on scale 1-7","2016","West Germany","Female","","","",""
"4 on scale 1-7","2016","East Germany","Male","","","",""
"4 on scale 1-7","2016","East Germany","Female","","","",""
"5 on scale 1-7","2016","West Germany","Male","","","",""
"5 on scale 1-7","2016","West Germany","Female","","","",""
"5 on scale 1-7","2016","East Germany","Male","","","",""
"5 on scale 1-7","2016","East Germany","Female","","","",""
"6 on scale 1-7","2016","West Germany","Male","","","",""
"6 on scale 1-7","2016","West Germany","Female","","","",""
"6 on scale 1-7","2016","East Germany","Male","","","",""
"6 on scale 1-7","2016","East Germany","Female","","","",""
"7 Strongly agree","2016","West Germany","Male","","","",""
"7 Strongly agree","2016","West Germany","Female","","","",""
"7 Strongly agree","2016","East Germany","Male","","","",""
"7 Strongly agree","2016","East Germany","Female","","","",""
"1 Strongly disagree","2017","West Germany","Male","810","0.0668880002005741","0.0622374788025418","0.0715385215986063"
"1 Strongly disagree","2017","West Germany","Female","463","0.0335727184100488","0.0303641768845179","0.0367812599355796"
"1 Strongly disagree","2017","East Germany","Male","182","0.0589086097317619","0.0503258030238273","0.0674914164396964"
"1 Strongly disagree","2017","East Germany","Female","94","0.0233202931122102","0.01809458772267","0.0285459985017504"
"2 on scale 1-7 ","2017","West Germany","Male","1740","0.164373652337123","0.157474705171621","0.171272599502625"
"2 on scale 1-7 ","2017","West Germany","Female","1192","0.104200030145278","0.0987578957344061","0.109642164556149"
"2 on scale 1-7 ","2017","East Germany","Male","439","0.152917703910377","0.139798250792024","0.16603715702873"
"2 on scale 1-7 ","2017","East Germany","Female","263","0.0809685725715686","0.0715230658752236","0.0904140792679136"
"3 on scale 1-7 ","2017","West Germany","Male","1740","0.156474391056927","0.149711515050172","0.163237267063682"
"3 on scale 1-7 ","2017","West Germany","Female","1465","0.124770464221962","0.118884105868594","0.130656822575331"
"3 on scale 1-7 ","2017","East Germany","Male","487","0.180453556176179","0.166435314184086","0.194471798168272"
"3 on scale 1-7 ","2017","East Germany","Female","351","0.116597041805976","0.105484202665298","0.127709880946653"
"4 on scale 1-7","2017","West Germany","Male","2053","0.190733210271444","0.183419804462817","0.19804661608007"
"4 on scale 1-7","2017","West Germany","Female","2096","0.173503952485068","0.166758596155094","0.180249308815041"
"4 on scale 1-7","2017","East Germany","Male","518","0.181903575234567","0.167841581177688","0.195965569291445"
"4 on scale 1-7","2017","East Germany","Female","581","0.185363112797253","0.17190774635104","0.198818479243467"
"5 on scale 1-7","2017","West Germany","Male","2038","0.187587495121684","0.180320566476925","0.194854423766444"
"5 on scale 1-7","2017","West Germany","Female","2285","0.194708659519275","0.187655252141368","0.201762066897182"
"5 on scale 1-7","2017","East Germany","Male","578","0.21047201432402","0.195612487227112","0.225331541420929"
"5 on scale 1-7","2017","East Germany","Female","644","0.207380721918143","0.193342298285756","0.22141914555053"
"6 on scale 1-7","2017","West Germany","Male","1573","0.150656126139503","0.143997328279677","0.157314923999329"
"6 on scale 1-7","2017","West Germany","Female","2470","0.207476350334383","0.200253306754746","0.21469939391402"
"6 on scale 1-7","2017","East Germany","Male","424","0.141018513321699","0.128331657249628","0.153705369393769"
"6 on scale 1-7","2017","East Germany","Female","695","0.226209827938585","0.211723137606331","0.240696518270839"
"7 Strongly agree","2017","West Germany","Male","1132","0.0832871248727447","0.0781435359245398","0.0884307138209497"
"7 Strongly agree","2017","West Germany","Female","2136","0.161767824883986","0.155208516398481","0.16832713336949"
"7 Strongly agree","2017","East Germany","Male","263","0.0743260273013963","0.0647645822870914","0.0838874723157011"
"7 Strongly agree","2017","East Germany","Female","576","0.160160429856264","0.147461193194037","0.172859666518491"
"1 Strongly disagree","2018","West Germany","Male","","","",""
"1 Strongly disagree","2018","West Germany","Female","","","",""
"1 Strongly disagree","2018","East Germany","Male","","","",""
"1 Strongly disagree","2018","East Germany","Female","","","",""
"2 on scale 1-7 ","2018","West Germany","Male","","","",""
"2 on scale 1-7 ","2018","West Germany","Female","","","",""
"2 on scale 1-7 ","2018","East Germany","Male","","","",""
"2 on scale 1-7 ","2018","East Germany","Female","","","",""
"3 on scale 1-7 ","2018","West Germany","Male","","","",""
"3 on scale 1-7 ","2018","West Germany","Female","","","",""
"3 on scale 1-7 ","2018","East Germany","Male","","","",""
"3 on scale 1-7 ","2018","East Germany","Female","","","",""
"4 on scale 1-7","2018","West Germany","Male","","","",""
"4 on scale 1-7","2018","West Germany","Female","","","",""
"4 on scale 1-7","2018","East Germany","Male","","","",""
"4 on scale 1-7","2018","East Germany","Female","","","",""
"5 on scale 1-7","2018","West Germany","Male","","","",""
"5 on scale 1-7","2018","West Germany","Female","","","",""
"5 on scale 1-7","2018","East Germany","Male","","","",""
"5 on scale 1-7","2018","East Germany","Female","","","",""
"6 on scale 1-7","2018","West Germany","Male","","","",""
"6 on scale 1-7","2018","West Germany","Female","","","",""
"6 on scale 1-7","2018","East Germany","Male","","","",""
"6 on scale 1-7","2018","East Germany","Female","","","",""
"7 Strongly agree","2018","West Germany","Male","","","",""
"7 Strongly agree","2018","West Germany","Female","","","",""
"7 Strongly agree","2018","East Germany","Male","","","",""
