"plh0216","year","migback","n","percent","lower_confidence","upper_confidence"
"4 on scale 1-7","2009","indirect migration background","153","0.192323955033966","0.16339460888854","0.221253301179392"
"5 on scale 1-7","2009","no migration background","2975","0.188283126824527","0.182156466244104","0.19440978740495"
"5 on scale 1-7","2009","direct migration background","331","0.200046101070533","0.180767395806912","0.219324806334155"
"5 on scale 1-7","2009","indirect migration background","134","0.190212598701848","0.161404906147793","0.219020291255903"
"6 on scale 1-7","2009","no migration background","2618","0.172716170831982","0.166792245154487","0.178640096509477"
"6 on scale 1-7","2009","direct migration background","319","0.191722545991476","0.172751242808308","0.210693849174643"
"6 on scale 1-7","2009","indirect migration background","111","0.183499457819647","0.155087644169629","0.211911271469665"
"7 Strongly agree","2009","no migration background","1734","0.115259673449223","0.110255153360835","0.120264193537611"
"7 Strongly agree","2009","direct migration background","256","0.157397692513772","0.139847138063621","0.174948246963923"
"7 Strongly agree","2009","indirect migration background","75","0.0820093980140636","0.0618696396484332","0.102149156379694"
"1 Strongly disagree","2010","no migration background","","","",""
"1 Strongly disagree","2010","direct migration background","","","",""
"1 Strongly disagree","2010","indirect migration background","","","",""
"2 on scale 1-7 ","2010","no migration background","","","",""
"2 on scale 1-7 ","2010","direct migration background","","","",""
"2 on scale 1-7 ","2010","indirect migration background","","","",""
"3 on scale 1-7 ","2010","no migration background","","","",""
"3 on scale 1-7 ","2010","direct migration background","","","",""
"3 on scale 1-7 ","2010","indirect migration background","","","",""
"4 on scale 1-7","2010","no migration background","","","",""
"4 on scale 1-7","2010","direct migration background","","","",""
"4 on scale 1-7","2010","indirect migration background","","","",""
"5 on scale 1-7","2010","no migration background","","","",""
"5 on scale 1-7","2010","direct migration background","","","",""
"5 on scale 1-7","2010","indirect migration background","","","",""
"6 on scale 1-7","2010","no migration background","","","",""
"6 on scale 1-7","2010","direct migration background","","","",""
"6 on scale 1-7","2010","indirect migration background","","","",""
"7 Strongly agree","2010","no migration background","","","",""
"7 Strongly agree","2010","direct migration background","","","",""
"7 Strongly agree","2010","indirect migration background","","","",""
"1 Strongly disagree","2011","no migration background","","","",""
"1 Strongly disagree","2011","direct migration background","","","",""
"1 Strongly disagree","2011","indirect migration background","","","",""
"2 on scale 1-7 ","2011","no migration background","","","",""
"2 on scale 1-7 ","2011","direct migration background","","","",""
"2 on scale 1-7 ","2011","indirect migration background","","","",""
"3 on scale 1-7 ","2011","no migration background","","","",""
"3 on scale 1-7 ","2011","direct migration background","","","",""
"3 on scale 1-7 ","2011","indirect migration background","","","",""
"4 on scale 1-7","2011","no migration background","","","",""
"4 on scale 1-7","2011","direct migration background","","","",""
"4 on scale 1-7","2011","indirect migration background","","","",""
"5 on scale 1-7","2011","no migration background","","","",""
"5 on scale 1-7","2011","direct migration background","","","",""
"5 on scale 1-7","2011","indirect migration background","","","",""
"6 on scale 1-7","2011","no migration background","","","",""
"6 on scale 1-7","2011","direct migration background","","","",""
"6 on scale 1-7","2011","indirect migration background","","","",""
"7 Strongly agree","2011","no migration background","","","",""
"7 Strongly agree","2011","direct migration background","","","",""
"7 Strongly agree","2011","indirect migration background","","","",""
"1 Strongly disagree","2012","no migration background","220","0.0455378422484929","0.0400554306112262","0.0510202538857596"
"1 Strongly disagree","2012","direct migration background","41","0.0461730078484512","0.0337202769482216","0.0586257387486808"
"1 Strongly disagree","2012","indirect migration background","","","",""
"2 on scale 1-7 ","2012","no migration background","540","0.0921672486673322","0.0845605310507781","0.0997739662838863"
"2 on scale 1-7 ","2012","direct migration background","71","0.0688444596550741","0.0538206065257961","0.0838683127843521"
"2 on scale 1-7 ","2012","indirect migration background","48","0.0775006639414154","0.0536796001091918","0.101321727773639"
"3 on scale 1-7 ","2012","no migration background","717","0.130092518390443","0.121246073978416","0.13893896280247"
"3 on scale 1-7 ","2012","direct migration background","81","0.06850368447356","0.0535143188969945","0.0834930500501255"
"3 on scale 1-7 ","2012","indirect migration background","43","0.10399766880193","0.0768024985404286","0.131192839063431"
"4 on scale 1-7","2012","no migration background","1002","0.172844141410126","0.162900921005066","0.182787361815186"
"4 on scale 1-7","2012","direct migration background","161","0.148020078627576","0.126947838290615","0.169092318964537"
"4 on scale 1-7","2012","indirect migration background","67","0.1451906666187","0.113805142352435","0.176576190884966"
"5 on scale 1-7","2012","no migration background","1106","0.201753520682272","0.191200297415229","0.212306743949315"
"5 on scale 1-7","2012","direct migration background","225","0.203790805274145","0.179888400166828","0.227693210381461"
"5 on scale 1-7","2012","indirect migration background","96","0.174127355027217","0.140343013985789","0.207911696068644"
"6 on scale 1-7","2012","no migration background","1121","0.205286006039359","0.194664376200387","0.215907635878331"
"6 on scale 1-7","2012","direct migration background","241","0.223894523936648","0.199159187292619","0.248629860580678"
"6 on scale 1-7","2012","indirect migration background","104","0.212600520402825","0.176149882461083","0.249051158344567"
"7 Strongly agree","2012","no migration background","849","0.152318722561975","0.142869436444128","0.161768008679822"
"7 Strongly agree","2012","direct migration background","271","0.240773440184545","0.215403134444121","0.26614374592497"
"7 Strongly agree","2012","indirect migration background","110","0.246742804229371","0.208335015604706","0.285150592854036"
"1 Strongly disagree","2013","no migration background","811","0.053436816091238","0.0500016390321195","0.0568719931503565"
"1 Strongly disagree","2013","direct migration background","79","0.0542785269859584","0.0434541805218523","0.0651028734500646"
"1 Strongly disagree","2013","indirect migration background","39","0.048434238269456","0.0326873543602424","0.0641811221786696"
"2 on scale 1-7 ","2013","no migration background","2297","0.140170009675666","0.134867421712706","0.145472597638627"
"2 on scale 1-7 ","2013","direct migration background","155","0.087945906385743","0.0744150854692133","0.101476727302273"
"2 on scale 1-7 ","2013","indirect migration background","102","0.157754840123146","0.131018029897336","0.184491650348956"
"3 on scale 1-7 ","2013","no migration background","2649","0.156964720334748","0.151408519497966","0.162520921171531"
"3 on scale 1-7 ","2013","direct migration background","217","0.12461844427122","0.108838847848172","0.140398040694267"
"3 on scale 1-7 ","2013","indirect migration background","105","0.161406944900352","0.134421118358855","0.188392771441849"
"4 on scale 1-7","2013","no migration background","3381","0.204360980528646","0.19820196837457","0.210519992682723"
"4 on scale 1-7","2013","direct migration background","311","0.184378613551796","0.165851591946788","0.202905635156803"
"4 on scale 1-7","2013","indirect migration background","161","0.218870795762092","0.188542058336069","0.249199533188114"
"5 on scale 1-7","2013","no migration background","3248","0.193481700425757","0.18744803678075","0.199515364070764"
"5 on scale 1-7","2013","direct migration background","330","0.213898037000586","0.194307385775347","0.233488688225826"
"5 on scale 1-7","2013","indirect migration background","129","0.2021953928137","0.172735383288968","0.231655402338432"
"6 on scale 1-7","2013","no migration background","2507","0.150484559898912","0.145023390537475","0.15594572926035"
"6 on scale 1-7","2013","direct migration background","325","0.186980859354308","0.168353341264039","0.205608377444577"
"6 on scale 1-7","2013","indirect migration background","109","0.130230448543036","0.105544071756707","0.154916825329365"
"7 Strongly agree","2013","no migration background","1573","0.101101213045031","0.0964966585643022","0.10570576752576"
"7 Strongly agree","2013","direct migration background","266","0.147899612450389","0.130939257679308","0.164859967221469"
"7 Strongly agree","2013","indirect migration background","69","0.0811073395882187","0.0610828500185759","0.101131829157861"
"1 Strongly disagree","2014","no migration background","","","",""
"1 Strongly disagree","2014","direct migration background","","","",""
"1 Strongly disagree","2014","indirect migration background","","","",""
"2 on scale 1-7 ","2014","no migration background","","","",""
"2 on scale 1-7 ","2014","direct migration background","","","",""
"2 on scale 1-7 ","2014","indirect migration background","","","",""
"3 on scale 1-7 ","2014","no migration background","","","",""
"3 on scale 1-7 ","2014","direct migration background","","","",""
"3 on scale 1-7 ","2014","indirect migration background","","","",""
"4 on scale 1-7","2014","no migration background","","","",""
"4 on scale 1-7","2014","direct migration background","","","",""
"4 on scale 1-7","2014","indirect migration background","","","",""
"5 on scale 1-7","2014","no migration background","","","",""
"5 on scale 1-7","2014","direct migration background","","","",""
"5 on scale 1-7","2014","indirect migration background","","","",""
"6 on scale 1-7","2014","no migration background","","","",""
"6 on scale 1-7","2014","direct migration background","","","",""
"6 on scale 1-7","2014","indirect migration background","","","",""
"7 Strongly agree","2014","no migration background","","","",""
"7 Strongly agree","2014","direct migration background","","","",""
"7 Strongly agree","2014","indirect migration background","","","",""
"1 Strongly disagree","2015","no migration background","","","",""
"1 Strongly disagree","2015","direct migration background","","","",""
"1 Strongly disagree","2015","indirect migration background","","","",""
"2 on scale 1-7 ","2015","no migration background","","","",""
"2 on scale 1-7 ","2015","direct migration background","","","",""
"2 on scale 1-7 ","2015","indirect migration background","","","",""
"3 on scale 1-7 ","2015","no migration background","","","",""
"3 on scale 1-7 ","2015","direct migration background","","","",""
"3 on scale 1-7 ","2015","indirect migration background","","","",""
"4 on scale 1-7","2015","no migration background","","","",""
"4 on scale 1-7","2015","direct migration background","","","",""
"4 on scale 1-7","2015","indirect migration background","","","",""
"5 on scale 1-7","2015","no migration background","","","",""
"5 on scale 1-7","2015","direct migration background","","","",""
"5 on scale 1-7","2015","indirect migration background","","","",""
"6 on scale 1-7","2015","no migration background","","","",""
"6 on scale 1-7","2015","direct migration background","","","",""
"6 on scale 1-7","2015","indirect migration background","","","",""
"7 Strongly agree","2015","no migration background","","","",""
"7 Strongly agree","2015","direct migration background","","","",""
"7 Strongly agree","2015","indirect migration background","","","",""
"1 Strongly disagree","2016","no migration background","","","",""
"1 Strongly disagree","2016","direct migration background","","","",""
"1 Strongly disagree","2016","indirect migration background","","","",""
"2 on scale 1-7 ","2016","no migration background","","","",""
"2 on scale 1-7 ","2016","direct migration background","","","",""
"2 on scale 1-7 ","2016","indirect migration background","","","",""
"3 on scale 1-7 ","2016","no migration background","","","",""
"3 on scale 1-7 ","2016","direct migration background","","","",""
"3 on scale 1-7 ","2016","indirect migration background","","","",""
"4 on scale 1-7","2016","no migration background","","","",""
"4 on scale 1-7","2016","direct migration background","","","",""
"4 on scale 1-7","2016","indirect migration background","","","",""
"5 on scale 1-7","2016","no migration background","","","",""
"5 on scale 1-7","2016","direct migration background","","","",""
"5 on scale 1-7","2016","indirect migration background","","","",""
"6 on scale 1-7","2016","no migration background","","","",""
"6 on scale 1-7","2016","direct migration background","","","",""
"6 on scale 1-7","2016","indirect migration background","","","",""
"7 Strongly agree","2016","no migration background","","","",""
"7 Strongly agree","2016","direct migration background","","","",""
"7 Strongly agree","2016","indirect migration background","","","",""
"1 Strongly disagree","2017","no migration background","904","0.0490607797189678","0.0460897185954268","0.0520318408425088"
"1 Strongly disagree","2017","direct migration background","552","0.0462892800475125","0.0414594768936324","0.0511190832013925"
"1 Strongly disagree","2017","indirect migration background","93","0.0442961421743786","0.03455834665743","0.0540339376913272"
"2 on scale 1-7 ","2017","no migration background","2875","0.137956110153178","0.133212563864741","0.142699656441615"
"2 on scale 1-7 ","2017","direct migration background","571","0.100226363844474","0.0933233538065484","0.107129373882399"
"2 on scale 1-7 ","2017","indirect migration background","188","0.114660759967773","0.0995815602420103","0.129739959693535"
"3 on scale 1-7 ","2017","no migration background","3158","0.151306146366784","0.146376999057972","0.156235293675596"
"3 on scale 1-7 ","2017","direct migration background","672","0.101229142636133","0.0942955526571487","0.108162732615118"
"3 on scale 1-7 ","2017","indirect migration background","213","0.119421878036631","0.104074226760973","0.134769529312289"
"4 on scale 1-7","2017","no migration background","3742","0.181914824563027","0.176608408595738","0.187221240530316"
"4 on scale 1-7","2017","direct migration background","1198","0.175828195834709","0.167077672608258","0.18457871906116"
"4 on scale 1-7","2017","indirect migration background","308","0.205165279865034","0.186053269282594","0.224277290447473"
"5 on scale 1-7","2017","no migration background","3932","0.198147733988601","0.192664841637656","0.203630626339545"
"5 on scale 1-7","2017","direct migration background","1307","0.179352354370705","0.17053348741871","0.188171221322699"
"5 on scale 1-7","2017","indirect migration background","306","0.18152944195401","0.163286658796497","0.199772225111523"
"6 on scale 1-7","2017","no migration background","3525","0.172619927551113","0.16742157204212","0.177818283060105"
"6 on scale 1-7","2017","direct migration background","1301","0.209361470661819","0.200009174462718","0.218713766860919"
"6 on scale 1-7","2017","indirect migration background","336","0.208516240930498","0.189289442370867","0.227743039490129"
"7 Strongly agree","2017","no migration background","2167","0.10899447765833","0.104707902638203","0.113281052678456"
"7 Strongly agree","2017","direct migration background","1669","0.187713192604648","0.178737189718081","0.196689195491215"
"7 Strongly agree","2017","indirect migration background","271","0.126410257071676","0.110682711610789","0.142137802532564"
"1 Strongly disagree","2018","no migration background","","","",""
"1 Strongly disagree","2018","direct migration background","","","",""
"1 Strongly disagree","2018","indirect migration background","","","",""
"2 on scale 1-7 ","2018","no migration background","","","",""
"2 on scale 1-7 ","2018","direct migration background","","","",""
"2 on scale 1-7 ","2018","indirect migration background","","","",""
"3 on scale 1-7 ","2018","no migration background","","","",""
"3 on scale 1-7 ","2018","direct migration background","","","",""
"3 on scale 1-7 ","2018","indirect migration background","","","",""
"4 on scale 1-7","2018","no migration background","","","",""
"4 on scale 1-7","2018","direct migration background","","","",""
"4 on scale 1-7","2018","indirect migration background","","","",""
"5 on scale 1-7","2018","no migration background","","","",""
"5 on scale 1-7","2018","direct migration background","","","",""
"5 on scale 1-7","2018","indirect migration background","","","",""
"6 on scale 1-7","2018","no migration background","","","",""
"6 on scale 1-7","2018","direct migration background","","","",""
"6 on scale 1-7","2018","indirect migration background","","","",""
"7 Strongly agree","2018","no migration background","","","",""
"7 Strongly agree","2018","direct migration background","","","",""
"7 Strongly agree","2018","indirect migration background","","","",""
"1 Strongly disagree","2019","no migration background","1661","0.0814628632531965","0.077694155246288","0.085231571260105"
"1 Strongly disagree","2019","direct migration background","292","0.0708673776125104","0.0627471009288479","0.0789876542961729"
"1 Strongly disagree","2019","indirect migration background","140","0.0686197292102805","0.0565987618318079","0.0806406965887532"
"2 on scale 1-7 ","2019","no migration background","3834","0.184988945562588","0.179639374839997","0.190338516285179"
"2 on scale 1-7 ","2019","direct migration background","499","0.137393134275329","0.126498873606423","0.148287394944235"
"2 on scale 1-7 ","2019","indirect migration background","264","0.156091156533303","0.138833241765447","0.173349071301158"
"3 on scale 1-7 ","2019","no migration background","3251","0.159558900620081","0.154513699842646","0.164604101397516"
"3 on scale 1-7 ","2019","direct migration background","482","0.109117983515903","0.0992513941517845","0.118984572880022"
"3 on scale 1-7 ","2019","indirect migration background","247","0.155663033539793","0.138424431324771","0.172901635754815"
"4 on scale 1-7","2019","no migration background","3747","0.191126229289243","0.185709154675649","0.196543303902837"
"4 on scale 1-7","2019","direct migration background","664","0.184611186309927","0.172333397103273","0.196888975516582"
"4 on scale 1-7","2019","indirect migration background","279","0.207450327765053","0.188169676050743","0.226730979479364"
"5 on scale 1-7","2019","no migration background","3501","0.173684861650131","0.168465491068594","0.178904232231667"
"5 on scale 1-7","2019","direct migration background","706","0.190012683738789","0.177597898908653","0.202427468568924"
"5 on scale 1-7","2019","indirect migration background","294","0.164629608746394","0.146995849231893","0.182263368260894"
"6 on scale 1-7","2019","no migration background","2720","0.136454400439547","0.131725058605175","0.141183742273919"
"6 on scale 1-7","2019","direct migration background","644","0.173011203623877","0.161041160403773","0.18498124684398"
"6 on scale 1-7","2019","indirect migration background","275","0.148827677439723","0.131903717042163","0.165751637837283"
"7 Strongly agree","2019","no migration background","1524","0.0727237991852138","0.0691460727375722","0.0763015256328554"
"7 Strongly agree","2019","direct migration background","549","0.134986430923664","0.124172955211159","0.145799906636169"
"7 Strongly agree","2019","indirect migration background","200","0.0987184667654542","0.0845350508386768","0.112901882692232"
