"plh0216","year","migback","pgcasmin","n","percent","lower_confidence","upper_confidence"
"2 on scale 1-7 ","2005","direct migration background","(2c_voc) vocational maturity certificate","","","",""
"2 on scale 1-7 ","2005","direct migration background","(3a) lower tertiary education","","","",""
"2 on scale 1-7 ","2005","direct migration background","(3b) higher tertiary education","","","",""
"2 on scale 1-7 ","2005","indirect migration background","(0) in school","","","",""
"2 on scale 1-7 ","2005","indirect migration background","(1a) inadequately completed","","","",""
"2 on scale 1-7 ","2005","indirect migration background","(1b) general elementary school","","","",""
"2 on scale 1-7 ","2005","indirect migration background","(1c) basic vocational qualification","","","",""
"2 on scale 1-7 ","2005","indirect migration background","(2b) intermediate general qualification","","","",""
"2 on scale 1-7 ","2005","indirect migration background","(2a) intermediate vocational","","","",""
"2 on scale 1-7 ","2005","indirect migration background","(2c_gen) general maturity certificate","","","",""
"2 on scale 1-7 ","2005","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"2 on scale 1-7 ","2005","indirect migration background","(3a) lower tertiary education","","","",""
"2 on scale 1-7 ","2005","indirect migration background","(3b) higher tertiary education","","","",""
"3 on scale 1-7 ","2005","no migration background","(0) in school","76","0.100443147224728","0.0742524357141746","0.126633858735281"
"3 on scale 1-7 ","2005","no migration background","(1a) inadequately completed","","","",""
"3 on scale 1-7 ","2005","no migration background","(1b) general elementary school","95","0.0774949424003183","0.0625526719366448","0.0924372128639918"
"3 on scale 1-7 ","2005","no migration background","(1c) basic vocational qualification","505","0.0983172072227331","0.0899762978834652","0.106658116562001"
"3 on scale 1-7 ","2005","no migration background","(2b) intermediate general qualification","63","0.15033763749207","0.117676882020056","0.182998392964083"
"3 on scale 1-7 ","2005","no migration background","(2a) intermediate vocational","535","0.10576097521912","0.0967956013223181","0.114726349115921"
"3 on scale 1-7 ","2005","no migration background","(2c_gen) general maturity certificate","106","0.173095055025106","0.142848147390286","0.203341962659926"
"3 on scale 1-7 ","2005","no migration background","(2c_voc) vocational maturity certificate","156","0.135607412071045","0.116138705400033","0.155076118742056"
"3 on scale 1-7 ","2005","no migration background","(3a) lower tertiary education","229","0.155613172548181","0.137596408223422","0.173629936872941"
"3 on scale 1-7 ","2005","no migration background","(3b) higher tertiary education","362","0.168163571322792","0.152542012716831","0.183785129928752"
"3 on scale 1-7 ","2005","direct migration background","(0) in school","","","",""
"3 on scale 1-7 ","2005","direct migration background","(1a) inadequately completed","","","",""
"3 on scale 1-7 ","2005","direct migration background","(1b) general elementary school","49","0.0772672781008412","0.0542508149988878","0.100283741202795"
"3 on scale 1-7 ","2005","direct migration background","(1c) basic vocational qualification","50","0.0609163248758457","0.0427787652849926","0.0790538844666987"
"3 on scale 1-7 ","2005","direct migration background","(2b) intermediate general qualification","","","",""
"3 on scale 1-7 ","2005","direct migration background","(2a) intermediate vocational","","","",""
"3 on scale 1-7 ","2005","direct migration background","(2c_gen) general maturity certificate","","","",""
"3 on scale 1-7 ","2005","direct migration background","(2c_voc) vocational maturity certificate","","","",""
"3 on scale 1-7 ","2005","direct migration background","(3a) lower tertiary education","","","",""
"3 on scale 1-7 ","2005","direct migration background","(3b) higher tertiary education","","","",""
"3 on scale 1-7 ","2005","indirect migration background","(0) in school","","","",""
"3 on scale 1-7 ","2005","indirect migration background","(1a) inadequately completed","","","",""
"3 on scale 1-7 ","2005","indirect migration background","(1b) general elementary school","","","",""
"3 on scale 1-7 ","2005","indirect migration background","(1c) basic vocational qualification","","","",""
"3 on scale 1-7 ","2005","indirect migration background","(2b) intermediate general qualification","","","",""
"3 on scale 1-7 ","2005","indirect migration background","(2a) intermediate vocational","","","",""
"3 on scale 1-7 ","2005","indirect migration background","(2c_gen) general maturity certificate","","","",""
"3 on scale 1-7 ","2005","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"3 on scale 1-7 ","2005","indirect migration background","(3a) lower tertiary education","","","",""
"3 on scale 1-7 ","2005","indirect migration background","(3b) higher tertiary education","","","",""
"4 on scale 1-7","2005","no migration background","(0) in school","99","0.200019634899055","0.165165941092175","0.234873328705935"
"4 on scale 1-7","2005","no migration background","(1a) inadequately completed","","","",""
"4 on scale 1-7","2005","no migration background","(1b) general elementary school","193","0.170121354693155","0.149123146074164","0.191119563312145"
"4 on scale 1-7","2005","no migration background","(1c) basic vocational qualification","843","0.174451936783804","0.16382077267858","0.185083100889027"
"4 on scale 1-7","2005","no migration background","(2b) intermediate general qualification","84","0.170526182465249","0.136157249341089","0.204895115589409"
"4 on scale 1-7","2005","no migration background","(2a) intermediate vocational","845","0.184786973986935","0.173472089993277","0.196101857980594"
"4 on scale 1-7","2005","no migration background","(2c_gen) general maturity certificate","136","0.228236735726209","0.194682629128072","0.261790842324345"
"4 on scale 1-7","2005","no migration background","(2c_voc) vocational maturity certificate","256","0.235321124477147","0.211199315461601","0.259442933492692"
"4 on scale 1-7","2005","no migration background","(3a) lower tertiary education","275","0.156286542744732","0.138238040221848","0.174335045267615"
"4 on scale 1-7","2005","no migration background","(3b) higher tertiary education","462","0.188041230604344","0.171720749221714","0.204361711986975"
"4 on scale 1-7","2005","direct migration background","(0) in school","","","",""
"4 on scale 1-7","2005","direct migration background","(1a) inadequately completed","","","",""
"4 on scale 1-7","2005","direct migration background","(1b) general elementary school","93","0.162224888164722","0.130446981260436","0.194002795069008"
"4 on scale 1-7","2005","direct migration background","(1c) basic vocational qualification","127","0.207112388086351","0.176381952642436","0.237842823530265"
"4 on scale 1-7","2005","direct migration background","(2b) intermediate general qualification","","","",""
"4 on scale 1-7","2005","direct migration background","(2a) intermediate vocational","","","",""
"4 on scale 1-7","2005","direct migration background","(2c_gen) general maturity certificate","","","",""
"4 on scale 1-7","2005","direct migration background","(2c_voc) vocational maturity certificate","45","0.153045626146171","0.110101212458543","0.1959900398338"
"4 on scale 1-7","2005","direct migration background","(3a) lower tertiary education","","","",""
"4 on scale 1-7","2005","direct migration background","(3b) higher tertiary education","54","0.184627450507923","0.137556386339165","0.231698514676682"
"4 on scale 1-7","2005","indirect migration background","(0) in school","","","",""
"4 on scale 1-7","2005","indirect migration background","(1a) inadequately completed","","","",""
"4 on scale 1-7","2005","indirect migration background","(1b) general elementary school","","","",""
"4 on scale 1-7","2005","indirect migration background","(1c) basic vocational qualification","","","",""
"4 on scale 1-7","2005","indirect migration background","(2b) intermediate general qualification","","","",""
"4 on scale 1-7","2005","indirect migration background","(2a) intermediate vocational","","","",""
"4 on scale 1-7","2005","indirect migration background","(2c_gen) general maturity certificate","","","",""
"4 on scale 1-7","2005","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"4 on scale 1-7","2005","indirect migration background","(3a) lower tertiary education","","","",""
"4 on scale 1-7","2005","indirect migration background","(3b) higher tertiary education","","","",""
"5 on scale 1-7","2005","no migration background","(0) in school","90","0.190054679251249","0.155869334321331","0.224240024181167"
"5 on scale 1-7","2005","no migration background","(1a) inadequately completed","","","",""
"5 on scale 1-7","2005","no migration background","(1b) general elementary school","223","0.178436799948152","0.157039536331491","0.199834063564812"
"5 on scale 1-7","2005","no migration background","(1c) basic vocational qualification","997","0.200011618879254","0.188805862015174","0.211217375743334"
"5 on scale 1-7","2005","no migration background","(2b) intermediate general qualification","85","0.153566046659448","0.120619240916716","0.18651285240218"
"5 on scale 1-7","2005","no migration background","(2a) intermediate vocational","920","0.208624371045589","0.196778889249462","0.220469852841716"
"5 on scale 1-7","2005","no migration background","(2c_gen) general maturity certificate","114","0.205262355732061","0.172971660043721","0.237553051420401"
"5 on scale 1-7","2005","no migration background","(2c_voc) vocational maturity certificate","250","0.213464446924779","0.190164130111217","0.236764763738341"
"5 on scale 1-7","2005","no migration background","(3a) lower tertiary education","322","0.213887169842927","0.193506535203149","0.234267804482704"
"5 on scale 1-7","2005","no migration background","(3b) higher tertiary education","429","0.189108563828095","0.172752590681931","0.205464536974259"
"5 on scale 1-7","2005","direct migration background","(0) in school","","","",""
"5 on scale 1-7","2005","direct migration background","(1a) inadequately completed","32","0.197573260358934","0.136634593848801","0.258511926869067"
"5 on scale 1-7","2005","direct migration background","(1b) general elementary school","95","0.199466132517672","0.165021047737505","0.23391121729784"
"5 on scale 1-7","2005","direct migration background","(1c) basic vocational qualification","148","0.209077277089803","0.178239696041716","0.23991485813789"
"5 on scale 1-7","2005","direct migration background","(2b) intermediate general qualification","","","",""
"5 on scale 1-7","2005","direct migration background","(2a) intermediate vocational","36","0.255797351240384","0.185504548408271","0.326090154072497"
"5 on scale 1-7","2005","direct migration background","(2c_gen) general maturity certificate","","","",""
"5 on scale 1-7","2005","direct migration background","(2c_voc) vocational maturity certificate","58","0.210448966179151","0.161827314190078","0.259070618168224"
"5 on scale 1-7","2005","direct migration background","(3a) lower tertiary education","","","",""
"5 on scale 1-7","2005","direct migration background","(3b) higher tertiary education","47","0.192391667750821","0.144570369459341","0.2402129660423"
"5 on scale 1-7","2005","indirect migration background","(0) in school","","","",""
"5 on scale 1-7","2005","indirect migration background","(1a) inadequately completed","","","",""
"5 on scale 1-7","2005","indirect migration background","(1b) general elementary school","","","",""
"5 on scale 1-7","2005","indirect migration background","(1c) basic vocational qualification","","","",""
"5 on scale 1-7","2005","indirect migration background","(2b) intermediate general qualification","","","",""
"5 on scale 1-7","2005","indirect migration background","(2a) intermediate vocational","32","0.265251680507552","0.188168222128525","0.342335138886579"
"5 on scale 1-7","2005","indirect migration background","(2c_gen) general maturity certificate","","","",""
"5 on scale 1-7","2005","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"5 on scale 1-7","2005","indirect migration background","(3a) lower tertiary education","","","",""
"5 on scale 1-7","2005","indirect migration background","(3b) higher tertiary education","","","",""
"6 on scale 1-7","2005","no migration background","(0) in school","78","0.169320196523639","0.136643056411309","0.201997336635969"
"6 on scale 1-7","2005","no migration background","(1a) inadequately completed","","","",""
"6 on scale 1-7","2005","no migration background","(1b) general elementary school","269","0.191551447397486","0.16955946150766","0.213543433287313"
"6 on scale 1-7","2005","no migration background","(1c) basic vocational qualification","1134","0.223630697107469","0.211957988894928","0.235303405320009"
"6 on scale 1-7","2005","no migration background","(2b) intermediate general qualification","85","0.169472176391396","0.135187861780863","0.20375649100193"
"6 on scale 1-7","2005","no migration background","(2a) intermediate vocational","967","0.198463873815169","0.186836512817946","0.210091234812392"
"6 on scale 1-7","2005","no migration background","(2c_gen) general maturity certificate","102","0.15296935607902","0.12419122174173","0.181747490416311"
"6 on scale 1-7","2005","no migration background","(2c_voc) vocational maturity certificate","200","0.142200777637515","0.122340574766308","0.162060980508723"
"6 on scale 1-7","2005","no migration background","(3a) lower tertiary education","337","0.225071173952794","0.20431373637677","0.245828611528819"
"6 on scale 1-7","2005","no migration background","(3b) higher tertiary education","376","0.184537847638237","0.168335271769155","0.200740423507319"
"6 on scale 1-7","2005","direct migration background","(0) in school","","","",""
"6 on scale 1-7","2005","direct migration background","(1a) inadequately completed","34","0.157464210541815","0.101718523017857","0.213209898065773"
"6 on scale 1-7","2005","direct migration background","(1b) general elementary school","129","0.246042401865587","0.208916136923993","0.283168666807181"
"6 on scale 1-7","2005","direct migration background","(1c) basic vocational qualification","137","0.208109121656407","0.177324197489769","0.238894045823045"
"6 on scale 1-7","2005","direct migration background","(2b) intermediate general qualification","","","",""
"6 on scale 1-7","2005","direct migration background","(2a) intermediate vocational","32","0.264738470175657","0.19365859073323","0.335818349618085"
"6 on scale 1-7","2005","direct migration background","(2c_gen) general maturity certificate","","","",""
"6 on scale 1-7","2005","direct migration background","(2c_voc) vocational maturity certificate","63","0.237344016812397","0.186595927694067","0.288092105930728"
"6 on scale 1-7","2005","direct migration background","(3a) lower tertiary education","","","",""
"6 on scale 1-7","2005","direct migration background","(3b) higher tertiary education","60","0.231945599984765","0.180740066255901","0.283151133713629"
"6 on scale 1-7","2005","indirect migration background","(0) in school","","","",""
"6 on scale 1-7","2005","indirect migration background","(1a) inadequately completed","","","",""
"6 on scale 1-7","2005","indirect migration background","(1b) general elementary school","","","",""
"6 on scale 1-7","2005","indirect migration background","(1c) basic vocational qualification","","","",""
"6 on scale 1-7","2005","indirect migration background","(2b) intermediate general qualification","","","",""
"6 on scale 1-7","2005","indirect migration background","(2a) intermediate vocational","","","",""
"6 on scale 1-7","2005","indirect migration background","(2c_gen) general maturity certificate","","","",""
"6 on scale 1-7","2005","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"6 on scale 1-7","2005","indirect migration background","(3a) lower tertiary education","","","",""
"6 on scale 1-7","2005","indirect migration background","(3b) higher tertiary education","","","",""
"7 Strongly agree","2005","no migration background","(0) in school","49","0.112516826189632","0.0849833127691751","0.140050339610089"
"7 Strongly agree","2005","no migration background","(1a) inadequately completed","","","",""
"7 Strongly agree","2005","no migration background","(1b) general elementary school","329","0.281134567557375","0.25601128054363","0.306257854571121"
"7 Strongly agree","2005","no migration background","(1c) basic vocational qualification","971","0.198262103956459","0.187093270776569","0.209430937136349"
"7 Strongly agree","2005","no migration background","(2b) intermediate general qualification","73","0.205157837570346","0.16825551679225","0.242060158348442"
"7 Strongly agree","2005","no migration background","(2a) intermediate vocational","787","0.190601603874276","0.179151133728847","0.202052074019704"
"7 Strongly agree","2005","no migration background","(2c_gen) general maturity certificate","52","0.118732381798206","0.0928711414094534","0.144593622186959"
"7 Strongly agree","2005","no migration background","(2c_voc) vocational maturity certificate","152","0.124234906123632","0.105478246198029","0.142991566049234"
"7 Strongly agree","2005","no migration background","(3a) lower tertiary education","186","0.123040021565286","0.106713412996246","0.139366630134326"
"7 Strongly agree","2005","no migration background","(3b) higher tertiary education","211","0.106642139973641","0.0937502499861448","0.119534029961137"
"7 Strongly agree","2005","direct migration background","(0) in school","","","",""
"7 Strongly agree","2005","direct migration background","(1a) inadequately completed","46","0.250223344861561","0.183932121042001","0.316514568681122"
"7 Strongly agree","2005","direct migration background","(1b) general elementary school","113","0.251440542060013","0.214043812594347","0.288837271525679"
"7 Strongly agree","2005","direct migration background","(1c) basic vocational qualification","142","0.218142494354222","0.186824510059008","0.249460478649435"
"7 Strongly agree","2005","direct migration background","(2b) intermediate general qualification","","","",""
"7 Strongly agree","2005","direct migration background","(2a) intermediate vocational","","","",""
"7 Strongly agree","2005","direct migration background","(2c_gen) general maturity certificate","","","",""
"7 Strongly agree","2005","direct migration background","(2c_voc) vocational maturity certificate","52","0.197478243297114","0.149993483645758","0.24496300294847"
"7 Strongly agree","2005","direct migration background","(3a) lower tertiary education","","","",""
"7 Strongly agree","2005","direct migration background","(3b) higher tertiary education","42","0.176137557722093","0.129922747396296","0.222352368047891"
"7 Strongly agree","2005","indirect migration background","(0) in school","","","",""
"7 Strongly agree","2005","indirect migration background","(1a) inadequately completed","","","",""
"7 Strongly agree","2005","indirect migration background","(1b) general elementary school","","","",""
"7 Strongly agree","2005","indirect migration background","(1c) basic vocational qualification","","","",""
"7 Strongly agree","2005","indirect migration background","(2b) intermediate general qualification","","","",""
"7 Strongly agree","2005","indirect migration background","(2a) intermediate vocational","","","",""
"7 Strongly agree","2005","indirect migration background","(2c_gen) general maturity certificate","","","",""
"7 Strongly agree","2005","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"7 Strongly agree","2005","indirect migration background","(3a) lower tertiary education","","","",""
"7 Strongly agree","2005","indirect migration background","(3b) higher tertiary education","","","",""
"1 Strongly disagree","2006","no migration background","(0) in school","","","",""
"1 Strongly disagree","2006","no migration background","(1a) inadequately completed","","","",""
"1 Strongly disagree","2006","no migration background","(1b) general elementary school","","","",""
"1 Strongly disagree","2006","no migration background","(1c) basic vocational qualification","","","",""
"1 Strongly disagree","2006","no migration background","(2b) intermediate general qualification","","","",""
"1 Strongly disagree","2006","no migration background","(2a) intermediate vocational","","","",""
"1 Strongly disagree","2006","no migration background","(2c_gen) general maturity certificate","","","",""
"1 Strongly disagree","2006","no migration background","(2c_voc) vocational maturity certificate","","","",""
"1 Strongly disagree","2006","no migration background","(3a) lower tertiary education","","","",""
"1 Strongly disagree","2006","no migration background","(3b) higher tertiary education","","","",""
"1 Strongly disagree","2006","direct migration background","(0) in school","","","",""
"1 Strongly disagree","2006","direct migration background","(1a) inadequately completed","","","",""
"1 Strongly disagree","2006","direct migration background","(1b) general elementary school","","","",""
"1 Strongly disagree","2006","direct migration background","(1c) basic vocational qualification","","","",""
"1 Strongly disagree","2006","direct migration background","(2b) intermediate general qualification","","","",""
"1 Strongly disagree","2006","direct migration background","(2a) intermediate vocational","","","",""
"1 Strongly disagree","2006","direct migration background","(2c_gen) general maturity certificate","","","",""
"1 Strongly disagree","2006","direct migration background","(2c_voc) vocational maturity certificate","","","",""
"1 Strongly disagree","2006","direct migration background","(3a) lower tertiary education","","","",""
"1 Strongly disagree","2006","direct migration background","(3b) higher tertiary education","","","",""
"1 Strongly disagree","2006","indirect migration background","(0) in school","","","",""
"1 Strongly disagree","2006","indirect migration background","(1a) inadequately completed","","","",""
"1 Strongly disagree","2006","indirect migration background","(1b) general elementary school","","","",""
"1 Strongly disagree","2006","indirect migration background","(1c) basic vocational qualification","","","",""
"1 Strongly disagree","2006","indirect migration background","(2b) intermediate general qualification","","","",""
"1 Strongly disagree","2006","indirect migration background","(2a) intermediate vocational","","","",""
"1 Strongly disagree","2006","indirect migration background","(2c_gen) general maturity certificate","","","",""
"1 Strongly disagree","2006","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"1 Strongly disagree","2006","indirect migration background","(3a) lower tertiary education","","","",""
"1 Strongly disagree","2006","indirect migration background","(3b) higher tertiary education","","","",""
"2 on scale 1-7 ","2006","no migration background","(0) in school","","","",""
"2 on scale 1-7 ","2006","no migration background","(1a) inadequately completed","","","",""
"2 on scale 1-7 ","2006","no migration background","(1b) general elementary school","","","",""
"2 on scale 1-7 ","2006","no migration background","(1c) basic vocational qualification","","","",""
"2 on scale 1-7 ","2006","no migration background","(2b) intermediate general qualification","","","",""
"2 on scale 1-7 ","2006","no migration background","(2a) intermediate vocational","","","",""
"2 on scale 1-7 ","2006","no migration background","(2c_gen) general maturity certificate","","","",""
"2 on scale 1-7 ","2006","no migration background","(2c_voc) vocational maturity certificate","","","",""
"2 on scale 1-7 ","2006","no migration background","(3a) lower tertiary education","","","",""
"2 on scale 1-7 ","2006","no migration background","(3b) higher tertiary education","","","",""
"2 on scale 1-7 ","2006","direct migration background","(0) in school","","","",""
"2 on scale 1-7 ","2006","direct migration background","(1a) inadequately completed","","","",""
"2 on scale 1-7 ","2006","direct migration background","(1b) general elementary school","","","",""
"2 on scale 1-7 ","2006","direct migration background","(1c) basic vocational qualification","","","",""
"2 on scale 1-7 ","2006","direct migration background","(2b) intermediate general qualification","","","",""
"2 on scale 1-7 ","2006","direct migration background","(2a) intermediate vocational","","","",""
"2 on scale 1-7 ","2006","direct migration background","(2c_gen) general maturity certificate","","","",""
"2 on scale 1-7 ","2006","direct migration background","(2c_voc) vocational maturity certificate","","","",""
"2 on scale 1-7 ","2006","direct migration background","(3a) lower tertiary education","","","",""
"2 on scale 1-7 ","2006","direct migration background","(3b) higher tertiary education","","","",""
"2 on scale 1-7 ","2006","indirect migration background","(0) in school","","","",""
"2 on scale 1-7 ","2006","indirect migration background","(1a) inadequately completed","","","",""
"2 on scale 1-7 ","2006","indirect migration background","(1b) general elementary school","","","",""
"2 on scale 1-7 ","2006","indirect migration background","(1c) basic vocational qualification","","","",""
"2 on scale 1-7 ","2006","indirect migration background","(2b) intermediate general qualification","","","",""
"2 on scale 1-7 ","2006","indirect migration background","(2a) intermediate vocational","","","",""
"2 on scale 1-7 ","2006","indirect migration background","(2c_gen) general maturity certificate","","","",""
"2 on scale 1-7 ","2006","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"2 on scale 1-7 ","2006","indirect migration background","(3a) lower tertiary education","","","",""
"2 on scale 1-7 ","2006","indirect migration background","(3b) higher tertiary education","","","",""
"3 on scale 1-7 ","2006","no migration background","(0) in school","","","",""
"3 on scale 1-7 ","2006","no migration background","(1a) inadequately completed","","","",""
"3 on scale 1-7 ","2006","no migration background","(1b) general elementary school","","","",""
"3 on scale 1-7 ","2006","no migration background","(1c) basic vocational qualification","","","",""
"3 on scale 1-7 ","2006","no migration background","(2b) intermediate general qualification","","","",""
"3 on scale 1-7 ","2006","no migration background","(2a) intermediate vocational","","","",""
"3 on scale 1-7 ","2006","no migration background","(2c_gen) general maturity certificate","","","",""
"3 on scale 1-7 ","2006","no migration background","(2c_voc) vocational maturity certificate","","","",""
"3 on scale 1-7 ","2006","no migration background","(3a) lower tertiary education","","","",""
"3 on scale 1-7 ","2006","no migration background","(3b) higher tertiary education","","","",""
"3 on scale 1-7 ","2006","direct migration background","(0) in school","","","",""
"3 on scale 1-7 ","2006","direct migration background","(1a) inadequately completed","","","",""
"3 on scale 1-7 ","2006","direct migration background","(1b) general elementary school","","","",""
"3 on scale 1-7 ","2006","direct migration background","(1c) basic vocational qualification","","","",""
"3 on scale 1-7 ","2006","direct migration background","(2b) intermediate general qualification","","","",""
"3 on scale 1-7 ","2006","direct migration background","(2a) intermediate vocational","","","",""
"3 on scale 1-7 ","2006","direct migration background","(2c_gen) general maturity certificate","","","",""
"3 on scale 1-7 ","2006","direct migration background","(2c_voc) vocational maturity certificate","","","",""
"3 on scale 1-7 ","2006","direct migration background","(3a) lower tertiary education","","","",""
"3 on scale 1-7 ","2006","direct migration background","(3b) higher tertiary education","","","",""
"3 on scale 1-7 ","2006","indirect migration background","(0) in school","","","",""
"3 on scale 1-7 ","2006","indirect migration background","(1a) inadequately completed","","","",""
"3 on scale 1-7 ","2006","indirect migration background","(1b) general elementary school","","","",""
"3 on scale 1-7 ","2006","indirect migration background","(1c) basic vocational qualification","","","",""
"3 on scale 1-7 ","2006","indirect migration background","(2b) intermediate general qualification","","","",""
"3 on scale 1-7 ","2006","indirect migration background","(2a) intermediate vocational","","","",""
"3 on scale 1-7 ","2006","indirect migration background","(2c_gen) general maturity certificate","","","",""
"3 on scale 1-7 ","2006","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"3 on scale 1-7 ","2006","indirect migration background","(3a) lower tertiary education","","","",""
"3 on scale 1-7 ","2006","indirect migration background","(3b) higher tertiary education","","","",""
"4 on scale 1-7","2006","no migration background","(0) in school","","","",""
"4 on scale 1-7","2006","no migration background","(1a) inadequately completed","","","",""
"4 on scale 1-7","2006","no migration background","(1b) general elementary school","","","",""
"4 on scale 1-7","2006","no migration background","(1c) basic vocational qualification","","","",""
"4 on scale 1-7","2006","no migration background","(2b) intermediate general qualification","","","",""
"4 on scale 1-7","2006","no migration background","(2a) intermediate vocational","","","",""
"4 on scale 1-7","2006","no migration background","(2c_gen) general maturity certificate","","","",""
"4 on scale 1-7","2006","no migration background","(2c_voc) vocational maturity certificate","","","",""
"4 on scale 1-7","2006","no migration background","(3a) lower tertiary education","","","",""
"4 on scale 1-7","2006","no migration background","(3b) higher tertiary education","","","",""
"4 on scale 1-7","2006","direct migration background","(0) in school","","","",""
"4 on scale 1-7","2006","direct migration background","(1a) inadequately completed","","","",""
"4 on scale 1-7","2006","direct migration background","(1b) general elementary school","","","",""
"4 on scale 1-7","2006","direct migration background","(1c) basic vocational qualification","","","",""
"4 on scale 1-7","2006","direct migration background","(2b) intermediate general qualification","","","",""
"4 on scale 1-7","2006","direct migration background","(2a) intermediate vocational","","","",""
"4 on scale 1-7","2006","direct migration background","(2c_gen) general maturity certificate","","","",""
