"plh0216","year","bula_h","hgtyp1hh","n","percent","lower_confidence","upper_confidence","value"
"1 Strongly disagree","2005","Baden-Württemberg","Couple + C. LE 16 ","21","","","","1"
"1 Strongly disagree","2005","Baden-Württemberg","Couple + C. GT 16 ","23","","","","1"
"1 Strongly disagree","2005","Baden-Württemberg","Couple + C. LE and GT 16","14","","","","1"
"1 Strongly disagree","2005","Bavaria","1-pers.-HH","15","","","","1"
"1 Strongly disagree","2005","Bavaria","(Married) couple without C. ","25","","","","1"
"1 Strongly disagree","2005","Bavaria","Single parent ","1","","","","1"
"1 Strongly disagree","2005","Bavaria","Couple + C. LE 16 ","13","","","","1"
"1 Strongly disagree","2005","Bavaria","Couple + C. GT 16 ","14","","","","1"
"1 Strongly disagree","2005","Bavaria","Couple + C. LE and GT 16","13","","","","1"
"1 Strongly disagree","2005","Berlin","1-pers.-HH","10","","","","1"
"1 Strongly disagree","2005","Berlin","(Married) couple without C. ","7","","","","1"
"1 Strongly disagree","2005","Berlin","Single parent ","5","","","","1"
"1 Strongly disagree","2005","Berlin","Couple + C. LE 16 ","4","","","","1"
"1 Strongly disagree","2005","Berlin","Couple + C. GT 16 ","4","","","","1"
"1 Strongly disagree","2005","Berlin","Couple + C. LE and GT 16","","","","","1"
"1 Strongly disagree","2005","Brandenburg","1-pers.-HH","3","","","","1"
"1 Strongly disagree","2005","Brandenburg","(Married) couple without C. ","7","","","","1"
"1 Strongly disagree","2005","Brandenburg","Single parent ","","","","","1"
"1 Strongly disagree","2005","Brandenburg","Couple + C. LE 16 ","1","","","","1"
"1 Strongly disagree","2005","Brandenburg","Couple + C. GT 16 ","4","","","","1"
"1 Strongly disagree","2005","Brandenburg","Couple + C. LE and GT 16","5","","","","1"
"1 Strongly disagree","2005","Mecklenburg-Western Pomerania","1-pers.-HH","5","","","","1"
"1 Strongly disagree","2005","Mecklenburg-Western Pomerania","(Married) couple without C. ","2","","","","1"
"1 Strongly disagree","2005","Mecklenburg-Western Pomerania","Single parent ","2","","","","1"
"1 Strongly disagree","2005","Mecklenburg-Western Pomerania","Couple + C. LE 16 ","1","","","","1"
"1 Strongly disagree","2005","Mecklenburg-Western Pomerania","Couple + C. GT 16 ","1","","","","1"
"1 Strongly disagree","2005","Mecklenburg-Western Pomerania","Couple + C. LE and GT 16","1","","","","1"
"1 Strongly disagree","2005","Saxony","1-pers.-HH","4","","","","1"
"1 Strongly disagree","2005","Saxony","(Married) couple without C. ","8","","","","1"
"1 Strongly disagree","2005","Saxony","Single parent ","4","","","","1"
"1 Strongly disagree","2005","Saxony","Couple + C. LE 16 ","8","","","","1"
"1 Strongly disagree","2005","Saxony","Couple + C. GT 16 ","7","","","","1"
"1 Strongly disagree","2005","Saxony","Couple + C. LE and GT 16","3","","","","1"
"1 Strongly disagree","2005","Saxony-Anhalt","1-pers.-HH","6","","","","1"
"1 Strongly disagree","2005","Saxony-Anhalt","(Married) couple without C. ","3","","","","1"
"1 Strongly disagree","2005","Saxony-Anhalt","Single parent ","1","","","","1"
"1 Strongly disagree","2005","Saxony-Anhalt","Couple + C. LE 16 ","2","","","","1"
"1 Strongly disagree","2005","Saxony-Anhalt","Couple + C. GT 16 ","6","","","","1"
"1 Strongly disagree","2005","Saxony-Anhalt","Couple + C. LE and GT 16","1","","","","1"
"1 Strongly disagree","2005","Thuringia","1-pers.-HH","","","","","1"
"1 Strongly disagree","2005","Thuringia","(Married) couple without C. ","5","","","","1"
"1 Strongly disagree","2005","Thuringia","Single parent ","","","","","1"
"1 Strongly disagree","2005","Thuringia","Couple + C. LE 16 ","2","","","","1"
"1 Strongly disagree","2005","Thuringia","Couple + C. GT 16 ","2","","","","1"
"1 Strongly disagree","2005","Thuringia","Couple + C. LE and GT 16","1","","","","1"
"2 on scale 1-7 ","2005","Saxony-Anhalt","Couple + C. LE and GT 16","6","","","","2"
"2 on scale 1-7 ","2005","Saxony","Couple + C. GT 16 ","20","","","","2"
"2 on scale 1-7 ","2005","Thuringia","1-pers.-HH","5","","","","2"
"2 on scale 1-7 ","2005","Mecklenburg-Western Pomerania","Couple + C. LE 16 ","7","","","","2"
"2 on scale 1-7 ","2005","Mecklenburg-Western Pomerania","Couple + C. GT 16 ","10","","","","2"
"2 on scale 1-7 ","2005","Mecklenburg-Western Pomerania","Couple + C. LE and GT 16","","","","","2"
"2 on scale 1-7 ","2005","Saxony","1-pers.-HH","12","","","","2"
"2 on scale 1-7 ","2005","Saxony","(Married) couple without C. ","23","","","","2"
"2 on scale 1-7 ","2005","Saxony","Single parent ","5","","","","2"
"2 on scale 1-7 ","2005","Saxony","Couple + C. LE 16 ","19","","","","2"
"2 on scale 1-7 ","2005","Saxony","Couple + C. LE and GT 16","14","","","","2"
"2 on scale 1-7 ","2005","Saxony-Anhalt","1-pers.-HH","4","","","","2"
"2 on scale 1-7 ","2005","Saxony-Anhalt","(Married) couple without C. ","26","","","","2"
"2 on scale 1-7 ","2005","Saxony-Anhalt","Single parent ","4","","","","2"
"2 on scale 1-7 ","2005","Saxony-Anhalt","Couple + C. LE 16 ","9","","","","2"
"2 on scale 1-7 ","2005","Saxony-Anhalt","Couple + C. GT 16 ","25","","","","2"
"2 on scale 1-7 ","2005","Rhineland-Palatinate,Saarland","Single parent ","11","","","","2"
"2 on scale 1-7 ","2005","Rhineland-Palatinate,Saarland","Couple + C. LE 16 ","21","","","","2"
"2 on scale 1-7 ","2005","Rhineland-Palatinate,Saarland","Couple + C. GT 16 ","13","","","","2"
"2 on scale 1-7 ","2005","Rhineland-Palatinate,Saarland","Couple + C. LE and GT 16","12","","","","2"
"2 on scale 1-7 ","2005","Baden-Württemberg","1-pers.-HH","39","0.104907106472529","0.0718452200268639","0.137968992918194","2"
"2 on scale 1-7 ","2005","Baden-Württemberg","(Married) couple without C. ","78","0.0834987049559231","0.0637923381353936","0.103205071776453","2"
"2 on scale 1-7 ","2005","Baden-Württemberg","Single parent ","14","","","","2"
"2 on scale 1-7 ","2005","Baden-Württemberg","Couple + C. LE 16 ","57","0.0895577500026212","0.0647997573515241","0.114315742653718","2"
"2 on scale 1-7 ","2005","Baden-Württemberg","Couple + C. GT 16 ","47","0.116109164883348","0.085616335144017","0.146601994622679","2"
"2 on scale 1-7 ","2005","Baden-Württemberg","Couple + C. LE and GT 16","32","0.0807897397437246","0.0497450179919009","0.111834461495548","2"
"2 on scale 1-7 ","2005","Bavaria","1-pers.-HH","34","0.0804239823103404","0.053537225373097","0.107310739247584","2"
"2 on scale 1-7 ","2005","Bavaria","(Married) couple without C. ","61","0.0503085517982017","0.0361995983024147","0.0644175052939886","2"
"2 on scale 1-7 ","2005","Bavaria","Single parent ","9","","","","2"
"2 on scale 1-7 ","2005","Bavaria","Couple + C. LE 16 ","55","0.102929982466451","0.0784107875882789","0.127449177344622","2"
"2 on scale 1-7 ","2005","Bavaria","Couple + C. GT 16 ","55","0.103858872249942","0.0782927751631898","0.129424969336695","2"
"2 on scale 1-7 ","2005","Bavaria","Couple + C. LE and GT 16","18","","","","2"
"2 on scale 1-7 ","2005","Berlin","1-pers.-HH","18","","","","2"
"2 on scale 1-7 ","2005","Berlin","(Married) couple without C. ","19","","","","2"
"2 on scale 1-7 ","2005","Berlin","Single parent ","3","","","","2"
"2 on scale 1-7 ","2005","Berlin","Couple + C. LE 16 ","7","","","","2"
"2 on scale 1-7 ","2005","Berlin","Couple + C. GT 16 ","10","","","","2"
"2 on scale 1-7 ","2005","Berlin","Couple + C. LE and GT 16","2","","","","2"
"2 on scale 1-7 ","2005","Brandenburg","1-pers.-HH","5","","","","2"
"2 on scale 1-7 ","2005","Brandenburg","(Married) couple without C. ","12","","","","2"
"2 on scale 1-7 ","2005","Brandenburg","Single parent ","5","","","","2"
"2 on scale 1-7 ","2005","Brandenburg","Couple + C. LE 16 ","7","","","","2"
"2 on scale 1-7 ","2005","Brandenburg","Couple + C. GT 16 ","6","","","","2"
"2 on scale 1-7 ","2005","Brandenburg","Couple + C. LE and GT 16","6","","","","2"
"2 on scale 1-7 ","2005","Mecklenburg-Western Pomerania","1-pers.-HH","5","","","","2"
"2 on scale 1-7 ","2005","Mecklenburg-Western Pomerania","(Married) couple without C. ","7","","","","2"
"2 on scale 1-7 ","2005","Mecklenburg-Western Pomerania","Single parent ","1","","","","2"
"2 on scale 1-7 ","2005","Thuringia","(Married) couple without C. ","13","","","","2"
"2 on scale 1-7 ","2005","Thuringia","Single parent ","","","","","2"
"2 on scale 1-7 ","2005","Thuringia","Couple + C. LE 16 ","7","","","","2"
"2 on scale 1-7 ","2005","Thuringia","Couple + C. GT 16 ","12","","","","2"
"2 on scale 1-7 ","2005","Thuringia","Couple + C. LE and GT 16","5","","","","2"
"2 on scale 1-7 ","2005","Schleswig-Holstein","1-pers.-HH","12","","","","2"
"2 on scale 1-7 ","2005","Schleswig-Holstein","(Married) couple without C. ","43","0.167053677015118","0.120152744086167","0.213954609944069","2"
"2 on scale 1-7 ","2005","Schleswig-Holstein","Single parent ","2","","","","2"
"2 on scale 1-7 ","2005","Schleswig-Holstein","Couple + C. LE 16 ","20","","","","2"
"2 on scale 1-7 ","2005","Schleswig-Holstein","Couple + C. GT 16 ","10","","","","2"
"2 on scale 1-7 ","2005","Schleswig-Holstein","Couple + C. LE and GT 16","6","","","","2"
"2 on scale 1-7 ","2005","Hamburg","1-pers.-HH","6","","","","2"
"2 on scale 1-7 ","2005","Hamburg","(Married) couple without C. ","11","","","","2"
"2 on scale 1-7 ","2005","Hamburg","Single parent ","2","","","","2"
"2 on scale 1-7 ","2005","Hamburg","Couple + C. LE 16 ","6","","","","2"
"2 on scale 1-7 ","2005","Hamburg","Couple + C. GT 16 ","6","","","","2"
"2 on scale 1-7 ","2005","Hamburg","Couple + C. LE and GT 16","7","","","","2"
"2 on scale 1-7 ","2005","Lower Saxony","1-pers.-HH","20","","","","2"
"2 on scale 1-7 ","2005","Lower Saxony","(Married) couple without C. ","47","0.0783137606275043","0.0568878044087155","0.0997397168462931","2"
"2 on scale 1-7 ","2005","Lower Saxony","Single parent ","1","","","","2"
"2 on scale 1-7 ","2005","Lower Saxony","Couple + C. LE 16 ","28","","","","2"
"2 on scale 1-7 ","2005","Lower Saxony","Couple + C. GT 16 ","32","0.118607800689005","0.0821419921606448","0.155073609217364","2"
"2 on scale 1-7 ","2005","Lower Saxony","Couple + C. LE and GT 16","14","","","","2"
"2 on scale 1-7 ","2005","Bremen","1-pers.-HH","3","","","","2"
"2 on scale 1-7 ","2005","Bremen","(Married) couple without C. ","5","","","","2"
"2 on scale 1-7 ","2005","Bremen","Single parent ","1","","","","2"
"2 on scale 1-7 ","2005","Bremen","Couple + C. LE 16 ","2","","","","2"
"2 on scale 1-7 ","2005","Bremen","Couple + C. GT 16 ","1","","","","2"
"2 on scale 1-7 ","2005","Bremen","Couple + C. LE and GT 16","1","","","","2"
"2 on scale 1-7 ","2005","North Rhine-Westphalia","1-pers.-HH","60","0.114245557512455","0.0884897237528282","0.140001391272081","2"
"2 on scale 1-7 ","2005","North Rhine-Westphalia","(Married) couple without C. ","135","0.0759082638624314","0.0628157243664814","0.0890008033583813","2"
"2 on scale 1-7 ","2005","North Rhine-Westphalia","Single parent ","17","","","","2"
"2 on scale 1-7 ","2005","North Rhine-Westphalia","Couple + C. LE 16 ","76","0.102487578158223","0.0816782115717306","0.123296944744716","2"
"2 on scale 1-7 ","2005","North Rhine-Westphalia","Couple + C. GT 16 ","76","0.0762149835925965","0.0570842550642663","0.0953457121209266","2"
"2 on scale 1-7 ","2005","North Rhine-Westphalia","Couple + C. LE and GT 16","45","0.152613855734474","0.113872772859101","0.191354938609848","2"
"2 on scale 1-7 ","2005","Hesse","1-pers.-HH","18","","","","2"
"2 on scale 1-7 ","2005","Hesse","(Married) couple without C. ","52","0.0953182032610585","0.0700786148297275","0.12055779169239","2"
"2 on scale 1-7 ","2005","Hesse","Single parent ","7","","","","2"
"2 on scale 1-7 ","2005","Hesse","Couple + C. LE 16 ","22","","","","2"
"2 on scale 1-7 ","2005","Hesse","Couple + C. GT 16 ","9","","","","2"
"2 on scale 1-7 ","2005","Hesse","Couple + C. LE and GT 16","8","","","","2"
"2 on scale 1-7 ","2005","Rhineland-Palatinate,Saarland","1-pers.-HH","18","","","","2"
"2 on scale 1-7 ","2005","Rhineland-Palatinate,Saarland","(Married) couple without C. ","30","0.0836103116905266","0.0555571181492546","0.111663505231799","2"
"3 on scale 1-7 ","2005","Thuringia","(Married) couple without C. ","28","","","","3"
"3 on scale 1-7 ","2005","Thuringia","1-pers.-HH","10","","","","3"
"3 on scale 1-7 ","2005","Saxony","Couple + C. GT 16 ","45","0.151757879120941","0.110535112283227","0.192980645958656","3"
"3 on scale 1-7 ","2005","Saxony-Anhalt","1-pers.-HH","14","","","","3"
"3 on scale 1-7 ","2005","Saxony","Couple + C. LE and GT 16","16","","","","3"
"3 on scale 1-7 ","2005","Saxony-Anhalt","Couple + C. LE 16 ","12","","","","3"
"3 on scale 1-7 ","2005","Saxony-Anhalt","Couple + C. GT 16 ","29","","","","3"
"3 on scale 1-7 ","2005","Saxony-Anhalt","Couple + C. LE and GT 16","9","","","","3"
"3 on scale 1-7 ","2005","Saxony-Anhalt","(Married) couple without C. ","27","","","","3"
"3 on scale 1-7 ","2005","Saxony-Anhalt","Single parent ","5","","","","3"
"3 on scale 1-7 ","2005","Thuringia","Single parent ","3","","","","3"
"3 on scale 1-7 ","2005","Thuringia","Couple + C. LE 16 ","15","","","","3"
"3 on scale 1-7 ","2005","Thuringia","Couple + C. GT 16 ","21","","","","3"
"3 on scale 1-7 ","2005","Thuringia","Couple + C. LE and GT 16","12","","","","3"
"3 on scale 1-7 ","2005","Rhineland-Palatinate,Saarland","Single parent ","5","","","","3"
"3 on scale 1-7 ","2005","Rhineland-Palatinate,Saarland","Couple + C. LE 16 ","30","0.0974616079794864","0.0603239358720625","0.13459928008691","3"
"3 on scale 1-7 ","2005","Rhineland-Palatinate,Saarland","Couple + C. GT 16 ","33","0.207661939534978","0.149984628827828","0.265339250242128","3"
"3 on scale 1-7 ","2005","Rhineland-Palatinate,Saarland","Couple + C. LE and GT 16","13","","","","3"
"3 on scale 1-7 ","2005","Baden-Württemberg","1-pers.-HH","41","0.122072436812643","0.0867517393979529","0.157393134227333","3"
"3 on scale 1-7 ","2005","Baden-Württemberg","(Married) couple without C. ","83","0.11338338842423","0.0907972076898135","0.135969569158646","3"
"3 on scale 1-7 ","2005","Baden-Württemberg","Single parent ","10","","","","3"
"3 on scale 1-7 ","2005","Baden-Württemberg","Couple + C. LE 16 ","79","0.112480608915694","0.0850859816590149","0.139875236172373","3"
"3 on scale 1-7 ","2005","Baden-Württemberg","Couple + C. GT 16 ","59","0.132813587626288","0.100510603122897","0.165116572129679","3"
"3 on scale 1-7 ","2005","Baden-Württemberg","Couple + C. LE and GT 16","50","0.134651104349667","0.0957642496640315","0.173537959035302","3"
"3 on scale 1-7 ","2005","Bavaria","1-pers.-HH","65","0.172110190514024","0.134790212695874","0.209430168332174","3"
"3 on scale 1-7 ","2005","Bavaria","(Married) couple without C. ","98","0.0878359295837987","0.0695652285073962","0.106106630660201","3"
"3 on scale 1-7 ","2005","Bavaria","Single parent ","19","","","","3"
"3 on scale 1-7 ","2005","Bavaria","Couple + C. LE 16 ","79","0.126936204524718","0.100074236426103","0.153798172623333","3"
"3 on scale 1-7 ","2005","Bavaria","Couple + C. GT 16 ","68","0.112982374311754","0.0864530675687588","0.139511681054749","3"
"3 on scale 1-7 ","2005","Bavaria","Couple + C. LE and GT 16","33","0.101376029155477","0.062112276958901","0.140639781352052","3"
"3 on scale 1-7 ","2005","Berlin","1-pers.-HH","23","","","","3"
"3 on scale 1-7 ","2005","Schleswig-Holstein","1-pers.-HH","17","","","","3"
"3 on scale 1-7 ","2005","Schleswig-Holstein","(Married) couple without C. ","42","0.140116305155232","0.0964738525010226","0.183758757809441","3"
"3 on scale 1-7 ","2005","Schleswig-Holstein","Single parent ","5","","","","3"
"3 on scale 1-7 ","2005","Schleswig-Holstein","Couple + C. LE 16 ","16","","","","3"
"3 on scale 1-7 ","2005","Schleswig-Holstein","Couple + C. GT 16 ","12","","","","3"
"3 on scale 1-7 ","2005","Schleswig-Holstein","Couple + C. LE and GT 16","7","","","","3"
"3 on scale 1-7 ","2005","Hamburg","1-pers.-HH","13","","","","3"
"3 on scale 1-7 ","2005","Hamburg","(Married) couple without C. ","18","","","","3"
"3 on scale 1-7 ","2005","Hamburg","Single parent ","3","","","","3"
"3 on scale 1-7 ","2005","Hamburg","Couple + C. LE 16 ","11","","","","3"
"3 on scale 1-7 ","2005","Hamburg","Couple + C. GT 16 ","5","","","","3"
"3 on scale 1-7 ","2005","Hamburg","Couple + C. LE and GT 16","4","","","","3"
"3 on scale 1-7 ","2005","Lower Saxony","1-pers.-HH","24","","","","3"
"3 on scale 1-7 ","2005","Lower Saxony","(Married) couple without C. ","70","0.115707961880589","0.0901980416236633","0.141217882137514","3"
"3 on scale 1-7 ","2005","Lower Saxony","Single parent ","10","","","","3"
"3 on scale 1-7 ","2005","Lower Saxony","Couple + C. LE 16 ","42","0.100439824542301","0.0684893939531413","0.132390255131461","3"
"3 on scale 1-7 ","2005","Lower Saxony","Couple + C. GT 16 ","32","0.105229773303579","0.0706223154041788","0.139837231202979","3"
"3 on scale 1-7 ","2005","Lower Saxony","Couple + C. LE and GT 16","13","","","","3"
"3 on scale 1-7 ","2005","Bremen","1-pers.-HH","5","","","","3"
"3 on scale 1-7 ","2005","Bremen","(Married) couple without C. ","4","","","","3"
"3 on scale 1-7 ","2005","Bremen","Single parent ","","","","","3"
"3 on scale 1-7 ","2005","Bremen","Couple + C. LE 16 ","3","","","","3"
"3 on scale 1-7 ","2005","Bremen","Couple + C. GT 16 ","1","","","","3"
"3 on scale 1-7 ","2005","Bremen","Couple + C. LE and GT 16","4","","","","3"
"3 on scale 1-7 ","2005","North Rhine-Westphalia","1-pers.-HH","69","0.112927354661948","0.0873014943770292","0.138553214946867","3"
"3 on scale 1-7 ","2005","Berlin","(Married) couple without C. ","31","0.118413273808768","0.0761960620002768","0.160630485617258","3"
"3 on scale 1-7 ","2005","Berlin","Single parent ","11","","","","3"
"3 on scale 1-7 ","2005","Berlin","Couple + C. LE 16 ","14","","","","3"
"3 on scale 1-7 ","2005","Berlin","Couple + C. GT 16 ","18","","","","3"
"3 on scale 1-7 ","2005","Berlin","Couple + C. LE and GT 16","8","","","","3"
"3 on scale 1-7 ","2005","Brandenburg","1-pers.-HH","10","","","","3"
"3 on scale 1-7 ","2005","Brandenburg","(Married) couple without C. ","37","0.128021660690614","0.0912415496046322","0.164801771776596","3"
"3 on scale 1-7 ","2005","Brandenburg","Single parent ","5","","","","3"
"3 on scale 1-7 ","2005","Brandenburg","Couple + C. LE 16 ","11","","","","3"
"3 on scale 1-7 ","2005","Brandenburg","Couple + C. GT 16 ","22","","","","3"
"3 on scale 1-7 ","2005","Brandenburg","Couple + C. LE and GT 16","5","","","","3"
"3 on scale 1-7 ","2005","Mecklenburg-Western Pomerania","1-pers.-HH","5","","","","3"
"3 on scale 1-7 ","2005","Mecklenburg-Western Pomerania","(Married) couple without C. ","15","","","","3"
"3 on scale 1-7 ","2005","Mecklenburg-Western Pomerania","Single parent ","4","","","","3"
"3 on scale 1-7 ","2005","Mecklenburg-Western Pomerania","Couple + C. LE 16 ","6","","","","3"
"3 on scale 1-7 ","2005","Mecklenburg-Western Pomerania","Couple + C. GT 16 ","14","","","","3"
"3 on scale 1-7 ","2005","Mecklenburg-Western Pomerania","Couple + C. LE and GT 16","4","","","","3"
"3 on scale 1-7 ","2005","Saxony","1-pers.-HH","17","","","","3"
"3 on scale 1-7 ","2005","Saxony","(Married) couple without C. ","58","0.0866490565335077","0.0633698903618343","0.109928222705181","3"
"3 on scale 1-7 ","2005","Saxony","Single parent ","12","","","","3"
"3 on scale 1-7 ","2005","Saxony","Couple + C. LE 16 ","31","0.114598842354977","0.0712055026459686","0.157992182063986","3"
"3 on scale 1-7 ","2005","North Rhine-Westphalia","Couple + C. GT 16 ","92","0.116618175350557","0.0934771167246291","0.139759233976485","3"
"3 on scale 1-7 ","2005","North Rhine-Westphalia","Couple + C. LE and GT 16","48","0.151822810598767","0.113164230214438","0.190481390983096","3"
"3 on scale 1-7 ","2005","Hesse","1-pers.-HH","36","0.196022789096441","0.1415464193687","0.250499158824182","3"
"3 on scale 1-7 ","2005","Hesse","(Married) couple without C. ","65","0.100994460024142","0.075095854603038","0.126893065445246","3"
"3 on scale 1-7 ","2005","Hesse","Single parent ","2","","","","3"
"3 on scale 1-7 ","2005","Hesse","Couple + C. LE 16 ","26","","","","3"
"3 on scale 1-7 ","2005","Hesse","Couple + C. GT 16 ","30","0.15697813208836","0.103686309404525","0.210269954772195","3"
"3 on scale 1-7 ","2005","Hesse","Couple + C. LE and GT 16","7","","","","3"
"3 on scale 1-7 ","2005","Rhineland-Palatinate,Saarland","1-pers.-HH","15","","","","3"
"3 on scale 1-7 ","2005","Rhineland-Palatinate,Saarland","(Married) couple without C. ","31","0.0977300012508091","0.0676349906557216","0.127825011845897","3"
"3 on scale 1-7 ","2005","North Rhine-Westphalia","(Married) couple without C. ","180","0.102467304138395","0.0874759931173925","0.117458615159398","3"
"3 on scale 1-7 ","2005","North Rhine-Westphalia","Single parent ","21","","","","3"
"3 on scale 1-7 ","2005","North Rhine-Westphalia","Couple + C. LE 16 ","93","0.102824273102996","0.0819846628097664","0.123663883396226","3"
"4 on scale 1-7","2005","Saxony","Couple + C. LE and GT 16","22","","","","4"
"4 on scale 1-7","2005","Saxony-Anhalt","Couple + C. LE and GT 16","14","","","","4"
"4 on scale 1-7","2005","Saxony","Couple + C. GT 16 ","67","0.226252212520999","0.178179600065624","0.274324824976375","4"
"4 on scale 1-7","2005","Thuringia","1-pers.-HH","26","","","","4"
"4 on scale 1-7","2005","Thuringia","(Married) couple without C. ","38","0.134463481816502","0.0950634364800265","0.173863527152977","4"
"4 on scale 1-7","2005","Saxony-Anhalt","1-pers.-HH","17","","","","4"
"4 on scale 1-7","2005","Saxony-Anhalt","(Married) couple without C. ","49","0.153450922610584","0.113837227620334","0.193064617600833","4"
"4 on scale 1-7","2005","Thuringia","Single parent ","12","","","","4"
"4 on scale 1-7","2005","Saxony-Anhalt","Single parent ","5","","","","4"
"4 on scale 1-7","2005","Saxony-Anhalt","Couple + C. LE 16 ","19","","","","4"
"4 on scale 1-7","2005","Saxony-Anhalt","Couple + C. GT 16 ","48","0.189047012150873","0.137071043447997","0.241022980853749","4"
"4 on scale 1-7","2005","Thuringia","Couple + C. LE 16 ","29","","","","4"
"4 on scale 1-7","2005","Thuringia","Couple + C. GT 16 ","42","0.173725972344584","0.121085960388727","0.226365984300441","4"
"4 on scale 1-7","2005","Thuringia","Couple + C. LE and GT 16","12","","","","4"
"4 on scale 1-7","2005","Rhineland-Palatinate,Saarland","Single parent ","9","","","","4"
"4 on scale 1-7","2005","Rhineland-Palatinate,Saarland","Couple + C. LE 16 ","40","0.181878533529428","0.133576583438171","0.230180483620686","4"
"4 on scale 1-7","2005","Rhineland-Palatinate,Saarland","Couple + C. GT 16 ","33","0.213938742632685","0.155628586283302","0.272248898982068","4"
"4 on scale 1-7","2005","Rhineland-Palatinate,Saarland","Couple + C. LE and GT 16","24","","","","4"
"4 on scale 1-7","2005","Baden-Württemberg","1-pers.-HH","69","0.204420889674754","0.160910252445147","0.247931526904361","4"
"4 on scale 1-7","2005","Baden-Württemberg","(Married) couple without C. ","145","0.183595849795355","0.156016489846551","0.211175209744158","4"
"4 on scale 1-7","2005","Baden-Württemberg","Single parent ","25","","","","4"
"4 on scale 1-7","2005","Baden-Württemberg","Couple + C. LE 16 ","100","0.234877210607426","0.198121599305789","0.271632821909064","4"
