"plh0216","year","pgisced97","n","percent","lower_confidence","upper_confidence"
"6 on scale 1-7","2007","inadequately","","","",""
"6 on scale 1-7","2007","general elemantary","","","",""
"6 on scale 1-7","2007","middle vocational","","","",""
"6 on scale 1-7","2007","vocational + Abi","","","",""
"6 on scale 1-7","2007","higher vocational","","","",""
"6 on scale 1-7","2007","higher education","","","",""
"7 Strongly agree","2007","in school","","","",""
"7 Strongly agree","2007","inadequately","","","",""
"7 Strongly agree","2007","general elemantary","","","",""
"7 Strongly agree","2007","middle vocational","","","",""
"7 Strongly agree","2007","vocational + Abi","","","",""
"7 Strongly agree","2007","higher vocational","","","",""
"7 Strongly agree","2007","higher education","","","",""
"1 Strongly disagree","2008","in school","","","",""
"1 Strongly disagree","2008","inadequately","","","",""
"1 Strongly disagree","2008","general elemantary","","","",""
"1 Strongly disagree","2008","middle vocational","","","",""
"1 Strongly disagree","2008","vocational + Abi","","","",""
"1 Strongly disagree","2008","higher vocational","","","",""
"1 Strongly disagree","2008","higher education","","","",""
"2 on scale 1-7 ","2008","in school","","","",""
"2 on scale 1-7 ","2008","inadequately","","","",""
"2 on scale 1-7 ","2008","general elemantary","","","",""
"2 on scale 1-7 ","2008","middle vocational","","","",""
"2 on scale 1-7 ","2008","vocational + Abi","","","",""
"2 on scale 1-7 ","2008","higher vocational","","","",""
"2 on scale 1-7 ","2008","higher education","","","",""
"3 on scale 1-7 ","2008","in school","","","",""
"3 on scale 1-7 ","2008","inadequately","","","",""
"3 on scale 1-7 ","2008","general elemantary","","","",""
"3 on scale 1-7 ","2008","middle vocational","","","",""
"3 on scale 1-7 ","2008","vocational + Abi","","","",""
"3 on scale 1-7 ","2008","higher vocational","","","",""
"3 on scale 1-7 ","2008","higher education","","","",""
"4 on scale 1-7","2008","in school","","","",""
"4 on scale 1-7","2008","inadequately","","","",""
"4 on scale 1-7","2008","general elemantary","","","",""
"4 on scale 1-7","2008","middle vocational","","","",""
"4 on scale 1-7","2008","vocational + Abi","","","",""
"4 on scale 1-7","2008","higher vocational","","","",""
"4 on scale 1-7","2008","higher education","","","",""
"5 on scale 1-7","2008","in school","","","",""
"5 on scale 1-7","2008","inadequately","","","",""
"5 on scale 1-7","2008","general elemantary","","","",""
"5 on scale 1-7","2008","middle vocational","","","",""
"5 on scale 1-7","2008","vocational + Abi","","","",""
"5 on scale 1-7","2008","higher vocational","","","",""
"5 on scale 1-7","2008","higher education","","","",""
"6 on scale 1-7","2008","in school","","","",""
"6 on scale 1-7","2008","inadequately","","","",""
"6 on scale 1-7","2008","general elemantary","","","",""
"6 on scale 1-7","2008","middle vocational","","","",""
"6 on scale 1-7","2008","vocational + Abi","","","",""
"6 on scale 1-7","2008","higher vocational","","","",""
"6 on scale 1-7","2008","higher education","","","",""
"7 Strongly agree","2008","in school","","","",""
"7 Strongly agree","2008","inadequately","","","",""
"7 Strongly agree","2008","general elemantary","","","",""
"7 Strongly agree","2008","middle vocational","","","",""
"7 Strongly agree","2008","vocational + Abi","","","",""
"7 Strongly agree","2008","higher vocational","","","",""
"7 Strongly agree","2008","higher education","","","",""
"1 Strongly disagree","2009","in school","29","","",""
"1 Strongly disagree","2009","inadequately","10","","",""
"1 Strongly disagree","2009","general elemantary","80","0.0440576385608262","0.0345637894273546","0.0535514876942979"
"1 Strongly disagree","2009","middle vocational","336","0.0398414400027437","0.0358140565192503","0.0438688234862371"
"1 Strongly disagree","2009","vocational + Abi","42","0.0354639315334702","0.0239721006323768","0.0469557624345636"
"1 Strongly disagree","2009","higher vocational","34","0.0248544685771276","0.0164782194064348","0.0332307177478203"
"1 Strongly disagree","2009","higher education","169","0.0438244965290123","0.037500488349239","0.0501485047087856"
"2 on scale 1-7 ","2009","in school","50","0.168262409520435","0.12675195288727","0.2097728661536"
"2 on scale 1-7 ","2009","inadequately","7","","",""
"2 on scale 1-7 ","2009","general elemantary","170","0.0878271517366709","0.074733257329105","0.100921046144237"
"2 on scale 1-7 ","2009","middle vocational","1008","0.115880047759563","0.109289159925698","0.122470935593427"
"2 on scale 1-7 ","2009","vocational + Abi","109","0.0983784769636939","0.0798730660424791","0.116883887884909"
"2 on scale 1-7 ","2009","higher vocational","157","0.11712261615791","0.0998211380387233","0.134424094277096"
"2 on scale 1-7 ","2009","higher education","647","0.166095648026256","0.154598175101626","0.177593120950887"
"3 on scale 1-7 ","2009","in school","55","0.114233177438647","0.0789370850821733","0.149529269795121"
"3 on scale 1-7 ","2009","inadequately","16","","",""
"3 on scale 1-7 ","2009","general elemantary","226","0.136828446059029","0.120930075263567","0.15272681685449"
"3 on scale 1-7 ","2009","middle vocational","1273","0.139862200929677","0.13272022819421","0.147004173665145"
"3 on scale 1-7 ","2009","vocational + Abi","157","0.172647883733028","0.149164408264136","0.196131359201921"
"3 on scale 1-7 ","2009","higher vocational","218","0.149871727819678","0.130666709914117","0.169076745725239"
"3 on scale 1-7 ","2009","higher education","740","0.172601981865687","0.160927294060063","0.184276669671312"
"4 on scale 1-7","2009","in school","64","0.212145130719652","0.16678122493744","0.257509036501863"
"4 on scale 1-7","2009","inadequately","32","0.234416921870923","0.169777604534621","0.299056239207224"
"4 on scale 1-7","2009","general elemantary","358","0.185588458773929","0.167603340138262","0.203573577409596"
"4 on scale 1-7","2009","middle vocational","1908","0.203055508379378","0.194772169742375","0.211338847016381"
"4 on scale 1-7","2009","vocational + Abi","201","0.197971078721389","0.17321211633542","0.222730041107359"
"4 on scale 1-7","2009","higher vocational","273","0.213124000739241","0.191090578401107","0.235157423077374"
"4 on scale 1-7","2009","higher education","877","0.218163951257301","0.205405014361342","0.23092288815326"
"5 on scale 1-7","2009","in school","50","0.173049984066915","0.131074452388859","0.215025515744972"
"5 on scale 1-7","2009","inadequately","23","","",""
"5 on scale 1-7","2009","general elemantary","312","0.180246210473613","0.162463799117191","0.198028621830034"
"5 on scale 1-7","2009","middle vocational","1781","0.191444213660673","0.183342813035715","0.199545614285631"
"5 on scale 1-7","2009","vocational + Abi","214","0.22353612420684","0.197649761221722","0.249422487191957"
"5 on scale 1-7","2009","higher vocational","264","0.201090947737505","0.179525545594957","0.222656349880053"
"5 on scale 1-7","2009","higher education","739","0.184054762649965","0.172082694386077","0.196026830913854"
"6 on scale 1-7","2009","in school","37","0.133768659985762","0.0959970994191231","0.1715402205524"
"6 on scale 1-7","2009","inadequately","32","0.187253182366177","0.127728325279962","0.246778039452391"
"6 on scale 1-7","2009","general elemantary","344","0.19790568301576","0.179474308792692","0.216337057238828"
"6 on scale 1-7","2009","middle vocational","1616","0.181246877447193","0.173314639317913","0.189179115576474"
"6 on scale 1-7","2009","vocational + Abi","171","0.182698431321887","0.158688267342931","0.206708595300844"
"6 on scale 1-7","2009","higher vocational","246","0.193978872683065","0.172704191629312","0.215253553736817"
"6 on scale 1-7","2009","higher education","570","0.147726833897903","0.136764973898552","0.158688693897255"
"7 Strongly agree","2009","in school","27","","",""
"7 Strongly agree","2009","inadequately","45","0.279523295656766","0.211049390888467","0.347997200425065"
"7 Strongly agree","2009","general elemantary","305","0.167546411380172","0.150269605857485","0.184823216902859"
"7 Strongly agree","2009","middle vocational","1138","0.128669711820773","0.121775040592884","0.135564383048661"
"7 Strongly agree","2009","vocational + Abi","101","0.0893040735196912","0.0715842708065283","0.107023876232854"
"7 Strongly agree","2009","higher vocational","135","0.0999573662854743","0.0838192971063628","0.116095435464586"
"7 Strongly agree","2009","higher education","283","0.0675323257738742","0.0597798950396555","0.0752847565080929"
"1 Strongly disagree","2010","in school","","","",""
"1 Strongly disagree","2010","inadequately","","","",""
"1 Strongly disagree","2010","general elemantary","","","",""
"1 Strongly disagree","2010","middle vocational","","","",""
"1 Strongly disagree","2010","vocational + Abi","","","",""
"1 Strongly disagree","2010","higher vocational","","","",""
"1 Strongly disagree","2010","higher education","","","",""
"2 on scale 1-7 ","2010","in school","","","",""
"2 on scale 1-7 ","2010","inadequately","","","",""
"2 on scale 1-7 ","2010","general elemantary","","","",""
"2 on scale 1-7 ","2010","middle vocational","","","",""
"2 on scale 1-7 ","2010","vocational + Abi","","","",""
"2 on scale 1-7 ","2010","higher vocational","","","",""
"2 on scale 1-7 ","2010","higher education","","","",""
"3 on scale 1-7 ","2010","in school","","","",""
"3 on scale 1-7 ","2010","inadequately","","","",""
"3 on scale 1-7 ","2010","general elemantary","","","",""
"3 on scale 1-7 ","2010","middle vocational","","","",""
"3 on scale 1-7 ","2010","vocational + Abi","","","",""
"3 on scale 1-7 ","2010","higher vocational","","","",""
"3 on scale 1-7 ","2010","higher education","","","",""
"4 on scale 1-7","2010","in school","","","",""
"4 on scale 1-7","2010","inadequately","","","",""
"4 on scale 1-7","2010","general elemantary","","","",""
"4 on scale 1-7","2010","middle vocational","","","",""
"4 on scale 1-7","2010","vocational + Abi","","","",""
"4 on scale 1-7","2010","higher vocational","","","",""
"4 on scale 1-7","2010","higher education","","","",""
"5 on scale 1-7","2010","in school","","","",""
"5 on scale 1-7","2010","inadequately","","","",""
"5 on scale 1-7","2010","general elemantary","","","",""
"5 on scale 1-7","2010","middle vocational","","","",""
"5 on scale 1-7","2010","vocational + Abi","","","",""
"5 on scale 1-7","2010","higher vocational","","","",""
"5 on scale 1-7","2010","higher education","","","",""
"6 on scale 1-7","2010","in school","","","",""
"6 on scale 1-7","2010","inadequately","","","",""
"6 on scale 1-7","2010","general elemantary","","","",""
"6 on scale 1-7","2010","middle vocational","","","",""
"6 on scale 1-7","2010","vocational + Abi","","","",""
"6 on scale 1-7","2010","higher vocational","","","",""
"6 on scale 1-7","2010","higher education","","","",""
"7 Strongly agree","2010","in school","","","",""
"7 Strongly agree","2010","inadequately","","","",""
"7 Strongly agree","2010","general elemantary","","","",""
"7 Strongly agree","2010","middle vocational","","","",""
"7 Strongly agree","2010","vocational + Abi","","","",""
"7 Strongly agree","2010","higher vocational","","","",""
"7 Strongly agree","2010","higher education","","","",""
"1 Strongly disagree","2011","in school","","","",""
"1 Strongly disagree","2011","inadequately","","","",""
"1 Strongly disagree","2011","general elemantary","","","",""
"1 Strongly disagree","2011","middle vocational","","","",""
"1 Strongly disagree","2011","vocational + Abi","","","",""
"1 Strongly disagree","2011","higher vocational","","","",""
"1 Strongly disagree","2011","higher education","","","",""
"2 on scale 1-7 ","2011","in school","","","",""
"2 on scale 1-7 ","2011","inadequately","","","",""
"2 on scale 1-7 ","2011","general elemantary","","","",""
"2 on scale 1-7 ","2011","middle vocational","","","",""
"2 on scale 1-7 ","2011","vocational + Abi","","","",""
"2 on scale 1-7 ","2011","higher vocational","","","",""
"2 on scale 1-7 ","2011","higher education","","","",""
"3 on scale 1-7 ","2011","in school","","","",""
"3 on scale 1-7 ","2011","inadequately","","","",""
"3 on scale 1-7 ","2011","general elemantary","","","",""
"3 on scale 1-7 ","2011","middle vocational","","","",""
"3 on scale 1-7 ","2011","vocational + Abi","","","",""
"3 on scale 1-7 ","2011","higher vocational","","","",""
"3 on scale 1-7 ","2011","higher education","","","",""
"4 on scale 1-7","2011","in school","","","",""
"4 on scale 1-7","2011","inadequately","","","",""
"4 on scale 1-7","2011","general elemantary","","","",""
"4 on scale 1-7","2011","middle vocational","","","",""
"4 on scale 1-7","2011","vocational + Abi","","","",""
"4 on scale 1-7","2011","higher vocational","","","",""
"4 on scale 1-7","2011","higher education","","","",""
"5 on scale 1-7","2011","in school","","","",""
"5 on scale 1-7","2011","inadequately","","","",""
"5 on scale 1-7","2011","general elemantary","","","",""
"5 on scale 1-7","2011","middle vocational","","","",""
"5 on scale 1-7","2011","vocational + Abi","","","",""
"5 on scale 1-7","2011","higher vocational","","","",""
"5 on scale 1-7","2011","higher education","","","",""
"6 on scale 1-7","2011","in school","","","",""
"6 on scale 1-7","2011","inadequately","","","",""
"6 on scale 1-7","2011","general elemantary","","","",""
"6 on scale 1-7","2011","middle vocational","","","",""
"6 on scale 1-7","2011","vocational + Abi","","","",""
"6 on scale 1-7","2011","higher vocational","","","",""
"6 on scale 1-7","2011","higher education","","","",""
"7 Strongly agree","2011","in school","","","",""
"7 Strongly agree","2011","inadequately","","","",""
"7 Strongly agree","2011","general elemantary","","","",""
"7 Strongly agree","2011","middle vocational","","","",""
"7 Strongly agree","2011","vocational + Abi","","","",""
"7 Strongly agree","2011","higher vocational","","","",""
"7 Strongly agree","2011","higher education","","","",""
"1 Strongly disagree","2012","in school","12","","",""
"1 Strongly disagree","2012","inadequately","5","","",""
"1 Strongly disagree","2012","general elemantary","29","","",""
"1 Strongly disagree","2012","middle vocational","112","0.036682823811113","0.0302219857686033","0.0431436618536226"
"1 Strongly disagree","2012","vocational + Abi","21","","",""
"1 Strongly disagree","2012","higher vocational","17","","",""
"1 Strongly disagree","2012","higher education","65","0.0471870169292804","0.0364422403647837","0.0579317934937771"
"2 on scale 1-7 ","2012","in school","30","0.146822952501068","0.0964974814271402","0.197148423574995"
"2 on scale 1-7 ","2012","inadequately","10","","",""
"2 on scale 1-7 ","2012","general elemantary","43","0.0470021641668746","0.0321589669164984","0.0618453614172508"
"2 on scale 1-7 ","2012","middle vocational","236","0.0673152135615704","0.0587033551102996","0.0759270720128413"
"2 on scale 1-7 ","2012","vocational + Abi","73","0.0887448491523863","0.0685004419594825","0.10898925634529"
"2 on scale 1-7 ","2012","higher vocational","37","0.119032634361662","0.085811489739945","0.152253778983379"
"2 on scale 1-7 ","2012","higher education","215","0.139631637827974","0.122067921009629","0.157195354646319"
"3 on scale 1-7 ","2012","in school","31","0.16512186390189","0.112327796126582","0.217915931677198"
"3 on scale 1-7 ","2012","inadequately","8","","",""
"3 on scale 1-7 ","2012","general elemantary","59","0.086755015248454","0.067014271217478","0.10649575927943"
"3 on scale 1-7 ","2012","middle vocational","349","0.102330186975557","0.0919134183738173","0.112746955577298"
"3 on scale 1-7 ","2012","vocational + Abi","97","0.124385601379697","0.100891708158445","0.14787949460095"
"3 on scale 1-7 ","2012","higher vocational","51","0.133120443051369","0.0982703921569255","0.167970493945812"
"3 on scale 1-7 ","2012","higher education","232","0.155007005238934","0.136667631066323","0.173346379411544"
"4 on scale 1-7","2012","in school","31","0.168291507970026","0.115094407761217","0.221488608178836"
"4 on scale 1-7","2012","inadequately","20","","",""
"4 on scale 1-7","2012","general elemantary","116","0.146760433543846","0.121942674693898","0.171578192393793"
"4 on scale 1-7","2012","middle vocational","561","0.165609931370481","0.152833764536629","0.178386098204334"
"4 on scale 1-7","2012","vocational + Abi","140","0.177371571844712","0.15017855746244","0.204564586226983"
"4 on scale 1-7","2012","higher vocational","64","0.16733320406331","0.129039414565763","0.205626993560857"
"4 on scale 1-7","2012","higher education","275","0.178038650988064","0.158653680692797","0.197423621283332"
"5 on scale 1-7","2012","in school","37","0.173743563813231","0.119869085094477","0.227618042531985"
"5 on scale 1-7","2012","inadequately","24","","",""
"5 on scale 1-7","2012","general elemantary","145","0.203123242537801","0.174907078959543","0.23133940611606"
"5 on scale 1-7","2012","middle vocational","627","0.192122814168456","0.178582305976054","0.205663322360857"
"5 on scale 1-7","2012","vocational + Abi","150","0.190280918878042","0.162337580168531","0.218224257587553"
"5 on scale 1-7","2012","higher vocational","84","0.237160447246806","0.193525004131332","0.28079589036228"
"5 on scale 1-7","2012","higher education","337","0.230543758669678","0.20920098090124","0.251886536438116"
"6 on scale 1-7","2012","in school","32","0.145536331653114","0.095394083344979","0.195678579961248"
"6 on scale 1-7","2012","inadequately","30","0.232012396189825","0.165983967151832","0.298040825227818"
"6 on scale 1-7","2012","general elemantary","178","0.209815324363038","0.181258791455342","0.238371857270734"
"6 on scale 1-7","2012","middle vocational","746","0.242314519050037","0.227587765341655","0.257041272758418"
"6 on scale 1-7","2012","vocational + Abi","159","0.22822901312873","0.198351589946842","0.258106436310617"
"6 on scale 1-7","2012","higher vocational","68","0.183339003492969","0.143642706224112","0.223035300761827"
"6 on scale 1-7","2012","higher education","234","0.1498487566631","0.131762155438125","0.167935357888076"
"7 Strongly agree","2012","in school","17","","",""
"7 Strongly agree","2012","inadequately","60","0.359739255085176","0.284668528701839","0.434809981468513"
"7 Strongly agree","2012","general elemantary","211","0.267543006850001","0.236496664596102","0.298589349103899"
"7 Strongly agree","2012","middle vocational","621","0.193624511062786","0.180043826915716","0.207205195209856"
"7 Strongly agree","2012","vocational + Abi","118","0.156822020375794","0.130935323485255","0.182708717266334"
"7 Strongly agree","2012","higher vocational","44","0.113738759020139","0.0811673324849593","0.146310185555318"
"7 Strongly agree","2012","higher education","138","0.0997431736829699","0.0845584428763844","0.114927904489555"
"1 Strongly disagree","2013","in school","16","","",""
"1 Strongly disagree","2013","inadequately","16","","",""
"1 Strongly disagree","2013","general elemantary","101","0.0587447376057267","0.0480033747067885","0.0694861005046649"
"1 Strongly disagree","2013","middle vocational","432","0.0491221366134038","0.0447558913793681","0.0534883818474395"
"1 Strongly disagree","2013","vocational + Abi","46","0.0445174086552201","0.0323239875589175","0.0567108297515228"
"1 Strongly disagree","2013","higher vocational","56","0.0524207866696605","0.0404338397243188","0.0644077336150023"
"1 Strongly disagree","2013","higher education","247","0.0627903407666971","0.0556709069085259","0.0699097746248683"
"2 on scale 1-7 ","2013","in school","37","0.225010757909835","0.173956612899198","0.276064902920471"
"2 on scale 1-7 ","2013","inadequately","12","","",""
"2 on scale 1-7 ","2013","general elemantary","185","0.0966195905499126","0.0831240859589482","0.110115095140877"
"2 on scale 1-7 ","2013","middle vocational","1066","0.116472980839546","0.109992165538372","0.122953796140721"
"2 on scale 1-7 ","2013","vocational + Abi","170","0.163966866771974","0.142077205636547","0.185856527907401"
"2 on scale 1-7 ","2013","higher vocational","200","0.147129482002211","0.128077487062995","0.166181476941427"
"2 on scale 1-7 ","2013","higher education","826","0.18707420683974","0.175629278713713","0.198519134965768"
"3 on scale 1-7 ","2013","in school","39","0.093531479686303","0.0579325619312129","0.129130397441393"
"3 on scale 1-7 ","2013","inadequately","21","","",""
"3 on scale 1-7 ","2013","general elemantary","229","0.11418363001177","0.099655993319507","0.128711266704032"
"3 on scale 1-7 ","2013","middle vocational","1384","0.144882941658046","0.137771976603533","0.151993906712559"
"3 on scale 1-7 ","2013","vocational + Abi","188","0.164161838978052","0.142261721386227","0.186061956569877"
"3 on scale 1-7 ","2013","higher vocational","208","0.152893088340854","0.133537245254374","0.172248931427335"
"3 on scale 1-7 ","2013","higher education","869","0.199040533404522","0.187322447041732","0.210758619767312"
"4 on scale 1-7","2013","in school","59","0.173073682249852","0.126821689042917","0.219325675456786"
"4 on scale 1-7","2013","inadequately","31","0.133123507275842","0.0850723927601142","0.18117462179157"
"4 on scale 1-7","2013","general elemantary","346","0.1897621113122","0.171850600373794","0.207673622250606"
"4 on scale 1-7","2013","middle vocational","1943","0.20870454934155","0.20049456319747","0.21691453548563"
"4 on scale 1-7","2013","vocational + Abi","230","0.194397440442378","0.171000722756619","0.217794158128137"
"4 on scale 1-7","2013","higher vocational","294","0.217058605809851","0.194886742855976","0.239230468763725"
