"plh0216","year","migback","sex","n","percent","lower_confidence","upper_confidence"
"6 on scale 1-7","2006","direct migration background","Female","","","",""
"6 on scale 1-7","2006","indirect migration background","Male","","","",""
"6 on scale 1-7","2006","indirect migration background","Female","","","",""
"7 Strongly agree","2006","no migration background","Male","","","",""
"7 Strongly agree","2006","no migration background","Female","","","",""
"7 Strongly agree","2006","direct migration background","Male","","","",""
"7 Strongly agree","2006","direct migration background","Female","","","",""
"7 Strongly agree","2006","indirect migration background","Male","","","",""
"7 Strongly agree","2006","indirect migration background","Female","","","",""
"1 Strongly disagree","2007","no migration background","Male","","","",""
"1 Strongly disagree","2007","no migration background","Female","","","",""
"1 Strongly disagree","2007","direct migration background","Male","","","",""
"1 Strongly disagree","2007","direct migration background","Female","","","",""
"1 Strongly disagree","2007","indirect migration background","Male","","","",""
"1 Strongly disagree","2007","indirect migration background","Female","","","",""
"2 on scale 1-7 ","2007","no migration background","Male","","","",""
"2 on scale 1-7 ","2007","no migration background","Female","","","",""
"2 on scale 1-7 ","2007","direct migration background","Male","","","",""
"2 on scale 1-7 ","2007","direct migration background","Female","","","",""
"2 on scale 1-7 ","2007","indirect migration background","Male","","","",""
"2 on scale 1-7 ","2007","indirect migration background","Female","","","",""
"3 on scale 1-7 ","2007","no migration background","Male","","","",""
"3 on scale 1-7 ","2007","no migration background","Female","","","",""
"3 on scale 1-7 ","2007","direct migration background","Male","","","",""
"3 on scale 1-7 ","2007","direct migration background","Female","","","",""
"3 on scale 1-7 ","2007","indirect migration background","Male","","","",""
"3 on scale 1-7 ","2007","indirect migration background","Female","","","",""
"4 on scale 1-7","2007","no migration background","Male","","","",""
"4 on scale 1-7","2007","no migration background","Female","","","",""
"4 on scale 1-7","2007","direct migration background","Male","","","",""
"4 on scale 1-7","2007","direct migration background","Female","","","",""
"4 on scale 1-7","2007","indirect migration background","Male","","","",""
"4 on scale 1-7","2007","indirect migration background","Female","","","",""
"5 on scale 1-7","2007","no migration background","Male","","","",""
"5 on scale 1-7","2007","no migration background","Female","","","",""
"5 on scale 1-7","2007","direct migration background","Male","","","",""
"5 on scale 1-7","2007","direct migration background","Female","","","",""
"5 on scale 1-7","2007","indirect migration background","Male","","","",""
"5 on scale 1-7","2007","indirect migration background","Female","","","",""
"6 on scale 1-7","2007","no migration background","Male","","","",""
"6 on scale 1-7","2007","no migration background","Female","","","",""
"6 on scale 1-7","2007","direct migration background","Male","","","",""
"6 on scale 1-7","2007","direct migration background","Female","","","",""
"6 on scale 1-7","2007","indirect migration background","Male","","","",""
"6 on scale 1-7","2007","indirect migration background","Female","","","",""
"7 Strongly agree","2007","no migration background","Male","","","",""
"7 Strongly agree","2007","no migration background","Female","","","",""
"7 Strongly agree","2007","direct migration background","Male","","","",""
"7 Strongly agree","2007","direct migration background","Female","","","",""
"7 Strongly agree","2007","indirect migration background","Male","","","",""
"7 Strongly agree","2007","indirect migration background","Female","","","",""
"1 Strongly disagree","2008","no migration background","Male","","","",""
"1 Strongly disagree","2008","no migration background","Female","","","",""
"1 Strongly disagree","2008","direct migration background","Male","","","",""
"1 Strongly disagree","2008","direct migration background","Female","","","",""
"1 Strongly disagree","2008","indirect migration background","Male","","","",""
"1 Strongly disagree","2008","indirect migration background","Female","","","",""
"2 on scale 1-7 ","2008","no migration background","Male","","","",""
"2 on scale 1-7 ","2008","no migration background","Female","","","",""
"2 on scale 1-7 ","2008","direct migration background","Male","","","",""
"2 on scale 1-7 ","2008","direct migration background","Female","","","",""
"2 on scale 1-7 ","2008","indirect migration background","Male","","","",""
"2 on scale 1-7 ","2008","indirect migration background","Female","","","",""
"3 on scale 1-7 ","2008","no migration background","Male","","","",""
"3 on scale 1-7 ","2008","no migration background","Female","","","",""
"3 on scale 1-7 ","2008","direct migration background","Male","","","",""
"3 on scale 1-7 ","2008","direct migration background","Female","","","",""
"3 on scale 1-7 ","2008","indirect migration background","Male","","","",""
"3 on scale 1-7 ","2008","indirect migration background","Female","","","",""
"4 on scale 1-7","2008","no migration background","Male","","","",""
"4 on scale 1-7","2008","no migration background","Female","","","",""
"4 on scale 1-7","2008","direct migration background","Male","","","",""
"4 on scale 1-7","2008","direct migration background","Female","","","",""
"4 on scale 1-7","2008","indirect migration background","Male","","","",""
"4 on scale 1-7","2008","indirect migration background","Female","","","",""
"5 on scale 1-7","2008","no migration background","Male","","","",""
"5 on scale 1-7","2008","no migration background","Female","","","",""
"5 on scale 1-7","2008","direct migration background","Male","","","",""
"5 on scale 1-7","2008","direct migration background","Female","","","",""
"5 on scale 1-7","2008","indirect migration background","Male","","","",""
"5 on scale 1-7","2008","indirect migration background","Female","","","",""
"6 on scale 1-7","2008","no migration background","Male","","","",""
"6 on scale 1-7","2008","no migration background","Female","","","",""
"6 on scale 1-7","2008","direct migration background","Male","","","",""
"6 on scale 1-7","2008","direct migration background","Female","","","",""
"6 on scale 1-7","2008","indirect migration background","Male","","","",""
"6 on scale 1-7","2008","indirect migration background","Female","","","",""
"7 Strongly agree","2008","no migration background","Male","","","",""
"7 Strongly agree","2008","no migration background","Female","","","",""
"7 Strongly agree","2008","direct migration background","Male","","","",""
"7 Strongly agree","2008","direct migration background","Female","","","",""
"7 Strongly agree","2008","indirect migration background","Male","","","",""
"7 Strongly agree","2008","indirect migration background","Female","","","",""
"1 Strongly disagree","2009","no migration background","Male","381","0.04978443218085","0.04485942286382","0.05470944149788"
"1 Strongly disagree","2009","no migration background","Female","229","0.03129806052603","0.0275175562833648","0.0350785647686952"
"1 Strongly disagree","2009","direct migration background","Male","41","0.0521417732757662","0.0363050713867274","0.067978475164805"
"1 Strongly disagree","2009","direct migration background","Female","","","",""
"1 Strongly disagree","2009","indirect migration background","Male","31","0.0860791552184439","0.0564395674409594","0.115718742995928"
"1 Strongly disagree","2009","indirect migration background","Female","","","",""
"2 on scale 1-7 ","2009","no migration background","Male","1153","0.151027493189756","0.14291930114123","0.159135685238282"
"2 on scale 1-7 ","2009","no migration background","Female","806","0.0991417759715379","0.0926531535473745","0.105630398395701"
"2 on scale 1-7 ","2009","direct migration background","Male","97","0.113892161367779","0.0912618589388416","0.136522463796717"
"2 on scale 1-7 ","2009","direct migration background","Female","60","0.0886341237473379","0.0700347325467614","0.107233514947914"
"2 on scale 1-7 ","2009","indirect migration background","Male","52","0.133561654615231","0.0976133347617205","0.169509974468742"
"2 on scale 1-7 ","2009","indirect migration background","Female","32","0.110079770986037","0.0781449705831743","0.142014571388899"
"3 on scale 1-7 ","2009","no migration background","Male","1407","0.177239940052309","0.168592917244817","0.185886962859802"
"3 on scale 1-7 ","2009","no migration background","Female","1051","0.129711875974437","0.122417009769512","0.137006742179362"
"3 on scale 1-7 ","2009","direct migration background","Male","102","0.124881889524064","0.101332306723036","0.148431472325091"
"3 on scale 1-7 ","2009","direct migration background","Female","79","0.0892143347327264","0.0705601066077012","0.107868562857752"
"3 on scale 1-7 ","2009","indirect migration background","Male","58","0.227500779734555","0.183200207166682","0.271801352302428"
"3 on scale 1-7 ","2009","indirect migration background","Female","52","0.101041652774631","0.070290959358543","0.13179234619072"
"4 on scale 1-7","2009","no migration background","Male","1654","0.219315919705454","0.209946300367941","0.228685539042966"
"4 on scale 1-7","2009","no migration background","Female","1633","0.192976505123095","0.184408272678054","0.201544737568137"
"4 on scale 1-7","2009","direct migration background","Male","155","0.208954094721753","0.179992235529481","0.237915953914026"
"4 on scale 1-7","2009","direct migration background","Female","190","0.203307930367078","0.176970446883982","0.229645413850174"
"4 on scale 1-7","2009","indirect migration background","Male","75","0.192793763055171","0.151106093825299","0.234481432285043"
"4 on scale 1-7","2009","indirect migration background","Female","78","0.191844538987513","0.151669428065718","0.232019649909308"
"5 on scale 1-7","2009","no migration background","Male","1348","0.177939372240753","0.169278988063445","0.18659975641806"
"5 on scale 1-7","2009","no migration background","Female","1627","0.19820345508436","0.189548125044755","0.206858785123966"
"5 on scale 1-7","2009","direct migration background","Male","158","0.224512137407393","0.194788115962008","0.254236158852777"
"5 on scale 1-7","2009","direct migration background","Female","173","0.178414610651618","0.153359666935774","0.203469554367463"
"5 on scale 1-7","2009","indirect migration background","Male","67","0.195439562578917","0.153535662322904","0.23734346283493"
"5 on scale 1-7","2009","indirect migration background","Female","67","0.184878738393394","0.14527013739762","0.224487339389168"
"6 on scale 1-7","2009","no migration background","Male","1010","0.147196104163173","0.13917337830471","0.155218830021637"
"6 on scale 1-7","2009","no migration background","Female","1608","0.197191561901732","0.188552908297029","0.205830215506435"
"6 on scale 1-7","2009","direct migration background","Male","130","0.176368998173616","0.149218511551845","0.203519484795387"
"6 on scale 1-7","2009","direct migration background","Female","189","0.205297287643356","0.178864326172399","0.231730249114313"
"6 on scale 1-7","2009","indirect migration background","Male","41","0.122251655481007","0.0876353070435012","0.156868003918513"
"6 on scale 1-7","2009","indirect migration background","Female","70","0.245999836539952","0.202057005087316","0.289942667992588"
"7 Strongly agree","2009","no migration background","Male","539","0.0774967384677052","0.0714422859943745","0.083551190941036"
"7 Strongly agree","2009","no migration background","Female","1195","0.151476765418808","0.143692801522356","0.159260729315259"
"7 Strongly agree","2009","direct migration background","Male","74","0.0992489455296285","0.0779496376382449","0.120548253421012"
"7 Strongly agree","2009","direct migration background","Female","182","0.208809537323485","0.182210399683761","0.235408674963209"
"7 Strongly agree","2009","indirect migration background","Male","","","",""
"7 Strongly agree","2009","indirect migration background","Female","55","0.122455960338637","0.0890087937994885","0.155903126877785"
"1 Strongly disagree","2010","no migration background","Male","","","",""
"1 Strongly disagree","2010","no migration background","Female","","","",""
"1 Strongly disagree","2010","direct migration background","Male","","","",""
"1 Strongly disagree","2010","direct migration background","Female","","","",""
"1 Strongly disagree","2010","indirect migration background","Male","","","",""
"1 Strongly disagree","2010","indirect migration background","Female","","","",""
"2 on scale 1-7 ","2010","no migration background","Male","","","",""
"2 on scale 1-7 ","2010","no migration background","Female","","","",""
"2 on scale 1-7 ","2010","direct migration background","Male","","","",""
"2 on scale 1-7 ","2010","direct migration background","Female","","","",""
"2 on scale 1-7 ","2010","indirect migration background","Male","","","",""
"2 on scale 1-7 ","2010","indirect migration background","Female","","","",""
"3 on scale 1-7 ","2010","no migration background","Male","","","",""
"3 on scale 1-7 ","2010","no migration background","Female","","","",""
"3 on scale 1-7 ","2010","direct migration background","Male","","","",""
"3 on scale 1-7 ","2010","direct migration background","Female","","","",""
"3 on scale 1-7 ","2010","indirect migration background","Male","","","",""
"3 on scale 1-7 ","2010","indirect migration background","Female","","","",""
"4 on scale 1-7","2010","no migration background","Male","","","",""
"4 on scale 1-7","2010","no migration background","Female","","","",""
"4 on scale 1-7","2010","direct migration background","Male","","","",""
"4 on scale 1-7","2010","direct migration background","Female","","","",""
"4 on scale 1-7","2010","indirect migration background","Male","","","",""
"4 on scale 1-7","2010","indirect migration background","Female","","","",""
"5 on scale 1-7","2010","no migration background","Male","","","",""
"5 on scale 1-7","2010","no migration background","Female","","","",""
"5 on scale 1-7","2010","direct migration background","Male","","","",""
"5 on scale 1-7","2010","direct migration background","Female","","","",""
"5 on scale 1-7","2010","indirect migration background","Male","","","",""
"5 on scale 1-7","2010","indirect migration background","Female","","","",""
"6 on scale 1-7","2010","no migration background","Male","","","",""
"6 on scale 1-7","2010","no migration background","Female","","","",""
"6 on scale 1-7","2010","direct migration background","Male","","","",""
"6 on scale 1-7","2010","direct migration background","Female","","","",""
"6 on scale 1-7","2010","indirect migration background","Male","","","",""
"6 on scale 1-7","2010","indirect migration background","Female","","","",""
"7 Strongly agree","2010","no migration background","Male","","","",""
"7 Strongly agree","2010","no migration background","Female","","","",""
"7 Strongly agree","2010","direct migration background","Male","","","",""
"7 Strongly agree","2010","direct migration background","Female","","","",""
"7 Strongly agree","2010","indirect migration background","Male","","","",""
"7 Strongly agree","2010","indirect migration background","Female","","","",""
"1 Strongly disagree","2011","no migration background","Male","","","",""
"1 Strongly disagree","2011","no migration background","Female","","","",""
"1 Strongly disagree","2011","direct migration background","Male","","","",""
"1 Strongly disagree","2011","direct migration background","Female","","","",""
"1 Strongly disagree","2011","indirect migration background","Male","","","",""
"1 Strongly disagree","2011","indirect migration background","Female","","","",""
"2 on scale 1-7 ","2011","no migration background","Male","","","",""
"2 on scale 1-7 ","2011","no migration background","Female","","","",""
"2 on scale 1-7 ","2011","direct migration background","Male","","","",""
"2 on scale 1-7 ","2011","direct migration background","Female","","","",""
"2 on scale 1-7 ","2011","indirect migration background","Male","","","",""
"2 on scale 1-7 ","2011","indirect migration background","Female","","","",""
"3 on scale 1-7 ","2011","no migration background","Male","","","",""
"3 on scale 1-7 ","2011","no migration background","Female","","","",""
"3 on scale 1-7 ","2011","direct migration background","Male","","","",""
"3 on scale 1-7 ","2011","direct migration background","Female","","","",""
"3 on scale 1-7 ","2011","indirect migration background","Male","","","",""
"3 on scale 1-7 ","2011","indirect migration background","Female","","","",""
"4 on scale 1-7","2011","no migration background","Male","","","",""
"4 on scale 1-7","2011","no migration background","Female","","","",""
"4 on scale 1-7","2011","direct migration background","Male","","","",""
"4 on scale 1-7","2011","direct migration background","Female","","","",""
"4 on scale 1-7","2011","indirect migration background","Male","","","",""
"4 on scale 1-7","2011","indirect migration background","Female","","","",""
"5 on scale 1-7","2011","no migration background","Male","","","",""
"5 on scale 1-7","2011","no migration background","Female","","","",""
"5 on scale 1-7","2011","direct migration background","Male","","","",""
"5 on scale 1-7","2011","direct migration background","Female","","","",""
"5 on scale 1-7","2011","indirect migration background","Male","","","",""
"5 on scale 1-7","2011","indirect migration background","Female","","","",""
"6 on scale 1-7","2011","no migration background","Male","","","",""
"6 on scale 1-7","2011","no migration background","Female","","","",""
"6 on scale 1-7","2011","direct migration background","Male","","","",""
"6 on scale 1-7","2011","direct migration background","Female","","","",""
"6 on scale 1-7","2011","indirect migration background","Male","","","",""
"6 on scale 1-7","2011","indirect migration background","Female","","","",""
"7 Strongly agree","2011","no migration background","Male","","","",""
"7 Strongly agree","2011","no migration background","Female","","","",""
"7 Strongly agree","2011","direct migration background","Male","","","",""
"7 Strongly agree","2011","direct migration background","Female","","","",""
"7 Strongly agree","2011","indirect migration background","Male","","","",""
"7 Strongly agree","2011","indirect migration background","Female","","","",""
"1 Strongly disagree","2012","no migration background","Male","129","0.0684995784428999","0.0579729084790351","0.0790262484067648"
"1 Strongly disagree","2012","no migration background","Female","91","0.0281272674502334","0.0225226190514083","0.0337319158490584"
"1 Strongly disagree","2012","direct migration background","Male","30","0.0699343822030775","0.0472368109559552","0.0926319534501998"
"1 Strongly disagree","2012","direct migration background","Female","","","",""
"1 Strongly disagree","2012","indirect migration background","Male","","","",""
"1 Strongly disagree","2012","indirect migration background","Female","","","",""
"2 on scale 1-7 ","2012","no migration background","Male","287","0.120545380537315","0.106976702638157","0.134114058436473"
"2 on scale 1-7 ","2012","no migration background","Female","253","0.0706497299843345","0.0619636290703442","0.0793358308983249"
"2 on scale 1-7 ","2012","direct migration background","Male","39","0.0809798801082957","0.0567010198113181","0.105258740405273"
"2 on scale 1-7 ","2012","direct migration background","Female","32","0.058316311317288","0.0396585589032034","0.0769740637313725"
"2 on scale 1-7 ","2012","indirect migration background","Male","","","",""
"2 on scale 1-7 ","2012","indirect migration background","Female","","","",""
"3 on scale 1-7 ","2012","no migration background","Male","351","0.15906562827511","0.143824232021759","0.174307024528462"
"3 on scale 1-7 ","2012","no migration background","Female","366","0.108123861816988","0.0975971447696446","0.118650578864331"
"3 on scale 1-7 ","2012","direct migration background","Male","44","0.0850708376809022","0.0602417185883882","0.109899956773416"
"3 on scale 1-7 ","2012","direct migration background","Female","37","0.054130762894611","0.0361151349888325","0.0721463908003895"
"3 on scale 1-7 ","2012","indirect migration background","Male","","","",""
"3 on scale 1-7 ","2012","indirect migration background","Female","","","",""
"4 on scale 1-7","2012","no migration background","Male","437","0.190296784824271","0.173938634798015","0.206654934850526"
"4 on scale 1-7","2012","no migration background","Female","565","0.159610797423562","0.147195667512165","0.17202592733496"
"4 on scale 1-7","2012","direct migration background","Male","88","0.161718882897906","0.128950694658527","0.194487071137286"
"4 on scale 1-7","2012","direct migration background","Female","73","0.136135608372567","0.108831975635129","0.163439241110006"
"4 on scale 1-7","2012","indirect migration background","Male","","","",""
"4 on scale 1-7","2012","indirect migration background","Female","39","0.127168747594549","0.0886242416083048","0.165713253580793"
"5 on scale 1-7","2012","no migration background","Male","448","0.208844253972154","0.191904863136565","0.225783644807743"
"5 on scale 1-7","2012","no migration background","Female","658","0.19637702209032","0.182910625181743","0.209843418998898"
"5 on scale 1-7","2012","direct migration background","Male","105","0.206288487758957","0.170276585929589","0.242300389588326"
"5 on scale 1-7","2012","direct migration background","Female","120","0.201623927595521","0.169680128158079","0.233567727032964"
"5 on scale 1-7","2012","indirect migration background","Male","44","0.190126012713747","0.135330565843496","0.244921459583999"
"5 on scale 1-7","2012","indirect migration background","Female","52","0.161565262641122","0.118984271139575","0.204146254142669"
"6 on scale 1-7","2012","no migration background","Male","377","0.168011556014873","0.152430971237619","0.183592140792127"
"6 on scale 1-7","2012","no migration background","Female","744","0.233549095324976","0.219207047446626","0.247891143203325"
"6 on scale 1-7","2012","direct migration background","Male","95","0.215242285325224","0.178665223543945","0.251819347106503"
"6 on scale 1-7","2012","direct migration background","Female","146","0.231400819405036","0.197823642119099","0.264977996690973"
"6 on scale 1-7","2012","indirect migration background","Male","39","0.214092545464263","0.156812750474984","0.271372340453542"
"6 on scale 1-7","2012","indirect migration background","Female","65","0.211428987326026","0.1641889957146","0.258668978937452"
"7 Strongly agree","2012","no migration background","Male","183","0.0847368179333759","0.0731312980077014","0.0963423378590504"
"7 Strongly agree","2012","no migration background","Female","666","0.203562225909586","0.189913113098804","0.217211338720369"
"7 Strongly agree","2012","direct migration background","Male","84","0.180765244025637","0.146516955617321","0.215013532433952"
"7 Strongly agree","2012","direct migration background","Female","187","0.29283386883465","0.256602632171936","0.329065105497363"
"7 Strongly agree","2012","indirect migration background","Male","","","",""
"7 Strongly agree","2012","indirect migration background","Female","85","0.341428885857069","0.286568531043812","0.396289240670326"
"1 Strongly disagree","2013","no migration background","Male","481","0.0652591183685093","0.0597639190412543","0.0707543176957643"
"1 Strongly disagree","2013","no migration background","Female","330","0.0421382194058415","0.0379180656702687","0.0463583731414144"
"1 Strongly disagree","2013","direct migration background","Male","48","0.0762414197271941","0.0569900608044292","0.0954927786499591"
"1 Strongly disagree","2013","direct migration background","Female","31","0.0348229620842841","0.0231833639477299","0.0464625602208384"
"1 Strongly disagree","2013","indirect migration background","Male","31","0.086319265060834","0.0566853081934171","0.115953221928251"
"1 Strongly disagree","2013","indirect migration background","Female","","","",""
"2 on scale 1-7 ","2013","no migration background","Male","1368","0.173386098908657","0.164962925913935","0.181809271903379"
"2 on scale 1-7 ","2013","no migration background","Female","929","0.108425330263162","0.10189428043582","0.114956380090504"
"2 on scale 1-7 ","2013","direct migration background","Male","85","0.107780655128492","0.0852852982144145","0.13027601204257"
"2 on scale 1-7 ","2013","direct migration background","Female","70","0.0703755322997996","0.0541362713720597","0.0866147932275394"
"2 on scale 1-7 ","2013","indirect migration background","Male","60","0.165397312702341","0.126192204447612","0.20460242095707"
"2 on scale 1-7 ","2013","indirect migration background","Female","42","0.149345487817158","0.112978480341019","0.185712495293296"
"3 on scale 1-7 ","2013","no migration background","Male","1466","0.184044997475887","0.175422911606637","0.192667083345138"
"3 on scale 1-7 ","2013","no migration background","Female","1183","0.131084048163582","0.123994761022576","0.138173335304588"
"3 on scale 1-7 ","2013","direct migration background","Male","121","0.159269134612901","0.132724242350417","0.185814026875384"
"3 on scale 1-7 ","2013","direct migration background","Female","96","0.0939235461640745","0.075402253100195","0.112444839227954"
"3 on scale 1-7 ","2013","indirect migration background","Male","64","0.218390301764443","0.174793946052962","0.261986657475923"
"3 on scale 1-7 ","2013","indirect migration background","Female","41","0.0987056242894714","0.0682730151449615","0.129138233433981"
"4 on scale 1-7","2013","no migration background","Male","1600","0.20368626460292","0.194725600337277","0.212646928868562"
"4 on scale 1-7","2013","no migration background","Female","1781","0.205005807817207","0.196525652238699","0.213485963395716"
"4 on scale 1-7","2013","direct migration background","Male","146","0.182268784843661","0.15426297741411","0.210274592273212"
"4 on scale 1-7","2013","direct migration background","Female","165","0.186247579987417","0.161530730868673","0.210964429106162"
"4 on scale 1-7","2013","indirect migration background","Male","80","0.222461299689197","0.178575220166595","0.266347379211799"
"4 on scale 1-7","2013","indirect migration background","Female","81","0.214920004684181","0.173008786492179","0.256831222876184"
"5 on scale 1-7","2013","no migration background","Male","1435","0.184248496593384","0.175622721142795","0.192874272043974"
"5 on scale 1-7","2013","no migration background","Female","1813","0.202305890821955","0.193867469285732","0.210744312358177"
"5 on scale 1-7","2013","direct migration background","Male","138","0.206475926082633","0.177112858428622","0.235838993736644"
"5 on scale 1-7","2013","direct migration background","Female","192","0.220472824865418","0.19415228433505","0.246793365395786"
"5 on scale 1-7","2013","indirect migration background","Male","57","0.198471069073849","0.156384187359635","0.240557950788062"
"5 on scale 1-7","2013","indirect migration background","Female","72","0.206293431780202","0.165006976689928","0.247579886870475"
"6 on scale 1-7","2013","no migration background","Male","967","0.124822855471371","0.117469047741184","0.132176663201559"
"6 on scale 1-7","2013","no migration background","Female","1540","0.175009499440008","0.167027824352387","0.182991174527629"
"6 on scale 1-7","2013","direct migration background","Male","116","0.166050121883508","0.139055562999726","0.193044680767289"
"6 on scale 1-7","2013","direct migration background","Female","209","0.205522101899217","0.179867113826575","0.231177089971858"
"6 on scale 1-7","2013","indirect migration background","Male","31","0.0695104236936301","0.0426743319741604","0.0963465154130998"
"6 on scale 1-7","2013","indirect migration background","Female","78","0.197043391042435","0.156458733758716","0.237628048326154"
