"plh0216","year","e11102","sampreg","n","percent","lower_confidence","upper_confidence"
"6 on scale 1-7","2009","Not Employed","East Germany","409","0.235825237960891","0.216522597470728","0.255127878451054"
"6 on scale 1-7","2009","Employed","West Germany","1340","0.16961834007673","0.161650747367848","0.177585932785612"
"6 on scale 1-7","2009","Employed","East Germany","443","0.165823828426032","0.151758578756524","0.17988907809554"
"7 Strongly agree","2009","Not Employed","West Germany","692","0.150529640828398","0.140558937564046","0.160500344092749"
"7 Strongly agree","2009","Not Employed","East Germany","250","0.131961164530247","0.116571899333024","0.147350429727469"
"7 Strongly agree","2009","Employed","West Germany","852","0.0986740059323867","0.0923426872371588","0.105005324627615"
"7 Strongly agree","2009","Employed","East Germany","271","0.115666545344775","0.103571514045799","0.12776157664375"
"1 Strongly disagree","2010","Not Employed","West Germany","","","",""
"1 Strongly disagree","2010","Not Employed","East Germany","","","",""
"1 Strongly disagree","2010","Employed","West Germany","","","",""
"1 Strongly disagree","2010","Employed","East Germany","","","",""
"2 on scale 1-7 ","2010","Not Employed","West Germany","","","",""
"2 on scale 1-7 ","2010","Not Employed","East Germany","","","",""
"2 on scale 1-7 ","2010","Employed","West Germany","","","",""
"2 on scale 1-7 ","2010","Employed","East Germany","","","",""
"3 on scale 1-7 ","2010","Not Employed","West Germany","","","",""
"3 on scale 1-7 ","2010","Not Employed","East Germany","","","",""
"3 on scale 1-7 ","2010","Employed","West Germany","","","",""
"3 on scale 1-7 ","2010","Employed","East Germany","","","",""
"4 on scale 1-7","2010","Not Employed","West Germany","","","",""
"4 on scale 1-7","2010","Not Employed","East Germany","","","",""
"4 on scale 1-7","2010","Employed","West Germany","","","",""
"4 on scale 1-7","2010","Employed","East Germany","","","",""
"5 on scale 1-7","2010","Not Employed","West Germany","","","",""
"5 on scale 1-7","2010","Not Employed","East Germany","","","",""
"5 on scale 1-7","2010","Employed","West Germany","","","",""
"5 on scale 1-7","2010","Employed","East Germany","","","",""
"6 on scale 1-7","2010","Not Employed","West Germany","","","",""
"6 on scale 1-7","2010","Not Employed","East Germany","","","",""
"6 on scale 1-7","2010","Employed","West Germany","","","",""
"6 on scale 1-7","2010","Employed","East Germany","","","",""
"7 Strongly agree","2010","Not Employed","West Germany","","","",""
"7 Strongly agree","2010","Not Employed","East Germany","","","",""
"7 Strongly agree","2010","Employed","West Germany","","","",""
"7 Strongly agree","2010","Employed","East Germany","","","",""
"1 Strongly disagree","2011","Not Employed","West Germany","","","",""
"1 Strongly disagree","2011","Not Employed","East Germany","","","",""
"1 Strongly disagree","2011","Employed","West Germany","","","",""
"1 Strongly disagree","2011","Employed","East Germany","","","",""
"2 on scale 1-7 ","2011","Not Employed","West Germany","","","",""
"2 on scale 1-7 ","2011","Not Employed","East Germany","","","",""
"2 on scale 1-7 ","2011","Employed","West Germany","","","",""
"2 on scale 1-7 ","2011","Employed","East Germany","","","",""
"3 on scale 1-7 ","2011","Not Employed","West Germany","","","",""
"3 on scale 1-7 ","2011","Not Employed","East Germany","","","",""
"3 on scale 1-7 ","2011","Employed","West Germany","","","",""
"3 on scale 1-7 ","2011","Employed","East Germany","","","",""
"4 on scale 1-7","2011","Not Employed","West Germany","","","",""
"4 on scale 1-7","2011","Not Employed","East Germany","","","",""
"4 on scale 1-7","2011","Employed","West Germany","","","",""
"4 on scale 1-7","2011","Employed","East Germany","","","",""
"5 on scale 1-7","2011","Not Employed","West Germany","","","",""
"5 on scale 1-7","2011","Not Employed","East Germany","","","",""
"5 on scale 1-7","2011","Employed","West Germany","","","",""
"5 on scale 1-7","2011","Employed","East Germany","","","",""
"6 on scale 1-7","2011","Not Employed","West Germany","","","",""
"6 on scale 1-7","2011","Not Employed","East Germany","","","",""
"6 on scale 1-7","2011","Employed","West Germany","","","",""
"6 on scale 1-7","2011","Employed","East Germany","","","",""
"7 Strongly agree","2011","Not Employed","West Germany","","","",""
"7 Strongly agree","2011","Not Employed","East Germany","","","",""
"7 Strongly agree","2011","Employed","West Germany","","","",""
"7 Strongly agree","2011","Employed","East Germany","","","",""
"1 Strongly disagree","2012","Not Employed","West Germany","46","0.0444191264859831","0.0336578077511633","0.0551804452208029"
"1 Strongly disagree","2012","Not Employed","East Germany","13","","",""
"1 Strongly disagree","2012","Employed","West Germany","183","0.0472456769840332","0.0409653201424282","0.0535260338256383"
"1 Strongly disagree","2012","Employed","East Germany","35","0.0368504377217206","0.0251679982876091","0.0485328771558322"
"2 on scale 1-7 ","2012","Not Employed","West Germany","101","0.0681044024771965","0.0549455509393708","0.0812632540150221"
"2 on scale 1-7 ","2012","Not Employed","East Germany","23","","",""
"2 on scale 1-7 ","2012","Employed","West Germany","446","0.0921869911538535","0.0836235988661615","0.100750383441545"
"2 on scale 1-7 ","2012","Employed","East Germany","89","0.0833373435736505","0.0661981673983603","0.100476519748941"
"3 on scale 1-7 ","2012","Not Employed","West Germany","133","0.0956857091005466","0.0803207998167415","0.111050618384352"
"3 on scale 1-7 ","2012","Not Employed","East Germany","25","","",""
"3 on scale 1-7 ","2012","Employed","West Germany","558","0.120652599794236","0.111010726890208","0.130294472698265"
"3 on scale 1-7 ","2012","Employed","East Germany","125","0.132871569942124","0.111822975863656","0.153920164020591"
"4 on scale 1-7","2012","Not Employed","West Germany","183","0.13862151772734","0.120572270333243","0.156670765121437"
"4 on scale 1-7","2012","Not Employed","East Germany","45","0.116087056707477","0.0819878018601008","0.150186311554852"
"4 on scale 1-7","2012","Employed","West Germany","815","0.171695041820804","0.1605318901423","0.182858193499308"
"4 on scale 1-7","2012","Employed","East Germany","187","0.193162968796319","0.168682473852938","0.2176434637397"
"5 on scale 1-7","2012","Not Employed","West Germany","282","0.184145173720181","0.163899446665763","0.2043909007746"
"5 on scale 1-7","2012","Not Employed","East Germany","60","0.198432156143484","0.155977589627517","0.240886722659451"
"5 on scale 1-7","2012","Employed","West Germany","874","0.201653128658348","0.189776009479016","0.21353024783768"
"5 on scale 1-7","2012","Employed","East Germany","211","0.219043532886846","0.193396095546284","0.244690970227408"
"6 on scale 1-7","2012","Not Employed","West Germany","320","0.219969821600071","0.198333470633924","0.241606172566217"
"6 on scale 1-7","2012","Not Employed","East Germany","83","0.246692548177476","0.200803147139625","0.292581949215327"
"6 on scale 1-7","2012","Employed","West Germany","871","0.209495051526245","0.197448797997142","0.221541305055349"
"6 on scale 1-7","2012","Employed","East Germany","192","0.183287086817984","0.159295112251814","0.207279061384155"
"7 Strongly agree","2012","Not Employed","West Germany","343","0.249054248888681","0.226465195939043","0.27164330183832"
"7 Strongly agree","2012","Not Employed","East Germany","90","0.245419221662052","0.19960973784288","0.291228705481223"
"7 Strongly agree","2012","Employed","West Germany","637","0.157071510062479","0.146300488529065","0.167842531595893"
"7 Strongly agree","2012","Employed","East Germany","160","0.151447060261356","0.129217276306812","0.1736768442159"
"1 Strongly disagree","2013","Not Employed","West Germany","304","0.0581484444521332","0.0519296110650035","0.064367277839263"
"1 Strongly disagree","2013","Not Employed","East Germany","55","0.0304545809082582","0.0226454624279344","0.0382636993885819"
"1 Strongly disagree","2013","Employed","West Germany","471","0.05709953033048","0.0522958888451204","0.0619031718158395"
"1 Strongly disagree","2013","Employed","East Germany","99","0.0398462483845743","0.0323278466557663","0.0473646501133822"
"2 on scale 1-7 ","2013","Not Employed","West Germany","639","0.118860809785429","0.110260972337744","0.127460647233115"
"2 on scale 1-7 ","2013","Not Employed","East Germany","139","0.0702510842927136","0.0586365720777582","0.0818655965076689"
"2 on scale 1-7 ","2013","Employed","West Germany","1393","0.153410448510979","0.145949649943763","0.160871247078195"
"2 on scale 1-7 ","2013","Employed","East Germany","383","0.15433815339357","0.140451537100976","0.168224769686164"
"3 on scale 1-7 ","2013","Not Employed","West Germany","745","0.130855657949254","0.121893948743954","0.139817367154554"
"3 on scale 1-7 ","2013","Not Employed","East Germany","215","0.105373977029842","0.0914206083933808","0.119327345666303"
"3 on scale 1-7 ","2013","Employed","West Germany","1560","0.173162071640638","0.165328533282664","0.180995609998612"
"3 on scale 1-7 ","2013","Employed","East Germany","451","0.171524550073177","0.157034683605495","0.18601441654086"
"4 on scale 1-7","2013","Not Employed","West Germany","1045","0.183289356520453","0.173007977439909","0.193570735600996"
"4 on scale 1-7","2013","Not Employed","East Germany","357","0.210090135430434","0.191576861885948","0.22860340897492"
"4 on scale 1-7","2013","Employed","West Germany","1877","0.209791895371761","0.201362692898012","0.218221097845509"
"4 on scale 1-7","2013","Employed","East Germany","574","0.223502020676517","0.207489035229476","0.239515006123558"
"5 on scale 1-7","2013","Not Employed","West Germany","1128","0.216172454134539","0.205233921205632","0.227110987063447"
"5 on scale 1-7","2013","Not Employed","East Germany","443","0.218905616994916","0.200113667827125","0.237697566162707"
"5 on scale 1-7","2013","Employed","West Germany","1645","0.182524451484984","0.174527594955238","0.19052130801473"
"5 on scale 1-7","2013","Employed","East Germany","491","0.177889596738512","0.16319012375719","0.192589069719833"
"6 on scale 1-7","2013","Not Employed","West Germany","921","0.164608208904619","0.154754051672345","0.174462366136892"
"6 on scale 1-7","2013","Not Employed","East Germany","388","0.209091585184965","0.190610690397159","0.227572479972772"
"6 on scale 1-7","2013","Employed","West Germany","1246","0.139648541774665","0.132472622492504","0.146824461056826"
"6 on scale 1-7","2013","Employed","East Germany","386","0.140744011338274","0.127376896990252","0.154111125686296"
"7 Strongly agree","2013","Not Employed","West Germany","658","0.128065068253572","0.119185210226435","0.13694492628071"
"7 Strongly agree","2013","Not Employed","East Germany","263","0.155833020158871","0.139350047320391","0.172315992997351"
"7 Strongly agree","2013","Employed","West Germany","771","0.0843630608864928","0.0786092019611539","0.0901169198118317"
"7 Strongly agree","2013","Employed","East Germany","216","0.0921554193953761","0.0810373953315923","0.10327344345916"
"1 Strongly disagree","2014","Not Employed","West Germany","","","",""
"1 Strongly disagree","2014","Not Employed","East Germany","","","",""
"1 Strongly disagree","2014","Employed","West Germany","","","",""
"1 Strongly disagree","2014","Employed","East Germany","","","",""
"2 on scale 1-7 ","2014","Not Employed","West Germany","","","",""
"2 on scale 1-7 ","2014","Not Employed","East Germany","","","",""
"2 on scale 1-7 ","2014","Employed","West Germany","","","",""
"2 on scale 1-7 ","2014","Employed","East Germany","","","",""
"3 on scale 1-7 ","2014","Not Employed","West Germany","","","",""
"3 on scale 1-7 ","2014","Not Employed","East Germany","","","",""
"3 on scale 1-7 ","2014","Employed","West Germany","","","",""
"3 on scale 1-7 ","2014","Employed","East Germany","","","",""
"4 on scale 1-7","2014","Not Employed","West Germany","","","",""
"4 on scale 1-7","2014","Not Employed","East Germany","","","",""
"4 on scale 1-7","2014","Employed","West Germany","","","",""
"4 on scale 1-7","2014","Employed","East Germany","","","",""
"5 on scale 1-7","2014","Not Employed","West Germany","","","",""
"5 on scale 1-7","2014","Not Employed","East Germany","","","",""
"5 on scale 1-7","2014","Employed","West Germany","","","",""
"5 on scale 1-7","2014","Employed","East Germany","","","",""
"6 on scale 1-7","2014","Not Employed","West Germany","","","",""
"6 on scale 1-7","2014","Not Employed","East Germany","","","",""
"6 on scale 1-7","2014","Employed","West Germany","","","",""
"6 on scale 1-7","2014","Employed","East Germany","","","",""
"7 Strongly agree","2014","Not Employed","West Germany","","","",""
"7 Strongly agree","2014","Not Employed","East Germany","","","",""
"7 Strongly agree","2014","Employed","West Germany","","","",""
"7 Strongly agree","2014","Employed","East Germany","","","",""
"1 Strongly disagree","2015","Not Employed","West Germany","","","",""
"1 Strongly disagree","2015","Not Employed","East Germany","","","",""
"1 Strongly disagree","2015","Employed","West Germany","","","",""
"1 Strongly disagree","2015","Employed","East Germany","","","",""
"2 on scale 1-7 ","2015","Not Employed","West Germany","","","",""
"2 on scale 1-7 ","2015","Not Employed","East Germany","","","",""
"2 on scale 1-7 ","2015","Employed","West Germany","","","",""
"2 on scale 1-7 ","2015","Employed","East Germany","","","",""
"3 on scale 1-7 ","2015","Not Employed","West Germany","","","",""
"3 on scale 1-7 ","2015","Not Employed","East Germany","","","",""
"3 on scale 1-7 ","2015","Employed","West Germany","","","",""
"3 on scale 1-7 ","2015","Employed","East Germany","","","",""
"4 on scale 1-7","2015","Not Employed","West Germany","","","",""
"4 on scale 1-7","2015","Not Employed","East Germany","","","",""
"4 on scale 1-7","2015","Employed","West Germany","","","",""
"4 on scale 1-7","2015","Employed","East Germany","","","",""
"5 on scale 1-7","2015","Not Employed","West Germany","","","",""
"5 on scale 1-7","2015","Not Employed","East Germany","","","",""
"5 on scale 1-7","2015","Employed","West Germany","","","",""
"5 on scale 1-7","2015","Employed","East Germany","","","",""
"6 on scale 1-7","2015","Not Employed","West Germany","","","",""
"6 on scale 1-7","2015","Not Employed","East Germany","","","",""
"6 on scale 1-7","2015","Employed","West Germany","","","",""
"6 on scale 1-7","2015","Employed","East Germany","","","",""
"7 Strongly agree","2015","Not Employed","West Germany","","","",""
"7 Strongly agree","2015","Not Employed","East Germany","","","",""
"7 Strongly agree","2015","Employed","West Germany","","","",""
"7 Strongly agree","2015","Employed","East Germany","","","",""
"1 Strongly disagree","2016","Not Employed","West Germany","","","",""
"1 Strongly disagree","2016","Not Employed","East Germany","","","",""
"1 Strongly disagree","2016","Employed","West Germany","","","",""
"1 Strongly disagree","2016","Employed","East Germany","","","",""
"2 on scale 1-7 ","2016","Not Employed","West Germany","","","",""
"2 on scale 1-7 ","2016","Not Employed","East Germany","","","",""
"2 on scale 1-7 ","2016","Employed","West Germany","","","",""
"2 on scale 1-7 ","2016","Employed","East Germany","","","",""
"3 on scale 1-7 ","2016","Not Employed","West Germany","","","",""
"3 on scale 1-7 ","2016","Not Employed","East Germany","","","",""
"3 on scale 1-7 ","2016","Employed","West Germany","","","",""
"3 on scale 1-7 ","2016","Employed","East Germany","","","",""
"4 on scale 1-7","2016","Not Employed","West Germany","","","",""
"4 on scale 1-7","2016","Not Employed","East Germany","","","",""
"4 on scale 1-7","2016","Employed","West Germany","","","",""
"4 on scale 1-7","2016","Employed","East Germany","","","",""
"5 on scale 1-7","2016","Not Employed","West Germany","","","",""
"5 on scale 1-7","2016","Not Employed","East Germany","","","",""
"5 on scale 1-7","2016","Employed","West Germany","","","",""
"5 on scale 1-7","2016","Employed","East Germany","","","",""
"6 on scale 1-7","2016","Not Employed","West Germany","","","",""
"6 on scale 1-7","2016","Not Employed","East Germany","","","",""
"6 on scale 1-7","2016","Employed","West Germany","","","",""
"6 on scale 1-7","2016","Employed","East Germany","","","",""
"7 Strongly agree","2016","Not Employed","West Germany","","","",""
"7 Strongly agree","2016","Not Employed","East Germany","","","",""
"7 Strongly agree","2016","Employed","West Germany","","","",""
"7 Strongly agree","2016","Employed","East Germany","","","",""
"1 Strongly disagree","2017","Not Employed","West Germany","563","0.0505273140149185","0.0458783701366847","0.0551762578931522"
"1 Strongly disagree","2017","Not Employed","East Germany","148","0.0486165260029942","0.0401161411379054","0.0571169108680829"
"1 Strongly disagree","2017","Employed","West Germany","710","0.0495769215334819","0.0460638215073679","0.0530900215595959"
"1 Strongly disagree","2017","Employed","East Germany","128","0.036313950748408","0.0302334311886338","0.0423944703081822"
"2 on scale 1-7 ","2017","Not Employed","West Germany","826","0.110983484000711","0.104316428795597","0.117650539205824"
"2 on scale 1-7 ","2017","Not Employed","East Germany","197","0.0822914513865523","0.0714297320559256","0.093153170717179"
"2 on scale 1-7 ","2017","Employed","West Germany","2106","0.146331451323455","0.140611323532657","0.152051579114252"
"2 on scale 1-7 ","2017","Employed","East Germany","505","0.137407724371592","0.126217352737165","0.14859809600602"
"3 on scale 1-7 ","2017","Not Employed","West Germany","951","0.121197815027893","0.114270851216782","0.128124778839003"
"3 on scale 1-7 ","2017","Not Employed","East Germany","264","0.110107384895958","0.0977352156582349","0.122479554133681"
"3 on scale 1-7 ","2017","Employed","West Germany","2254","0.150932967937215","0.14513927737789","0.156726658496541"
"3 on scale 1-7 ","2017","Employed","East Germany","574","0.17132919182876","0.159081821303797","0.183576562353723"
"4 on scale 1-7","2017","Not Employed","West Germany","1526","0.177978386541771","0.169859897468055","0.186096875615488"
"4 on scale 1-7","2017","Not Employed","East Germany","391","0.174915485859639","0.159900249428676","0.189930722290601"
"4 on scale 1-7","2017","Employed","West Germany","2623","0.184162575114622","0.177889293959974","0.190435856269271"
"4 on scale 1-7","2017","Employed","East Germany","708","0.188937821002597","0.176213849727947","0.201661792277246"
"5 on scale 1-7","2017","Not Employed","West Germany","1653","0.204755408265509","0.196190592755086","0.213320223775932"
"5 on scale 1-7","2017","Not Employed","East Germany","517","0.217701987023544","0.201390778616112","0.234013195430976"
"5 on scale 1-7","2017","Employed","West Germany","2670","0.183704008514857","0.177436781891773","0.189971235137941"
"5 on scale 1-7","2017","Employed","East Germany","705","0.203589574121221","0.190501299795618","0.216677848446825"
"6 on scale 1-7","2017","Not Employed","West Germany","1519","0.192765655402876","0.184392973249015","0.201138337556736"
"6 on scale 1-7","2017","Not Employed","East Germany","491","0.223122482811265","0.206666767315614","0.239578198306916"
"6 on scale 1-7","2017","Employed","West Germany","2524","0.172300125909604","0.166188292717991","0.178411959101217"
"6 on scale 1-7","2017","Employed","East Germany","628","0.160304193009227","0.148378885488824","0.17222950052963"
"7 Strongly agree","2017","Not Employed","West Germany","1489","0.141791936746322","0.134387841069428","0.149196032423217"
"7 Strongly agree","2017","Not Employed","East Germany","451","0.143244682020048","0.129398294409859","0.157091069630237"
"7 Strongly agree","2017","Employed","West Germany","1779","0.112991949666765","0.10786829580325","0.11811560353028"
"7 Strongly agree","2017","Employed","East Germany","388","0.102117544918194","0.0922752566918869","0.111959833144501"
"1 Strongly disagree","2018","Not Employed","West Germany","","","",""
"1 Strongly disagree","2018","Not Employed","East Germany","","","",""
