"pld0045","year","migback","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"Sometimes","2003","no migration background","higher education","488","0.130114283077867","0.119574509846015","0.140654056309718","3"
"Very often","2003","no migration background","in school","29","","","","1"
"Very often","2003","no migration background","inadequately","4","","","","1"
"Very often","2003","no migration background","general elemantary","89","0.0438153809073505","0.034604554485394","0.0530262073293069","1"
"Very often","2003","no migration background","middle vocational","409","0.0417773261781748","0.037817432318049","0.0457372200383006","1"
"Very often","2003","no migration background","vocational + Abi","57","0.068339549752496","0.0517340799358855","0.0849450195691065","1"
"Very often","2003","no migration background","higher vocational","81","0.0655019190025725","0.0529815052686363","0.0780223327365087","1"
"Very often","2003","no migration background","higher education","210","0.0523893252973039","0.0454090258270452","0.0593696247675627","1"
"Very often","2003","direct migration background","in school","4","","","","1"
"Very often","2003","direct migration background","inadequately","8","","","","1"
"Very often","2003","direct migration background","general elemantary","20","","","","1"
"Very often","2003","direct migration background","middle vocational","43","0.040875431618716","0.028434286538686","0.0533165766987459","1"
"Very often","2003","direct migration background","vocational + Abi","14","","","","1"
"Very often","2003","direct migration background","higher vocational","8","","","","1"
"Very often","2003","direct migration background","higher education","24","","","","1"
"Very often","2003","indirect migration background","in school","5","","","","1"
"Very often","2003","indirect migration background","inadequately","1","","","","1"
"Very often","2003","indirect migration background","general elemantary","11","","","","1"
"Very often","2003","indirect migration background","middle vocational","19","","","","1"
"Very often","2003","indirect migration background","vocational + Abi","2","","","","1"
"Very often","2003","indirect migration background","higher vocational","2","","","","1"
"Very often","2003","indirect migration background","higher education","2","","","","1"
"Never","2004","indirect migration background","vocational + Abi","","","","","5"
"Never","2004","indirect migration background","higher education","","","","","5"
"Never","2004","indirect migration background","higher vocational","","","","","5"
"Never","2004","direct migration background","in school","","","","","5"
"Never","2004","direct migration background","inadequately","","","","","5"
"Never","2004","direct migration background","general elemantary","","","","","5"
"Never","2004","direct migration background","middle vocational","","","","","5"
"Never","2004","direct migration background","vocational + Abi","","","","","5"
"Never","2004","indirect migration background","in school","","","","","5"
"Never","2004","indirect migration background","inadequately","","","","","5"
"Never","2004","indirect migration background","general elemantary","","","","","5"
"Never","2004","indirect migration background","middle vocational","","","","","5"
"Never","2004","direct migration background","higher vocational","","","","","5"
"Never","2004","direct migration background","higher education","","","","","5"
"Never","2004","no migration background","in school","","","","","5"
"Never","2004","no migration background","inadequately","","","","","5"
"Never","2004","no migration background","general elemantary","","","","","5"
"Never","2004","no migration background","middle vocational","","","","","5"
"Never","2004","no migration background","vocational + Abi","","","","","5"
"Never","2004","no migration background","higher vocational","","","","","5"
"Never","2004","no migration background","higher education","","","","","5"
"Often","2004","indirect migration background","vocational + Abi","","","","","2"
"Often","2004","indirect migration background","in school","","","","","2"
"Often","2004","indirect migration background","inadequately","","","","","2"
"Often","2004","indirect migration background","general elemantary","","","","","2"
"Often","2004","indirect migration background","middle vocational","","","","","2"
"Often","2004","indirect migration background","higher vocational","","","","","2"
"Often","2004","indirect migration background","higher education","","","","","2"
"Often","2004","direct migration background","in school","","","","","2"
"Often","2004","direct migration background","inadequately","","","","","2"
"Often","2004","direct migration background","general elemantary","","","","","2"
"Often","2004","direct migration background","vocational + Abi","","","","","2"
"Often","2004","direct migration background","higher vocational","","","","","2"
"Often","2004","direct migration background","higher education","","","","","2"
"Often","2004","no migration background","in school","","","","","2"
"Often","2004","no migration background","vocational + Abi","","","","","2"
"Often","2004","no migration background","higher vocational","","","","","2"
"Often","2004","no migration background","higher education","","","","","2"
"Often","2004","direct migration background","middle vocational","","","","","2"
"Often","2004","no migration background","general elemantary","","","","","2"
"Often","2004","no migration background","middle vocational","","","","","2"
"Often","2004","no migration background","inadequately","","","","","2"
"Rarely","2004","indirect migration background","in school","","","","","4"
"Rarely","2004","indirect migration background","inadequately","","","","","4"
"Rarely","2004","indirect migration background","general elemantary","","","","","4"
"Rarely","2004","indirect migration background","middle vocational","","","","","4"
"Rarely","2004","indirect migration background","vocational + Abi","","","","","4"
"Rarely","2004","indirect migration background","higher vocational","","","","","4"
"Rarely","2004","indirect migration background","higher education","","","","","4"
"Rarely","2004","direct migration background","in school","","","","","4"
"Rarely","2004","direct migration background","inadequately","","","","","4"
"Rarely","2004","direct migration background","vocational + Abi","","","","","4"
"Rarely","2004","direct migration background","higher vocational","","","","","4"
"Rarely","2004","direct migration background","higher education","","","","","4"
"Rarely","2004","no migration background","vocational + Abi","","","","","4"
"Rarely","2004","no migration background","higher vocational","","","","","4"
"Rarely","2004","no migration background","higher education","","","","","4"
"Rarely","2004","direct migration background","general elemantary","","","","","4"
"Rarely","2004","direct migration background","middle vocational","","","","","4"
"Rarely","2004","no migration background","general elemantary","","","","","4"
"Rarely","2004","no migration background","middle vocational","","","","","4"
"Rarely","2004","no migration background","inadequately","","","","","4"
"Rarely","2004","no migration background","in school","","","","","4"
"Sometimes","2004","indirect migration background","middle vocational","","","","","3"
"Sometimes","2004","indirect migration background","higher education","","","","","3"
"Sometimes","2004","indirect migration background","higher vocational","","","","","3"
"Sometimes","2004","indirect migration background","vocational + Abi","","","","","3"
"Sometimes","2004","direct migration background","in school","","","","","3"
"Sometimes","2004","direct migration background","inadequately","","","","","3"
"Sometimes","2004","direct migration background","general elemantary","","","","","3"
"Sometimes","2004","direct migration background","middle vocational","","","","","3"
"Sometimes","2004","direct migration background","vocational + Abi","","","","","3"
"Sometimes","2004","direct migration background","higher vocational","","","","","3"
"Sometimes","2004","direct migration background","higher education","","","","","3"
"Sometimes","2004","indirect migration background","in school","","","","","3"
"Sometimes","2004","indirect migration background","inadequately","","","","","3"
"Sometimes","2004","indirect migration background","general elemantary","","","","","3"
"Sometimes","2004","no migration background","in school","","","","","3"
"Sometimes","2004","no migration background","inadequately","","","","","3"
"Sometimes","2004","no migration background","general elemantary","","","","","3"
"Sometimes","2004","no migration background","middle vocational","","","","","3"
"Sometimes","2004","no migration background","vocational + Abi","","","","","3"
"Sometimes","2004","no migration background","higher vocational","","","","","3"
"Sometimes","2004","no migration background","higher education","","","","","3"
"Very often","2004","no migration background","in school","","","","","1"
"Very often","2004","no migration background","inadequately","","","","","1"
"Very often","2004","no migration background","general elemantary","","","","","1"
"Very often","2004","no migration background","middle vocational","","","","","1"
"Very often","2004","no migration background","vocational + Abi","","","","","1"
"Very often","2004","no migration background","higher vocational","","","","","1"
"Very often","2004","no migration background","higher education","","","","","1"
"Very often","2004","direct migration background","in school","","","","","1"
"Very often","2004","direct migration background","inadequately","","","","","1"
"Very often","2004","direct migration background","general elemantary","","","","","1"
"Very often","2004","direct migration background","middle vocational","","","","","1"
"Very often","2004","direct migration background","vocational + Abi","","","","","1"
"Very often","2004","direct migration background","higher vocational","","","","","1"
"Very often","2004","direct migration background","higher education","","","","","1"
"Very often","2004","indirect migration background","in school","","","","","1"
"Very often","2004","indirect migration background","inadequately","","","","","1"
"Very often","2004","indirect migration background","general elemantary","","","","","1"
"Very often","2004","indirect migration background","middle vocational","","","","","1"
"Very often","2004","indirect migration background","vocational + Abi","","","","","1"
"Very often","2004","indirect migration background","higher vocational","","","","","1"
"Very often","2004","indirect migration background","higher education","","","","","1"
"Never","2005","direct migration background","in school","","","","","5"
"Never","2005","direct migration background","general elemantary","","","","","5"
"Never","2005","direct migration background","middle vocational","","","","","5"
"Never","2005","direct migration background","vocational + Abi","","","","","5"
"Never","2005","direct migration background","higher vocational","","","","","5"
"Never","2005","indirect migration background","vocational + Abi","","","","","5"
"Never","2005","indirect migration background","higher vocational","","","","","5"
"Never","2005","indirect migration background","higher education","","","","","5"
"Never","2005","direct migration background","inadequately","","","","","5"
"Never","2005","no migration background","in school","","","","","5"
"Never","2005","no migration background","inadequately","","","","","5"
"Never","2005","no migration background","general elemantary","","","","","5"
"Never","2005","no migration background","middle vocational","","","","","5"
"Never","2005","no migration background","vocational + Abi","","","","","5"
"Never","2005","no migration background","higher vocational","","","","","5"
"Never","2005","no migration background","higher education","","","","","5"
"Never","2005","direct migration background","higher education","","","","","5"
"Never","2005","indirect migration background","in school","","","","","5"
"Never","2005","indirect migration background","inadequately","","","","","5"
"Never","2005","indirect migration background","general elemantary","","","","","5"
"Never","2005","indirect migration background","middle vocational","","","","","5"
"Often","2005","direct migration background","general elemantary","","","","","2"
"Often","2005","direct migration background","middle vocational","","","","","2"
"Often","2005","indirect migration background","vocational + Abi","","","","","2"
"Often","2005","direct migration background","in school","","","","","2"
"Often","2005","direct migration background","inadequately","","","","","2"
"Often","2005","no migration background","in school","","","","","2"
"Often","2005","no migration background","inadequately","","","","","2"
"Often","2005","direct migration background","vocational + Abi","","","","","2"
"Often","2005","direct migration background","higher vocational","","","","","2"
"Often","2005","direct migration background","higher education","","","","","2"
"Often","2005","indirect migration background","in school","","","","","2"
"Often","2005","indirect migration background","inadequately","","","","","2"
"Often","2005","indirect migration background","general elemantary","","","","","2"
"Often","2005","indirect migration background","middle vocational","","","","","2"
"Often","2005","indirect migration background","higher vocational","","","","","2"
"Often","2005","indirect migration background","higher education","","","","","2"
"Often","2005","no migration background","general elemantary","","","","","2"
"Often","2005","no migration background","middle vocational","","","","","2"
"Often","2005","no migration background","vocational + Abi","","","","","2"
"Often","2005","no migration background","higher vocational","","","","","2"
"Often","2005","no migration background","higher education","","","","","2"
"Rarely","2005","direct migration background","general elemantary","","","","","4"
"Rarely","2005","direct migration background","in school","","","","","4"
"Rarely","2005","direct migration background","inadequately","","","","","4"
"Rarely","2005","direct migration background","middle vocational","","","","","4"
"Rarely","2005","direct migration background","vocational + Abi","","","","","4"
"Rarely","2005","direct migration background","higher vocational","","","","","4"
"Rarely","2005","direct migration background","higher education","","","","","4"
"Rarely","2005","indirect migration background","in school","","","","","4"
"Rarely","2005","indirect migration background","inadequately","","","","","4"
"Rarely","2005","indirect migration background","general elemantary","","","","","4"
"Rarely","2005","indirect migration background","middle vocational","","","","","4"
"Rarely","2005","indirect migration background","vocational + Abi","","","","","4"
"Rarely","2005","indirect migration background","higher vocational","","","","","4"
"Rarely","2005","indirect migration background","higher education","","","","","4"
"Rarely","2005","no migration background","in school","","","","","4"
"Rarely","2005","no migration background","inadequately","","","","","4"
"Rarely","2005","no migration background","general elemantary","","","","","4"
"Rarely","2005","no migration background","middle vocational","","","","","4"
"Rarely","2005","no migration background","vocational + Abi","","","","","4"
"Rarely","2005","no migration background","higher vocational","","","","","4"
"Rarely","2005","no migration background","higher education","","","","","4"
"Sometimes","2005","no migration background","in school","","","","","3"
"Sometimes","2005","no migration background","inadequately","","","","","3"
"Sometimes","2005","no migration background","general elemantary","","","","","3"
"Sometimes","2005","no migration background","middle vocational","","","","","3"
"Sometimes","2005","no migration background","vocational + Abi","","","","","3"
"Sometimes","2005","direct migration background","in school","","","","","3"
"Sometimes","2005","direct migration background","inadequately","","","","","3"
"Sometimes","2005","direct migration background","general elemantary","","","","","3"
"Sometimes","2005","direct migration background","middle vocational","","","","","3"
"Sometimes","2005","direct migration background","vocational + Abi","","","","","3"
"Sometimes","2005","direct migration background","higher vocational","","","","","3"
"Sometimes","2005","direct migration background","higher education","","","","","3"
"Sometimes","2005","indirect migration background","middle vocational","","","","","3"
"Sometimes","2005","indirect migration background","vocational + Abi","","","","","3"
"Sometimes","2005","indirect migration background","higher vocational","","","","","3"
"Sometimes","2005","indirect migration background","higher education","","","","","3"
"Sometimes","2005","no migration background","higher vocational","","","","","3"
"Sometimes","2005","no migration background","higher education","","","","","3"
"Sometimes","2005","indirect migration background","in school","","","","","3"
"Sometimes","2005","indirect migration background","inadequately","","","","","3"
"Sometimes","2005","indirect migration background","general elemantary","","","","","3"
"Very often","2005","no migration background","in school","","","","","1"
"Very often","2005","no migration background","inadequately","","","","","1"
"Very often","2005","no migration background","general elemantary","","","","","1"
"Very often","2005","no migration background","middle vocational","","","","","1"
"Very often","2005","no migration background","vocational + Abi","","","","","1"
"Very often","2005","no migration background","higher vocational","","","","","1"
"Very often","2005","no migration background","higher education","","","","","1"
"Very often","2005","direct migration background","in school","","","","","1"
"Very often","2005","direct migration background","inadequately","","","","","1"
"Very often","2005","direct migration background","general elemantary","","","","","1"
"Very often","2005","direct migration background","middle vocational","","","","","1"
"Very often","2005","direct migration background","vocational + Abi","","","","","1"
"Very often","2005","direct migration background","higher vocational","","","","","1"
"Very often","2005","direct migration background","higher education","","","","","1"
"Very often","2005","indirect migration background","in school","","","","","1"
"Very often","2005","indirect migration background","inadequately","","","","","1"
"Very often","2005","indirect migration background","general elemantary","","","","","1"
"Very often","2005","indirect migration background","middle vocational","","","","","1"
"Very often","2005","indirect migration background","vocational + Abi","","","","","1"
"Very often","2005","indirect migration background","higher vocational","","","","","1"
"Very often","2005","indirect migration background","higher education","","","","","1"
"Never","2006","direct migration background","in school","","","","","5"
"Never","2006","direct migration background","inadequately","","","","","5"
"Never","2006","direct migration background","general elemantary","","","","","5"
"Never","2006","direct migration background","middle vocational","","","","","5"
"Never","2006","direct migration background","higher vocational","","","","","5"
"Never","2006","indirect migration background","vocational + Abi","","","","","5"
"Never","2006","indirect migration background","higher education","","","","","5"
"Never","2006","direct migration background","vocational + Abi","","","","","5"
"Never","2006","indirect migration background","middle vocational","","","","","5"
"Never","2006","indirect migration background","higher vocational","","","","","5"
"Never","2006","no migration background","in school","","","","","5"
"Never","2006","no migration background","inadequately","","","","","5"
"Never","2006","no migration background","general elemantary","","","","","5"
"Never","2006","no migration background","middle vocational","","","","","5"
"Never","2006","no migration background","vocational + Abi","","","","","5"
"Never","2006","no migration background","higher vocational","","","","","5"
"Never","2006","no migration background","higher education","","","","","5"
"Never","2006","direct migration background","higher education","","","","","5"
"Never","2006","indirect migration background","in school","","","","","5"
"Never","2006","indirect migration background","inadequately","","","","","5"
"Never","2006","indirect migration background","general elemantary","","","","","5"
"Often","2006","indirect migration background","middle vocational","","","","","2"
"Often","2006","indirect migration background","vocational + Abi","","","","","2"
"Often","2006","direct migration background","in school","","","","","2"
"Often","2006","direct migration background","inadequately","","","","","2"
"Often","2006","direct migration background","general elemantary","","","","","2"
"Often","2006","direct migration background","middle vocational","","","","","2"
"Often","2006","direct migration background","vocational + Abi","","","","","2"
"Often","2006","direct migration background","higher vocational","","","","","2"
"Often","2006","direct migration background","higher education","","","","","2"
"Often","2006","indirect migration background","in school","","","","","2"
"Often","2006","indirect migration background","inadequately","","","","","2"
"Often","2006","indirect migration background","general elemantary","","","","","2"
"Often","2006","indirect migration background","higher vocational","","","","","2"
"Often","2006","indirect migration background","higher education","","","","","2"
"Often","2006","no migration background","in school","","","","","2"
"Often","2006","no migration background","inadequately","","","","","2"
"Often","2006","no migration background","vocational + Abi","","","","","2"
"Often","2006","no migration background","higher vocational","","","","","2"
"Often","2006","no migration background","higher education","","","","","2"
"Often","2006","no migration background","general elemantary","","","","","2"
"Often","2006","no migration background","middle vocational","","","","","2"
"Rarely","2006","direct migration background","inadequately","","","","","4"
"Rarely","2006","direct migration background","in school","","","","","4"
"Rarely","2006","direct migration background","general elemantary","","","","","4"
"Rarely","2006","direct migration background","middle vocational","","","","","4"
"Rarely","2006","direct migration background","vocational + Abi","","","","","4"
"Rarely","2006","direct migration background","higher vocational","","","","","4"
"Rarely","2006","direct migration background","higher education","","","","","4"
"Rarely","2006","indirect migration background","in school","","","","","4"
"Rarely","2006","indirect migration background","inadequately","","","","","4"
"Rarely","2006","indirect migration background","general elemantary","","","","","4"
"Rarely","2006","indirect migration background","middle vocational","","","","","4"
"Rarely","2006","indirect migration background","vocational + Abi","","","","","4"
"Rarely","2006","indirect migration background","higher vocational","","","","","4"
"Rarely","2006","indirect migration background","higher education","","","","","4"
"Rarely","2006","no migration background","in school","","","","","4"
"Rarely","2006","no migration background","inadequately","","","","","4"
"Rarely","2006","no migration background","general elemantary","","","","","4"
"Rarely","2006","no migration background","middle vocational","","","","","4"
"Rarely","2006","no migration background","vocational + Abi","","","","","4"
"Rarely","2006","no migration background","higher vocational","","","","","4"
"Rarely","2006","no migration background","higher education","","","","","4"
"Sometimes","2006","no migration background","in school","","","","","3"
"Sometimes","2006","no migration background","inadequately","","","","","3"
"Sometimes","2006","no migration background","general elemantary","","","","","3"
"Sometimes","2006","no migration background","middle vocational","","","","","3"
"Sometimes","2006","no migration background","vocational + Abi","","","","","3"
"Sometimes","2006","direct migration background","in school","","","","","3"
"Sometimes","2006","direct migration background","inadequately","","","","","3"
"Sometimes","2006","direct migration background","general elemantary","","","","","3"
"Sometimes","2006","direct migration background","middle vocational","","","","","3"
"Sometimes","2006","direct migration background","vocational + Abi","","","","","3"
"Sometimes","2006","direct migration background","higher vocational","","","","","3"
"Sometimes","2006","direct migration background","higher education","","","","","3"
"Sometimes","2006","no migration background","higher vocational","","","","","3"
"Sometimes","2006","no migration background","higher education","","","","","3"
"Sometimes","2006","indirect migration background","in school","","","","","3"
"Sometimes","2006","indirect migration background","inadequately","","","","","3"
"Sometimes","2006","indirect migration background","general elemantary","","","","","3"
"Sometimes","2006","indirect migration background","middle vocational","","","","","3"
"Sometimes","2006","indirect migration background","vocational + Abi","","","","","3"
"Sometimes","2006","indirect migration background","higher vocational","","","","","3"
"Sometimes","2006","indirect migration background","higher education","","","","","3"
"Very often","2006","direct migration background","vocational + Abi","","","","","1"
"Very often","2006","direct migration background","higher vocational","","","","","1"
"Very often","2006","direct migration background","higher education","","","","","1"
"Very often","2006","indirect migration background","in school","","","","","1"
"Very often","2006","indirect migration background","inadequately","","","","","1"
"Very often","2006","no migration background","in school","","","","","1"
"Very often","2006","no migration background","inadequately","","","","","1"
"Very often","2006","no migration background","general elemantary","","","","","1"
"Very often","2006","no migration background","middle vocational","","","","","1"
"Very often","2006","no migration background","vocational + Abi","","","","","1"
"Very often","2006","no migration background","higher vocational","","","","","1"
"Very often","2006","no migration background","higher education","","","","","1"
"Very often","2006","direct migration background","in school","","","","","1"
"Very often","2006","direct migration background","inadequately","","","","","1"
"Very often","2006","direct migration background","general elemantary","","","","","1"
"Very often","2006","direct migration background","middle vocational","","","","","1"
"Very often","2006","indirect migration background","general elemantary","","","","","1"
"Very often","2006","indirect migration background","middle vocational","","","","","1"
"Very often","2006","indirect migration background","vocational + Abi","","","","","1"
"Very often","2006","indirect migration background","higher vocational","","","","","1"
"Very often","2006","indirect migration background","higher education","","","","","1"
"Never","2007","direct migration background","middle vocational","","","","","5"
"Never","2007","direct migration background","vocational + Abi","","","","","5"
"Never","2007","indirect migration background","middle vocational","","","","","5"
"Never","2007","indirect migration background","vocational + Abi","","","","","5"
"Never","2007","indirect migration background","higher vocational","","","","","5"
"Never","2007","indirect migration background","higher education","","","","","5"
"Never","2007","direct migration background","in school","","","","","5"
"Never","2007","direct migration background","general elemantary","","","","","5"
"Never","2007","direct migration background","inadequately","","","","","5"
"Never","2007","direct migration background","higher vocational","","","","","5"
"Never","2007","direct migration background","higher education","","","","","5"
"Never","2007","indirect migration background","in school","","","","","5"
"Never","2007","indirect migration background","inadequately","","","","","5"
"Never","2007","indirect migration background","general elemantary","","","","","5"
"Never","2007","no migration background","in school","","","","","5"
"Never","2007","no migration background","inadequately","","","","","5"
"Never","2007","no migration background","general elemantary","","","","","5"
"Never","2007","no migration background","middle vocational","","","","","5"
"Never","2007","no migration background","vocational + Abi","","","","","5"
"Never","2007","no migration background","higher vocational","","","","","5"
"Never","2007","no migration background","higher education","","","","","5"
"Often","2007","indirect migration background","vocational + Abi","","","","","2"
"Often","2007","direct migration background","vocational + Abi","","","","","2"
"Often","2007","indirect migration background","higher vocational","","","","","2"
"Often","2007","direct migration background","middle vocational","","","","","2"
"Often","2007","direct migration background","in school","","","","","2"
"Often","2007","direct migration background","inadequately","","","","","2"
"Often","2007","direct migration background","general elemantary","","","","","2"
"Often","2007","no migration background","in school","","","","","2"
"Often","2007","no migration background","inadequately","","","","","2"
"Often","2007","no migration background","general elemantary","","","","","2"
"Often","2007","direct migration background","higher vocational","","","","","2"
"Often","2007","direct migration background","higher education","","","","","2"
"Often","2007","indirect migration background","in school","","","","","2"
"Often","2007","indirect migration background","inadequately","","","","","2"
"Often","2007","indirect migration background","general elemantary","","","","","2"
"Often","2007","indirect migration background","middle vocational","","","","","2"
"Often","2007","indirect migration background","higher education","","","","","2"
"Often","2007","no migration background","middle vocational","","","","","2"
"Often","2007","no migration background","vocational + Abi","","","","","2"
"Often","2007","no migration background","higher vocational","","","","","2"
"Often","2007","no migration background","higher education","","","","","2"
"Rarely","2007","direct migration background","in school","","","","","4"
"Rarely","2007","direct migration background","inadequately","","","","","4"
"Rarely","2007","direct migration background","vocational + Abi","","","","","4"
"Rarely","2007","direct migration background","higher vocational","","","","","4"
"Rarely","2007","direct migration background","higher education","","","","","4"
"Rarely","2007","indirect migration background","in school","","","","","4"
"Rarely","2007","indirect migration background","inadequately","","","","","4"
"Rarely","2007","indirect migration background","general elemantary","","","","","4"
"Rarely","2007","indirect migration background","middle vocational","","","","","4"
"Rarely","2007","indirect migration background","vocational + Abi","","","","","4"
"Rarely","2007","indirect migration background","higher vocational","","","","","4"
"Rarely","2007","indirect migration background","higher education","","","","","4"
"Rarely","2007","no migration background","vocational + Abi","","","","","4"
