"pld0045","year","age_gr","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Rarely","2003","66 and older","(2a) intermediate vocational","37","0.0900475667268726","0.0616382280792733","0.118456905374472"
"Rarely","2003","66 and older","(2c_gen) general maturity certificate","2","","",""
"Rarely","2003","66 and older","(2c_voc) vocational maturity certificate","20","","",""
"Rarely","2003","66 and older","(3a) lower tertiary education","33","0.131760326887614","0.0900829885603285","0.1734376652149"
"Rarely","2003","66 and older","(3b) higher tertiary education","48","0.192958184176777","0.149788865397024","0.23612750295653"
"Never","2003","16-34 y.","(0) in school","324","0.522273950085009","0.482635029680335","0.561912870489683"
"Never","2003","16-34 y.","(1a) inadequately completed","36","0.664524132735674","0.534940836262459","0.794107429208889"
"Never","2003","16-34 y.","(1b) general elementary school","295","0.605522513241146","0.56242414026376","0.648620886218532"
"Never","2003","16-34 y.","(1c) basic vocational qualification","414","0.534736038482964","0.499227489765477","0.570244587200451"
"Never","2003","16-34 y.","(2b) intermediate general qualification","271","0.538776497717027","0.495169491827509","0.582383503606544"
"Never","2003","16-34 y.","(2a) intermediate vocational","736","0.514388395234753","0.488066732886734","0.540710057582771"
"Never","2003","16-34 y.","(2c_gen) general maturity certificate","393","0.500110593334221","0.463790045117169","0.536431141551273"
"Never","2003","16-34 y.","(2c_voc) vocational maturity certificate","295","0.553177471565048","0.511283722039291","0.595071221090806"
"Never","2003","16-34 y.","(3a) lower tertiary education","109","0.50048122349073","0.435863154420509","0.565099292560951"
"Never","2003","16-34 y.","(3b) higher tertiary education","179","0.526993914928151","0.473207789743965","0.580780040112337"
"Never","2003","35-65 y.","(0) in school","","","",""
"Never","2003","35-65 y.","(1a) inadequately completed","113","0.672873533362719","0.599948927031712","0.745798139693726"
"Never","2003","35-65 y.","(1b) general elementary school","617","0.708259176789676","0.678511943684185","0.738006409895166"
"Never","2003","35-65 y.","(1c) basic vocational qualification","2370","0.61775280113235","0.602419117561669","0.63308648470303"
"Never","2003","35-65 y.","(2b) intermediate general qualification","64","0.674084813928176","0.579331646986262","0.76883798087009"
"Never","2003","35-65 y.","(2a) intermediate vocational","1938","0.584577269621305","0.567931931444316","0.601222607798295"
"Never","2003","35-65 y.","(2c_gen) general maturity certificate","64","0.530310978945043","0.442819935107778","0.617802022782309"
"Never","2003","35-65 y.","(2c_voc) vocational maturity certificate","459","0.503880206172943","0.471068970193963","0.536691442151923"
"Never","2003","35-65 y.","(3a) lower tertiary education","636","0.528554786732153","0.500714401996685","0.556395171467622"
"Never","2003","35-65 y.","(3b) higher tertiary education","971","0.507710655209633","0.485650787417564","0.529770523001702"
"Never","2003","66 and older","(0) in school","","","",""
"Never","2003","66 and older","(1a) inadequately completed","45","0.719122501698749","0.608144288142867","0.830100715254631"
"Never","2003","66 and older","(1b) general elementary school","546","0.73822666828193","0.706890581700446","0.769562754863413"
"Never","2003","66 and older","(1c) basic vocational qualification","1228","0.736396282281442","0.715328199831184","0.757464364731701"
"Never","2003","66 and older","(2b) intermediate general qualification","27","","",""
"Never","2003","66 and older","(2a) intermediate vocational","278","0.697516398592548","0.651929093843191","0.743103703341906"
"Never","2003","66 and older","(2c_gen) general maturity certificate","8","","",""
"Never","2003","66 and older","(2c_voc) vocational maturity certificate","97","0.704987403947384","0.629712624262415","0.780262183632354"
"Never","2003","66 and older","(3a) lower tertiary education","175","0.692043701299803","0.635158521362946","0.74892888123666"
"Never","2003","66 and older","(3b) higher tertiary education","209","0.610355973515908","0.557007599682876","0.663704347348939"
"Very often","2004","16-34 y.","(0) in school","","","",""
"Very often","2004","16-34 y.","(1a) inadequately completed","","","",""
"Very often","2004","16-34 y.","(1b) general elementary school","","","",""
"Very often","2004","16-34 y.","(1c) basic vocational qualification","","","",""
"Very often","2004","16-34 y.","(2b) intermediate general qualification","","","",""
"Very often","2004","16-34 y.","(2a) intermediate vocational","","","",""
"Very often","2004","16-34 y.","(2c_gen) general maturity certificate","","","",""
"Very often","2004","16-34 y.","(2c_voc) vocational maturity certificate","","","",""
"Very often","2004","16-34 y.","(3a) lower tertiary education","","","",""
"Very often","2004","16-34 y.","(3b) higher tertiary education","","","",""
"Very often","2004","35-65 y.","(0) in school","","","",""
"Very often","2004","35-65 y.","(1a) inadequately completed","","","",""
"Very often","2004","35-65 y.","(1b) general elementary school","","","",""
"Very often","2004","35-65 y.","(1c) basic vocational qualification","","","",""
"Very often","2004","35-65 y.","(2b) intermediate general qualification","","","",""
"Very often","2004","35-65 y.","(2a) intermediate vocational","","","",""
"Very often","2004","35-65 y.","(2c_gen) general maturity certificate","","","",""
"Very often","2004","35-65 y.","(2c_voc) vocational maturity certificate","","","",""
"Very often","2004","35-65 y.","(3a) lower tertiary education","","","",""
"Very often","2004","35-65 y.","(3b) higher tertiary education","","","",""
"Very often","2004","66 and older","(0) in school","","","",""
"Very often","2004","66 and older","(1a) inadequately completed","","","",""
"Very often","2004","66 and older","(1b) general elementary school","","","",""
"Very often","2004","66 and older","(1c) basic vocational qualification","","","",""
"Very often","2004","66 and older","(2b) intermediate general qualification","","","",""
"Very often","2004","66 and older","(2a) intermediate vocational","","","",""
"Very often","2004","66 and older","(2c_gen) general maturity certificate","","","",""
"Very often","2004","66 and older","(2c_voc) vocational maturity certificate","","","",""
"Very often","2004","66 and older","(3a) lower tertiary education","","","",""
"Very often","2004","66 and older","(3b) higher tertiary education","","","",""
"Often","2004","16-34 y.","(0) in school","","","",""
"Often","2004","16-34 y.","(1a) inadequately completed","","","",""
"Often","2004","16-34 y.","(1b) general elementary school","","","",""
"Often","2004","16-34 y.","(1c) basic vocational qualification","","","",""
"Often","2004","16-34 y.","(2b) intermediate general qualification","","","",""
"Often","2004","16-34 y.","(2a) intermediate vocational","","","",""
"Often","2004","16-34 y.","(2c_gen) general maturity certificate","","","",""
"Often","2004","16-34 y.","(2c_voc) vocational maturity certificate","","","",""
"Often","2004","16-34 y.","(3a) lower tertiary education","","","",""
"Often","2004","16-34 y.","(3b) higher tertiary education","","","",""
"Often","2004","35-65 y.","(0) in school","","","",""
"Often","2004","35-65 y.","(1a) inadequately completed","","","",""
"Often","2004","35-65 y.","(1b) general elementary school","","","",""
"Often","2004","35-65 y.","(1c) basic vocational qualification","","","",""
"Often","2004","35-65 y.","(2b) intermediate general qualification","","","",""
"Often","2004","35-65 y.","(2a) intermediate vocational","","","",""
"Often","2004","35-65 y.","(2c_gen) general maturity certificate","","","",""
"Often","2004","35-65 y.","(2c_voc) vocational maturity certificate","","","",""
"Often","2004","35-65 y.","(3a) lower tertiary education","","","",""
"Often","2004","35-65 y.","(3b) higher tertiary education","","","",""
"Often","2004","66 and older","(0) in school","","","",""
"Often","2004","66 and older","(1a) inadequately completed","","","",""
"Often","2004","66 and older","(1b) general elementary school","","","",""
"Often","2004","66 and older","(1c) basic vocational qualification","","","",""
"Often","2004","66 and older","(2b) intermediate general qualification","","","",""
"Often","2004","66 and older","(2a) intermediate vocational","","","",""
"Often","2004","66 and older","(2c_gen) general maturity certificate","","","",""
"Often","2004","66 and older","(2c_voc) vocational maturity certificate","","","",""
"Often","2004","66 and older","(3a) lower tertiary education","","","",""
"Often","2004","66 and older","(3b) higher tertiary education","","","",""
"Sometimes","2004","16-34 y.","(0) in school","","","",""
"Sometimes","2004","16-34 y.","(1a) inadequately completed","","","",""
"Sometimes","2004","16-34 y.","(1b) general elementary school","","","",""
"Sometimes","2004","16-34 y.","(1c) basic vocational qualification","","","",""
"Sometimes","2004","16-34 y.","(2b) intermediate general qualification","","","",""
"Sometimes","2004","16-34 y.","(2a) intermediate vocational","","","",""
"Sometimes","2004","16-34 y.","(2c_gen) general maturity certificate","","","",""
"Sometimes","2004","16-34 y.","(2c_voc) vocational maturity certificate","","","",""
"Sometimes","2004","16-34 y.","(3a) lower tertiary education","","","",""
"Sometimes","2004","16-34 y.","(3b) higher tertiary education","","","",""
"Sometimes","2004","35-65 y.","(0) in school","","","",""
"Sometimes","2004","35-65 y.","(1a) inadequately completed","","","",""
"Sometimes","2004","35-65 y.","(1b) general elementary school","","","",""
"Sometimes","2004","35-65 y.","(1c) basic vocational qualification","","","",""
"Sometimes","2004","35-65 y.","(2b) intermediate general qualification","","","",""
"Sometimes","2004","35-65 y.","(2a) intermediate vocational","","","",""
"Sometimes","2004","35-65 y.","(2c_gen) general maturity certificate","","","",""
"Sometimes","2004","35-65 y.","(2c_voc) vocational maturity certificate","","","",""
"Sometimes","2004","35-65 y.","(3a) lower tertiary education","","","",""
"Sometimes","2004","35-65 y.","(3b) higher tertiary education","","","",""
"Sometimes","2004","66 and older","(0) in school","","","",""
"Sometimes","2004","66 and older","(1a) inadequately completed","","","",""
"Sometimes","2004","66 and older","(1b) general elementary school","","","",""
"Sometimes","2004","66 and older","(1c) basic vocational qualification","","","",""
"Sometimes","2004","66 and older","(2b) intermediate general qualification","","","",""
"Sometimes","2004","66 and older","(2a) intermediate vocational","","","",""
"Sometimes","2004","66 and older","(2c_gen) general maturity certificate","","","",""
"Sometimes","2004","66 and older","(2c_voc) vocational maturity certificate","","","",""
"Sometimes","2004","66 and older","(3a) lower tertiary education","","","",""
"Sometimes","2004","66 and older","(3b) higher tertiary education","","","",""
"Rarely","2004","16-34 y.","(0) in school","","","",""
"Rarely","2004","16-34 y.","(1a) inadequately completed","","","",""
"Rarely","2004","16-34 y.","(1b) general elementary school","","","",""
"Rarely","2004","16-34 y.","(1c) basic vocational qualification","","","",""
"Rarely","2004","16-34 y.","(2b) intermediate general qualification","","","",""
"Rarely","2004","16-34 y.","(2a) intermediate vocational","","","",""
"Rarely","2004","16-34 y.","(2c_gen) general maturity certificate","","","",""
"Rarely","2004","16-34 y.","(2c_voc) vocational maturity certificate","","","",""
"Rarely","2004","16-34 y.","(3a) lower tertiary education","","","",""
"Rarely","2004","16-34 y.","(3b) higher tertiary education","","","",""
"Rarely","2004","35-65 y.","(0) in school","","","",""
"Rarely","2004","35-65 y.","(1a) inadequately completed","","","",""
"Rarely","2004","35-65 y.","(1b) general elementary school","","","",""
"Rarely","2004","35-65 y.","(1c) basic vocational qualification","","","",""
"Rarely","2004","35-65 y.","(2b) intermediate general qualification","","","",""
"Rarely","2004","35-65 y.","(2a) intermediate vocational","","","",""
"Rarely","2004","35-65 y.","(2c_gen) general maturity certificate","","","",""
"Rarely","2004","35-65 y.","(2c_voc) vocational maturity certificate","","","",""
"Rarely","2004","35-65 y.","(3a) lower tertiary education","","","",""
"Rarely","2004","35-65 y.","(3b) higher tertiary education","","","",""
"Rarely","2004","66 and older","(0) in school","","","",""
"Rarely","2004","66 and older","(1a) inadequately completed","","","",""
"Rarely","2004","66 and older","(1b) general elementary school","","","",""
"Rarely","2004","66 and older","(1c) basic vocational qualification","","","",""
"Rarely","2004","66 and older","(2b) intermediate general qualification","","","",""
"Rarely","2004","66 and older","(2a) intermediate vocational","","","",""
"Rarely","2004","66 and older","(2c_gen) general maturity certificate","","","",""
"Rarely","2004","66 and older","(2c_voc) vocational maturity certificate","","","",""
"Rarely","2004","66 and older","(3a) lower tertiary education","","","",""
"Rarely","2004","66 and older","(3b) higher tertiary education","","","",""
"Never","2004","16-34 y.","(0) in school","","","",""
"Never","2004","16-34 y.","(1a) inadequately completed","","","",""
"Never","2004","16-34 y.","(1b) general elementary school","","","",""
"Never","2004","16-34 y.","(1c) basic vocational qualification","","","",""
"Never","2004","16-34 y.","(2b) intermediate general qualification","","","",""
"Never","2004","16-34 y.","(2a) intermediate vocational","","","",""
"Never","2004","16-34 y.","(2c_gen) general maturity certificate","","","",""
"Never","2004","16-34 y.","(2c_voc) vocational maturity certificate","","","",""
"Never","2004","16-34 y.","(3a) lower tertiary education","","","",""
"Never","2004","16-34 y.","(3b) higher tertiary education","","","",""
"Never","2004","35-65 y.","(0) in school","","","",""
"Never","2004","35-65 y.","(1a) inadequately completed","","","",""
"Never","2004","35-65 y.","(1b) general elementary school","","","",""
"Never","2004","35-65 y.","(1c) basic vocational qualification","","","",""
"Never","2004","35-65 y.","(2b) intermediate general qualification","","","",""
"Never","2004","35-65 y.","(2a) intermediate vocational","","","",""
"Never","2004","35-65 y.","(2c_gen) general maturity certificate","","","",""
"Never","2004","35-65 y.","(2c_voc) vocational maturity certificate","","","",""
"Never","2004","35-65 y.","(3a) lower tertiary education","","","",""
"Never","2004","35-65 y.","(3b) higher tertiary education","","","",""
"Never","2004","66 and older","(0) in school","","","",""
"Never","2004","66 and older","(1a) inadequately completed","","","",""
"Never","2004","66 and older","(1b) general elementary school","","","",""
"Never","2004","66 and older","(1c) basic vocational qualification","","","",""
"Never","2004","66 and older","(2b) intermediate general qualification","","","",""
"Never","2004","66 and older","(2a) intermediate vocational","","","",""
"Never","2004","66 and older","(2c_gen) general maturity certificate","","","",""
"Never","2004","66 and older","(2c_voc) vocational maturity certificate","","","",""
"Never","2004","66 and older","(3a) lower tertiary education","","","",""
"Never","2004","66 and older","(3b) higher tertiary education","","","",""
"Very often","2005","16-34 y.","(0) in school","","","",""
"Very often","2005","16-34 y.","(1a) inadequately completed","","","",""
"Very often","2005","16-34 y.","(1b) general elementary school","","","",""
"Very often","2005","16-34 y.","(1c) basic vocational qualification","","","",""
"Very often","2005","16-34 y.","(2b) intermediate general qualification","","","",""
"Very often","2005","16-34 y.","(2a) intermediate vocational","","","",""
"Very often","2005","16-34 y.","(2c_gen) general maturity certificate","","","",""
"Very often","2005","16-34 y.","(2c_voc) vocational maturity certificate","","","",""
"Very often","2005","16-34 y.","(3a) lower tertiary education","","","",""
"Very often","2005","16-34 y.","(3b) higher tertiary education","","","",""
"Very often","2005","35-65 y.","(0) in school","","","",""
"Very often","2005","35-65 y.","(1a) inadequately completed","","","",""
"Very often","2005","35-65 y.","(1b) general elementary school","","","",""
"Very often","2005","35-65 y.","(1c) basic vocational qualification","","","",""
"Very often","2005","35-65 y.","(2b) intermediate general qualification","","","",""
"Very often","2005","35-65 y.","(2a) intermediate vocational","","","",""
"Very often","2005","35-65 y.","(2c_gen) general maturity certificate","","","",""
"Very often","2005","35-65 y.","(2c_voc) vocational maturity certificate","","","",""
"Very often","2005","35-65 y.","(3a) lower tertiary education","","","",""
"Very often","2005","35-65 y.","(3b) higher tertiary education","","","",""
"Very often","2005","66 and older","(0) in school","","","",""
"Very often","2005","66 and older","(1a) inadequately completed","","","",""
"Very often","2005","66 and older","(1b) general elementary school","","","",""
"Very often","2005","66 and older","(1c) basic vocational qualification","","","",""
"Very often","2005","66 and older","(2b) intermediate general qualification","","","",""
"Very often","2005","66 and older","(2a) intermediate vocational","","","",""
"Very often","2005","66 and older","(2c_gen) general maturity certificate","","","",""
"Very often","2005","66 and older","(2c_voc) vocational maturity certificate","","","",""
"Very often","2005","66 and older","(3a) lower tertiary education","","","",""
"Very often","2005","66 and older","(3b) higher tertiary education","","","",""
"Often","2005","16-34 y.","(0) in school","","","",""
"Often","2005","16-34 y.","(1a) inadequately completed","","","",""
"Often","2005","16-34 y.","(1b) general elementary school","","","",""
"Often","2005","16-34 y.","(1c) basic vocational qualification","","","",""
"Often","2005","16-34 y.","(2b) intermediate general qualification","","","",""
"Often","2005","16-34 y.","(2a) intermediate vocational","","","",""
"Often","2005","16-34 y.","(2c_gen) general maturity certificate","","","",""
"Often","2005","16-34 y.","(2c_voc) vocational maturity certificate","","","",""
"Often","2005","16-34 y.","(3a) lower tertiary education","","","",""
"Often","2005","16-34 y.","(3b) higher tertiary education","","","",""
"Often","2005","35-65 y.","(0) in school","","","",""
"Often","2005","35-65 y.","(1a) inadequately completed","","","",""
"Often","2005","35-65 y.","(1b) general elementary school","","","",""
"Often","2005","35-65 y.","(1c) basic vocational qualification","","","",""
"Often","2005","35-65 y.","(2b) intermediate general qualification","","","",""
"Often","2005","35-65 y.","(2a) intermediate vocational","","","",""
"Often","2005","35-65 y.","(2c_gen) general maturity certificate","","","",""
"Often","2005","35-65 y.","(2c_voc) vocational maturity certificate","","","",""
"Often","2005","35-65 y.","(3a) lower tertiary education","","","",""
"Often","2005","35-65 y.","(3b) higher tertiary education","","","",""
"Often","2005","66 and older","(0) in school","","","",""
"Often","2005","66 and older","(1a) inadequately completed","","","",""
"Often","2005","66 and older","(1b) general elementary school","","","",""
"Often","2005","66 and older","(1c) basic vocational qualification","","","",""
"Often","2005","66 and older","(2b) intermediate general qualification","","","",""
"Often","2005","66 and older","(2a) intermediate vocational","","","",""
"Often","2005","66 and older","(2c_gen) general maturity certificate","","","",""
"Often","2005","66 and older","(2c_voc) vocational maturity certificate","","","",""
"Often","2005","66 and older","(3a) lower tertiary education","","","",""
"Often","2005","66 and older","(3b) higher tertiary education","","","",""
"Sometimes","2005","16-34 y.","(0) in school","","","",""
"Sometimes","2005","16-34 y.","(1a) inadequately completed","","","",""
"Sometimes","2005","16-34 y.","(1b) general elementary school","","","",""
"Sometimes","2005","16-34 y.","(1c) basic vocational qualification","","","",""
"Sometimes","2005","16-34 y.","(2b) intermediate general qualification","","","",""
"Sometimes","2005","16-34 y.","(2a) intermediate vocational","","","",""
"Sometimes","2005","16-34 y.","(2c_gen) general maturity certificate","","","",""
"Sometimes","2005","16-34 y.","(2c_voc) vocational maturity certificate","","","",""
"Sometimes","2005","16-34 y.","(3a) lower tertiary education","","","",""
"Sometimes","2005","16-34 y.","(3b) higher tertiary education","","","",""
"Sometimes","2005","35-65 y.","(0) in school","","","",""
"Sometimes","2005","35-65 y.","(1a) inadequately completed","","","",""
