"pld0045","year","e11102","education","n","percent","lower_confidence","upper_confidence"
"Never","2003","Not Employed","lower secondary degree","2868","0.720825647701426","0.707038834895916","0.734612460506935"
"Never","2003","Not Employed","secondary school degree","1025","0.642069285374195","0.618303124458379","0.665835446290011"
"Never","2003","Not Employed","college entrance qualification","739","0.584218268026672","0.556830403606588","0.611606132446755"
"Never","2003","Not Employed","Other degree","352","0.746407332883971","0.708536888115876","0.784277777652066"
"Never","2003","Not Employed","no degree/no degree yet","385","0.588471502025776","0.55087063842039","0.626072365631161"
"Never","2003","Employed","lower secondary degree","2187","0.578330795014991","0.562664687139128","0.593996902890854"
"Never","2003","Employed","secondary school degree","2670","0.557141244307952","0.543197607772167","0.571084880843738"
"Never","2003","Employed","college entrance qualification","2050","0.48988031185422","0.474727646121299","0.505032977587142"
"Never","2003","Employed","Other degree","480","0.618446537008093","0.583328259828761","0.653564814187425"
"Never","2003","Employed","no degree/no degree yet","135","0.59444654030537","0.53057378959852","0.658319291012221"
"Very often","2004","Not Employed","lower secondary degree","","","",""
"Very often","2004","Not Employed","secondary school degree","","","",""
"Very often","2004","Not Employed","college entrance qualification","","","",""
"Very often","2004","Not Employed","Other degree","","","",""
"Very often","2004","Not Employed","no degree/no degree yet","","","",""
"Very often","2004","Employed","lower secondary degree","","","",""
"Very often","2004","Employed","secondary school degree","","","",""
"Very often","2004","Employed","college entrance qualification","","","",""
"Very often","2004","Employed","Other degree","","","",""
"Very often","2004","Employed","no degree/no degree yet","","","",""
"Often","2004","Not Employed","lower secondary degree","","","",""
"Often","2004","Not Employed","secondary school degree","","","",""
"Often","2004","Not Employed","college entrance qualification","","","",""
"Often","2004","Not Employed","Other degree","","","",""
"Often","2004","Not Employed","no degree/no degree yet","","","",""
"Often","2004","Employed","lower secondary degree","","","",""
"Often","2004","Employed","secondary school degree","","","",""
"Often","2004","Employed","college entrance qualification","","","",""
"Often","2004","Employed","Other degree","","","",""
"Often","2004","Employed","no degree/no degree yet","","","",""
"Sometimes","2004","Not Employed","lower secondary degree","","","",""
"Sometimes","2004","Not Employed","secondary school degree","","","",""
"Sometimes","2004","Not Employed","college entrance qualification","","","",""
"Sometimes","2004","Not Employed","Other degree","","","",""
"Sometimes","2004","Not Employed","no degree/no degree yet","","","",""
"Sometimes","2004","Employed","lower secondary degree","","","",""
"Sometimes","2004","Employed","secondary school degree","","","",""
"Sometimes","2004","Employed","college entrance qualification","","","",""
"Sometimes","2004","Employed","Other degree","","","",""
"Sometimes","2004","Employed","no degree/no degree yet","","","",""
"Rarely","2004","Not Employed","lower secondary degree","","","",""
"Rarely","2004","Not Employed","secondary school degree","","","",""
"Rarely","2004","Not Employed","college entrance qualification","","","",""
"Rarely","2004","Not Employed","Other degree","","","",""
"Rarely","2004","Not Employed","no degree/no degree yet","","","",""
"Rarely","2004","Employed","lower secondary degree","","","",""
"Rarely","2004","Employed","secondary school degree","","","",""
"Rarely","2004","Employed","college entrance qualification","","","",""
"Rarely","2004","Employed","Other degree","","","",""
"Rarely","2004","Employed","no degree/no degree yet","","","",""
"Never","2004","Not Employed","lower secondary degree","","","",""
"Never","2004","Not Employed","secondary school degree","","","",""
"Never","2004","Not Employed","college entrance qualification","","","",""
"Never","2004","Not Employed","Other degree","","","",""
"Never","2004","Not Employed","no degree/no degree yet","","","",""
"Never","2004","Employed","lower secondary degree","","","",""
"Never","2004","Employed","secondary school degree","","","",""
"Never","2004","Employed","college entrance qualification","","","",""
"Never","2004","Employed","Other degree","","","",""
"Never","2004","Employed","no degree/no degree yet","","","",""
"Very often","2005","Not Employed","lower secondary degree","","","",""
"Very often","2005","Not Employed","secondary school degree","","","",""
"Very often","2005","Not Employed","college entrance qualification","","","",""
"Very often","2005","Not Employed","Other degree","","","",""
"Very often","2005","Not Employed","no degree/no degree yet","","","",""
"Very often","2005","Employed","lower secondary degree","","","",""
"Very often","2005","Employed","secondary school degree","","","",""
"Very often","2005","Employed","college entrance qualification","","","",""
"Very often","2005","Employed","Other degree","","","",""
"Very often","2005","Employed","no degree/no degree yet","","","",""
"Often","2005","Not Employed","lower secondary degree","","","",""
"Often","2005","Not Employed","secondary school degree","","","",""
"Often","2005","Not Employed","college entrance qualification","","","",""
"Often","2005","Not Employed","Other degree","","","",""
"Often","2005","Not Employed","no degree/no degree yet","","","",""
"Often","2005","Employed","lower secondary degree","","","",""
"Often","2005","Employed","secondary school degree","","","",""
"Often","2005","Employed","college entrance qualification","","","",""
"Often","2005","Employed","Other degree","","","",""
"Often","2005","Employed","no degree/no degree yet","","","",""
"Sometimes","2005","Not Employed","lower secondary degree","","","",""
"Sometimes","2005","Not Employed","secondary school degree","","","",""
"Sometimes","2005","Not Employed","college entrance qualification","","","",""
"Sometimes","2005","Not Employed","Other degree","","","",""
"Sometimes","2005","Not Employed","no degree/no degree yet","","","",""
"Sometimes","2005","Employed","lower secondary degree","","","",""
"Sometimes","2005","Employed","secondary school degree","","","",""
"Sometimes","2005","Employed","college entrance qualification","","","",""
"Sometimes","2005","Employed","Other degree","","","",""
"Sometimes","2005","Employed","no degree/no degree yet","","","",""
"Rarely","2005","Not Employed","lower secondary degree","","","",""
"Rarely","2005","Not Employed","secondary school degree","","","",""
"Rarely","2005","Not Employed","college entrance qualification","","","",""
"Rarely","2005","Not Employed","Other degree","","","",""
"Rarely","2005","Not Employed","no degree/no degree yet","","","",""
"Rarely","2005","Employed","lower secondary degree","","","",""
"Rarely","2005","Employed","secondary school degree","","","",""
"Rarely","2005","Employed","college entrance qualification","","","",""
"Rarely","2005","Employed","Other degree","","","",""
"Rarely","2005","Employed","no degree/no degree yet","","","",""
"Never","2005","Not Employed","lower secondary degree","","","",""
"Never","2005","Not Employed","secondary school degree","","","",""
"Never","2005","Not Employed","college entrance qualification","","","",""
"Never","2005","Not Employed","Other degree","","","",""
"Never","2005","Not Employed","no degree/no degree yet","","","",""
"Never","2005","Employed","lower secondary degree","","","",""
"Never","2005","Employed","secondary school degree","","","",""
"Never","2005","Employed","college entrance qualification","","","",""
"Never","2005","Employed","Other degree","","","",""
"Never","2005","Employed","no degree/no degree yet","","","",""
"Very often","2006","Not Employed","lower secondary degree","","","",""
"Very often","2006","Not Employed","secondary school degree","","","",""
"Very often","2006","Not Employed","college entrance qualification","","","",""
"Very often","2006","Not Employed","Other degree","","","",""
"Very often","2006","Not Employed","no degree/no degree yet","","","",""
"Very often","2006","Employed","lower secondary degree","","","",""
"Very often","2006","Employed","secondary school degree","","","",""
"Very often","2006","Employed","college entrance qualification","","","",""
"Very often","2006","Employed","Other degree","","","",""
"Very often","2006","Employed","no degree/no degree yet","","","",""
"Often","2006","Not Employed","lower secondary degree","","","",""
"Often","2006","Not Employed","secondary school degree","","","",""
"Often","2006","Not Employed","college entrance qualification","","","",""
"Often","2006","Not Employed","Other degree","","","",""
"Often","2006","Not Employed","no degree/no degree yet","","","",""
"Often","2006","Employed","lower secondary degree","","","",""
"Often","2006","Employed","secondary school degree","","","",""
"Often","2006","Employed","college entrance qualification","","","",""
"Often","2006","Employed","Other degree","","","",""
"Often","2006","Employed","no degree/no degree yet","","","",""
"Sometimes","2006","Not Employed","lower secondary degree","","","",""
"Sometimes","2006","Not Employed","secondary school degree","","","",""
"Sometimes","2006","Not Employed","college entrance qualification","","","",""
"Sometimes","2006","Not Employed","Other degree","","","",""
"Sometimes","2006","Not Employed","no degree/no degree yet","","","",""
"Sometimes","2006","Employed","lower secondary degree","","","",""
"Sometimes","2006","Employed","secondary school degree","","","",""
"Sometimes","2006","Employed","college entrance qualification","","","",""
"Sometimes","2006","Employed","Other degree","","","",""
"Sometimes","2006","Employed","no degree/no degree yet","","","",""
"Rarely","2006","Not Employed","lower secondary degree","","","",""
"Rarely","2006","Not Employed","secondary school degree","","","",""
"Rarely","2006","Not Employed","college entrance qualification","","","",""
"Rarely","2006","Not Employed","Other degree","","","",""
"Rarely","2006","Not Employed","no degree/no degree yet","","","",""
"Rarely","2006","Employed","lower secondary degree","","","",""
"Rarely","2006","Employed","secondary school degree","","","",""
"Rarely","2006","Employed","college entrance qualification","","","",""
"Rarely","2006","Employed","Other degree","","","",""
"Rarely","2006","Employed","no degree/no degree yet","","","",""
"Never","2006","Not Employed","lower secondary degree","","","",""
"Never","2006","Not Employed","secondary school degree","","","",""
"Never","2006","Not Employed","college entrance qualification","","","",""
"Never","2006","Not Employed","Other degree","","","",""
"Never","2006","Not Employed","no degree/no degree yet","","","",""
"Never","2006","Employed","lower secondary degree","","","",""
"Never","2006","Employed","secondary school degree","","","",""
"Never","2006","Employed","college entrance qualification","","","",""
"Never","2006","Employed","Other degree","","","",""
"Never","2006","Employed","no degree/no degree yet","","","",""
"Very often","2007","Not Employed","lower secondary degree","","","",""
"Very often","2007","Not Employed","secondary school degree","","","",""
"Very often","2007","Not Employed","college entrance qualification","","","",""
"Very often","2007","Not Employed","Other degree","","","",""
"Very often","2007","Not Employed","no degree/no degree yet","","","",""
"Very often","2007","Employed","lower secondary degree","","","",""
"Very often","2007","Employed","secondary school degree","","","",""
"Very often","2007","Employed","college entrance qualification","","","",""
"Very often","2007","Employed","Other degree","","","",""
"Very often","2007","Employed","no degree/no degree yet","","","",""
"Often","2007","Not Employed","lower secondary degree","","","",""
"Often","2007","Not Employed","secondary school degree","","","",""
"Often","2007","Not Employed","college entrance qualification","","","",""
"Often","2007","Not Employed","Other degree","","","",""
"Often","2007","Not Employed","no degree/no degree yet","","","",""
"Often","2007","Employed","lower secondary degree","","","",""
"Often","2007","Employed","secondary school degree","","","",""
"Often","2007","Employed","college entrance qualification","","","",""
"Often","2007","Employed","Other degree","","","",""
"Often","2007","Employed","no degree/no degree yet","","","",""
"Sometimes","2007","Not Employed","lower secondary degree","","","",""
"Sometimes","2007","Not Employed","secondary school degree","","","",""
"Sometimes","2007","Not Employed","college entrance qualification","","","",""
"Sometimes","2007","Not Employed","Other degree","","","",""
"Sometimes","2007","Not Employed","no degree/no degree yet","","","",""
"Sometimes","2007","Employed","lower secondary degree","","","",""
"Sometimes","2007","Employed","secondary school degree","","","",""
"Sometimes","2007","Employed","college entrance qualification","","","",""
"Sometimes","2007","Employed","Other degree","","","",""
"Sometimes","2007","Employed","no degree/no degree yet","","","",""
"Rarely","2007","Not Employed","lower secondary degree","","","",""
"Rarely","2007","Not Employed","secondary school degree","","","",""
"Rarely","2007","Not Employed","college entrance qualification","","","",""
"Rarely","2007","Not Employed","Other degree","","","",""
"Rarely","2007","Not Employed","no degree/no degree yet","","","",""
"Rarely","2007","Employed","lower secondary degree","","","",""
"Rarely","2007","Employed","secondary school degree","","","",""
"Rarely","2007","Employed","college entrance qualification","","","",""
"Rarely","2007","Employed","Other degree","","","",""
"Rarely","2007","Employed","no degree/no degree yet","","","",""
"Never","2007","Not Employed","lower secondary degree","","","",""
"Never","2007","Not Employed","secondary school degree","","","",""
"Never","2007","Not Employed","college entrance qualification","","","",""
"Never","2007","Not Employed","Other degree","","","",""
"Never","2007","Not Employed","no degree/no degree yet","","","",""
"Never","2007","Employed","lower secondary degree","","","",""
"Never","2007","Employed","secondary school degree","","","",""
"Never","2007","Employed","college entrance qualification","","","",""
"Never","2007","Employed","Other degree","","","",""
"Never","2007","Employed","no degree/no degree yet","","","",""
"Very often","2008","Not Employed","lower secondary degree","129","0.0384734461014438","0.0321420256233697","0.0448048665795178"
"Very often","2008","Not Employed","secondary school degree","70","0.0353109185375994","0.0261286408676292","0.0444931962075696"
"Very often","2008","Not Employed","college entrance qualification","50","0.0347936314425382","0.0249926390187481","0.0445946238663282"
"Very often","2008","Not Employed","Other degree","13","","",""
"Very often","2008","Not Employed","no degree/no degree yet","20","","",""
"Very often","2008","Employed","lower secondary degree","178","0.0638731940656572","0.054991842465613","0.0727545456657014"
"Very often","2008","Employed","secondary school degree","237","0.0551618721392464","0.0482451781212626","0.0620785661572302"
"Very often","2008","Employed","college entrance qualification","258","0.0663707260625416","0.0584383109189486","0.0743031412061347"
"Very often","2008","Employed","Other degree","22","","",""
"Very often","2008","Employed","no degree/no degree yet","6","","",""
"Often","2008","Not Employed","lower secondary degree","219","0.067845563460498","0.0595671972662268","0.0761239296547692"
"Often","2008","Not Employed","secondary school degree","118","0.0808306174265302","0.0672697348491938","0.0943915000038665"
"Often","2008","Not Employed","college entrance qualification","126","0.100256516287492","0.0841935501237375","0.116319482451246"
"Often","2008","Not Employed","Other degree","21","","",""
"Often","2008","Not Employed","no degree/no degree yet","34","0.0747539049120851","0.0491088885321236","0.100398921292047"
"Often","2008","Employed","lower secondary degree","281","0.0958325660897415","0.0851411952255605","0.106523936953923"
"Often","2008","Employed","secondary school degree","386","0.0960132198179657","0.0870874246434062","0.104939014992525"
"Often","2008","Employed","college entrance qualification","444","0.108463465512614","0.0985542053426464","0.118372725682583"
"Often","2008","Employed","Other degree","45","0.077811281462164","0.05491914082529","0.100703422099038"
"Often","2008","Employed","no degree/no degree yet","14","","",""
"Sometimes","2008","Not Employed","lower secondary degree","254","0.0678666886766764","0.0595871275770993","0.0761462497762536"
"Sometimes","2008","Not Employed","secondary school degree","126","0.0805080075292431","0.0669718391638085","0.0940441758946776"
"Sometimes","2008","Not Employed","college entrance qualification","128","0.0845400795229327","0.0696615134360218","0.0994186456098436"
"Sometimes","2008","Not Employed","Other degree","34","0.0995041417220695","0.0706349580204603","0.128373325423679"
"Sometimes","2008","Not Employed","no degree/no degree yet","36","0.128697773313373","0.096044453877455","0.161351092749291"
"Sometimes","2008","Employed","lower secondary degree","318","0.104984092859069","0.0938506487635956","0.116117536954542"
"Sometimes","2008","Employed","secondary school degree","498","0.129713409913121","0.119533968578438","0.139892851247803"
"Sometimes","2008","Employed","college entrance qualification","474","0.115632769439141","0.105442475652817","0.125823063225465"
"Sometimes","2008","Employed","Other degree","57","0.11488641164621","0.0876349967711942","0.142137826521226"
"Sometimes","2008","Employed","no degree/no degree yet","17","","",""
"Rarely","2008","Not Employed","lower secondary degree","491","0.137799150408096","0.126452505484521","0.149145795331671"
"Rarely","2008","Not Employed","secondary school degree","246","0.154771408799493","0.136777119847115","0.172765697751872"
"Rarely","2008","Not Employed","college entrance qualification","232","0.176405046686174","0.156019497031396","0.196790596340953"
"Rarely","2008","Not Employed","Other degree","50","0.104928515003162","0.0753723086976907","0.134484721308634"
"Rarely","2008","Not Employed","no degree/no degree yet","80","0.194569627502796","0.155967705086707","0.233171549918886"
"Rarely","2008","Employed","lower secondary degree","535","0.17572675651341","0.161903608652616","0.189549904374204"
"Rarely","2008","Employed","secondary school degree","839","0.195534967559616","0.183518794835173","0.207551140284059"
"Rarely","2008","Employed","college entrance qualification","709","0.202736880868211","0.189925464737873","0.215548296998549"
"Rarely","2008","Employed","Other degree","85","0.17292985536482","0.140610597468762","0.205249113260878"
"Rarely","2008","Employed","no degree/no degree yet","25","","",""
"Never","2008","Not Employed","lower secondary degree","2452","0.688015151353286","0.672763891382747","0.703266411323824"
"Never","2008","Not Employed","secondary school degree","992","0.648579047707134","0.624827193678668","0.672330901735599"
"Never","2008","Not Employed","college entrance qualification","807","0.604004726060863","0.577848489623273","0.630160962498453"
"Never","2008","Not Employed","Other degree","295","0.700516029053984","0.656341808495788","0.744690249612179"
"Never","2008","Not Employed","no degree/no degree yet","234","0.555499149631744","0.507044505783218","0.603953793480271"
"Never","2008","Employed","lower secondary degree","1600","0.559583390472123","0.54155252147741","0.577614259466835"
"Never","2008","Employed","secondary school degree","2225","0.523576530570051","0.508444855076597","0.538708206063506"
"Never","2008","Employed","college entrance qualification","1898","0.506796158117491","0.49086454311662","0.522727773118363"
"Never","2008","Employed","Other degree","317","0.572329587091956","0.53004978743067","0.614609386753242"
"Never","2008","Employed","no degree/no degree yet","78","0.545126078228539","0.462640490707801","0.627611665749278"
"Very often","2009","Not Employed","lower secondary degree","","","",""
"Very often","2009","Not Employed","secondary school degree","","","",""
"Very often","2009","Not Employed","college entrance qualification","","","",""
"Very often","2009","Not Employed","Other degree","","","",""
"Very often","2009","Not Employed","no degree/no degree yet","","","",""
"Very often","2009","Employed","lower secondary degree","","","",""
"Very often","2009","Employed","secondary school degree","","","",""
"Very often","2009","Employed","college entrance qualification","","","",""
"Very often","2009","Employed","Other degree","","","",""
"Very often","2009","Employed","no degree/no degree yet","","","",""
"Often","2009","Not Employed","lower secondary degree","","","",""
"Often","2009","Not Employed","secondary school degree","","","",""
"Often","2009","Not Employed","college entrance qualification","","","",""
"Often","2009","Not Employed","Other degree","","","",""
"Often","2009","Not Employed","no degree/no degree yet","","","",""
"Often","2009","Employed","lower secondary degree","","","",""
"Often","2009","Employed","secondary school degree","","","",""
"Often","2009","Employed","college entrance qualification","","","",""
"Often","2009","Employed","Other degree","","","",""
"Often","2009","Employed","no degree/no degree yet","","","",""
"Sometimes","2009","Not Employed","lower secondary degree","","","",""
"Sometimes","2009","Not Employed","secondary school degree","","","",""
"Sometimes","2009","Not Employed","college entrance qualification","","","",""
"Sometimes","2009","Not Employed","Other degree","","","",""
"Sometimes","2009","Not Employed","no degree/no degree yet","","","",""
"Sometimes","2009","Employed","lower secondary degree","","","",""
"Sometimes","2009","Employed","secondary school degree","","","",""
"Sometimes","2009","Employed","college entrance qualification","","","",""
"Sometimes","2009","Employed","Other degree","","","",""
"Sometimes","2009","Employed","no degree/no degree yet","","","",""
"Rarely","2009","Not Employed","lower secondary degree","","","",""
"Rarely","2009","Not Employed","secondary school degree","","","",""
"Rarely","2009","Not Employed","college entrance qualification","","","",""
"Rarely","2009","Not Employed","Other degree","","","",""
"Rarely","2009","Not Employed","no degree/no degree yet","","","",""
"Rarely","2009","Employed","lower secondary degree","","","",""
"Rarely","2009","Employed","secondary school degree","","","",""
"Rarely","2009","Employed","college entrance qualification","","","",""
"Rarely","2009","Employed","Other degree","","","",""
"Rarely","2009","Employed","no degree/no degree yet","","","",""
"Never","2009","Not Employed","lower secondary degree","","","",""
"Never","2009","Not Employed","secondary school degree","","","",""
"Never","2009","Not Employed","college entrance qualification","","","",""
"Never","2009","Not Employed","Other degree","","","",""
"Never","2009","Not Employed","no degree/no degree yet","","","",""
"Never","2009","Employed","lower secondary degree","","","",""
"Never","2009","Employed","secondary school degree","","","",""
"Never","2009","Employed","college entrance qualification","","","",""
"Never","2009","Employed","Other degree","","","",""
"Never","2009","Employed","no degree/no degree yet","","","",""
"Very often","2010","Not Employed","lower secondary degree","","","",""
"Very often","2010","Not Employed","secondary school degree","","","",""
"Very often","2010","Not Employed","college entrance qualification","","","",""
"Very often","2010","Not Employed","Other degree","","","",""
"Very often","2010","Not Employed","no degree/no degree yet","","","",""
"Very often","2010","Employed","lower secondary degree","","","",""
"Very often","2010","Employed","secondary school degree","","","",""
"Very often","2010","Employed","college entrance qualification","","","",""
"Very often","2010","Employed","Other degree","","","",""
"Very often","2010","Employed","no degree/no degree yet","","","",""
"Often","2010","Not Employed","lower secondary degree","","","",""
"Often","2010","Not Employed","secondary school degree","","","",""
"Often","2010","Not Employed","college entrance qualification","","","",""
"Often","2010","Not Employed","Other degree","","","",""
"Often","2010","Not Employed","no degree/no degree yet","","","",""
"Often","2010","Employed","lower secondary degree","","","",""
"Often","2010","Employed","secondary school degree","","","",""
"Often","2010","Employed","college entrance qualification","","","",""
"Often","2010","Employed","Other degree","","","",""
"Often","2010","Employed","no degree/no degree yet","","","",""
"Sometimes","2010","Not Employed","lower secondary degree","","","",""
"Sometimes","2010","Not Employed","secondary school degree","","","",""
"Sometimes","2010","Not Employed","college entrance qualification","","","",""
"Sometimes","2010","Not Employed","Other degree","","","",""
"Sometimes","2010","Not Employed","no degree/no degree yet","","","",""
"Sometimes","2010","Employed","lower secondary degree","","","",""
"Sometimes","2010","Employed","secondary school degree","","","",""
"Sometimes","2010","Employed","college entrance qualification","","","",""
"Sometimes","2010","Employed","Other degree","","","",""
"Sometimes","2010","Employed","no degree/no degree yet","","","",""
"Rarely","2010","Not Employed","lower secondary degree","","","",""
"Rarely","2010","Not Employed","secondary school degree","","","",""
"Rarely","2010","Not Employed","college entrance qualification","","","",""
"Rarely","2010","Not Employed","Other degree","","","",""
"Rarely","2010","Not Employed","no degree/no degree yet","","","",""
"Rarely","2010","Employed","lower secondary degree","","","",""
"Rarely","2010","Employed","secondary school degree","","","",""
"Rarely","2010","Employed","college entrance qualification","","","",""
"Rarely","2010","Employed","Other degree","","","",""
"Rarely","2010","Employed","no degree/no degree yet","","","",""
"Never","2010","Not Employed","lower secondary degree","","","",""
"Never","2010","Not Employed","secondary school degree","","","",""
"Never","2010","Not Employed","college entrance qualification","","","",""
"Never","2010","Not Employed","Other degree","","","",""
"Never","2010","Not Employed","no degree/no degree yet","","","",""
"Never","2010","Employed","lower secondary degree","","","",""
"Never","2010","Employed","secondary school degree","","","",""
"Never","2010","Employed","college entrance qualification","","","",""
"Never","2010","Employed","Other degree","","","",""
"Never","2010","Employed","no degree/no degree yet","","","",""
"Very often","2011","Not Employed","lower secondary degree","","","",""
"Very often","2011","Not Employed","secondary school degree","","","",""
"Very often","2011","Not Employed","college entrance qualification","","","",""
"Very often","2011","Not Employed","Other degree","","","",""
"Very often","2011","Not Employed","no degree/no degree yet","","","",""
"Very often","2011","Employed","lower secondary degree","","","",""
"Very often","2011","Employed","secondary school degree","","","",""
"Very often","2011","Employed","college entrance qualification","","","",""
"Very often","2011","Employed","Other degree","","","",""
"Very often","2011","Employed","no degree/no degree yet","","","",""
"Often","2011","Not Employed","lower secondary degree","","","",""
"Often","2011","Not Employed","secondary school degree","","","",""
"Often","2011","Not Employed","college entrance qualification","","","",""
"Often","2011","Not Employed","Other degree","","","",""
"Often","2011","Not Employed","no degree/no degree yet","","","",""
"Often","2011","Employed","lower secondary degree","","","",""
"Often","2011","Employed","secondary school degree","","","",""
"Often","2011","Employed","college entrance qualification","","","",""
"Often","2011","Employed","Other degree","","","",""
"Often","2011","Employed","no degree/no degree yet","","","",""
"Sometimes","2011","Not Employed","lower secondary degree","","","",""
"Sometimes","2011","Not Employed","secondary school degree","","","",""
"Sometimes","2011","Not Employed","college entrance qualification","","","",""
"Sometimes","2011","Not Employed","Other degree","","","",""
"Sometimes","2011","Not Employed","no degree/no degree yet","","","",""
"Sometimes","2011","Employed","lower secondary degree","","","",""
"Sometimes","2011","Employed","secondary school degree","","","",""
"Sometimes","2011","Employed","college entrance qualification","","","",""
"Sometimes","2011","Employed","Other degree","","","",""
"Sometimes","2011","Employed","no degree/no degree yet","","","",""
"Rarely","2011","Not Employed","lower secondary degree","","","",""
"Rarely","2011","Not Employed","secondary school degree","","","",""
"Rarely","2011","Not Employed","college entrance qualification","","","",""
"Rarely","2011","Not Employed","Other degree","","","",""
"Rarely","2011","Not Employed","no degree/no degree yet","","","",""
"Rarely","2011","Employed","lower secondary degree","","","",""
"Rarely","2011","Employed","secondary school degree","","","",""
"Rarely","2011","Employed","college entrance qualification","","","",""
"Rarely","2011","Employed","Other degree","","","",""
"Rarely","2011","Employed","no degree/no degree yet","","","",""
"Never","2011","Not Employed","lower secondary degree","","","",""
"Never","2011","Not Employed","secondary school degree","","","",""
"Never","2011","Not Employed","college entrance qualification","","","",""
"Never","2011","Not Employed","Other degree","","","",""
"Never","2011","Not Employed","no degree/no degree yet","","","",""
"Never","2011","Employed","lower secondary degree","","","",""
"Never","2011","Employed","secondary school degree","","","",""
"Never","2011","Employed","college entrance qualification","","","",""
"Never","2011","Employed","Other degree","","","",""
"Never","2011","Employed","no degree/no degree yet","","","",""
"Very often","2012","Not Employed","lower secondary degree","","","",""
"Very often","2012","Not Employed","secondary school degree","","","",""
"Very often","2012","Not Employed","college entrance qualification","","","",""
"Very often","2012","Not Employed","Other degree","","","",""
"Very often","2012","Not Employed","no degree/no degree yet","","","",""
"Very often","2012","Employed","lower secondary degree","","","",""
"Very often","2012","Employed","secondary school degree","","","",""
"Very often","2012","Employed","college entrance qualification","","","",""
"Very often","2012","Employed","Other degree","","","",""
"Very often","2012","Employed","no degree/no degree yet","","","",""
"Often","2012","Not Employed","lower secondary degree","","","",""
