"pld0045","year","hgtyp1hh","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"Sometimes","2004","Couple + C. LE and GT 16","vocational + Abi","","","","","3"
"Sometimes","2004","Single parent ","higher vocational","","","","","3"
"Sometimes","2004","Single parent ","higher education","","","","","3"
"Sometimes","2004","Couple + C. LE 16 ","in school","","","","","3"
"Sometimes","2004","Couple + C. LE 16 ","inadequately","","","","","3"
"Sometimes","2004","Couple + C. LE 16 ","general elemantary","","","","","3"
"Sometimes","2004","Couple + C. LE 16 ","middle vocational","","","","","3"
"Sometimes","2004","Couple + C. LE 16 ","vocational + Abi","","","","","3"
"Sometimes","2004","Couple + C. LE 16 ","higher vocational","","","","","3"
"Sometimes","2004","Couple + C. GT 16 ","inadequately","","","","","3"
"Sometimes","2004","Couple + C. GT 16 ","general elemantary","","","","","3"
"Sometimes","2004","Couple + C. GT 16 ","middle vocational","","","","","3"
"Sometimes","2004","Couple + C. GT 16 ","vocational + Abi","","","","","3"
