"pld0045","year","hgtyp1hh","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Sometimes","2003","1-pers.-HH","(3a) lower tertiary education","28","","",""
"Sometimes","2003","1-pers.-HH","(3b) higher tertiary education","27","","",""
"Sometimes","2003","(Married) couple without C. ","(0) in school","","","",""
"Sometimes","2003","(Married) couple without C. ","(1a) inadequately completed","3","","",""
"Sometimes","2003","(Married) couple without C. ","(1b) general elementary school","56","0.0718660061908336","0.0527610243202487","0.0909709880614186"
"Sometimes","2003","(Married) couple without C. ","(1c) basic vocational qualification","210","0.0728046618356349","0.0629570118580769","0.082652311813193"
"Sometimes","2003","(Married) couple without C. ","(2b) intermediate general qualification","8","","",""
"Sometimes","2003","(Married) couple without C. ","(2a) intermediate vocational","122","0.0926173345371177","0.077747263564571","0.107487405509664"
"Sometimes","2003","(Married) couple without C. ","(2c_gen) general maturity certificate","8","","",""
"Sometimes","2003","(Married) couple without C. ","(2c_voc) vocational maturity certificate","47","0.0943828944066275","0.0677525643083121","0.121013224504943"
"Sometimes","2003","(Married) couple without C. ","(3a) lower tertiary education","68","0.113872803956643","0.0901365646383478","0.137609043274938"
"Sometimes","2003","(Married) couple without C. ","(3b) higher tertiary education","96","0.11148653516875","0.0915979554220153","0.131375114915485"
"Sometimes","2003","Single parent ","(0) in school","8","","",""
"Sometimes","2003","Single parent ","(1a) inadequately completed","","","",""
"Sometimes","2003","Single parent ","(1b) general elementary school","13","","",""
"Sometimes","2003","Single parent ","(1c) basic vocational qualification","16","","",""
"Sometimes","2003","Single parent ","(2b) intermediate general qualification","11","","",""
"Sometimes","2003","Single parent ","(2a) intermediate vocational","32","0.118511007503583","0.080170791143396","0.15685122386377"
"Sometimes","2003","Single parent ","(2c_gen) general maturity certificate","10","","",""
"Sometimes","2003","Single parent ","(2c_voc) vocational maturity certificate","5","","",""
"Sometimes","2003","Single parent ","(3a) lower tertiary education","9","","",""
"Sometimes","2003","Single parent ","(3b) higher tertiary education","10","","",""
"Sometimes","2003","Couple + C. LE 16 ","(0) in school","","","",""
"Sometimes","2003","Couple + C. LE 16 ","(1a) inadequately completed","5","","",""
"Sometimes","2003","Couple + C. LE 16 ","(1b) general elementary school","26","","",""
"Sometimes","2003","Couple + C. LE 16 ","(1c) basic vocational qualification","110","0.117697396831439","0.0977444778425273","0.13765031582035"
"Sometimes","2003","Couple + C. LE 16 ","(2b) intermediate general qualification","3","","",""
"Sometimes","2003","Couple + C. LE 16 ","(2a) intermediate vocational","187","0.141568304106438","0.123340018860837","0.159796589352039"
"Sometimes","2003","Couple + C. LE 16 ","(2c_gen) general maturity certificate","12","","",""
"Sometimes","2003","Couple + C. LE 16 ","(2c_voc) vocational maturity certificate","70","0.169695860330672","0.136150707223435","0.203241013437908"
"Sometimes","2003","Couple + C. LE 16 ","(3a) lower tertiary education","50","0.146410161466987","0.10989215437314","0.182928168560834"
"Sometimes","2003","Couple + C. LE 16 ","(3b) higher tertiary education","99","0.160322119217963","0.13218079178704","0.188463446648885"
"Sometimes","2003","Couple + C. GT 16 ","(0) in school","32","0.0994813539602906","0.0651513491813851","0.133811358739196"
"Sometimes","2003","Couple + C. GT 16 ","(1a) inadequately completed","6","","",""
"Sometimes","2003","Couple + C. GT 16 ","(1b) general elementary school","22","","",""
"Sometimes","2003","Couple + C. GT 16 ","(1c) basic vocational qualification","96","0.110529055228714","0.0901459539979768","0.130912156459452"
"Sometimes","2003","Couple + C. GT 16 ","(2b) intermediate general qualification","25","","",""
"Sometimes","2003","Couple + C. GT 16 ","(2a) intermediate vocational","99","0.121606968450281","0.0997507420346301","0.143463194865931"
"Sometimes","2003","Couple + C. GT 16 ","(2c_gen) general maturity certificate","42","0.133264353777114","0.0965403122382491","0.169988395315979"
"Sometimes","2003","Couple + C. GT 16 ","(2c_voc) vocational maturity certificate","22","","",""
"Sometimes","2003","Couple + C. GT 16 ","(3a) lower tertiary education","35","0.151638006790109","0.108041062309465","0.195234951270753"
"Sometimes","2003","Couple + C. GT 16 ","(3b) higher tertiary education","53","0.122044292624175","0.0900058833339215","0.154082701914429"
"Sometimes","2003","Couple + C. LE and GT 16","(0) in school","29","","",""
"Sometimes","2003","Couple + C. LE and GT 16","(1a) inadequately completed","1","","",""
"Sometimes","2003","Couple + C. LE and GT 16","(1b) general elementary school","20","","",""
"Sometimes","2003","Couple + C. LE and GT 16","(1c) basic vocational qualification","35","0.107821018961931","0.0744586593893554","0.141183378534506"
"Sometimes","2003","Couple + C. LE and GT 16","(2b) intermediate general qualification","19","","",""
"Sometimes","2003","Couple + C. LE and GT 16","(2a) intermediate vocational","58","0.143031837241769","0.108105492119159","0.17795818236438"
"Sometimes","2003","Couple + C. LE and GT 16","(2c_gen) general maturity certificate","9","","",""
"Sometimes","2003","Couple + C. LE and GT 16","(2c_voc) vocational maturity certificate","15","","",""
"Sometimes","2003","Couple + C. LE and GT 16","(3a) lower tertiary education","19","","",""
"Sometimes","2003","Couple + C. LE and GT 16","(3b) higher tertiary education","33","0.18288577328946","0.125281276526233","0.240490270052687"
"Rarely","2003","1-pers.-HH","(0) in school","1","","",""
"Rarely","2003","1-pers.-HH","(1a) inadequately completed","5","","",""
"Rarely","2003","1-pers.-HH","(1b) general elementary school","49","0.126764577661004","0.0936593287722488","0.15986982654976"
"Rarely","2003","1-pers.-HH","(1c) basic vocational qualification","122","0.126037695603238","0.104832130178721","0.147243261027755"
"Rarely","2003","1-pers.-HH","(2b) intermediate general qualification","7","","",""
"Rarely","2003","1-pers.-HH","(2a) intermediate vocational","94","0.125339907533707","0.0997874559218572","0.150892359145557"
"Rarely","2003","1-pers.-HH","(2c_gen) general maturity certificate","18","","",""
"Rarely","2003","1-pers.-HH","(2c_voc) vocational maturity certificate","43","0.164561937625319","0.117455372541711","0.211668502708927"
"Rarely","2003","1-pers.-HH","(3a) lower tertiary education","29","","",""
"Rarely","2003","1-pers.-HH","(3b) higher tertiary education","63","0.211548237930228","0.166518769529491","0.256577706330966"
"Rarely","2003","(Married) couple without C. ","(0) in school","","","",""
"Rarely","2003","(Married) couple without C. ","(1a) inadequately completed","8","","",""
"Rarely","2003","(Married) couple without C. ","(1b) general elementary school","86","0.121935524586991","0.0977303698165583","0.146140679357424"
"Rarely","2003","(Married) couple without C. ","(1c) basic vocational qualification","400","0.1510077722028","0.137436552007597","0.164578992398004"
"Rarely","2003","(Married) couple without C. ","(2b) intermediate general qualification","7","","",""
"Rarely","2003","(Married) couple without C. ","(2a) intermediate vocational","234","0.155017797954098","0.136453171050942","0.173582424857253"
"Rarely","2003","(Married) couple without C. ","(2c_gen) general maturity certificate","33","0.287790389001247","0.208739842520679","0.366840935481816"
"Rarely","2003","(Married) couple without C. ","(2c_voc) vocational maturity certificate","83","0.140055790782926","0.108444424378021","0.171667157187832"
"Rarely","2003","(Married) couple without C. ","(3a) lower tertiary education","139","0.18715438535537","0.158009798092907","0.216298972617833"
"Rarely","2003","(Married) couple without C. ","(3b) higher tertiary education","188","0.208589841159235","0.182914989559319","0.234264692759151"
"Rarely","2003","Single parent ","(0) in school","16","","",""
"Rarely","2003","Single parent ","(1a) inadequately completed","4","","",""
"Rarely","2003","Single parent ","(1b) general elementary school","23","","",""
"Rarely","2003","Single parent ","(1c) basic vocational qualification","44","0.199585670035939","0.149740656277566","0.249430683794311"
"Rarely","2003","Single parent ","(2b) intermediate general qualification","16","","",""
"Rarely","2003","Single parent ","(2a) intermediate vocational","52","0.225823449650497","0.176224635582753","0.27542226371824"
"Rarely","2003","Single parent ","(2c_gen) general maturity certificate","11","","",""
"Rarely","2003","Single parent ","(2c_voc) vocational maturity certificate","10","","",""
"Rarely","2003","Single parent ","(3a) lower tertiary education","9","","",""
"Rarely","2003","Single parent ","(3b) higher tertiary education","3","","",""
"Rarely","2003","Couple + C. LE 16 ","(0) in school","","","",""
"Rarely","2003","Couple + C. LE 16 ","(1a) inadequately completed","4","","",""
"Rarely","2003","Couple + C. LE 16 ","(1b) general elementary school","49","0.158500034576605","0.113849849721975","0.203150219431236"
"Rarely","2003","Couple + C. LE 16 ","(1c) basic vocational qualification","203","0.192543026077961","0.168129088956229","0.216956963199692"
"Rarely","2003","Couple + C. LE 16 ","(2b) intermediate general qualification","10","","",""
"Rarely","2003","Couple + C. LE 16 ","(2a) intermediate vocational","300","0.226204386020443","0.204328101077798","0.248080670963088"
"Rarely","2003","Couple + C. LE 16 ","(2c_gen) general maturity certificate","12","","",""
"Rarely","2003","Couple + C. LE 16 ","(2c_voc) vocational maturity certificate","98","0.193101593821404","0.157825709413643","0.228377478229165"
"Rarely","2003","Couple + C. LE 16 ","(3a) lower tertiary education","80","0.210509265772454","0.168397256081008","0.2526212754639"
"Rarely","2003","Couple + C. LE 16 ","(3b) higher tertiary education","138","0.198763639326637","0.168155262796065","0.229372015857209"
"Rarely","2003","Couple + C. GT 16 ","(0) in school","59","0.184610922159868","0.140110123434216","0.22911172088552"
"Rarely","2003","Couple + C. GT 16 ","(1a) inadequately completed","7","","",""
"Rarely","2003","Couple + C. GT 16 ","(1b) general elementary school","52","0.157601656860836","0.118169520171218","0.197033793550453"
"Rarely","2003","Couple + C. GT 16 ","(1c) basic vocational qualification","169","0.175989485716734","0.151233747180371","0.200745224253097"
"Rarely","2003","Couple + C. GT 16 ","(2b) intermediate general qualification","41","0.174029782877906","0.124268720639694","0.223790845116118"
"Rarely","2003","Couple + C. GT 16 ","(2a) intermediate vocational","182","0.192945419424548","0.16655658556538","0.219334253283717"
"Rarely","2003","Couple + C. GT 16 ","(2c_gen) general maturity certificate","64","0.198015970997615","0.154955070091352","0.241076871903878"
"Rarely","2003","Couple + C. GT 16 ","(2c_voc) vocational maturity certificate","39","0.17432730761476","0.123964896224969","0.224689719004552"
"Rarely","2003","Couple + C. GT 16 ","(3a) lower tertiary education","53","0.160372083038804","0.115768552391897","0.204975613685711"
"Rarely","2003","Couple + C. GT 16 ","(3b) higher tertiary education","99","0.247719486656846","0.205467620390506","0.289971352923186"
"Rarely","2003","Couple + C. LE and GT 16","(0) in school","48","0.209198934015452","0.157085040773473","0.261312827257431"
"Rarely","2003","Couple + C. LE and GT 16","(1a) inadequately completed","4","","",""
"Rarely","2003","Couple + C. LE and GT 16","(1b) general elementary school","28","","",""
"Rarely","2003","Couple + C. LE and GT 16","(1c) basic vocational qualification","58","0.19270956563487","0.150282246702593","0.235136884567146"
"Rarely","2003","Couple + C. LE and GT 16","(2b) intermediate general qualification","19","","",""
"Rarely","2003","Couple + C. LE and GT 16","(2a) intermediate vocational","83","0.202513980888078","0.162423295301094","0.242604666475061"
"Rarely","2003","Couple + C. LE and GT 16","(2c_gen) general maturity certificate","25","","",""
"Rarely","2003","Couple + C. LE and GT 16","(2c_voc) vocational maturity certificate","14","","",""
"Rarely","2003","Couple + C. LE and GT 16","(3a) lower tertiary education","25","","",""
"Rarely","2003","Couple + C. LE and GT 16","(3b) higher tertiary education","39","0.289603981652727","0.222014741663136","0.357193221642319"
"Never","2003","1-pers.-HH","(0) in school","3","","",""
"Never","2003","1-pers.-HH","(1a) inadequately completed","23","","",""
"Never","2003","1-pers.-HH","(1b) general elementary school","277","0.723188591325758","0.678669119416024","0.767708063235492"
"Never","2003","1-pers.-HH","(1c) basic vocational qualification","667","0.704390207096105","0.675234784371447","0.733545629820762"
"Never","2003","1-pers.-HH","(2b) intermediate general qualification","30","0.492923144622115","0.352939740526617","0.632906548717613"
"Never","2003","1-pers.-HH","(2a) intermediate vocational","415","0.671594160062388","0.635350910881869","0.707837409242908"
"Never","2003","1-pers.-HH","(2c_gen) general maturity certificate","71","0.50116664231321","0.415870390453236","0.586462894173184"
"Never","2003","1-pers.-HH","(2c_voc) vocational maturity certificate","143","0.60770005018097","0.54566839423534","0.6697317061266"
"Never","2003","1-pers.-HH","(3a) lower tertiary education","140","0.642729787404255","0.579264149188124","0.706195425620387"
"Never","2003","1-pers.-HH","(3b) higher tertiary education","183","0.589620887206043","0.535385392764287","0.643856381647799"
"Never","2003","(Married) couple without C. ","(0) in school","2","","",""
"Never","2003","(Married) couple without C. ","(1a) inadequately completed","65","0.786852758760589","0.699791443867095","0.873914073654083"
"Never","2003","(Married) couple without C. ","(1b) general elementary school","496","0.721925171711101","0.688781053729637","0.755069289692566"
"Never","2003","(Married) couple without C. ","(1c) basic vocational qualification","1824","0.694315680581136","0.6768541440423","0.711777217119973"
"Never","2003","(Married) couple without C. ","(2b) intermediate general qualification","54","0.695800230897507","0.594985308112728","0.796615153682287"
"Never","2003","(Married) couple without C. ","(2a) intermediate vocational","954","0.635430386654927","0.610741819446193","0.660118953863662"
"Never","2003","(Married) couple without C. ","(2c_gen) general maturity certificate","65","0.533039278091283","0.445926352284491","0.620152203898075"
"Never","2003","(Married) couple without C. ","(2c_voc) vocational maturity certificate","271","0.599438757995548","0.554804895835909","0.644072620155186"
"Never","2003","(Married) couple without C. ","(3a) lower tertiary education","400","0.587415970959453","0.55062993819863","0.624202003720275"
"Never","2003","(Married) couple without C. ","(3b) higher tertiary education","558","0.565346220417621","0.534021332065975","0.596671108769267"
"Never","2003","Single parent ","(0) in school","31","0.379647238128759","0.263443480433182","0.495850995824336"
"Never","2003","Single parent ","(1a) inadequately completed","14","","",""
"Never","2003","Single parent ","(1b) general elementary school","108","0.700460267750849","0.630141174762796","0.770779360738902"
"Never","2003","Single parent ","(1c) basic vocational qualification","152","0.56637702037298","0.504574160625541","0.62817988012042"
"Never","2003","Single parent ","(2b) intermediate general qualification","39","0.513231864947654","0.400859590440576","0.625604139454731"
"Never","2003","Single parent ","(2a) intermediate vocational","147","0.489847943494332","0.430548962161042","0.549146924827623"
"Never","2003","Single parent ","(2c_gen) general maturity certificate","27","","",""
"Never","2003","Single parent ","(2c_voc) vocational maturity certificate","32","0.557551817812406","0.427466613578396","0.687637022046415"
"Never","2003","Single parent ","(3a) lower tertiary education","23","","",""
"Never","2003","Single parent ","(3b) higher tertiary education","36","0.463584203118372","0.345921549296232","0.581246856940512"
"Never","2003","Couple + C. LE 16 ","(0) in school","","","",""
"Never","2003","Couple + C. LE 16 ","(1a) inadequately completed","29","","",""
"Never","2003","Couple + C. LE 16 ","(1b) general elementary school","159","0.653012127891342","0.59481530169445","0.711208954088234"
"Never","2003","Couple + C. LE 16 ","(1c) basic vocational qualification","541","0.539932688951768","0.509072773677682","0.570792604225854"
"Never","2003","Couple + C. LE 16 ","(2b) intermediate general qualification","43","0.586654289576557","0.464079801237706","0.709228777915409"
"Never","2003","Couple + C. LE 16 ","(2a) intermediate vocational","706","0.482619405702845","0.456490730710769","0.508748080694922"
"Never","2003","Couple + C. LE 16 ","(2c_gen) general maturity certificate","44","0.427553997478662","0.319816140996745","0.535291853960578"
"Never","2003","Couple + C. LE 16 ","(2c_voc) vocational maturity certificate","225","0.45651553439286","0.412001505781286","0.501029563004435"
"Never","2003","Couple + C. LE 16 ","(3a) lower tertiary education","160","0.457209487643341","0.405749392890419","0.508669582396264"
"Never","2003","Couple + C. LE 16 ","(3b) higher tertiary education","301","0.467993730454414","0.429722723155211","0.506264737753617"
"Never","2003","Couple + C. GT 16 ","(0) in school","162","0.560106300426468","0.503173078062123","0.617039522790813"
"Never","2003","Couple + C. GT 16 ","(1a) inadequately completed","28","","",""
"Never","2003","Couple + C. GT 16 ","(1b) general elementary school","221","0.659282049519717","0.607990679186435","0.710573419852998"
"Never","2003","Couple + C. GT 16 ","(1c) basic vocational qualification","525","0.555973375703261","0.523673737881322","0.5882730135252"
"Never","2003","Couple + C. GT 16 ","(2b) intermediate general qualification","123","0.596008491270418","0.531605208982713","0.660411773558122"
"Never","2003","Couple + C. GT 16 ","(2a) intermediate vocational","481","0.580865589715199","0.547869232803269","0.613861946627129"
"Never","2003","Couple + C. GT 16 ","(2c_gen) general maturity certificate","181","0.545411889782124","0.491607033102586","0.599216746461663"
"Never","2003","Couple + C. GT 16 ","(2c_voc) vocational maturity certificate","121","0.561769291354927","0.495904966359042","0.627633616350811"
"Never","2003","Couple + C. GT 16 ","(3a) lower tertiary education","137","0.586004560700997","0.526134500690889","0.645874620711105"
"Never","2003","Couple + C. GT 16 ","(3b) higher tertiary education","185","0.495083079328352","0.446147480302827","0.544018678353877"
"Never","2003","Couple + C. LE and GT 16","(0) in school","120","0.516824855227189","0.452797708162743","0.580852002291635"
"Never","2003","Couple + C. LE and GT 16","(1a) inadequately completed","17","","",""
"Never","2003","Couple + C. LE and GT 16","(1b) general elementary school","119","0.641661897887985","0.572750471525311","0.71057332425066"
"Never","2003","Couple + C. LE and GT 16","(1c) basic vocational qualification","192","0.541382625174691","0.487783653447437","0.594981596901945"
"Never","2003","Couple + C. LE and GT 16","(2b) intermediate general qualification","60","0.594082736846195","0.505101715309604","0.683063758382786"
"Never","2003","Couple + C. LE and GT 16","(2a) intermediate vocational","183","0.478949520096915","0.429113975330573","0.528785064863257"
