"pld0045","year","age_gr","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"Rarely","2003","66 and older","higher vocational","37","0.145578842386523","0.101506547492014","0.189651137281031","4"
"Rarely","2003","66 and older","higher education","81","0.163198950205324","0.132967294469472","0.193430605941177","4"
"Rarely","2003","35-65 y.","general elemantary","137","0.143125349074475","0.121154840543707","0.165095857605244","4"
"Rarely","2003","35-65 y.","middle vocational","1134","0.170210623865767","0.161073656170815","0.179347591560718","4"
"Rarely","2003","35-65 y.","vocational + Abi","127","0.20896494670474","0.17683240219156","0.24109749121792","4"
"Rarely","2003","35-65 y.","higher vocational","238","0.187806809428701","0.165370214861931","0.21024340399547","4"
"Rarely","2003","35-65 y.","higher education","680","0.2008168876866","0.186953984947284","0.214679790425915","4"
"Rarely","2003","16-34 y.","in school","128","0.205615711147611","0.173543666732056","0.237687755563167","4"
"Rarely","2003","16-34 y.","inadequately","8","","","","4"
"Rarely","2003","16-34 y.","general elemantary","171","0.16373442704227","0.140519608490906","0.186949245593633","4"
"Rarely","2003","16-34 y.","middle vocational","557","0.215128225391511","0.199671722940582","0.23058472784244","4"
"Rarely","2003","16-34 y.","vocational + Abi","79","0.144633224467182","0.112063108350011","0.177203340584353","4"
"Rarely","2003","16-34 y.","higher vocational","51","0.20330938885335","0.155655716265449","0.25096306144125","4"
"Rarely","2003","16-34 y.","higher education","120","0.219713984324659","0.1854512181827","0.253976750466619","4"
"Sometimes","2003","35-65 y.","general elemantary","73","0.0685094012042919","0.0526609252212532","0.0843578771873306","3"
"Sometimes","2003","66 and older","general elemantary","55","0.0622262327622468","0.0453812589601973","0.0790712065642962","3"
"Sometimes","2003","66 and older","middle vocational","134","0.0723399766362341","0.0606734465191112","0.084006506753357","3"
"Sometimes","2003","66 and older","higher education","52","0.102151175448426","0.0773760741864595","0.126926276710393","3"
"Sometimes","2003","35-65 y.","middle vocational","662","0.0974502893102821","0.09024001222562","0.104660566394944","3"
"Sometimes","2003","35-65 y.","vocational + Abi","83","0.17992877896966","0.149569836778356","0.210287721160963","3"
"Sometimes","2003","35-65 y.","higher vocational","137","0.119372926493903","0.100746886211523","0.137998966776283","3"
"Sometimes","2003","35-65 y.","higher education","418","0.130101086545842","0.118459671660604","0.141742501431079","3"
"Sometimes","2003","66 and older","vocational + Abi","6","","","","3"
"Sometimes","2003","66 and older","higher vocational","23","","","","3"
"Sometimes","2003","35-65 y.","in school","","","","","3"
"Sometimes","2003","35-65 y.","inadequately","8","","","","3"
"Sometimes","2003","66 and older","inadequately","2","","","","3"
"Sometimes","2003","66 and older","in school","","","","","3"
"Sometimes","2003","16-34 y.","in school","69","0.104009983891042","0.079784510449728","0.128235457332356","3"
"Sometimes","2003","16-34 y.","inadequately","5","","","","3"
"Sometimes","2003","16-34 y.","general elemantary","115","0.114568326504522","0.0945866007711669","0.134550052237876","3"
"Sometimes","2003","16-34 y.","middle vocational","296","0.118748245571931","0.10658003343904","0.130916457704822","3"
"Sometimes","2003","16-34 y.","vocational + Abi","48","0.116367252215658","0.0866738216986219","0.146060682732695","3"
"Sometimes","2003","16-34 y.","higher vocational","33","0.107012210494272","0.0704095850745668","0.143614835913978","3"
"Sometimes","2003","16-34 y.","higher education","64","0.131926535029216","0.103923121162042","0.159929948896391","3"
"Very often","2003","16-34 y.","in school","38","0.0663045138678527","0.0465595041980386","0.0860495235376668","1"
"Very often","2003","16-34 y.","inadequately","3","","","","1"
"Very often","2003","16-34 y.","general elemantary","51","0.0593016657256468","0.0444839309881443","0.0741194004631493","1"
"Very often","2003","16-34 y.","middle vocational","142","0.0507032695038506","0.0424508338056201","0.058955705202081","1"
"Very often","2003","16-34 y.","vocational + Abi","27","","","","1"
"Very often","2003","16-34 y.","higher vocational","25","","","","1"
"Very often","2003","16-34 y.","higher education","34","0.0381749625998736","0.0223185839009357","0.0540313412988115","1"
"Very often","2003","35-65 y.","in school","","","","","1"
"Very often","2003","35-65 y.","inadequately","8","","","","1"
"Very often","2003","35-65 y.","general elemantary","37","0.0287690767506376","0.0182821702630183","0.0392559832382569","1"
"Very often","2003","35-65 y.","middle vocational","269","0.0419799200223926","0.0371042654214589","0.0468555746233263","1"
"Very often","2003","35-65 y.","vocational + Abi","39","0.0613647306941399","0.0423968685819709","0.080332592806309","1"
"Very often","2003","35-65 y.","higher vocational","58","0.0560457502899827","0.0428322335996244","0.0692592669803409","1"
"Very often","2003","35-65 y.","higher education","180","0.0576244757501339","0.0495605521620745","0.0656883993381934","1"
"Very often","2003","66 and older","in school","","","","","1"
"Very often","2003","66 and older","inadequately","2","","","","1"
"Very often","2003","66 and older","general elemantary","32","0.0457257959929568","0.0311594113234873","0.0602921806624262","1"
"Very often","2003","66 and older","middle vocational","60","0.034519084428195","0.0262974230721975","0.0427407457841925","1"
"Very often","2003","66 and older","vocational + Abi","7","","","","1"
"Very often","2003","66 and older","higher vocational","8","","","","1"
"Very often","2003","66 and older","higher education","22","","","","1"
"Never","2004","66 and older","vocational + Abi","","","","","5"
"Never","2004","66 and older","higher education","","","","","5"
"Never","2004","66 and older","higher vocational","","","","","5"
"Never","2004","35-65 y.","in school","","","","","5"
"Never","2004","35-65 y.","inadequately","","","","","5"
"Never","2004","35-65 y.","general elemantary","","","","","5"
"Never","2004","35-65 y.","middle vocational","","","","","5"
"Never","2004","35-65 y.","vocational + Abi","","","","","5"
"Never","2004","66 and older","in school","","","","","5"
"Never","2004","66 and older","inadequately","","","","","5"
"Never","2004","66 and older","general elemantary","","","","","5"
"Never","2004","66 and older","middle vocational","","","","","5"
"Never","2004","35-65 y.","higher vocational","","","","","5"
"Never","2004","35-65 y.","higher education","","","","","5"
"Never","2004","16-34 y.","in school","","","","","5"
"Never","2004","16-34 y.","inadequately","","","","","5"
"Never","2004","16-34 y.","general elemantary","","","","","5"
"Never","2004","16-34 y.","middle vocational","","","","","5"
"Never","2004","16-34 y.","vocational + Abi","","","","","5"
"Never","2004","16-34 y.","higher vocational","","","","","5"
"Never","2004","16-34 y.","higher education","","","","","5"
"Often","2004","66 and older","vocational + Abi","","","","","2"
"Often","2004","66 and older","in school","","","","","2"
"Often","2004","66 and older","inadequately","","","","","2"
"Often","2004","66 and older","general elemantary","","","","","2"
"Often","2004","66 and older","middle vocational","","","","","2"
"Often","2004","66 and older","higher vocational","","","","","2"
"Often","2004","66 and older","higher education","","","","","2"
"Often","2004","35-65 y.","in school","","","","","2"
"Often","2004","35-65 y.","inadequately","","","","","2"
"Often","2004","35-65 y.","general elemantary","","","","","2"
"Often","2004","35-65 y.","vocational + Abi","","","","","2"
"Often","2004","35-65 y.","higher vocational","","","","","2"
"Often","2004","35-65 y.","higher education","","","","","2"
"Often","2004","16-34 y.","in school","","","","","2"
"Often","2004","16-34 y.","vocational + Abi","","","","","2"
"Often","2004","16-34 y.","higher vocational","","","","","2"
"Often","2004","16-34 y.","higher education","","","","","2"
"Often","2004","35-65 y.","middle vocational","","","","","2"
"Often","2004","16-34 y.","general elemantary","","","","","2"
"Often","2004","16-34 y.","middle vocational","","","","","2"
"Often","2004","16-34 y.","inadequately","","","","","2"
"Rarely","2004","66 and older","in school","","","","","4"
"Rarely","2004","66 and older","inadequately","","","","","4"
"Rarely","2004","66 and older","general elemantary","","","","","4"
"Rarely","2004","66 and older","middle vocational","","","","","4"
"Rarely","2004","66 and older","vocational + Abi","","","","","4"
"Rarely","2004","66 and older","higher vocational","","","","","4"
"Rarely","2004","66 and older","higher education","","","","","4"
"Rarely","2004","35-65 y.","in school","","","","","4"
"Rarely","2004","35-65 y.","inadequately","","","","","4"
"Rarely","2004","35-65 y.","vocational + Abi","","","","","4"
"Rarely","2004","35-65 y.","higher vocational","","","","","4"
"Rarely","2004","35-65 y.","higher education","","","","","4"
"Rarely","2004","16-34 y.","vocational + Abi","","","","","4"
"Rarely","2004","16-34 y.","higher vocational","","","","","4"
"Rarely","2004","16-34 y.","higher education","","","","","4"
"Rarely","2004","35-65 y.","general elemantary","","","","","4"
"Rarely","2004","35-65 y.","middle vocational","","","","","4"
"Rarely","2004","16-34 y.","general elemantary","","","","","4"
"Rarely","2004","16-34 y.","middle vocational","","","","","4"
"Rarely","2004","16-34 y.","inadequately","","","","","4"
"Rarely","2004","16-34 y.","in school","","","","","4"
"Sometimes","2004","66 and older","middle vocational","","","","","3"
"Sometimes","2004","66 and older","higher education","","","","","3"
"Sometimes","2004","66 and older","higher vocational","","","","","3"
"Sometimes","2004","66 and older","vocational + Abi","","","","","3"
"Sometimes","2004","35-65 y.","in school","","","","","3"
"Sometimes","2004","35-65 y.","inadequately","","","","","3"
"Sometimes","2004","35-65 y.","general elemantary","","","","","3"
"Sometimes","2004","35-65 y.","middle vocational","","","","","3"
"Sometimes","2004","35-65 y.","vocational + Abi","","","","","3"
"Sometimes","2004","35-65 y.","higher vocational","","","","","3"
"Sometimes","2004","35-65 y.","higher education","","","","","3"
"Sometimes","2004","66 and older","in school","","","","","3"
"Sometimes","2004","66 and older","inadequately","","","","","3"
"Sometimes","2004","66 and older","general elemantary","","","","","3"
"Sometimes","2004","16-34 y.","in school","","","","","3"
"Sometimes","2004","16-34 y.","inadequately","","","","","3"
"Sometimes","2004","16-34 y.","general elemantary","","","","","3"
"Sometimes","2004","16-34 y.","middle vocational","","","","","3"
"Sometimes","2004","16-34 y.","vocational + Abi","","","","","3"
"Sometimes","2004","16-34 y.","higher vocational","","","","","3"
"Sometimes","2004","16-34 y.","higher education","","","","","3"
"Very often","2004","16-34 y.","in school","","","","","1"
"Very often","2004","16-34 y.","inadequately","","","","","1"
"Very often","2004","16-34 y.","general elemantary","","","","","1"
"Very often","2004","16-34 y.","middle vocational","","","","","1"
"Very often","2004","16-34 y.","vocational + Abi","","","","","1"
"Very often","2004","16-34 y.","higher vocational","","","","","1"
"Very often","2004","16-34 y.","higher education","","","","","1"
"Very often","2004","35-65 y.","in school","","","","","1"
"Very often","2004","35-65 y.","inadequately","","","","","1"
"Very often","2004","35-65 y.","general elemantary","","","","","1"
"Very often","2004","35-65 y.","middle vocational","","","","","1"
"Very often","2004","35-65 y.","vocational + Abi","","","","","1"
"Very often","2004","35-65 y.","higher vocational","","","","","1"
"Very often","2004","35-65 y.","higher education","","","","","1"
"Very often","2004","66 and older","in school","","","","","1"
"Very often","2004","66 and older","inadequately","","","","","1"
"Very often","2004","66 and older","general elemantary","","","","","1"
"Very often","2004","66 and older","middle vocational","","","","","1"
"Very often","2004","66 and older","vocational + Abi","","","","","1"
"Very often","2004","66 and older","higher vocational","","","","","1"
"Very often","2004","66 and older","higher education","","","","","1"
"Never","2005","35-65 y.","in school","","","","","5"
"Never","2005","35-65 y.","general elemantary","","","","","5"
"Never","2005","35-65 y.","middle vocational","","","","","5"
"Never","2005","35-65 y.","vocational + Abi","","","","","5"
"Never","2005","35-65 y.","higher vocational","","","","","5"
"Never","2005","66 and older","vocational + Abi","","","","","5"
"Never","2005","66 and older","higher vocational","","","","","5"
"Never","2005","66 and older","higher education","","","","","5"
"Never","2005","35-65 y.","inadequately","","","","","5"
"Never","2005","16-34 y.","in school","","","","","5"
"Never","2005","16-34 y.","inadequately","","","","","5"
"Never","2005","16-34 y.","general elemantary","","","","","5"
"Never","2005","16-34 y.","middle vocational","","","","","5"
"Never","2005","16-34 y.","vocational + Abi","","","","","5"
"Never","2005","16-34 y.","higher vocational","","","","","5"
"Never","2005","16-34 y.","higher education","","","","","5"
"Never","2005","35-65 y.","higher education","","","","","5"
"Never","2005","66 and older","in school","","","","","5"
"Never","2005","66 and older","inadequately","","","","","5"
"Never","2005","66 and older","general elemantary","","","","","5"
"Never","2005","66 and older","middle vocational","","","","","5"
"Often","2005","35-65 y.","general elemantary","","","","","2"
"Often","2005","35-65 y.","middle vocational","","","","","2"
"Often","2005","66 and older","vocational + Abi","","","","","2"
"Often","2005","35-65 y.","in school","","","","","2"
"Often","2005","35-65 y.","inadequately","","","","","2"
"Often","2005","16-34 y.","in school","","","","","2"
"Often","2005","16-34 y.","inadequately","","","","","2"
"Often","2005","35-65 y.","vocational + Abi","","","","","2"
"Often","2005","35-65 y.","higher vocational","","","","","2"
"Often","2005","35-65 y.","higher education","","","","","2"
"Often","2005","66 and older","in school","","","","","2"
"Often","2005","66 and older","inadequately","","","","","2"
"Often","2005","66 and older","general elemantary","","","","","2"
"Often","2005","66 and older","middle vocational","","","","","2"
"Often","2005","66 and older","higher vocational","","","","","2"
"Often","2005","66 and older","higher education","","","","","2"
"Often","2005","16-34 y.","general elemantary","","","","","2"
"Often","2005","16-34 y.","middle vocational","","","","","2"
"Often","2005","16-34 y.","vocational + Abi","","","","","2"
"Often","2005","16-34 y.","higher vocational","","","","","2"
"Often","2005","16-34 y.","higher education","","","","","2"
"Rarely","2005","35-65 y.","general elemantary","","","","","4"
"Rarely","2005","35-65 y.","in school","","","","","4"
"Rarely","2005","35-65 y.","inadequately","","","","","4"
"Rarely","2005","35-65 y.","middle vocational","","","","","4"
"Rarely","2005","35-65 y.","vocational + Abi","","","","","4"
"Rarely","2005","35-65 y.","higher vocational","","","","","4"
"Rarely","2005","35-65 y.","higher education","","","","","4"
"Rarely","2005","66 and older","in school","","","","","4"
"Rarely","2005","66 and older","inadequately","","","","","4"
"Rarely","2005","66 and older","general elemantary","","","","","4"
"Rarely","2005","66 and older","middle vocational","","","","","4"
"Rarely","2005","66 and older","vocational + Abi","","","","","4"
"Rarely","2005","66 and older","higher vocational","","","","","4"
"Rarely","2005","66 and older","higher education","","","","","4"
"Rarely","2005","16-34 y.","in school","","","","","4"
"Rarely","2005","16-34 y.","inadequately","","","","","4"
"Rarely","2005","16-34 y.","general elemantary","","","","","4"
"Rarely","2005","16-34 y.","middle vocational","","","","","4"
"Rarely","2005","16-34 y.","vocational + Abi","","","","","4"
"Rarely","2005","16-34 y.","higher vocational","","","","","4"
"Rarely","2005","16-34 y.","higher education","","","","","4"
"Sometimes","2005","16-34 y.","in school","","","","","3"
"Sometimes","2005","16-34 y.","inadequately","","","","","3"
"Sometimes","2005","16-34 y.","general elemantary","","","","","3"
"Sometimes","2005","16-34 y.","middle vocational","","","","","3"
"Sometimes","2005","16-34 y.","vocational + Abi","","","","","3"
"Sometimes","2005","35-65 y.","in school","","","","","3"
"Sometimes","2005","35-65 y.","inadequately","","","","","3"
"Sometimes","2005","35-65 y.","general elemantary","","","","","3"
"Sometimes","2005","35-65 y.","middle vocational","","","","","3"
"Sometimes","2005","35-65 y.","vocational + Abi","","","","","3"
"Sometimes","2005","35-65 y.","higher vocational","","","","","3"
"Sometimes","2005","35-65 y.","higher education","","","","","3"
"Sometimes","2005","66 and older","middle vocational","","","","","3"
"Sometimes","2005","66 and older","vocational + Abi","","","","","3"
"Sometimes","2005","66 and older","higher vocational","","","","","3"
"Sometimes","2005","66 and older","higher education","","","","","3"
"Sometimes","2005","16-34 y.","higher vocational","","","","","3"
"Sometimes","2005","16-34 y.","higher education","","","","","3"
"Sometimes","2005","66 and older","in school","","","","","3"
"Sometimes","2005","66 and older","inadequately","","","","","3"
"Sometimes","2005","66 and older","general elemantary","","","","","3"
"Very often","2005","16-34 y.","in school","","","","","1"
"Very often","2005","16-34 y.","inadequately","","","","","1"
"Very often","2005","16-34 y.","general elemantary","","","","","1"
"Very often","2005","16-34 y.","middle vocational","","","","","1"
"Very often","2005","16-34 y.","vocational + Abi","","","","","1"
"Very often","2005","16-34 y.","higher vocational","","","","","1"
"Very often","2005","16-34 y.","higher education","","","","","1"
"Very often","2005","35-65 y.","in school","","","","","1"
"Very often","2005","35-65 y.","inadequately","","","","","1"
"Very often","2005","35-65 y.","general elemantary","","","","","1"
"Very often","2005","35-65 y.","middle vocational","","","","","1"
"Very often","2005","35-65 y.","vocational + Abi","","","","","1"
"Very often","2005","35-65 y.","higher vocational","","","","","1"
"Very often","2005","35-65 y.","higher education","","","","","1"
"Very often","2005","66 and older","in school","","","","","1"
"Very often","2005","66 and older","inadequately","","","","","1"
"Very often","2005","66 and older","general elemantary","","","","","1"
"Very often","2005","66 and older","middle vocational","","","","","1"
"Very often","2005","66 and older","vocational + Abi","","","","","1"
"Very often","2005","66 and older","higher vocational","","","","","1"
"Very often","2005","66 and older","higher education","","","","","1"
"Never","2006","35-65 y.","in school","","","","","5"
"Never","2006","35-65 y.","inadequately","","","","","5"
"Never","2006","35-65 y.","general elemantary","","","","","5"
"Never","2006","35-65 y.","middle vocational","","","","","5"
"Never","2006","35-65 y.","higher vocational","","","","","5"
"Never","2006","66 and older","vocational + Abi","","","","","5"
"Never","2006","66 and older","higher education","","","","","5"
"Never","2006","35-65 y.","vocational + Abi","","","","","5"
"Never","2006","66 and older","middle vocational","","","","","5"
"Never","2006","66 and older","higher vocational","","","","","5"
"Never","2006","16-34 y.","in school","","","","","5"
"Never","2006","16-34 y.","inadequately","","","","","5"
"Never","2006","16-34 y.","general elemantary","","","","","5"
"Never","2006","16-34 y.","middle vocational","","","","","5"
"Never","2006","16-34 y.","vocational + Abi","","","","","5"
"Never","2006","16-34 y.","higher vocational","","","","","5"
"Never","2006","16-34 y.","higher education","","","","","5"
"Never","2006","35-65 y.","higher education","","","","","5"
"Never","2006","66 and older","in school","","","","","5"
"Never","2006","66 and older","inadequately","","","","","5"
"Never","2006","66 and older","general elemantary","","","","","5"
"Often","2006","66 and older","middle vocational","","","","","2"
"Often","2006","66 and older","vocational + Abi","","","","","2"
"Often","2006","35-65 y.","in school","","","","","2"
"Often","2006","35-65 y.","inadequately","","","","","2"
"Often","2006","35-65 y.","general elemantary","","","","","2"
"Often","2006","35-65 y.","middle vocational","","","","","2"
"Often","2006","35-65 y.","vocational + Abi","","","","","2"
"Often","2006","35-65 y.","higher vocational","","","","","2"
"Often","2006","35-65 y.","higher education","","","","","2"
"Often","2006","66 and older","in school","","","","","2"
"Often","2006","66 and older","inadequately","","","","","2"
"Often","2006","66 and older","general elemantary","","","","","2"
"Often","2006","66 and older","higher vocational","","","","","2"
"Often","2006","66 and older","higher education","","","","","2"
"Often","2006","16-34 y.","in school","","","","","2"
"Often","2006","16-34 y.","inadequately","","","","","2"
"Often","2006","16-34 y.","vocational + Abi","","","","","2"
"Often","2006","16-34 y.","higher vocational","","","","","2"
"Often","2006","16-34 y.","higher education","","","","","2"
"Often","2006","16-34 y.","general elemantary","","","","","2"
"Often","2006","16-34 y.","middle vocational","","","","","2"
"Rarely","2006","35-65 y.","inadequately","","","","","4"
"Rarely","2006","35-65 y.","in school","","","","","4"
"Rarely","2006","35-65 y.","general elemantary","","","","","4"
"Rarely","2006","35-65 y.","middle vocational","","","","","4"
"Rarely","2006","35-65 y.","vocational + Abi","","","","","4"
"Rarely","2006","35-65 y.","higher vocational","","","","","4"
"Rarely","2006","35-65 y.","higher education","","","","","4"
"Rarely","2006","66 and older","in school","","","","","4"
"Rarely","2006","66 and older","inadequately","","","","","4"
"Rarely","2006","66 and older","general elemantary","","","","","4"
"Rarely","2006","66 and older","middle vocational","","","","","4"
"Rarely","2006","66 and older","vocational + Abi","","","","","4"
"Rarely","2006","66 and older","higher vocational","","","","","4"
"Rarely","2006","66 and older","higher education","","","","","4"
"Rarely","2006","16-34 y.","in school","","","","","4"
"Rarely","2006","16-34 y.","inadequately","","","","","4"
"Rarely","2006","16-34 y.","general elemantary","","","","","4"
"Rarely","2006","16-34 y.","middle vocational","","","","","4"
"Rarely","2006","16-34 y.","vocational + Abi","","","","","4"
"Rarely","2006","16-34 y.","higher vocational","","","","","4"
"Rarely","2006","16-34 y.","higher education","","","","","4"
"Sometimes","2006","16-34 y.","in school","","","","","3"
"Sometimes","2006","16-34 y.","inadequately","","","","","3"
"Sometimes","2006","16-34 y.","general elemantary","","","","","3"
"Sometimes","2006","16-34 y.","middle vocational","","","","","3"
"Sometimes","2006","16-34 y.","vocational + Abi","","","","","3"
"Sometimes","2006","35-65 y.","in school","","","","","3"
"Sometimes","2006","35-65 y.","inadequately","","","","","3"
"Sometimes","2006","35-65 y.","general elemantary","","","","","3"
"Sometimes","2006","35-65 y.","middle vocational","","","","","3"
"Sometimes","2006","35-65 y.","vocational + Abi","","","","","3"
"Sometimes","2006","35-65 y.","higher vocational","","","","","3"
"Sometimes","2006","35-65 y.","higher education","","","","","3"
"Sometimes","2006","16-34 y.","higher vocational","","","","","3"
"Sometimes","2006","16-34 y.","higher education","","","","","3"
"Sometimes","2006","66 and older","in school","","","","","3"
"Sometimes","2006","66 and older","inadequately","","","","","3"
"Sometimes","2006","66 and older","general elemantary","","","","","3"
"Sometimes","2006","66 and older","middle vocational","","","","","3"
"Sometimes","2006","66 and older","vocational + Abi","","","","","3"
"Sometimes","2006","66 and older","higher vocational","","","","","3"
"Sometimes","2006","66 and older","higher education","","","","","3"
"Very often","2006","35-65 y.","vocational + Abi","","","","","1"
"Very often","2006","35-65 y.","higher vocational","","","","","1"
"Very often","2006","35-65 y.","higher education","","","","","1"
"Very often","2006","66 and older","in school","","","","","1"
"Very often","2006","66 and older","inadequately","","","","","1"
"Very often","2006","16-34 y.","in school","","","","","1"
"Very often","2006","16-34 y.","inadequately","","","","","1"
"Very often","2006","16-34 y.","general elemantary","","","","","1"
"Very often","2006","16-34 y.","middle vocational","","","","","1"
"Very often","2006","16-34 y.","vocational + Abi","","","","","1"
"Very often","2006","16-34 y.","higher vocational","","","","","1"
"Very often","2006","16-34 y.","higher education","","","","","1"
"Very often","2006","35-65 y.","in school","","","","","1"
"Very often","2006","35-65 y.","inadequately","","","","","1"
"Very often","2006","35-65 y.","general elemantary","","","","","1"
"Very often","2006","35-65 y.","middle vocational","","","","","1"
"Very often","2006","66 and older","general elemantary","","","","","1"
"Very often","2006","66 and older","middle vocational","","","","","1"
"Very often","2006","66 and older","vocational + Abi","","","","","1"
"Very often","2006","66 and older","higher vocational","","","","","1"
"Very often","2006","66 and older","higher education","","","","","1"
"Never","2007","35-65 y.","middle vocational","","","","","5"
"Never","2007","35-65 y.","vocational + Abi","","","","","5"
"Never","2007","66 and older","middle vocational","","","","","5"
"Never","2007","66 and older","vocational + Abi","","","","","5"
"Never","2007","66 and older","higher vocational","","","","","5"
"Never","2007","66 and older","higher education","","","","","5"
"Never","2007","35-65 y.","in school","","","","","5"
"Never","2007","35-65 y.","general elemantary","","","","","5"
"Never","2007","35-65 y.","inadequately","","","","","5"
"Never","2007","35-65 y.","higher vocational","","","","","5"
"Never","2007","35-65 y.","higher education","","","","","5"
"Never","2007","66 and older","in school","","","","","5"
"Never","2007","66 and older","inadequately","","","","","5"
"Never","2007","66 and older","general elemantary","","","","","5"
"Never","2007","16-34 y.","in school","","","","","5"
"Never","2007","16-34 y.","inadequately","","","","","5"
"Never","2007","16-34 y.","general elemantary","","","","","5"
"Never","2007","16-34 y.","middle vocational","","","","","5"
"Never","2007","16-34 y.","vocational + Abi","","","","","5"
"Never","2007","16-34 y.","higher vocational","","","","","5"
"Never","2007","16-34 y.","higher education","","","","","5"
"Often","2007","66 and older","vocational + Abi","","","","","2"
"Often","2007","35-65 y.","vocational + Abi","","","","","2"
"Often","2007","66 and older","higher vocational","","","","","2"
"Often","2007","35-65 y.","middle vocational","","","","","2"
"Often","2007","35-65 y.","in school","","","","","2"
"Often","2007","35-65 y.","inadequately","","","","","2"
"Often","2007","35-65 y.","general elemantary","","","","","2"
"Often","2007","16-34 y.","in school","","","","","2"
"Often","2007","16-34 y.","inadequately","","","","","2"
"Often","2007","16-34 y.","general elemantary","","","","","2"
"Often","2007","35-65 y.","higher vocational","","","","","2"
"Often","2007","35-65 y.","higher education","","","","","2"
"Often","2007","66 and older","in school","","","","","2"
