"pld0043","year","pgcasmin","sex","n","percent","lower_confidence","upper_confidence"
"Often","2003","(3a) lower tertiary education","Male","174","0.206073021920402","0.180215612381962","0.231930431458843"
"Often","2003","(3a) lower tertiary education","Female","158","0.208870415717736","0.180342958163203","0.23739787327227"
"Often","2003","(3b) higher tertiary education","Male","258","0.163828088229653","0.145172275887852","0.182483900571454"
"Often","2003","(3b) higher tertiary education","Female","273","0.267760846486497","0.241793862251983","0.29372783072101"
"Sometimes","2003","(0) in school","Male","88","0.271867467695054","0.221604435804193","0.322130499585915"
"Sometimes","2003","(0) in school","Female","122","0.414026701728209","0.359719473392209","0.468333930064209"
"Sometimes","2003","(1a) inadequately completed","Male","37","0.334075307160431","0.248972901839258","0.419177712481604"
"Sometimes","2003","(1a) inadequately completed","Female","32","0.186509866614146","0.124990085543775","0.248029647684518"
"Sometimes","2003","(1b) general elementary school","Male","222","0.298639886941487","0.263829528969926","0.333450244913048"
"Sometimes","2003","(1b) general elementary school","Female","357","0.238493067965092","0.21676677233368","0.260219363596504"
"Sometimes","2003","(1c) basic vocational qualification","Male","1062","0.311151792820127","0.295603822989054","0.3266997626512"
"Sometimes","2003","(1c) basic vocational qualification","Female","853","0.277177219349745","0.260852558061843","0.293501880637648"
"Sometimes","2003","(2b) intermediate general qualification","Male","96","0.337420049639959","0.280491549542739","0.39434854973718"
"Sometimes","2003","(2b) intermediate general qualification","Female","143","0.403948970490575","0.353747084518287","0.454150856462863"
"Sometimes","2003","(2a) intermediate vocational","Male","850","0.388897607759798","0.36851738743544","0.409277828084157"
"Sometimes","2003","(2a) intermediate vocational","Female","1087","0.359774051304","0.342446404874364","0.377101697733635"
"Sometimes","2003","(2c_gen) general maturity certificate","Male","131","0.333870037621331","0.288497585609613","0.379242489633049"
"Sometimes","2003","(2c_gen) general maturity certificate","Female","169","0.360146244232708","0.315891617664301","0.404400870801116"
"Sometimes","2003","(2c_voc) vocational maturity certificate","Male","265","0.370666883916286","0.335090348837732","0.406243418994841"
"Sometimes","2003","(2c_voc) vocational maturity certificate","Female","376","0.407576103290104","0.374829920788217","0.44032228579199"
"Sometimes","2003","(3a) lower tertiary education","Male","342","0.33303042901641","0.302901816432949","0.36315904159987"
"Sometimes","2003","(3a) lower tertiary education","Female","292","0.395574806357526","0.361259618489083","0.42988999422597"
"Sometimes","2003","(3b) higher tertiary education","Male","618","0.399738655969268","0.375048123406535","0.424429188532001"
"Sometimes","2003","(3b) higher tertiary education","Female","480","0.420008990216787","0.391064798336596","0.448953182096978"
"Rarely","2003","(0) in school","Male","26","","",""
"Rarely","2003","(0) in school","Female","44","0.165015867387696","0.124089187532364","0.205942547243029"
"Rarely","2003","(1a) inadequately completed","Male","32","0.237339227024015","0.160575234617412","0.314103219430617"
"Rarely","2003","(1a) inadequately completed","Female","42","0.259866435203175","0.190600791444746","0.329132078961605"
"Rarely","2003","(1b) general elementary school","Male","152","0.238596535932187","0.206177242706743","0.27101582915763"
"Rarely","2003","(1b) general elementary school","Female","395","0.261571112568715","0.239165330740456","0.283976894396974"
"Rarely","2003","(1c) basic vocational qualification","Male","1032","0.288068802504827","0.272860074425045","0.303277530584609"
"Rarely","2003","(1c) basic vocational qualification","Female","882","0.30169957834586","0.284959480183939","0.318439676507782"
"Rarely","2003","(2b) intermediate general qualification","Male","36","0.140571278219989","0.098722924027564","0.182419632412414"
"Rarely","2003","(2b) intermediate general qualification","Female","73","0.207493899299564","0.166006230536986","0.248981568062142"
"Rarely","2003","(2a) intermediate vocational","Male","659","0.291299331598072","0.272304501547444","0.3102941616487"
"Rarely","2003","(2a) intermediate vocational","Female","900","0.296183311715076","0.279699103345665","0.312667520084487"
"Rarely","2003","(2c_gen) general maturity certificate","Male","64","0.127733242986155","0.0956187793779884","0.159847706594321"
"Rarely","2003","(2c_gen) general maturity certificate","Female","61","0.167237432989102","0.132833648572311","0.201641217405893"
"Rarely","2003","(2c_voc) vocational maturity certificate","Male","177","0.236896486945854","0.205577875495573","0.268215098396134"
"Rarely","2003","(2c_voc) vocational maturity certificate","Female","206","0.253577931371139","0.224585275532077","0.2825705872102"
"Rarely","2003","(3a) lower tertiary education","Male","300","0.320338861320421","0.29051010149194","0.350167621148901"
"Rarely","2003","(3a) lower tertiary education","Female","219","0.246247523747954","0.216013141352312","0.276481906143597"
"Rarely","2003","(3b) higher tertiary education","Male","458","0.306605526366747","0.283364656835293","0.329846395898202"
"Rarely","2003","(3b) higher tertiary education","Female","235","0.184987491351777","0.162216873068517","0.207758109635037"
"Never","2003","(0) in school","Male","7","","",""
"Never","2003","(0) in school","Female","5","","",""
"Never","2003","(1a) inadequately completed","Male","37","0.319271879814293","0.235156721309012","0.403387038319574"
"Never","2003","(1a) inadequately completed","Female","64","0.431870893039026","0.353638211244367","0.510103574833685"
"Never","2003","(1b) general elementary school","Male","171","0.283109023313474","0.248842703482823","0.317375343144125"
"Never","2003","(1b) general elementary school","Female","572","0.399516449193713","0.374545861479812","0.424487036907614"
"Never","2003","(1c) basic vocational qualification","Male","853","0.263365006895695","0.248572867966141","0.27815714582525"
"Never","2003","(1c) basic vocational qualification","Female","783","0.294575424998651","0.277949988914874","0.311200861082427"
"Never","2003","(2b) intermediate general qualification","Male","13","","",""
"Never","2003","(2b) intermediate general qualification","Female","43","0.13371072976115","0.0988906584596252","0.168530801062675"
"Never","2003","(2a) intermediate vocational","Male","262","0.113071333580026","0.0998323437020921","0.12631032345796"
"Never","2003","(2a) intermediate vocational","Female","325","0.130162115501421","0.118013704351087","0.142310526651756"
"Never","2003","(2c_gen) general maturity certificate","Male","24","","",""
"Never","2003","(2c_gen) general maturity certificate","Female","24","","",""
"Never","2003","(2c_voc) vocational maturity certificate","Male","90","0.131203886638296","0.10633457600287","0.156073197273723"
"Never","2003","(2c_voc) vocational maturity certificate","Female","79","0.103942813750195","0.0836049592781525","0.124280668222237"
"Never","2003","(3a) lower tertiary education","Male","99","0.104606212644789","0.0850416591066663","0.124170766182912"
"Never","2003","(3a) lower tertiary education","Female","68","0.107838428247981","0.0860708897718527","0.129605966724109"
"Never","2003","(3b) higher tertiary education","Male","127","0.0977237945614255","0.0827565412571464","0.112691047865705"
"Never","2003","(3b) higher tertiary education","Female","68","0.0790882869969903","0.0632617248526097","0.0949148491413709"
"Very often","2004","(0) in school","Male","","","",""
"Very often","2004","(0) in school","Female","","","",""
"Very often","2004","(1a) inadequately completed","Male","","","",""
"Very often","2004","(1a) inadequately completed","Female","","","",""
"Very often","2004","(1b) general elementary school","Male","","","",""
"Very often","2004","(1b) general elementary school","Female","","","",""
"Very often","2004","(1c) basic vocational qualification","Male","","","",""
"Very often","2004","(1c) basic vocational qualification","Female","","","",""
"Very often","2004","(2b) intermediate general qualification","Male","","","",""
"Very often","2004","(2b) intermediate general qualification","Female","","","",""
"Very often","2004","(2a) intermediate vocational","Male","","","",""
"Very often","2004","(2a) intermediate vocational","Female","","","",""
"Very often","2004","(2c_gen) general maturity certificate","Male","","","",""
"Very often","2004","(2c_gen) general maturity certificate","Female","","","",""
"Very often","2004","(2c_voc) vocational maturity certificate","Male","","","",""
"Very often","2004","(2c_voc) vocational maturity certificate","Female","","","",""
"Very often","2004","(3a) lower tertiary education","Male","","","",""
"Very often","2004","(3a) lower tertiary education","Female","","","",""
"Very often","2004","(3b) higher tertiary education","Male","","","",""
"Very often","2004","(3b) higher tertiary education","Female","","","",""
"Often","2004","(0) in school","Male","","","",""
"Often","2004","(0) in school","Female","","","",""
"Often","2004","(1a) inadequately completed","Male","","","",""
"Often","2004","(1a) inadequately completed","Female","","","",""
"Often","2004","(1b) general elementary school","Male","","","",""
"Often","2004","(1b) general elementary school","Female","","","",""
"Often","2004","(1c) basic vocational qualification","Male","","","",""
"Often","2004","(1c) basic vocational qualification","Female","","","",""
"Often","2004","(2b) intermediate general qualification","Male","","","",""
"Often","2004","(2b) intermediate general qualification","Female","","","",""
"Often","2004","(2a) intermediate vocational","Male","","","",""
"Often","2004","(2a) intermediate vocational","Female","","","",""
"Often","2004","(2c_gen) general maturity certificate","Male","","","",""
"Often","2004","(2c_gen) general maturity certificate","Female","","","",""
"Often","2004","(2c_voc) vocational maturity certificate","Male","","","",""
"Often","2004","(2c_voc) vocational maturity certificate","Female","","","",""
"Often","2004","(3a) lower tertiary education","Male","","","",""
"Often","2004","(3a) lower tertiary education","Female","","","",""
"Often","2004","(3b) higher tertiary education","Male","","","",""
"Often","2004","(3b) higher tertiary education","Female","","","",""
"Sometimes","2004","(0) in school","Male","","","",""
"Sometimes","2004","(0) in school","Female","","","",""
"Sometimes","2004","(1a) inadequately completed","Male","","","",""
"Sometimes","2004","(1a) inadequately completed","Female","","","",""
"Sometimes","2004","(1b) general elementary school","Male","","","",""
"Sometimes","2004","(1b) general elementary school","Female","","","",""
"Sometimes","2004","(1c) basic vocational qualification","Male","","","",""
"Sometimes","2004","(1c) basic vocational qualification","Female","","","",""
"Sometimes","2004","(2b) intermediate general qualification","Male","","","",""
"Sometimes","2004","(2b) intermediate general qualification","Female","","","",""
"Sometimes","2004","(2a) intermediate vocational","Male","","","",""
"Sometimes","2004","(2a) intermediate vocational","Female","","","",""
"Sometimes","2004","(2c_gen) general maturity certificate","Male","","","",""
"Sometimes","2004","(2c_gen) general maturity certificate","Female","","","",""
"Sometimes","2004","(2c_voc) vocational maturity certificate","Male","","","",""
"Sometimes","2004","(2c_voc) vocational maturity certificate","Female","","","",""
"Sometimes","2004","(3a) lower tertiary education","Male","","","",""
"Sometimes","2004","(3a) lower tertiary education","Female","","","",""
"Sometimes","2004","(3b) higher tertiary education","Male","","","",""
"Sometimes","2004","(3b) higher tertiary education","Female","","","",""
"Rarely","2004","(0) in school","Male","","","",""
"Rarely","2004","(0) in school","Female","","","",""
"Rarely","2004","(1a) inadequately completed","Male","","","",""
"Rarely","2004","(1a) inadequately completed","Female","","","",""
"Rarely","2004","(1b) general elementary school","Male","","","",""
"Rarely","2004","(1b) general elementary school","Female","","","",""
"Rarely","2004","(1c) basic vocational qualification","Male","","","",""
"Rarely","2004","(1c) basic vocational qualification","Female","","","",""
"Rarely","2004","(2b) intermediate general qualification","Male","","","",""
"Rarely","2004","(2b) intermediate general qualification","Female","","","",""
"Rarely","2004","(2a) intermediate vocational","Male","","","",""
"Rarely","2004","(2a) intermediate vocational","Female","","","",""
"Rarely","2004","(2c_gen) general maturity certificate","Male","","","",""
"Rarely","2004","(2c_gen) general maturity certificate","Female","","","",""
"Rarely","2004","(2c_voc) vocational maturity certificate","Male","","","",""
"Rarely","2004","(2c_voc) vocational maturity certificate","Female","","","",""
"Rarely","2004","(3a) lower tertiary education","Male","","","",""
"Rarely","2004","(3a) lower tertiary education","Female","","","",""
"Rarely","2004","(3b) higher tertiary education","Male","","","",""
"Rarely","2004","(3b) higher tertiary education","Female","","","",""
"Never","2004","(0) in school","Male","","","",""
"Never","2004","(0) in school","Female","","","",""
"Never","2004","(1a) inadequately completed","Male","","","",""
"Never","2004","(1a) inadequately completed","Female","","","",""
"Never","2004","(1b) general elementary school","Male","","","",""
"Never","2004","(1b) general elementary school","Female","","","",""
"Never","2004","(1c) basic vocational qualification","Male","","","",""
"Never","2004","(1c) basic vocational qualification","Female","","","",""
"Never","2004","(2b) intermediate general qualification","Male","","","",""
"Never","2004","(2b) intermediate general qualification","Female","","","",""
"Never","2004","(2a) intermediate vocational","Male","","","",""
"Never","2004","(2a) intermediate vocational","Female","","","",""
"Never","2004","(2c_gen) general maturity certificate","Male","","","",""
"Never","2004","(2c_gen) general maturity certificate","Female","","","",""
"Never","2004","(2c_voc) vocational maturity certificate","Male","","","",""
"Never","2004","(2c_voc) vocational maturity certificate","Female","","","",""
"Never","2004","(3a) lower tertiary education","Male","","","",""
"Never","2004","(3a) lower tertiary education","Female","","","",""
"Never","2004","(3b) higher tertiary education","Male","","","",""
"Never","2004","(3b) higher tertiary education","Female","","","",""
"Very often","2005","(0) in school","Male","","","",""
"Very often","2005","(0) in school","Female","","","",""
"Very often","2005","(1a) inadequately completed","Male","","","",""
"Very often","2005","(1a) inadequately completed","Female","","","",""
"Very often","2005","(1b) general elementary school","Male","","","",""
"Very often","2005","(1b) general elementary school","Female","","","",""
"Very often","2005","(1c) basic vocational qualification","Male","","","",""
"Very often","2005","(1c) basic vocational qualification","Female","","","",""
"Very often","2005","(2b) intermediate general qualification","Male","","","",""
"Very often","2005","(2b) intermediate general qualification","Female","","","",""
"Very often","2005","(2a) intermediate vocational","Male","","","",""
"Very often","2005","(2a) intermediate vocational","Female","","","",""
"Very often","2005","(2c_gen) general maturity certificate","Male","","","",""
"Very often","2005","(2c_gen) general maturity certificate","Female","","","",""
"Very often","2005","(2c_voc) vocational maturity certificate","Male","","","",""
"Very often","2005","(2c_voc) vocational maturity certificate","Female","","","",""
"Very often","2005","(3a) lower tertiary education","Male","","","",""
"Very often","2005","(3a) lower tertiary education","Female","","","",""
"Very often","2005","(3b) higher tertiary education","Male","","","",""
"Very often","2005","(3b) higher tertiary education","Female","","","",""
"Often","2005","(0) in school","Male","","","",""
"Often","2005","(0) in school","Female","","","",""
"Often","2005","(1a) inadequately completed","Male","","","",""
"Often","2005","(1a) inadequately completed","Female","","","",""
"Often","2005","(1b) general elementary school","Male","","","",""
"Often","2005","(1b) general elementary school","Female","","","",""
"Often","2005","(1c) basic vocational qualification","Male","","","",""
"Often","2005","(1c) basic vocational qualification","Female","","","",""
"Often","2005","(2b) intermediate general qualification","Male","","","",""
"Often","2005","(2b) intermediate general qualification","Female","","","",""
"Often","2005","(2a) intermediate vocational","Male","","","",""
"Often","2005","(2a) intermediate vocational","Female","","","",""
"Often","2005","(2c_gen) general maturity certificate","Male","","","",""
"Often","2005","(2c_gen) general maturity certificate","Female","","","",""
"Often","2005","(2c_voc) vocational maturity certificate","Male","","","",""
"Often","2005","(2c_voc) vocational maturity certificate","Female","","","",""
"Often","2005","(3a) lower tertiary education","Male","","","",""
"Often","2005","(3a) lower tertiary education","Female","","","",""
"Often","2005","(3b) higher tertiary education","Male","","","",""
"Often","2005","(3b) higher tertiary education","Female","","","",""
"Sometimes","2005","(0) in school","Male","","","",""
"Sometimes","2005","(0) in school","Female","","","",""
"Sometimes","2005","(1a) inadequately completed","Male","","","",""
"Sometimes","2005","(1a) inadequately completed","Female","","","",""
"Sometimes","2005","(1b) general elementary school","Male","","","",""
"Sometimes","2005","(1b) general elementary school","Female","","","",""
"Sometimes","2005","(1c) basic vocational qualification","Male","","","",""
"Sometimes","2005","(1c) basic vocational qualification","Female","","","",""
"Sometimes","2005","(2b) intermediate general qualification","Male","","","",""
"Sometimes","2005","(2b) intermediate general qualification","Female","","","",""
"Sometimes","2005","(2a) intermediate vocational","Male","","","",""
"Sometimes","2005","(2a) intermediate vocational","Female","","","",""
"Sometimes","2005","(2c_gen) general maturity certificate","Male","","","",""
"Sometimes","2005","(2c_gen) general maturity certificate","Female","","","",""
"Sometimes","2005","(2c_voc) vocational maturity certificate","Male","","","",""
"Sometimes","2005","(2c_voc) vocational maturity certificate","Female","","","",""
"Sometimes","2005","(3a) lower tertiary education","Male","","","",""
"Sometimes","2005","(3a) lower tertiary education","Female","","","",""
"Sometimes","2005","(3b) higher tertiary education","Male","","","",""
"Sometimes","2005","(3b) higher tertiary education","Female","","","",""
"Rarely","2005","(0) in school","Male","","","",""
"Rarely","2005","(0) in school","Female","","","",""
"Rarely","2005","(1a) inadequately completed","Male","","","",""
"Rarely","2005","(1a) inadequately completed","Female","","","",""
"Rarely","2005","(1b) general elementary school","Male","","","",""
"Rarely","2005","(1b) general elementary school","Female","","","",""
"Rarely","2005","(1c) basic vocational qualification","Male","","","",""
"Rarely","2005","(1c) basic vocational qualification","Female","","","",""
"Rarely","2005","(2b) intermediate general qualification","Male","","","",""
"Rarely","2005","(2b) intermediate general qualification","Female","","","",""
"Rarely","2005","(2a) intermediate vocational","Male","","","",""
"Rarely","2005","(2a) intermediate vocational","Female","","","",""
"Rarely","2005","(2c_gen) general maturity certificate","Male","","","",""
"Rarely","2005","(2c_gen) general maturity certificate","Female","","","",""
"Rarely","2005","(2c_voc) vocational maturity certificate","Male","","","",""
"Rarely","2005","(2c_voc) vocational maturity certificate","Female","","","",""
"Rarely","2005","(3a) lower tertiary education","Male","","","",""
"Rarely","2005","(3a) lower tertiary education","Female","","","",""
"Rarely","2005","(3b) higher tertiary education","Male","","","",""
"Rarely","2005","(3b) higher tertiary education","Female","","","",""
"Never","2005","(0) in school","Male","","","",""
"Never","2005","(0) in school","Female","","","",""
"Never","2005","(1a) inadequately completed","Male","","","",""
"Never","2005","(1a) inadequately completed","Female","","","",""
"Never","2005","(1b) general elementary school","Male","","","",""
"Never","2005","(1b) general elementary school","Female","","","",""
"Never","2005","(1c) basic vocational qualification","Male","","","",""
"Never","2005","(1c) basic vocational qualification","Female","","","",""
"Never","2005","(2b) intermediate general qualification","Male","","","",""
"Never","2005","(2b) intermediate general qualification","Female","","","",""
"Never","2005","(2a) intermediate vocational","Male","","","",""
"Never","2005","(2a) intermediate vocational","Female","","","",""
"Never","2005","(2c_gen) general maturity certificate","Male","","","",""
"Never","2005","(2c_gen) general maturity certificate","Female","","","",""
"Never","2005","(2c_voc) vocational maturity certificate","Male","","","",""
"Never","2005","(2c_voc) vocational maturity certificate","Female","","","",""
"Never","2005","(3a) lower tertiary education","Male","","","",""
"Never","2005","(3a) lower tertiary education","Female","","","",""
"Never","2005","(3b) higher tertiary education","Male","","","",""
"Never","2005","(3b) higher tertiary education","Female","","","",""
"Very often","2006","(0) in school","Male","","","",""
"Very often","2006","(0) in school","Female","","","",""
"Very often","2006","(1a) inadequately completed","Male","","","",""
"Very often","2006","(1a) inadequately completed","Female","","","",""
"Very often","2006","(1b) general elementary school","Male","","","",""
"Very often","2006","(1b) general elementary school","Female","","","",""
"Very often","2006","(1c) basic vocational qualification","Male","","","",""
"Very often","2006","(1c) basic vocational qualification","Female","","","",""
"Very often","2006","(2b) intermediate general qualification","Male","","","",""
"Very often","2006","(2b) intermediate general qualification","Female","","","",""
"Very often","2006","(2a) intermediate vocational","Male","","","",""
"Very often","2006","(2a) intermediate vocational","Female","","","",""
"Very often","2006","(2c_gen) general maturity certificate","Male","","","",""
"Very often","2006","(2c_gen) general maturity certificate","Female","","","",""
"Very often","2006","(2c_voc) vocational maturity certificate","Male","","","",""
"Very often","2006","(2c_voc) vocational maturity certificate","Female","","","",""
"Very often","2006","(3a) lower tertiary education","Male","","","",""
"Very often","2006","(3a) lower tertiary education","Female","","","",""
"Very often","2006","(3b) higher tertiary education","Male","","","",""
"Very often","2006","(3b) higher tertiary education","Female","","","",""
"Often","2006","(0) in school","Male","","","",""
"Often","2006","(0) in school","Female","","","",""
"Often","2006","(1a) inadequately completed","Male","","","",""
"Often","2006","(1a) inadequately completed","Female","","","",""
"Often","2006","(1b) general elementary school","Male","","","",""
"Often","2006","(1b) general elementary school","Female","","","",""
"Often","2006","(1c) basic vocational qualification","Male","","","",""
"Often","2006","(1c) basic vocational qualification","Female","","","",""
"Often","2006","(2b) intermediate general qualification","Male","","","",""
"Often","2006","(2b) intermediate general qualification","Female","","","",""
"Often","2006","(2a) intermediate vocational","Male","","","",""
"Often","2006","(2a) intermediate vocational","Female","","","",""
"Often","2006","(2c_gen) general maturity certificate","Male","","","",""
"Often","2006","(2c_gen) general maturity certificate","Female","","","",""
"Often","2006","(2c_voc) vocational maturity certificate","Male","","","",""
"Often","2006","(2c_voc) vocational maturity certificate","Female","","","",""
"Often","2006","(3a) lower tertiary education","Male","","","",""
"Often","2006","(3a) lower tertiary education","Female","","","",""
"Often","2006","(3b) higher tertiary education","Male","","","",""
"Often","2006","(3b) higher tertiary education","Female","","","",""
"Sometimes","2006","(0) in school","Male","","","",""
"Sometimes","2006","(0) in school","Female","","","",""
"Sometimes","2006","(1a) inadequately completed","Male","","","",""
"Sometimes","2006","(1a) inadequately completed","Female","","","",""
"Sometimes","2006","(1b) general elementary school","Male","","","",""
"Sometimes","2006","(1b) general elementary school","Female","","","",""
"Sometimes","2006","(1c) basic vocational qualification","Male","","","",""
"Sometimes","2006","(1c) basic vocational qualification","Female","","","",""
"Sometimes","2006","(2b) intermediate general qualification","Male","","","",""
"Sometimes","2006","(2b) intermediate general qualification","Female","","","",""
"Sometimes","2006","(2a) intermediate vocational","Male","","","",""
"Sometimes","2006","(2a) intermediate vocational","Female","","","",""
"Sometimes","2006","(2c_gen) general maturity certificate","Male","","","",""
"Sometimes","2006","(2c_gen) general maturity certificate","Female","","","",""
"Sometimes","2006","(2c_voc) vocational maturity certificate","Male","","","",""
"Sometimes","2006","(2c_voc) vocational maturity certificate","Female","","","",""
"Sometimes","2006","(3a) lower tertiary education","Male","","","",""
"Sometimes","2006","(3a) lower tertiary education","Female","","","",""
"Sometimes","2006","(3b) higher tertiary education","Male","","","",""
"Sometimes","2006","(3b) higher tertiary education","Female","","","",""
"Rarely","2006","(0) in school","Male","","","",""
"Rarely","2006","(0) in school","Female","","","",""
"Rarely","2006","(1a) inadequately completed","Male","","","",""
"Rarely","2006","(1a) inadequately completed","Female","","","",""
"Rarely","2006","(1b) general elementary school","Male","","","",""
"Rarely","2006","(1b) general elementary school","Female","","","",""
"Rarely","2006","(1c) basic vocational qualification","Male","","","",""
"Rarely","2006","(1c) basic vocational qualification","Female","","","",""
"Rarely","2006","(2b) intermediate general qualification","Male","","","",""
"Rarely","2006","(2b) intermediate general qualification","Female","","","",""
"Rarely","2006","(2a) intermediate vocational","Male","","","",""
"Rarely","2006","(2a) intermediate vocational","Female","","","",""
"Rarely","2006","(2c_gen) general maturity certificate","Male","","","",""
"Rarely","2006","(2c_gen) general maturity certificate","Female","","","",""
"Rarely","2006","(2c_voc) vocational maturity certificate","Male","","","",""
"Rarely","2006","(2c_voc) vocational maturity certificate","Female","","","",""
"Rarely","2006","(3a) lower tertiary education","Male","","","",""
"Rarely","2006","(3a) lower tertiary education","Female","","","",""
"Rarely","2006","(3b) higher tertiary education","Male","","","",""
"Rarely","2006","(3b) higher tertiary education","Female","","","",""
"Never","2006","(0) in school","Male","","","",""
"Never","2006","(0) in school","Female","","","",""
"Never","2006","(1a) inadequately completed","Male","","","",""
"Never","2006","(1a) inadequately completed","Female","","","",""
"Never","2006","(1b) general elementary school","Male","","","",""
"Never","2006","(1b) general elementary school","Female","","","",""
"Never","2006","(1c) basic vocational qualification","Male","","","",""
"Never","2006","(1c) basic vocational qualification","Female","","","",""
"Never","2006","(2b) intermediate general qualification","Male","","","",""
"Never","2006","(2b) intermediate general qualification","Female","","","",""
"Never","2006","(2a) intermediate vocational","Male","","","",""
"Never","2006","(2a) intermediate vocational","Female","","","",""
"Never","2006","(2c_gen) general maturity certificate","Male","","","",""
"Never","2006","(2c_gen) general maturity certificate","Female","","","",""
"Never","2006","(2c_voc) vocational maturity certificate","Male","","","",""
"Never","2006","(2c_voc) vocational maturity certificate","Female","","","",""
"Never","2006","(3a) lower tertiary education","Male","","","",""
"Never","2006","(3a) lower tertiary education","Female","","","",""
"Never","2006","(3b) higher tertiary education","Male","","","",""
"Never","2006","(3b) higher tertiary education","Female","","","",""
"Very often","2007","(0) in school","Male","","","",""
"Very often","2007","(0) in school","Female","","","",""
"Very often","2007","(1a) inadequately completed","Male","","","",""
"Very often","2007","(1a) inadequately completed","Female","","","",""
"Very often","2007","(1b) general elementary school","Male","","","",""
"Very often","2007","(1b) general elementary school","Female","","","",""
"Very often","2007","(1c) basic vocational qualification","Male","","","",""
"Very often","2007","(1c) basic vocational qualification","Female","","","",""
"Very often","2007","(2b) intermediate general qualification","Male","","","",""
"Very often","2007","(2b) intermediate general qualification","Female","","","",""
"Very often","2007","(2a) intermediate vocational","Male","","","",""
"Very often","2007","(2a) intermediate vocational","Female","","","",""
"Very often","2007","(2c_gen) general maturity certificate","Male","","","",""
"Very often","2007","(2c_gen) general maturity certificate","Female","","","",""
"Very often","2007","(2c_voc) vocational maturity certificate","Male","","","",""
"Very often","2007","(2c_voc) vocational maturity certificate","Female","","","",""
"Very often","2007","(3a) lower tertiary education","Male","","","",""
"Very often","2007","(3a) lower tertiary education","Female","","","",""
"Very often","2007","(3b) higher tertiary education","Male","","","",""
"Very often","2007","(3b) higher tertiary education","Female","","","",""
"Often","2007","(0) in school","Male","","","",""
"Often","2007","(0) in school","Female","","","",""
