"pld0043","year","e11102","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"Rarely","2003","Employed","general elemantary","274","0.222801314942031","0.199788053318469","0.245814576565593","4"
"Rarely","2003","Employed","middle vocational","1995","0.27947354202448","0.268921299658543","0.290025784390418","4"
"Rarely","2003","Not Employed","in school","53","0.0940359298379424","0.0684521041382282","0.119619755537657","4"
"Rarely","2003","Not Employed","inadequately","36","0.229992622901382","0.163742507674567","0.296242738128197","4"
"Rarely","2003","Not Employed","general elemantary","377","0.255401666293329","0.233206908568255","0.277596424018402","4"
"Rarely","2003","Not Employed","middle vocational","1229","0.299427872521332","0.285511636917656","0.313344108125009","4"
"Rarely","2003","Not Employed","vocational + Abi","80","0.330641883032595","0.276590128421198","0.384693637643991","4"
"Sometimes","2003","Employed","vocational + Abi","358","0.412123501587898","0.379434944295824","0.444812058879971","3"
"Sometimes","2003","Employed","higher vocational","476","0.407429107059359","0.379651678403624","0.435206535715094","3"
"Sometimes","2003","Not Employed","higher education","340","0.337547472077907","0.307650224490342","0.367444719665472","3"
"Sometimes","2003","Employed","in school","44","0.325687269790581","0.240771914458579","0.410602625122583","3"
"Sometimes","2003","Employed","middle vocational","2625","0.371917730496612","0.360552424058589","0.383283036934635","3"
"Sometimes","2003","Employed","general elemantary","468","0.348008420641142","0.321665183526289","0.374351657755996","3"
"Sometimes","2003","Employed","inadequately","33","0.390982992835025","0.298088749387287","0.483877236282764","3"
"Sometimes","2003","Employed","higher education","1392","0.405954956628864","0.389419164556108","0.422490748701619","3"
"Sometimes","2003","Not Employed","in school","166","0.342269963516856","0.300681648903573","0.383858278130139","3"
"Sometimes","2003","Not Employed","inadequately","39","0.233170660629659","0.16660219389975","0.299739127359569","3"
"Sometimes","2003","Not Employed","general elemantary","337","0.224346558591691","0.203115527645736","0.245577589537646","3"
"Sometimes","2003","Not Employed","middle vocational","1109","0.254924668155531","0.241682617133724","0.268166719177338","3"
"Sometimes","2003","Not Employed","vocational + Abi","106","0.332734764947172","0.278597048207422","0.386872481686922","3"
"Sometimes","2003","Not Employed","higher vocational","141","0.278521448582888","0.238543955151371","0.318498942014404","3"
"Very often","2003","Not Employed","in school","63","0.116946556602894","0.0887789269196532","0.145114186286136","1"
"Very often","2003","Not Employed","inadequately","4","","","","1"
"Very often","2003","Not Employed","general elemantary","28","","","","1"
"Very often","2003","Not Employed","middle vocational","87","0.0185056895421127","0.0144107663295601","0.0226006127546653","1"
"Very often","2003","Not Employed","vocational + Abi","10","","","","1"
"Very often","2003","Not Employed","higher vocational","9","","","","1"
"Very often","2003","Not Employed","higher education","26","","","","1"
"Very often","2003","Employed","in school","12","","","","1"
"Very often","2003","Employed","inadequately","2","","","","1"
"Very often","2003","Employed","general elemantary","80","0.0607646911452621","0.0475527654024198","0.0739766168881044","1"
"Very often","2003","Employed","middle vocational","341","0.0534578588579401","0.0481682300319206","0.0587474876839596","1"
"Very often","2003","Employed","vocational + Abi","37","0.0532181695959293","0.0383110430724646","0.068125296119394","1"
"Very often","2003","Employed","higher vocational","45","0.045824083549706","0.0340030084453321","0.0576451586540799","1"
"Very often","2003","Employed","higher education","154","0.045932839048734","0.0388838390785039","0.0529818390189642","1"
"Never","2004","Employed","higher education","","","","","5"
"Never","2004","Employed","middle vocational","","","","","5"
"Never","2004","Employed","vocational + Abi","","","","","5"
"Never","2004","Employed","higher vocational","","","","","5"
"Never","2004","Not Employed","in school","","","","","5"
"Never","2004","Not Employed","inadequately","","","","","5"
"Never","2004","Not Employed","general elemantary","","","","","5"
"Never","2004","Not Employed","middle vocational","","","","","5"
"Never","2004","Not Employed","vocational + Abi","","","","","5"
"Never","2004","Not Employed","higher vocational","","","","","5"
"Never","2004","Not Employed","higher education","","","","","5"
"Never","2004","Employed","in school","","","","","5"
"Never","2004","Employed","inadequately","","","","","5"
"Never","2004","Employed","general elemantary","","","","","5"
"Often","2004","Employed","general elemantary","","","","","2"
"Often","2004","Employed","middle vocational","","","","","2"
"Often","2004","Employed","vocational + Abi","","","","","2"
"Often","2004","Employed","higher vocational","","","","","2"
"Often","2004","Not Employed","in school","","","","","2"
"Often","2004","Not Employed","inadequately","","","","","2"
"Often","2004","Not Employed","general elemantary","","","","","2"
"Often","2004","Not Employed","middle vocational","","","","","2"
"Often","2004","Not Employed","vocational + Abi","","","","","2"
"Often","2004","Not Employed","higher vocational","","","","","2"
"Often","2004","Not Employed","higher education","","","","","2"
"Often","2004","Employed","in school","","","","","2"
"Often","2004","Employed","inadequately","","","","","2"
"Often","2004","Employed","higher education","","","","","2"
"Rarely","2004","Employed","vocational + Abi","","","","","4"
"Rarely","2004","Employed","higher vocational","","","","","4"
"Rarely","2004","Employed","higher education","","","","","4"
"Rarely","2004","Not Employed","higher vocational","","","","","4"
"Rarely","2004","Not Employed","higher education","","","","","4"
"Rarely","2004","Employed","in school","","","","","4"
"Rarely","2004","Employed","inadequately","","","","","4"
"Rarely","2004","Employed","general elemantary","","","","","4"
"Rarely","2004","Employed","middle vocational","","","","","4"
"Rarely","2004","Not Employed","in school","","","","","4"
"Rarely","2004","Not Employed","inadequately","","","","","4"
"Rarely","2004","Not Employed","general elemantary","","","","","4"
"Rarely","2004","Not Employed","middle vocational","","","","","4"
"Rarely","2004","Not Employed","vocational + Abi","","","","","4"
"Sometimes","2004","Not Employed","higher education","","","","","3"
"Sometimes","2004","Employed","in school","","","","","3"
"Sometimes","2004","Employed","vocational + Abi","","","","","3"
"Sometimes","2004","Employed","higher vocational","","","","","3"
"Sometimes","2004","Employed","higher education","","","","","3"
"Sometimes","2004","Employed","inadequately","","","","","3"
"Sometimes","2004","Employed","general elemantary","","","","","3"
"Sometimes","2004","Employed","middle vocational","","","","","3"
"Sometimes","2004","Not Employed","in school","","","","","3"
"Sometimes","2004","Not Employed","inadequately","","","","","3"
"Sometimes","2004","Not Employed","general elemantary","","","","","3"
"Sometimes","2004","Not Employed","middle vocational","","","","","3"
"Sometimes","2004","Not Employed","vocational + Abi","","","","","3"
"Sometimes","2004","Not Employed","higher vocational","","","","","3"
"Very often","2004","Not Employed","in school","","","","","1"
"Very often","2004","Not Employed","inadequately","","","","","1"
"Very often","2004","Not Employed","general elemantary","","","","","1"
"Very often","2004","Not Employed","middle vocational","","","","","1"
"Very often","2004","Not Employed","vocational + Abi","","","","","1"
"Very often","2004","Not Employed","higher vocational","","","","","1"
"Very often","2004","Not Employed","higher education","","","","","1"
"Very often","2004","Employed","in school","","","","","1"
"Very often","2004","Employed","inadequately","","","","","1"
"Very often","2004","Employed","general elemantary","","","","","1"
"Very often","2004","Employed","middle vocational","","","","","1"
"Very often","2004","Employed","vocational + Abi","","","","","1"
"Very often","2004","Employed","higher vocational","","","","","1"
"Very often","2004","Employed","higher education","","","","","1"
"Never","2005","Not Employed","general elemantary","","","","","5"
"Never","2005","Not Employed","middle vocational","","","","","5"
"Never","2005","Not Employed","vocational + Abi","","","","","5"
"Never","2005","Not Employed","higher vocational","","","","","5"
"Never","2005","Not Employed","higher education","","","","","5"
"Never","2005","Employed","in school","","","","","5"
"Never","2005","Employed","inadequately","","","","","5"
"Never","2005","Employed","general elemantary","","","","","5"
"Never","2005","Employed","middle vocational","","","","","5"
"Never","2005","Employed","vocational + Abi","","","","","5"
"Never","2005","Employed","higher vocational","","","","","5"
"Never","2005","Employed","higher education","","","","","5"
"Never","2005","Not Employed","in school","","","","","5"
"Never","2005","Not Employed","inadequately","","","","","5"
"Often","2005","Not Employed","in school","","","","","2"
"Often","2005","Not Employed","inadequately","","","","","2"
"Often","2005","Not Employed","general elemantary","","","","","2"
"Often","2005","Not Employed","middle vocational","","","","","2"
"Often","2005","Not Employed","vocational + Abi","","","","","2"
"Often","2005","Not Employed","higher education","","","","","2"
"Often","2005","Employed","in school","","","","","2"
"Often","2005","Not Employed","higher vocational","","","","","2"
"Often","2005","Employed","inadequately","","","","","2"
"Often","2005","Employed","vocational + Abi","","","","","2"
"Often","2005","Employed","higher vocational","","","","","2"
"Often","2005","Employed","higher education","","","","","2"
"Often","2005","Employed","general elemantary","","","","","2"
"Often","2005","Employed","middle vocational","","","","","2"
"Rarely","2005","Not Employed","higher vocational","","","","","4"
"Rarely","2005","Employed","general elemantary","","","","","4"
"Rarely","2005","Not Employed","middle vocational","","","","","4"
"Rarely","2005","Not Employed","higher education","","","","","4"
"Rarely","2005","Employed","in school","","","","","4"
"Rarely","2005","Employed","inadequately","","","","","4"
"Rarely","2005","Not Employed","in school","","","","","4"
"Rarely","2005","Not Employed","inadequately","","","","","4"
"Rarely","2005","Not Employed","general elemantary","","","","","4"
"Rarely","2005","Not Employed","vocational + Abi","","","","","4"
"Rarely","2005","Employed","middle vocational","","","","","4"
"Rarely","2005","Employed","vocational + Abi","","","","","4"
"Rarely","2005","Employed","higher vocational","","","","","4"
"Rarely","2005","Employed","higher education","","","","","4"
"Sometimes","2005","Not Employed","in school","","","","","3"
"Sometimes","2005","Not Employed","higher education","","","","","3"
"Sometimes","2005","Employed","in school","","","","","3"
"Sometimes","2005","Employed","general elemantary","","","","","3"
"Sometimes","2005","Employed","inadequately","","","","","3"
"Sometimes","2005","Employed","higher vocational","","","","","3"
"Sometimes","2005","Employed","higher education","","","","","3"
"Sometimes","2005","Not Employed","inadequately","","","","","3"
"Sometimes","2005","Not Employed","general elemantary","","","","","3"
"Sometimes","2005","Not Employed","middle vocational","","","","","3"
"Sometimes","2005","Not Employed","vocational + Abi","","","","","3"
"Sometimes","2005","Not Employed","higher vocational","","","","","3"
"Sometimes","2005","Employed","middle vocational","","","","","3"
"Sometimes","2005","Employed","vocational + Abi","","","","","3"
"Very often","2005","Not Employed","in school","","","","","1"
"Very often","2005","Not Employed","inadequately","","","","","1"
"Very often","2005","Not Employed","general elemantary","","","","","1"
"Very often","2005","Not Employed","middle vocational","","","","","1"
"Very often","2005","Not Employed","vocational + Abi","","","","","1"
"Very often","2005","Not Employed","higher vocational","","","","","1"
"Very often","2005","Not Employed","higher education","","","","","1"
"Very often","2005","Employed","in school","","","","","1"
"Very often","2005","Employed","inadequately","","","","","1"
"Very often","2005","Employed","general elemantary","","","","","1"
"Very often","2005","Employed","middle vocational","","","","","1"
"Very often","2005","Employed","vocational + Abi","","","","","1"
"Very often","2005","Employed","higher vocational","","","","","1"
"Very often","2005","Employed","higher education","","","","","1"
"Never","2006","Not Employed","in school","","","","","5"
"Never","2006","Not Employed","inadequately","","","","","5"
"Never","2006","Not Employed","general elemantary","","","","","5"
"Never","2006","Not Employed","middle vocational","","","","","5"
"Never","2006","Not Employed","vocational + Abi","","","","","5"
"Never","2006","Not Employed","higher vocational","","","","","5"
"Never","2006","Not Employed","higher education","","","","","5"
"Never","2006","Employed","in school","","","","","5"
"Never","2006","Employed","inadequately","","","","","5"
"Never","2006","Employed","general elemantary","","","","","5"
"Never","2006","Employed","middle vocational","","","","","5"
"Never","2006","Employed","vocational + Abi","","","","","5"
"Never","2006","Employed","higher vocational","","","","","5"
"Never","2006","Employed","higher education","","","","","5"
"Often","2006","Not Employed","in school","","","","","2"
"Often","2006","Not Employed","inadequately","","","","","2"
"Often","2006","Not Employed","middle vocational","","","","","2"
"Often","2006","Not Employed","vocational + Abi","","","","","2"
"Often","2006","Not Employed","general elemantary","","","","","2"
"Often","2006","Not Employed","higher vocational","","","","","2"
"Often","2006","Not Employed","higher education","","","","","2"
"Often","2006","Employed","in school","","","","","2"
"Often","2006","Employed","inadequately","","","","","2"
"Often","2006","Employed","general elemantary","","","","","2"
"Often","2006","Employed","middle vocational","","","","","2"
"Often","2006","Employed","vocational + Abi","","","","","2"
"Often","2006","Employed","higher vocational","","","","","2"
"Often","2006","Employed","higher education","","","","","2"
"Rarely","2006","Employed","general elemantary","","","","","4"
"Rarely","2006","Not Employed","higher vocational","","","","","4"
"Rarely","2006","Not Employed","higher education","","","","","4"
"Rarely","2006","Employed","in school","","","","","4"
"Rarely","2006","Employed","inadequately","","","","","4"
"Rarely","2006","Not Employed","in school","","","","","4"
"Rarely","2006","Not Employed","inadequately","","","","","4"
"Rarely","2006","Not Employed","general elemantary","","","","","4"
"Rarely","2006","Not Employed","middle vocational","","","","","4"
"Rarely","2006","Employed","middle vocational","","","","","4"
"Rarely","2006","Employed","vocational + Abi","","","","","4"
"Rarely","2006","Employed","higher vocational","","","","","4"
"Rarely","2006","Employed","higher education","","","","","4"
"Rarely","2006","Not Employed","vocational + Abi","","","","","4"
"Sometimes","2006","Not Employed","in school","","","","","3"
"Sometimes","2006","Not Employed","inadequately","","","","","3"
"Sometimes","2006","Not Employed","general elemantary","","","","","3"
"Sometimes","2006","Not Employed","middle vocational","","","","","3"
"Sometimes","2006","Not Employed","higher education","","","","","3"
"Sometimes","2006","Employed","in school","","","","","3"
"Sometimes","2006","Employed","inadequately","","","","","3"
"Sometimes","2006","Employed","general elemantary","","","","","3"
"Sometimes","2006","Employed","middle vocational","","","","","3"
"Sometimes","2006","Employed","vocational + Abi","","","","","3"
"Sometimes","2006","Employed","higher vocational","","","","","3"
"Sometimes","2006","Employed","higher education","","","","","3"
"Sometimes","2006","Not Employed","vocational + Abi","","","","","3"
"Sometimes","2006","Not Employed","higher vocational","","","","","3"
"Very often","2006","Not Employed","in school","","","","","1"
"Very often","2006","Not Employed","inadequately","","","","","1"
"Very often","2006","Not Employed","general elemantary","","","","","1"
"Very often","2006","Not Employed","middle vocational","","","","","1"
"Very often","2006","Not Employed","vocational + Abi","","","","","1"
"Very often","2006","Not Employed","higher vocational","","","","","1"
"Very often","2006","Not Employed","higher education","","","","","1"
"Very often","2006","Employed","in school","","","","","1"
"Very often","2006","Employed","inadequately","","","","","1"
"Very often","2006","Employed","general elemantary","","","","","1"
"Very often","2006","Employed","middle vocational","","","","","1"
"Very often","2006","Employed","vocational + Abi","","","","","1"
"Very often","2006","Employed","higher vocational","","","","","1"
"Very often","2006","Employed","higher education","","","","","1"
"Never","2007","Not Employed","in school","","","","","5"
"Never","2007","Not Employed","inadequately","","","","","5"
"Never","2007","Not Employed","general elemantary","","","","","5"
"Never","2007","Not Employed","middle vocational","","","","","5"
"Never","2007","Not Employed","vocational + Abi","","","","","5"
"Never","2007","Not Employed","higher vocational","","","","","5"
"Never","2007","Not Employed","higher education","","","","","5"
"Never","2007","Employed","in school","","","","","5"
"Never","2007","Employed","inadequately","","","","","5"
"Never","2007","Employed","general elemantary","","","","","5"
"Never","2007","Employed","middle vocational","","","","","5"
"Never","2007","Employed","vocational + Abi","","","","","5"
"Never","2007","Employed","higher vocational","","","","","5"
"Never","2007","Employed","higher education","","","","","5"
"Often","2007","Employed","inadequately","","","","","2"
"Often","2007","Not Employed","middle vocational","","","","","2"
"Often","2007","Not Employed","vocational + Abi","","","","","2"
"Often","2007","Not Employed","higher vocational","","","","","2"
"Often","2007","Not Employed","higher education","","","","","2"
"Often","2007","Employed","in school","","","","","2"
"Often","2007","Not Employed","in school","","","","","2"
"Often","2007","Not Employed","inadequately","","","","","2"
"Often","2007","Not Employed","general elemantary","","","","","2"
"Often","2007","Employed","general elemantary","","","","","2"
"Often","2007","Employed","middle vocational","","","","","2"
"Often","2007","Employed","vocational + Abi","","","","","2"
"Often","2007","Employed","higher vocational","","","","","2"
"Often","2007","Employed","higher education","","","","","2"
"Rarely","2007","Not Employed","higher vocational","","","","","4"
"Rarely","2007","Not Employed","higher education","","","","","4"
"Rarely","2007","Employed","in school","","","","","4"
"Rarely","2007","Employed","inadequately","","","","","4"
"Rarely","2007","Employed","general elemantary","","","","","4"
"Rarely","2007","Not Employed","in school","","","","","4"
"Rarely","2007","Not Employed","inadequately","","","","","4"
"Rarely","2007","Not Employed","general elemantary","","","","","4"
"Rarely","2007","Not Employed","middle vocational","","","","","4"
"Rarely","2007","Not Employed","vocational + Abi","","","","","4"
"Rarely","2007","Employed","middle vocational","","","","","4"
"Rarely","2007","Employed","vocational + Abi","","","","","4"
"Rarely","2007","Employed","higher vocational","","","","","4"
"Rarely","2007","Employed","higher education","","","","","4"
"Sometimes","2007","Not Employed","middle vocational","","","","","3"
"Sometimes","2007","Not Employed","vocational + Abi","","","","","3"
"Sometimes","2007","Not Employed","higher vocational","","","","","3"
"Sometimes","2007","Not Employed","in school","","","","","3"
"Sometimes","2007","Not Employed","inadequately","","","","","3"
"Sometimes","2007","Not Employed","general elemantary","","","","","3"
"Sometimes","2007","Not Employed","higher education","","","","","3"
"Sometimes","2007","Employed","in school","","","","","3"
"Sometimes","2007","Employed","inadequately","","","","","3"
"Sometimes","2007","Employed","general elemantary","","","","","3"
"Sometimes","2007","Employed","middle vocational","","","","","3"
"Sometimes","2007","Employed","vocational + Abi","","","","","3"
"Sometimes","2007","Employed","higher vocational","","","","","3"
"Sometimes","2007","Employed","higher education","","","","","3"
"Very often","2007","Not Employed","in school","","","","","1"
"Very often","2007","Not Employed","inadequately","","","","","1"
"Very often","2007","Not Employed","general elemantary","","","","","1"
"Very often","2007","Not Employed","middle vocational","","","","","1"
"Very often","2007","Not Employed","vocational + Abi","","","","","1"
"Very often","2007","Not Employed","higher vocational","","","","","1"
"Very often","2007","Not Employed","higher education","","","","","1"
"Very often","2007","Employed","in school","","","","","1"
"Very often","2007","Employed","inadequately","","","","","1"
"Very often","2007","Employed","general elemantary","","","","","1"
"Very often","2007","Employed","middle vocational","","","","","1"
"Very often","2007","Employed","vocational + Abi","","","","","1"
"Very often","2007","Employed","higher vocational","","","","","1"
"Very often","2007","Employed","higher education","","","","","1"
"Never","2008","Not Employed","higher vocational","102","0.240514405070817","0.201200111040327","0.279828699101307","5"
"Never","2008","Not Employed","higher education","186","0.178948199458318","0.156842409239802","0.201053989676835","5"
"Never","2008","Employed","in school","","","","","5"
"Never","2008","Employed","inadequately","20","","","","5"
"Never","2008","Employed","general elemantary","142","0.211470091285566","0.183622243974326","0.239317938596807","5"
"Never","2008","Employed","middle vocational","762","0.135501278571411","0.126766546637864","0.144236010504957","5"
"Never","2008","Employed","vocational + Abi","76","0.0784114861032581","0.0602649944682009","0.0965579777383153","5"
"Never","2008","Employed","higher vocational","84","0.0918885509514142","0.0735676560981098","0.110209445804719","5"
"Never","2008","Employed","higher education","198","0.0634713365541691","0.0547945034376762","0.0721481696706621","5"
"Never","2008","Not Employed","in school","7","","","","5"
"Never","2008","Not Employed","inadequately","55","0.454248844729449","0.362037718304454","0.546459971154444","5"
"Never","2008","Not Employed","general elemantary","490","0.399634281867695","0.37179253539082","0.42747602834457","5"
"Never","2008","Not Employed","middle vocational","1166","0.314817529837677","0.300079704846812","0.329555354828542","5"
"Never","2008","Not Employed","vocational + Abi","45","0.186457650494123","0.138654316484987","0.23426098450326","5"
"Often","2008","Not Employed","middle vocational","356","0.0876876146720584","0.0787124643036267","0.0966627650404901","2"
"Often","2008","Not Employed","vocational + Abi","38","0.125556223587228","0.0848872633885318","0.166225183785923","2"
"Often","2008","Not Employed","higher vocational","42","0.0799749689247992","0.055023447828144","0.104926490021454","2"
"Often","2008","Not Employed","higher education","153","0.131270480695934","0.111795235858556","0.150745725533312","2"
"Often","2008","Employed","in school","26","","","","2"
"Often","2008","Employed","inadequately","8","","","","2"
"Often","2008","Not Employed","in school","96","0.328066781607117","0.273842222171792","0.382291341042443","2"
"Often","2008","Not Employed","inadequately","4","","","","2"
"Often","2008","Not Employed","general elemantary","104","0.0857989107839472","0.06987979585498","0.101718025712914","2"
"Often","2008","Employed","vocational + Abi","177","0.215030272220787","0.187296396802246","0.242764147639328","2"
"Often","2008","Employed","higher vocational","157","0.176172878034777","0.152010817243641","0.200334938825913","2"
"Often","2008","Employed","higher education","659","0.224371572546209","0.209525121153614","0.239218023938804","2"
"Often","2008","Employed","general elemantary","130","0.146862606003832","0.122723389412212","0.171001822595452","2"
"Often","2008","Employed","middle vocational","992","0.168316226471962","0.15876766795228","0.177864784991643","2"
"Rarely","2008","Not Employed","higher education","383","0.340106507712833","0.312785199374155","0.367427816051512","4"
"Rarely","2008","Employed","general elemantary","219","0.27933074072029","0.248733276718332","0.309928204722247","4"
"Rarely","2008","Employed","middle vocational","1798","0.302057351787802","0.290339438480257","0.313775265095347","4"
"Rarely","2008","Employed","in school","6","","","","4"
"Rarely","2008","Employed","inadequately","15","","","","4"
"Rarely","2008","Not Employed","in school","40","0.150767870397541","0.109442242991838","0.192093497803244","4"
"Rarely","2008","Not Employed","inadequately","29","","","","4"
"Rarely","2008","Not Employed","general elemantary","316","0.259685350308839","0.234762996300785","0.284607704316892","4"
"Rarely","2008","Not Employed","middle vocational","1183","0.301439410501507","0.286878019085517","0.316000801917497","4"
"Rarely","2008","Not Employed","vocational + Abi","78","0.369763881542696","0.310513399399903","0.429014363685489","4"
"Rarely","2008","Not Employed","higher vocational","169","0.349654190572287","0.305789839735995","0.39351854140858","4"
"Rarely","2008","Employed","vocational + Abi","223","0.280629207100904","0.250298876869975","0.310959537331832","4"
"Rarely","2008","Employed","higher vocational","331","0.316465054229049","0.286967252880126","0.345962855577972","4"
"Rarely","2008","Employed","higher education","830","0.275572565230121","0.259671459698007","0.291473670762235","4"
"Sometimes","2008","Not Employed","middle vocational","1024","0.27636852733299","0.262177826785288","0.290559227880692","3"
"Sometimes","2008","Not Employed","vocational + Abi","89","0.303759355892397","0.247314740446118","0.360203971338676","3"
"Sometimes","2008","Not Employed","higher vocational","134","0.312323721308416","0.269693786184191","0.354953656432641","3"
"Sometimes","2008","Not Employed","higher education","403","0.332174849552898","0.305012217059805","0.359337482045991","3"
"Sometimes","2008","Employed","in school","28","","","","3"
"Sometimes","2008","Employed","inadequately","24","","","","3"
"Sometimes","2008","Employed","general elemantary","305","0.322753517215605","0.290869947584316","0.354637086846894","3"
"Sometimes","2008","Not Employed","in school","113","0.405974105147882","0.349258352163258","0.462689858132505","3"
"Sometimes","2008","Not Employed","inadequately","21","","","","3"
"Sometimes","2008","Not Employed","general elemantary","262","0.243486786318055","0.219091657172945","0.267881915463166","3"
"Sometimes","2008","Employed","vocational + Abi","331","0.389743055781951","0.356821537061109","0.422664574502793","3"
"Sometimes","2008","Employed","higher vocational","355","0.393005958756439","0.362029042143331","0.423982875369547","3"
"Sometimes","2008","Employed","higher education","1216","0.389727000402407","0.372370817776981","0.407083183027833","3"
"Sometimes","2008","Employed","middle vocational","2162","0.360040543227543","0.347790217354462","0.372290869100624","3"
"Very often","2008","Not Employed","in school","32","0.0878706807408665","0.0551741216821039","0.120567239799629","1"
"Very often","2008","Not Employed","inadequately","3","","","","1"
"Very often","2008","Not Employed","general elemantary","17","","","","1"
"Very often","2008","Not Employed","middle vocational","86","0.0196869176557674","0.0152786081207799","0.024095227190755","1"
"Very often","2008","Not Employed","higher vocational","7","","","","1"
"Very often","2008","Not Employed","higher education","30","0.0174999625800166","0.00993787075312203","0.0250620544069112","1"
"Very often","2008","Employed","in school","5","","","","1"
"Very often","2008","Employed","inadequately","1","","","","1"
"Very often","2008","Employed","general elemantary","30","0.0395830447747075","0.0262863844206005","0.0528797051288146","1"
"Very often","2008","Employed","middle vocational","184","0.0340845999412827","0.029453924396857","0.0387152754857085","1"
"Very often","2008","Employed","vocational + Abi","36","0.0361859787930998","0.0235792884376346","0.0487926691485651","1"
"Very often","2008","Employed","higher vocational","28","","","","1"
"Very often","2008","Employed","higher education","130","0.0468575252670936","0.039336440705917","0.0543786098282702","1"
"Very often","2008","Not Employed","vocational + Abi","5","","","","1"
"Never","2009","Not Employed","higher vocational","","","","","5"
"Never","2009","Not Employed","higher education","","","","","5"
"Never","2009","Employed","in school","","","","","5"
"Never","2009","Employed","inadequately","","","","","5"
"Never","2009","Employed","general elemantary","","","","","5"
"Never","2009","Employed","middle vocational","","","","","5"
"Never","2009","Employed","vocational + Abi","","","","","5"
"Never","2009","Employed","higher vocational","","","","","5"
"Never","2009","Employed","higher education","","","","","5"
"Never","2009","Not Employed","in school","","","","","5"
"Never","2009","Not Employed","inadequately","","","","","5"
"Never","2009","Not Employed","general elemantary","","","","","5"
"Never","2009","Not Employed","middle vocational","","","","","5"
"Never","2009","Not Employed","vocational + Abi","","","","","5"
"Often","2009","Not Employed","in school","","","","","2"
"Often","2009","Not Employed","inadequately","","","","","2"
"Often","2009","Not Employed","general elemantary","","","","","2"
"Often","2009","Not Employed","middle vocational","","","","","2"
"Often","2009","Not Employed","vocational + Abi","","","","","2"
"Often","2009","Not Employed","higher vocational","","","","","2"
"Often","2009","Not Employed","higher education","","","","","2"
"Often","2009","Employed","in school","","","","","2"
"Often","2009","Employed","inadequately","","","","","2"
"Often","2009","Employed","general elemantary","","","","","2"
"Often","2009","Employed","middle vocational","","","","","2"
"Often","2009","Employed","vocational + Abi","","","","","2"
"Often","2009","Employed","higher vocational","","","","","2"
