"pld0043","year","e11102","education","n","percent","lower_confidence","upper_confidence"
"Sometimes","2004","Employed","college entrance qualification","","","",""
"Sometimes","2004","Employed","Other degree","","","",""
"Sometimes","2004","Employed","no degree/no degree yet","","","",""
"Rarely","2004","Not Employed","lower secondary degree","","","",""
"Rarely","2004","Not Employed","secondary school degree","","","",""
"Rarely","2004","Not Employed","college entrance qualification","","","",""
"Rarely","2004","Not Employed","Other degree","","","",""
"Rarely","2004","Not Employed","no degree/no degree yet","","","",""
"Rarely","2004","Employed","lower secondary degree","","","",""
"Rarely","2004","Employed","secondary school degree","","","",""
"Rarely","2004","Employed","college entrance qualification","","","",""
"Rarely","2004","Employed","Other degree","","","",""
"Rarely","2004","Employed","no degree/no degree yet","","","",""
"Never","2004","Not Employed","lower secondary degree","","","",""
"Never","2004","Not Employed","secondary school degree","","","",""
"Never","2004","Not Employed","college entrance qualification","","","",""
"Never","2004","Not Employed","Other degree","","","",""
"Never","2004","Not Employed","no degree/no degree yet","","","",""
"Never","2004","Employed","lower secondary degree","","","",""
"Never","2004","Employed","secondary school degree","","","",""
"Never","2004","Employed","college entrance qualification","","","",""
"Never","2004","Employed","Other degree","","","",""
"Never","2004","Employed","no degree/no degree yet","","","",""
"Very often","2005","Not Employed","lower secondary degree","","","",""
"Very often","2005","Not Employed","secondary school degree","","","",""
"Very often","2005","Not Employed","college entrance qualification","","","",""
"Very often","2005","Not Employed","Other degree","","","",""
"Very often","2005","Not Employed","no degree/no degree yet","","","",""
"Very often","2005","Employed","lower secondary degree","","","",""
"Very often","2005","Employed","secondary school degree","","","",""
"Very often","2005","Employed","college entrance qualification","","","",""
"Very often","2005","Employed","Other degree","","","",""
"Very often","2005","Employed","no degree/no degree yet","","","",""
"Often","2005","Not Employed","lower secondary degree","","","",""
"Often","2005","Not Employed","secondary school degree","","","",""
"Often","2005","Not Employed","college entrance qualification","","","",""
"Often","2005","Not Employed","Other degree","","","",""
"Often","2005","Not Employed","no degree/no degree yet","","","",""
"Often","2005","Employed","lower secondary degree","","","",""
"Often","2005","Employed","secondary school degree","","","",""
"Often","2005","Employed","college entrance qualification","","","",""
"Often","2005","Employed","Other degree","","","",""
"Often","2005","Employed","no degree/no degree yet","","","",""
"Sometimes","2005","Not Employed","lower secondary degree","","","",""
"Sometimes","2005","Not Employed","secondary school degree","","","",""
"Sometimes","2005","Not Employed","college entrance qualification","","","",""
"Sometimes","2005","Not Employed","Other degree","","","",""
"Sometimes","2005","Not Employed","no degree/no degree yet","","","",""
"Sometimes","2005","Employed","lower secondary degree","","","",""
"Sometimes","2005","Employed","secondary school degree","","","",""
"Sometimes","2005","Employed","college entrance qualification","","","",""
"Sometimes","2005","Employed","Other degree","","","",""
"Sometimes","2005","Employed","no degree/no degree yet","","","",""
"Rarely","2005","Not Employed","lower secondary degree","","","",""
"Rarely","2005","Not Employed","secondary school degree","","","",""
"Rarely","2005","Not Employed","college entrance qualification","","","",""
"Rarely","2005","Not Employed","Other degree","","","",""
"Rarely","2005","Not Employed","no degree/no degree yet","","","",""
"Rarely","2005","Employed","lower secondary degree","","","",""
"Rarely","2005","Employed","secondary school degree","","","",""
"Rarely","2005","Employed","college entrance qualification","","","",""
"Rarely","2005","Employed","Other degree","","","",""
"Rarely","2005","Employed","no degree/no degree yet","","","",""
"Never","2005","Not Employed","lower secondary degree","","","",""
"Never","2005","Not Employed","secondary school degree","","","",""
"Never","2005","Not Employed","college entrance qualification","","","",""
"Never","2005","Not Employed","Other degree","","","",""
"Never","2005","Not Employed","no degree/no degree yet","","","",""
"Never","2005","Employed","lower secondary degree","","","",""
"Never","2005","Employed","secondary school degree","","","",""
"Never","2005","Employed","college entrance qualification","","","",""
"Never","2005","Employed","Other degree","","","",""
"Never","2005","Employed","no degree/no degree yet","","","",""
"Very often","2006","Not Employed","lower secondary degree","","","",""
"Very often","2006","Not Employed","secondary school degree","","","",""
"Very often","2006","Not Employed","college entrance qualification","","","",""
"Very often","2006","Not Employed","Other degree","","","",""
"Very often","2006","Not Employed","no degree/no degree yet","","","",""
"Very often","2006","Employed","lower secondary degree","","","",""
"Very often","2006","Employed","secondary school degree","","","",""
"Very often","2006","Employed","college entrance qualification","","","",""
"Very often","2006","Employed","Other degree","","","",""
"Very often","2006","Employed","no degree/no degree yet","","","",""
"Often","2006","Not Employed","lower secondary degree","","","",""
"Often","2006","Not Employed","secondary school degree","","","",""
"Often","2006","Not Employed","college entrance qualification","","","",""
"Often","2006","Not Employed","Other degree","","","",""
"Often","2006","Not Employed","no degree/no degree yet","","","",""
"Often","2006","Employed","lower secondary degree","","","",""
"Often","2006","Employed","secondary school degree","","","",""
"Often","2006","Employed","college entrance qualification","","","",""
"Often","2006","Employed","Other degree","","","",""
"Often","2006","Employed","no degree/no degree yet","","","",""
"Sometimes","2006","Not Employed","lower secondary degree","","","",""
"Sometimes","2006","Not Employed","secondary school degree","","","",""
"Sometimes","2006","Not Employed","college entrance qualification","","","",""
"Sometimes","2006","Not Employed","Other degree","","","",""
"Sometimes","2006","Not Employed","no degree/no degree yet","","","",""
"Sometimes","2006","Employed","lower secondary degree","","","",""
"Sometimes","2006","Employed","secondary school degree","","","",""
"Sometimes","2006","Employed","college entrance qualification","","","",""
"Sometimes","2006","Employed","Other degree","","","",""
"Sometimes","2006","Employed","no degree/no degree yet","","","",""
"Rarely","2006","Not Employed","lower secondary degree","","","",""
"Rarely","2006","Not Employed","secondary school degree","","","",""
"Rarely","2006","Not Employed","college entrance qualification","","","",""
"Rarely","2006","Not Employed","Other degree","","","",""
"Rarely","2006","Not Employed","no degree/no degree yet","","","",""
"Rarely","2006","Employed","lower secondary degree","","","",""
"Rarely","2006","Employed","secondary school degree","","","",""
"Rarely","2006","Employed","college entrance qualification","","","",""
"Rarely","2006","Employed","Other degree","","","",""
"Rarely","2006","Employed","no degree/no degree yet","","","",""
"Never","2006","Not Employed","lower secondary degree","","","",""
"Never","2006","Not Employed","secondary school degree","","","",""
"Never","2006","Not Employed","college entrance qualification","","","",""
"Never","2006","Not Employed","Other degree","","","",""
"Never","2006","Not Employed","no degree/no degree yet","","","",""
"Never","2006","Employed","lower secondary degree","","","",""
"Never","2006","Employed","secondary school degree","","","",""
"Never","2006","Employed","college entrance qualification","","","",""
"Never","2006","Employed","Other degree","","","",""
"Never","2006","Employed","no degree/no degree yet","","","",""
"Very often","2007","Not Employed","lower secondary degree","","","",""
"Very often","2007","Not Employed","secondary school degree","","","",""
"Very often","2007","Not Employed","college entrance qualification","","","",""
"Very often","2007","Not Employed","Other degree","","","",""
"Very often","2007","Not Employed","no degree/no degree yet","","","",""
"Very often","2007","Employed","lower secondary degree","","","",""
"Very often","2007","Employed","secondary school degree","","","",""
"Very often","2007","Employed","college entrance qualification","","","",""
"Very often","2007","Employed","Other degree","","","",""
"Very often","2007","Employed","no degree/no degree yet","","","",""
"Often","2007","Not Employed","lower secondary degree","","","",""
"Often","2007","Not Employed","secondary school degree","","","",""
"Often","2007","Not Employed","college entrance qualification","","","",""
"Often","2007","Not Employed","Other degree","","","",""
"Often","2007","Not Employed","no degree/no degree yet","","","",""
"Often","2007","Employed","lower secondary degree","","","",""
"Often","2007","Employed","secondary school degree","","","",""
"Often","2007","Employed","college entrance qualification","","","",""
"Often","2007","Employed","Other degree","","","",""
"Often","2007","Employed","no degree/no degree yet","","","",""
"Sometimes","2007","Not Employed","lower secondary degree","","","",""
"Sometimes","2007","Not Employed","secondary school degree","","","",""
"Sometimes","2007","Not Employed","college entrance qualification","","","",""
"Sometimes","2007","Not Employed","Other degree","","","",""
"Sometimes","2007","Not Employed","no degree/no degree yet","","","",""
"Sometimes","2007","Employed","lower secondary degree","","","",""
"Sometimes","2007","Employed","secondary school degree","","","",""
"Sometimes","2007","Employed","college entrance qualification","","","",""
"Sometimes","2007","Employed","Other degree","","","",""
"Sometimes","2007","Employed","no degree/no degree yet","","","",""
"Rarely","2007","Not Employed","lower secondary degree","","","",""
"Rarely","2007","Not Employed","secondary school degree","","","",""
"Rarely","2007","Not Employed","college entrance qualification","","","",""
"Rarely","2007","Not Employed","Other degree","","","",""
"Rarely","2007","Not Employed","no degree/no degree yet","","","",""
"Rarely","2007","Employed","lower secondary degree","","","",""
"Rarely","2007","Employed","secondary school degree","","","",""
"Rarely","2007","Employed","college entrance qualification","","","",""
"Rarely","2007","Employed","Other degree","","","",""
"Rarely","2007","Employed","no degree/no degree yet","","","",""
"Never","2007","Not Employed","lower secondary degree","","","",""
"Never","2007","Not Employed","secondary school degree","","","",""
"Never","2007","Not Employed","college entrance qualification","","","",""
"Never","2007","Not Employed","Other degree","","","",""
"Never","2007","Not Employed","no degree/no degree yet","","","",""
"Never","2007","Employed","lower secondary degree","","","",""
"Never","2007","Employed","secondary school degree","","","",""
"Never","2007","Employed","college entrance qualification","","","",""
"Never","2007","Employed","Other degree","","","",""
"Never","2007","Employed","no degree/no degree yet","","","",""
"Very often","2008","Not Employed","lower secondary degree","42","0.0120218523349474","0.00842769480894481","0.01561600986095"
"Very often","2008","Not Employed","secondary school degree","44","0.0225510033687146","0.015159849739479","0.0299421569979502"
"Very often","2008","Not Employed","college entrance qualification","49","0.0310680490948851","0.0217783997337535","0.0403576984560166"
"Very often","2008","Not Employed","Other degree","6","","",""
"Very often","2008","Not Employed","no degree/no degree yet","36","0.0734855725362827","0.048041621991463","0.0989295230811023"
"Very often","2008","Employed","lower secondary degree","68","0.0274026024218357","0.0214690696368129","0.0333361352068586"
"Very often","2008","Employed","secondary school degree","140","0.0362753270736968","0.0306125832918163","0.0419380708555773"
"Very often","2008","Employed","college entrance qualification","171","0.0450728789078084","0.0384661593991287","0.0516795984164881"
"Very often","2008","Employed","Other degree","20","","",""
"Very often","2008","Employed","no degree/no degree yet","5","","",""
"Often","2008","Not Employed","lower secondary degree","236","0.0680654670140375","0.0597594300339247","0.0763715039941503"
"Often","2008","Not Employed","secondary school degree","189","0.107118884513764","0.0917227363613214","0.122515032666206"
"Often","2008","Not Employed","college entrance qualification","235","0.163462591087784","0.143663394644709","0.183261787530859"
"Often","2008","Not Employed","Other degree","28","","",""
"Often","2008","Not Employed","no degree/no degree yet","101","0.204894253787186","0.16553609767878","0.244252409895592"
"Often","2008","Employed","lower secondary degree","391","0.127903942530879","0.115765163180098","0.14004272188166"
"Often","2008","Employed","secondary school degree","725","0.178291886116478","0.166699593588883","0.189884178644073"
"Often","2008","Employed","college entrance qualification","884","0.247992035436455","0.234239803364318","0.261744267508592"
"Often","2008","Employed","Other degree","78","0.148341616509547","0.11796639627064","0.178716836748455"
"Often","2008","Employed","no degree/no degree yet","36","0.229129573225181","0.159262595607381","0.29899655084298"
"Sometimes","2008","Not Employed","lower secondary degree","789","0.232005901893941","0.21808503755313","0.245926766234752"
"Sometimes","2008","Not Employed","secondary school degree","516","0.362445322264238","0.338514247160182","0.386376397368295"
"Sometimes","2008","Not Employed","college entrance qualification","494","0.344818772876755","0.319369705859935","0.370267839893575"
"Sometimes","2008","Not Employed","Other degree","102","0.251918338208635","0.210050796565861","0.293785879851409"
"Sometimes","2008","Not Employed","no degree/no degree yet","136","0.309301279502713","0.264230757039591","0.354371801965836"
"Sometimes","2008","Employed","lower secondary degree","1006","0.344295912592178","0.327026770266083","0.361565054918272"
"Sometimes","2008","Employed","secondary school degree","1621","0.377502118644621","0.362820518560887","0.392183718728355"
"Sometimes","2008","Employed","college entrance qualification","1527","0.395062011094891","0.379494070344424","0.410629951845359"
"Sometimes","2008","Employed","Other degree","165","0.301585798124571","0.262364930820094","0.340806665429049"
"Sometimes","2008","Employed","no degree/no degree yet","53","0.330661791156678","0.252453012021368","0.408870570291988"
"Rarely","2008","Not Employed","lower secondary degree","1114","0.298904126982715","0.283807066164561","0.314001187800869"
"Rarely","2008","Not Employed","secondary school degree","495","0.31133979669313","0.288288144731204","0.334391448655056"
"Rarely","2008","Not Employed","college entrance qualification","401","0.324972092739623","0.29989486122494","0.350049324254306"
"Rarely","2008","Not Employed","Other degree","109","0.269816366406014","0.227008532088444","0.312624200723585"
"Rarely","2008","Not Employed","no degree/no degree yet","72","0.218842885977867","0.178525457770637","0.259160314185097"
"Rarely","2008","Employed","lower secondary degree","950","0.312122582882","0.295281538827224","0.328963626936776"
"Rarely","2008","Employed","secondary school degree","1276","0.306230087705252","0.292270377120402","0.320189798290103"
"Rarely","2008","Employed","college entrance qualification","987","0.25855910708756","0.244615944452629","0.27250226972249"
"Rarely","2008","Employed","Other degree","148","0.311392378609096","0.271819729794897","0.350965027423295"
"Rarely","2008","Employed","no degree/no degree yet","26","","",""
"Never","2008","Not Employed","lower secondary degree","1351","0.389002651774359","0.372924590213635","0.405080713335083"
"Never","2008","Not Employed","secondary school degree","306","0.196544993160154","0.176761908244006","0.216328078076301"
"Never","2008","Not Employed","college entrance qualification","161","0.135678494200953","0.11734315879313","0.154013829608777"
"Never","2008","Not Employed","Other degree","168","0.386292473760973","0.339334222723001","0.433250724798945"
"Never","2008","Not Employed","no degree/no degree yet","59","0.193476008195951","0.154956599373975","0.231995417017927"
"Never","2008","Employed","lower secondary degree","493","0.188274959573107","0.174066347959231","0.202483571186983"
"Never","2008","Employed","secondary school degree","426","0.101700580459952","0.0925464514247504","0.110854709495153"
"Never","2008","Employed","college entrance qualification","219","0.0533139674732858","0.0461596766228627","0.0604682583237088"
"Never","2008","Employed","Other degree","115","0.199772440920699","0.165603638385217","0.233941243456182"
"Never","2008","Employed","no degree/no degree yet","19","","",""
"Very often","2009","Not Employed","lower secondary degree","","","",""
"Very often","2009","Not Employed","secondary school degree","","","",""
"Very often","2009","Not Employed","college entrance qualification","","","",""
"Very often","2009","Not Employed","Other degree","","","",""
"Very often","2009","Not Employed","no degree/no degree yet","","","",""
"Very often","2009","Employed","lower secondary degree","","","",""
"Very often","2009","Employed","secondary school degree","","","",""
"Very often","2009","Employed","college entrance qualification","","","",""
"Very often","2009","Employed","Other degree","","","",""
"Very often","2009","Employed","no degree/no degree yet","","","",""
"Often","2009","Not Employed","lower secondary degree","","","",""
"Often","2009","Not Employed","secondary school degree","","","",""
"Often","2009","Not Employed","college entrance qualification","","","",""
"Often","2009","Not Employed","Other degree","","","",""
"Often","2009","Not Employed","no degree/no degree yet","","","",""
"Often","2009","Employed","lower secondary degree","","","",""
"Often","2009","Employed","secondary school degree","","","",""
"Often","2009","Employed","college entrance qualification","","","",""
"Often","2009","Employed","Other degree","","","",""
"Often","2009","Employed","no degree/no degree yet","","","",""
"Sometimes","2009","Not Employed","lower secondary degree","","","",""
"Sometimes","2009","Not Employed","secondary school degree","","","",""
"Sometimes","2009","Not Employed","college entrance qualification","","","",""
"Sometimes","2009","Not Employed","Other degree","","","",""
"Sometimes","2009","Not Employed","no degree/no degree yet","","","",""
"Sometimes","2009","Employed","lower secondary degree","","","",""
"Sometimes","2009","Employed","secondary school degree","","","",""
"Sometimes","2009","Employed","college entrance qualification","","","",""
"Sometimes","2009","Employed","Other degree","","","",""
"Sometimes","2009","Employed","no degree/no degree yet","","","",""
"Rarely","2009","Not Employed","lower secondary degree","","","",""
"Rarely","2009","Not Employed","secondary school degree","","","",""
"Rarely","2009","Not Employed","college entrance qualification","","","",""
"Rarely","2009","Not Employed","Other degree","","","",""
"Rarely","2009","Not Employed","no degree/no degree yet","","","",""
"Rarely","2009","Employed","lower secondary degree","","","",""
"Rarely","2009","Employed","secondary school degree","","","",""
"Rarely","2009","Employed","college entrance qualification","","","",""
"Rarely","2009","Employed","Other degree","","","",""
"Rarely","2009","Employed","no degree/no degree yet","","","",""
"Never","2009","Not Employed","lower secondary degree","","","",""
"Never","2009","Not Employed","secondary school degree","","","",""
"Never","2009","Not Employed","college entrance qualification","","","",""
"Never","2009","Not Employed","Other degree","","","",""
"Never","2009","Not Employed","no degree/no degree yet","","","",""
"Never","2009","Employed","lower secondary degree","","","",""
"Never","2009","Employed","secondary school degree","","","",""
"Never","2009","Employed","college entrance qualification","","","",""
"Never","2009","Employed","Other degree","","","",""
"Never","2009","Employed","no degree/no degree yet","","","",""
"Very often","2010","Not Employed","lower secondary degree","","","",""
"Very often","2010","Not Employed","secondary school degree","","","",""
"Very often","2010","Not Employed","college entrance qualification","","","",""
"Very often","2010","Not Employed","Other degree","","","",""
"Very often","2010","Not Employed","no degree/no degree yet","","","",""
"Very often","2010","Employed","lower secondary degree","","","",""
"Very often","2010","Employed","secondary school degree","","","",""
"Very often","2010","Employed","college entrance qualification","","","",""
"Very often","2010","Employed","Other degree","","","",""
"Very often","2010","Employed","no degree/no degree yet","","","",""
"Often","2010","Not Employed","lower secondary degree","","","",""
"Often","2010","Not Employed","secondary school degree","","","",""
"Often","2010","Not Employed","college entrance qualification","","","",""
"Often","2010","Not Employed","Other degree","","","",""
"Often","2010","Not Employed","no degree/no degree yet","","","",""
"Often","2010","Employed","lower secondary degree","","","",""
"Often","2010","Employed","secondary school degree","","","",""
"Often","2010","Employed","college entrance qualification","","","",""
"Often","2010","Employed","Other degree","","","",""
"Often","2010","Employed","no degree/no degree yet","","","",""
"Sometimes","2010","Not Employed","lower secondary degree","","","",""
"Sometimes","2010","Not Employed","secondary school degree","","","",""
"Sometimes","2010","Not Employed","college entrance qualification","","","",""
"Sometimes","2010","Not Employed","Other degree","","","",""
"Sometimes","2010","Not Employed","no degree/no degree yet","","","",""
"Sometimes","2010","Employed","lower secondary degree","","","",""
"Sometimes","2010","Employed","secondary school degree","","","",""
"Sometimes","2010","Employed","college entrance qualification","","","",""
"Sometimes","2010","Employed","Other degree","","","",""
"Sometimes","2010","Employed","no degree/no degree yet","","","",""
"Rarely","2010","Not Employed","lower secondary degree","","","",""
"Rarely","2010","Not Employed","secondary school degree","","","",""
"Rarely","2010","Not Employed","college entrance qualification","","","",""
"Rarely","2010","Not Employed","Other degree","","","",""
"Rarely","2010","Not Employed","no degree/no degree yet","","","",""
"Rarely","2010","Employed","lower secondary degree","","","",""
"Rarely","2010","Employed","secondary school degree","","","",""
"Rarely","2010","Employed","college entrance qualification","","","",""
"Rarely","2010","Employed","Other degree","","","",""
"Rarely","2010","Employed","no degree/no degree yet","","","",""
"Never","2010","Not Employed","lower secondary degree","","","",""
"Never","2010","Not Employed","secondary school degree","","","",""
"Never","2010","Not Employed","college entrance qualification","","","",""
"Never","2010","Not Employed","Other degree","","","",""
"Never","2010","Not Employed","no degree/no degree yet","","","",""
"Never","2010","Employed","lower secondary degree","","","",""
"Never","2010","Employed","secondary school degree","","","",""
"Never","2010","Employed","college entrance qualification","","","",""
"Never","2010","Employed","Other degree","","","",""
"Never","2010","Employed","no degree/no degree yet","","","",""
"Very often","2011","Not Employed","lower secondary degree","","","",""
"Very often","2011","Not Employed","secondary school degree","","","",""
"Very often","2011","Not Employed","college entrance qualification","","","",""
"Very often","2011","Not Employed","Other degree","","","",""
"Very often","2011","Not Employed","no degree/no degree yet","","","",""
"Very often","2011","Employed","lower secondary degree","","","",""
"Very often","2011","Employed","secondary school degree","","","",""
"Very often","2011","Employed","college entrance qualification","","","",""
"Very often","2011","Employed","Other degree","","","",""
"Very often","2011","Employed","no degree/no degree yet","","","",""
"Often","2011","Not Employed","lower secondary degree","","","",""
"Often","2011","Not Employed","secondary school degree","","","",""
"Often","2011","Not Employed","college entrance qualification","","","",""
"Often","2011","Not Employed","Other degree","","","",""
"Often","2011","Not Employed","no degree/no degree yet","","","",""
"Often","2011","Employed","lower secondary degree","","","",""
"Often","2011","Employed","secondary school degree","","","",""
"Often","2011","Employed","college entrance qualification","","","",""
"Often","2011","Employed","Other degree","","","",""
"Often","2011","Employed","no degree/no degree yet","","","",""
"Sometimes","2011","Not Employed","lower secondary degree","","","",""
"Sometimes","2011","Not Employed","secondary school degree","","","",""
"Sometimes","2011","Not Employed","college entrance qualification","","","",""
"Sometimes","2011","Not Employed","Other degree","","","",""
"Sometimes","2011","Not Employed","no degree/no degree yet","","","",""
"Sometimes","2011","Employed","lower secondary degree","","","",""
"Sometimes","2011","Employed","secondary school degree","","","",""
"Sometimes","2011","Employed","college entrance qualification","","","",""
"Sometimes","2011","Employed","Other degree","","","",""
"Sometimes","2011","Employed","no degree/no degree yet","","","",""
"Rarely","2011","Not Employed","lower secondary degree","","","",""
"Rarely","2011","Not Employed","secondary school degree","","","",""
"Rarely","2011","Not Employed","college entrance qualification","","","",""
"Rarely","2011","Not Employed","Other degree","","","",""
"Rarely","2011","Not Employed","no degree/no degree yet","","","",""
"Rarely","2011","Employed","lower secondary degree","","","",""
"Rarely","2011","Employed","secondary school degree","","","",""
"Rarely","2011","Employed","college entrance qualification","","","",""
"Rarely","2011","Employed","Other degree","","","",""
"Rarely","2011","Employed","no degree/no degree yet","","","",""
"Never","2011","Not Employed","lower secondary degree","","","",""
"Never","2011","Not Employed","secondary school degree","","","",""
"Never","2011","Not Employed","college entrance qualification","","","",""
"Never","2011","Not Employed","Other degree","","","",""
"Never","2011","Not Employed","no degree/no degree yet","","","",""
"Never","2011","Employed","lower secondary degree","","","",""
"Never","2011","Employed","secondary school degree","","","",""
"Never","2011","Employed","college entrance qualification","","","",""
"Never","2011","Employed","Other degree","","","",""
"Never","2011","Employed","no degree/no degree yet","","","",""
"Very often","2012","Not Employed","lower secondary degree","","","",""
"Very often","2012","Not Employed","secondary school degree","","","",""
"Very often","2012","Not Employed","college entrance qualification","","","",""
"Very often","2012","Not Employed","Other degree","","","",""
"Very often","2012","Not Employed","no degree/no degree yet","","","",""
"Very often","2012","Employed","lower secondary degree","","","",""
"Very often","2012","Employed","secondary school degree","","","",""
"Very often","2012","Employed","college entrance qualification","","","",""
"Very often","2012","Employed","Other degree","","","",""
