"pld0043","year","migback","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Often","2003","no migration background","(1b) general elementary school","139","0.0906080081165909","0.0756673808957441","0.105548635337438"
"Often","2003","no migration background","(1c) basic vocational qualification","561","0.103261672929427","0.0951514611682433","0.111371884690611"
"Often","2003","no migration background","(2b) intermediate general qualification","131","0.236896198727346","0.199849997015609","0.273942400439084"
"Often","2003","no migration background","(2a) intermediate vocational","789","0.1623077545345","0.151936754532936","0.172678754536064"
"Often","2003","no migration background","(2c_gen) general maturity certificate","240","0.325259312991662","0.289437404022961","0.361081221960364"
"Often","2003","no migration background","(2c_voc) vocational maturity certificate","253","0.195703591597509","0.173495547117733","0.217911636077284"
"Often","2003","no migration background","(3a) lower tertiary education","306","0.198748899288172","0.179304455794479","0.218193342781866"
"Often","2003","no migration background","(3b) higher tertiary education","449","0.202014213951536","0.185598430266725","0.218429997636346"
"Often","2003","direct migration background","(0) in school","16","","",""
"Often","2003","direct migration background","(1a) inadequately completed","11","","",""
"Often","2003","direct migration background","(1b) general elementary school","61","0.111418233146874","0.0863664518688241","0.136470014424923"
"Often","2003","direct migration background","(1c) basic vocational qualification","83","0.131729873738363","0.107493543618678","0.155966203858048"
"Often","2003","direct migration background","(2b) intermediate general qualification","13","","",""
"Often","2003","direct migration background","(2a) intermediate vocational","26","","",""
"Often","2003","direct migration background","(2c_gen) general maturity certificate","34","0.363161668424078","0.278855823794628","0.447467513053528"
"Often","2003","direct migration background","(2c_voc) vocational maturity certificate","48","0.177674024596567","0.133681076484782","0.221666972708351"
"Often","2003","direct migration background","(3a) lower tertiary education","18","","",""
"Often","2003","direct migration background","(3b) higher tertiary education","63","0.215513073804364","0.167692081161872","0.263334066446857"
"Often","2003","indirect migration background","(0) in school","31","0.392642350144366","0.279052444214997","0.506232256073735"
"Often","2003","indirect migration background","(1a) inadequately completed","","","",""
"Often","2003","indirect migration background","(1b) general elementary school","20","","",""
"Often","2003","indirect migration background","(1c) basic vocational qualification","24","","",""
"Often","2003","indirect migration background","(2b) intermediate general qualification","28","","",""
"Often","2003","indirect migration background","(2a) intermediate vocational","37","0.221990583517369","0.151361759760102","0.292619407274635"
"Often","2003","indirect migration background","(2c_gen) general maturity certificate","32","0.465682310426784","0.359639000492472","0.571725620361095"
"Often","2003","indirect migration background","(2c_voc) vocational maturity certificate","11","","",""
"Often","2003","indirect migration background","(3a) lower tertiary education","8","","",""
"Often","2003","indirect migration background","(3b) higher tertiary education","19","","",""
"Sometimes","2003","no migration background","(0) in school","168","0.343848578818084","0.302046978687965","0.385650178948203"
"Sometimes","2003","no migration background","(1a) inadequately completed","21","","",""
"Sometimes","2003","no migration background","(1b) general elementary school","336","0.225788983857504","0.20402737382912","0.247550593885888"
"Sometimes","2003","no migration background","(1c) basic vocational qualification","1640","0.296473627447704","0.284301598565691","0.308645656329717"
"Sometimes","2003","no migration background","(2b) intermediate general qualification","195","0.385463371110962","0.343056300137182","0.427870442084742"
"Sometimes","2003","no migration background","(2a) intermediate vocational","1817","0.367034732082594","0.353478085524039","0.380591378641149"
"Sometimes","2003","no migration background","(2c_gen) general maturity certificate","239","0.394161729312735","0.356795352790891","0.431528105834578"
"Sometimes","2003","no migration background","(2c_voc) vocational maturity certificate","517","0.408873966488995","0.38135465089525","0.436393282082739"
"Sometimes","2003","no migration background","(3a) lower tertiary education","601","0.368278037466845","0.344775771841359","0.391780303092331"
"Sometimes","2003","no migration background","(3b) higher tertiary education","985","0.426508813235913","0.406287914336926","0.4467297121349"
"Sometimes","2003","direct migration background","(0) in school","20","","",""
"Sometimes","2003","direct migration background","(1a) inadequately completed","45","0.252044857084387","0.187899023449817","0.316190690718957"
"Sometimes","2003","direct migration background","(1b) general elementary school","195","0.325740039264667","0.288426964648519","0.363053113880815"
"Sometimes","2003","direct migration background","(1c) basic vocational qualification","224","0.281824418243305","0.249583907056383","0.314064929430227"
"Sometimes","2003","direct migration background","(2b) intermediate general qualification","17","","",""
"Sometimes","2003","direct migration background","(2a) intermediate vocational","62","0.482945990888452","0.404530289856477","0.561361691920427"
"Sometimes","2003","direct migration background","(2c_gen) general maturity certificate","34","0.195394870589224","0.125885867105451","0.264903874072997"
"Sometimes","2003","direct migration background","(2c_voc) vocational maturity certificate","98","0.321998503076571","0.268222150218152","0.37577485593499"
"Sometimes","2003","direct migration background","(3a) lower tertiary education","26","","",""
"Sometimes","2003","direct migration background","(3b) higher tertiary education","98","0.331885085244043","0.277119419379698","0.386650751108388"
"Sometimes","2003","indirect migration background","(0) in school","22","","",""
"Sometimes","2003","indirect migration background","(1a) inadequately completed","3","","",""
"Sometimes","2003","indirect migration background","(1b) general elementary school","48","0.405740834793024","0.317143758407866","0.494337911178181"
"Sometimes","2003","indirect migration background","(1c) basic vocational qualification","51","0.330392493276386","0.251917047685593","0.408867938867179"
"Sometimes","2003","indirect migration background","(2b) intermediate general qualification","27","","",""
"Sometimes","2003","indirect migration background","(2a) intermediate vocational","58","0.427281560672824","0.343209841346894","0.511353279998754"
"Sometimes","2003","indirect migration background","(2c_gen) general maturity certificate","27","","",""
"Sometimes","2003","indirect migration background","(2c_voc) vocational maturity certificate","26","","",""
"Sometimes","2003","indirect migration background","(3a) lower tertiary education","7","","",""
"Sometimes","2003","indirect migration background","(3b) higher tertiary education","15","","",""
"Rarely","2003","no migration background","(0) in school","56","0.118196056898743","0.0897845175090633","0.146607596288423"
"Rarely","2003","no migration background","(1a) inadequately completed","21","","",""
"Rarely","2003","no migration background","(1b) general elementary school","375","0.264965787247564","0.24199591112213","0.287935663372997"
"Rarely","2003","no migration background","(1c) basic vocational qualification","1675","0.297069497243396","0.28489040345589","0.309248591030901"
"Rarely","2003","no migration background","(2b) intermediate general qualification","88","0.18392810455727","0.15017131851954","0.217684890595001"
"Rarely","2003","no migration background","(2a) intermediate vocational","1503","0.303662790012291","0.290729341381085","0.316596238643497"
"Rarely","2003","no migration background","(2c_gen) general maturity certificate","90","0.131077940081136","0.105271944316956","0.156883935845316"
"Rarely","2003","no migration background","(2c_voc) vocational maturity certificate","296","0.246525862978973","0.222400810058303","0.270650915899643"
"Rarely","2003","no migration background","(3a) lower tertiary education","491","0.291504463628544","0.269360773459892","0.313648153797196"
"Rarely","2003","no migration background","(3b) higher tertiary education","623","0.259207593642441","0.24129142259963","0.277123764685251"
"Rarely","2003","direct migration background","(0) in school","7","","",""
"Rarely","2003","direct migration background","(1a) inadequately completed","50","0.286631404522196","0.219826147952775","0.353436661091618"
"Rarely","2003","direct migration background","(1b) general elementary school","146","0.229353292503486","0.195880501020594","0.262826083986378"
"Rarely","2003","direct migration background","(1c) basic vocational qualification","202","0.277964747019729","0.24585984468102","0.310069649358439"
"Rarely","2003","direct migration background","(2b) intermediate general qualification","13","","",""
"Rarely","2003","direct migration background","(2a) intermediate vocational","41","0.191272139658576","0.12955399639511","0.252990282922043"
"Rarely","2003","direct migration background","(2c_gen) general maturity certificate","27","","",""
"Rarely","2003","direct migration background","(2c_voc) vocational maturity certificate","78","0.249949591944011","0.20011619022203","0.299782993665991"
"Rarely","2003","direct migration background","(3a) lower tertiary education","26","","",""
"Rarely","2003","direct migration background","(3b) higher tertiary education","63","0.241779991212228","0.191983731861687","0.29157625056277"
"Rarely","2003","indirect migration background","(0) in school","7","","",""
"Rarely","2003","indirect migration background","(1a) inadequately completed","3","","",""
"Rarely","2003","indirect migration background","(1b) general elementary school","26","","",""
"Rarely","2003","indirect migration background","(1c) basic vocational qualification","37","0.261242840240231","0.187946616916072","0.33453906356439"
"Rarely","2003","indirect migration background","(2b) intermediate general qualification","8","","",""
"Rarely","2003","indirect migration background","(2a) intermediate vocational","15","","",""
"Rarely","2003","indirect migration background","(2c_gen) general maturity certificate","8","","",""
"Rarely","2003","indirect migration background","(2c_voc) vocational maturity certificate","9","","",""
"Rarely","2003","indirect migration background","(3a) lower tertiary education","2","","",""
"Rarely","2003","indirect migration background","(3b) higher tertiary education","7","","",""
"Never","2003","no migration background","(0) in school","8","","",""
"Never","2003","no migration background","(1a) inadequately completed","29","","",""
"Never","2003","no migration background","(1b) general elementary school","534","0.3956381317395","0.370186972141074","0.421089291337927"
"Never","2003","no migration background","(1c) basic vocational qualification","1408","0.281998979755793","0.270006305190425","0.293991654321161"
"Never","2003","no migration background","(2b) intermediate general qualification","48","0.121062018996268","0.0926399359056886","0.149484102086848"
"Never","2003","no migration background","(2a) intermediate vocational","556","0.122280573447464","0.113066209950857","0.13149493694407"
"Never","2003","no migration background","(2c_gen) general maturity certificate","17","","",""
"Never","2003","no migration background","(2c_voc) vocational maturity certificate","103","0.0913218407447133","0.0751970076084421","0.107446673880984"
"Never","2003","no migration background","(3a) lower tertiary education","156","0.105844453599905","0.0908545298938551","0.120834377305954"
"Never","2003","no migration background","(3b) higher tertiary education","145","0.0738795953681822","0.0631848842178832","0.0845743065184812"
"Never","2003","direct migration background","(0) in school","1","","",""
"Never","2003","direct migration background","(1a) inadequately completed","69","0.397446280692766","0.325147851522369","0.469744709863163"
"Never","2003","direct migration background","(1b) general elementary school","190","0.309161295704465","0.272365968539271","0.345956622869659"
"Never","2003","direct migration background","(1c) basic vocational qualification","208","0.257794760990769","0.22644773503655","0.289141786944987"
"Never","2003","direct migration background","(2b) intermediate general qualification","5","","",""
"Never","2003","direct migration background","(2a) intermediate vocational","21","","",""
"Never","2003","direct migration background","(2c_gen) general maturity certificate","23","","",""
"Never","2003","direct migration background","(2c_voc) vocational maturity certificate","59","0.205420510512274","0.158921932759729","0.251919088264818"
"Never","2003","direct migration background","(3a) lower tertiary education","11","","",""
"Never","2003","direct migration background","(3b) higher tertiary education","48","0.170787451804394","0.127020144016039","0.21455475959275"
"Never","2003","indirect migration background","(0) in school","3","","",""
"Never","2003","indirect migration background","(1a) inadequately completed","3","","",""
"Never","2003","indirect migration background","(1b) general elementary school","19","","",""
"Never","2003","indirect migration background","(1c) basic vocational qualification","20","","",""
"Never","2003","indirect migration background","(2b) intermediate general qualification","3","","",""
"Never","2003","indirect migration background","(2a) intermediate vocational","10","","",""
"Never","2003","indirect migration background","(2c_gen) general maturity certificate","8","","",""
"Never","2003","indirect migration background","(2c_voc) vocational maturity certificate","7","","",""
"Never","2003","indirect migration background","(3a) lower tertiary education","","","",""
"Never","2003","indirect migration background","(3b) higher tertiary education","2","","",""
"Very often","2004","no migration background","(0) in school","","","",""
"Very often","2004","no migration background","(1a) inadequately completed","","","",""
"Very often","2004","no migration background","(1b) general elementary school","","","",""
"Very often","2004","no migration background","(1c) basic vocational qualification","","","",""
"Very often","2004","no migration background","(2b) intermediate general qualification","","","",""
"Very often","2004","no migration background","(2a) intermediate vocational","","","",""
"Very often","2004","no migration background","(2c_gen) general maturity certificate","","","",""
"Very often","2004","no migration background","(2c_voc) vocational maturity certificate","","","",""
"Very often","2004","no migration background","(3a) lower tertiary education","","","",""
"Very often","2004","no migration background","(3b) higher tertiary education","","","",""
"Very often","2004","direct migration background","(0) in school","","","",""
"Very often","2004","direct migration background","(1a) inadequately completed","","","",""
"Very often","2004","direct migration background","(1b) general elementary school","","","",""
"Very often","2004","direct migration background","(1c) basic vocational qualification","","","",""
"Very often","2004","direct migration background","(2b) intermediate general qualification","","","",""
"Very often","2004","direct migration background","(2a) intermediate vocational","","","",""
"Very often","2004","direct migration background","(2c_gen) general maturity certificate","","","",""
"Very often","2004","direct migration background","(2c_voc) vocational maturity certificate","","","",""
"Very often","2004","direct migration background","(3a) lower tertiary education","","","",""
"Very often","2004","direct migration background","(3b) higher tertiary education","","","",""
"Very often","2004","indirect migration background","(0) in school","","","",""
"Very often","2004","indirect migration background","(1a) inadequately completed","","","",""
"Very often","2004","indirect migration background","(1b) general elementary school","","","",""
"Very often","2004","indirect migration background","(1c) basic vocational qualification","","","",""
"Very often","2004","indirect migration background","(2b) intermediate general qualification","","","",""
"Very often","2004","indirect migration background","(2a) intermediate vocational","","","",""
"Very often","2004","indirect migration background","(2c_gen) general maturity certificate","","","",""
"Very often","2004","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"Very often","2004","indirect migration background","(3a) lower tertiary education","","","",""
"Very often","2004","indirect migration background","(3b) higher tertiary education","","","",""
"Often","2004","no migration background","(0) in school","","","",""
"Often","2004","no migration background","(1a) inadequately completed","","","",""
"Often","2004","no migration background","(1b) general elementary school","","","",""
"Often","2004","no migration background","(1c) basic vocational qualification","","","",""
"Often","2004","no migration background","(2b) intermediate general qualification","","","",""
"Often","2004","no migration background","(2a) intermediate vocational","","","",""
"Often","2004","no migration background","(2c_gen) general maturity certificate","","","",""
"Often","2004","no migration background","(2c_voc) vocational maturity certificate","","","",""
"Often","2004","no migration background","(3a) lower tertiary education","","","",""
"Often","2004","no migration background","(3b) higher tertiary education","","","",""
"Often","2004","direct migration background","(0) in school","","","",""
"Often","2004","direct migration background","(1a) inadequately completed","","","",""
"Often","2004","direct migration background","(1b) general elementary school","","","",""
"Often","2004","direct migration background","(1c) basic vocational qualification","","","",""
"Often","2004","direct migration background","(2b) intermediate general qualification","","","",""
"Often","2004","direct migration background","(2a) intermediate vocational","","","",""
"Often","2004","direct migration background","(2c_gen) general maturity certificate","","","",""
"Often","2004","direct migration background","(2c_voc) vocational maturity certificate","","","",""
"Often","2004","direct migration background","(3a) lower tertiary education","","","",""
"Often","2004","direct migration background","(3b) higher tertiary education","","","",""
"Often","2004","indirect migration background","(0) in school","","","",""
"Often","2004","indirect migration background","(1a) inadequately completed","","","",""
"Often","2004","indirect migration background","(1b) general elementary school","","","",""
"Often","2004","indirect migration background","(1c) basic vocational qualification","","","",""
"Often","2004","indirect migration background","(2b) intermediate general qualification","","","",""
"Often","2004","indirect migration background","(2a) intermediate vocational","","","",""
"Often","2004","indirect migration background","(2c_gen) general maturity certificate","","","",""
"Often","2004","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"Often","2004","indirect migration background","(3a) lower tertiary education","","","",""
"Often","2004","indirect migration background","(3b) higher tertiary education","","","",""
"Sometimes","2004","no migration background","(0) in school","","","",""
"Sometimes","2004","no migration background","(1a) inadequately completed","","","",""
"Sometimes","2004","no migration background","(1b) general elementary school","","","",""
"Sometimes","2004","no migration background","(1c) basic vocational qualification","","","",""
"Sometimes","2004","no migration background","(2b) intermediate general qualification","","","",""
"Sometimes","2004","no migration background","(2a) intermediate vocational","","","",""
"Sometimes","2004","no migration background","(2c_gen) general maturity certificate","","","",""
"Sometimes","2004","no migration background","(2c_voc) vocational maturity certificate","","","",""
"Sometimes","2004","no migration background","(3a) lower tertiary education","","","",""
"Sometimes","2004","no migration background","(3b) higher tertiary education","","","",""
"Sometimes","2004","direct migration background","(0) in school","","","",""
"Sometimes","2004","direct migration background","(1a) inadequately completed","","","",""
"Sometimes","2004","direct migration background","(1b) general elementary school","","","",""
"Sometimes","2004","direct migration background","(1c) basic vocational qualification","","","",""
"Sometimes","2004","direct migration background","(2b) intermediate general qualification","","","",""
"Sometimes","2004","direct migration background","(2a) intermediate vocational","","","",""
"Sometimes","2004","direct migration background","(2c_gen) general maturity certificate","","","",""
"Sometimes","2004","direct migration background","(2c_voc) vocational maturity certificate","","","",""
"Sometimes","2004","direct migration background","(3a) lower tertiary education","","","",""
"Sometimes","2004","direct migration background","(3b) higher tertiary education","","","",""
"Sometimes","2004","indirect migration background","(0) in school","","","",""
"Sometimes","2004","indirect migration background","(1a) inadequately completed","","","",""
"Sometimes","2004","indirect migration background","(1b) general elementary school","","","",""
"Sometimes","2004","indirect migration background","(1c) basic vocational qualification","","","",""
"Sometimes","2004","indirect migration background","(2b) intermediate general qualification","","","",""
"Sometimes","2004","indirect migration background","(2a) intermediate vocational","","","",""
"Sometimes","2004","indirect migration background","(2c_gen) general maturity certificate","","","",""
"Sometimes","2004","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"Sometimes","2004","indirect migration background","(3a) lower tertiary education","","","",""
"Sometimes","2004","indirect migration background","(3b) higher tertiary education","","","",""
"Rarely","2004","no migration background","(0) in school","","","",""
"Rarely","2004","no migration background","(1a) inadequately completed","","","",""
"Rarely","2004","no migration background","(1b) general elementary school","","","",""
"Rarely","2004","no migration background","(1c) basic vocational qualification","","","",""
"Rarely","2004","no migration background","(2b) intermediate general qualification","","","",""
"Rarely","2004","no migration background","(2a) intermediate vocational","","","",""
"Rarely","2004","no migration background","(2c_gen) general maturity certificate","","","",""
"Rarely","2004","no migration background","(2c_voc) vocational maturity certificate","","","",""
"Rarely","2004","no migration background","(3a) lower tertiary education","","","",""
"Rarely","2004","no migration background","(3b) higher tertiary education","","","",""
"Rarely","2004","direct migration background","(0) in school","","","",""
"Rarely","2004","direct migration background","(1a) inadequately completed","","","",""
"Rarely","2004","direct migration background","(1b) general elementary school","","","",""
"Rarely","2004","direct migration background","(1c) basic vocational qualification","","","",""
"Rarely","2004","direct migration background","(2b) intermediate general qualification","","","",""
"Rarely","2004","direct migration background","(2a) intermediate vocational","","","",""
"Rarely","2004","direct migration background","(2c_gen) general maturity certificate","","","",""
"Rarely","2004","direct migration background","(2c_voc) vocational maturity certificate","","","",""
"Rarely","2004","direct migration background","(3a) lower tertiary education","","","",""
"Rarely","2004","direct migration background","(3b) higher tertiary education","","","",""
"Rarely","2004","indirect migration background","(0) in school","","","",""
"Rarely","2004","indirect migration background","(1a) inadequately completed","","","",""
"Rarely","2004","indirect migration background","(1b) general elementary school","","","",""
"Rarely","2004","indirect migration background","(1c) basic vocational qualification","","","",""
"Rarely","2004","indirect migration background","(2b) intermediate general qualification","","","",""
"Rarely","2004","indirect migration background","(2a) intermediate vocational","","","",""
"Rarely","2004","indirect migration background","(2c_gen) general maturity certificate","","","",""
"Rarely","2004","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"Rarely","2004","indirect migration background","(3a) lower tertiary education","","","",""
"Rarely","2004","indirect migration background","(3b) higher tertiary education","","","",""
"Never","2004","no migration background","(0) in school","","","",""
"Never","2004","no migration background","(1a) inadequately completed","","","",""
"Never","2004","no migration background","(1b) general elementary school","","","",""
"Never","2004","no migration background","(1c) basic vocational qualification","","","",""
"Never","2004","no migration background","(2b) intermediate general qualification","","","",""
"Never","2004","no migration background","(2a) intermediate vocational","","","",""
"Never","2004","no migration background","(2c_gen) general maturity certificate","","","",""
"Never","2004","no migration background","(2c_voc) vocational maturity certificate","","","",""
"Never","2004","no migration background","(3a) lower tertiary education","","","",""
"Never","2004","no migration background","(3b) higher tertiary education","","","",""
"Never","2004","direct migration background","(0) in school","","","",""
"Never","2004","direct migration background","(1a) inadequately completed","","","",""
"Never","2004","direct migration background","(1b) general elementary school","","","",""
"Never","2004","direct migration background","(1c) basic vocational qualification","","","",""
"Never","2004","direct migration background","(2b) intermediate general qualification","","","",""
"Never","2004","direct migration background","(2a) intermediate vocational","","","",""
"Never","2004","direct migration background","(2c_gen) general maturity certificate","","","",""
"Never","2004","direct migration background","(2c_voc) vocational maturity certificate","","","",""
"Never","2004","direct migration background","(3a) lower tertiary education","","","",""
"Never","2004","direct migration background","(3b) higher tertiary education","","","",""
"Never","2004","indirect migration background","(0) in school","","","",""
"Never","2004","indirect migration background","(1a) inadequately completed","","","",""
"Never","2004","indirect migration background","(1b) general elementary school","","","",""
"Never","2004","indirect migration background","(1c) basic vocational qualification","","","",""
"Never","2004","indirect migration background","(2b) intermediate general qualification","","","",""
"Never","2004","indirect migration background","(2a) intermediate vocational","","","",""
"Never","2004","indirect migration background","(2c_gen) general maturity certificate","","","",""
"Never","2004","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"Never","2004","indirect migration background","(3a) lower tertiary education","","","",""
"Never","2004","indirect migration background","(3b) higher tertiary education","","","",""
"Very often","2005","no migration background","(0) in school","","","",""
"Very often","2005","no migration background","(1a) inadequately completed","","","",""
"Very often","2005","no migration background","(1b) general elementary school","","","",""
"Very often","2005","no migration background","(1c) basic vocational qualification","","","",""
"Very often","2005","no migration background","(2b) intermediate general qualification","","","",""
"Very often","2005","no migration background","(2a) intermediate vocational","","","",""
"Very often","2005","no migration background","(2c_gen) general maturity certificate","","","",""
"Very often","2005","no migration background","(2c_voc) vocational maturity certificate","","","",""
"Very often","2005","no migration background","(3a) lower tertiary education","","","",""
"Very often","2005","no migration background","(3b) higher tertiary education","","","",""
"Very often","2005","direct migration background","(0) in school","","","",""
"Very often","2005","direct migration background","(1a) inadequately completed","","","",""
"Very often","2005","direct migration background","(1b) general elementary school","","","",""
"Very often","2005","direct migration background","(1c) basic vocational qualification","","","",""
"Very often","2005","direct migration background","(2b) intermediate general qualification","","","",""
"Very often","2005","direct migration background","(2a) intermediate vocational","","","",""
"Very often","2005","direct migration background","(2c_gen) general maturity certificate","","","",""
"Very often","2005","direct migration background","(2c_voc) vocational maturity certificate","","","",""
"Very often","2005","direct migration background","(3a) lower tertiary education","","","",""
"Very often","2005","direct migration background","(3b) higher tertiary education","","","",""
"Very often","2005","indirect migration background","(0) in school","","","",""
"Very often","2005","indirect migration background","(1a) inadequately completed","","","",""
"Very often","2005","indirect migration background","(1b) general elementary school","","","",""
"Very often","2005","indirect migration background","(1c) basic vocational qualification","","","",""
"Very often","2005","indirect migration background","(2b) intermediate general qualification","","","",""
"Very often","2005","indirect migration background","(2a) intermediate vocational","","","",""
"Very often","2005","indirect migration background","(2c_gen) general maturity certificate","","","",""
"Very often","2005","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"Very often","2005","indirect migration background","(3a) lower tertiary education","","","",""
"Very often","2005","indirect migration background","(3b) higher tertiary education","","","",""
"Often","2005","no migration background","(0) in school","","","",""
"Often","2005","no migration background","(1a) inadequately completed","","","",""
"Often","2005","no migration background","(1b) general elementary school","","","",""
"Often","2005","no migration background","(1c) basic vocational qualification","","","",""
"Often","2005","no migration background","(2b) intermediate general qualification","","","",""
"Often","2005","no migration background","(2a) intermediate vocational","","","",""
"Often","2005","no migration background","(2c_gen) general maturity certificate","","","",""
"Often","2005","no migration background","(2c_voc) vocational maturity certificate","","","",""
"Often","2005","no migration background","(3a) lower tertiary education","","","",""
"Often","2005","no migration background","(3b) higher tertiary education","","","",""
"Often","2005","direct migration background","(0) in school","","","",""
"Often","2005","direct migration background","(1a) inadequately completed","","","",""
"Often","2005","direct migration background","(1b) general elementary school","","","",""
"Often","2005","direct migration background","(1c) basic vocational qualification","","","",""
"Often","2005","direct migration background","(2b) intermediate general qualification","","","",""
"Often","2005","direct migration background","(2a) intermediate vocational","","","",""
"Often","2005","direct migration background","(2c_gen) general maturity certificate","","","",""
"Often","2005","direct migration background","(2c_voc) vocational maturity certificate","","","",""
"Often","2005","direct migration background","(3a) lower tertiary education","","","",""
"Often","2005","direct migration background","(3b) higher tertiary education","","","",""
"Often","2005","indirect migration background","(0) in school","","","",""
"Often","2005","indirect migration background","(1a) inadequately completed","","","",""
"Often","2005","indirect migration background","(1b) general elementary school","","","",""
"Often","2005","indirect migration background","(1c) basic vocational qualification","","","",""
"Often","2005","indirect migration background","(2b) intermediate general qualification","","","",""
"Often","2005","indirect migration background","(2a) intermediate vocational","","","",""
"Often","2005","indirect migration background","(2c_gen) general maturity certificate","","","",""
"Often","2005","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"Often","2005","indirect migration background","(3a) lower tertiary education","","","",""
"Often","2005","indirect migration background","(3b) higher tertiary education","","","",""
"Sometimes","2005","no migration background","(0) in school","","","",""
"Sometimes","2005","no migration background","(1a) inadequately completed","","","",""
"Sometimes","2005","no migration background","(1b) general elementary school","","","",""
"Sometimes","2005","no migration background","(1c) basic vocational qualification","","","",""
"Sometimes","2005","no migration background","(2b) intermediate general qualification","","","",""
"Sometimes","2005","no migration background","(2a) intermediate vocational","","","",""
"Sometimes","2005","no migration background","(2c_gen) general maturity certificate","","","",""
"Sometimes","2005","no migration background","(2c_voc) vocational maturity certificate","","","",""
"Sometimes","2005","no migration background","(3a) lower tertiary education","","","",""
"Sometimes","2005","no migration background","(3b) higher tertiary education","","","",""
"Sometimes","2005","direct migration background","(0) in school","","","",""
"Sometimes","2005","direct migration background","(1a) inadequately completed","","","",""
"Sometimes","2005","direct migration background","(1b) general elementary school","","","",""
"Sometimes","2005","direct migration background","(1c) basic vocational qualification","","","",""
"Sometimes","2005","direct migration background","(2b) intermediate general qualification","","","",""
"Sometimes","2005","direct migration background","(2a) intermediate vocational","","","",""
"Sometimes","2005","direct migration background","(2c_gen) general maturity certificate","","","",""
"Sometimes","2005","direct migration background","(2c_voc) vocational maturity certificate","","","",""
"Sometimes","2005","direct migration background","(3a) lower tertiary education","","","",""
"Sometimes","2005","direct migration background","(3b) higher tertiary education","","","",""
"Sometimes","2005","indirect migration background","(0) in school","","","",""
"Sometimes","2005","indirect migration background","(1a) inadequately completed","","","",""
"Sometimes","2005","indirect migration background","(1b) general elementary school","","","",""
"Sometimes","2005","indirect migration background","(1c) basic vocational qualification","","","",""
"Sometimes","2005","indirect migration background","(2b) intermediate general qualification","","","",""
"Sometimes","2005","indirect migration background","(2a) intermediate vocational","","","",""
"Sometimes","2005","indirect migration background","(2c_gen) general maturity certificate","","","",""
"Sometimes","2005","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
