"pld0043","year","pgisced97","sex","n","percent","lower_confidence","upper_confidence","value"
"Never","2006","higher vocational","Male","","","","","5"
"Never","2006","higher vocational","Female","","","","","5"
"Never","2006","higher education","Male","","","","","5"
"Never","2006","higher education","Female","","","","","5"
"Often","2006","in school","Male","","","","","2"
"Often","2006","in school","Female","","","","","2"
"Often","2006","inadequately","Female","","","","","2"
"Often","2006","general elemantary","Male","","","","","2"
"Often","2006","inadequately","Male","","","","","2"
"Often","2006","general elemantary","Female","","","","","2"
"Often","2006","middle vocational","Male","","","","","2"
"Often","2006","middle vocational","Female","","","","","2"
"Often","2006","vocational + Abi","Male","","","","","2"
"Often","2006","vocational + Abi","Female","","","","","2"
"Often","2006","higher vocational","Male","","","","","2"
"Often","2006","higher vocational","Female","","","","","2"
"Often","2006","higher education","Male","","","","","2"
"Often","2006","higher education","Female","","","","","2"
"Rarely","2006","vocational + Abi","Female","","","","","4"
"Rarely","2006","general elemantary","Female","","","","","4"
"Rarely","2006","middle vocational","Male","","","","","4"
"Rarely","2006","middle vocational","Female","","","","","4"
"Rarely","2006","vocational + Abi","Male","","","","","4"
"Rarely","2006","in school","Male","","","","","4"
"Rarely","2006","in school","Female","","","","","4"
"Rarely","2006","inadequately","Male","","","","","4"
"Rarely","2006","inadequately","Female","","","","","4"
"Rarely","2006","higher vocational","Male","","","","","4"
"Rarely","2006","higher vocational","Female","","","","","4"
"Rarely","2006","higher education","Male","","","","","4"
"Rarely","2006","higher education","Female","","","","","4"
"Rarely","2006","general elemantary","Male","","","","","4"
"Sometimes","2006","in school","Male","","","","","3"
"Sometimes","2006","in school","Female","","","","","3"
"Sometimes","2006","inadequately","Male","","","","","3"
"Sometimes","2006","inadequately","Female","","","","","3"
"Sometimes","2006","middle vocational","Male","","","","","3"
"Sometimes","2006","middle vocational","Female","","","","","3"
"Sometimes","2006","vocational + Abi","Male","","","","","3"
"Sometimes","2006","vocational + Abi","Female","","","","","3"
"Sometimes","2006","higher vocational","Male","","","","","3"
"Sometimes","2006","higher vocational","Female","","","","","3"
"Sometimes","2006","higher education","Male","","","","","3"
"Sometimes","2006","higher education","Female","","","","","3"
"Sometimes","2006","general elemantary","Male","","","","","3"
"Sometimes","2006","general elemantary","Female","","","","","3"
"Very often","2006","in school","Male","","","","","1"
"Very often","2006","in school","Female","","","","","1"
"Very often","2006","inadequately","Male","","","","","1"
"Very often","2006","inadequately","Female","","","","","1"
"Very often","2006","general elemantary","Male","","","","","1"
"Very often","2006","general elemantary","Female","","","","","1"
"Very often","2006","middle vocational","Male","","","","","1"
"Very often","2006","middle vocational","Female","","","","","1"
"Very often","2006","vocational + Abi","Male","","","","","1"
"Very often","2006","vocational + Abi","Female","","","","","1"
"Very often","2006","higher vocational","Male","","","","","1"
"Very often","2006","higher vocational","Female","","","","","1"
"Very often","2006","higher education","Male","","","","","1"
"Very often","2006","higher education","Female","","","","","1"
"Never","2007","in school","Male","","","","","5"
"Never","2007","in school","Female","","","","","5"
"Never","2007","inadequately","Male","","","","","5"
"Never","2007","inadequately","Female","","","","","5"
"Never","2007","general elemantary","Male","","","","","5"
"Never","2007","general elemantary","Female","","","","","5"
"Never","2007","middle vocational","Male","","","","","5"
"Never","2007","middle vocational","Female","","","","","5"
"Never","2007","vocational + Abi","Male","","","","","5"
"Never","2007","vocational + Abi","Female","","","","","5"
"Never","2007","higher vocational","Male","","","","","5"
"Never","2007","higher vocational","Female","","","","","5"
"Never","2007","higher education","Male","","","","","5"
"Never","2007","higher education","Female","","","","","5"
"Often","2007","vocational + Abi","Male","","","","","2"
"Often","2007","inadequately","Female","","","","","2"
"Often","2007","general elemantary","Male","","","","","2"
"Often","2007","general elemantary","Female","","","","","2"
"Often","2007","middle vocational","Male","","","","","2"
"Often","2007","middle vocational","Female","","","","","2"
"Often","2007","in school","Male","","","","","2"
"Often","2007","in school","Female","","","","","2"
"Often","2007","inadequately","Male","","","","","2"
"Often","2007","vocational + Abi","Female","","","","","2"
"Often","2007","higher vocational","Male","","","","","2"
"Often","2007","higher vocational","Female","","","","","2"
"Often","2007","higher education","Male","","","","","2"
"Often","2007","higher education","Female","","","","","2"
"Rarely","2007","general elemantary","Female","","","","","4"
"Rarely","2007","middle vocational","Male","","","","","4"
"Rarely","2007","middle vocational","Female","","","","","4"
"Rarely","2007","vocational + Abi","Male","","","","","4"
"Rarely","2007","vocational + Abi","Female","","","","","4"
"Rarely","2007","in school","Male","","","","","4"
"Rarely","2007","in school","Female","","","","","4"
"Rarely","2007","inadequately","Male","","","","","4"
"Rarely","2007","inadequately","Female","","","","","4"
"Rarely","2007","general elemantary","Male","","","","","4"
"Rarely","2007","higher vocational","Male","","","","","4"
"Rarely","2007","higher vocational","Female","","","","","4"
"Rarely","2007","higher education","Male","","","","","4"
"Rarely","2007","higher education","Female","","","","","4"
"Sometimes","2007","inadequately","Female","","","","","3"
"Sometimes","2007","general elemantary","Male","","","","","3"
"Sometimes","2007","general elemantary","Female","","","","","3"
"Sometimes","2007","in school","Male","","","","","3"
"Sometimes","2007","in school","Female","","","","","3"
"Sometimes","2007","inadequately","Male","","","","","3"
"Sometimes","2007","middle vocational","Male","","","","","3"
"Sometimes","2007","middle vocational","Female","","","","","3"
"Sometimes","2007","vocational + Abi","Male","","","","","3"
"Sometimes","2007","vocational + Abi","Female","","","","","3"
"Sometimes","2007","higher vocational","Male","","","","","3"
"Sometimes","2007","higher vocational","Female","","","","","3"
"Sometimes","2007","higher education","Male","","","","","3"
"Sometimes","2007","higher education","Female","","","","","3"
"Very often","2007","in school","Male","","","","","1"
"Very often","2007","in school","Female","","","","","1"
"Very often","2007","inadequately","Male","","","","","1"
"Very often","2007","inadequately","Female","","","","","1"
"Very often","2007","general elemantary","Male","","","","","1"
"Very often","2007","general elemantary","Female","","","","","1"
"Very often","2007","middle vocational","Male","","","","","1"
"Very often","2007","middle vocational","Female","","","","","1"
"Very often","2007","vocational + Abi","Male","","","","","1"
"Very often","2007","vocational + Abi","Female","","","","","1"
"Very often","2007","higher vocational","Male","","","","","1"
"Very often","2007","higher vocational","Female","","","","","1"
"Very often","2007","higher education","Male","","","","","1"
"Very often","2007","higher education","Female","","","","","1"
"Never","2008","general elemantary","Female","476","0.349231167643279","0.324097032845668","0.37436530244089","5"
"Never","2008","middle vocational","Male","920","0.203684547487017","0.192036080739853","0.215333014234181","5"
"Never","2008","middle vocational","Female","1008","0.206643242611787","0.195553650572567","0.217732834651007","5"
"Never","2008","vocational + Abi","Male","50","0.101681963833448","0.073506311568326","0.12985761609857","5"
"Never","2008","vocational + Abi","Female","71","0.107114887287483","0.0834492131702822","0.130780561404683","5"
"Never","2008","higher vocational","Male","119","0.139985362288041","0.116351910512318","0.163618814063764","5"
"Never","2008","higher vocational","Female","67","0.145855481341549","0.117155138718672","0.174555823964427","5"
"Never","2008","higher education","Male","247","0.108120837852253","0.0954050505081194","0.120836625196388","5"
"Never","2008","higher education","Female","137","0.0800289646641593","0.0678186993186656","0.092239230009653","5"
"Never","2008","in school","Male","6","","","","5"
"Never","2008","in school","Female","1","","","","5"
"Never","2008","inadequately","Male","27","","","","5"
"Never","2008","inadequately","Female","48","0.372976975494347","0.282191243877638","0.463762707111056","5"
"Never","2008","general elemantary","Male","156","0.266957692190307","0.232496366835162","0.301419017545452","5"
"Often","2008","inadequately","Female","10","","","","2"
"Often","2008","general elemantary","Male","104","0.152032589795475","0.124061836452392","0.180003343138558","2"
"Often","2008","general elemantary","Female","130","0.0914509739341064","0.0762538144691363","0.106648133399077","2"
"Often","2008","middle vocational","Male","611","0.137225054703545","0.127273003082267","0.147177106324823","2"
"Often","2008","middle vocational","Female","737","0.136740610523873","0.127330599855512","0.146150621192233","2"
"Often","2008","vocational + Abi","Male","83","0.174055585884262","0.138708277468379","0.209402894300145","2"
"Often","2008","in school","Male","56","0.343762216108907","0.272364664916741","0.415159767301072","2"
"Often","2008","in school","Female","66","0.347169770787579","0.278194466417352","0.416145075157807","2"
"Often","2008","inadequately","Male","2","","","","2"
"Often","2008","higher vocational","Female","95","0.154806607940016","0.125394048446865","0.184219167433166","2"
"Often","2008","higher education","Male","379","0.17785146879138","0.162193355999796","0.193509581582965","2"
"Often","2008","higher education","Female","433","0.224694770985504","0.20591253620422","0.243477005766787","2"
"Often","2008","vocational + Abi","Female","132","0.208567929128208","0.177477497000604","0.239658361255812","2"
"Often","2008","higher vocational","Male","104","0.135732528316604","0.112403375069299","0.15906168156391","2"
"Rarely","2008","middle vocational","Male","1477","0.300981259030422","0.287714608523364","0.31424790953748","4"
"Rarely","2008","vocational + Abi","Female","161","0.252654998213797","0.219402775118966","0.285907221308629","4"
"Rarely","2008","higher vocational","Male","312","0.358195790222437","0.325537424958888","0.390854155485986","4"
"Rarely","2008","middle vocational","Female","1504","0.302614598944011","0.290032529819767","0.315196668068255","4"
"Rarely","2008","vocational + Abi","Male","140","0.364603039007328","0.319731634329664","0.409474443684993","4"
"Rarely","2008","in school","Male","24","","","","4"
"Rarely","2008","in school","Female","22","","","","4"
"Rarely","2008","inadequately","Male","18","","","","4"
"Rarely","2008","inadequately","Female","26","","","","4"
"Rarely","2008","general elemantary","Male","154","0.265063399851913","0.230680218645208","0.299446581058619","4"
"Rarely","2008","general elemantary","Female","381","0.268861720756886","0.245486360246684","0.292237081267087","4"
"Rarely","2008","higher vocational","Female","188","0.283365000689198","0.246722750458915","0.320007250919482","4"
"Rarely","2008","higher education","Male","750","0.327437954430232","0.308221810926096","0.346654097934369","4"
"Rarely","2008","higher education","Female","463","0.24985521749195","0.230373323158537","0.269337111825363","4"
"Sometimes","2008","inadequately","Female","23","","","","3"
"Sometimes","2008","general elemantary","Male","198","0.285696327189212","0.250504646676673","0.320888007701751","3"
"Sometimes","2008","general elemantary","Female","369","0.271039317321186","0.24760446239918","0.294474172243192","3"
"Sometimes","2008","middle vocational","Male","1477","0.332930385506662","0.319299958936327","0.346560812076997","3"
"Sometimes","2008","middle vocational","Female","1709","0.32235576196531","0.309554897575186","0.335156626355433","3"
"Sometimes","2008","vocational + Abi","Male","154","0.322378979593764","0.278806352095734","0.365951607091794","3"
"Sometimes","2008","vocational + Abi","Female","266","0.405850659722337","0.368273226726836","0.443428092717839","3"
"Sometimes","2008","in school","Male","65","0.373579687126719","0.300860641016725","0.446298733236714","3"
"Sometimes","2008","in school","Female","76","0.442879680607086","0.370911599536112","0.51484776167806","3"
"Sometimes","2008","inadequately","Male","22","","","","3"
"Sometimes","2008","higher vocational","Female","208","0.380526644468141","0.341047850564915","0.420005438371368","3"
"Sometimes","2008","higher education","Male","858","0.362301307367209","0.342618897998247","0.38198371673617","3"
"Sometimes","2008","higher education","Female","761","0.388196576451451","0.366266192891192","0.41012696001171","3"
"Sometimes","2008","higher vocational","Male","281","0.355353792586097","0.322753303464244","0.38795428170795","3"
"Very often","2008","in school","Male","19","","","","1"
"Very often","2008","in school","Female","18","","","","1"
"Very often","2008","inadequately","Male","2","","","","1"
"Very often","2008","inadequately","Female","2","","","","1"
"Very often","2008","general elemantary","Female","26","","","","1"
"Very often","2008","middle vocational","Male","107","0.0251787532723539","0.0206474121690433","0.0297100943756645","1"
"Very often","2008","middle vocational","Female","163","0.0316457859550197","0.0268512589439779","0.0364403129660614","1"
"Very often","2008","vocational + Abi","Male","15","","","","1"
"Very often","2008","vocational + Abi","Female","26","","","","1"
"Very often","2008","higher vocational","Male","12","","","","1"
"Very often","2008","higher vocational","Female","23","","","","1"
"Very often","2008","higher education","Male","57","0.024288431558925","0.0179847247001856","0.0305921384176643","1"
"Very often","2008","higher education","Female","103","0.057224470406936","0.0467722281406854","0.0676767126731867","1"
"Very often","2008","general elemantary","Male","21","","","","1"
"Never","2009","general elemantary","Female","","","","","5"
"Never","2009","middle vocational","Male","","","","","5"
"Never","2009","middle vocational","Female","","","","","5"
"Never","2009","vocational + Abi","Male","","","","","5"
"Never","2009","vocational + Abi","Female","","","","","5"
"Never","2009","higher vocational","Male","","","","","5"
"Never","2009","higher vocational","Female","","","","","5"
"Never","2009","higher education","Male","","","","","5"
"Never","2009","higher education","Female","","","","","5"
"Never","2009","in school","Male","","","","","5"
"Never","2009","in school","Female","","","","","5"
"Never","2009","inadequately","Male","","","","","5"
"Never","2009","inadequately","Female","","","","","5"
"Never","2009","general elemantary","Male","","","","","5"
"Often","2009","in school","Male","","","","","2"
"Often","2009","in school","Female","","","","","2"
"Often","2009","inadequately","Male","","","","","2"
"Often","2009","inadequately","Female","","","","","2"
"Often","2009","general elemantary","Male","","","","","2"
"Often","2009","general elemantary","Female","","","","","2"
"Often","2009","middle vocational","Male","","","","","2"
"Often","2009","middle vocational","Female","","","","","2"
"Often","2009","vocational + Abi","Male","","","","","2"
"Often","2009","vocational + Abi","Female","","","","","2"
"Often","2009","higher vocational","Male","","","","","2"
"Often","2009","higher vocational","Female","","","","","2"
"Often","2009","higher education","Male","","","","","2"
"Often","2009","higher education","Female","","","","","2"
"Rarely","2009","middle vocational","Male","","","","","4"
"Rarely","2009","middle vocational","Female","","","","","4"
"Rarely","2009","vocational + Abi","Male","","","","","4"
"Rarely","2009","vocational + Abi","Female","","","","","4"
"Rarely","2009","higher vocational","Male","","","","","4"
"Rarely","2009","higher vocational","Female","","","","","4"
"Rarely","2009","higher education","Male","","","","","4"
"Rarely","2009","in school","Male","","","","","4"
"Rarely","2009","in school","Female","","","","","4"
"Rarely","2009","inadequately","Male","","","","","4"
"Rarely","2009","inadequately","Female","","","","","4"
"Rarely","2009","general elemantary","Male","","","","","4"
"Rarely","2009","general elemantary","Female","","","","","4"
"Rarely","2009","higher education","Female","","","","","4"
"Sometimes","2009","vocational + Abi","Female","","","","","3"
"Sometimes","2009","in school","Male","","","","","3"
"Sometimes","2009","in school","Female","","","","","3"
"Sometimes","2009","inadequately","Male","","","","","3"
"Sometimes","2009","inadequately","Female","","","","","3"
"Sometimes","2009","general elemantary","Male","","","","","3"
"Sometimes","2009","general elemantary","Female","","","","","3"
"Sometimes","2009","middle vocational","Male","","","","","3"
"Sometimes","2009","middle vocational","Female","","","","","3"
"Sometimes","2009","vocational + Abi","Male","","","","","3"
"Sometimes","2009","higher vocational","Male","","","","","3"
"Sometimes","2009","higher vocational","Female","","","","","3"
"Sometimes","2009","higher education","Male","","","","","3"
"Sometimes","2009","higher education","Female","","","","","3"
"Very often","2009","in school","Male","","","","","1"
"Very often","2009","in school","Female","","","","","1"
"Very often","2009","inadequately","Male","","","","","1"
"Very often","2009","inadequately","Female","","","","","1"
"Very often","2009","general elemantary","Male","","","","","1"
"Very often","2009","general elemantary","Female","","","","","1"
"Very often","2009","middle vocational","Male","","","","","1"
"Very often","2009","middle vocational","Female","","","","","1"
"Very often","2009","vocational + Abi","Male","","","","","1"
"Very often","2009","vocational + Abi","Female","","","","","1"
