"pld0043","year","education","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"Often","2003","secondary school degree","Couple + C. LE and GT 16","108","0.189823125554608","0.15740078116402","0.222245469945197"
"Often","2003","college entrance qualification","1-pers.-HH","232","0.301741709865363","0.269299483898214","0.334183935832511"
"Often","2003","college entrance qualification","(Married) couple without C. ","316","0.184577480390466","0.166173488309598","0.202981472471334"
"Often","2003","college entrance qualification","Single parent ","52","0.243505925601499","0.1809791064567","0.306032744746298"
"Often","2003","college entrance qualification","Couple + C. LE 16 ","298","0.210344376262689","0.188266230986623","0.232422521538754"
"Often","2003","college entrance qualification","Couple + C. GT 16 ","248","0.238217411914463","0.211546533160083","0.264888290668843"
"Often","2003","college entrance qualification","Couple + C. LE and GT 16","92","0.281833524839158","0.235616041929204","0.328051007749113"
"Often","2003","Other degree","1-pers.-HH","11","","",""
"Often","2003","Other degree","(Married) couple without C. ","38","0.103370939406198","0.0719658432900356","0.13477603552236"
"Often","2003","Other degree","Single parent ","7","","",""
"Often","2003","Other degree","Couple + C. LE 16 ","38","0.17379126083467","0.129720780889038","0.217861740780303"
"Often","2003","Other degree","Couple + C. GT 16 ","24","","",""
"Often","2003","Other degree","Couple + C. LE and GT 16","18","","",""
"Often","2003","no degree/no degree yet","1-pers.-HH","4","","",""
"Often","2003","no degree/no degree yet","(Married) couple without C. ","8","","",""
"Often","2003","no degree/no degree yet","Single parent ","27","","",""
"Often","2003","no degree/no degree yet","Couple + C. LE 16 ","6","","",""
"Often","2003","no degree/no degree yet","Couple + C. GT 16 ","126","0.312698668254296","0.263493863817688","0.361903472690903"
"Often","2003","no degree/no degree yet","Couple + C. LE and GT 16","95","0.42891944436387","0.369104903859378","0.488733984868362"
"Sometimes","2003","lower secondary degree","1-pers.-HH","268","0.213866798045661","0.191465222164192","0.23626837392713"
"Sometimes","2003","lower secondary degree","(Married) couple without C. ","870","0.265411231149519","0.250253957853357","0.280568504445681"
"Sometimes","2003","lower secondary degree","Single parent ","116","0.334246224708712","0.286180299844588","0.382312149572836"
"Sometimes","2003","lower secondary degree","Couple + C. LE 16 ","454","0.389102053798457","0.360763090889757","0.417441016707156"
"Sometimes","2003","lower secondary degree","Couple + C. GT 16 ","398","0.332347463134761","0.304685886416183","0.360009039853338"
"Sometimes","2003","lower secondary degree","Couple + C. LE and GT 16","160","0.348093664464341","0.303784121927383","0.392403207001299"
"Sometimes","2003","secondary school degree","1-pers.-HH","270","0.331478574137108","0.298185578226781","0.364771570047434"
"Sometimes","2003","secondary school degree","(Married) couple without C. ","639","0.351686029178654","0.329718560053","0.373653498304307"
"Sometimes","2003","secondary school degree","Single parent ","142","0.382195708368227","0.332948609277518","0.431442807458937"
"Sometimes","2003","secondary school degree","Couple + C. LE 16 ","640","0.416273983666641","0.391913949713429","0.440634017619853"
"Sometimes","2003","secondary school degree","Couple + C. GT 16 ","454","0.38908332195346","0.36156723105336","0.41659941285356"
"Sometimes","2003","secondary school degree","Couple + C. LE and GT 16","221","0.389951663898253","0.349627307399046","0.430276020397461"
"Sometimes","2003","college entrance qualification","1-pers.-HH","295","0.390540952708333","0.356059109240041","0.425022796176626"
"Sometimes","2003","college entrance qualification","(Married) couple without C. ","672","0.375491804163462","0.352519707626872","0.398463900700051"
"Sometimes","2003","college entrance qualification","Single parent ","71","0.466996795388843","0.394314160348373","0.539679430429314"
"Sometimes","2003","college entrance qualification","Couple + C. LE 16 ","579","0.439561986630008","0.412674381345545","0.46644959191447"
"Sometimes","2003","college entrance qualification","Couple + C. GT 16 ","398","0.368810503459817","0.338602878876588","0.399018128043046"
"Sometimes","2003","college entrance qualification","Couple + C. LE and GT 16","140","0.377036838897857","0.327249321094067","0.426824356701647"
"Sometimes","2003","Other degree","1-pers.-HH","27","","",""
"Sometimes","2003","Other degree","(Married) couple without C. ","98","0.303581737707659","0.256150180076022","0.351013295339297"
"Sometimes","2003","Other degree","Single parent ","13","","",""
"Sometimes","2003","Other degree","Couple + C. LE 16 ","105","0.355618263622385","0.299944246210335","0.411292281034435"
"Sometimes","2003","Other degree","Couple + C. GT 16 ","75","0.306930130092009","0.247323791667317","0.3665364685167"
"Sometimes","2003","Other degree","Couple + C. LE and GT 16","49","0.352086428491765","0.270607688102693","0.433565168880836"
"Sometimes","2003","no degree/no degree yet","1-pers.-HH","9","","",""
"Sometimes","2003","no degree/no degree yet","(Married) couple without C. ","22","","",""
"Sometimes","2003","no degree/no degree yet","Single parent ","23","","",""
"Sometimes","2003","no degree/no degree yet","Couple + C. LE 16 ","12","","",""
"Sometimes","2003","no degree/no degree yet","Couple + C. GT 16 ","112","0.358263213460042","0.307371101064445","0.409155325855639"
"Sometimes","2003","no degree/no degree yet","Couple + C. LE and GT 16","95","0.345292773070067","0.287829874568788","0.402755671571347"
"Rarely","2003","lower secondary degree","1-pers.-HH","337","0.257241329966614","0.233360299885584","0.281122360047644"
"Rarely","2003","lower secondary degree","(Married) couple without C. ","1018","0.307065241215857","0.291230871040148","0.322899611391566"
"Rarely","2003","lower secondary degree","Single parent ","103","0.266863965070804","0.221794284564525","0.311933645577083"
"Rarely","2003","lower secondary degree","Couple + C. LE 16 ","325","0.283955979077665","0.257746207929781","0.310165750225548"
"Rarely","2003","lower secondary degree","Couple + C. GT 16 ","343","0.309593549617078","0.282444547740658","0.336742551493498"
"Rarely","2003","lower secondary degree","Couple + C. LE and GT 16","137","0.284684814260786","0.242710126018132","0.32665950250344"
"Rarely","2003","secondary school degree","1-pers.-HH","196","0.255337021588888","0.224497739704927","0.28617630347285"
"Rarely","2003","secondary school degree","(Married) couple without C. ","641","0.349785241502141","0.327845125047136","0.371725357957146"
"Rarely","2003","secondary school degree","Single parent ","96","0.265269764221829","0.220527277095856","0.310012251347802"
"Rarely","2003","secondary school degree","Couple + C. LE 16 ","430","0.259968157015948","0.238292662667308","0.281643651364587"
"Rarely","2003","secondary school degree","Couple + C. GT 16 ","348","0.266937375629708","0.241971335227704","0.291903416031712"
"Rarely","2003","secondary school degree","Couple + C. LE and GT 16","161","0.286409045309254","0.249032602507028","0.32378548811148"
"Rarely","2003","college entrance qualification","1-pers.-HH","129","0.168393155682723","0.14194434387492","0.194841967490526"
"Rarely","2003","college entrance qualification","(Married) couple without C. ","497","0.294959485378869","0.27332634587157","0.316592624886167"
"Rarely","2003","college entrance qualification","Single parent ","33","0.187195564585496","0.130369234040666","0.244021895130325"
"Rarely","2003","college entrance qualification","Couple + C. LE 16 ","303","0.238464158691479","0.215378886554527","0.261549430828432"
"Rarely","2003","college entrance qualification","Couple + C. GT 16 ","212","0.224206044524066","0.198094539331758","0.250317549716373"
"Rarely","2003","college entrance qualification","Couple + C. LE and GT 16","86","0.234960047388","0.191405202875271","0.27851489190073"
"Rarely","2003","Other degree","1-pers.-HH","19","","",""
"Rarely","2003","Other degree","(Married) couple without C. ","94","0.26713178874264","0.221489205289123","0.312774372196156"
"Rarely","2003","Other degree","Single parent ","19","","",""
"Rarely","2003","Other degree","Couple + C. LE 16 ","78","0.252262180323293","0.201750749925101","0.302773610721484"
"Rarely","2003","Other degree","Couple + C. GT 16 ","56","0.253125901947457","0.196933685064917","0.309318118829997"
"Rarely","2003","Other degree","Couple + C. LE and GT 16","31","0.242860363580352","0.169708155969569","0.316012571191136"
"Rarely","2003","no degree/no degree yet","1-pers.-HH","7","","",""
"Rarely","2003","no degree/no degree yet","(Married) couple without C. ","22","","",""
"Rarely","2003","no degree/no degree yet","Single parent ","17","","",""
"Rarely","2003","no degree/no degree yet","Couple + C. LE 16 ","16","","",""
"Rarely","2003","no degree/no degree yet","Couple + C. GT 16 ","43","0.116743708168222","0.0826612419174391","0.150826174419005"
"Rarely","2003","no degree/no degree yet","Couple + C. LE and GT 16","30","0.125878469905714","0.0857888579034392","0.165968081907989"
"Never","2003","lower secondary degree","1-pers.-HH","526","0.411290216122426","0.384406850812747","0.438173581432104"
"Never","2003","lower secondary degree","(Married) couple without C. ","1059","0.331990861561491","0.3158251972001","0.348156525922882"
"Never","2003","lower secondary degree","Single parent ","89","0.218764555992055","0.176640839803403","0.260888272180708"
"Never","2003","lower secondary degree","Couple + C. LE 16 ","144","0.141763458907388","0.121488802174049","0.162038115640728"
"Never","2003","lower secondary degree","Couple + C. GT 16 ","188","0.184543265519794","0.161763195319938","0.20732333571965"
"Never","2003","lower secondary degree","Couple + C. LE and GT 16","63","0.148381518474422","0.115316478626244","0.1814465583226"
"Never","2003","secondary school degree","1-pers.-HH","118","0.169607983374364","0.143066071135234","0.196149895613494"
"Never","2003","secondary school degree","(Married) couple without C. ","247","0.154431127849375","0.137806509216404","0.171055746482347"
"Never","2003","secondary school degree","Single parent ","37","0.0860533659871028","0.0576312347778547","0.114475497196351"
"Never","2003","secondary school degree","Couple + C. LE 16 ","133","0.0798164679348175","0.0664237966111061","0.093209139258529"
"Never","2003","secondary school degree","Couple + C. GT 16 ","102","0.0825871330694614","0.0670520691069809","0.098122197031942"
"Never","2003","secondary school degree","Couple + C. LE and GT 16","44","0.0888313040929643","0.0653099485032469","0.112352659682682"
"Never","2003","college entrance qualification","1-pers.-HH","61","0.0821775460339441","0.0627668618135396","0.101588230254349"
"Never","2003","college entrance qualification","(Married) couple without C. ","154","0.106898665508795","0.0922408975783182","0.121556433439271"
"Never","2003","college entrance qualification","Single parent ","10","","",""
"Never","2003","college entrance qualification","Couple + C. LE 16 ","69","0.057073195360823","0.0445061450825228","0.0696402456391232"
"Never","2003","college entrance qualification","Couple + C. GT 16 ","55","0.0583188616065042","0.0436467876321771","0.0729909355808314"
"Never","2003","college entrance qualification","Couple + C. LE and GT 16","18","","",""
"Never","2003","Other degree","1-pers.-HH","39","0.330746380644288","0.238533623933883","0.422959137354693"
"Never","2003","Other degree","(Married) couple without C. ","123","0.294333599932011","0.247321015024337","0.341346184839685"
"Never","2003","Other degree","Single parent ","30","0.488463603576954","0.371364533713476","0.605562673440433"
"Never","2003","Other degree","Couple + C. LE 16 ","50","0.164485983366786","0.121370799868471","0.207601166865102"
"Never","2003","Other degree","Couple + C. GT 16 ","68","0.277190516868236","0.219342925854058","0.335038107882413"
"Never","2003","Other degree","Couple + C. LE and GT 16","32","0.272213133622296","0.196282369574327","0.348143897670264"
"Never","2003","no degree/no degree yet","1-pers.-HH","14","","",""
"Never","2003","no degree/no degree yet","(Married) couple without C. ","34","0.368592539451777","0.26779849319607","0.469386585707484"
"Never","2003","no degree/no degree yet","Single parent ","11","","",""
"Never","2003","no degree/no degree yet","Couple + C. LE 16 ","10","","",""
"Never","2003","no degree/no degree yet","Couple + C. GT 16 ","23","","",""
"Never","2003","no degree/no degree yet","Couple + C. LE and GT 16","14","","",""
"Very often","2004","lower secondary degree","1-pers.-HH","","","",""
"Very often","2004","lower secondary degree","(Married) couple without C. ","","","",""
"Very often","2004","lower secondary degree","Single parent ","","","",""
"Very often","2004","lower secondary degree","Couple + C. LE 16 ","","","",""
"Very often","2004","lower secondary degree","Couple + C. GT 16 ","","","",""
"Very often","2004","lower secondary degree","Couple + C. LE and GT 16","","","",""
"Very often","2004","secondary school degree","1-pers.-HH","","","",""
"Very often","2004","secondary school degree","(Married) couple without C. ","","","",""
"Very often","2004","secondary school degree","Single parent ","","","",""
"Very often","2004","secondary school degree","Couple + C. LE 16 ","","","",""
"Very often","2004","secondary school degree","Couple + C. GT 16 ","","","",""
"Very often","2004","secondary school degree","Couple + C. LE and GT 16","","","",""
"Very often","2004","college entrance qualification","1-pers.-HH","","","",""
"Very often","2004","college entrance qualification","(Married) couple without C. ","","","",""
"Very often","2004","college entrance qualification","Single parent ","","","",""
"Very often","2004","college entrance qualification","Couple + C. LE 16 ","","","",""
"Very often","2004","college entrance qualification","Couple + C. GT 16 ","","","",""
"Very often","2004","college entrance qualification","Couple + C. LE and GT 16","","","",""
"Very often","2004","Other degree","1-pers.-HH","","","",""
"Very often","2004","Other degree","(Married) couple without C. ","","","",""
"Very often","2004","Other degree","Single parent ","","","",""
"Very often","2004","Other degree","Couple + C. LE 16 ","","","",""
"Very often","2004","Other degree","Couple + C. GT 16 ","","","",""
"Very often","2004","Other degree","Couple + C. LE and GT 16","","","",""
"Very often","2004","no degree/no degree yet","1-pers.-HH","","","",""
"Very often","2004","no degree/no degree yet","(Married) couple without C. ","","","",""
"Very often","2004","no degree/no degree yet","Single parent ","","","",""
"Very often","2004","no degree/no degree yet","Couple + C. LE 16 ","","","",""
"Very often","2004","no degree/no degree yet","Couple + C. GT 16 ","","","",""
"Very often","2004","no degree/no degree yet","Couple + C. LE and GT 16","","","",""
"Often","2004","lower secondary degree","1-pers.-HH","","","",""
"Often","2004","lower secondary degree","(Married) couple without C. ","","","",""
"Often","2004","lower secondary degree","Single parent ","","","",""
"Often","2004","lower secondary degree","Couple + C. LE 16 ","","","",""
"Often","2004","lower secondary degree","Couple + C. GT 16 ","","","",""
"Often","2004","lower secondary degree","Couple + C. LE and GT 16","","","",""
"Often","2004","secondary school degree","1-pers.-HH","","","",""
"Often","2004","secondary school degree","(Married) couple without C. ","","","",""
"Often","2004","secondary school degree","Single parent ","","","",""
"Often","2004","secondary school degree","Couple + C. LE 16 ","","","",""
"Often","2004","secondary school degree","Couple + C. GT 16 ","","","",""
"Often","2004","secondary school degree","Couple + C. LE and GT 16","","","",""
"Often","2004","college entrance qualification","1-pers.-HH","","","",""
"Often","2004","college entrance qualification","(Married) couple without C. ","","","",""
"Often","2004","college entrance qualification","Single parent ","","","",""
"Often","2004","college entrance qualification","Couple + C. LE 16 ","","","",""
"Often","2004","college entrance qualification","Couple + C. GT 16 ","","","",""
"Often","2004","college entrance qualification","Couple + C. LE and GT 16","","","",""
"Often","2004","Other degree","1-pers.-HH","","","",""
"Often","2004","Other degree","(Married) couple without C. ","","","",""
"Often","2004","Other degree","Single parent ","","","",""
"Often","2004","Other degree","Couple + C. LE 16 ","","","",""
"Often","2004","Other degree","Couple + C. GT 16 ","","","",""
"Often","2004","Other degree","Couple + C. LE and GT 16","","","",""
"Often","2004","no degree/no degree yet","1-pers.-HH","","","",""
"Often","2004","no degree/no degree yet","(Married) couple without C. ","","","",""
"Often","2004","no degree/no degree yet","Single parent ","","","",""
"Often","2004","no degree/no degree yet","Couple + C. LE 16 ","","","",""
"Often","2004","no degree/no degree yet","Couple + C. GT 16 ","","","",""
"Often","2004","no degree/no degree yet","Couple + C. LE and GT 16","","","",""
"Sometimes","2004","lower secondary degree","1-pers.-HH","","","",""
"Sometimes","2004","lower secondary degree","(Married) couple without C. ","","","",""
"Sometimes","2004","lower secondary degree","Single parent ","","","",""
"Sometimes","2004","lower secondary degree","Couple + C. LE 16 ","","","",""
"Sometimes","2004","lower secondary degree","Couple + C. GT 16 ","","","",""
"Sometimes","2004","lower secondary degree","Couple + C. LE and GT 16","","","",""
"Sometimes","2004","secondary school degree","1-pers.-HH","","","",""
"Sometimes","2004","secondary school degree","(Married) couple without C. ","","","",""
"Sometimes","2004","secondary school degree","Single parent ","","","",""
"Sometimes","2004","secondary school degree","Couple + C. LE 16 ","","","",""
"Sometimes","2004","secondary school degree","Couple + C. GT 16 ","","","",""
"Sometimes","2004","secondary school degree","Couple + C. LE and GT 16","","","",""
"Sometimes","2004","college entrance qualification","1-pers.-HH","","","",""
"Sometimes","2004","college entrance qualification","(Married) couple without C. ","","","",""
"Sometimes","2004","college entrance qualification","Single parent ","","","",""
"Sometimes","2004","college entrance qualification","Couple + C. LE 16 ","","","",""
"Sometimes","2004","college entrance qualification","Couple + C. GT 16 ","","","",""
"Sometimes","2004","college entrance qualification","Couple + C. LE and GT 16","","","",""
"Sometimes","2004","Other degree","1-pers.-HH","","","",""
"Sometimes","2004","Other degree","(Married) couple without C. ","","","",""
"Sometimes","2004","Other degree","Single parent ","","","",""
"Sometimes","2004","Other degree","Couple + C. LE 16 ","","","",""
"Sometimes","2004","Other degree","Couple + C. GT 16 ","","","",""
"Sometimes","2004","Other degree","Couple + C. LE and GT 16","","","",""
"Sometimes","2004","no degree/no degree yet","1-pers.-HH","","","",""
"Sometimes","2004","no degree/no degree yet","(Married) couple without C. ","","","",""
"Sometimes","2004","no degree/no degree yet","Single parent ","","","",""
"Sometimes","2004","no degree/no degree yet","Couple + C. LE 16 ","","","",""
"Sometimes","2004","no degree/no degree yet","Couple + C. GT 16 ","","","",""
"Sometimes","2004","no degree/no degree yet","Couple + C. LE and GT 16","","","",""
"Rarely","2004","lower secondary degree","1-pers.-HH","","","",""
"Rarely","2004","lower secondary degree","(Married) couple without C. ","","","",""
"Rarely","2004","lower secondary degree","Single parent ","","","",""
"Rarely","2004","lower secondary degree","Couple + C. LE 16 ","","","",""
"Rarely","2004","lower secondary degree","Couple + C. GT 16 ","","","",""
"Rarely","2004","lower secondary degree","Couple + C. LE and GT 16","","","",""
"Rarely","2004","secondary school degree","1-pers.-HH","","","",""
"Rarely","2004","secondary school degree","(Married) couple without C. ","","","",""
"Rarely","2004","secondary school degree","Single parent ","","","",""
"Rarely","2004","secondary school degree","Couple + C. LE 16 ","","","",""
"Rarely","2004","secondary school degree","Couple + C. GT 16 ","","","",""
"Rarely","2004","secondary school degree","Couple + C. LE and GT 16","","","",""
"Rarely","2004","college entrance qualification","1-pers.-HH","","","",""
"Rarely","2004","college entrance qualification","(Married) couple without C. ","","","",""
"Rarely","2004","college entrance qualification","Single parent ","","","",""
"Rarely","2004","college entrance qualification","Couple + C. LE 16 ","","","",""
"Rarely","2004","college entrance qualification","Couple + C. GT 16 ","","","",""
"Rarely","2004","college entrance qualification","Couple + C. LE and GT 16","","","",""
"Rarely","2004","Other degree","1-pers.-HH","","","",""
"Rarely","2004","Other degree","(Married) couple without C. ","","","",""
"Rarely","2004","Other degree","Single parent ","","","",""
"Rarely","2004","Other degree","Couple + C. LE 16 ","","","",""
"Rarely","2004","Other degree","Couple + C. GT 16 ","","","",""
"Rarely","2004","Other degree","Couple + C. LE and GT 16","","","",""
"Rarely","2004","no degree/no degree yet","1-pers.-HH","","","",""
"Rarely","2004","no degree/no degree yet","(Married) couple without C. ","","","",""
"Rarely","2004","no degree/no degree yet","Single parent ","","","",""
"Rarely","2004","no degree/no degree yet","Couple + C. LE 16 ","","","",""
"Rarely","2004","no degree/no degree yet","Couple + C. GT 16 ","","","",""
"Rarely","2004","no degree/no degree yet","Couple + C. LE and GT 16","","","",""
"Never","2004","lower secondary degree","1-pers.-HH","","","",""
"Never","2004","lower secondary degree","(Married) couple without C. ","","","",""
"Never","2004","lower secondary degree","Single parent ","","","",""
"Never","2004","lower secondary degree","Couple + C. LE 16 ","","","",""
"Never","2004","lower secondary degree","Couple + C. GT 16 ","","","",""
"Never","2004","lower secondary degree","Couple + C. LE and GT 16","","","",""
"Never","2004","secondary school degree","1-pers.-HH","","","",""
"Never","2004","secondary school degree","(Married) couple without C. ","","","",""
"Never","2004","secondary school degree","Single parent ","","","",""
"Never","2004","secondary school degree","Couple + C. LE 16 ","","","",""
"Never","2004","secondary school degree","Couple + C. GT 16 ","","","",""
"Never","2004","secondary school degree","Couple + C. LE and GT 16","","","",""
"Never","2004","college entrance qualification","1-pers.-HH","","","",""
"Never","2004","college entrance qualification","(Married) couple without C. ","","","",""
"Never","2004","college entrance qualification","Single parent ","","","",""
"Never","2004","college entrance qualification","Couple + C. LE 16 ","","","",""
"Never","2004","college entrance qualification","Couple + C. GT 16 ","","","",""
"Never","2004","college entrance qualification","Couple + C. LE and GT 16","","","",""
"Never","2004","Other degree","1-pers.-HH","","","",""
"Never","2004","Other degree","(Married) couple without C. ","","","",""
"Never","2004","Other degree","Single parent ","","","",""
"Never","2004","Other degree","Couple + C. LE 16 ","","","",""
"Never","2004","Other degree","Couple + C. GT 16 ","","","",""
"Never","2004","Other degree","Couple + C. LE and GT 16","","","",""
"Never","2004","no degree/no degree yet","1-pers.-HH","","","",""
"Never","2004","no degree/no degree yet","(Married) couple without C. ","","","",""
"Never","2004","no degree/no degree yet","Single parent ","","","",""
"Never","2004","no degree/no degree yet","Couple + C. LE 16 ","","","",""
"Never","2004","no degree/no degree yet","Couple + C. GT 16 ","","","",""
"Never","2004","no degree/no degree yet","Couple + C. LE and GT 16","","","",""
"Very often","2005","lower secondary degree","1-pers.-HH","","","",""
"Very often","2005","lower secondary degree","(Married) couple without C. ","","","",""
"Very often","2005","lower secondary degree","Single parent ","","","",""
"Very often","2005","lower secondary degree","Couple + C. LE 16 ","","","",""
"Very often","2005","lower secondary degree","Couple + C. GT 16 ","","","",""
"Very often","2005","lower secondary degree","Couple + C. LE and GT 16","","","",""
"Very often","2005","secondary school degree","1-pers.-HH","","","",""
"Very often","2005","secondary school degree","(Married) couple without C. ","","","",""
"Very often","2005","secondary school degree","Single parent ","","","",""
"Very often","2005","secondary school degree","Couple + C. LE 16 ","","","",""
"Very often","2005","secondary school degree","Couple + C. GT 16 ","","","",""
"Very often","2005","secondary school degree","Couple + C. LE and GT 16","","","",""
"Very often","2005","college entrance qualification","1-pers.-HH","","","",""
"Very often","2005","college entrance qualification","(Married) couple without C. ","","","",""
"Very often","2005","college entrance qualification","Single parent ","","","",""
"Very often","2005","college entrance qualification","Couple + C. LE 16 ","","","",""
"Very often","2005","college entrance qualification","Couple + C. GT 16 ","","","",""
"Very often","2005","college entrance qualification","Couple + C. LE and GT 16","","","",""
"Very often","2005","Other degree","1-pers.-HH","","","",""
"Very often","2005","Other degree","(Married) couple without C. ","","","",""
"Very often","2005","Other degree","Single parent ","","","",""
"Very often","2005","Other degree","Couple + C. LE 16 ","","","",""
"Very often","2005","Other degree","Couple + C. GT 16 ","","","",""
"Very often","2005","Other degree","Couple + C. LE and GT 16","","","",""
"Very often","2005","no degree/no degree yet","1-pers.-HH","","","",""
"Very often","2005","no degree/no degree yet","(Married) couple without C. ","","","",""
"Very often","2005","no degree/no degree yet","Single parent ","","","",""
"Very often","2005","no degree/no degree yet","Couple + C. LE 16 ","","","",""
"Very often","2005","no degree/no degree yet","Couple + C. GT 16 ","","","",""
"Very often","2005","no degree/no degree yet","Couple + C. LE and GT 16","","","",""
"Often","2005","lower secondary degree","1-pers.-HH","","","",""
"Often","2005","lower secondary degree","(Married) couple without C. ","","","",""
"Often","2005","lower secondary degree","Single parent ","","","",""
"Often","2005","lower secondary degree","Couple + C. LE 16 ","","","",""
"Often","2005","lower secondary degree","Couple + C. GT 16 ","","","",""
"Often","2005","lower secondary degree","Couple + C. LE and GT 16","","","",""
"Often","2005","secondary school degree","1-pers.-HH","","","",""
"Often","2005","secondary school degree","(Married) couple without C. ","","","",""
"Often","2005","secondary school degree","Single parent ","","","",""
"Often","2005","secondary school degree","Couple + C. LE 16 ","","","",""
"Often","2005","secondary school degree","Couple + C. GT 16 ","","","",""
"Often","2005","secondary school degree","Couple + C. LE and GT 16","","","",""
"Often","2005","college entrance qualification","1-pers.-HH","","","",""
"Often","2005","college entrance qualification","(Married) couple without C. ","","","",""
"Often","2005","college entrance qualification","Single parent ","","","",""
"Often","2005","college entrance qualification","Couple + C. LE 16 ","","","",""
"Often","2005","college entrance qualification","Couple + C. GT 16 ","","","",""
"Often","2005","college entrance qualification","Couple + C. LE and GT 16","","","",""
"Often","2005","Other degree","1-pers.-HH","","","",""
"Often","2005","Other degree","(Married) couple without C. ","","","",""
"Often","2005","Other degree","Single parent ","","","",""
"Often","2005","Other degree","Couple + C. LE 16 ","","","",""
"Often","2005","Other degree","Couple + C. GT 16 ","","","",""
"Often","2005","Other degree","Couple + C. LE and GT 16","","","",""
"Often","2005","no degree/no degree yet","1-pers.-HH","","","",""
"Often","2005","no degree/no degree yet","(Married) couple without C. ","","","",""
"Often","2005","no degree/no degree yet","Single parent ","","","",""
"Often","2005","no degree/no degree yet","Couple + C. LE 16 ","","","",""
"Often","2005","no degree/no degree yet","Couple + C. GT 16 ","","","",""
"Often","2005","no degree/no degree yet","Couple + C. LE and GT 16","","","",""
"Sometimes","2005","lower secondary degree","1-pers.-HH","","","",""
"Sometimes","2005","lower secondary degree","(Married) couple without C. ","","","",""
"Sometimes","2005","lower secondary degree","Single parent ","","","",""
