"pld0043","year","education","sex","n","percent","lower_confidence","upper_confidence"
"Never","2005","lower secondary degree","Female","","","",""
"Never","2005","secondary school degree","Male","","","",""
"Never","2005","secondary school degree","Female","","","",""
"Never","2005","college entrance qualification","Male","","","",""
"Never","2005","college entrance qualification","Female","","","",""
"Never","2005","Other degree","Male","","","",""
"Never","2005","Other degree","Female","","","",""
"Never","2005","no degree/no degree yet","Male","","","",""
"Never","2005","no degree/no degree yet","Female","","","",""
"Very often","2006","lower secondary degree","Male","","","",""
"Very often","2006","lower secondary degree","Female","","","",""
"Very often","2006","secondary school degree","Male","","","",""
"Very often","2006","secondary school degree","Female","","","",""
"Very often","2006","college entrance qualification","Male","","","",""
"Very often","2006","college entrance qualification","Female","","","",""
"Very often","2006","Other degree","Male","","","",""
"Very often","2006","Other degree","Female","","","",""
"Very often","2006","no degree/no degree yet","Male","","","",""
"Very often","2006","no degree/no degree yet","Female","","","",""
"Often","2006","lower secondary degree","Male","","","",""
"Often","2006","lower secondary degree","Female","","","",""
"Often","2006","secondary school degree","Male","","","",""
"Often","2006","secondary school degree","Female","","","",""
"Often","2006","college entrance qualification","Male","","","",""
"Often","2006","college entrance qualification","Female","","","",""
"Often","2006","Other degree","Male","","","",""
"Often","2006","Other degree","Female","","","",""
"Often","2006","no degree/no degree yet","Male","","","",""
"Often","2006","no degree/no degree yet","Female","","","",""
"Sometimes","2006","lower secondary degree","Male","","","",""
"Sometimes","2006","lower secondary degree","Female","","","",""
"Sometimes","2006","secondary school degree","Male","","","",""
"Sometimes","2006","secondary school degree","Female","","","",""
"Sometimes","2006","college entrance qualification","Male","","","",""
"Sometimes","2006","college entrance qualification","Female","","","",""
"Sometimes","2006","Other degree","Male","","","",""
"Sometimes","2006","Other degree","Female","","","",""
"Sometimes","2006","no degree/no degree yet","Male","","","",""
"Sometimes","2006","no degree/no degree yet","Female","","","",""
"Rarely","2006","lower secondary degree","Male","","","",""
"Rarely","2006","lower secondary degree","Female","","","",""
"Rarely","2006","secondary school degree","Male","","","",""
"Rarely","2006","secondary school degree","Female","","","",""
"Rarely","2006","college entrance qualification","Male","","","",""
"Rarely","2006","college entrance qualification","Female","","","",""
"Rarely","2006","Other degree","Male","","","",""
"Rarely","2006","Other degree","Female","","","",""
"Rarely","2006","no degree/no degree yet","Male","","","",""
"Rarely","2006","no degree/no degree yet","Female","","","",""
"Never","2006","lower secondary degree","Male","","","",""
"Never","2006","lower secondary degree","Female","","","",""
"Never","2006","secondary school degree","Male","","","",""
"Never","2006","secondary school degree","Female","","","",""
"Never","2006","college entrance qualification","Male","","","",""
"Never","2006","college entrance qualification","Female","","","",""
"Never","2006","Other degree","Male","","","",""
"Never","2006","Other degree","Female","","","",""
"Never","2006","no degree/no degree yet","Male","","","",""
"Never","2006","no degree/no degree yet","Female","","","",""
"Very often","2007","lower secondary degree","Male","","","",""
"Very often","2007","lower secondary degree","Female","","","",""
"Very often","2007","secondary school degree","Male","","","",""
"Very often","2007","secondary school degree","Female","","","",""
"Very often","2007","college entrance qualification","Male","","","",""
"Very often","2007","college entrance qualification","Female","","","",""
"Very often","2007","Other degree","Male","","","",""
"Very often","2007","Other degree","Female","","","",""
"Very often","2007","no degree/no degree yet","Male","","","",""
"Very often","2007","no degree/no degree yet","Female","","","",""
"Often","2007","lower secondary degree","Male","","","",""
"Often","2007","lower secondary degree","Female","","","",""
"Often","2007","secondary school degree","Male","","","",""
"Often","2007","secondary school degree","Female","","","",""
"Often","2007","college entrance qualification","Male","","","",""
"Often","2007","college entrance qualification","Female","","","",""
"Often","2007","Other degree","Male","","","",""
"Often","2007","Other degree","Female","","","",""
"Often","2007","no degree/no degree yet","Male","","","",""
"Often","2007","no degree/no degree yet","Female","","","",""
"Sometimes","2007","lower secondary degree","Male","","","",""
"Sometimes","2007","lower secondary degree","Female","","","",""
"Sometimes","2007","secondary school degree","Male","","","",""
"Sometimes","2007","secondary school degree","Female","","","",""
"Sometimes","2007","college entrance qualification","Male","","","",""
"Sometimes","2007","college entrance qualification","Female","","","",""
"Sometimes","2007","Other degree","Male","","","",""
"Sometimes","2007","Other degree","Female","","","",""
"Sometimes","2007","no degree/no degree yet","Male","","","",""
"Sometimes","2007","no degree/no degree yet","Female","","","",""
"Rarely","2007","lower secondary degree","Male","","","",""
"Rarely","2007","lower secondary degree","Female","","","",""
"Rarely","2007","secondary school degree","Male","","","",""
"Rarely","2007","secondary school degree","Female","","","",""
"Rarely","2007","college entrance qualification","Male","","","",""
"Rarely","2007","college entrance qualification","Female","","","",""
"Rarely","2007","Other degree","Male","","","",""
"Rarely","2007","Other degree","Female","","","",""
"Rarely","2007","no degree/no degree yet","Male","","","",""
"Rarely","2007","no degree/no degree yet","Female","","","",""
"Never","2007","lower secondary degree","Male","","","",""
"Never","2007","lower secondary degree","Female","","","",""
"Never","2007","secondary school degree","Male","","","",""
"Never","2007","secondary school degree","Female","","","",""
"Never","2007","college entrance qualification","Male","","","",""
"Never","2007","college entrance qualification","Female","","","",""
"Never","2007","Other degree","Male","","","",""
"Never","2007","Other degree","Female","","","",""
"Never","2007","no degree/no degree yet","Male","","","",""
"Never","2007","no degree/no degree yet","Female","","","",""
"Very often","2008","lower secondary degree","Male","49","0.0164365889401055","0.0119985292919567","0.0208746485882544"
"Very often","2008","lower secondary degree","Female","61","0.0218242888892652","0.016829389701774","0.0268191880767563"
"Very often","2008","secondary school degree","Male","69","0.0289163641733117","0.0222755699154817","0.0355571584311418"
"Very often","2008","secondary school degree","Female","115","0.0352873150342987","0.0289846173002512","0.0415900127683462"
"Very often","2008","college entrance qualification","Male","80","0.0339271635584184","0.0270407271718151","0.0408135999450217"
"Very often","2008","college entrance qualification","Female","140","0.0499525104020992","0.0413665802786356","0.0585384405255628"
"Very often","2008","Other degree","Male","9","","",""
"Very often","2008","Other degree","Female","17","","",""
"Very often","2008","no degree/no degree yet","Male","20","","",""
"Very often","2008","no degree/no degree yet","Female","21","","",""
"Often","2008","lower secondary degree","Male","338","0.110192907789832","0.0992631419205681","0.121122673659096"
"Often","2008","lower secondary degree","Female","289","0.0830063132919479","0.0735746785309903","0.0924379480529054"
"Often","2008","secondary school degree","Male","366","0.149520997812159","0.135389026219263","0.163652969405056"
"Often","2008","secondary school degree","Female","548","0.165572937544012","0.152875764303266","0.178270110784758"
"Often","2008","college entrance qualification","Male","514","0.211035972609979","0.195514866267043","0.226557078952916"
"Often","2008","college entrance qualification","Female","605","0.242391207864658","0.225501701079905","0.25928071464941"
"Often","2008","Other degree","Male","41","0.110572311493909","0.0811697010881025","0.139974921899716"
"Often","2008","Other degree","Female","65","0.129363078721449","0.100005519605361","0.158720637837536"
"Often","2008","no degree/no degree yet","Male","59","0.209024869739904","0.158822037877629","0.259227701602179"
"Often","2008","no degree/no degree yet","Female","78","0.215306696702579","0.168080786321542","0.262532607083616"
"Sometimes","2008","lower secondary degree","Male","894","0.294367554627661","0.27845938011544","0.310275729139882"
"Sometimes","2008","lower secondary degree","Female","901","0.275560651422491","0.26028647311899","0.290834829725993"
"Sometimes","2008","secondary school degree","Male","899","0.382976233581293","0.363711778775988","0.402240688386598"
"Sometimes","2008","secondary school degree","Female","1238","0.365462388143931","0.349012300864273","0.381912475423589"
"Sometimes","2008","college entrance qualification","Male","1021","0.362917012754567","0.344626853121855","0.381207172387279"
"Sometimes","2008","college entrance qualification","Female","1000","0.403501999214707","0.384166144488506","0.422837853940908"
"Sometimes","2008","Other degree","Male","116","0.256451585635619","0.21550999677324","0.297393174497997"
"Sometimes","2008","Other degree","Female","151","0.30145112391869","0.261308746923739","0.34159350091364"
"Sometimes","2008","no degree/no degree yet","Male","94","0.36376892584977","0.304371440677343","0.423166411022197"
"Sometimes","2008","no degree/no degree yet","Female","95","0.271183078505273","0.220104110582126","0.322262046428421"
"Rarely","2008","lower secondary degree","Male","1054","0.313721370815137","0.297525347428636","0.329917394201639"
"Rarely","2008","lower secondary degree","Female","1010","0.297081399838903","0.281459333146235","0.31270346653157"
"Rarely","2008","secondary school degree","Male","812","0.31749038482835","0.299042798968667","0.335937970688034"
"Rarely","2008","secondary school degree","Female","959","0.299707491903769","0.284057766649636","0.315357217157901"
"Rarely","2008","college entrance qualification","Male","811","0.308955064323168","0.291379202409929","0.326530926236408"
"Rarely","2008","college entrance qualification","Female","577","0.23826198077707","0.221471380493597","0.255052581060543"
"Rarely","2008","Other degree","Male","129","0.31601019711279","0.272420612088835","0.359599782136745"
"Rarely","2008","Other degree","Female","128","0.272265196729045","0.233326727897906","0.311203665560185"
"Rarely","2008","no degree/no degree yet","Male","51","0.237493404741408","0.184952759777569","0.290034049705247"
"Rarely","2008","no degree/no degree yet","Female","47","0.232182708437272","0.183671122005405","0.28069429486914"
"Never","2008","lower secondary degree","Male","818","0.265281577827264","0.249871667329011","0.280691488325517"
"Never","2008","lower secondary degree","Female","1026","0.322527346557393","0.306547323725776","0.33850736938901"
"Never","2008","secondary school degree","Male","300","0.121096019604885","0.108167300066508","0.134024739143263"
"Never","2008","secondary school degree","Female","432","0.133969867373989","0.122334281840505","0.145605452907474"
"Never","2008","college entrance qualification","Male","229","0.0831647867538671","0.0726613551929421","0.0936682183147922"
"Never","2008","college entrance qualification","Female","151","0.0658923017414652","0.0561142608817533","0.075670342601177"
"Never","2008","Other degree","Male","142","0.301506387071746","0.258479804769874","0.344532969373617"
"Never","2008","Other degree","Female","141","0.262630884202606","0.224135239076047","0.301126529329165"
"Never","2008","no degree/no degree yet","Male","28","","",""
"Never","2008","no degree/no degree yet","Female","50","0.216372136293317","0.169061673321836","0.263682599264798"
"Very often","2009","lower secondary degree","Male","","","",""
"Very often","2009","lower secondary degree","Female","","","",""
"Very often","2009","secondary school degree","Male","","","",""
"Very often","2009","secondary school degree","Female","","","",""
"Very often","2009","college entrance qualification","Male","","","",""
"Very often","2009","college entrance qualification","Female","","","",""
"Very often","2009","Other degree","Male","","","",""
"Very often","2009","Other degree","Female","","","",""
"Very often","2009","no degree/no degree yet","Male","","","",""
"Very often","2009","no degree/no degree yet","Female","","","",""
"Often","2009","lower secondary degree","Male","","","",""
"Often","2009","lower secondary degree","Female","","","",""
"Often","2009","secondary school degree","Male","","","",""
"Often","2009","secondary school degree","Female","","","",""
"Often","2009","college entrance qualification","Male","","","",""
"Often","2009","college entrance qualification","Female","","","",""
"Often","2009","Other degree","Male","","","",""
"Often","2009","Other degree","Female","","","",""
"Often","2009","no degree/no degree yet","Male","","","",""
"Often","2009","no degree/no degree yet","Female","","","",""
"Sometimes","2009","lower secondary degree","Male","","","",""
"Sometimes","2009","lower secondary degree","Female","","","",""
"Sometimes","2009","secondary school degree","Male","","","",""
"Sometimes","2009","secondary school degree","Female","","","",""
"Sometimes","2009","college entrance qualification","Male","","","",""
"Sometimes","2009","college entrance qualification","Female","","","",""
"Sometimes","2009","Other degree","Male","","","",""
"Sometimes","2009","Other degree","Female","","","",""
"Sometimes","2009","no degree/no degree yet","Male","","","",""
"Sometimes","2009","no degree/no degree yet","Female","","","",""
"Rarely","2009","lower secondary degree","Male","","","",""
"Rarely","2009","lower secondary degree","Female","","","",""
"Rarely","2009","secondary school degree","Male","","","",""
"Rarely","2009","secondary school degree","Female","","","",""
"Rarely","2009","college entrance qualification","Male","","","",""
"Rarely","2009","college entrance qualification","Female","","","",""
"Rarely","2009","Other degree","Male","","","",""
"Rarely","2009","Other degree","Female","","","",""
"Rarely","2009","no degree/no degree yet","Male","","","",""
"Rarely","2009","no degree/no degree yet","Female","","","",""
"Never","2009","lower secondary degree","Male","","","",""
"Never","2009","lower secondary degree","Female","","","",""
"Never","2009","secondary school degree","Male","","","",""
"Never","2009","secondary school degree","Female","","","",""
"Never","2009","college entrance qualification","Male","","","",""
"Never","2009","college entrance qualification","Female","","","",""
"Never","2009","Other degree","Male","","","",""
"Never","2009","Other degree","Female","","","",""
"Never","2009","no degree/no degree yet","Male","","","",""
"Never","2009","no degree/no degree yet","Female","","","",""
"Very often","2010","lower secondary degree","Male","","","",""
"Very often","2010","lower secondary degree","Female","","","",""
"Very often","2010","secondary school degree","Male","","","",""
"Very often","2010","secondary school degree","Female","","","",""
"Very often","2010","college entrance qualification","Male","","","",""
"Very often","2010","college entrance qualification","Female","","","",""
"Very often","2010","Other degree","Male","","","",""
"Very often","2010","Other degree","Female","","","",""
"Very often","2010","no degree/no degree yet","Male","","","",""
"Very often","2010","no degree/no degree yet","Female","","","",""
"Often","2010","lower secondary degree","Male","","","",""
"Often","2010","lower secondary degree","Female","","","",""
"Often","2010","secondary school degree","Male","","","",""
"Often","2010","secondary school degree","Female","","","",""
"Often","2010","college entrance qualification","Male","","","",""
"Often","2010","college entrance qualification","Female","","","",""
"Often","2010","Other degree","Male","","","",""
"Often","2010","Other degree","Female","","","",""
"Often","2010","no degree/no degree yet","Male","","","",""
"Often","2010","no degree/no degree yet","Female","","","",""
"Sometimes","2010","lower secondary degree","Male","","","",""
"Sometimes","2010","lower secondary degree","Female","","","",""
"Sometimes","2010","secondary school degree","Male","","","",""
"Sometimes","2010","secondary school degree","Female","","","",""
"Sometimes","2010","college entrance qualification","Male","","","",""
"Sometimes","2010","college entrance qualification","Female","","","",""
"Sometimes","2010","Other degree","Male","","","",""
"Sometimes","2010","Other degree","Female","","","",""
"Sometimes","2010","no degree/no degree yet","Male","","","",""
"Sometimes","2010","no degree/no degree yet","Female","","","",""
"Rarely","2010","lower secondary degree","Male","","","",""
"Rarely","2010","lower secondary degree","Female","","","",""
"Rarely","2010","secondary school degree","Male","","","",""
"Rarely","2010","secondary school degree","Female","","","",""
"Rarely","2010","college entrance qualification","Male","","","",""
"Rarely","2010","college entrance qualification","Female","","","",""
"Rarely","2010","Other degree","Male","","","",""
"Rarely","2010","Other degree","Female","","","",""
"Rarely","2010","no degree/no degree yet","Male","","","",""
"Rarely","2010","no degree/no degree yet","Female","","","",""
"Never","2010","lower secondary degree","Male","","","",""
"Never","2010","lower secondary degree","Female","","","",""
"Never","2010","secondary school degree","Male","","","",""
"Never","2010","secondary school degree","Female","","","",""
"Never","2010","college entrance qualification","Male","","","",""
"Never","2010","college entrance qualification","Female","","","",""
"Never","2010","Other degree","Male","","","",""
"Never","2010","Other degree","Female","","","",""
"Never","2010","no degree/no degree yet","Male","","","",""
"Never","2010","no degree/no degree yet","Female","","","",""
"Very often","2011","lower secondary degree","Male","","","",""
"Very often","2011","lower secondary degree","Female","","","",""
"Very often","2011","secondary school degree","Male","","","",""
"Very often","2011","secondary school degree","Female","","","",""
"Very often","2011","college entrance qualification","Male","","","",""
"Very often","2011","college entrance qualification","Female","","","",""
"Very often","2011","Other degree","Male","","","",""
"Very often","2011","Other degree","Female","","","",""
"Very often","2011","no degree/no degree yet","Male","","","",""
"Very often","2011","no degree/no degree yet","Female","","","",""
"Often","2011","lower secondary degree","Male","","","",""
"Often","2011","lower secondary degree","Female","","","",""
"Often","2011","secondary school degree","Male","","","",""
"Often","2011","secondary school degree","Female","","","",""
"Often","2011","college entrance qualification","Male","","","",""
"Often","2011","college entrance qualification","Female","","","",""
"Often","2011","Other degree","Male","","","",""
"Often","2011","Other degree","Female","","","",""
"Often","2011","no degree/no degree yet","Male","","","",""
"Often","2011","no degree/no degree yet","Female","","","",""
"Sometimes","2011","lower secondary degree","Male","","","",""
"Sometimes","2011","lower secondary degree","Female","","","",""
"Sometimes","2011","secondary school degree","Male","","","",""
"Sometimes","2011","secondary school degree","Female","","","",""
"Sometimes","2011","college entrance qualification","Male","","","",""
"Sometimes","2011","college entrance qualification","Female","","","",""
"Sometimes","2011","Other degree","Male","","","",""
"Sometimes","2011","Other degree","Female","","","",""
"Sometimes","2011","no degree/no degree yet","Male","","","",""
"Sometimes","2011","no degree/no degree yet","Female","","","",""
"Rarely","2011","lower secondary degree","Male","","","",""
"Rarely","2011","lower secondary degree","Female","","","",""
"Rarely","2011","secondary school degree","Male","","","",""
"Rarely","2011","secondary school degree","Female","","","",""
"Rarely","2011","college entrance qualification","Male","","","",""
"Rarely","2011","college entrance qualification","Female","","","",""
"Rarely","2011","Other degree","Male","","","",""
"Rarely","2011","Other degree","Female","","","",""
"Rarely","2011","no degree/no degree yet","Male","","","",""
"Rarely","2011","no degree/no degree yet","Female","","","",""
"Never","2011","lower secondary degree","Male","","","",""
"Never","2011","lower secondary degree","Female","","","",""
"Never","2011","secondary school degree","Male","","","",""
"Never","2011","secondary school degree","Female","","","",""
"Never","2011","college entrance qualification","Male","","","",""
"Never","2011","college entrance qualification","Female","","","",""
"Never","2011","Other degree","Male","","","",""
"Never","2011","Other degree","Female","","","",""
"Never","2011","no degree/no degree yet","Male","","","",""
"Never","2011","no degree/no degree yet","Female","","","",""
"Very often","2012","lower secondary degree","Male","","","",""
"Very often","2012","lower secondary degree","Female","","","",""
"Very often","2012","secondary school degree","Male","","","",""
"Very often","2012","secondary school degree","Female","","","",""
"Very often","2012","college entrance qualification","Male","","","",""
"Very often","2012","college entrance qualification","Female","","","",""
"Very often","2012","Other degree","Male","","","",""
"Very often","2012","Other degree","Female","","","",""
"Very often","2012","no degree/no degree yet","Male","","","",""
"Very often","2012","no degree/no degree yet","Female","","","",""
"Often","2012","lower secondary degree","Male","","","",""
"Often","2012","lower secondary degree","Female","","","",""
"Often","2012","secondary school degree","Male","","","",""
"Often","2012","secondary school degree","Female","","","",""
"Often","2012","college entrance qualification","Male","","","",""
"Often","2012","college entrance qualification","Female","","","",""
"Often","2012","Other degree","Male","","","",""
"Often","2012","Other degree","Female","","","",""
"Often","2012","no degree/no degree yet","Male","","","",""
"Often","2012","no degree/no degree yet","Female","","","",""
"Sometimes","2012","lower secondary degree","Male","","","",""
"Sometimes","2012","lower secondary degree","Female","","","",""
"Sometimes","2012","secondary school degree","Male","","","",""
"Sometimes","2012","secondary school degree","Female","","","",""
"Sometimes","2012","college entrance qualification","Male","","","",""
"Sometimes","2012","college entrance qualification","Female","","","",""
"Sometimes","2012","Other degree","Male","","","",""
"Sometimes","2012","Other degree","Female","","","",""
"Sometimes","2012","no degree/no degree yet","Male","","","",""
"Sometimes","2012","no degree/no degree yet","Female","","","",""
"Rarely","2012","lower secondary degree","Male","","","",""
"Rarely","2012","lower secondary degree","Female","","","",""
"Rarely","2012","secondary school degree","Male","","","",""
"Rarely","2012","secondary school degree","Female","","","",""
"Rarely","2012","college entrance qualification","Male","","","",""
"Rarely","2012","college entrance qualification","Female","","","",""
"Rarely","2012","Other degree","Male","","","",""
"Rarely","2012","Other degree","Female","","","",""
"Rarely","2012","no degree/no degree yet","Male","","","",""
"Rarely","2012","no degree/no degree yet","Female","","","",""
"Never","2012","lower secondary degree","Male","","","",""
"Never","2012","lower secondary degree","Female","","","",""
"Never","2012","secondary school degree","Male","","","",""
"Never","2012","secondary school degree","Female","","","",""
"Never","2012","college entrance qualification","Male","","","",""
"Never","2012","college entrance qualification","Female","","","",""
