"ple0013","year","e11103","migback","n","percent","lower_confidence","upper_confidence"
"Yes","2013","Not Working","no migration background","432","0.0690925361775495","0.0629408583857279","0.0752442139693711"
"Yes","2013","Not Working","direct migration background","45","0.0665394984838004","0.0478488024878658","0.085230194479735"
"Yes","2013","Not Working","indirect migration background","12","","",""
"No","2013","Full Time","no migration background","5784","0.943707430939322","0.93792912356417","0.949485738314475"
"No","2013","Full Time","direct migration background","547","0.962980344450622","0.947384144595995","0.97857654430525"
"No","2013","Full Time","indirect migration background","295","0.893550521803661","0.859864363904345","0.927236679702977"
"No","2013","Part Time","no migration background","3670","0.935055489466362","0.927339248326641","0.942771730606082"
"No","2013","Part Time","direct migration background","433","0.947369594207621","0.926738611531818","0.968000576883424"
"No","2013","Part Time","indirect migration background","218","0.952472960419334","0.924976240981854","0.979969679856815"
"No","2013","Not Working","no migration background","6097","0.93090746382245","0.924755786030629","0.937059141614272"
"No","2013","Not Working","direct migration background","638","0.9334605015162","0.914769805520265","0.952151197512134"
"No","2013","Not Working","indirect migration background","152","0.947378865216767","0.91320704461371","0.981550685819825"
"Yes","2014","Full Time","no migration background","","","",""
"Yes","2014","Full Time","direct migration background","","","",""
"Yes","2014","Full Time","indirect migration background","","","",""
"Yes","2014","Part Time","no migration background","","","",""
"Yes","2014","Part Time","direct migration background","","","",""
"Yes","2014","Part Time","indirect migration background","","","",""
"Yes","2014","Not Working","no migration background","","","",""
"Yes","2014","Not Working","direct migration background","","","",""
"Yes","2014","Not Working","indirect migration background","","","",""
"No","2014","Full Time","no migration background","","","",""
"No","2014","Full Time","direct migration background","","","",""
"No","2014","Full Time","indirect migration background","","","",""
"No","2014","Part Time","no migration background","","","",""
"No","2014","Part Time","direct migration background","","","",""
"No","2014","Part Time","indirect migration background","","","",""
"No","2014","Not Working","no migration background","","","",""
"No","2014","Not Working","direct migration background","","","",""
"No","2014","Not Working","indirect migration background","","","",""
"Yes","2015","Full Time","no migration background","410","0.0544844077740551","0.0492584079469829","0.0597104076011273"
"Yes","2015","Full Time","direct migration background","53","0.043313094436728","0.0334036089803686","0.0532225798930874"
"Yes","2015","Full Time","indirect migration background","55","0.122611283926174","0.097531334945252","0.147691232907097"
"Yes","2015","Part Time","no migration background","344","0.0694010296128364","0.0625148481332069","0.0762872110924658"
"Yes","2015","Part Time","direct migration background","46","0.0321684653233379","0.0228387201884735","0.0414982104582024"
"Yes","2015","Part Time","indirect migration background","44","0.0779595142948956","0.0551983725021186","0.100720656087673"
"Yes","2015","Not Working","no migration background","477","0.0705381337476276","0.0644243459828601","0.0766519215123951"
"Yes","2015","Not Working","direct migration background","89","0.0790898428224778","0.0645638670078438","0.0936158186371119"
"Yes","2015","Not Working","indirect migration background","25","","",""
"No","2015","Full Time","no migration background","6836","0.945515592225945","0.940289592398873","0.950741592053017"
"No","2015","Full Time","direct migration background","1568","0.956686905563272","0.946777420106913","0.966596391019631"
"No","2015","Full Time","indirect migration background","602","0.877388716073826","0.852308767092903","0.902468665054748"
"No","2015","Part Time","no migration background","4888","0.930598970387164","0.923712788907534","0.937485151866793"
"No","2015","Part Time","direct migration background","1328","0.967831534676662","0.958501789541798","0.977161279811527"
"No","2015","Part Time","indirect migration background","489","0.922040485705104","0.899279343912327","0.944801627497881"
"No","2015","Not Working","no migration background","6261","0.929461866252372","0.923348078487605","0.93557565401714"
"No","2015","Not Working","direct migration background","1237","0.920910157177522","0.906384181362888","0.935436132992156"
"No","2015","Not Working","indirect migration background","418","0.943335210437145","0.921805613935897","0.964864806938392"
"Yes","2016","Full Time","no migration background","","","",""
"Yes","2016","Full Time","direct migration background","","","",""
"Yes","2016","Full Time","indirect migration background","","","",""
"Yes","2016","Part Time","no migration background","","","",""
"Yes","2016","Part Time","direct migration background","","","",""
"Yes","2016","Part Time","indirect migration background","","","",""
"Yes","2016","Not Working","no migration background","","","",""
"Yes","2016","Not Working","direct migration background","","","",""
"Yes","2016","Not Working","indirect migration background","","","",""
"No","2016","Full Time","no migration background","","","",""
"No","2016","Full Time","direct migration background","","","",""
"No","2016","Full Time","indirect migration background","","","",""
"No","2016","Part Time","no migration background","","","",""
"No","2016","Part Time","direct migration background","","","",""
"No","2016","Part Time","indirect migration background","","","",""
"No","2016","Not Working","no migration background","","","",""
"No","2016","Not Working","direct migration background","","","",""
"No","2016","Not Working","indirect migration background","","","",""
"Yes","2017","Full Time","no migration background","501","0.0583465128968628","0.0532066102573321","0.0634864155363936"
"Yes","2017","Full Time","direct migration background","63","0.0372035306700586","0.0283765522586006","0.0460305090815166"
"Yes","2017","Full Time","indirect migration background","39","0.0708495248864398","0.0511855769975291","0.0905134727753504"
"Yes","2017","Part Time","no migration background","416","0.0790819546672033","0.0720132140403177","0.0861506952940888"
"Yes","2017","Part Time","direct migration background","61","0.0518498902222327","0.0405154025594062","0.0631843778850592"
"Yes","2017","Part Time","indirect migration background","46","0.0794210099616451","0.0579809636990933","0.100861056224197"
"Yes","2017","Not Working","no migration background","494","0.0757681678564043","0.0694561861978009","0.0820801495150077"
"Yes","2017","Not Working","direct migration background","82","0.0730398567201829","0.0595630478599914","0.0865166655803744"
"Yes","2017","Not Working","indirect migration background","37","0.0793001247166123","0.0543347659519782","0.104265483481246"
"No","2017","Full Time","no migration background","7488","0.941653487103137","0.936513584463606","0.946793389742668"
"No","2017","Full Time","direct migration background","1703","0.962796469329941","0.953969490918483","0.971623447741399"
"No","2017","Full Time","indirect migration background","615","0.92915047511356","0.90948652722465","0.948814423002471"
"No","2017","Part Time","no migration background","5183","0.920918045332797","0.913849304705911","0.927986785959682"
"No","2017","Part Time","direct migration background","1409","0.948150109777767","0.936815622114941","0.959484597440594"
"No","2017","Part Time","indirect migration background","565","0.920578990038355","0.899138943775803","0.942019036300907"
"No","2017","Not Working","no migration background","6258","0.924231832143596","0.917919850484992","0.930543813802199"
"No","2017","Not Working","direct migration background","1350","0.926960143279817","0.913483334419626","0.940436952140009"
"No","2017","Not Working","indirect migration background","413","0.920699875283388","0.895734516518754","0.945665234048022"
"Yes","2018","Full Time","no migration background","","","",""
"Yes","2018","Full Time","direct migration background","","","",""
"Yes","2018","Full Time","indirect migration background","","","",""
"Yes","2018","Part Time","no migration background","","","",""
"Yes","2018","Part Time","direct migration background","","","",""
"Yes","2018","Part Time","indirect migration background","","","",""
"Yes","2018","Not Working","no migration background","","","",""
"Yes","2018","Not Working","direct migration background","","","",""
"Yes","2018","Not Working","indirect migration background","","","",""
"No","2018","Full Time","no migration background","","","",""
"No","2018","Full Time","direct migration background","","","",""
"No","2018","Full Time","indirect migration background","","","",""
"No","2018","Part Time","no migration background","","","",""
"No","2018","Part Time","direct migration background","","","",""
"No","2018","Part Time","indirect migration background","","","",""
"No","2018","Not Working","no migration background","","","",""
"No","2018","Not Working","direct migration background","","","",""
"No","2018","Not Working","indirect migration background","","","",""
"Yes","2019","Full Time","no migration background","601","0.0700043281207717","0.0645051441891051","0.0755035120524383"
"Yes","2019","Full Time","direct migration background","51","0.0426087107198507","0.0324883426409315","0.0527290787987699"
"Yes","2019","Full Time","indirect migration background","56","0.0948392492638134","0.0734528648243273","0.1162256337033"
"Yes","2019","Part Time","no migration background","426","0.0796635332788302","0.0724708302383056","0.0868562363193548"
"Yes","2019","Part Time","direct migration background","49","0.0354513123699829","0.0249757040594555","0.0459269206805104"
"Yes","2019","Part Time","indirect migration background","50","0.0799001483553625","0.0581322633582966","0.101668033352428"
"Yes","2019","Not Working","no migration background","507","0.0776106060989146","0.0711536853593686","0.0840675268384605"
"Yes","2019","Not Working","direct migration background","81","0.0874068986979295","0.0709542310846671","0.103859566311192"
"Yes","2019","Not Working","indirect migration background","28","","",""
"No","2019","Full Time","no migration background","7669","0.929995671879228","0.924496487947562","0.935494855810895"
"No","2019","Full Time","direct migration background","1479","0.957391289280149","0.94727092120123","0.967511657359069"
"No","2019","Full Time","indirect migration background","665","0.905160750736187","0.8837743662967","0.926547135175673"
"No","2019","Part Time","no migration background","5018","0.92033646672117","0.913143763680645","0.927529169761694"
"No","2019","Part Time","direct migration background","1148","0.964548687630017","0.95407307931949","0.975024295940545"
"No","2019","Part Time","indirect migration background","546","0.920099851644637","0.898331966647571","0.941867736641703"
"No","2019","Not Working","no migration background","6089","0.922389393901085","0.915932473161539","0.928846314640631"
"No","2019","Not Working","direct migration background","1051","0.91259310130207","0.896140433688808","0.929045768915333"
"No","2019","Not Working","indirect migration background","366","0.917978054328363","0.890883552948756","0.945072555707971"
