"ple0013","year","e11102","pgisced97","n","percent","lower_confidence","upper_confidence"
"Yes","2010","Employed","general elemantary","","","",""
"Yes","2010","Employed","middle vocational","","","",""
"Yes","2010","Employed","vocational + Abi","","","",""
"Yes","2010","Employed","higher vocational","","","",""
"Yes","2010","Employed","higher education","","","",""
"No","2010","Not Employed","in school","","","",""
"No","2010","Not Employed","inadequately","","","",""
"No","2010","Not Employed","general elemantary","","","",""
"No","2010","Not Employed","middle vocational","","","",""
"No","2010","Not Employed","vocational + Abi","","","",""
"No","2010","Not Employed","higher vocational","","","",""
"No","2010","Not Employed","higher education","","","",""
"No","2010","Employed","in school","","","",""
"No","2010","Employed","inadequately","","","",""
"No","2010","Employed","general elemantary","","","",""
"No","2010","Employed","middle vocational","","","",""
"No","2010","Employed","vocational + Abi","","","",""
"No","2010","Employed","higher vocational","","","",""
"No","2010","Employed","higher education","","","",""
"Yes","2011","Not Employed","in school","21","","",""
"Yes","2011","Not Employed","inadequately","12","","",""
"Yes","2011","Not Employed","general elemantary","83","0.0659065995430449","0.052298037218372","0.0795151618677178"
"Yes","2011","Not Employed","middle vocational","262","0.0611418639147396","0.0539496971497567","0.0683340306797224"
"Yes","2011","Not Employed","vocational + Abi","13","","",""
"Yes","2011","Not Employed","higher vocational","26","","",""
"Yes","2011","Not Employed","higher education","70","0.056283209370289","0.0439342516926818","0.0686321670478962"
"Yes","2011","Employed","in school","6","","",""
"Yes","2011","Employed","inadequately","5","","",""
"Yes","2011","Employed","general elemantary","49","0.0479357506091868","0.034063344396302","0.0618081568220716"
"Yes","2011","Employed","middle vocational","317","0.0538586435982492","0.0482777830726009","0.0594395041238976"
"Yes","2011","Employed","vocational + Abi","60","0.0635488066292049","0.0479123422795224","0.0791852709788875"
"Yes","2011","Employed","higher vocational","36","0.0488561566276983","0.0353528697198042","0.0623594435355923"
"Yes","2011","Employed","higher education","134","0.0466234193781291","0.0393883880961364","0.0538584506601218"
"No","2011","Not Employed","in school","228","0.909348554170932","0.873686941774608","0.945010166567255"
"No","2011","Not Employed","inadequately","127","0.915381925839117","0.86911470365519","0.961649148023045"
"No","2011","Not Employed","general elemantary","1194","0.934093400456955","0.920484838132282","0.947701962781628"
"No","2011","Not Employed","middle vocational","4001","0.93885813608526","0.931665969320278","0.946050302850243"
"No","2011","Not Employed","vocational + Abi","261","0.96566940869076","0.944110454568888","0.987228362812633"
"No","2011","Not Employed","higher vocational","449","0.939738078333504","0.918337466640708","0.961138690026299"
"No","2011","Not Employed","higher education","1268","0.943716790629711","0.931367832952104","0.956065748307318"
"No","2011","Employed","in school","58","0.857791432418143","0.77222334260098","0.943359522235306"
"No","2011","Employed","inadequately","89","0.904183047963602","0.844680779882404","0.9636853160448"
"No","2011","Employed","general elemantary","862","0.952064249390813","0.938191843177928","0.965936655603698"
"No","2011","Employed","middle vocational","5968","0.946141356401751","0.940560495876102","0.951722216927399"
"No","2011","Employed","vocational + Abi","875","0.936451193370795","0.920814729021112","0.952087657720478"
"No","2011","Employed","higher vocational","943","0.951143843372302","0.937640556464408","0.964647130280196"
"No","2011","Employed","higher education","3128","0.953376580621871","0.946141549339878","0.960611611903863"
"Yes","2012","Not Employed","in school","","","",""
"Yes","2012","Not Employed","inadequately","","","",""
"Yes","2012","Not Employed","general elemantary","","","",""
"Yes","2012","Not Employed","middle vocational","","","",""
"Yes","2012","Not Employed","vocational + Abi","","","",""
"Yes","2012","Not Employed","higher vocational","","","",""
"Yes","2012","Not Employed","higher education","","","",""
"Yes","2012","Employed","in school","","","",""
"Yes","2012","Employed","inadequately","","","",""
"Yes","2012","Employed","general elemantary","","","",""
"Yes","2012","Employed","middle vocational","","","",""
"Yes","2012","Employed","vocational + Abi","","","",""
"Yes","2012","Employed","higher vocational","","","",""
"Yes","2012","Employed","higher education","","","",""
"No","2012","Not Employed","in school","","","",""
"No","2012","Not Employed","inadequately","","","",""
"No","2012","Not Employed","general elemantary","","","",""
"No","2012","Not Employed","middle vocational","","","",""
"No","2012","Not Employed","vocational + Abi","","","",""
"No","2012","Not Employed","higher vocational","","","",""
"No","2012","Not Employed","higher education","","","",""
"No","2012","Employed","in school","","","",""
"No","2012","Employed","inadequately","","","",""
"No","2012","Employed","general elemantary","","","",""
"No","2012","Employed","middle vocational","","","",""
"No","2012","Employed","vocational + Abi","","","",""
"No","2012","Employed","higher vocational","","","",""
"No","2012","Employed","higher education","","","",""
"Yes","2013","Not Employed","in school","12","","",""
"Yes","2013","Not Employed","inadequately","10","","",""
"Yes","2013","Not Employed","general elemantary","85","0.0810248497209397","0.0646977430147232","0.0973519564271561"
"Yes","2013","Not Employed","middle vocational","265","0.0674265535100423","0.0595169412622352","0.0753361657578494"
"Yes","2013","Not Employed","vocational + Abi","4","","",""
"Yes","2013","Not Employed","higher vocational","29","","",""
"Yes","2013","Not Employed","higher education","76","0.0707355471814327","0.0570082760156476","0.0844628183472178"
"Yes","2013","Employed","in school","6","","",""
"Yes","2013","Employed","inadequately","6","","",""
"Yes","2013","Employed","general elemantary","46","0.0662940096138807","0.0489777649502223","0.0836102542775391"
"Yes","2013","Employed","middle vocational","328","0.0599408010184152","0.0537225175373124","0.0661590844995181"
"Yes","2013","Employed","vocational + Abi","50","0.0612363438783615","0.0452859655387567","0.0771867222179663"
"Yes","2013","Employed","higher vocational","32","0.0313853127733832","0.0198980855641928","0.0428725399825736"
"Yes","2013","Employed","higher education","168","0.0612925636037938","0.0529000772498578","0.0696850499577298"
"No","2013","Not Employed","in school","182","0.941144824568001","0.908026543734662","0.974263105401339"
"No","2013","Not Employed","inadequately","105","0.933567417693169","0.88805157571154","0.979083259674798"
"No","2013","Not Employed","general elemantary","988","0.91897515027906","0.902648043572844","0.935302256985277"
"No","2013","Not Employed","middle vocational","3596","0.932573446489958","0.924663834242151","0.940483058737765"
"No","2013","Not Employed","vocational + Abi","231","0.977837855946539","0.959016388978046","0.996659322915033"
"No","2013","Not Employed","higher vocational","419","0.926713851095837","0.902581876388104","0.950845825803571"
"No","2013","Not Employed","higher education","1264","0.929264452818567","0.915537181652782","0.942991723984352"
"No","2013","Employed","in school","60","0.919788899952904","0.854259311330529","0.985318488575279"
"No","2013","Employed","inadequately","74","0.931652917794912","0.876357370462714","0.986948465127111"
"No","2013","Employed","general elemantary","747","0.933705990386119","0.916389745722461","0.951022235049778"
"No","2013","Employed","middle vocational","5270","0.940059198981585","0.933840915500482","0.946277482462688"
"No","2013","Employed","vocational + Abi","818","0.938763656121638","0.922813277782034","0.954714034461243"
"No","2013","Employed","higher vocational","853","0.968614687226617","0.957127460017426","0.980101914435807"
"No","2013","Employed","higher education","2970","0.938707436396206","0.93031495004227","0.947099922750142"
"Yes","2014","Not Employed","in school","","","",""
"Yes","2014","Not Employed","inadequately","","","",""
"Yes","2014","Not Employed","general elemantary","","","",""
"Yes","2014","Not Employed","middle vocational","","","",""
"Yes","2014","Not Employed","vocational + Abi","","","",""
"Yes","2014","Not Employed","higher vocational","","","",""
"Yes","2014","Not Employed","higher education","","","",""
"Yes","2014","Employed","in school","","","",""
"Yes","2014","Employed","inadequately","","","",""
"Yes","2014","Employed","general elemantary","","","",""
"Yes","2014","Employed","middle vocational","","","",""
"Yes","2014","Employed","vocational + Abi","","","",""
"Yes","2014","Employed","higher vocational","","","",""
"Yes","2014","Employed","higher education","","","",""
"No","2014","Not Employed","in school","","","",""
"No","2014","Not Employed","inadequately","","","",""
"No","2014","Not Employed","general elemantary","","","",""
"No","2014","Not Employed","middle vocational","","","",""
"No","2014","Not Employed","vocational + Abi","","","",""
"No","2014","Not Employed","higher vocational","","","",""
"No","2014","Not Employed","higher education","","","",""
"No","2014","Employed","in school","","","",""
"No","2014","Employed","inadequately","","","",""
"No","2014","Employed","general elemantary","","","",""
"No","2014","Employed","middle vocational","","","",""
"No","2014","Employed","vocational + Abi","","","",""
"No","2014","Employed","higher vocational","","","",""
"No","2014","Employed","higher education","","","",""
"Yes","2015","Not Employed","in school","20","","",""
"Yes","2015","Not Employed","inadequately","31","0.115083467394839","0.074540340918533","0.155626593871146"
"Yes","2015","Not Employed","general elemantary","98","0.0761766064404079","0.061871141717217","0.0904820711635989"
"Yes","2015","Not Employed","middle vocational","300","0.0733706879393528","0.0654338455748309","0.0813075303038746"
"Yes","2015","Not Employed","vocational + Abi","13","","",""
"Yes","2015","Not Employed","higher vocational","31","0.0662298317685269","0.0428333772477918","0.0896262862892619"
"Yes","2015","Not Employed","higher education","83","0.0744202961575497","0.0610581383157298","0.0877824539993697"
"Yes","2015","Employed","in school","6","","",""
"Yes","2015","Employed","inadequately","11","","",""
"Yes","2015","Employed","general elemantary","81","0.0655824137906303","0.0524595677393823","0.0787052598418784"
"Yes","2015","Employed","middle vocational","446","0.0590972366499717","0.0537835054204112","0.0644109678795322"
"Yes","2015","Employed","vocational + Abi","95","0.0672114751890614","0.0549998029632036","0.0794231474149192"
"Yes","2015","Employed","higher vocational","49","0.0289294628754096","0.0190156094214788","0.0388433163293404"
"Yes","2015","Employed","higher education","242","0.0650413387917695","0.0577640350372654","0.0723186425462737"
"No","2015","Not Employed","in school","257","0.962341158097936","0.939922675347578","0.984759640848295"
"No","2015","Not Employed","inadequately","207","0.884916532605161","0.844373406128854","0.925459659081467"
"No","2015","Not Employed","general elemantary","1223","0.923823393559592","0.909517928836401","0.938128858282783"
"No","2015","Not Employed","middle vocational","3846","0.926629312060647","0.918692469696125","0.934566154425169"
"No","2015","Not Employed","vocational + Abi","333","0.978350700791487","0.963015860996824","0.993685540586151"
"No","2015","Not Employed","higher vocational","403","0.933770168231473","0.910373713710738","0.957166622752208"
"No","2015","Not Employed","higher education","1399","0.92557970384245","0.91221754600063","0.93894186168427"
"No","2015","Employed","in school","69","0.80892142318653","0.719944655069224","0.897898191303835"
"No","2015","Employed","inadequately","163","0.955272591209639","0.924559467093168","0.98598571532611"
"No","2015","Employed","general elemantary","1286","0.93441758620937","0.921294740158122","0.947540432260618"
"No","2015","Employed","middle vocational","7119","0.940902763350028","0.935589032120468","0.946216494579589"
"No","2015","Employed","vocational + Abi","1520","0.932788524810939","0.920576852585081","0.945000197036796"
"No","2015","Employed","higher vocational","1049","0.97107053712459","0.96115668367066","0.980984390578521"
"No","2015","Employed","higher education","4169","0.934958661208231","0.927681357453726","0.942235964962735"
"Yes","2016","Not Employed","in school","","","",""
"Yes","2016","Not Employed","inadequately","","","",""
"Yes","2016","Not Employed","general elemantary","","","",""
"Yes","2016","Not Employed","middle vocational","","","",""
"Yes","2016","Not Employed","vocational + Abi","","","",""
"Yes","2016","Not Employed","higher vocational","","","",""
"Yes","2016","Not Employed","higher education","","","",""
"Yes","2016","Employed","in school","","","",""
"Yes","2016","Employed","inadequately","","","",""
"Yes","2016","Employed","general elemantary","","","",""
"Yes","2016","Employed","middle vocational","","","",""
"Yes","2016","Employed","vocational + Abi","","","",""
"Yes","2016","Employed","higher vocational","","","",""
"Yes","2016","Employed","higher education","","","",""
"No","2016","Not Employed","in school","","","",""
"No","2016","Not Employed","inadequately","","","",""
"No","2016","Not Employed","general elemantary","","","",""
"No","2016","Not Employed","middle vocational","","","",""
"No","2016","Not Employed","vocational + Abi","","","",""
"No","2016","Not Employed","higher vocational","","","",""
"No","2016","Not Employed","higher education","","","",""
"No","2016","Employed","in school","","","",""
"No","2016","Employed","inadequately","","","",""
"No","2016","Employed","general elemantary","","","",""
"No","2016","Employed","middle vocational","","","",""
"No","2016","Employed","vocational + Abi","","","",""
"No","2016","Employed","higher vocational","","","",""
"No","2016","Employed","higher education","","","",""
"Yes","2017","Not Employed","in school","20","","",""
"Yes","2017","Not Employed","inadequately","21","","",""
"Yes","2017","Not Employed","general elemantary","123","0.100921321569124","0.084597022871155","0.117245620267093"
"Yes","2017","Not Employed","middle vocational","292","0.0727207513398953","0.0647478069750847","0.0806936957047058"
"Yes","2017","Not Employed","vocational + Abi","22","","",""
"Yes","2017","Not Employed","higher vocational","30","0.0829797225963957","0.0567229936093509","0.10923645158344"
"Yes","2017","Not Employed","higher education","77","0.0642301476979869","0.0521645043263894","0.0762957910695844"
"Yes","2017","Employed","in school","9","","",""
"Yes","2017","Employed","inadequately","21","","",""
"Yes","2017","Employed","general elemantary","83","0.050626606389314","0.0393733745698201","0.0618798382088079"
"Yes","2017","Employed","middle vocational","521","0.0639768970008425","0.0586351715316766","0.0693186224700084"
"Yes","2017","Employed","vocational + Abi","117","0.0681516988293154","0.0566182451095451","0.0796851525490858"
"Yes","2017","Employed","higher vocational","59","0.0361021760702989","0.0251869219154504","0.0470174302251473"
"Yes","2017","Employed","higher education","292","0.0658707161073874","0.0589729735173568","0.072768458697418"
"No","2017","Not Employed","in school","309","0.930671985447186","0.903224482266173","0.958119488628199"
"No","2017","Not Employed","inadequately","226","0.921922914473766","0.888464241207126","0.955381587740406"
"No","2017","Not Employed","general elemantary","1185","0.899078678430876","0.882754379732907","0.915402977128845"
"No","2017","Not Employed","middle vocational","3783","0.927279248660105","0.919306304295294","0.935252193024915"
"No","2017","Not Employed","vocational + Abi","370","0.956086123787137","0.935802084094873","0.9763701634794"
"No","2017","Not Employed","higher vocational","394","0.917020277403604","0.890763548416559","0.943277006390649"
"No","2017","Not Employed","higher education","1509","0.935769852302013","0.923704208930416","0.947835495673611"
"No","2017","Employed","in school","74","0.896213415586125","0.830601098507394","0.961825732664856"
"No","2017","Employed","inadequately","189","0.868395368086437","0.822672572075898","0.914118164096977"
"No","2017","Employed","general elemantary","1375","0.949373393610686","0.938120161791192","0.96062662543018"
"No","2017","Employed","middle vocational","7541","0.936023102999157","0.930681377529992","0.941364828468323"
"No","2017","Employed","vocational + Abi","1717","0.931848301170685","0.920314847450914","0.943381754890455"
"No","2017","Employed","higher vocational","1063","0.963897823929701","0.952982569774853","0.974813078084549"
"No","2017","Employed","higher education","4676","0.934129283892613","0.927231541302582","0.941027026482643"
"Yes","2018","Not Employed","in school","","","",""
"Yes","2018","Not Employed","inadequately","","","",""
"Yes","2018","Not Employed","general elemantary","","","",""
"Yes","2018","Not Employed","middle vocational","","","",""
"Yes","2018","Not Employed","vocational + Abi","","","",""
"Yes","2018","Not Employed","higher vocational","","","",""
"Yes","2018","Not Employed","higher education","","","",""
"Yes","2018","Employed","in school","","","",""
"Yes","2018","Employed","inadequately","","","",""
"Yes","2018","Employed","general elemantary","","","",""
"Yes","2018","Employed","middle vocational","","","",""
"Yes","2018","Employed","vocational + Abi","","","",""
"Yes","2018","Employed","higher vocational","","","",""
"Yes","2018","Employed","higher education","","","",""
"No","2018","Not Employed","in school","","","",""
"No","2018","Not Employed","inadequately","","","",""
"No","2018","Not Employed","general elemantary","","","",""
"No","2018","Not Employed","middle vocational","","","",""
"No","2018","Not Employed","vocational + Abi","","","",""
"No","2018","Not Employed","higher vocational","","","",""
"No","2018","Not Employed","higher education","","","",""
"No","2018","Employed","in school","","","",""
"No","2018","Employed","inadequately","","","",""
"No","2018","Employed","general elemantary","","","",""
"No","2018","Employed","middle vocational","","","",""
"No","2018","Employed","vocational + Abi","","","",""
"No","2018","Employed","higher vocational","","","",""
"No","2018","Employed","higher education","","","",""
"Yes","2019","Not Employed","in school","11","","",""
"Yes","2019","Not Employed","inadequately","23","","",""
"Yes","2019","Not Employed","general elemantary","101","0.0953067620846833","0.0781098049231761","0.11250371924619"
"Yes","2019","Not Employed","middle vocational","314","0.0792268686637132","0.0706674368641232","0.0877863004633032"
"Yes","2019","Not Employed","vocational + Abi","18","","",""
"Yes","2019","Not Employed","higher vocational","32","0.0945636107352505","0.0670026001126038","0.122124621357897"
"Yes","2019","Not Employed","higher education","95","0.0669995811960788","0.0548471048691996","0.079152057522958"
"Yes","2019","Employed","in school","3","","",""
"Yes","2019","Employed","inadequately","17","","",""
"Yes","2019","Employed","general elemantary","94","0.0599849335018332","0.0470866743948913","0.0728831926087751"
"Yes","2019","Employed","middle vocational","522","0.0737025913158153","0.0677132880716368","0.0796918945599937"
"Yes","2019","Employed","vocational + Abi","129","0.061117399035884","0.0500357614746831","0.0721990365970849"
"Yes","2019","Employed","higher vocational","72","0.043462789385702","0.0321094879124677","0.0548160908589364"
"Yes","2019","Employed","higher education","363","0.0719317904077854","0.065038568409642","0.0788250124059288"
"No","2019","Not Employed","in school","252","0.95336419896701","0.927880682459758","0.978847715474261"
"No","2019","Not Employed","inadequately","179","0.869449084906079","0.822988524512143","0.915909645300014"
"No","2019","Not Employed","general elemantary","1019","0.904693237915317","0.88749628075381","0.921890195076824"
"No","2019","Not Employed","middle vocational","3511","0.920773131336287","0.912213699536697","0.929332563135877"
"No","2019","Not Employed","vocational + Abi","360","0.972475692277476","0.955982688033418","0.988968696521534"
"No","2019","Not Employed","higher vocational","401","0.90543638926475","0.877875378642103","0.932997399887396"
"No","2019","Not Employed","higher education","1531","0.933000418803921","0.920847942477042","0.9451528951308"
"No","2019","Employed","in school","65","0.978600328097753","0.94420496720782","1.01299568898769"
"No","2019","Employed","inadequately","172","0.897360354275322","0.854093213139029","0.940627495411614"
"No","2019","Employed","general elemantary","1208","0.940015066498167","0.927116807391225","0.952913325605109"
"No","2019","Employed","middle vocational","6789","0.926297408684185","0.920308105440006","0.932286711928363"
"No","2019","Employed","vocational + Abi","1666","0.938882600964116","0.927800963402915","0.949964238525317"
"No","2019","Employed","higher vocational","1167","0.956537210614298","0.945183909141064","0.967890512087532"
"No","2019","Employed","higher education","5034","0.928068209592215","0.921174987594071","0.934961431590358"
