"ple0013","year","migback","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Yes","2012","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"Yes","2012","indirect migration background","(3a) lower tertiary education","","","",""
"Yes","2012","indirect migration background","(3b) higher tertiary education","","","",""
"Yes","2013","no migration background","(0) in school","15","","",""
"Yes","2013","no migration background","(1a) inadequately completed","11","","",""
"Yes","2013","no migration background","(1b) general elementary school","85","1","1","1"
"Yes","2013","no migration background","(1c) basic vocational qualification","268","1","1","1"
"Yes","2013","no migration background","(2b) intermediate general qualification","21","","",""
"Yes","2013","no migration background","(2a) intermediate vocational","249","1","1","1"
"Yes","2013","no migration background","(2c_gen) general maturity certificate","50","1","1","1"
"Yes","2013","no migration background","(2c_voc) vocational maturity certificate","65","1","1","1"
"Yes","2013","no migration background","(3a) lower tertiary education","98","1","1","1"
"Yes","2013","no migration background","(3b) higher tertiary education","122","1","1","1"
"Yes","2013","direct migration background","(0) in school","","","",""
"Yes","2013","direct migration background","(1a) inadequately completed","6","","",""
"Yes","2013","direct migration background","(1b) general elementary school","17","","",""
"Yes","2013","direct migration background","(1c) basic vocational qualification","21","","",""
"Yes","2013","direct migration background","(2b) intermediate general qualification","1","","",""
"Yes","2013","direct migration background","(2a) intermediate vocational","3","","",""
"Yes","2013","direct migration background","(2c_gen) general maturity certificate","4","","",""
"Yes","2013","direct migration background","(2c_voc) vocational maturity certificate","8","","",""
"Yes","2013","direct migration background","(3a) lower tertiary education","2","","",""
"Yes","2013","direct migration background","(3b) higher tertiary education","13","","",""
"Yes","2013","indirect migration background","(0) in school","3","","",""
"Yes","2013","indirect migration background","(1a) inadequately completed","1","","",""
"Yes","2013","indirect migration background","(1b) general elementary school","4","","",""
"Yes","2013","indirect migration background","(1c) basic vocational qualification","8","","",""
"Yes","2013","indirect migration background","(2b) intermediate general qualification","4","","",""
"Yes","2013","indirect migration background","(2a) intermediate vocational","14","","",""
"Yes","2013","indirect migration background","(2c_gen) general maturity certificate","5","","",""
"Yes","2013","indirect migration background","(2c_voc) vocational maturity certificate","1","","",""
"Yes","2013","indirect migration background","(3a) lower tertiary education","2","","",""
"Yes","2013","indirect migration background","(3b) higher tertiary education","7","","",""
"Yes","2014","no migration background","(0) in school","","","",""
"Yes","2014","no migration background","(1a) inadequately completed","","","",""
"Yes","2014","no migration background","(1b) general elementary school","","","",""
"Yes","2014","no migration background","(1c) basic vocational qualification","","","",""
"Yes","2014","no migration background","(2b) intermediate general qualification","","","",""
"Yes","2014","no migration background","(2a) intermediate vocational","","","",""
"Yes","2014","no migration background","(2c_gen) general maturity certificate","","","",""
"Yes","2014","no migration background","(2c_voc) vocational maturity certificate","","","",""
"Yes","2014","no migration background","(3a) lower tertiary education","","","",""
"Yes","2014","no migration background","(3b) higher tertiary education","","","",""
"Yes","2014","direct migration background","(0) in school","","","",""
"Yes","2014","direct migration background","(1a) inadequately completed","","","",""
"Yes","2014","direct migration background","(1b) general elementary school","","","",""
"Yes","2014","direct migration background","(1c) basic vocational qualification","","","",""
"Yes","2014","direct migration background","(2b) intermediate general qualification","","","",""
"Yes","2014","direct migration background","(2a) intermediate vocational","","","",""
"Yes","2014","direct migration background","(2c_gen) general maturity certificate","","","",""
"Yes","2014","direct migration background","(2c_voc) vocational maturity certificate","","","",""
"Yes","2014","direct migration background","(3a) lower tertiary education","","","",""
"Yes","2014","direct migration background","(3b) higher tertiary education","","","",""
"Yes","2014","indirect migration background","(0) in school","","","",""
"Yes","2014","indirect migration background","(1a) inadequately completed","","","",""
"Yes","2014","indirect migration background","(1b) general elementary school","","","",""
"Yes","2014","indirect migration background","(1c) basic vocational qualification","","","",""
"Yes","2014","indirect migration background","(2b) intermediate general qualification","","","",""
"Yes","2014","indirect migration background","(2a) intermediate vocational","","","",""
"Yes","2014","indirect migration background","(2c_gen) general maturity certificate","","","",""
"Yes","2014","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"Yes","2014","indirect migration background","(3a) lower tertiary education","","","",""
"Yes","2014","indirect migration background","(3b) higher tertiary education","","","",""
"Yes","2015","no migration background","(0) in school","16","","",""
"Yes","2015","no migration background","(1a) inadequately completed","24","","",""
"Yes","2015","no migration background","(1b) general elementary school","88","1","1","1"
"Yes","2015","no migration background","(1c) basic vocational qualification","288","1","1","1"
"Yes","2015","no migration background","(2b) intermediate general qualification","37","1","1","1"
"Yes","2015","no migration background","(2a) intermediate vocational","313","1","1","1"
"Yes","2015","no migration background","(2c_gen) general maturity certificate","66","1","1","1"
"Yes","2015","no migration background","(2c_voc) vocational maturity certificate","100","1","1","1"
"Yes","2015","no migration background","(3a) lower tertiary education","100","1","1","1"
"Yes","2015","no migration background","(3b) higher tertiary education","161","1","1","1"
"Yes","2015","direct migration background","(0) in school","2","","",""
"Yes","2015","direct migration background","(1a) inadequately completed","17","","",""
"Yes","2015","direct migration background","(1b) general elementary school","30","1","1","1"
"Yes","2015","direct migration background","(1c) basic vocational qualification","33","1","1","1"
"Yes","2015","direct migration background","(2b) intermediate general qualification","3","","",""
"Yes","2015","direct migration background","(2a) intermediate vocational","15","","",""
"Yes","2015","direct migration background","(2c_gen) general maturity certificate","18","","",""
"Yes","2015","direct migration background","(2c_voc) vocational maturity certificate","18","","",""
"Yes","2015","direct migration background","(3a) lower tertiary education","7","","",""
"Yes","2015","direct migration background","(3b) higher tertiary education","37","1","1","1"
"Yes","2015","indirect migration background","(0) in school","8","","",""
"Yes","2015","indirect migration background","(1a) inadequately completed","1","","",""
"Yes","2015","indirect migration background","(1b) general elementary school","10","","",""
"Yes","2015","indirect migration background","(1c) basic vocational qualification","20","","",""
"Yes","2015","indirect migration background","(2b) intermediate general qualification","18","","",""
"Yes","2015","indirect migration background","(2a) intermediate vocational","19","","",""
"Yes","2015","indirect migration background","(2c_gen) general maturity certificate","15","","",""
"Yes","2015","indirect migration background","(2c_voc) vocational maturity certificate","8","","",""
"Yes","2015","indirect migration background","(3a) lower tertiary education","5","","",""
"Yes","2015","indirect migration background","(3b) higher tertiary education","15","","",""
"Yes","2016","no migration background","(0) in school","","","",""
"Yes","2016","no migration background","(1a) inadequately completed","","","",""
"Yes","2016","no migration background","(1b) general elementary school","","","",""
"Yes","2016","no migration background","(1c) basic vocational qualification","","","",""
"Yes","2016","no migration background","(2b) intermediate general qualification","","","",""
"Yes","2016","no migration background","(2a) intermediate vocational","","","",""
"Yes","2016","no migration background","(2c_gen) general maturity certificate","","","",""
"Yes","2016","no migration background","(2c_voc) vocational maturity certificate","","","",""
"Yes","2016","no migration background","(3a) lower tertiary education","","","",""
"Yes","2016","no migration background","(3b) higher tertiary education","","","",""
"Yes","2016","direct migration background","(0) in school","","","",""
"Yes","2016","direct migration background","(1a) inadequately completed","","","",""
"Yes","2016","direct migration background","(1b) general elementary school","","","",""
"Yes","2016","direct migration background","(1c) basic vocational qualification","","","",""
"Yes","2016","direct migration background","(2b) intermediate general qualification","","","",""
"Yes","2016","direct migration background","(2a) intermediate vocational","","","",""
"Yes","2016","direct migration background","(2c_gen) general maturity certificate","","","",""
"Yes","2016","direct migration background","(2c_voc) vocational maturity certificate","","","",""
"Yes","2016","direct migration background","(3a) lower tertiary education","","","",""
"Yes","2016","direct migration background","(3b) higher tertiary education","","","",""
"Yes","2016","indirect migration background","(0) in school","","","",""
"Yes","2016","indirect migration background","(1a) inadequately completed","","","",""
"Yes","2016","indirect migration background","(1b) general elementary school","","","",""
"Yes","2016","indirect migration background","(1c) basic vocational qualification","","","",""
"Yes","2016","indirect migration background","(2b) intermediate general qualification","","","",""
"Yes","2016","indirect migration background","(2a) intermediate vocational","","","",""
"Yes","2016","indirect migration background","(2c_gen) general maturity certificate","","","",""
"Yes","2016","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"Yes","2016","indirect migration background","(3a) lower tertiary education","","","",""
"Yes","2016","indirect migration background","(3b) higher tertiary education","","","",""
"Yes","2017","no migration background","(0) in school","23","","",""
"Yes","2017","no migration background","(1a) inadequately completed","23","","",""
"Yes","2017","no migration background","(1b) general elementary school","110","1","1","1"
"Yes","2017","no migration background","(1c) basic vocational qualification","313","1","1","1"
"Yes","2017","no migration background","(2b) intermediate general qualification","47","1","1","1"
"Yes","2017","no migration background","(2a) intermediate vocational","347","1","1","1"
"Yes","2017","no migration background","(2c_gen) general maturity certificate","67","1","1","1"
"Yes","2017","no migration background","(2c_voc) vocational maturity certificate","124","1","1","1"
"Yes","2017","no migration background","(3a) lower tertiary education","130","1","1","1"
"Yes","2017","no migration background","(3b) higher tertiary education","176","1","1","1"
"Yes","2017","direct migration background","(0) in school","","","",""
"Yes","2017","direct migration background","(1a) inadequately completed","18","","",""
"Yes","2017","direct migration background","(1b) general elementary school","35","1","1","1"
"Yes","2017","direct migration background","(1c) basic vocational qualification","35","1","1","1"
"Yes","2017","direct migration background","(2b) intermediate general qualification","1","","",""
"Yes","2017","direct migration background","(2a) intermediate vocational","14","","",""
"Yes","2017","direct migration background","(2c_gen) general maturity certificate","15","","",""
"Yes","2017","direct migration background","(2c_voc) vocational maturity certificate","33","1","1","1"
"Yes","2017","direct migration background","(3a) lower tertiary education","6","","",""
"Yes","2017","direct migration background","(3b) higher tertiary education","40","1","1","1"
"Yes","2017","indirect migration background","(0) in school","7","","",""
"Yes","2017","indirect migration background","(1a) inadequately completed","4","","",""
"Yes","2017","indirect migration background","(1b) general elementary school","10","","",""
"Yes","2017","indirect migration background","(1c) basic vocational qualification","19","","",""
"Yes","2017","indirect migration background","(2b) intermediate general qualification","8","","",""
"Yes","2017","indirect migration background","(2a) intermediate vocational","17","","",""
"Yes","2017","indirect migration background","(2c_gen) general maturity certificate","23","","",""
"Yes","2017","indirect migration background","(2c_voc) vocational maturity certificate","6","","",""
"Yes","2017","indirect migration background","(3a) lower tertiary education","5","","",""
"Yes","2017","indirect migration background","(3b) higher tertiary education","12","","",""
"Yes","2018","no migration background","(0) in school","","","",""
"Yes","2018","no migration background","(1a) inadequately completed","","","",""
"Yes","2018","no migration background","(1b) general elementary school","","","",""
"Yes","2018","no migration background","(1c) basic vocational qualification","","","",""
"Yes","2018","no migration background","(2b) intermediate general qualification","","","",""
"Yes","2018","no migration background","(2a) intermediate vocational","","","",""
"Yes","2018","no migration background","(2c_gen) general maturity certificate","","","",""
"Yes","2018","no migration background","(2c_voc) vocational maturity certificate","","","",""
"Yes","2018","no migration background","(3a) lower tertiary education","","","",""
"Yes","2018","no migration background","(3b) higher tertiary education","","","",""
"Yes","2018","direct migration background","(0) in school","","","",""
"Yes","2018","direct migration background","(1a) inadequately completed","","","",""
"Yes","2018","direct migration background","(1b) general elementary school","","","",""
"Yes","2018","direct migration background","(1c) basic vocational qualification","","","",""
"Yes","2018","direct migration background","(2b) intermediate general qualification","","","",""
"Yes","2018","direct migration background","(2a) intermediate vocational","","","",""
"Yes","2018","direct migration background","(2c_gen) general maturity certificate","","","",""
"Yes","2018","direct migration background","(2c_voc) vocational maturity certificate","","","",""
"Yes","2018","direct migration background","(3a) lower tertiary education","","","",""
"Yes","2018","direct migration background","(3b) higher tertiary education","","","",""
"Yes","2018","indirect migration background","(0) in school","","","",""
"Yes","2018","indirect migration background","(1a) inadequately completed","","","",""
"Yes","2018","indirect migration background","(1b) general elementary school","","","",""
"Yes","2018","indirect migration background","(1c) basic vocational qualification","","","",""
"Yes","2018","indirect migration background","(2b) intermediate general qualification","","","",""
"Yes","2018","indirect migration background","(2a) intermediate vocational","","","",""
"Yes","2018","indirect migration background","(2c_gen) general maturity certificate","","","",""
"Yes","2018","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"Yes","2018","indirect migration background","(3a) lower tertiary education","","","",""
"Yes","2018","indirect migration background","(3b) higher tertiary education","","","",""
"Yes","2019","no migration background","(0) in school","12","","",""
"Yes","2019","no migration background","(1a) inadequately completed","18","","",""
"Yes","2019","no migration background","(1b) general elementary school","104","1","1","1"
"Yes","2019","no migration background","(1c) basic vocational qualification","299","1","1","1"
"Yes","2019","no migration background","(2b) intermediate general qualification","56","1","1","1"
"Yes","2019","no migration background","(2a) intermediate vocational","375","1","1","1"
"Yes","2019","no migration background","(2c_gen) general maturity certificate","77","1","1","1"
"Yes","2019","no migration background","(2c_voc) vocational maturity certificate","150","1","1","1"
"Yes","2019","no migration background","(3a) lower tertiary education","151","1","1","1"
"Yes","2019","no migration background","(3b) higher tertiary education","235","1","1","1"
"Yes","2019","direct migration background","(0) in school","1","","",""
"Yes","2019","direct migration background","(1a) inadequately completed","16","","",""
"Yes","2019","direct migration background","(1b) general elementary school","30","1","1","1"
"Yes","2019","direct migration background","(1c) basic vocational qualification","31","1","1","1"
"Yes","2019","direct migration background","(2b) intermediate general qualification","","","",""
"Yes","2019","direct migration background","(2a) intermediate vocational","11","","",""
"Yes","2019","direct migration background","(2c_gen) general maturity certificate","22","","",""
"Yes","2019","direct migration background","(2c_voc) vocational maturity certificate","21","","",""
"Yes","2019","direct migration background","(3a) lower tertiary education","6","","",""
"Yes","2019","direct migration background","(3b) higher tertiary education","37","1","1","1"
"Yes","2019","indirect migration background","(0) in school","2","","",""
"Yes","2019","indirect migration background","(1a) inadequately completed","4","","",""
"Yes","2019","indirect migration background","(1b) general elementary school","8","","",""
"Yes","2019","indirect migration background","(1c) basic vocational qualification","25","","",""
"Yes","2019","indirect migration background","(2b) intermediate general qualification","6","","",""
"Yes","2019","indirect migration background","(2a) intermediate vocational","24","","",""
"Yes","2019","indirect migration background","(2c_gen) general maturity certificate","17","","",""
"Yes","2019","indirect migration background","(2c_voc) vocational maturity certificate","8","","",""
"Yes","2019","indirect migration background","(3a) lower tertiary education","9","","",""
"Yes","2019","indirect migration background","(3b) higher tertiary education","20","","",""
