"ple0013","year","age_gr","hgtyp1hh","n","percent","lower_confidence","upper_confidence","value"
"No","2010","16-34 y.","1-pers.-HH","","","","","2"
"No","2010","16-34 y.","Single parent ","","","","","2"
"No","2010","16-34 y.","Couple + C. LE 16 ","","","","","2"
"No","2010","16-34 y.","Couple + C. GT 16 ","","","","","2"
"No","2010","66 and older","Single parent ","","","","","2"
"No","2010","66 and older","Couple + C. LE 16 ","","","","","2"
"No","2010","66 and older","Couple + C. GT 16 ","","","","","2"
"No","2010","66 and older","Couple + C. LE and GT 16","","","","","2"
"No","2010","16-34 y.","(Married) couple without C. ","","","","","2"
"No","2010","16-34 y.","Couple + C. LE and GT 16","","","","","2"
"No","2010","35-65 y.","1-pers.-HH","","","","","2"
"No","2010","35-65 y.","(Married) couple without C. ","","","","","2"
"No","2010","35-65 y.","Single parent ","","","","","2"
"No","2010","35-65 y.","Couple + C. LE 16 ","","","","","2"
"Yes","2010","16-34 y.","1-pers.-HH","","","","","1"
"Yes","2010","16-34 y.","(Married) couple without C. ","","","","","1"
"Yes","2010","16-34 y.","Single parent ","","","","","1"
"Yes","2010","16-34 y.","Couple + C. LE 16 ","","","","","1"
"Yes","2010","16-34 y.","Couple + C. GT 16 ","","","","","1"
"Yes","2010","16-34 y.","Couple + C. LE and GT 16","","","","","1"
"Yes","2010","35-65 y.","1-pers.-HH","","","","","1"
"Yes","2010","35-65 y.","(Married) couple without C. ","","","","","1"
"Yes","2010","35-65 y.","Single parent ","","","","","1"
"Yes","2010","35-65 y.","Couple + C. LE 16 ","","","","","1"
"Yes","2010","35-65 y.","Couple + C. GT 16 ","","","","","1"
"Yes","2010","35-65 y.","Couple + C. LE and GT 16","","","","","1"
"Yes","2010","66 and older","1-pers.-HH","","","","","1"
"Yes","2010","66 and older","(Married) couple without C. ","","","","","1"
"Yes","2010","66 and older","Single parent ","","","","","1"
"Yes","2010","66 and older","Couple + C. LE 16 ","","","","","1"
"Yes","2010","66 and older","Couple + C. GT 16 ","","","","","1"
"Yes","2010","66 and older","Couple + C. LE and GT 16","","","","","1"
"No","2011","16-34 y.","1-pers.-HH","595","0.941292429845873","0.923051495192556","0.95953336449919","2"
"No","2011","35-65 y.","Couple + C. GT 16 ","1834","0.954249407000408","0.94491553078022","0.963583283220596","2"
"No","2011","35-65 y.","Couple + C. LE and GT 16","818","0.964421759304897","0.95193963095064","0.976903887659154","2"
"No","2011","66 and older","1-pers.-HH","1357","0.939553139827629","0.927265691201163","0.951840588454094","2"
"No","2011","66 and older","(Married) couple without C. ","3177","0.944459189958754","0.936712691331247","0.952205688586261","2"
"No","2011","66 and older","Single parent ","79","0.966696943829071","0.927622500524897","1.00577138713324","2"
"No","2011","66 and older","Couple + C. LE 16 ","7","","","","2"
"No","2011","66 and older","Couple + C. GT 16 ","195","0.96370462821168","0.93804025841576","0.989368998007599","2"
"No","2011","66 and older","Couple + C. LE and GT 16","1","","","","2"
"No","2011","16-34 y.","(Married) couple without C. ","770","0.916685591865052","0.897941037813387","0.935430145916717","2"
"No","2011","16-34 y.","Single parent ","422","0.947904229872004","0.927349660505566","0.968458799238442","2"
"No","2011","16-34 y.","Couple + C. LE 16 ","775","0.961729957498917","0.948510005609272","0.974949909388562","2"
"No","2011","16-34 y.","Couple + C. GT 16 ","1008","0.939295102584321","0.925000779560206","0.953589425608435","2"
"No","2011","16-34 y.","Couple + C. LE and GT 16","362","0.947827599539563","0.925672296564674","0.969982902514452","2"
"No","2011","35-65 y.","1-pers.-HH","1392","0.926231462018169","0.912963487710052","0.939499436326285","2"
"No","2011","35-65 y.","(Married) couple without C. ","3763","0.951139658438424","0.944418563694106","0.957860753182743","2"
"No","2011","35-65 y.","Single parent ","606","0.943043643064489","0.92514409133491","0.960943194794067","2"
"No","2011","35-65 y.","Couple + C. LE 16 ","2191","0.947607829450846","0.938503723622203","0.956711935279489","2"
"Yes","2011","16-34 y.","1-pers.-HH","43","0.0587075701541269","0.0404666355008099","0.0769485048074439","1"
"Yes","2011","16-34 y.","(Married) couple without C. ","65","0.0833144081349482","0.0645698540832832","0.102058962186613","1"
"Yes","2011","16-34 y.","Single parent ","27","","","","1"
"Yes","2011","16-34 y.","Couple + C. LE 16 ","34","0.038270042501083","0.0250500906114385","0.0514899943907276","1"
"Yes","2011","16-34 y.","Couple + C. GT 16 ","64","0.0607048974156792","0.0464105743915646","0.0749992204397938","1"
"Yes","2011","16-34 y.","Couple + C. LE and GT 16","25","","","","1"
"Yes","2011","35-65 y.","1-pers.-HH","99","0.0737685379818313","0.0605005636737145","0.087036512289948","1"
"Yes","2011","35-65 y.","(Married) couple without C. ","189","0.0488603415615758","0.0421392468172574","0.0555814363058942","1"
"Yes","2011","35-65 y.","Single parent ","38","0.0569563569355116","0.0390568052059329","0.0748559086650902","1"
"Yes","2011","35-65 y.","Couple + C. LE 16 ","110","0.0523921705491541","0.0432880647205114","0.0614962763777969","1"
"Yes","2011","35-65 y.","Couple + C. GT 16 ","91","0.045750592999592","0.0364167167794043","0.0550844692197797","1"
"Yes","2011","35-65 y.","Couple + C. LE and GT 16","28","","","","1"
"Yes","2011","66 and older","1-pers.-HH","88","0.0604468601723715","0.0481594115459056","0.0727343087988373","1"
"Yes","2011","66 and older","(Married) couple without C. ","181","0.0555408100412462","0.047794311413739","0.0632873086687535","1"
"Yes","2011","66 and older","Single parent ","2","","","","1"
"Yes","2011","66 and older","Couple + C. LE 16 ","","","","","1"
"Yes","2011","66 and older","Couple + C. GT 16 ","9","","","","1"
"Yes","2011","66 and older","Couple + C. LE and GT 16","","","","","1"
"No","2012","16-34 y.","1-pers.-HH","","","","","2"
"No","2012","16-34 y.","(Married) couple without C. ","","","","","2"
"No","2012","16-34 y.","Single parent ","","","","","2"
"No","2012","16-34 y.","Couple + C. LE 16 ","","","","","2"
"No","2012","16-34 y.","Couple + C. GT 16 ","","","","","2"
"No","2012","35-65 y.","Couple + C. GT 16 ","","","","","2"
"No","2012","35-65 y.","Couple + C. LE and GT 16","","","","","2"
"No","2012","66 and older","1-pers.-HH","","","","","2"
"No","2012","66 and older","(Married) couple without C. ","","","","","2"
"No","2012","66 and older","Single parent ","","","","","2"
"No","2012","66 and older","Couple + C. LE 16 ","","","","","2"
"No","2012","66 and older","Couple + C. GT 16 ","","","","","2"
"No","2012","66 and older","Couple + C. LE and GT 16","","","","","2"
"No","2012","16-34 y.","Couple + C. LE and GT 16","","","","","2"
"No","2012","35-65 y.","1-pers.-HH","","","","","2"
"No","2012","35-65 y.","(Married) couple without C. ","","","","","2"
"No","2012","35-65 y.","Single parent ","","","","","2"
"No","2012","35-65 y.","Couple + C. LE 16 ","","","","","2"
"Yes","2012","16-34 y.","1-pers.-HH","","","","","1"
"Yes","2012","16-34 y.","(Married) couple without C. ","","","","","1"
"Yes","2012","16-34 y.","Single parent ","","","","","1"
"Yes","2012","16-34 y.","Couple + C. LE 16 ","","","","","1"
"Yes","2012","16-34 y.","Couple + C. GT 16 ","","","","","1"
"Yes","2012","16-34 y.","Couple + C. LE and GT 16","","","","","1"
"Yes","2012","35-65 y.","1-pers.-HH","","","","","1"
"Yes","2012","35-65 y.","(Married) couple without C. ","","","","","1"
"Yes","2012","35-65 y.","Single parent ","","","","","1"
"Yes","2012","35-65 y.","Couple + C. LE 16 ","","","","","1"
"Yes","2012","35-65 y.","Couple + C. GT 16 ","","","","","1"
"Yes","2012","35-65 y.","Couple + C. LE and GT 16","","","","","1"
"Yes","2012","66 and older","1-pers.-HH","","","","","1"
"Yes","2012","66 and older","(Married) couple without C. ","","","","","1"
"Yes","2012","66 and older","Single parent ","","","","","1"
"Yes","2012","66 and older","Couple + C. LE 16 ","","","","","1"
"Yes","2012","66 and older","Couple + C. GT 16 ","","","","","1"
"Yes","2012","66 and older","Couple + C. LE and GT 16","","","","","1"
"No","2013","16-34 y.","1-pers.-HH","572","0.940845523808572","0.922139544313377","0.959551503303767","2"
"No","2013","16-34 y.","(Married) couple without C. ","679","0.919377136456634","0.899694630989257","0.939059641924011","2"
"No","2013","16-34 y.","Single parent ","373","0.949618053418257","0.928236117812638","0.970999989023876","2"
"No","2013","16-34 y.","Couple + C. LE 16 ","670","0.953725581760738","0.938196255002436","0.969254908519041","2"
"No","2013","16-34 y.","Couple + C. GT 16 ","786","0.943546698091208","0.927957692273372","0.959135703909044","2"
"No","2013","16-34 y.","Couple + C. LE and GT 16","281","0.93788998468964","0.910714109202403","0.965065860176876","2"
"No","2013","35-65 y.","1-pers.-HH","1352","0.91664814709379","0.902493852171494","0.930802442016087","2"
"No","2013","35-65 y.","(Married) couple without C. ","3418","0.942957929796493","0.935400787362824","0.950515072230163","2"
"No","2013","35-65 y.","Single parent ","603","0.941796563015216","0.923769978285587","0.959823147744845","2"
"No","2013","35-65 y.","Couple + C. LE 16 ","1951","0.948825662935598","0.939312423684561","0.958338902186636","2"
"No","2013","35-65 y.","Couple + C. GT 16 ","1545","0.939705724166805","0.928189031475678","0.951222416857933","2"
"No","2013","35-65 y.","Couple + C. LE and GT 16","609","0.940899008460861","0.922615204719012","0.95918281220271","2"
"No","2013","66 and older","1-pers.-HH","1302","0.927867978063942","0.914301814952321","0.941434141175563","2"
"No","2013","66 and older","(Married) couple without C. ","3126","0.941011764706136","0.93297576735252","0.949047762059752","2"
"No","2013","66 and older","Single parent ","62","0.950512651235307","0.898188502940483","1.00283679953013","2"
"No","2013","66 and older","Couple + C. LE 16 ","9","","","","2"
"No","2013","66 and older","Couple + C. GT 16 ","142","0.931969158413121","0.8918073454393","0.972130971386942","2"
"No","2013","66 and older","Couple + C. LE and GT 16","","","","","2"
"Yes","2013","16-34 y.","1-pers.-HH","39","0.0591544761914277","0.0404484966962325","0.0778604556866229","1"
"Yes","2013","16-34 y.","(Married) couple without C. ","56","0.0806228635433657","0.0609403580759885","0.100305369010743","1"
"Yes","2013","16-34 y.","Single parent ","29","","","","1"
"Yes","2013","16-34 y.","Couple + C. LE 16 ","33","0.0462744182392617","0.0307450914809595","0.0618037449975639","1"
"Yes","2013","16-34 y.","Couple + C. GT 16 ","56","0.056453301908792","0.0408642960909564","0.0720423077266276","1"
"Yes","2013","16-34 y.","Couple + C. LE and GT 16","22","","","","1"
"Yes","2013","35-65 y.","1-pers.-HH","113","0.0833518529062096","0.0691975579839129","0.0975061478285063","1"
"Yes","2013","35-65 y.","(Married) couple without C. ","200","0.0570420702035066","0.0494849277698374","0.0645992126371757","1"
"Yes","2013","35-65 y.","Single parent ","45","0.0582034369847839","0.0401768522551549","0.076230021714413","1"
"Yes","2013","35-65 y.","Couple + C. LE 16 ","110","0.0511743370644017","0.0416610978133641","0.0606875763154394","1"
"Yes","2013","35-65 y.","Couple + C. GT 16 ","96","0.0602942758331946","0.0487775831420673","0.0718109685243219","1"
"Yes","2013","35-65 y.","Couple + C. LE and GT 16","30","0.0591009915391391","0.0408171877972901","0.0773847952809881","1"
"Yes","2013","66 and older","1-pers.-HH","95","0.0721320219360576","0.0585658588244368","0.0856981850476785","1"
"Yes","2013","66 and older","(Married) couple without C. ","176","0.0589882352938643","0.0509522379402483","0.0670242326474803","1"
"Yes","2013","66 and older","Single parent ","4","","","","1"
"Yes","2013","66 and older","Couple + C. LE 16 ","","","","","1"
"Yes","2013","66 and older","Couple + C. GT 16 ","9","","","","1"
"Yes","2013","66 and older","Couple + C. LE and GT 16","","","","","1"
"No","2014","16-34 y.","1-pers.-HH","","","","","2"
"No","2014","16-34 y.","(Married) couple without C. ","","","","","2"
"No","2014","16-34 y.","Single parent ","","","","","2"
"No","2014","16-34 y.","Couple + C. LE 16 ","","","","","2"
"No","2014","16-34 y.","Couple + C. GT 16 ","","","","","2"
"No","2014","16-34 y.","Couple + C. LE and GT 16","","","","","2"
"No","2014","35-65 y.","1-pers.-HH","","","","","2"
"No","2014","35-65 y.","(Married) couple without C. ","","","","","2"
"No","2014","35-65 y.","Single parent ","","","","","2"
"No","2014","35-65 y.","Couple + C. LE 16 ","","","","","2"
"No","2014","35-65 y.","Couple + C. GT 16 ","","","","","2"
"No","2014","35-65 y.","Couple + C. LE and GT 16","","","","","2"
"No","2014","66 and older","1-pers.-HH","","","","","2"
"No","2014","66 and older","(Married) couple without C. ","","","","","2"
"No","2014","66 and older","Single parent ","","","","","2"
"No","2014","66 and older","Couple + C. LE 16 ","","","","","2"
"No","2014","66 and older","Couple + C. GT 16 ","","","","","2"
"No","2014","66 and older","Couple + C. LE and GT 16","","","","","2"
"Yes","2014","16-34 y.","1-pers.-HH","","","","","1"
"Yes","2014","16-34 y.","(Married) couple without C. ","","","","","1"
"Yes","2014","16-34 y.","Single parent ","","","","","1"
"Yes","2014","16-34 y.","Couple + C. LE 16 ","","","","","1"
"Yes","2014","16-34 y.","Couple + C. GT 16 ","","","","","1"
"Yes","2014","16-34 y.","Couple + C. LE and GT 16","","","","","1"
"Yes","2014","35-65 y.","1-pers.-HH","","","","","1"
"Yes","2014","35-65 y.","(Married) couple without C. ","","","","","1"
"Yes","2014","35-65 y.","Single parent ","","","","","1"
"Yes","2014","35-65 y.","Couple + C. LE 16 ","","","","","1"
"Yes","2014","35-65 y.","Couple + C. GT 16 ","","","","","1"
"Yes","2014","35-65 y.","Couple + C. LE and GT 16","","","","","1"
"Yes","2014","66 and older","1-pers.-HH","","","","","1"
"Yes","2014","66 and older","(Married) couple without C. ","","","","","1"
"Yes","2014","66 and older","Single parent ","","","","","1"
"Yes","2014","66 and older","Couple + C. LE 16 ","","","","","1"
"Yes","2014","66 and older","Couple + C. GT 16 ","","","","","1"
"Yes","2014","66 and older","Couple + C. LE and GT 16","","","","","1"
"No","2015","16-34 y.","1-pers.-HH","623","0.925696904902761","0.905838308575617","0.945555501229905","2"
"No","2015","16-34 y.","(Married) couple without C. ","783","0.902039497429846","0.882079220010441","0.921999774849251","2"
"No","2015","16-34 y.","Single parent ","740","0.923476088834921","0.905146453808107","0.941805723861736","2"
"No","2015","16-34 y.","Couple + C. LE 16 ","1399","0.952740900523894","0.941923049415689","0.9635587516321","2"
"No","2015","16-34 y.","Couple + C. GT 16 ","895","0.93927387422279","0.924150480971673","0.954397267473907","2"
"No","2015","16-34 y.","Couple + C. LE and GT 16","681","0.93838326441071","0.920770357094407","0.955996171727013","2"
"No","2015","35-65 y.","1-pers.-HH","1351","0.916942127119848","0.902810549640309","0.931073704599388","2"
"No","2015","35-65 y.","(Married) couple without C. ","3249","0.938481415793864","0.930471749808813","0.946491081778916","2"
"No","2015","35-65 y.","Single parent ","1319","0.911663294550145","0.897041466941553","0.926285122158736","2"
"No","2015","35-65 y.","Couple + C. LE 16 ","4357","0.946854576429142","0.940369237782545","0.95333991507574","2"
"No","2015","35-65 y.","Couple + C. GT 16 ","1649","0.948202525063784","0.937816292700611","0.958588757426957","2"
"No","2015","35-65 y.","Couple + C. LE and GT 16","1361","0.957075048891922","0.946602663993175","0.967547433790669","2"
"No","2015","66 and older","1-pers.-HH","1296","0.934469596009076","0.921446511133144","0.947492680885007","2"
"No","2015","66 and older","(Married) couple without C. ","3024","0.940843528209679","0.932660605208042","0.949026451211316","2"
"No","2015","66 and older","Single parent ","73","0.972588392454577","0.935635430656092","1.00954135425306","2"
"No","2015","66 and older","Couple + C. LE 16 ","10","","","","2"
"No","2015","66 and older","Couple + C. GT 16 ","191","0.97702268791843","0.956100027141604","0.997945348695257","2"
"No","2015","66 and older","Couple + C. LE and GT 16","3","","","","2"
"Yes","2015","16-34 y.","1-pers.-HH","47","0.0743030950972388","0.0544444987700949","0.0941616914243827","1"
"Yes","2015","16-34 y.","(Married) couple without C. ","69","0.0979605025701539","0.0780002251507486","0.117920779989559","1"
"Yes","2015","16-34 y.","Single parent ","68","0.0765239111650787","0.0581942761382645","0.0948535461918928","1"
"Yes","2015","16-34 y.","Couple + C. LE 16 ","79","0.0472590994761056","0.0364412483679002","0.058076950584311","1"
"Yes","2015","16-34 y.","Couple + C. GT 16 ","63","0.06072612577721","0.0456027325260929","0.075849519028327","1"
"Yes","2015","16-34 y.","Couple + C. LE and GT 16","35","0.0616167355892899","0.0440038282729873","0.0792296429055925","1"
"Yes","2015","35-65 y.","1-pers.-HH","114","0.0830578728801517","0.0689262954006121","0.0971894503596914","1"
"Yes","2015","35-65 y.","(Married) couple without C. ","208","0.0615185842061356","0.0535089182210839","0.0695282501911873","1"
"Yes","2015","35-65 y.","Single parent ","128","0.0883367054498553","0.0737148778412638","0.102958533058447","1"
"Yes","2015","35-65 y.","Couple + C. LE 16 ","239","0.0531454235708577","0.0466600849242604","0.0596307622174551","1"
"Yes","2015","35-65 y.","Couple + C. GT 16 ","100","0.0517974749362161","0.0414112425730435","0.0621837072993888","1"
"Yes","2015","35-65 y.","Couple + C. LE and GT 16","78","0.0429249511080778","0.0324525662093309","0.0533973360068246","1"
"Yes","2015","66 and older","1-pers.-HH","91","0.0655304039909244","0.052507319114993","0.0785534888668558","1"
"Yes","2015","66 and older","(Married) couple without C. ","169","0.0591564717903209","0.0509735487886836","0.0673393947919582","1"
"Yes","2015","66 and older","Single parent ","2","","","","1"
"Yes","2015","66 and older","Couple + C. LE 16 ","","","","","1"
"Yes","2015","66 and older","Couple + C. GT 16 ","6","","","","1"
"Yes","2015","66 and older","Couple + C. LE and GT 16","","","","","1"
"No","2016","16-34 y.","1-pers.-HH","","","","","2"
"No","2016","16-34 y.","(Married) couple without C. ","","","","","2"
"No","2016","16-34 y.","Single parent ","","","","","2"
"No","2016","16-34 y.","Couple + C. LE 16 ","","","","","2"
"No","2016","16-34 y.","Couple + C. GT 16 ","","","","","2"
"No","2016","16-34 y.","Couple + C. LE and GT 16","","","","","2"
"No","2016","35-65 y.","1-pers.-HH","","","","","2"
"No","2016","35-65 y.","(Married) couple without C. ","","","","","2"
"No","2016","35-65 y.","Single parent ","","","","","2"
"No","2016","35-65 y.","Couple + C. LE 16 ","","","","","2"
"No","2016","35-65 y.","Couple + C. GT 16 ","","","","","2"
"No","2016","35-65 y.","Couple + C. LE and GT 16","","","","","2"
"No","2016","66 and older","1-pers.-HH","","","","","2"
"No","2016","66 and older","(Married) couple without C. ","","","","","2"
"No","2016","66 and older","Single parent ","","","","","2"
"No","2016","66 and older","Couple + C. LE 16 ","","","","","2"
"No","2016","66 and older","Couple + C. GT 16 ","","","","","2"
"No","2016","66 and older","Couple + C. LE and GT 16","","","","","2"
"Yes","2016","35-65 y.","Single parent ","","","","","1"
"Yes","2016","35-65 y.","Couple + C. LE 16 ","","","","","1"
"Yes","2016","35-65 y.","Couple + C. GT 16 ","","","","","1"
"Yes","2016","35-65 y.","Couple + C. LE and GT 16","","","","","1"
"Yes","2016","66 and older","1-pers.-HH","","","","","1"
"Yes","2016","16-34 y.","1-pers.-HH","","","","","1"
"Yes","2016","16-34 y.","(Married) couple without C. ","","","","","1"
"Yes","2016","16-34 y.","Single parent ","","","","","1"
"Yes","2016","16-34 y.","Couple + C. LE 16 ","","","","","1"
"Yes","2016","16-34 y.","Couple + C. GT 16 ","","","","","1"
"Yes","2016","16-34 y.","Couple + C. LE and GT 16","","","","","1"
"Yes","2016","35-65 y.","1-pers.-HH","","","","","1"
"Yes","2016","35-65 y.","(Married) couple without C. ","","","","","1"
"Yes","2016","66 and older","(Married) couple without C. ","","","","","1"
"Yes","2016","66 and older","Single parent ","","","","","1"
"Yes","2016","66 and older","Couple + C. LE 16 ","","","","","1"
"Yes","2016","66 and older","Couple + C. GT 16 ","","","","","1"
"Yes","2016","66 and older","Couple + C. LE and GT 16","","","","","1"
"No","2017","16-34 y.","1-pers.-HH","789","0.913629188581476","0.894919884750451","0.932338492412502","2"
"No","2017","16-34 y.","(Married) couple without C. ","998","0.921052897851787","0.904992945737739","0.937112849965836","2"
"No","2017","16-34 y.","Single parent ","749","0.925696962480045","0.907713439833284","0.943680485126807","2"
"No","2017","16-34 y.","Couple + C. LE 16 ","1256","0.938603869430358","0.925721912378947","0.95148582648177","2"
"No","2017","16-34 y.","Couple + C. GT 16 ","1032","0.951903690889542","0.939247608266494","0.964559773512589","2"
"No","2017","16-34 y.","Couple + C. LE and GT 16","658","0.935267706929245","0.917156247853476","0.953379166005014","2"
"No","2017","35-65 y.","1-pers.-HH","1554","0.906394835421045","0.892577002178204","0.920212668663885","2"
"No","2017","35-65 y.","(Married) couple without C. ","3647","0.933871120883418","0.926074832973557","0.941667408793279","2"
"No","2017","35-65 y.","Single parent ","1244","0.921863626944817","0.907578693863039","0.936148560026596","2"
"No","2017","35-65 y.","Couple + C. LE 16 ","4348","0.945621043349038","0.93907936493806","0.952162721760017","2"
"No","2017","35-65 y.","Couple + C. GT 16 ","1849","0.932655435080002","0.921585702703964","0.943725167456041","2"
"No","2017","35-65 y.","Couple + C. LE and GT 16","1447","0.954097290466511","0.943631597845828","0.964562983087194","2"
"No","2017","66 and older","1-pers.-HH","1284","0.923089538943737","0.909026454647653","0.93715262323982","2"
"No","2017","66 and older","(Married) couple without C. ","3110","0.944556894972127","0.936715753726663","0.952398036217591","2"
"No","2017","66 and older","Single parent ","68","0.977301770910244","0.942657673822676","1.01194586799781","2"
"No","2017","66 and older","Couple + C. LE 16 ","7","","","","2"
"No","2017","66 and older","Couple + C. GT 16 ","194","0.95499089064112","0.926470866016016","0.983510915266224","2"
"No","2017","66 and older","Couple + C. LE and GT 16","2","","","","2"
"Yes","2017","35-65 y.","Single parent ","112","0.0781363730551827","0.0638514399734042","0.0924213061369612","1"
"Yes","2017","35-65 y.","Couple + C. LE 16 ","268","0.0543789566509616","0.0478372782399832","0.0609206350619399","1"
"Yes","2017","35-65 y.","Couple + C. GT 16 ","120","0.0673445649199977","0.0562748325439592","0.0784142972960361","1"
"Yes","2017","35-65 y.","Couple + C. LE and GT 16","89","0.0459027095334893","0.0354370169128064","0.0563684021541721","1"
"Yes","2017","66 and older","1-pers.-HH","95","0.0769104610562633","0.06284737676018","0.0909735453523467","1"
"Yes","2017","66 and older","(Married) couple without C. ","162","0.0554431050278733","0.0476019637824092","0.0632842462733375","1"
"Yes","2017","66 and older","Single parent ","3","","","","1"
"Yes","2017","66 and older","Couple + C. LE 16 ","","","","","1"
"Yes","2017","66 and older","Couple + C. GT 16 ","9","","","","1"
"Yes","2017","16-34 y.","1-pers.-HH","77","0.0863708114185239","0.0676615075874985","0.105080115249549","1"
"Yes","2017","16-34 y.","(Married) couple without C. ","85","0.0789471021482129","0.0628871500341643","0.0950070542622615","1"
"Yes","2017","16-34 y.","Single parent ","68","0.0743030375199549","0.0563195148731934","0.0922865601667164","1"
"Yes","2017","16-34 y.","Couple + C. LE 16 ","78","0.0613961305696416","0.0485141735182301","0.0742780876210531","1"
"Yes","2017","16-34 y.","Couple + C. GT 16 ","66","0.0480963091104582","0.0354402264874107","0.0607523917335056","1"
"Yes","2017","16-34 y.","Couple + C. LE and GT 16","51","0.0647322930707547","0.0466208339949857","0.0828437521465237","1"
"Yes","2017","35-65 y.","1-pers.-HH","153","0.0936051645789554","0.0797873313361151","0.107422997821796","1"
"Yes","2017","35-65 y.","(Married) couple without C. ","256","0.0661288791165822","0.058332591206721","0.0739251670264434","1"
"Yes","2017","66 and older","Couple + C. LE and GT 16","","","","","1"
"No","2018","16-34 y.","1-pers.-HH","","","","","2"
"No","2018","16-34 y.","(Married) couple without C. ","","","","","2"
"No","2018","16-34 y.","Single parent ","","","","","2"
"No","2018","16-34 y.","Couple + C. LE 16 ","","","","","2"
"No","2018","16-34 y.","Couple + C. GT 16 ","","","","","2"
"No","2018","16-34 y.","Couple + C. LE and GT 16","","","","","2"
"No","2018","35-65 y.","1-pers.-HH","","","","","2"
"No","2018","35-65 y.","(Married) couple without C. ","","","","","2"
"No","2018","35-65 y.","Single parent ","","","","","2"
"No","2018","35-65 y.","Couple + C. LE 16 ","","","","","2"
"No","2018","35-65 y.","Couple + C. GT 16 ","","","","","2"
"No","2018","35-65 y.","Couple + C. LE and GT 16","","","","","2"
"No","2018","66 and older","1-pers.-HH","","","","","2"
