"ple0013","year","e11103","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"Yes","2011","Full Time","Single parent ","14","","",""
"Yes","2011","Full Time","Couple + C. LE 16 ","58","0.0380346677820993","0.0284905750119449","0.0475787605522537"
"Yes","2011","Full Time","Couple + C. GT 16 ","67","0.0426288922325219","0.0322593040060015","0.0529984804590424"
"Yes","2011","Full Time","Couple + C. LE and GT 16","19","","",""
"Yes","2011","Part Time","1-pers.-HH","42","0.0710237388459583","0.0499736394843218","0.0920738382075949"
"Yes","2011","Part Time","(Married) couple without C. ","76","0.0678071872075717","0.0546609740859549","0.0809534003291885"
"Yes","2011","Part Time","Single parent ","27","","",""
"Yes","2011","Part Time","Couple + C. LE 16 ","61","0.0646551323361248","0.050329550700901","0.0789807139713486"
"Yes","2011","Part Time","Couple + C. GT 16 ","42","0.047001185133192","0.033135633320644","0.06086673694574"
"Yes","2011","Part Time","Couple + C. LE and GT 16","24","","",""
"Yes","2011","Not Working","1-pers.-HH","126","0.0654866701981825","0.0542412004760973","0.0767321399202677"
"Yes","2011","Not Working","(Married) couple without C. ","243","0.0590163366251556","0.0518466329218812","0.06618604032843"
"Yes","2011","Not Working","Single parent ","26","","",""
"Yes","2011","Not Working","Couple + C. LE 16 ","25","","",""
"Yes","2011","Not Working","Couple + C. GT 16 ","55","0.0711330143957597","0.0538323598224546","0.0884336689690648"
"Yes","2011","Not Working","Couple + C. LE and GT 16","10","","",""
"No","2011","Full Time","1-pers.-HH","1081","0.936425947152256","0.922280989727979","0.950570904576532"
"No","2011","Full Time","(Married) couple without C. ","2474","0.954590572242173","0.946572318531459","0.962608825952887"
"No","2011","Full Time","Single parent ","403","0.967440126030078","0.950405466046766","0.984474786013391"
"No","2011","Full Time","Couple + C. LE 16 ","1485","0.961965332217901","0.952421239447746","0.971509424988055"
"No","2011","Full Time","Couple + C. GT 16 ","1391","0.957371107767478","0.947001519540958","0.967740695993999"
"No","2011","Full Time","Couple + C. LE and GT 16","497","0.970473185360811","0.955867453980106","0.985078916741516"
"No","2011","Part Time","1-pers.-HH","530","0.928976261154042","0.907926161792405","0.950026360515678"
"No","2011","Part Time","(Married) couple without C. ","1329","0.932192812792428","0.919046599670812","0.945339025914045"
"No","2011","Part Time","Single parent ","360","0.935129185181666","0.910590398191724","0.959667972171609"
"No","2011","Part Time","Couple + C. LE 16 ","1071","0.935344867663875","0.921019286028651","0.949670449299099"
"No","2011","Part Time","Couple + C. GT 16 ","853","0.952998814866808","0.93913326305426","0.966864366679356"
"No","2011","Part Time","Couple + C. LE and GT 16","395","0.938275710201574","0.91523295706468","0.961318463338468"
"No","2011","Not Working","1-pers.-HH","1733","0.934513329801817","0.923267860079732","0.945758799523903"
"No","2011","Not Working","(Married) couple without C. ","3907","0.940983663374844","0.93381395967157","0.948153367078119"
"No","2011","Not Working","Single parent ","344","0.935902917961241","0.910946528227981","0.960859307694502"
"No","2011","Not Working","Couple + C. LE 16 ","417","0.949493633084861","0.929078319767292","0.969908946402431"
"No","2011","Not Working","Couple + C. GT 16 ","793","0.92886698560424","0.911566331030935","0.946167640177545"
"No","2011","Not Working","Couple + C. LE and GT 16","289","0.963792033956269","0.942617872139171","0.984966195773368"
"Yes","2012","Full Time","1-pers.-HH","","","",""
"Yes","2012","Full Time","(Married) couple without C. ","","","",""
"Yes","2012","Full Time","Single parent ","","","",""
"Yes","2012","Full Time","Couple + C. LE 16 ","","","",""
"Yes","2012","Full Time","Couple + C. GT 16 ","","","",""
"Yes","2012","Full Time","Couple + C. LE and GT 16","","","",""
"Yes","2012","Part Time","1-pers.-HH","","","",""
"Yes","2012","Part Time","(Married) couple without C. ","","","",""
"Yes","2012","Part Time","Single parent ","","","",""
"Yes","2012","Part Time","Couple + C. LE 16 ","","","",""
"Yes","2012","Part Time","Couple + C. GT 16 ","","","",""
"Yes","2012","Part Time","Couple + C. LE and GT 16","","","",""
"Yes","2012","Not Working","1-pers.-HH","","","",""
"Yes","2012","Not Working","(Married) couple without C. ","","","",""
"Yes","2012","Not Working","Single parent ","","","",""
"Yes","2012","Not Working","Couple + C. LE 16 ","","","",""
"Yes","2012","Not Working","Couple + C. GT 16 ","","","",""
"Yes","2012","Not Working","Couple + C. LE and GT 16","","","",""
"No","2012","Full Time","1-pers.-HH","","","",""
"No","2012","Full Time","(Married) couple without C. ","","","",""
"No","2012","Full Time","Single parent ","","","",""
"No","2012","Full Time","Couple + C. LE 16 ","","","",""
"No","2012","Full Time","Couple + C. GT 16 ","","","",""
"No","2012","Full Time","Couple + C. LE and GT 16","","","",""
"No","2012","Part Time","1-pers.-HH","","","",""
"No","2012","Part Time","(Married) couple without C. ","","","",""
"No","2012","Part Time","Single parent ","","","",""
"No","2012","Part Time","Couple + C. LE 16 ","","","",""
"No","2012","Part Time","Couple + C. GT 16 ","","","",""
"No","2012","Part Time","Couple + C. LE and GT 16","","","",""
"No","2012","Not Working","1-pers.-HH","","","",""
"No","2012","Not Working","(Married) couple without C. ","","","",""
"No","2012","Not Working","Single parent ","","","",""
"No","2012","Not Working","Couple + C. LE 16 ","","","",""
"No","2012","Not Working","Couple + C. GT 16 ","","","",""
"No","2012","Not Working","Couple + C. LE and GT 16","","","",""
"Yes","2013","Full Time","1-pers.-HH","73","0.0730272573925848","0.0579569772683211","0.0880975375168484"
"Yes","2013","Full Time","(Married) couple without C. ","122","0.0543836023663499","0.0452498606769331","0.0635173440557668"
"Yes","2013","Full Time","Single parent ","22","","",""
"Yes","2013","Full Time","Couple + C. LE 16 ","67","0.0414420515733885","0.0308957339913804","0.0519883691553965"
"Yes","2013","Full Time","Couple + C. GT 16 ","58","0.0466688187629204","0.0346644024096259","0.058673235116215"
"Yes","2013","Full Time","Couple + C. LE and GT 16","23","","",""
"Yes","2013","Part Time","1-pers.-HH","41","0.073480886525836","0.0520606112211881","0.0949011618304839"
"Yes","2013","Part Time","(Married) couple without C. ","74","0.0567603332983962","0.0443761549252147","0.0691445116715777"
"Yes","2013","Part Time","Single parent ","27","","",""
"Yes","2013","Part Time","Couple + C. LE 16 ","54","0.0556858231747644","0.0415923448653285","0.0697793014842003"
"Yes","2013","Part Time","Couple + C. GT 16 ","62","0.078167443988169","0.0599164485888903","0.0964184393874476"
"Yes","2013","Part Time","Couple + C. LE and GT 16","15","","",""
"Yes","2013","Not Working","1-pers.-HH","133","0.0761519856725138","0.0637531890436037","0.0885507823014239"
"Yes","2013","Not Working","(Married) couple without C. ","236","0.0659738450776068","0.0582286035107575","0.073719086644456"
"Yes","2013","Not Working","Single parent ","29","","",""
"Yes","2013","Not Working","Couple + C. LE 16 ","22","","",""
"Yes","2013","Not Working","Couple + C. GT 16 ","41","0.0586607951537117","0.0401189668562343","0.0772026234511891"
"Yes","2013","Not Working","Couple + C. LE and GT 16","14","","",""
"No","2013","Full Time","1-pers.-HH","1072","0.926972742607415","0.911902462483152","0.942043022731679"
"No","2013","Full Time","(Married) couple without C. ","2246","0.94561639763365","0.936482655944233","0.954750139323067"
"No","2013","Full Time","Single parent ","391","0.949164904075206","0.927980037911746","0.970349770238666"
"No","2013","Full Time","Couple + C. LE 16 ","1305","0.958557948426612","0.948011630844603","0.96910426600862"
"No","2013","Full Time","Couple + C. GT 16 ","1128","0.953331181237079","0.941326764883785","0.965335597590374"
"No","2013","Full Time","Couple + C. LE and GT 16","366","0.945329764307158","0.92273850557141","0.967921023042907"
"No","2013","Part Time","1-pers.-HH","529","0.926519113474164","0.905098838169516","0.947939388778812"
"No","2013","Part Time","(Married) couple without C. ","1267","0.943239666701604","0.930855488328422","0.955623845074785"
"No","2013","Part Time","Single parent ","364","0.959304644026013","0.939720237673315","0.978889050378712"
"No","2013","Part Time","Couple + C. LE 16 ","963","0.944314176825236","0.9302206985158","0.958407655134672"
"No","2013","Part Time","Couple + C. GT 16 ","769","0.921832556011831","0.903581560612552","0.94008355141111"
"No","2013","Part Time","Couple + C. LE and GT 16","329","0.937539649616761","0.911967578731954","0.963111720501568"
"No","2013","Not Working","1-pers.-HH","1625","0.923848014327486","0.911449217698576","0.936246810956396"
"No","2013","Not Working","(Married) couple without C. ","3710","0.934026154922393","0.926280913355544","0.941771396489242"
"No","2013","Not Working","Single parent ","283","0.929384283434992","0.900958061579714","0.95781050529027"
"No","2013","Not Working","Couple + C. LE 16 ","362","0.933133924940694","0.908150188830294","0.958117661051093"
"No","2013","Not Working","Couple + C. GT 16 ","576","0.941339204846288","0.922797376548811","0.959881033143766"
"No","2013","Not Working","Couple + C. LE and GT 16","195","0.932290318350399","0.89822786530155","0.966352771399247"
"Yes","2014","Full Time","1-pers.-HH","","","",""
"Yes","2014","Full Time","(Married) couple without C. ","","","",""
"Yes","2014","Full Time","Single parent ","","","",""
"Yes","2014","Full Time","Couple + C. LE 16 ","","","",""
"Yes","2014","Full Time","Couple + C. GT 16 ","","","",""
"Yes","2014","Full Time","Couple + C. LE and GT 16","","","",""
"Yes","2014","Part Time","1-pers.-HH","","","",""
"Yes","2014","Part Time","(Married) couple without C. ","","","",""
"Yes","2014","Part Time","Single parent ","","","",""
"Yes","2014","Part Time","Couple + C. LE 16 ","","","",""
"Yes","2014","Part Time","Couple + C. GT 16 ","","","",""
"Yes","2014","Part Time","Couple + C. LE and GT 16","","","",""
"Yes","2014","Not Working","1-pers.-HH","","","",""
"Yes","2014","Not Working","(Married) couple without C. ","","","",""
"Yes","2014","Not Working","Single parent ","","","",""
"Yes","2014","Not Working","Couple + C. LE 16 ","","","",""
"Yes","2014","Not Working","Couple + C. GT 16 ","","","",""
"Yes","2014","Not Working","Couple + C. LE and GT 16","","","",""
"No","2014","Full Time","1-pers.-HH","","","",""
"No","2014","Full Time","(Married) couple without C. ","","","",""
"No","2014","Full Time","Single parent ","","","",""
"No","2014","Full Time","Couple + C. LE 16 ","","","",""
"No","2014","Full Time","Couple + C. GT 16 ","","","",""
"No","2014","Full Time","Couple + C. LE and GT 16","","","",""
"No","2014","Part Time","1-pers.-HH","","","",""
"No","2014","Part Time","(Married) couple without C. ","","","",""
"No","2014","Part Time","Single parent ","","","",""
"No","2014","Part Time","Couple + C. LE 16 ","","","",""
"No","2014","Part Time","Couple + C. GT 16 ","","","",""
"No","2014","Part Time","Couple + C. LE and GT 16","","","",""
"No","2014","Not Working","1-pers.-HH","","","",""
"No","2014","Not Working","(Married) couple without C. ","","","",""
"No","2014","Not Working","Single parent ","","","",""
"No","2014","Not Working","Couple + C. LE 16 ","","","",""
"No","2014","Not Working","Couple + C. GT 16 ","","","",""
"No","2014","Not Working","Couple + C. LE and GT 16","","","",""
"Yes","2015","Full Time","1-pers.-HH","69","0.0714504857254969","0.0565311160885478","0.086369855362446"
"Yes","2015","Full Time","(Married) couple without C. ","144","0.0616793548111465","0.0519979964582453","0.0713607131640477"
"Yes","2015","Full Time","Single parent ","40","0.0610569966364817","0.0438522232297539","0.0782617700432095"
"Yes","2015","Full Time","Couple + C. LE 16 ","155","0.0495193792506611","0.0416558295487688","0.0573829289525534"
"Yes","2015","Full Time","Couple + C. GT 16 ","61","0.0474920974939682","0.0357014391898098","0.0592827557981266"
"Yes","2015","Full Time","Couple + C. LE and GT 16","35","0.0246881020971541","0.0143292872258561","0.0350469169684521"
"Yes","2015","Part Time","1-pers.-HH","52","0.0733869038377298","0.0537437030304187","0.0930301046450408"
"Yes","2015","Part Time","(Married) couple without C. ","79","0.0683906297806015","0.0553895616066586","0.0813916979545444"
"Yes","2015","Part Time","Single parent ","82","0.0904805770864748","0.0716126026996745","0.109348551473275"
"Yes","2015","Part Time","Couple + C. LE 16 ","108","0.0461486111124424","0.0374794613082399","0.0548177609166449"
"Yes","2015","Part Time","Couple + C. GT 16 ","59","0.0522586705735699","0.0379169481310255","0.0666003930161143"
"Yes","2015","Part Time","Couple + C. LE and GT 16","46","0.0772523102444953","0.058394122734633","0.0961104977543577"
"Yes","2015","Not Working","1-pers.-HH","131","0.0771666399524452","0.0644813596441873","0.089851920260703"
"Yes","2015","Not Working","(Married) couple without C. ","223","0.0668993503295278","0.0588292042699656","0.07496949638909"
"Yes","2015","Not Working","Single parent ","76","0.0864983735388101","0.0656448708255948","0.107351876252025"
"Yes","2015","Not Working","Couple + C. LE 16 ","55","0.0747627784640782","0.0576745650509525","0.0918509918772038"
"Yes","2015","Not Working","Couple + C. GT 16 ","49","0.0667964859091357","0.0486726835607618","0.0849202882575096"
"Yes","2015","Not Working","Couple + C. LE and GT 16","32","0.0507144246317536","0.0319636414888889","0.0694652077746184"
"No","2015","Full Time","1-pers.-HH","1076","0.928549514274503","0.913630144637554","0.943468883911452"
"No","2015","Full Time","(Married) couple without C. ","2228","0.938320645188853","0.928639286835952","0.948002003541755"
"No","2015","Full Time","Single parent ","704","0.938943003363518","0.921738229956791","0.956147776770246"
"No","2015","Full Time","Couple + C. LE 16 ","2769","0.950480620749339","0.942617071047447","0.958344170451231"
"No","2015","Full Time","Couple + C. GT 16 ","1189","0.952507902506032","0.940717244201873","0.96429856081019"
"No","2015","Full Time","Couple + C. LE and GT 16","827","0.975311897902846","0.964953083031548","0.985670712774144"
"No","2015","Part Time","1-pers.-HH","625","0.92661309616227","0.906969895354959","0.946256296969581"
"No","2015","Part Time","(Married) couple without C. ","1369","0.931609370219398","0.918608302045456","0.944610438393341"
"No","2015","Part Time","Single parent ","806","0.909519422913525","0.890651448526725","0.928387397300325"
"No","2015","Part Time","Couple + C. LE 16 ","2142","0.953851388887558","0.945182239083355","0.96252053869176"
"No","2015","Part Time","Couple + C. GT 16 ","866","0.94774132942643","0.933399606983886","0.962083051868974"
"No","2015","Part Time","Couple + C. LE and GT 16","724","0.922747689755505","0.903889502245642","0.941605877265367"
"No","2015","Not Working","1-pers.-HH","1569","0.922833360047555","0.910148079739297","0.935518640355813"
"No","2015","Not Working","(Married) couple without C. ","3459","0.933100649670472","0.92503050361091","0.941170795730034"
"No","2015","Not Working","Single parent ","622","0.91350162646119","0.892648123747975","0.934355129174405"
"No","2015","Not Working","Couple + C. LE 16 ","855","0.925237221535922","0.908149008122796","0.942325434949048"
"No","2015","Not Working","Couple + C. GT 16 ","680","0.933203514090864","0.91507971174249","0.951327316439238"
"No","2015","Not Working","Couple + C. LE and GT 16","494","0.949285575368246","0.930534792225381","0.968036358511111"
"Yes","2016","Full Time","1-pers.-HH","","","",""
"Yes","2016","Full Time","(Married) couple without C. ","","","",""
"Yes","2016","Full Time","Single parent ","","","",""
"Yes","2016","Full Time","Couple + C. LE 16 ","","","",""
"Yes","2016","Full Time","Couple + C. GT 16 ","","","",""
"Yes","2016","Full Time","Couple + C. LE and GT 16","","","",""
"Yes","2016","Part Time","1-pers.-HH","","","",""
"Yes","2016","Part Time","(Married) couple without C. ","","","",""
"Yes","2016","Part Time","Single parent ","","","",""
"Yes","2016","Part Time","Couple + C. LE 16 ","","","",""
"Yes","2016","Part Time","Couple + C. GT 16 ","","","",""
"Yes","2016","Part Time","Couple + C. LE and GT 16","","","",""
"Yes","2016","Not Working","1-pers.-HH","","","",""
"Yes","2016","Not Working","(Married) couple without C. ","","","",""
"Yes","2016","Not Working","Single parent ","","","",""
"Yes","2016","Not Working","Couple + C. LE 16 ","","","",""
"Yes","2016","Not Working","Couple + C. GT 16 ","","","",""
"Yes","2016","Not Working","Couple + C. LE and GT 16","","","",""
"No","2016","Full Time","1-pers.-HH","","","",""
"No","2016","Full Time","(Married) couple without C. ","","","",""
"No","2016","Full Time","Single parent ","","","",""
"No","2016","Full Time","Couple + C. LE 16 ","","","",""
"No","2016","Full Time","Couple + C. GT 16 ","","","",""
"No","2016","Full Time","Couple + C. LE and GT 16","","","",""
"No","2016","Part Time","1-pers.-HH","","","",""
"No","2016","Part Time","(Married) couple without C. ","","","",""
"No","2016","Part Time","Single parent ","","","",""
"No","2016","Part Time","Couple + C. LE 16 ","","","",""
"No","2016","Part Time","Couple + C. GT 16 ","","","",""
"No","2016","Part Time","Couple + C. LE and GT 16","","","",""
"No","2016","Not Working","1-pers.-HH","","","",""
"No","2016","Not Working","(Married) couple without C. ","","","",""
"No","2016","Not Working","Single parent ","","","",""
"No","2016","Not Working","Couple + C. LE 16 ","","","",""
"No","2016","Not Working","Couple + C. GT 16 ","","","",""
"No","2016","Not Working","Couple + C. LE and GT 16","","","",""
"Yes","2017","Full Time","1-pers.-HH","93","0.063562799448469","0.0507046686852355","0.0764209302117024"
"Yes","2017","Full Time","(Married) couple without C. ","176","0.0611766584264627","0.0523564308085871","0.0699968860443382"
"Yes","2017","Full Time","Single parent ","46","0.0577505472517249","0.0408402827177407","0.0746608117857092"
"Yes","2017","Full Time","Couple + C. LE 16 ","156","0.0464637249401098","0.0387346505377173","0.0541927993425024"
"Yes","2017","Full Time","Couple + C. GT 16 ","72","0.052908962332689","0.0411956495360221","0.0646222751293559"
"Yes","2017","Full Time","Couple + C. LE and GT 16","49","0.0368079817666747","0.0246344168669664","0.048981546666383"
"Yes","2017","Part Time","1-pers.-HH","78","0.106866637366922","0.0859368608814976","0.127796413852346"
"Yes","2017","Part Time","(Married) couple without C. ","102","0.0641438407430826","0.0524970663715472","0.075790615114618"
"Yes","2017","Part Time","Single parent ","67","0.0766712240594617","0.0588263478547594","0.0945161002641639"
"Yes","2017","Part Time","Couple + C. LE 16 ","146","0.0715121505913905","0.0608744155993429","0.0821498855834382"
"Yes","2017","Part Time","Couple + C. GT 16 ","64","0.0519892691678046","0.0386371771860983","0.065341361149511"
"Yes","2017","Part Time","Couple + C. LE and GT 16","53","0.0707197739294842","0.0526945212476284","0.08874502661134"
"Yes","2017","Not Working","1-pers.-HH","154","0.0931637674106443","0.0794750707273355","0.106852464093953"
"Yes","2017","Not Working","(Married) couple without C. ","225","0.0660572012229832","0.0580776194418503","0.0740367830041161"
"Yes","2017","Not Working","Single parent ","70","0.0890611203415145","0.0673143844553987","0.11080785622763"
"Yes","2017","Not Working","Couple + C. LE 16 ","44","0.0495894371039964","0.035029168990081","0.0641497052179118"
"Yes","2017","Not Working","Couple + C. GT 16 ","59","0.077621696235437","0.0591376836830301","0.0961057087878439"
"Yes","2017","Not Working","Couple + C. LE and GT 16","38","0.0517939122744437","0.0332900230565366","0.0702978014923508"
"No","2017","Full Time","1-pers.-HH","1290","0.936437200551531","0.923579069788298","0.949295331314764"
"No","2017","Full Time","(Married) couple without C. ","2660","0.938823341573537","0.930003113955662","0.947643569191413"
"No","2017","Full Time","Single parent ","685","0.942249452748275","0.925339188214291","0.959159717282259"
"No","2017","Full Time","Couple + C. LE 16 ","2693","0.95353627505989","0.945807200657498","0.961265349462283"
"No","2017","Full Time","Couple + C. GT 16 ","1331","0.947091037667311","0.935377724870644","0.958804350463978"
"No","2017","Full Time","Couple + C. LE and GT 16","870","0.963192018233325","0.951018453333617","0.975365583133034"
"No","2017","Part Time","1-pers.-HH","759","0.893133362633078","0.872203586147654","0.914063139118502"
"No","2017","Part Time","(Married) couple without C. ","1598","0.935856159256917","0.924209384885382","0.947502933628453"
"No","2017","Part Time","Single parent ","787","0.923328775940538","0.905483899735836","0.941173652145241"
"No","2017","Part Time","Couple + C. LE 16 ","2108","0.928487849408609","0.917850114416562","0.939125584400657"
"No","2017","Part Time","Couple + C. GT 16 ","998","0.948010730832195","0.934658638850489","0.961362822813902"
"No","2017","Part Time","Couple + C. LE and GT 16","724","0.929280226070516","0.91125497338866","0.947305478752372"
"No","2017","Not Working","1-pers.-HH","1578","0.906836232589356","0.893147535906047","0.920524929272665"
"No","2017","Not Working","(Married) couple without C. ","3497","0.933942798777017","0.925963216995884","0.94192238055815"
"No","2017","Not Working","Single parent ","589","0.910938879658486","0.88919214377237","0.932685615544601"
"No","2017","Not Working","Couple + C. LE 16 ","810","0.950410562896004","0.935850294782088","0.964970831009919"
"No","2017","Not Working","Couple + C. GT 16 ","746","0.922378303764563","0.903894291212156","0.94086231631697"
"No","2017","Not Working","Couple + C. LE and GT 16","513","0.948206087725556","0.929702198507649","0.966709976943463"
"Yes","2018","Full Time","1-pers.-HH","","","",""
"Yes","2018","Full Time","(Married) couple without C. ","","","",""
"Yes","2018","Full Time","Single parent ","","","",""
"Yes","2018","Full Time","Couple + C. LE 16 ","","","",""
"Yes","2018","Full Time","Couple + C. GT 16 ","","","",""
"Yes","2018","Full Time","Couple + C. LE and GT 16","","","",""
"Yes","2018","Part Time","1-pers.-HH","","","",""
"Yes","2018","Part Time","(Married) couple without C. ","","","",""
"Yes","2018","Part Time","Single parent ","","","",""
"Yes","2018","Part Time","Couple + C. LE 16 ","","","",""
"Yes","2018","Part Time","Couple + C. GT 16 ","","","",""
"Yes","2018","Part Time","Couple + C. LE and GT 16","","","",""
"Yes","2018","Not Working","1-pers.-HH","","","",""
"Yes","2018","Not Working","(Married) couple without C. ","","","",""
"Yes","2018","Not Working","Single parent ","","","",""
"Yes","2018","Not Working","Couple + C. LE 16 ","","","",""
"Yes","2018","Not Working","Couple + C. GT 16 ","","","",""
"Yes","2018","Not Working","Couple + C. LE and GT 16","","","",""
"No","2018","Full Time","1-pers.-HH","","","",""
"No","2018","Full Time","(Married) couple without C. ","","","",""
"No","2018","Full Time","Single parent ","","","",""
"No","2018","Full Time","Couple + C. LE 16 ","","","",""
"No","2018","Full Time","Couple + C. GT 16 ","","","",""
"No","2018","Full Time","Couple + C. LE and GT 16","","","",""
"No","2018","Part Time","1-pers.-HH","","","",""
"No","2018","Part Time","(Married) couple without C. ","","","",""
"No","2018","Part Time","Single parent ","","","",""
"No","2018","Part Time","Couple + C. LE 16 ","","","",""
"No","2018","Part Time","Couple + C. GT 16 ","","","",""
"No","2018","Part Time","Couple + C. LE and GT 16","","","",""
"No","2018","Not Working","1-pers.-HH","","","",""
"No","2018","Not Working","(Married) couple without C. ","","","",""
"No","2018","Not Working","Single parent ","","","",""
"No","2018","Not Working","Couple + C. LE 16 ","","","",""
"No","2018","Not Working","Couple + C. GT 16 ","","","",""
"No","2018","Not Working","Couple + C. LE and GT 16","","","",""
"Yes","2019","Full Time","1-pers.-HH","105","0.0745427982696503","0.0614417677433143","0.0876438287959862"
"Yes","2019","Full Time","(Married) couple without C. ","217","0.0666952602518801","0.0579449929422853","0.0754455275614748"
