"ple0013","year","pgisced97","sampreg","n","percent","lower_confidence","upper_confidence","value"
"Yes","2015","middle vocational","East Germany","160","0.0605728362243363","0.0515866694449086","0.0695590030037641","1"
"Yes","2015","higher vocational","West Germany","56","0.0372874427713429","0.0262552268223931","0.0483196587202928","1"
"Yes","2015","higher vocational","East Germany","24","","","","1"
"Yes","2015","in school","West Germany","20","","","","1"
"Yes","2015","in school","East Germany","6","","","","1"
"Yes","2015","inadequately","West Germany","39","0.0896497276322528","0.0603018871616629","0.118997568102843","1"
"Yes","2015","inadequately","East Germany","3","","","","1"
"Yes","2015","general elemantary","West Germany","166","0.0767502528078217","0.0659762725966005","0.0875242330190429","1"
"Yes","2015","general elemantary","East Germany","13","","","","1"
"Yes","2015","vocational + Abi","West Germany","88","0.0581860561273493","0.0470053542849067","0.0693667579697919","1"
"Yes","2015","vocational + Abi","East Germany","20","","","","1"
"Yes","2015","higher education","West Germany","265","0.0717468828042928","0.0642226600039077","0.0792711056046778","1"
"Yes","2015","higher education","East Germany","60","0.0492136940848911","0.0377759818360561","0.060651406333726","1"
"No","2016","in school","West Germany","","","","","2"
"No","2016","in school","East Germany","","","","","2"
"No","2016","general elemantary","West Germany","","","","","2"
"No","2016","general elemantary","East Germany","","","","","2"
"No","2016","middle vocational","West Germany","","","","","2"
"No","2016","middle vocational","East Germany","","","","","2"
"No","2016","vocational + Abi","West Germany","","","","","2"
"No","2016","vocational + Abi","East Germany","","","","","2"
"No","2016","higher vocational","West Germany","","","","","2"
"No","2016","higher vocational","East Germany","","","","","2"
"No","2016","higher education","West Germany","","","","","2"
"No","2016","higher education","East Germany","","","","","2"
"No","2016","inadequately","West Germany","","","","","2"
"No","2016","inadequately","East Germany","","","","","2"
"Yes","2016","middle vocational","West Germany","","","","","1"
"Yes","2016","middle vocational","East Germany","","","","","1"
"Yes","2016","higher vocational","West Germany","","","","","1"
"Yes","2016","higher vocational","East Germany","","","","","1"
"Yes","2016","in school","West Germany","","","","","1"
"Yes","2016","in school","East Germany","","","","","1"
"Yes","2016","inadequately","West Germany","","","","","1"
"Yes","2016","inadequately","East Germany","","","","","1"
"Yes","2016","general elemantary","West Germany","","","","","1"
"Yes","2016","general elemantary","East Germany","","","","","1"
"Yes","2016","vocational + Abi","West Germany","","","","","1"
"Yes","2016","vocational + Abi","East Germany","","","","","1"
"Yes","2016","higher education","West Germany","","","","","1"
"Yes","2016","higher education","East Germany","","","","","1"
"No","2017","in school","West Germany","320","0.923074654666938","0.894956184788623","0.951193124545252","2"
"No","2017","in school","East Germany","63","0.934570416372303","0.875359227292972","0.993781605451634","2"
"No","2017","inadequately","West Germany","367","0.892306959076708","0.862153576745477","0.92246034140794","2"
"No","2017","inadequately","East Germany","48","0.95770717296622","0.902472379915022","1.01294196601742","2"
"No","2017","general elemantary","West Germany","2209","0.925082303978122","0.91451910977158","0.935645498184665","2"
"No","2017","general elemantary","East Germany","351","0.905567711589093","0.876165702032794","0.934969721145392","2"
"No","2017","middle vocational","West Germany","8636","0.931430636820532","0.926287460073109","0.936573813567954","2"
"No","2017","middle vocational","East Germany","2688","0.938216891484425","0.929396257976158","0.947037524992692","2"
"No","2017","vocational + Abi","West Germany","1787","0.938705170723138","0.927910958546968","0.949499382899308","2"
"No","2017","vocational + Abi","East Germany","300","0.922755194315336","0.893906375651677","0.951604012978995","2"
"No","2017","higher vocational","West Germany","1079","0.955944477860254","0.944057762629237","0.967831193091271","2"
"No","2017","higher vocational","East Germany","378","0.929693939591659","0.904670771909638","0.95471710727368","2"
"No","2017","higher education","West Germany","4802","0.931316012642161","0.924377457516863","0.93825456776746","2"
"No","2017","higher education","East Germany","1383","0.94946578070183","0.938191300487198","0.960740260916461","2"
"Yes","2017","in school","West Germany","25","","","","1"
"Yes","2017","in school","East Germany","4","","","","1"
"Yes","2017","inadequately","West Germany","39","0.107693040923292","0.0775396585920604","0.137846423254523","1"
"Yes","2017","inadequately","East Germany","3","","","","1"
"Yes","2017","middle vocational","West Germany","639","0.0685693631794684","0.0634261864320457","0.0737125399268911","1"
"Yes","2017","middle vocational","East Germany","174","0.0617831085155748","0.0529624750073076","0.0706037420238419","1"
"Yes","2017","higher vocational","West Germany","66","0.0440555221397464","0.0321688069087294","0.0559422373707634","1"
"Yes","2017","higher vocational","East Germany","23","","","","1"
"Yes","2017","general elemantary","West Germany","177","0.0749176960218777","0.064354501815335","0.0854808902284205","1"
"Yes","2017","vocational + Abi","West Germany","110","0.0612948292768619","0.0505006171006922","0.0720890414530317","1"
"Yes","2017","higher education","West Germany","302","0.0686839873578389","0.0617454322325404","0.0756225424831373","1"
"Yes","2017","general elemantary","East Germany","29","","","","1"
"Yes","2017","vocational + Abi","East Germany","29","","","","1"
"Yes","2017","higher education","East Germany","67","0.0505342192981702","0.0392597390835386","0.0618086995128017","1"
"No","2018","in school","West Germany","","","","","2"
"No","2018","in school","East Germany","","","","","2"
"No","2018","inadequately","West Germany","","","","","2"
"No","2018","inadequately","East Germany","","","","","2"
"No","2018","general elemantary","West Germany","","","","","2"
"No","2018","general elemantary","East Germany","","","","","2"
"No","2018","middle vocational","West Germany","","","","","2"
"No","2018","middle vocational","East Germany","","","","","2"
"No","2018","vocational + Abi","West Germany","","","","","2"
"No","2018","vocational + Abi","East Germany","","","","","2"
"No","2018","higher vocational","West Germany","","","","","2"
"No","2018","higher vocational","East Germany","","","","","2"
"No","2018","higher education","West Germany","","","","","2"
"No","2018","higher education","East Germany","","","","","2"
"Yes","2018","inadequately","West Germany","","","","","1"
"Yes","2018","inadequately","East Germany","","","","","1"
"Yes","2018","middle vocational","West Germany","","","","","1"
"Yes","2018","middle vocational","East Germany","","","","","1"
"Yes","2018","higher vocational","West Germany","","","","","1"
"Yes","2018","higher vocational","East Germany","","","","","1"
"Yes","2018","in school","West Germany","","","","","1"
"Yes","2018","in school","East Germany","","","","","1"
"Yes","2018","general elemantary","West Germany","","","","","1"
"Yes","2018","general elemantary","East Germany","","","","","1"
"Yes","2018","vocational + Abi","West Germany","","","","","1"
"Yes","2018","vocational + Abi","East Germany","","","","","1"
"Yes","2018","higher education","West Germany","","","","","1"
"Yes","2018","higher education","East Germany","","","","","1"
"No","2019","in school","West Germany","268","0.968991361780565","0.948614983579939","0.989367739981192","2"
"No","2019","in school","East Germany","49","0.908389314795227","0.830725408531007","0.986053221059447","2"
"No","2019","inadequately","West Germany","306","0.876419087025364","0.841539876102457","0.911298297948271","2"
"No","2019","inadequately","East Germany","44","0.952929854365451","0.892381492243521","1.01347821648738","2"
"No","2019","general elemantary","West Germany","1877","0.920908815485112","0.909214693187208","0.932602937783017","2"
"No","2019","general elemantary","East Germany","347","0.937660827390675","0.91309224918214","0.962229405599211","2"
"No","2019","middle vocational","West Germany","7821","0.922324680270784","0.916631872253163","0.928017488288405","2"
"No","2019","middle vocational","East Germany","2452","0.93246929139953","0.922849553885865","0.942089028913196","2"
"No","2019","vocational + Abi","West Germany","1729","0.94859772815391","0.938516403040534","0.958679053267286","2"
"No","2019","vocational + Abi","East Germany","289","0.922699671196901","0.893529363600666","0.951869978793136","2"
"No","2019","higher vocational","West Germany","1151","0.948592806743681","0.936246871079445","0.960938742407916","2"
"No","2019","higher vocational","East Germany","415","0.920780662938434","0.895573585634405","0.945987740242463","2"
"No","2019","higher education","West Germany","5033","0.927049539876919","0.920112133423297","0.933986946330541","2"
"No","2019","higher education","East Germany","1501","0.940031231341782","0.928368231588222","0.951694231095341","2"
"Yes","2019","inadequately","West Germany","36","0.123580912974636","0.0887017020517291","0.158460123897543","1"
"Yes","2019","inadequately","East Germany","3","","","","1"
"Yes","2019","middle vocational","West Germany","671","0.0776753197292159","0.071982511711595","0.0833681277468368","1"
"Yes","2019","middle vocational","East Germany","162","0.0675307086004696","0.0579109710868041","0.0771504461141351","1"
"Yes","2019","higher vocational","West Germany","78","0.0514071932563194","0.0390612575920842","0.0637531289205546","1"
"Yes","2019","higher vocational","East Germany","26","","","","1"
"Yes","2019","in school","West Germany","10","","","","1"
"Yes","2019","general elemantary","West Germany","169","0.0790911845148874","0.0673970622169831","0.0907853068127917","1"
"Yes","2019","vocational + Abi","West Germany","114","0.0514022718460902","0.0413209467327142","0.0614835969594663","1"
"Yes","2019","higher education","West Germany","365","0.072950460123081","0.0660130536694586","0.0798878665767033","1"
"Yes","2019","higher education","East Germany","91","0.0599687686582181","0.0483057689046586","0.0716317684117777","1"
"Yes","2019","in school","East Germany","4","","","","1"
"Yes","2019","general elemantary","East Germany","25","","","","1"
"Yes","2019","vocational + Abi","East Germany","33","0.077300328803099","0.0481300212068643","0.106470636399334","1"
