"ple0013","year","age_gr","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"No","2011","35-65 y.","inadequately","110","0.960002952785227","0.924647423991858","0.995358481578596","2"
"No","2011","66 and older","middle vocational","2528","0.947467081393732","0.939007912540628","0.955926250246836","2"
"No","2011","66 and older","vocational + Abi","120","0.935648647829392","0.893139897108812","0.978157398549971","2"
"No","2011","66 and older","higher vocational","360","0.941797874652365","0.918319680777872","0.965276068526859","2"
"No","2011","66 and older","higher education","1036","0.935042196599835","0.920444904393558","0.949639488806112","2"
"No","2011","35-65 y.","general elemantary","731","0.942434631100884","0.926099266269086","0.958769995932681","2"
"No","2011","16-34 y.","in school","286","0.897189687121202","0.863543457916621","0.930835916325783","2"
"No","2011","16-34 y.","inadequately","49","0.794659148842712","0.686918562697462","0.902399734987963","2"
"No","2011","16-34 y.","general elemantary","535","0.936773805756457","0.916794676665064","0.956752934847849","2"
"No","2011","16-34 y.","middle vocational","1821","0.938842939404028","0.928177494892804","0.949508383915252","2"
"No","2011","16-34 y.","vocational + Abi","360","0.938767420759459","0.914972401055745","0.962562440463172","2"
"Yes","2011","16-34 y.","higher education","26","","","","1"
"Yes","2011","35-65 y.","in school","","","","","1"
"Yes","2011","35-65 y.","inadequately","8","","","","1"
"Yes","2011","35-65 y.","general elemantary","50","0.0575653688991163","0.0412300040673189","0.0739007337309137","1"
"Yes","2011","16-34 y.","higher vocational","4","","","","1"
"Yes","2011","66 and older","higher vocational","22","","","","1"
"Yes","2011","66 and older","higher education","59","0.0649578034001646","0.0503605111938875","0.0795550956064418","1"
"Yes","2011","35-65 y.","middle vocational","317","0.0573030064762074","0.0513909396859502","0.0632150732664647","1"
"Yes","2011","35-65 y.","vocational + Abi","35","0.0526936057619283","0.0360352067389235","0.0693520047849331","1"
"Yes","2011","35-65 y.","higher vocational","36","0.0536622241604327","0.0393171979803395","0.0680072503405258","1"
"Yes","2011","16-34 y.","in school","27","","","","1"
"Yes","2011","16-34 y.","inadequately","5","","","","1"
"Yes","2011","16-34 y.","general elemantary","35","0.0632261942435434","0.0432470651521509","0.0832053233349358","1"
"Yes","2011","16-34 y.","middle vocational","118","0.0611570605959716","0.0504916160847475","0.0718225051071956","1"
"Yes","2011","16-34 y.","vocational + Abi","30","0.0612325792405414","0.0374375595368283","0.0850275989442546","1"
"Yes","2011","66 and older","vocational + Abi","8","","","","1"
"Yes","2011","35-65 y.","higher education","119","0.0454921592233856","0.0378524821026438","0.0531318363441274","1"
"Yes","2011","66 and older","in school","","","","","1"
"Yes","2011","66 and older","inadequately","4","","","","1"
"Yes","2011","66 and older","general elemantary","47","0.0562471716077031","0.0406385396787463","0.0718558035366599","1"
"Yes","2011","66 and older","middle vocational","144","0.0525329186062684","0.0440737497531644","0.0609920874593723","1"
"No","2012","66 and older","higher vocational","","","","","2"
"No","2012","66 and older","higher education","","","","","2"
"No","2012","35-65 y.","middle vocational","","","","","2"
"No","2012","66 and older","vocational + Abi","","","","","2"
"No","2012","35-65 y.","vocational + Abi","","","","","2"
"No","2012","35-65 y.","higher vocational","","","","","2"
"No","2012","35-65 y.","higher education","","","","","2"
"No","2012","66 and older","in school","","","","","2"
"No","2012","66 and older","inadequately","","","","","2"
"No","2012","66 and older","general elemantary","","","","","2"
"No","2012","66 and older","middle vocational","","","","","2"
"No","2012","16-34 y.","higher vocational","","","","","2"
"No","2012","16-34 y.","higher education","","","","","2"
"No","2012","35-65 y.","in school","","","","","2"
"No","2012","35-65 y.","inadequately","","","","","2"
"No","2012","35-65 y.","general elemantary","","","","","2"
"No","2012","16-34 y.","in school","","","","","2"
"No","2012","16-34 y.","inadequately","","","","","2"
"No","2012","16-34 y.","general elemantary","","","","","2"
"No","2012","16-34 y.","middle vocational","","","","","2"
"No","2012","16-34 y.","vocational + Abi","","","","","2"
"Yes","2012","66 and older","general elemantary","","","","","1"
"Yes","2012","66 and older","middle vocational","","","","","1"
"Yes","2012","66 and older","vocational + Abi","","","","","1"
"Yes","2012","66 and older","higher vocational","","","","","1"
"Yes","2012","66 and older","higher education","","","","","1"
"Yes","2012","16-34 y.","middle vocational","","","","","1"
"Yes","2012","16-34 y.","vocational + Abi","","","","","1"
"Yes","2012","16-34 y.","higher vocational","","","","","1"
"Yes","2012","16-34 y.","higher education","","","","","1"
"Yes","2012","16-34 y.","general elemantary","","","","","1"
"Yes","2012","35-65 y.","in school","","","","","1"
"Yes","2012","35-65 y.","inadequately","","","","","1"
"Yes","2012","35-65 y.","general elemantary","","","","","1"
"Yes","2012","66 and older","inadequately","","","","","1"
"Yes","2012","35-65 y.","middle vocational","","","","","1"
"Yes","2012","35-65 y.","vocational + Abi","","","","","1"
"Yes","2012","35-65 y.","higher vocational","","","","","1"
"Yes","2012","16-34 y.","in school","","","","","1"
"Yes","2012","16-34 y.","inadequately","","","","","1"
"Yes","2012","35-65 y.","higher education","","","","","1"
"Yes","2012","66 and older","in school","","","","","1"
"No","2013","66 and older","general elemantary","692","0.931367867594252","0.913151717217347","0.949584017971158","2"
"No","2013","66 and older","middle vocational","2419","0.94049059394836","0.931335254683628","0.949645933213092","2"
"No","2013","66 and older","vocational + Abi","116","0.962373646671405","0.928326917691784","0.996420375651027","2"
"No","2013","66 and older","higher vocational","333","0.936398543998416","0.910940523482294","0.961856564514537","2"
"No","2013","66 and older","inadequately","47","0.986270954398835","0.95368965907172","1.01885224972595","2"
"No","2013","66 and older","higher education","1090","0.921619985197196","0.906133244598554","0.937106725795838","2"
"No","2013","35-65 y.","middle vocational","4943","0.936975333219989","0.930418184171622","0.943532482268357","2"
"No","2013","35-65 y.","vocational + Abi","655","0.931716662636882","0.912923739193107","0.950509586080657","2"
"No","2013","35-65 y.","higher vocational","838","0.958317489593928","0.945089923657019","0.971545055530837","2"
"No","2013","35-65 y.","higher education","2509","0.939249888762063","0.930144856677513","0.948354920846613","2"
"No","2013","66 and older","in school","","","","","2"
"No","2013","16-34 y.","higher vocational","101","0.9862321618835","0.963728565251186","1.00873575851581","2"
"No","2013","16-34 y.","higher education","635","0.945891298200146","0.928849793883926","0.962932802516365","2"
"No","2013","35-65 y.","in school","","","","","2"
"No","2013","35-65 y.","inadequately","89","0.901901790502214","0.843309475347219","0.960494105657209","2"
"No","2013","35-65 y.","general elemantary","607","0.915034834264576","0.893746354361379","0.936323314167773","2"
"No","2013","16-34 y.","in school","242","0.934713714412331","0.904686730956331","0.964740697868331","2"
"No","2013","16-34 y.","inadequately","43","0.917368696437036","0.838656247900509","0.996081144973564","2"
"No","2013","16-34 y.","general elemantary","436","0.926254439199741","0.902550378901512","0.949958499497969","2"
"No","2013","16-34 y.","middle vocational","1504","0.930792638260169","0.918425721172096","0.943159555348242","2"
"No","2013","16-34 y.","vocational + Abi","278","0.973013225659575","0.954395078570993","0.991631372748158","2"
"Yes","2013","66 and older","middle vocational","146","0.0595094060516402","0.0503540667869081","0.0686647453163723","1"
"Yes","2013","66 and older","vocational + Abi","4","","","","1"
"Yes","2013","66 and older","higher vocational","20","","","","1"
"Yes","2013","66 and older","higher education","67","0.0783800148028041","0.062893274204162","0.0938667554014463","1"
"Yes","2013","66 and older","general elemantary","48","0.0686321324057478","0.0504159820288422","0.0868482827826534","1"
"Yes","2013","16-34 y.","in school","18","","","","1"
"Yes","2013","16-34 y.","inadequately","4","","","","1"
"Yes","2013","16-34 y.","general elemantary","31","0.0737455608002593","0.0500415005020307","0.0974496210984879","1"
"Yes","2013","16-34 y.","middle vocational","114","0.069207361739831","0.0568404446517578","0.0815742788279042","1"
"Yes","2013","35-65 y.","higher vocational","39","0.041682510406072","0.0284549444691632","0.0549100763429808","1"
"Yes","2013","35-65 y.","higher education","135","0.0607501112379367","0.051645079153387","0.0698551433224865","1"
"Yes","2013","66 and older","in school","","","","","1"
"Yes","2013","66 and older","inadequately","2","","","","1"
"Yes","2013","16-34 y.","vocational + Abi","13","","","","1"
"Yes","2013","16-34 y.","higher vocational","2","","","","1"
"Yes","2013","16-34 y.","higher education","42","0.0541087017998544","0.0370671974836349","0.0711502061160738","1"
"Yes","2013","35-65 y.","in school","","","","","1"
"Yes","2013","35-65 y.","inadequately","10","","","","1"
"Yes","2013","35-65 y.","general elemantary","52","0.0849651657354236","0.0636766858322265","0.106253645638621","1"
"Yes","2013","35-65 y.","middle vocational","333","0.0630246667800105","0.0564675177316435","0.0695818158283775","1"
"Yes","2013","35-65 y.","vocational + Abi","37","0.068283337363118","0.049490413919343","0.0870762608068931","1"
"No","2014","35-65 y.","higher education","","","","","2"
"No","2014","35-65 y.","higher vocational","","","","","2"
"No","2014","66 and older","in school","","","","","2"
"No","2014","66 and older","inadequately","","","","","2"
"No","2014","66 and older","general elemantary","","","","","2"
"No","2014","16-34 y.","higher vocational","","","","","2"
"No","2014","16-34 y.","higher education","","","","","2"
"No","2014","66 and older","middle vocational","","","","","2"
"No","2014","66 and older","vocational + Abi","","","","","2"
"No","2014","66 and older","higher vocational","","","","","2"
"No","2014","35-65 y.","in school","","","","","2"
"No","2014","66 and older","higher education","","","","","2"
"No","2014","35-65 y.","inadequately","","","","","2"
"No","2014","35-65 y.","general elemantary","","","","","2"
"No","2014","35-65 y.","middle vocational","","","","","2"
"No","2014","35-65 y.","vocational + Abi","","","","","2"
"No","2014","16-34 y.","in school","","","","","2"
"No","2014","16-34 y.","inadequately","","","","","2"
"No","2014","16-34 y.","general elemantary","","","","","2"
"No","2014","16-34 y.","middle vocational","","","","","2"
"No","2014","16-34 y.","vocational + Abi","","","","","2"
"Yes","2014","66 and older","general elemantary","","","","","1"
"Yes","2014","66 and older","middle vocational","","","","","1"
"Yes","2014","66 and older","vocational + Abi","","","","","1"
"Yes","2014","66 and older","higher vocational","","","","","1"
"Yes","2014","66 and older","higher education","","","","","1"
"Yes","2014","35-65 y.","general elemantary","","","","","1"
"Yes","2014","35-65 y.","middle vocational","","","","","1"
"Yes","2014","35-65 y.","vocational + Abi","","","","","1"
"Yes","2014","35-65 y.","higher vocational","","","","","1"
"Yes","2014","16-34 y.","in school","","","","","1"
"Yes","2014","35-65 y.","higher education","","","","","1"
"Yes","2014","16-34 y.","inadequately","","","","","1"
"Yes","2014","16-34 y.","general elemantary","","","","","1"
"Yes","2014","16-34 y.","middle vocational","","","","","1"
"Yes","2014","66 and older","in school","","","","","1"
"Yes","2014","66 and older","inadequately","","","","","1"
"Yes","2014","16-34 y.","vocational + Abi","","","","","1"
"Yes","2014","16-34 y.","higher vocational","","","","","1"
"Yes","2014","16-34 y.","higher education","","","","","1"
"Yes","2014","35-65 y.","inadequately","","","","","1"
"Yes","2014","35-65 y.","in school","","","","","1"
"No","2015","35-65 y.","general elemantary","967","0.935964648179727","0.921092888836482","0.950836407522972","2"
"No","2015","35-65 y.","middle vocational","6371","0.933401543919202","0.927481657633708","0.939321430204696","2"
"No","2015","35-65 y.","vocational + Abi","1297","0.93740281840305","0.924603719605792","0.950201917200309","2"
"No","2015","35-65 y.","higher vocational","1007","0.961442803891021","0.949863024611851","0.973022583170192","2"
"No","2015","35-65 y.","higher education","3631","0.937583459567993","0.929930129899682","0.945236789236303","2"
"No","2015","66 and older","in school","","","","","2"
"No","2015","66 and older","inadequately","37","0.896662036300079","0.805679465467199","0.987644607132959","2"
"No","2015","66 and older","general elemantary","625","0.938470066653468","0.920178758699717","0.95676137460722","2"
"No","2015","16-34 y.","higher vocational","120","0.996007522777966","0.984863344061329","1.0071517014946","2"
"No","2015","16-34 y.","higher education","807","0.924016452150879","0.906378905388837","0.941653998912922","2"
"No","2015","35-65 y.","in school","","","","","2"
"No","2015","35-65 y.","inadequately","216","0.910313087247477","0.874238655363797","0.946387519131156","2"
"No","2015","66 and older","middle vocational","2407","0.942188115121172","0.933131409802842","0.951244820439503","2"
"No","2015","66 and older","vocational + Abi","135","0.983397426202289","0.962155547027741","1.00463930537684","2"
"No","2015","66 and older","higher vocational","325","0.941610932186184","0.916940039139549","0.966281825232818","2"
"No","2015","66 and older","higher education","1130","0.927359091681623","0.912600175348838","0.942118008014408","2"
"No","2015","16-34 y.","vocational + Abi","421","0.933507062913287","0.910384965627735","0.956629160198839","2"
"No","2015","16-34 y.","in school","326","0.934720300835067","0.908915134131806","0.960525467538328","2"
"No","2015","16-34 y.","inadequately","117","0.938593651047371","0.89700368647681","0.980183615617932","2"
"No","2015","16-34 y.","general elemantary","917","0.907712482649257","0.88962841274048","0.925796552558035","2"
"No","2015","16-34 y.","middle vocational","2187","0.930254644353604","0.919947397977668","0.940561890729541","2"
"Yes","2015","66 and older","general elemantary","38","0.0615299333465316","0.0432386253927803","0.079821241300283","1"
"Yes","2015","66 and older","middle vocational","144","0.0578118848788277","0.048755179560497","0.0668685901971585","1"
"Yes","2015","66 and older","vocational + Abi","4","","","","1"
"Yes","2015","66 and older","higher vocational","22","","","","1"
"Yes","2015","66 and older","higher education","58","0.0726409083183774","0.0578819919855922","0.0873998246511626","1"
"Yes","2015","35-65 y.","vocational + Abi","79","0.0625971815969496","0.0497980827996908","0.0753962803942083","1"
"Yes","2015","35-65 y.","higher vocational","55","0.0385571961089788","0.0269774168298084","0.0501369753881492","1"
"Yes","2015","35-65 y.","higher education","207","0.0624165404320073","0.0547632107636971","0.0700698701003176","1"
"Yes","2015","66 and older","in school","","","","","1"
"Yes","2015","66 and older","inadequately","6","","","","1"
"Yes","2015","16-34 y.","higher education","60","0.0759835478491208","0.0583460010870782","0.0936210946111633","1"
"Yes","2015","35-65 y.","in school","","","","","1"
"Yes","2015","35-65 y.","inadequately","25","","","","1"
"Yes","2015","35-65 y.","general elemantary","74","0.0640353518202726","0.0491635924770276","0.0789071111635176","1"
"Yes","2015","35-65 y.","middle vocational","443","0.0665984560807979","0.0606785697953042","0.0725183423662916","1"
"Yes","2015","16-34 y.","in school","26","","","","1"
"Yes","2015","16-34 y.","higher vocational","3","","","","1"
"Yes","2015","16-34 y.","inadequately","11","","","","1"
"Yes","2015","16-34 y.","general elemantary","67","0.0922875173507427","0.0742034474419654","0.11037158725952","1"
"Yes","2015","16-34 y.","middle vocational","159","0.0697453556463956","0.0594381092704594","0.0800526020223319","1"
"Yes","2015","16-34 y.","vocational + Abi","25","","","","1"
"No","2016","16-34 y.","higher education","","","","","2"
"No","2016","35-65 y.","in school","","","","","2"
"No","2016","66 and older","higher vocational","","","","","2"
"No","2016","66 and older","higher education","","","","","2"
"No","2016","35-65 y.","inadequately","","","","","2"
"No","2016","35-65 y.","general elemantary","","","","","2"
"No","2016","35-65 y.","middle vocational","","","","","2"
"No","2016","16-34 y.","higher vocational","","","","","2"
"No","2016","35-65 y.","vocational + Abi","","","","","2"
"No","2016","35-65 y.","higher vocational","","","","","2"
"No","2016","35-65 y.","higher education","","","","","2"
"No","2016","66 and older","vocational + Abi","","","","","2"
"No","2016","66 and older","in school","","","","","2"
"No","2016","66 and older","inadequately","","","","","2"
"No","2016","66 and older","general elemantary","","","","","2"
"No","2016","66 and older","middle vocational","","","","","2"
"No","2016","16-34 y.","in school","","","","","2"
"No","2016","16-34 y.","inadequately","","","","","2"
"No","2016","16-34 y.","general elemantary","","","","","2"
"No","2016","16-34 y.","middle vocational","","","","","2"
"No","2016","16-34 y.","vocational + Abi","","","","","2"
"Yes","2016","66 and older","general elemantary","","","","","1"
"Yes","2016","66 and older","middle vocational","","","","","1"
"Yes","2016","66 and older","vocational + Abi","","","","","1"
"Yes","2016","66 and older","higher vocational","","","","","1"
"Yes","2016","66 and older","higher education","","","","","1"
"Yes","2016","35-65 y.","vocational + Abi","","","","","1"
"Yes","2016","35-65 y.","higher vocational","","","","","1"
"Yes","2016","35-65 y.","higher education","","","","","1"
"Yes","2016","66 and older","in school","","","","","1"
"Yes","2016","66 and older","inadequately","","","","","1"
"Yes","2016","16-34 y.","middle vocational","","","","","1"
"Yes","2016","16-34 y.","vocational + Abi","","","","","1"
"Yes","2016","16-34 y.","higher vocational","","","","","1"
"Yes","2016","16-34 y.","higher education","","","","","1"
"Yes","2016","35-65 y.","in school","","","","","1"
"Yes","2016","35-65 y.","inadequately","","","","","1"
"Yes","2016","35-65 y.","general elemantary","","","","","1"
"Yes","2016","16-34 y.","general elemantary","","","","","1"
"Yes","2016","35-65 y.","middle vocational","","","","","1"
"Yes","2016","16-34 y.","in school","","","","","1"
"Yes","2016","16-34 y.","inadequately","","","","","1"
"No","2017","16-34 y.","middle vocational","2298","0.925032393364609","0.914684827564659","0.935379959164558","2"
"No","2017","16-34 y.","vocational + Abi","506","0.930840275394445","0.909360491543491","0.952320059245399","2"
"No","2017","16-34 y.","higher vocational","123","0.980478347621963","0.956510976685011","1.00444571855891","2"
"No","2017","16-34 y.","higher education","987","0.931195694572358","0.915929021021803","0.946462368122914","2"
"No","2017","35-65 y.","in school","1","","","","2"
"No","2017","16-34 y.","general elemantary","919","0.937197285122715","0.92210006542863","0.952294504816801","2"
"No","2017","66 and older","general elemantary","576","0.922958733966976","0.902036471612038","0.943880996321914","2"
"No","2017","66 and older","middle vocational","2436","0.940785326768154","0.931674315775659","0.949896337760649","2"
"No","2017","66 and older","vocational + Abi","135","0.959307841840839","0.926579919769189","0.992035763912488","2"
"No","2017","66 and older","higher vocational","329","0.919486654144589","0.89094086654811","0.948032441741069","2"
"No","2017","66 and older","higher education","1216","0.936355062536576","0.922929006853516","0.949781118219636","2"
"No","2017","35-65 y.","inadequately","251","0.862214342691636","0.821985905199445","0.902442780183826","2"
"No","2017","35-65 y.","general elemantary","1065","0.912086231678149","0.895720117798076","0.928452345558221","2"
"No","2017","35-65 y.","middle vocational","6590","0.931361932231467","0.925468755865846","0.937255108597087","2"
"No","2017","16-34 y.","in school","382","0.924775838848601","0.899276783352681","0.950274894344521","2"
"No","2017","16-34 y.","inadequately","124","0.943903851177655","0.904649163373149","0.983158538982162","2"
"No","2017","66 and older","inadequately","40","0.964646382453946","0.909449460133514","1.01984330477438","2"
"No","2017","35-65 y.","vocational + Abi","1446","0.935275091839164","0.923026458125559","0.947523725552769","2"
"No","2017","35-65 y.","higher vocational","1005","0.957642457734641","0.945569148868709","0.969715766600572","2"
"No","2017","35-65 y.","higher education","3982","0.935165578046059","0.927743463036998","0.942587693055121","2"
"No","2017","66 and older","in school","","","","","2"
"Yes","2017","66 and older","general elemantary","48","0.0770412660330238","0.0561190036780856","0.0979635283879621","1"
"Yes","2017","66 and older","middle vocational","142","0.0592146732318455","0.0501036622393505","0.0683256842243406","1"
"Yes","2017","66 and older","vocational + Abi","5","","","","1"
"Yes","2017","66 and older","higher vocational","20","","","","1"
"Yes","2017","66 and older","higher education","54","0.0636449374634239","0.050218881780364","0.0770709931464838","1"
"Yes","2017","35-65 y.","vocational + Abi","104","0.0647249081608359","0.0524762744472307","0.076973541874441","1"
"Yes","2017","16-34 y.","in school","29","","","","1"
"Yes","2017","16-34 y.","inadequately","8","","","","1"
"Yes","2017","16-34 y.","general elemantary","73","0.0628027148772845","0.0477054951831992","0.0778999345713699","1"
"Yes","2017","16-34 y.","middle vocational","190","0.0749676066353915","0.0646200408354416","0.0853151724353413","1"
"Yes","2017","35-65 y.","higher vocational","64","0.0423575422653596","0.0302842333994279","0.0544308511312912","1"
"Yes","2017","35-65 y.","higher education","246","0.0648344219539405","0.0574123069448795","0.0722565369630016","1"
"Yes","2017","66 and older","in school","","","","","1"
"Yes","2017","16-34 y.","vocational + Abi","30","0.0691597246055548","0.047679940754601","0.0906395084565086","1"
"Yes","2017","16-34 y.","higher vocational","5","","","","1"
"Yes","2017","66 and older","inadequately","3","","","","1"
"Yes","2017","16-34 y.","higher education","69","0.0688043054276418","0.0535376318770862","0.0840709789781973","1"
"Yes","2017","35-65 y.","in school","","","","","1"
"Yes","2017","35-65 y.","general elemantary","85","0.0879137683218512","0.0715476544417788","0.104279882201924","1"
"Yes","2017","35-65 y.","middle vocational","481","0.0686380677685334","0.0627448914029133","0.0745312441341536","1"
"Yes","2017","35-65 y.","inadequately","31","0.137785657308364","0.0975572198161737","0.178014094800555","1"
"No","2018","16-34 y.","in school","","","","","2"
"No","2018","16-34 y.","inadequately","","","","","2"
"No","2018","16-34 y.","general elemantary","","","","","2"
"No","2018","16-34 y.","middle vocational","","","","","2"
"No","2018","16-34 y.","vocational + Abi","","","","","2"
"No","2018","16-34 y.","higher vocational","","","","","2"
"No","2018","16-34 y.","higher education","","","","","2"
"No","2018","35-65 y.","in school","","","","","2"
"No","2018","35-65 y.","higher vocational","","","","","2"
"No","2018","35-65 y.","higher education","","","","","2"
"No","2018","66 and older","in school","","","","","2"
"No","2018","66 and older","inadequately","","","","","2"
"No","2018","66 and older","general elemantary","","","","","2"
"No","2018","66 and older","middle vocational","","","","","2"
"No","2018","66 and older","vocational + Abi","","","","","2"
"No","2018","66 and older","higher vocational","","","","","2"
"No","2018","66 and older","higher education","","","","","2"
"No","2018","35-65 y.","inadequately","","","","","2"
"No","2018","35-65 y.","general elemantary","","","","","2"
"No","2018","35-65 y.","middle vocational","","","","","2"
"No","2018","35-65 y.","vocational + Abi","","","","","2"
"Yes","2018","66 and older","general elemantary","","","","","1"
"Yes","2018","66 and older","middle vocational","","","","","1"
"Yes","2018","66 and older","vocational + Abi","","","","","1"
"Yes","2018","66 and older","higher vocational","","","","","1"
"Yes","2018","66 and older","higher education","","","","","1"
"Yes","2018","35-65 y.","vocational + Abi","","","","","1"
