"ple0013","year","hgtyp1hh","migback","n","percent","lower_confidence","upper_confidence","value"
"Yes","2011","Couple + C. LE and GT 16","no migration background","45","0.052870864930952","0.0384422410954347","0.0672994887664693","1"
"Yes","2011","Couple + C. LE and GT 16","direct migration background","4","","","","1"
"Yes","2011","Couple + C. LE and GT 16","indirect migration background","4","","","","1"
"No","2012","1-pers.-HH","no migration background","","","","","2"
"No","2012","1-pers.-HH","direct migration background","","","","","2"
"No","2012","1-pers.-HH","indirect migration background","","","","","2"
"No","2012","(Married) couple without C. ","no migration background","","","","","2"
"No","2012","(Married) couple without C. ","direct migration background","","","","","2"
"No","2012","Couple + C. LE 16 ","direct migration background","","","","","2"
"No","2012","Couple + C. LE 16 ","indirect migration background","","","","","2"
"No","2012","Couple + C. GT 16 ","no migration background","","","","","2"
"No","2012","Couple + C. GT 16 ","direct migration background","","","","","2"
"No","2012","Couple + C. GT 16 ","indirect migration background","","","","","2"
"No","2012","Couple + C. LE and GT 16","no migration background","","","","","2"
"No","2012","Couple + C. LE and GT 16","direct migration background","","","","","2"
"No","2012","Couple + C. LE and GT 16","indirect migration background","","","","","2"
"No","2012","(Married) couple without C. ","indirect migration background","","","","","2"
"No","2012","Single parent ","no migration background","","","","","2"
"No","2012","Single parent ","direct migration background","","","","","2"
"No","2012","Single parent ","indirect migration background","","","","","2"
"No","2012","Couple + C. LE 16 ","no migration background","","","","","2"
"Yes","2012","1-pers.-HH","no migration background","","","","","1"
"Yes","2012","1-pers.-HH","direct migration background","","","","","1"
"Yes","2012","1-pers.-HH","indirect migration background","","","","","1"
"Yes","2012","(Married) couple without C. ","no migration background","","","","","1"
"Yes","2012","(Married) couple without C. ","direct migration background","","","","","1"
"Yes","2012","(Married) couple without C. ","indirect migration background","","","","","1"
"Yes","2012","Single parent ","no migration background","","","","","1"
"Yes","2012","Single parent ","direct migration background","","","","","1"
"Yes","2012","Single parent ","indirect migration background","","","","","1"
"Yes","2012","Couple + C. LE 16 ","no migration background","","","","","1"
"Yes","2012","Couple + C. LE 16 ","direct migration background","","","","","1"
"Yes","2012","Couple + C. LE 16 ","indirect migration background","","","","","1"
"Yes","2012","Couple + C. GT 16 ","no migration background","","","","","1"
"Yes","2012","Couple + C. GT 16 ","direct migration background","","","","","1"
"Yes","2012","Couple + C. GT 16 ","indirect migration background","","","","","1"
"Yes","2012","Couple + C. LE and GT 16","no migration background","","","","","1"
"Yes","2012","Couple + C. LE and GT 16","direct migration background","","","","","1"
"Yes","2012","Couple + C. LE and GT 16","indirect migration background","","","","","1"
"No","2013","1-pers.-HH","no migration background","2933","0.924233653194535","0.915008684396998","0.933458621992072","2"
"No","2013","1-pers.-HH","direct migration background","214","0.95133742973991","0.923223494124597","0.979451365355224","2"
"No","2013","1-pers.-HH","indirect migration background","79","0.892257151441134","0.827105157710463","0.957409145171804","2"
"No","2013","(Married) couple without C. ","no migration background","6590","0.940963805118405","0.935431386428679","0.94649622380813","2"
"No","2013","(Married) couple without C. ","direct migration background","528","0.932495674136319","0.911807932572531","0.953183415700108","2"
"No","2013","(Married) couple without C. ","indirect migration background","105","0.898208140185421","0.843650936152255","0.952765344218587","2"
"No","2013","Single parent ","no migration background","864","0.949645277288132","0.935553102037767","0.963737452538497","2"
"No","2013","Single parent ","direct migration background","98","0.960389027755187","0.922722045746554","0.99805600976382","2"
"No","2013","Single parent ","indirect migration background","76","0.886089461069259","0.81971095194454","0.952467970193978","2"
"No","2013","Couple + C. LE 16 ","no migration background","2116","0.943510238301272","0.933968850598702","0.953051626003842","2"
"No","2013","Couple + C. LE 16 ","direct migration background","335","0.983380434132668","0.969831483603294","0.996929384662041","2"
"No","2013","Couple + C. LE 16 ","indirect migration background","179","0.988789100829345","0.973492869052304","1.00408533260638","2"
"No","2013","Couple + C. GT 16 ","no migration background","2110","0.93923788856818","0.929375653146916","0.949100123989444","2"
"No","2013","Couple + C. GT 16 ","direct migration background","235","0.962727631349843","0.93891046066361","0.986544802036076","2"
"No","2013","Couple + C. GT 16 ","indirect migration background","128","0.91844365248951","0.872614381407241","0.96427292357178","2"
"No","2013","Couple + C. LE and GT 16","no migration background","663","0.932885540968874","0.914415163947492","0.951355917990256","2"
"No","2013","Couple + C. LE and GT 16","direct migration background","145","0.953703129514865","0.92007638045732","0.98732987857241","2"
"No","2013","Couple + C. LE and GT 16","indirect migration background","82","0.989524389546382","0.968130419351909","1.01091835974085","2"
"Yes","2013","1-pers.-HH","no migration background","228","0.075766346805465","0.0665413780079275","0.0849913156030024","1"
"Yes","2013","1-pers.-HH","direct migration background","11","","","","1"
"Yes","2013","1-pers.-HH","indirect migration background","8","","","","1"
"Yes","2013","(Married) couple without C. ","no migration background","382","0.0590361948815952","0.0535037761918695","0.0645686135713208","1"
"Yes","2013","(Married) couple without C. ","direct migration background","37","0.0675043258636806","0.0468165842998923","0.0881920674274689","1"
"Yes","2013","(Married) couple without C. ","indirect migration background","13","","","","1"
"Yes","2013","Single parent ","no migration background","61","0.0503547227118678","0.0362625474615027","0.064446897962233","1"
"Yes","2013","Single parent ","direct migration background","5","","","","1"
"Yes","2013","Single parent ","indirect migration background","12","","","","1"
"Yes","2013","Couple + C. LE 16 ","no migration background","133","0.0564897616987282","0.0469483739961585","0.066031149401298","1"
"Yes","2013","Couple + C. LE 16 ","direct migration background","7","","","","1"
"Yes","2013","Couple + C. LE 16 ","indirect migration background","3","","","","1"
"Yes","2013","Couple + C. GT 16 ","no migration background","144","0.0607621114318199","0.0508998760105561","0.0706243468530836","1"
"Yes","2013","Couple + C. GT 16 ","direct migration background","8","","","","1"
"Yes","2013","Couple + C. GT 16 ","indirect migration background","9","","","","1"
"Yes","2013","Couple + C. LE and GT 16","no migration background","42","0.0671144590311264","0.0486440820097445","0.0855848360525082","1"
"Yes","2013","Couple + C. LE and GT 16","direct migration background","5","","","","1"
"Yes","2013","Couple + C. LE and GT 16","indirect migration background","5","","","","1"
"No","2014","1-pers.-HH","no migration background","","","","","2"
"No","2014","1-pers.-HH","direct migration background","","","","","2"
"No","2014","1-pers.-HH","indirect migration background","","","","","2"
"No","2014","(Married) couple without C. ","no migration background","","","","","2"
"No","2014","(Married) couple without C. ","direct migration background","","","","","2"
"No","2014","(Married) couple without C. ","indirect migration background","","","","","2"
"No","2014","Single parent ","no migration background","","","","","2"
"No","2014","Single parent ","direct migration background","","","","","2"
"No","2014","Single parent ","indirect migration background","","","","","2"
"No","2014","Couple + C. LE 16 ","no migration background","","","","","2"
"No","2014","Couple + C. LE 16 ","direct migration background","","","","","2"
"No","2014","Couple + C. LE 16 ","indirect migration background","","","","","2"
"No","2014","Couple + C. GT 16 ","no migration background","","","","","2"
"No","2014","Couple + C. GT 16 ","direct migration background","","","","","2"
"No","2014","Couple + C. GT 16 ","indirect migration background","","","","","2"
"No","2014","Couple + C. LE and GT 16","no migration background","","","","","2"
"No","2014","Couple + C. LE and GT 16","direct migration background","","","","","2"
"No","2014","Couple + C. LE and GT 16","indirect migration background","","","","","2"
"Yes","2014","1-pers.-HH","no migration background","","","","","1"
"Yes","2014","1-pers.-HH","direct migration background","","","","","1"
"Yes","2014","1-pers.-HH","indirect migration background","","","","","1"
"Yes","2014","(Married) couple without C. ","no migration background","","","","","1"
"Yes","2014","(Married) couple without C. ","direct migration background","","","","","1"
"Yes","2014","(Married) couple without C. ","indirect migration background","","","","","1"
"Yes","2014","Single parent ","no migration background","","","","","1"
"Yes","2014","Single parent ","direct migration background","","","","","1"
"Yes","2014","Single parent ","indirect migration background","","","","","1"
"Yes","2014","Couple + C. LE 16 ","no migration background","","","","","1"
"Yes","2014","Couple + C. LE 16 ","direct migration background","","","","","1"
"Yes","2014","Couple + C. LE 16 ","indirect migration background","","","","","1"
"Yes","2014","Couple + C. GT 16 ","no migration background","","","","","1"
"Yes","2014","Couple + C. GT 16 ","direct migration background","","","","","1"
"Yes","2014","Couple + C. GT 16 ","indirect migration background","","","","","1"
"Yes","2014","Couple + C. LE and GT 16","no migration background","","","","","1"
"Yes","2014","Couple + C. LE and GT 16","direct migration background","","","","","1"
"Yes","2014","Couple + C. LE and GT 16","indirect migration background","","","","","1"
"No","2015","1-pers.-HH","no migration background","2785","0.924564837557582","0.915116167268686","0.934013507846478","2"
"No","2015","1-pers.-HH","direct migration background","344","0.951388351144992","0.92929576841068","0.973480933879303","2"
"No","2015","1-pers.-HH","indirect migration background","141","0.881108713883767","0.830481033988859","0.931736393778675","2"
"No","2015","(Married) couple without C. ","no migration background","6062","0.940278968920506","0.934486437637095","0.946071500203916","2"
"No","2015","(Married) couple without C. ","direct migration background","835","0.916392611253043","0.898176762974192","0.934608459531894","2"
"No","2015","(Married) couple without C. ","indirect migration background","159","0.824162049007403","0.76945362146754","0.878870476547266","2"
"No","2015","Single parent ","no migration background","1638","0.91543922395767","0.902589598381691","0.928288849533649","2"
"No","2015","Single parent ","direct migration background","286","0.948087883781372","0.923066963195157","0.973108804367588","2"
"No","2015","Single parent ","indirect migration background","208","0.919697211510451","0.884344485253862","0.95504993776704","2"
"No","2015","Couple + C. LE 16 ","no migration background","3835","0.94222330779231","0.935057846658113","0.949388768926508","2"
"No","2015","Couple + C. LE 16 ","direct migration background","1466","0.975337856312176","0.967530725742197","0.983144986882155","2"
"No","2015","Couple + C. LE 16 ","indirect migration background","465","0.934913402325383","0.913182539552677","0.956644265098089","2"
"No","2015","Couple + C. GT 16 ","no migration background","2042","0.947382155829892","0.937999029017987","0.956765282641797","2"
"No","2015","Couple + C. GT 16 ","direct migration background","483","0.953377061050069","0.934952537294095","0.971801584806043","2"
"No","2015","Couple + C. GT 16 ","indirect migration background","210","0.92063813674832","0.885397456751779","0.955878816744862","2"
"No","2015","Couple + C. LE and GT 16","no migration background","1317","0.936981698542092","0.924271175042625","0.949692222041559","2"
"No","2015","Couple + C. LE and GT 16","direct migration background","506","0.980097851593064","0.968128187982633","0.992067515203494","2"
"No","2015","Couple + C. LE and GT 16","indirect migration background","222","0.968735524355974","0.946293073198072","0.991177975513875","2"
"Yes","2015","1-pers.-HH","no migration background","216","0.0754351624424179","0.0659864921535215","0.0848838327313142","1"
"Yes","2015","1-pers.-HH","direct migration background","20","","","","1"
"Yes","2015","1-pers.-HH","indirect migration background","16","","","","1"
"Yes","2015","(Married) couple without C. ","no migration background","367","0.0597210310794945","0.0539284997960843","0.0655135623629047","1"
"Yes","2015","(Married) couple without C. ","direct migration background","52","0.0836073887469572","0.0653915404681062","0.101823237025808","1"
"Yes","2015","(Married) couple without C. ","indirect migration background","27","","","","1"
"Yes","2015","Single parent ","no migration background","163","0.08456077604233","0.0717111504663508","0.0974104016183092","1"
"Yes","2015","Single parent ","direct migration background","16","","","","1"
"Yes","2015","Single parent ","indirect migration background","19","","","","1"
"Yes","2015","Couple + C. LE 16 ","no migration background","238","0.0577766922076895","0.0506112310734916","0.0649421533418875","1"
"Yes","2015","Couple + C. LE 16 ","direct migration background","50","0.0246621436878237","0.0168550131178446","0.0324692742578028","1"
"Yes","2015","Couple + C. LE 16 ","indirect migration background","30","0.0650865976746171","0.0433557349019111","0.0868174604473231","1"
"Yes","2015","Couple + C. GT 16 ","no migration background","133","0.0526178441701075","0.0432347173582025","0.0620009709820124","1"
"Yes","2015","Couple + C. GT 16 ","direct migration background","20","","","","1"
"Yes","2015","Couple + C. GT 16 ","indirect migration background","16","","","","1"
"Yes","2015","Couple + C. LE and GT 16","no migration background","87","0.0630183014579081","0.0503077779584411","0.0757288249573751","1"
"Yes","2015","Couple + C. LE and GT 16","direct migration background","17","","","","1"
"Yes","2015","Couple + C. LE and GT 16","indirect migration background","9","","","","1"
"No","2016","1-pers.-HH","no migration background","","","","","2"
"No","2016","1-pers.-HH","direct migration background","","","","","2"
"No","2016","1-pers.-HH","indirect migration background","","","","","2"
"No","2016","(Married) couple without C. ","no migration background","","","","","2"
"No","2016","(Married) couple without C. ","direct migration background","","","","","2"
"No","2016","(Married) couple without C. ","indirect migration background","","","","","2"
"No","2016","Single parent ","no migration background","","","","","2"
"No","2016","Single parent ","direct migration background","","","","","2"
"No","2016","Single parent ","indirect migration background","","","","","2"
"No","2016","Couple + C. LE 16 ","no migration background","","","","","2"
"No","2016","Couple + C. LE 16 ","direct migration background","","","","","2"
"No","2016","Couple + C. LE 16 ","indirect migration background","","","","","2"
"No","2016","Couple + C. GT 16 ","no migration background","","","","","2"
"No","2016","Couple + C. GT 16 ","direct migration background","","","","","2"
"No","2016","Couple + C. GT 16 ","indirect migration background","","","","","2"
"No","2016","Couple + C. LE and GT 16","no migration background","","","","","2"
"No","2016","Couple + C. LE and GT 16","direct migration background","","","","","2"
"No","2016","Couple + C. LE and GT 16","indirect migration background","","","","","2"
"Yes","2016","Single parent ","indirect migration background","","","","","1"
"Yes","2016","Couple + C. LE 16 ","no migration background","","","","","1"
"Yes","2016","Couple + C. LE 16 ","direct migration background","","","","","1"
"Yes","2016","Couple + C. LE 16 ","indirect migration background","","","","","1"
"Yes","2016","Couple + C. GT 16 ","no migration background","","","","","1"
"Yes","2016","1-pers.-HH","no migration background","","","","","1"
"Yes","2016","1-pers.-HH","direct migration background","","","","","1"
"Yes","2016","1-pers.-HH","indirect migration background","","","","","1"
"Yes","2016","(Married) couple without C. ","no migration background","","","","","1"
"Yes","2016","(Married) couple without C. ","direct migration background","","","","","1"
"Yes","2016","(Married) couple without C. ","indirect migration background","","","","","1"
"Yes","2016","Single parent ","no migration background","","","","","1"
"Yes","2016","Single parent ","direct migration background","","","","","1"
"Yes","2016","Couple + C. GT 16 ","direct migration background","","","","","1"
"Yes","2016","Couple + C. GT 16 ","indirect migration background","","","","","1"
"Yes","2016","Couple + C. LE and GT 16","no migration background","","","","","1"
"Yes","2016","Couple + C. LE and GT 16","direct migration background","","","","","1"
"Yes","2016","Couple + C. LE and GT 16","indirect migration background","","","","","1"
"No","2017","1-pers.-HH","no migration background","3026","0.912339949711597","0.902697058314584","0.92198284110861","2"
"No","2017","1-pers.-HH","direct migration background","440","0.938166852297894","0.91632243971781","0.960011264877977","2"
"No","2017","1-pers.-HH","indirect migration background","161","0.895482828540103","0.850913995932741","0.940051661147464","2"
"No","2017","(Married) couple without C. ","no migration background","6582","0.936858780156722","0.931165642865142","0.942551917448301","2"
"No","2017","(Married) couple without C. ","direct migration background","950","0.937119906325251","0.922141807920147","0.952098004730356","2"
"No","2017","(Married) couple without C. ","indirect migration background","223","0.90929815516444","0.872812611016965","0.945783699311915","2"
"No","2017","Single parent ","no migration background","1595","0.93093327395911","0.919015585959925","0.942850961958295","2"
"No","2017","Single parent ","direct migration background","264","0.897347494108972","0.86192422472547","0.932770763492473","2"
"No","2017","Single parent ","indirect migration background","202","0.927420785654729","0.893368975498184","0.961472595811273","2"
"No","2017","Couple + C. LE 16 ","no migration background","3608","0.934286273273548","0.92648674703751","0.942085799509586","2"
"No","2017","Couple + C. LE 16 ","direct migration background","1547","0.973557961545641","0.965691343280929","0.981424579810353","2"
"No","2017","Couple + C. LE 16 ","indirect migration background","456","0.942851583902488","0.922128788534628","0.963574379270349","2"
"No","2017","Couple + C. GT 16 ","no migration background","2348","0.941773622274071","0.932588774398016","0.950958470150126","2"
"No","2017","Couple + C. GT 16 ","direct migration background","507","0.936535789892672","0.91583861281356","0.957232966971784","2"
"No","2017","Couple + C. GT 16 ","indirect migration background","220","0.945538884256355","0.91682939713644","0.97424837137627","2"
"No","2017","Couple + C. LE and GT 16","no migration background","1401","0.938248944951984","0.92611635754287","0.950381532361098","2"
"No","2017","Couple + C. LE and GT 16","direct migration background","481","0.968616720782731","0.953272939683251","0.983960501882212","2"
"No","2017","Couple + C. LE and GT 16","indirect migration background","225","0.957707566886367","0.93219248681811","0.983222646954623","2"
"Yes","2017","Single parent ","indirect migration background","21","","","","1"
"Yes","2017","Couple + C. LE 16 ","no migration background","269","0.0657137267264519","0.0579142004904138","0.0735132529624899","1"
"Yes","2017","Couple + C. LE 16 ","direct migration background","51","0.0264420384543588","0.018575420189647","0.0343086567190706","1"
"Yes","2017","Couple + C. LE 16 ","indirect migration background","26","","","","1"
"Yes","2017","Couple + C. GT 16 ","no migration background","149","0.0582263777259285","0.0490415298498736","0.0674112256019835","1"
"Yes","2017","Couple + C. GT 16 ","direct migration background","26","","","","1"
"Yes","2017","Couple + C. GT 16 ","indirect migration background","20","","","","1"
"Yes","2017","Couple + C. LE and GT 16","no migration background","111","0.0617510550480159","0.0496184676389021","0.0738836424571297","1"
"Yes","2017","Couple + C. LE and GT 16","direct migration background","15","","","","1"
"Yes","2017","1-pers.-HH","no migration background","278","0.087660050288403","0.0780171588913896","0.0973029416854163","1"
"Yes","2017","1-pers.-HH","direct migration background","27","","","","1"
"Yes","2017","1-pers.-HH","indirect migration background","20","","","","1"
"Yes","2017","(Married) couple without C. ","no migration background","429","0.0631412198432783","0.0574480825516988","0.0688343571348578","1"
"Yes","2017","(Married) couple without C. ","direct migration background","59","0.0628800936747485","0.0479019952696443","0.0778581920798528","1"
"Yes","2017","(Married) couple without C. ","indirect migration background","15","","","","1"
"Yes","2017","Single parent ","no migration background","144","0.0690667260408903","0.0571490380417053","0.0809844140400753","1"
"Yes","2017","Single parent ","direct migration background","18","","","","1"
"Yes","2017","Couple + C. LE and GT 16","indirect migration background","14","","","","1"
"No","2018","1-pers.-HH","no migration background","","","","","2"
"No","2018","1-pers.-HH","direct migration background","","","","","2"
"No","2018","1-pers.-HH","indirect migration background","","","","","2"
"No","2018","(Married) couple without C. ","no migration background","","","","","2"
"No","2018","(Married) couple without C. ","direct migration background","","","","","2"
"No","2018","(Married) couple without C. ","indirect migration background","","","","","2"
"No","2018","Single parent ","no migration background","","","","","2"
"No","2018","Single parent ","direct migration background","","","","","2"
"No","2018","Single parent ","indirect migration background","","","","","2"
"No","2018","Couple + C. LE 16 ","no migration background","","","","","2"
"No","2018","Couple + C. LE 16 ","direct migration background","","","","","2"
"No","2018","Couple + C. LE 16 ","indirect migration background","","","","","2"
"No","2018","Couple + C. GT 16 ","no migration background","","","","","2"
"No","2018","Couple + C. GT 16 ","direct migration background","","","","","2"
"No","2018","Couple + C. GT 16 ","indirect migration background","","","","","2"
"No","2018","Couple + C. LE and GT 16","no migration background","","","","","2"
"No","2018","Couple + C. LE and GT 16","direct migration background","","","","","2"
"No","2018","Couple + C. LE and GT 16","indirect migration background","","","","","2"
"Yes","2018","Single parent ","indirect migration background","","","","","1"
"Yes","2018","Couple + C. LE 16 ","no migration background","","","","","1"
"Yes","2018","Couple + C. LE 16 ","direct migration background","","","","","1"
"Yes","2018","Couple + C. LE 16 ","indirect migration background","","","","","1"
"Yes","2018","Couple + C. GT 16 ","no migration background","","","","","1"
"Yes","2018","Couple + C. LE and GT 16","direct migration background","","","","","1"
"Yes","2018","1-pers.-HH","no migration background","","","","","1"
"Yes","2018","1-pers.-HH","direct migration background","","","","","1"
"Yes","2018","1-pers.-HH","indirect migration background","","","","","1"
"Yes","2018","(Married) couple without C. ","no migration background","","","","","1"
