"ple0013","year","e11102","migback","n","percent","lower_confidence","upper_confidence"
"Yes","2014","Employed","direct migration background","","","",""
"Yes","2014","Employed","indirect migration background","","","",""
"No","2014","Not Employed","no migration background","","","",""
"No","2014","Not Employed","direct migration background","","","",""
"No","2014","Not Employed","indirect migration background","","","",""
"No","2014","Employed","no migration background","","","",""
"No","2014","Employed","direct migration background","","","",""
"No","2014","Employed","indirect migration background","","","",""
"Yes","2015","Not Employed","no migration background","477","0.0705381337476276","0.0644243459828601","0.0766519215123951"
"Yes","2015","Not Employed","direct migration background","89","0.0790898428224778","0.0645638670078438","0.0936158186371119"
"Yes","2015","Not Employed","indirect migration background","25","","",""
"Yes","2015","Employed","no migration background","754","0.0601061146772474","0.0559357470538457","0.064276482300649"
"Yes","2015","Employed","direct migration background","99","0.0382501139087966","0.0313810569778284","0.0451191708397647"
"Yes","2015","Employed","indirect migration background","99","0.104895495683938","0.0874858512498978","0.122305140117978"
"No","2015","Not Employed","no migration background","6261","0.929461866252372","0.923348078487605","0.93557565401714"
"No","2015","Not Employed","direct migration background","1237","0.920910157177522","0.906384181362888","0.935436132992156"
"No","2015","Not Employed","indirect migration background","418","0.943335210437145","0.921805613935897","0.964864806938392"
"No","2015","Employed","no migration background","11724","0.939893885322753","0.935723517699351","0.944064252946154"
"No","2015","Employed","direct migration background","2896","0.961749886091203","0.954880829160235","0.968618943022172"
"No","2015","Employed","indirect migration background","1091","0.895104504316062","0.877694859882022","0.912514148750102"
"Yes","2016","Not Employed","no migration background","","","",""
"Yes","2016","Not Employed","direct migration background","","","",""
"Yes","2016","Not Employed","indirect migration background","","","",""
"Yes","2016","Employed","no migration background","","","",""
"Yes","2016","Employed","direct migration background","","","",""
"Yes","2016","Employed","indirect migration background","","","",""
"No","2016","Not Employed","no migration background","","","",""
"No","2016","Not Employed","direct migration background","","","",""
"No","2016","Not Employed","indirect migration background","","","",""
"No","2016","Employed","no migration background","","","",""
"No","2016","Employed","direct migration background","","","",""
"No","2016","Employed","indirect migration background","","","",""
"Yes","2017","Not Employed","no migration background","494","0.0757681678564043","0.0694561861978009","0.0820801495150077"
"Yes","2017","Not Employed","direct migration background","82","0.0730398567201829","0.0595630478599914","0.0865166655803744"
"Yes","2017","Not Employed","indirect migration background","37","0.0793001247166123","0.0543347659519782","0.104265483481246"
"Yes","2017","Employed","no migration background","917","0.0661602327118873","0.0619809185735706","0.0703395468502041"
"Yes","2017","Employed","direct migration background","124","0.0438701709918612","0.0368137102158248","0.0509266317678976"
"Yes","2017","Employed","indirect migration background","85","0.0743101005898159","0.0598570502490858","0.088763150930546"
"No","2017","Not Employed","no migration background","6258","0.924231832143596","0.917919850484992","0.930543813802199"
"No","2017","Not Employed","direct migration background","1350","0.926960143279817","0.913483334419626","0.940436952140009"
"No","2017","Not Employed","indirect migration background","413","0.920699875283388","0.895734516518754","0.945665234048022"
"No","2017","Employed","no migration background","12671","0.933839767288113","0.929660453149796","0.938019081426429"
"No","2017","Employed","direct migration background","3112","0.956129829008139","0.949073368232102","0.963186289784175"
"No","2017","Employed","indirect migration background","1180","0.925689899410184","0.911236849069454","0.940142949750914"
"Yes","2018","Not Employed","no migration background","","","",""
"Yes","2018","Not Employed","direct migration background","","","",""
"Yes","2018","Not Employed","indirect migration background","","","",""
"Yes","2018","Employed","no migration background","","","",""
"Yes","2018","Employed","direct migration background","","","",""
"Yes","2018","Employed","indirect migration background","","","",""
"No","2018","Not Employed","no migration background","","","",""
"No","2018","Not Employed","direct migration background","","","",""
"No","2018","Not Employed","indirect migration background","","","",""
"No","2018","Employed","no migration background","","","",""
"No","2018","Employed","direct migration background","","","",""
"No","2018","Employed","indirect migration background","","","",""
"Yes","2019","Not Employed","no migration background","507","0.0776106060989146","0.0711536853593686","0.0840675268384605"
"Yes","2019","Not Employed","direct migration background","81","0.0874068986979295","0.0709542310846671","0.103859566311192"
"Yes","2019","Not Employed","indirect migration background","28","","",""
"Yes","2019","Employed","no migration background","1027","0.0737009576128172","0.069327970561409","0.0780739446642255"
"Yes","2019","Employed","direct migration background","100","0.0395690008956349","0.0322522857256017","0.0468857160656681"
"Yes","2019","Employed","indirect migration background","106","0.0883686141896968","0.0730396129234472","0.103697615455946"
"No","2019","Not Employed","no migration background","6089","0.922389393901085","0.915932473161539","0.928846314640631"
"No","2019","Not Employed","direct migration background","1051","0.91259310130207","0.896140433688808","0.929045768915333"
"No","2019","Not Employed","indirect migration background","366","0.917978054328363","0.890883552948756","0.945072555707971"
"No","2019","Employed","no migration background","12687","0.926299042387183","0.921926055335775","0.930672029438591"
"No","2019","Employed","direct migration background","2627","0.960430999104365","0.953114283934332","0.967747714274398"
"No","2019","Employed","indirect migration background","1211","0.911631385810303","0.896302384544054","0.926960387076553"
