"ple0013","year","e11103","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"No","2010","Full Time","middle vocational","","","","","2"
"No","2010","Full Time","vocational + Abi","","","","","2"
"Yes","2010","Part Time","general elemantary","","","","","1"
"Yes","2010","Part Time","middle vocational","","","","","1"
"Yes","2010","Part Time","vocational + Abi","","","","","1"
"Yes","2010","Part Time","higher vocational","","","","","1"
"Yes","2010","Full Time","in school","","","","","1"
"Yes","2010","Full Time","inadequately","","","","","1"
"Yes","2010","Full Time","general elemantary","","","","","1"
"Yes","2010","Full Time","middle vocational","","","","","1"
"Yes","2010","Full Time","vocational + Abi","","","","","1"
"Yes","2010","Full Time","higher vocational","","","","","1"
"Yes","2010","Full Time","higher education","","","","","1"
"Yes","2010","Part Time","in school","","","","","1"
"Yes","2010","Part Time","inadequately","","","","","1"
"Yes","2010","Part Time","higher education","","","","","1"
"Yes","2010","Not Working","in school","","","","","1"
"Yes","2010","Not Working","inadequately","","","","","1"
"Yes","2010","Not Working","general elemantary","","","","","1"
"Yes","2010","Not Working","middle vocational","","","","","1"
"Yes","2010","Not Working","vocational + Abi","","","","","1"
"Yes","2010","Not Working","higher vocational","","","","","1"
"Yes","2010","Not Working","higher education","","","","","1"
"No","2011","Part Time","higher vocational","291","0.943555062904455","0.917655389199676","0.969454736609234","2"
"No","2011","Part Time","middle vocational","2463","0.933492341951142","0.923945990102954","0.943038693799331","2"
"No","2011","Part Time","vocational + Abi","349","0.902822547283421","0.872843597757487","0.932801496809355","2"
"No","2011","Part Time","higher education","925","0.954425913013138","0.941267166106406","0.967584659919869","2"
"No","2011","Not Working","in school","228","0.909348554170932","0.873686941774608","0.945010166567255","2"
"No","2011","Full Time","higher vocational","652","0.954212428604985","0.938432156717528","0.969992700492442","2"
"No","2011","Not Working","inadequately","127","0.915381925839117","0.86911470365519","0.961649148023045","2"
"No","2011","Not Working","general elemantary","1194","0.934093400456955","0.920484838132282","0.947701962781628","2"
"No","2011","Full Time","higher education","2203","0.952955697322828","0.94429690214506","0.961614492500595","2"
"No","2011","Part Time","in school","53","0.837759405031153","0.743687160470378","0.931831649591928","2"
"No","2011","Part Time","inadequately","48","0.94724698009295","0.885896455468594","1.00859750471731","2"
"No","2011","Not Working","middle vocational","4001","0.93885813608526","0.931665969320278","0.946050302850243","2"
"No","2011","Not Working","vocational + Abi","261","0.96566940869076","0.944110454568888","0.987228362812633","2"
"No","2011","Not Working","higher vocational","449","0.939738078333504","0.918337466640708","0.961138690026299","2"
"No","2011","Not Working","higher education","1268","0.943716790629711","0.931367832952104","0.956065748307318","2"
"No","2011","Part Time","general elemantary","416","0.960043106127905","0.941763365759826","0.978322846495984","2"
"No","2011","Full Time","in school","5","","","","2"
"No","2011","Full Time","inadequately","41","0.859490649014736","0.755621384810645","0.963359913218826","2"
"No","2011","Full Time","general elemantary","446","0.945592357442886","0.925086350829256","0.966098364056515","2"
"No","2011","Full Time","middle vocational","3505","0.953943206248741","0.947159898234122","0.960726514263359","2"
"No","2011","Full Time","vocational + Abi","526","0.952007402473155","0.934303811450804","0.969710993495506","2"
"Yes","2011","Full Time","higher education","94","0.0470443026771725","0.0383855074994047","0.0557030978549403","1"
"Yes","2011","Part Time","in school","6","","","","1"
"Yes","2011","Part Time","inadequately","3","","","","1"
"Yes","2011","Part Time","general elemantary","25","","","","1"
"Yes","2011","Full Time","higher vocational","22","","","","1"
"Yes","2011","Not Working","higher vocational","26","","","","1"
"Yes","2011","Not Working","higher education","70","0.056283209370289","0.0439342516926818","0.0686321670478962","1"
"Yes","2011","Part Time","middle vocational","154","0.0665076580488577","0.056961306200669","0.0760540098970464","1"
"Yes","2011","Part Time","vocational + Abi","26","","","","1"
"Yes","2011","Part Time","higher vocational","14","","","","1"
"Yes","2011","Full Time","in school","","","","","1"
"Yes","2011","Full Time","inadequately","2","","","","1"
"Yes","2011","Full Time","general elemantary","24","","","","1"
"Yes","2011","Full Time","middle vocational","163","0.0460567937512594","0.0392734857366409","0.0528401017658779","1"
"Yes","2011","Full Time","vocational + Abi","34","0.0479925975268451","0.0302890065044937","0.0656961885491964","1"
"Yes","2011","Not Working","vocational + Abi","13","","","","1"
"Yes","2011","Part Time","higher education","40","0.0455740869868624","0.032415340080131","0.0587328338935938","1"
"Yes","2011","Not Working","in school","21","","","","1"
"Yes","2011","Not Working","inadequately","12","","","","1"
"Yes","2011","Not Working","general elemantary","83","0.0659065995430449","0.052298037218372","0.0795151618677178","1"
"Yes","2011","Not Working","middle vocational","262","0.0611418639147396","0.0539496971497567","0.0683340306797224","1"
"No","2012","Not Working","higher vocational","","","","","2"
"No","2012","Not Working","higher education","","","","","2"
"No","2012","Part Time","middle vocational","","","","","2"
"No","2012","Not Working","vocational + Abi","","","","","2"
"No","2012","Part Time","vocational + Abi","","","","","2"
"No","2012","Part Time","higher vocational","","","","","2"
"No","2012","Part Time","higher education","","","","","2"
"No","2012","Not Working","in school","","","","","2"
"No","2012","Not Working","inadequately","","","","","2"
"No","2012","Not Working","general elemantary","","","","","2"
"No","2012","Not Working","middle vocational","","","","","2"
"No","2012","Full Time","higher vocational","","","","","2"
"No","2012","Full Time","higher education","","","","","2"
"No","2012","Part Time","in school","","","","","2"
"No","2012","Part Time","inadequately","","","","","2"
"No","2012","Part Time","general elemantary","","","","","2"
"No","2012","Full Time","in school","","","","","2"
"No","2012","Full Time","inadequately","","","","","2"
"No","2012","Full Time","general elemantary","","","","","2"
"No","2012","Full Time","middle vocational","","","","","2"
"No","2012","Full Time","vocational + Abi","","","","","2"
"Yes","2012","Not Working","general elemantary","","","","","1"
"Yes","2012","Not Working","middle vocational","","","","","1"
"Yes","2012","Not Working","vocational + Abi","","","","","1"
"Yes","2012","Not Working","higher vocational","","","","","1"
"Yes","2012","Not Working","higher education","","","","","1"
"Yes","2012","Full Time","middle vocational","","","","","1"
"Yes","2012","Full Time","vocational + Abi","","","","","1"
"Yes","2012","Full Time","higher vocational","","","","","1"
"Yes","2012","Full Time","higher education","","","","","1"
"Yes","2012","Full Time","general elemantary","","","","","1"
"Yes","2012","Part Time","in school","","","","","1"
"Yes","2012","Part Time","inadequately","","","","","1"
"Yes","2012","Part Time","general elemantary","","","","","1"
"Yes","2012","Not Working","inadequately","","","","","1"
"Yes","2012","Part Time","middle vocational","","","","","1"
"Yes","2012","Part Time","vocational + Abi","","","","","1"
"Yes","2012","Part Time","higher vocational","","","","","1"
"Yes","2012","Full Time","in school","","","","","1"
"Yes","2012","Full Time","inadequately","","","","","1"
"Yes","2012","Part Time","higher education","","","","","1"
"Yes","2012","Not Working","in school","","","","","1"
"No","2013","Not Working","general elemantary","988","0.91897515027906","0.902648043572844","0.935302256985277","2"
"No","2013","Not Working","middle vocational","3596","0.932573446489958","0.924663834242151","0.940483058737765","2"
"No","2013","Not Working","vocational + Abi","231","0.977837855946539","0.959016388978046","0.996659322915033","2"
"No","2013","Not Working","higher vocational","419","0.926713851095837","0.902581876388104","0.950845825803571","2"
"No","2013","Not Working","inadequately","105","0.933567417693169","0.88805157571154","0.979083259674798","2"
"No","2013","Not Working","higher education","1264","0.929264452818567","0.915537181652782","0.942991723984352","2"
"No","2013","Part Time","middle vocational","2213","0.937422664033674","0.927655141895335","0.947190186172014","2"
"No","2013","Part Time","vocational + Abi","327","0.930642162121936","0.903910713854999","0.957373610388873","2"
"No","2013","Part Time","higher vocational","260","0.977523419944406","0.959777055529841","0.99526978435897","2"
"No","2013","Part Time","higher education","962","0.925912680179168","0.90986296861077","0.941962391747566","2"
"No","2013","Not Working","in school","182","0.941144824568001","0.908026543734662","0.974263105401339","2"
"No","2013","Full Time","higher vocational","593","0.965631754600889","0.951257346891002","0.980006162310776","2"
"No","2013","Full Time","higher education","2008","0.943911846653794","0.934105794600113","0.953717898707476","2"
"No","2013","Part Time","in school","57","0.91732158724624","0.849317551265176","0.985325623227304","2"
"No","2013","Part Time","inadequately","37","0.9682875384594","0.913291306427441","1.02328377049136","2"
"No","2013","Part Time","general elemantary","370","0.946040563458079","0.923702763474261","0.968378363441897","2"
"No","2013","Full Time","in school","3","","","","2"
"No","2013","Full Time","inadequately","37","0.903065131895895","0.812501107802231","0.993629155989559","2"
"No","2013","Full Time","general elemantary","377","0.923363406142344","0.897294517199074","0.949432295085613","2"
"No","2013","Full Time","middle vocational","3057","0.941762744410762","0.933693831316338","0.949831657505187","2"
"No","2013","Full Time","vocational + Abi","491","0.943088552295485","0.92319532326909","0.96298178132188","2"
"Yes","2013","Not Working","middle vocational","265","0.0674265535100423","0.0595169412622352","0.0753361657578494","1"
"Yes","2013","Not Working","vocational + Abi","4","","","","1"
"Yes","2013","Not Working","higher vocational","29","","","","1"
"Yes","2013","Not Working","higher education","76","0.0707355471814327","0.0570082760156476","0.0844628183472178","1"
"Yes","2013","Not Working","general elemantary","85","0.0810248497209397","0.0646977430147232","0.0973519564271561","1"
"Yes","2013","Full Time","in school","","","","","1"
"Yes","2013","Full Time","inadequately","4","","","","1"
"Yes","2013","Full Time","general elemantary","23","","","","1"
"Yes","2013","Full Time","middle vocational","179","0.0582372555892376","0.050168342494813","0.0663061686836622","1"
"Yes","2013","Part Time","higher vocational","8","","","","1"
"Yes","2013","Part Time","higher education","61","0.0740873198208317","0.0580376082524337","0.0901370313892298","1"
"Yes","2013","Not Working","in school","12","","","","1"
"Yes","2013","Not Working","inadequately","10","","","","1"
"Yes","2013","Full Time","vocational + Abi","30","0.056911447704515","0.0370182186781204","0.0768046767309096","1"
"Yes","2013","Full Time","higher vocational","24","","","","1"
"Yes","2013","Full Time","higher education","107","0.0560881533462056","0.0462821012925239","0.0658942053998874","1"
"Yes","2013","Part Time","in school","6","","","","1"
"Yes","2013","Part Time","inadequately","2","","","","1"
"Yes","2013","Part Time","general elemantary","23","","","","1"
"Yes","2013","Part Time","middle vocational","149","0.0625773359663255","0.0528098138279863","0.0723448581046647","1"
"Yes","2013","Part Time","vocational + Abi","20","","","","1"
"No","2014","Part Time","higher education","","","","","2"
"No","2014","Part Time","higher vocational","","","","","2"
"No","2014","Not Working","in school","","","","","2"
"No","2014","Not Working","inadequately","","","","","2"
"No","2014","Not Working","general elemantary","","","","","2"
"No","2014","Full Time","higher vocational","","","","","2"
"No","2014","Full Time","higher education","","","","","2"
"No","2014","Not Working","middle vocational","","","","","2"
"No","2014","Not Working","vocational + Abi","","","","","2"
"No","2014","Not Working","higher vocational","","","","","2"
"No","2014","Part Time","in school","","","","","2"
"No","2014","Not Working","higher education","","","","","2"
"No","2014","Part Time","inadequately","","","","","2"
"No","2014","Part Time","general elemantary","","","","","2"
"No","2014","Part Time","middle vocational","","","","","2"
"No","2014","Part Time","vocational + Abi","","","","","2"
"No","2014","Full Time","in school","","","","","2"
"No","2014","Full Time","inadequately","","","","","2"
"No","2014","Full Time","general elemantary","","","","","2"
"No","2014","Full Time","middle vocational","","","","","2"
"No","2014","Full Time","vocational + Abi","","","","","2"
"Yes","2014","Not Working","general elemantary","","","","","1"
"Yes","2014","Not Working","middle vocational","","","","","1"
"Yes","2014","Not Working","vocational + Abi","","","","","1"
"Yes","2014","Not Working","higher vocational","","","","","1"
"Yes","2014","Not Working","higher education","","","","","1"
"Yes","2014","Part Time","general elemantary","","","","","1"
"Yes","2014","Part Time","middle vocational","","","","","1"
"Yes","2014","Part Time","vocational + Abi","","","","","1"
"Yes","2014","Part Time","higher vocational","","","","","1"
"Yes","2014","Full Time","in school","","","","","1"
"Yes","2014","Part Time","higher education","","","","","1"
"Yes","2014","Full Time","inadequately","","","","","1"
"Yes","2014","Full Time","general elemantary","","","","","1"
"Yes","2014","Full Time","middle vocational","","","","","1"
"Yes","2014","Not Working","in school","","","","","1"
"Yes","2014","Not Working","inadequately","","","","","1"
"Yes","2014","Full Time","vocational + Abi","","","","","1"
"Yes","2014","Full Time","higher vocational","","","","","1"
"Yes","2014","Full Time","higher education","","","","","1"
"Yes","2014","Part Time","inadequately","","","","","1"
"Yes","2014","Part Time","in school","","","","","1"
"No","2015","Part Time","general elemantary","644","0.934506852666087","0.916100932598623","0.952912772733551","2"
"No","2015","Part Time","middle vocational","3159","0.933669380485449","0.925282221521751","0.942056539449146","2"
"No","2015","Part Time","vocational + Abi","687","0.941966482530003","0.924959120645722","0.958973844414284","2"
"No","2015","Part Time","higher vocational","334","0.988136804306313","0.976712022134278","0.999561586478348","2"
"No","2015","Part Time","higher education","1533","0.930812681740383","0.918462678810749","0.943162684670017","2"
"No","2015","Not Working","in school","257","0.962341158097936","0.939922675347578","0.984759640848295","2"
"No","2015","Not Working","inadequately","207","0.884916532605161","0.844373406128854","0.925459659081467","2"
"No","2015","Not Working","general elemantary","1223","0.923823393559592","0.909517928836401","0.938128858282783","2"
"No","2015","Full Time","higher vocational","715","0.964783591189322","0.951618068964781","0.977949113413864","2"
"No","2015","Full Time","higher education","2636","0.937028864276639","0.928013753212163","0.946043975341115","2"
"No","2015","Part Time","in school","67","0.807535401511521","0.717099082905937","0.897971720117106","2"
"No","2015","Part Time","inadequately","87","0.978104735420235","0.94820123993919","1.00800823090128","2"
"No","2015","Not Working","middle vocational","3846","0.926629312060647","0.918692469696125","0.934566154425169","2"
"No","2015","Not Working","vocational + Abi","333","0.978350700791487","0.963015860996824","0.993685540586151","2"
"No","2015","Not Working","higher vocational","403","0.933770168231473","0.910373713710738","0.957166622752208","2"
"No","2015","Not Working","higher education","1399","0.92557970384245","0.91221754600063","0.93894186168427","2"
"No","2015","Full Time","vocational + Abi","833","0.927379608484528","0.910320541494452","0.944438675474604","2"
"No","2015","Full Time","in school","2","","","","2"
"No","2015","Full Time","inadequately","76","0.931935202472778","0.877422802629504","0.986447602316053","2"
"No","2015","Full Time","general elemantary","642","0.934333386907944","0.915619508582469","0.953047265233419","2"
"No","2015","Full Time","middle vocational","3960","0.945957025301558","0.939105149454074","0.952808901149042","2"
"Yes","2015","Not Working","general elemantary","98","0.0761766064404079","0.061871141717217","0.0904820711635989","1"
"Yes","2015","Not Working","middle vocational","300","0.0733706879393528","0.0654338455748309","0.0813075303038746","1"
"Yes","2015","Not Working","vocational + Abi","13","","","","1"
"Yes","2015","Not Working","higher vocational","31","0.0662298317685269","0.0428333772477918","0.0896262862892619","1"
"Yes","2015","Not Working","higher education","83","0.0744202961575497","0.0610581383157298","0.0877824539993697","1"
"Yes","2015","Part Time","vocational + Abi","39","0.0580335174699971","0.0410261555857158","0.0750408793542784","1"
"Yes","2015","Part Time","higher vocational","11","","","","1"
"Yes","2015","Part Time","higher education","89","0.0691873182596167","0.0568373153299828","0.0815373211892506","1"
"Yes","2015","Not Working","in school","20","","","","1"
"Yes","2015","Not Working","inadequately","31","0.115083467394839","0.074540340918533","0.155626593871146","1"
"Yes","2015","Full Time","higher education","153","0.062971135723361","0.053956024658885","0.071986246787837","1"
"Yes","2015","Part Time","in school","6","","","","1"
"Yes","2015","Part Time","inadequately","5","","","","1"
"Yes","2015","Part Time","general elemantary","50","0.0654931473339128","0.0470872272664487","0.0838990674013769","1"
"Yes","2015","Part Time","middle vocational","223","0.0663306195145514","0.0579434605508539","0.0747177784782488","1"
"Yes","2015","Full Time","in school","","","","","1"
"Yes","2015","Full Time","higher vocational","38","0.0352164088106777","0.0220508865861364","0.0483819310352189","1"
"Yes","2015","Full Time","inadequately","6","","","","1"
"Yes","2015","Full Time","general elemantary","31","0.0656666130920563","0.0469527347665813","0.0843804914175312","1"
"Yes","2015","Full Time","middle vocational","223","0.0540429746984419","0.0471910988509577","0.0608948505459262","1"
"Yes","2015","Full Time","vocational + Abi","56","0.072620391515472","0.0555613245253956","0.0896794585055484","1"
"No","2016","Full Time","higher education","","","","","2"
"No","2016","Part Time","in school","","","","","2"
"No","2016","Not Working","higher vocational","","","","","2"
"No","2016","Not Working","higher education","","","","","2"
"No","2016","Part Time","inadequately","","","","","2"
"No","2016","Part Time","general elemantary","","","","","2"
"No","2016","Part Time","middle vocational","","","","","2"
"No","2016","Full Time","higher vocational","","","","","2"
"No","2016","Part Time","vocational + Abi","","","","","2"
"No","2016","Part Time","higher vocational","","","","","2"
"No","2016","Part Time","higher education","","","","","2"
"No","2016","Not Working","vocational + Abi","","","","","2"
"No","2016","Not Working","in school","","","","","2"
"No","2016","Not Working","inadequately","","","","","2"
"No","2016","Not Working","general elemantary","","","","","2"
"No","2016","Not Working","middle vocational","","","","","2"
"No","2016","Full Time","in school","","","","","2"
"No","2016","Full Time","inadequately","","","","","2"
"No","2016","Full Time","general elemantary","","","","","2"
"No","2016","Full Time","middle vocational","","","","","2"
"No","2016","Full Time","vocational + Abi","","","","","2"
"Yes","2016","Not Working","general elemantary","","","","","1"
"Yes","2016","Not Working","middle vocational","","","","","1"
"Yes","2016","Not Working","vocational + Abi","","","","","1"
"Yes","2016","Not Working","higher vocational","","","","","1"
"Yes","2016","Not Working","higher education","","","","","1"
"Yes","2016","Part Time","vocational + Abi","","","","","1"
"Yes","2016","Part Time","higher vocational","","","","","1"
"Yes","2016","Part Time","higher education","","","","","1"
"Yes","2016","Not Working","in school","","","","","1"
"Yes","2016","Not Working","inadequately","","","","","1"
"Yes","2016","Full Time","middle vocational","","","","","1"
"Yes","2016","Full Time","vocational + Abi","","","","","1"
"Yes","2016","Full Time","higher vocational","","","","","1"
"Yes","2016","Full Time","higher education","","","","","1"
"Yes","2016","Part Time","in school","","","","","1"
"Yes","2016","Part Time","inadequately","","","","","1"
"Yes","2016","Part Time","general elemantary","","","","","1"
"Yes","2016","Full Time","general elemantary","","","","","1"
"Yes","2016","Part Time","middle vocational","","","","","1"
"Yes","2016","Full Time","in school","","","","","1"
"Yes","2016","Full Time","inadequately","","","","","1"
"No","2017","Full Time","middle vocational","4263","0.942525586629524","0.935744884537538","0.94930628872151","2"
"No","2017","Full Time","vocational + Abi","941","0.936266317915697","0.921178808276476","0.951353827554917","2"
"No","2017","Full Time","higher vocational","755","0.958354971471129","0.944537292436956","0.972172650505302","2"
"No","2017","Full Time","higher education","2922","0.941371095076199","0.933102465649497","0.949639724502902","2"
"No","2017","Part Time","in school","72","0.892105636561388","0.824541986821618","0.959669286301157","2"
"No","2017","Full Time","general elemantary","692","0.969556215380318","0.956980742326717","0.982131688433919","2"
"No","2017","Not Working","general elemantary","1185","0.899078678430876","0.882754379732907","0.915402977128845","2"
"No","2017","Not Working","middle vocational","3783","0.927279248660105","0.919306304295294","0.935252193024915","2"
"No","2017","Not Working","vocational + Abi","370","0.956086123787137","0.935802084094873","0.9763701634794","2"
"No","2017","Not Working","higher vocational","394","0.917020277403604","0.890763548416559","0.943277006390649","2"
"No","2017","Not Working","higher education","1509","0.935769852302013","0.923704208930416","0.947835495673611","2"
"No","2017","Part Time","inadequately","108","0.830076285023572","0.762598532260764","0.89755403778638","2"
"No","2017","Part Time","general elemantary","683","0.928093820111914","0.909493602043613","0.946694038180216","2"
"No","2017","Part Time","middle vocational","3278","0.92645942888119","0.917856057612047","0.935062800150334","2"
"No","2017","Full Time","in school","2","","","","2"
"No","2017","Full Time","inadequately","81","0.91252700912126","0.854479011028915","0.970575007213604","2"
"No","2017","Not Working","inadequately","226","0.921922914473766","0.888464241207126","0.955381587740406","2"
"No","2017","Part Time","vocational + Abi","776","0.924852068433247","0.906884471854113","0.94281966501238","2"
"No","2017","Part Time","higher vocational","308","0.980716569663072","0.965625617146657","0.995807522179487","2"
"No","2017","Part Time","higher education","1754","0.920741494208082","0.908487780479504","0.93299520793666","2"
"No","2017","Not Working","in school","309","0.930671985447186","0.903224482266173","0.958119488628199","2"
"Yes","2017","Not Working","general elemantary","123","0.100921321569124","0.084597022871155","0.117245620267093","1"
"Yes","2017","Not Working","middle vocational","292","0.0727207513398953","0.0647478069750847","0.0806936957047058","1"
"Yes","2017","Not Working","vocational + Abi","22","","","","1"
"Yes","2017","Not Working","higher vocational","30","0.0829797225963957","0.0567229936093509","0.10923645158344","1"
"Yes","2017","Not Working","higher education","77","0.0642301476979869","0.0521645043263894","0.0762957910695844","1"
"Yes","2017","Part Time","vocational + Abi","51","0.0751479315667534","0.0571803349876202","0.0931155281458866","1"
"Yes","2017","Full Time","in school","","","","","1"
"Yes","2017","Full Time","inadequately","10","","","","1"
"Yes","2017","Full Time","general elemantary","25","","","","1"
"Yes","2017","Full Time","middle vocational","263","0.0574744133704761","0.0506937112784904","0.0642551154624617","1"
"Yes","2017","Part Time","higher vocational","11","","","","1"
"Yes","2017","Part Time","higher education","113","0.0792585057919179","0.0670047920633399","0.0915122195204958","1"
"Yes","2017","Not Working","in school","20","","","","1"
"Yes","2017","Full Time","vocational + Abi","66","0.0637336820843034","0.0486461724450833","0.0788211917235235","1"
"Yes","2017","Full Time","higher vocational","48","0.0416450285288712","0.0278273494946983","0.055462707563044","1"
"Yes","2017","Not Working","inadequately","21","","","","1"
"Yes","2017","Full Time","higher education","179","0.0586289049238006","0.0503602754970979","0.0668975343505034","1"
"Yes","2017","Part Time","in school","9","","","","1"
"Yes","2017","Part Time","general elemantary","58","0.0719061798880856","0.0533059618197842","0.090506397956387","1"
"Yes","2017","Part Time","middle vocational","258","0.0735405711188095","0.0649371998496659","0.0821439423879531","1"
"Yes","2017","Part Time","inadequately","11","","","","1"
"No","2018","Full Time","in school","","","","","2"
"No","2018","Full Time","inadequately","","","","","2"
"No","2018","Full Time","general elemantary","","","","","2"
"No","2018","Full Time","middle vocational","","","","","2"
"No","2018","Full Time","vocational + Abi","","","","","2"
"No","2018","Full Time","higher vocational","","","","","2"
"No","2018","Full Time","higher education","","","","","2"
"No","2018","Part Time","in school","","","","","2"
"No","2018","Part Time","higher vocational","","","","","2"
"No","2018","Part Time","higher education","","","","","2"
"No","2018","Not Working","in school","","","","","2"
"No","2018","Not Working","inadequately","","","","","2"
"No","2018","Not Working","general elemantary","","","","","2"
"No","2018","Not Working","middle vocational","","","","","2"
"No","2018","Not Working","vocational + Abi","","","","","2"
"No","2018","Not Working","higher vocational","","","","","2"
"No","2018","Not Working","higher education","","","","","2"
"No","2018","Part Time","inadequately","","","","","2"
"No","2018","Part Time","general elemantary","","","","","2"
"No","2018","Part Time","middle vocational","","","","","2"
"No","2018","Part Time","vocational + Abi","","","","","2"
"Yes","2018","Not Working","general elemantary","","","","","1"
"Yes","2018","Not Working","middle vocational","","","","","1"
"Yes","2018","Not Working","vocational + Abi","","","","","1"
"Yes","2018","Not Working","higher vocational","","","","","1"
"Yes","2018","Not Working","higher education","","","","","1"
"Yes","2018","Part Time","vocational + Abi","","","","","1"
"Yes","2018","Part Time","higher vocational","","","","","1"
"Yes","2018","Part Time","higher education","","","","","1"
"Yes","2018","Not Working","in school","","","","","1"
"Yes","2018","Not Working","inadequately","","","","","1"
"Yes","2018","Full Time","higher education","","","","","1"
"Yes","2018","Part Time","in school","","","","","1"
"Yes","2018","Full Time","in school","","","","","1"
"Yes","2018","Part Time","inadequately","","","","","1"
"Yes","2018","Full Time","inadequately","","","","","1"
"Yes","2018","Part Time","general elemantary","","","","","1"
"Yes","2018","Part Time","middle vocational","","","","","1"
"Yes","2018","Full Time","middle vocational","","","","","1"
"Yes","2018","Full Time","vocational + Abi","","","","","1"
"Yes","2018","Full Time","general elemantary","","","","","1"
"Yes","2018","Full Time","higher vocational","","","","","1"
"No","2019","Full Time","in school","2","","","","2"
"No","2019","Full Time","inadequately","62","0.888002126790503","0.815158135526968","0.960846118054039","2"
"No","2019","Full Time","general elemantary","598","0.926836445965179","0.906693196768771","0.946979695161588","2"
"No","2019","Full Time","middle vocational","3879","0.930691824498312","0.922972113692068","0.938411535304555","2"
