"ple0013","year","age_gr","migback","n","percent","lower_confidence","upper_confidence","value"
"No","2011","66 and older","no migration background","4506","0.943964793086362","0.937432558333557","0.950497027839167","2"
"No","2011","66 and older","direct migration background","393","0.941908923133526","0.919591140943025","0.964226705324027","2"
"No","2011","66 and older","indirect migration background","6","","","","2"
"No","2011","35-65 y.","indirect migration background","253","0.925290456827852","0.893987127698669","0.956593785957035","2"
"Yes","2011","16-34 y.","no migration background","218","0.0643596256275739","0.0561305625437605","0.0725886887113873","1"
"Yes","2011","16-34 y.","direct migration background","11","","","","1"
"Yes","2011","16-34 y.","indirect migration background","34","0.0775121430158293","0.0545729550175743","0.100451331014084","1"
"Yes","2011","35-65 y.","no migration background","501","0.0561151063784605","0.0515731497009085","0.0606570630560125","1"
"Yes","2011","35-65 y.","direct migration background","49","0.0378104406755496","0.0271467303508401","0.0484741510002591","1"
"Yes","2011","35-65 y.","indirect migration background","18","","","","1"
"Yes","2011","66 and older","no migration background","256","0.0560352069136377","0.0495029721608326","0.0625674416664428","1"
"Yes","2011","66 and older","direct migration background","29","","","","1"
"Yes","2011","66 and older","indirect migration background","","","","","1"
"No","2012","16-34 y.","no migration background","","","","","2"
"No","2012","16-34 y.","direct migration background","","","","","2"
"No","2012","16-34 y.","indirect migration background","","","","","2"
"No","2012","35-65 y.","no migration background","","","","","2"
"No","2012","35-65 y.","direct migration background","","","","","2"
"No","2012","66 and older","no migration background","","","","","2"
"No","2012","66 and older","direct migration background","","","","","2"
"No","2012","66 and older","indirect migration background","","","","","2"
"No","2012","35-65 y.","indirect migration background","","","","","2"
"Yes","2012","16-34 y.","no migration background","","","","","1"
"Yes","2012","16-34 y.","direct migration background","","","","","1"
"Yes","2012","16-34 y.","indirect migration background","","","","","1"
"Yes","2012","35-65 y.","no migration background","","","","","1"
"Yes","2012","35-65 y.","direct migration background","","","","","1"
"Yes","2012","35-65 y.","indirect migration background","","","","","1"
"Yes","2012","66 and older","no migration background","","","","","1"
"Yes","2012","66 and older","direct migration background","","","","","1"
"Yes","2012","66 and older","indirect migration background","","","","","1"
"No","2013","16-34 y.","no migration background","2801","0.941059861469616","0.932629494533409","0.949490228405822","2"
"No","2013","16-34 y.","direct migration background","275","0.954160839952514","0.92992298432563","0.978398695579398","2"
"No","2013","16-34 y.","indirect migration background","393","0.91489096875347","0.888361648657562","0.941420288849377","2"
"No","2013","35-65 y.","no migration background","8395","0.936361820026299","0.931301708890192","0.941421931162407","2"
"No","2013","35-65 y.","direct migration background","990","0.940127549901943","0.92566666975043","0.954588430053456","2"
"No","2013","35-65 y.","indirect migration background","267","0.934581609690324","0.905925078640638","0.963238140740009","2"
"No","2013","66 and older","no migration background","4355","0.934542164080193","0.927411000832123","0.941673327328262","2"
"No","2013","66 and older","direct migration background","353","0.955860535145735","0.935098736927059","0.976622333364412","2"
"No","2013","66 and older","indirect migration background","5","","","","2"
"Yes","2013","16-34 y.","no migration background","197","0.0589401385303842","0.0505097715941778","0.0673705054665907","1"
"Yes","2013","16-34 y.","direct migration background","11","","","","1"
"Yes","2013","16-34 y.","indirect migration background","32","0.0851090312465302","0.0585797111506227","0.111638351342438","1"
"Yes","2013","35-65 y.","no migration background","545","0.0636381799737009","0.0585780688375933","0.0686982911098085","1"
"Yes","2013","35-65 y.","direct migration background","44","0.0598724500980569","0.0454115699465436","0.0743333302495703","1"
"Yes","2013","35-65 y.","indirect migration background","19","","","","1"
"Yes","2013","66 and older","no migration background","266","0.0654578359198073","0.0583266726717379","0.0725889991678767","1"
"Yes","2013","66 and older","direct migration background","23","","","","1"
"Yes","2013","66 and older","indirect migration background","","","","","1"
"No","2014","16-34 y.","no migration background","","","","","2"
"No","2014","16-34 y.","direct migration background","","","","","2"
"No","2014","16-34 y.","indirect migration background","","","","","2"
"No","2014","35-65 y.","no migration background","","","","","2"
"No","2014","35-65 y.","direct migration background","","","","","2"
"No","2014","35-65 y.","indirect migration background","","","","","2"
"No","2014","66 and older","no migration background","","","","","2"
"No","2014","66 and older","direct migration background","","","","","2"
"No","2014","66 and older","indirect migration background","","","","","2"
"Yes","2014","16-34 y.","no migration background","","","","","1"
"Yes","2014","16-34 y.","direct migration background","","","","","1"
"Yes","2014","16-34 y.","indirect migration background","","","","","1"
"Yes","2014","35-65 y.","no migration background","","","","","1"
"Yes","2014","35-65 y.","direct migration background","","","","","1"
"Yes","2014","35-65 y.","indirect migration background","","","","","1"
"Yes","2014","66 and older","no migration background","","","","","1"
"Yes","2014","66 and older","direct migration background","","","","","1"
"Yes","2014","66 and older","indirect migration background","","","","","1"
"No","2015","16-34 y.","no migration background","3459","0.929671024419741","0.921467337708157","0.937874711131324","2"
"No","2015","16-34 y.","direct migration background","1037","0.940367768497665","0.926244812320354","0.954490724674976","2"
"No","2015","16-34 y.","indirect migration background","895","0.922912014018144","0.906021656752676","0.939802371283613","2"
"No","2015","35-65 y.","no migration background","10257","0.936268071416814","0.931695900991955","0.940840241841672","2"
"No","2015","35-65 y.","direct migration background","2693","0.95143457509104","0.943492406427775","0.959376743754305","2"
"No","2015","35-65 y.","indirect migration background","610","0.87991612069701","0.855302603272849","0.904529638121171","2"
"No","2015","66 and older","no migration background","4269","0.939666860245015","0.932724744680744","0.946608975809286","2"
"No","2015","66 and older","direct migration background","403","0.942494003736344","0.920412430236712","0.964575577235977","2"
"No","2015","66 and older","indirect migration background","4","","","","2"
"Yes","2015","16-34 y.","no migration background","273","0.0703289755802594","0.0621252888686755","0.0785326622918433","1"
"Yes","2015","16-34 y.","direct migration background","43","0.0596322315023352","0.0455092753250243","0.0737551876796461","1"
"Yes","2015","16-34 y.","indirect migration background","63","0.0770879859818557","0.0601976287163871","0.0939783432473242","1"
"Yes","2015","35-65 y.","no migration background","708","0.0637319285831862","0.0591597581583277","0.0683040990080447","1"
"Yes","2015","35-65 y.","direct migration background","121","0.04856542490896","0.0406232562456947","0.0565075935722254","1"
"Yes","2015","35-65 y.","indirect migration background","60","0.12008387930299","0.0954703618788289","0.144697396727151","1"
"Yes","2015","66 and older","no migration background","250","0.0603331397549845","0.0533910241907135","0.0672752553192555","1"
"Yes","2015","66 and older","direct migration background","24","","","","1"
"Yes","2015","66 and older","indirect migration background","1","","","","1"
"No","2016","16-34 y.","no migration background","","","","","2"
"No","2016","16-34 y.","direct migration background","","","","","2"
"No","2016","16-34 y.","indirect migration background","","","","","2"
"No","2016","35-65 y.","no migration background","","","","","2"
"No","2016","35-65 y.","direct migration background","","","","","2"
"No","2016","35-65 y.","indirect migration background","","","","","2"
"No","2016","66 and older","no migration background","","","","","2"
"No","2016","66 and older","direct migration background","","","","","2"
"No","2016","66 and older","indirect migration background","","","","","2"
"Yes","2016","35-65 y.","no migration background","","","","","1"
"Yes","2016","16-34 y.","no migration background","","","","","1"
"Yes","2016","16-34 y.","direct migration background","","","","","1"
"Yes","2016","16-34 y.","indirect migration background","","","","","1"
"Yes","2016","35-65 y.","direct migration background","","","","","1"
"Yes","2016","35-65 y.","indirect migration background","","","","","1"
"Yes","2016","66 and older","no migration background","","","","","1"
"Yes","2016","66 and older","direct migration background","","","","","1"
"Yes","2016","66 and older","indirect migration background","","","","","1"
"No","2017","16-34 y.","no migration background","3767","0.927265355682548","0.919312176011135","0.935218535353961","2"
"No","2017","16-34 y.","direct migration background","1130","0.95035693558562","0.937932212795355","0.962781658375884","2"
"No","2017","16-34 y.","indirect migration background","904","0.924858022212945","0.908310817946804","0.941405226479087","2"
"No","2017","35-65 y.","no migration background","10824","0.92796417445819","0.923271503891239","0.932656845025141","2"
"No","2017","35-65 y.","direct migration background","2926","0.947079596224355","0.939147422951346","0.955011769497363","2"
"No","2017","35-65 y.","indirect migration background","674","0.925894237283337","0.906813924526069","0.944974550040605","2"
"No","2017","66 and older","no migration background","4338","0.936832109762987","0.929789198245335","0.943875021280638","2"
"No","2017","66 and older","direct migration background","406","0.938594279071459","0.916007900925704","0.961180657217213","2"
"No","2017","66 and older","indirect migration background","15","","","","2"
"Yes","2017","35-65 y.","no migration background","837","0.07203582554181","0.0673431549748589","0.076728496108761","1"
"Yes","2017","16-34 y.","no migration background","329","0.0727346443174517","0.0647814646460387","0.0806878239888648","1"
"Yes","2017","16-34 y.","direct migration background","44","0.0496430644143805","0.0372183416241155","0.0620677872046454","1"
"Yes","2017","16-34 y.","indirect migration background","71","0.0751419777870549","0.0585947735209135","0.0916891820531963","1"
"Yes","2017","35-65 y.","direct migration background","134","0.0529204037756453","0.0449882305026373","0.0608525770486534","1"
"Yes","2017","35-65 y.","indirect migration background","50","0.0741057627166632","0.0550254499593951","0.0931860754739313","1"
"Yes","2017","66 and older","no migration background","245","0.0631678902370134","0.0561249787193623","0.0702108017546645","1"
"Yes","2017","66 and older","direct migration background","28","","","","1"
"Yes","2017","66 and older","indirect migration background","1","","","","1"
"No","2018","16-34 y.","no migration background","","","","","2"
"No","2018","16-34 y.","direct migration background","","","","","2"
"No","2018","16-34 y.","indirect migration background","","","","","2"
"No","2018","35-65 y.","no migration background","","","","","2"
"No","2018","35-65 y.","direct migration background","","","","","2"
"No","2018","35-65 y.","indirect migration background","","","","","2"
"No","2018","66 and older","no migration background","","","","","2"
"No","2018","66 and older","direct migration background","","","","","2"
"No","2018","66 and older","indirect migration background","","","","","2"
"Yes","2018","35-65 y.","no migration background","","","","","1"
"Yes","2018","66 and older","direct migration background","","","","","1"
"Yes","2018","16-34 y.","no migration background","","","","","1"
"Yes","2018","16-34 y.","direct migration background","","","","","1"
"Yes","2018","16-34 y.","indirect migration background","","","","","1"
"Yes","2018","35-65 y.","direct migration background","","","","","1"
"Yes","2018","35-65 y.","indirect migration background","","","","","1"
"Yes","2018","66 and older","no migration background","","","","","1"
"Yes","2018","66 and older","indirect migration background","","","","","1"
"No","2019","16-34 y.","no migration background","3432","0.914348280882463","0.905400948491959","0.923295613272968","2"
"No","2019","16-34 y.","direct migration background","789","0.974710725972816","0.963925184767908","0.985496267177723","2"
"No","2019","16-34 y.","indirect migration background","823","0.930440125121235","0.913669642145669","0.947210608096801","2"
"No","2019","35-65 y.","no migration background","10861","0.924790357090971","0.920026049188394","0.929554664993549","2"
"No","2019","35-65 y.","direct migration background","2487","0.937182905369932","0.927883325119975","0.946482485619889","2"
"No","2019","35-65 y.","indirect migration background","721","0.884746452899588","0.862493050841533","0.906999854957643","2"
"No","2019","66 and older","no migration background","4483","0.93263147657166","0.925526342653365","0.939736610489955","2"
"No","2019","66 and older","direct migration background","402","0.937432230482602","0.914541526966107","0.960322933999097","2"
"No","2019","66 and older","indirect migration background","33","0.888455798892596","0.785621438195286","0.991290159589905","2"
"Yes","2019","35-65 y.","no migration background","910","0.0752096429090286","0.0704453350064508","0.0799739508116063","1"
"Yes","2019","66 and older","direct migration background","28","","","","1"
"Yes","2019","16-34 y.","indirect migration background","61","0.0695598748787651","0.052789391903199","0.0863303578543312","1"
"Yes","2019","35-65 y.","direct migration background","128","0.0628170946300678","0.0535175143801108","0.0721166748800248","1"
"Yes","2019","35-65 y.","indirect migration background","70","0.115253547100412","0.0930001450423573","0.137506949158466","1"
"Yes","2019","66 and older","no migration background","298","0.0673685234283399","0.0602633895100451","0.0744736573466348","1"
"Yes","2019","66 and older","indirect migration background","3","","","","1"
"Yes","2019","16-34 y.","no migration background","326","0.0856517191175369","0.0767043867270321","0.0945990515080416","1"
"Yes","2019","16-34 y.","direct migration background","25","","","","1"
