"year","migback","pgcasmin","mean","median","n","ptile10","ptile25","ptile75","ptile90","lowerci_mean","upperci_mean","lowerci_median","upperci_median"
"1985","direct migration background","(2b) intermediate general qualification","6.65","7","53","4","5","8","10","5.95","7.35","6","8"
"1985","direct migration background","(2c_gen) general maturity certificate","6.41","6","113","3","5","8","10","5.96","6.86","6","8"
"1985","direct migration background","(2c_voc) vocational maturity certificate","7.12","8","119","3","6","9","10","6.65","7.59","8","8"
"1985","direct migration background","(3a) lower tertiary education","","","","","","","","","","",""
"1985","direct migration background","(3b) higher tertiary education","7.01","7","89","4","5","9","10","6.45","7.57","6","7"
"1985","indirect migration background","(0) in school","","","","","","","","","","",""
"1985","indirect migration background","(1a) inadequately completed","","","","","","","","","","",""
"1985","indirect migration background","(1b) general elementary school","7.49","7.72","41","5","6","9","10","6.69","8.29","7","9"
"1985","indirect migration background","(1c) basic vocational qualification","7.69","7.96","40","4","5","10","10","6.79","8.59","7","10"
"1985","indirect migration background","(2a) intermediate vocational","","","","","","","","","","",""
"1985","indirect migration background","(2b) intermediate general qualification","","","","","","","","","","",""
"1985","indirect migration background","(2c_gen) general maturity certificate","","","","","","","","","","",""
"1985","indirect migration background","(2c_voc) vocational maturity certificate","","","","","","","","","","",""
"1985","indirect migration background","(3a) lower tertiary education","","","","","","","","","","",""
"1985","indirect migration background","(3b) higher tertiary education","","","","","","","","","","",""
"1985","no migration background","(0) in school","7.53","8","154","4","7","9","10","7.18","7.88","8","8"
"1985","no migration background","(1a) inadequately completed","7.54","8","69","5","7","10","10","6.95","8.13","7","8"
"1985","no migration background","(1b) general elementary school","7.45","8","1695","4","6","10","10","7.34","7.56","8","8"
"1985","no migration background","(1c) basic vocational qualification","7.3","8","3126","4","6","9","10","7.21","7.39","8","8"
"1985","no migration background","(2a) intermediate vocational","7.3","8","1244","4","6","9","10","7.17","7.43","8","8"
"1985","no migration background","(2b) intermediate general qualification","7.74","8","402","5","7","9","10","7.54","7.94","8","8"
"1985","no migration background","(2c_gen) general maturity certificate","7.39","8","258","5","6","9","10","7.14","7.64","7","8"
"1985","no migration background","(2c_voc) vocational maturity certificate","7.35","8","291","4","6","9","10","7.08","7.62","7","8"
"1985","no migration background","(3a) lower tertiary education","7.27","8","224","4","6","10","10","6.95","7.59","7","8"
"1985","no migration background","(3b) higher tertiary education","7.03","7.78","418","3","5","9","10","6.8","7.26","7","8"
"1986","direct migration background","(0) in school","6.83","7","31","4","5","8","10","6.05","7.61","7","9"
"1986","direct migration background","(1a) inadequately completed","6.58","7","767","3","5","9","10","6.4","6.76","6","7"
"1986","direct migration background","(1b) general elementary school","6.94","7","861","3","5","9","10","6.77","7.11","7","7"
"1986","direct migration background","(1c) basic vocational qualification","7.11","8","625","4","5","9","10","6.91","7.31","7","8"
"1986","direct migration background","(2a) intermediate vocational","7.2","7","81","4","6","9","10","6.68","7.72","7","8"
"1986","direct migration background","(2b) intermediate general qualification","6.58","7","62","3","6","8","10","5.89","7.27","6","8"
"1986","direct migration background","(2c_gen) general maturity certificate","6.72","7","111","4","5","8","10","6.29","7.15","6","7"
"1986","direct migration background","(2c_voc) vocational maturity certificate","6.82","7","122","3","5","8","10","6.35","7.29","6","8"
"1986","direct migration background","(3a) lower tertiary education","","","","","","","","","","",""
"1986","direct migration background","(3b) higher tertiary education","6.24","6","88","3","5","8","9","5.73","6.75","5","7"
"1986","indirect migration background","(0) in school","","","","","","","","","","",""
"1986","indirect migration background","(1a) inadequately completed","","","","","","","","","","",""
"1986","indirect migration background","(1b) general elementary school","6.39","5.86","44","4","5","8","9","5.68","7.1","6","8"
"1986","indirect migration background","(1c) basic vocational qualification","7.45","8","43","3","5","10","10","6.58","8.32","6","8"
"1986","indirect migration background","(2a) intermediate vocational","","","","","","","","","","",""
"1986","indirect migration background","(2b) intermediate general qualification","","","","","","","","","","",""
"1986","indirect migration background","(2c_gen) general maturity certificate","","","","","","","","","","",""
"1986","indirect migration background","(2c_voc) vocational maturity certificate","","","","","","","","","","",""
"1986","indirect migration background","(3a) lower tertiary education","","","","","","","","","","",""
"1986","indirect migration background","(3b) higher tertiary education","","","","","","","","","","",""
"1986","no migration background","(0) in school","7.55","8","147","4","7","9","10","7.21","7.89","8","8"
"1986","no migration background","(1a) inadequately completed","7.76","8","70","5","6","9","10","7.27","8.25","8","9"
"1986","no migration background","(1b) general elementary school","7.35","8","1569","4","6","10","10","7.23","7.47","8","8"
"1986","no migration background","(1c) basic vocational qualification","7.2","8","2950","4","6","9","10","7.11","7.29","8","8"
"1986","no migration background","(2a) intermediate vocational","7.22","8","1206","4","6","9","10","7.09","7.35","7","8"
"1986","no migration background","(2b) intermediate general qualification","7.41","8","384","4","6","9","10","7.19","7.63","8","8"
"1986","no migration background","(2c_gen) general maturity certificate","7.01","7","285","4","5","8","10","6.76","7.26","7","8"
"1986","no migration background","(2c_voc) vocational maturity certificate","7.48","8","290","4","6","9","10","7.22","7.74","7","8"
"1986","no migration background","(3a) lower tertiary education","6.96","7","221","3","5","9","10","6.65","7.27","7","8"
"1986","no migration background","(3b) higher tertiary education","6.99","7","413","3","6","9","10","6.76","7.22","7","8"
"1987","direct migration background","(0) in school","6.98","7","31","4","7","8","9","6.16","7.8","7","9"
"1987","direct migration background","(1a) inadequately completed","6.79","7","739","3","5","8","10","6.62","6.96","7","7"
"1987","direct migration background","(1b) general elementary school","7.2","8","887","4","6","9","10","7.04","7.36","7","7"
"1987","direct migration background","(1c) basic vocational qualification","6.88","7","613","3","5","8","10","6.69","7.07","7","7"
"1987","direct migration background","(2a) intermediate vocational","7.21","8","87","4","6","9","10","6.72","7.7","7","8"
"1987","direct migration background","(2b) intermediate general qualification","6.96","7","60","3","5","8","10","6.4","7.52","7","8"
"1987","direct migration background","(2c_gen) general maturity certificate","6.65","7","107","3","5","8","9","6.18","7.12","6","7"
"1987","direct migration background","(2c_voc) vocational maturity certificate","6.71","7","120","4","5","8","9","6.27","7.15","6","8"
"1987","direct migration background","(3a) lower tertiary education","","","","","","","","","","",""
"1987","direct migration background","(3b) higher tertiary education","6.7","7","76","3","5","8","10","6.14","7.26","6","7"
"1987","indirect migration background","(0) in school","","","","","","","","","","",""
"1987","indirect migration background","(1a) inadequately completed","","","","","","","","","","",""
"1987","indirect migration background","(1b) general elementary school","6.7","7","45","4","6","8","10","6.02","7.38","6","8"
"1987","indirect migration background","(1c) basic vocational qualification","6.74","7","51","3","6","8","10","6.08","7.4","7","8"
"1987","indirect migration background","(2a) intermediate vocational","","","","","","","","","","",""
"1987","indirect migration background","(2b) intermediate general qualification","","","","","","","","","","",""
"1987","indirect migration background","(2c_gen) general maturity certificate","","","","","","","","","","",""
"1987","indirect migration background","(2c_voc) vocational maturity certificate","","","","","","","","","","",""
"1987","indirect migration background","(3a) lower tertiary education","","","","","","","","","","",""
"1987","indirect migration background","(3b) higher tertiary education","","","","","","","","","","",""
"1987","no migration background","(0) in school","7.74","8","150","5","7","9","10","7.42","8.06","8","9"
"1987","no migration background","(1a) inadequately completed","7.3","8","61","3","5","9","10","6.62","7.98","7","9"
"1987","no migration background","(1b) general elementary school","7.52","8","1508","4","6","10","10","7.4","7.64","8","8"
"1987","no migration background","(1c) basic vocational qualification","7.29","8","2918","4","6","9","10","7.2","7.38","8","8"
"1987","no migration background","(2a) intermediate vocational","7.13","8","1227","4","5","9","10","7","7.26","7","8"
"1987","no migration background","(2b) intermediate general qualification","7.35","8","354","4","6","9","10","7.11","7.59","7","8"
"1987","no migration background","(2c_gen) general maturity certificate","7.06","8","257","4","6","9","10","6.79","7.33","7","8"
"1987","no migration background","(2c_voc) vocational maturity certificate","7.35","8","281","4","6","9","10","7.09","7.61","8","8"
"1987","no migration background","(3a) lower tertiary education","7.07","8","224","3","5","9","10","6.75","7.39","7","8"
"1987","no migration background","(3b) higher tertiary education","6.97","7","415","3","5","9","10","6.73","7.21","7","8"
"1988","direct migration background","(0) in school","","","","","","","","","","",""
"1988","direct migration background","(1a) inadequately completed","6.64","7","686","4","5","8","10","6.46","6.82","7","7"
"1988","direct migration background","(1b) general elementary school","6.86","7","859","3","5","9","10","6.69","7.03","7","7"
"1988","direct migration background","(1c) basic vocational qualification","6.88","7","593","3","5","9","10","6.69","7.07","7","7"
"1988","direct migration background","(2a) intermediate vocational","6.72","7","89","4","5","9","10","6.22","7.22","6","8"
"1988","direct migration background","(2b) intermediate general qualification","6.34","6","59","3","5","8","9","5.71","6.97","6","8"
"1988","direct migration background","(2c_gen) general maturity certificate","6.92","7","99","4","6","8","10","6.45","7.39","7","8"
"1988","direct migration background","(2c_voc) vocational maturity certificate","6.85","7","113","4","5","9","10","6.37","7.33","6","8"
"1988","direct migration background","(3a) lower tertiary education","","","","","","","","","","",""
"1988","direct migration background","(3b) higher tertiary education","6.54","7","64","3","5","9","10","5.89","7.19","6","8"
"1988","indirect migration background","(0) in school","","","","","","","","","","",""
"1988","indirect migration background","(1a) inadequately completed","","","","","","","","","","",""
"1988","indirect migration background","(1b) general elementary school","6.63","8","58","3","5","9","9","6.03","7.23","7","8"
"1988","indirect migration background","(1c) basic vocational qualification","7.44","7.36","57","5","6","9","10","6.8","8.08","6","8"
"1988","indirect migration background","(2a) intermediate vocational","","","","","","","","","","",""
"1988","indirect migration background","(2b) intermediate general qualification","","","","","","","","","","",""
"1988","indirect migration background","(2c_gen) general maturity certificate","","","","","","","","","","",""
"1988","indirect migration background","(2c_voc) vocational maturity certificate","","","","","","","","","","",""
"1988","indirect migration background","(3a) lower tertiary education","","","","","","","","","","",""
"1988","indirect migration background","(3b) higher tertiary education","","","","","","","","","","",""
"1988","no migration background","(0) in school","7.42","8","125","4","6","9","10","7.03","7.81","7","8"
"1988","no migration background","(1a) inadequately completed","7.28","8","55","4","6","9","10","6.67","7.89","7","8"
"1988","no migration background","(1b) general elementary school","7.29","8","1410","4","5","9","10","7.17","7.41","8","8"
"1988","no migration background","(1c) basic vocational qualification","7.17","8","2773","4","6","9","10","7.08","7.26","8","8"
"1988","no migration background","(2a) intermediate vocational","6.95","7","1164","4","5","9","10","6.82","7.08","7","7"
"1988","no migration background","(2b) intermediate general qualification","7.27","8","340","5","6","9","10","7.04","7.5","7","8"
"1988","no migration background","(2c_gen) general maturity certificate","6.69","7","235","3","5","8","10","6.39","6.99","7","8"
"1988","no migration background","(2c_voc) vocational maturity certificate","7.06","8","275","3","6","9","10","6.77","7.35","7","8"
"1988","no migration background","(3a) lower tertiary education","7.1","8","210","4","5","9","10","6.79","7.41","7","8"
"1988","no migration background","(3b) higher tertiary education","6.72","7","401","3","5","8","10","6.48","6.96","7","7"
"1989","direct migration background","(0) in school","","","","","","","","","","",""
"1989","direct migration background","(1a) inadequately completed","6.69","7","643","3","5","8","10","6.51","6.87","7","7"
"1989","direct migration background","(1b) general elementary school","6.75","7","825","3","5","8","10","6.58","6.92","7","7"
"1989","direct migration background","(1c) basic vocational qualification","6.73","7","576","4","5","8","10","6.54","6.92","7","7"
"1989","direct migration background","(2a) intermediate vocational","6.57","7","94","3","5","8","10","6.08","7.06","6","8"
"1989","direct migration background","(2b) intermediate general qualification","7.05","7.98","52","4","5","9","10","6.39","7.71","6","8"
"1989","direct migration background","(2c_gen) general maturity certificate","6.68","7","101","4","5","8","9","6.26","7.1","6","7"
"1989","direct migration background","(2c_voc) vocational maturity certificate","6.96","7","109","4","5","9","10","6.5","7.42","6","8"
"1989","direct migration background","(3a) lower tertiary education","","","","","","","","","","",""
"1989","direct migration background","(3b) higher tertiary education","6.03","6","63","3","3","8","10","5.37","6.69","5","7"
"1989","indirect migration background","(0) in school","8.8","9.37","30","7","8","10","10","8.14","9.46","7","9"
"1989","indirect migration background","(1a) inadequately completed","","","","","","","","","","",""
"1989","indirect migration background","(1b) general elementary school","7.05","7","73","3","7","9","10","6.49","7.61","7","8"
"1989","indirect migration background","(1c) basic vocational qualification","6.61","6.07","56","3","5","9","10","6","7.22","6","8"
"1989","indirect migration background","(2a) intermediate vocational","","","","","","","","","","",""
"1989","indirect migration background","(2b) intermediate general qualification","7.8","8","34","6","7","9","10","7.17","8.43","7","8"
"1989","indirect migration background","(2c_gen) general maturity certificate","","","","","","","","","","",""
"1989","indirect migration background","(2c_voc) vocational maturity certificate","","","","","","","","","","",""
"1989","indirect migration background","(3a) lower tertiary education","","","","","","","","","","",""
"1989","indirect migration background","(3b) higher tertiary education","","","","","","","","","","",""
"1989","no migration background","(0) in school","7.51","8","121","5","6","9","10","7.15","7.87","7","8"
"1989","no migration background","(1a) inadequately completed","6.86","8","56","4","5","9","10","6.12","7.6","5","8"
"1989","no migration background","(1b) general elementary school","7.28","8","1304","4","6","9","10","7.15","7.41","7","8"
"1989","no migration background","(1c) basic vocational qualification","7.11","8","2656","4","6","9","10","7.02","7.2","7","8"
"1989","no migration background","(2a) intermediate vocational","6.95","7","1145","3","5","9","10","6.82","7.08","7","7"
"1989","no migration background","(2b) intermediate general qualification","7.24","8","306","4","6","9","10","6.99","7.49","7","8"
"1989","no migration background","(2c_gen) general maturity certificate","6.57","7","233","3","5","8","9","6.28","6.86","7","7"
"1989","no migration background","(2c_voc) vocational maturity certificate","7.13","7","288","4","5","9","10","6.87","7.39","7","8"
"1989","no migration background","(3a) lower tertiary education","6.89","7.61","208","3","5","9","10","6.55","7.23","7","8"
"1989","no migration background","(3b) higher tertiary education","6.61","7","398","3","5","8","10","6.37","6.85","7","7"
"1990","direct migration background","(0) in school","","","","","","","","","","",""
"1990","direct migration background","(1a) inadequately completed","","","","","","","","","","",""
"1990","direct migration background","(1b) general elementary school","","","","","","","","","","",""
"1990","direct migration background","(1c) basic vocational qualification","","","","","","","","","","",""
"1990","direct migration background","(2a) intermediate vocational","","","","","","","","","","",""
"1990","direct migration background","(2b) intermediate general qualification","","","","","","","","","","",""
"1990","direct migration background","(2c_gen) general maturity certificate","","","","","","","","","","",""
"1990","direct migration background","(2c_voc) vocational maturity certificate","","","","","","","","","","",""
"1990","direct migration background","(3a) lower tertiary education","","","","","","","","","","",""
"1990","direct migration background","(3b) higher tertiary education","","","","","","","","","","",""
"1990","indirect migration background","(0) in school","","","","","","","","","","",""
"1990","indirect migration background","(1a) inadequately completed","","","","","","","","","","",""
"1990","indirect migration background","(1b) general elementary school","","","","","","","","","","",""
"1990","indirect migration background","(1c) basic vocational qualification","","","","","","","","","","",""
"1990","indirect migration background","(2a) intermediate vocational","","","","","","","","","","",""
"1990","indirect migration background","(2b) intermediate general qualification","","","","","","","","","","",""
"1990","indirect migration background","(2c_gen) general maturity certificate","","","","","","","","","","",""
"1990","indirect migration background","(2c_voc) vocational maturity certificate","","","","","","","","","","",""
"1990","indirect migration background","(3a) lower tertiary education","","","","","","","","","","",""
"1990","indirect migration background","(3b) higher tertiary education","","","","","","","","","","",""
"1990","no migration background","(0) in school","","","","","","","","","","",""
"1990","no migration background","(1a) inadequately completed","","","","","","","","","","",""
"1990","no migration background","(1b) general elementary school","","","","","","","","","","",""
"1990","no migration background","(1c) basic vocational qualification","","","","","","","","","","",""
"1990","no migration background","(2a) intermediate vocational","","","","","","","","","","",""
"1990","no migration background","(2b) intermediate general qualification","","","","","","","","","","",""
"1990","no migration background","(2c_gen) general maturity certificate","","","","","","","","","","",""
"1990","no migration background","(2c_voc) vocational maturity certificate","","","","","","","","","","",""
"1990","no migration background","(3a) lower tertiary education","","","","","","","","","","",""
"1990","no migration background","(3b) higher tertiary education","","","","","","","","","","",""
"1991","direct migration background","(0) in school","","","","","","","","","","",""
"1991","direct migration background","(1a) inadequately completed","6.64","7","601","3","5","8","10","6.45","6.83","7","7"
"1991","direct migration background","(1b) general elementary school","6.83","7","793","4","5","8","10","6.66","7","7","7"
"1991","direct migration background","(1c) basic vocational qualification","7.04","7","637","4","5","9","10","6.85","7.23","7","7"
"1991","direct migration background","(2a) intermediate vocational","6.7","7","108","3","5","9","10","6.2","7.2","6","8"
"1991","direct migration background","(2b) intermediate general qualification","6.41","6.83","58","4","5","8","10","5.78","7.04","6","8"
"1991","direct migration background","(2c_gen) general maturity certificate","6.47","7","88","2","5","9","9","6","6.94","6","8"
"1991","direct migration background","(2c_voc) vocational maturity certificate","6.34","7","118","2","5","8","10","5.89","6.79","6","7"
"1991","direct migration background","(3a) lower tertiary education","6.95","7.14","45","4","6","8","10","6.23","7.67","6","8"
"1991","direct migration background","(3b) higher tertiary education","6.13","7","82","3","4","8","9","5.55","6.71","5","7"
"1991","indirect migration background","(0) in school","7.24","7.35","34","5","6","9","9","6.5","7.98","6","8"
"1991","indirect migration background","(1a) inadequately completed","","","","","","","","","","",""
"1991","indirect migration background","(1b) general elementary school","6.67","7","98","4","5","8","10","6.18","7.16","6","8"
"1991","indirect migration background","(1c) basic vocational qualification","6.72","7","68","3","5","9","10","6.1","7.34","6","8"
"1991","indirect migration background","(2a) intermediate vocational","","","","","","","","","","",""
"1991","indirect migration background","(2b) intermediate general qualification","7.28","7","43","5","6","9","10","6.62","7.94","7","8"
"1991","indirect migration background","(2c_gen) general maturity certificate","","","","","","","","","","",""
"1991","indirect migration background","(2c_voc) vocational maturity certificate","","","","","","","","","","",""
"1991","indirect migration background","(3a) lower tertiary education","","","","","","","","","","",""
"1991","indirect migration background","(3b) higher tertiary education","","","","","","","","","","",""
"1991","no migration background","(0) in school","7.68","8","100","5","7","9","10","7.29","8.07","8","8"
"1991","no migration background","(1a) inadequately completed","7.01","7","109","4","5","9","10","6.57","7.45","7","8"
"1991","no migration background","(1b) general elementary school","7.41","8","1468","4","6","9","10","7.29","7.53","8","8"
"1991","no migration background","(1c) basic vocational qualification","6.99","8","3707","4","5","9","10","6.91","7.07","7","7"
"1991","no migration background","(2a) intermediate vocational","6.48","7","2477","3","5","8","10","6.38","6.58","6","7"
"1991","no migration background","(2b) intermediate general qualification","6.88","7","432","3","5","9","10","6.66","7.1","7","8"
"1991","no migration background","(2c_gen) general maturity certificate","6.47","7","271","3","5","8","9","6.19","6.75","6","7"
"1991","no migration background","(2c_voc) vocational maturity certificate","6.91","7","380","3","5","9","10","6.67","7.15","7","8"
"1991","no migration background","(3a) lower tertiary education","6.26","7","842","3","5","8","10","6.09","6.43","6","7"
"1991","no migration background","(3b) higher tertiary education","6.16","6","711","2","4","8","10","5.97","6.35","6","6"
"1992","direct migration background","(0) in school","","","","","","","","","","",""
"1992","direct migration background","(1a) inadequately completed","6.78","7","573","3","5","9","10","6.59","6.97","7","7"
"1992","direct migration background","(1b) general elementary school","6.94","7","768","4","5","9","10","6.77","7.11","7","7"
"1992","direct migration background","(1c) basic vocational qualification","7.05","7","619","4","6","9","10","6.86","7.24","7","7"
"1992","direct migration background","(2a) intermediate vocational","6.8","7","101","3","5","9","10","6.33","7.27","6","7"
"1992","direct migration background","(2b) intermediate general qualification","6.23","6.24","59","3","4","8","9","5.57","6.89","5","8"
"1992","direct migration background","(2c_gen) general maturity certificate","6.68","7","92","3","5","8","9","6.22","7.14","7","7"
"1992","direct migration background","(2c_voc) vocational maturity certificate","6.18","6.88","117","3","4","8","9","5.73","6.63","5","7"
"1992","direct migration background","(3a) lower tertiary education","6.72","7","47","2","6","8","10","6.01","7.43","6","8"
"1992","direct migration background","(3b) higher tertiary education","6.51","7","85","4","5","9","10","5.97","7.05","5","7"
"1992","indirect migration background","(0) in school","7.37","8","46","4","6","9","10","6.7","8.04","7","9"
"1992","indirect migration background","(1a) inadequately completed","","","","","","","","","","",""
"1992","indirect migration background","(1b) general elementary school","6.73","7.14","118","2","5","9","10","6.26","7.2","7","8"
"1992","indirect migration background","(1c) basic vocational qualification","7.9","8","69","5","7","10","10","7.4","8.4","7","8"
"1992","indirect migration background","(2a) intermediate vocational","7.68","8","30","5","6","9","10","7.01","8.35","7","9"
"1992","indirect migration background","(2b) intermediate general qualification","6.68","7","52","4","5","8","10","6.09","7.27","6","8"
"1992","indirect migration background","(2c_gen) general maturity certificate","","","","","","","","","","",""
"1992","indirect migration background","(2c_voc) vocational maturity certificate","","","","","","","","","","",""
"1992","indirect migration background","(3a) lower tertiary education","","","","","","","","","","",""
"1992","indirect migration background","(3b) higher tertiary education","","","","","","","","","","",""
"1992","no migration background","(0) in school","7.87","8","88","6","7","9","10","7.49","8.25","8","9"
"1992","no migration background","(1a) inadequately completed","7.23","8","122","4","6","9","10","6.86","7.6","7","8"
"1992","no migration background","(1b) general elementary school","7.45","8","1381","4","6","9","10","7.33","7.57","8","8"
"1992","no migration background","(1c) basic vocational qualification","7.11","8","3589","4","6","9","10","7.03","7.19","7","7"
"1992","no migration background","(2a) intermediate vocational","6.55","7","2431","3","5","8","10","6.45","6.65","6","7"
"1992","no migration background","(2b) intermediate general qualification","7.08","7.78","424","4","6","9","10","6.87","7.29","7","7"
"1992","no migration background","(2c_gen) general maturity certificate","6.77","7","263","4","5","8","10","6.49","7.05","7","7"
"1992","no migration background","(2c_voc) vocational maturity certificate","6.74","7","393","3","5","8","9","6.52","6.96","7","7"
"1992","no migration background","(3a) lower tertiary education","6.29","7","819","3","5","8","10","6.13","6.45","6","6"
"1992","no migration background","(3b) higher tertiary education","6.19","6","702","3","4","8","10","6.01","6.37","6","7"
"1993","direct migration background","(0) in school","","","","","","","","","","",""
"1993","direct migration background","(1a) inadequately completed","6.75","7","558","3","5","9","10","6.54","6.96","7","7"
"1993","direct migration background","(1b) general elementary school","6.68","7","739","3","5","8","10","6.5","6.86","7","7"
"1993","direct migration background","(1c) basic vocational qualification","6.87","7","609","3","5","8","10","6.68","7.06","7","7"
"1993","direct migration background","(2a) intermediate vocational","6.81","7","103","3","5","9","10","6.34","7.28","6","8"
"1993","direct migration background","(2b) intermediate general qualification","7.13","8","48","4","5","9","10","6.35","7.91","6","8"
"1993","direct migration background","(2c_gen) general maturity certificate","6.37","7","91","3","4","9","9","5.88","6.86","7","8"
"1993","direct migration background","(2c_voc) vocational maturity certificate","6.59","7","111","3","5","8","10","6.09","7.09","6","7"
"1993","direct migration background","(3a) lower tertiary education","6.66","7","45","3","5","8","10","5.93","7.39","6","7"
"1993","direct migration background","(3b) higher tertiary education","6.59","7","87","3","5","9","10","6","7.18","5","7"
"1993","indirect migration background","(0) in school","7.61","7.34","45","5","7","9","10","7.11","8.11","7","8"
"1993","indirect migration background","(1a) inadequately completed","","","","","","","","","","",""
"1993","indirect migration background","(1b) general elementary school","7.09","8","125","3","5","9","10","6.67","7.51","7","8"
"1993","indirect migration background","(1c) basic vocational qualification","6.54","7","81","3","4","9","10","6.03","7.05","6","7"
"1993","indirect migration background","(2a) intermediate vocational","7.06","7","35","6","6","9","9","6.32","7.8","6","8"
"1993","indirect migration background","(2b) intermediate general qualification","7.27","8","75","4","5","10","10","6.69","7.85","7","8"
"1993","indirect migration background","(2c_gen) general maturity certificate","6.67","7","34","4","5","8","9","5.95","7.39","5","8"
"1993","indirect migration background","(2c_voc) vocational maturity certificate","","","","","","","","","","",""
"1993","indirect migration background","(3a) lower tertiary education","","","","","","","","","","",""
"1993","indirect migration background","(3b) higher tertiary education","","","","","","","","","","",""
"1993","no migration background","(0) in school","8.13","8.69","73","6","7","10","10","7.72","8.54","7","9"
"1993","no migration background","(1a) inadequately completed","7.23","7.84","136","4","6","9","10","6.87","7.59","7","8"
"1993","no migration background","(1b) general elementary school","7.25","8","1324","4","6","9","10","7.12","7.38","7","8"
"1993","no migration background","(1c) basic vocational qualification","6.98","7","3471","4","5","9","10","6.9","7.06","7","7"
"1993","no migration background","(2a) intermediate vocational","6.46","7","2439","3","5","8","9","6.37","6.55","6","7"
"1993","no migration background","(2b) intermediate general qualification","7.04","8","396","4","5","9","10","6.82","7.26","7","8"
"1993","no migration background","(2c_gen) general maturity certificate","6.76","7","277","3","5","8","10","6.5","7.02","7","7"
"1993","no migration background","(2c_voc) vocational maturity certificate","6.94","7","391","4","6","8","10","6.72","7.16","7","8"
"1993","no migration background","(3a) lower tertiary education","6.24","7","801","3","5","8","9","6.07","6.41","6","6"
"1993","no migration background","(3b) higher tertiary education","6.12","7","695","3","4","8","9","5.94","6.3","6","7"
"1994","direct migration background","(0) in school","","","","","","","","","","",""
"1994","direct migration background","(1a) inadequately completed","6.74","7","516","3","5","8","10","6.54","6.94","7","7"
"1994","direct migration background","(1b) general elementary school","6.81","7","675","3","5","9","10","6.62","7","7","7"
"1994","direct migration background","(1c) basic vocational qualification","6.65","7","585","3","5","8","10","6.45","6.85","7","7"
"1994","direct migration background","(2a) intermediate vocational","6.94","7","103","4","5","9","10","6.47","7.41","6","8"
