"year","migback","sex","mean","median","n","ptile10","ptile25","ptile75","ptile90","lowerci_mean","upperci_mean","lowerci_median","upperci_median"
"1994","no migration background","Male","6.76","7","4753","3","5","8","10","6.69","6.83","7","7"
"1995","direct migration background","Female","","","","","","","","","","",""
"1995","direct migration background","Male","","","","","","","","","","",""
"1995","indirect migration background","Female","","","","","","","","","","",""
"1995","indirect migration background","Male","","","","","","","","","","",""
"1995","no migration background","Female","","","","","","","","","","",""
"1995","no migration background","Male","","","","","","","","","","",""
"1996","direct migration background","Female","6.88","7","1298","3","5","9","10","6.75","7.01","7","7"
"1996","direct migration background","Male","6.95","7","1309","4","5","9","10","6.82","7.08","7","8"
"1996","indirect migration background","Female","7.02","7","279","4","5","9","10","6.73","7.31","7","8"
"1996","indirect migration background","Male","7.02","8","268","3","6","9","10","6.75","7.29","7","8"
"1996","no migration background","Female","7.1","8","5198","4","6","9","10","7.04","7.16","7","7"
"1996","no migration background","Male","6.94","7","4718","4","5","9","10","6.88","7","7","7"
"1997","direct migration background","Female","6.6","7","1229","3","5","8","10","6.46","6.74","7","7"
"1997","direct migration background","Male","6.95","7","1250","3","5","9","10","6.82","7.08","7","7"
"1997","indirect migration background","Female","7.28","8","279","4","5","10","10","6.98","7.58","7","8"
"1997","indirect migration background","Male","7.15","8","291","4","6","8","10","6.9","7.4","7","8"
"1997","no migration background","Female","7.04","8","5133","4","6","9","10","6.98","7.1","7","7"
"1997","no migration background","Male","6.88","7","4653","3","5","8","10","6.81","6.95","7","7"
"1998","direct migration background","Female","6.79","7","1191","3","5","9","10","6.65","6.93","7","7"
"1998","direct migration background","Male","6.76","7","1217","3","5","9","10","6.63","6.89","7","7"
"1998","indirect migration background","Female","6.98","7.3","293","3","5","9","10","6.7","7.26","6","7"
"1998","indirect migration background","Male","6.94","7","309","3","5","9","10","6.67","7.21","7","8"
"1998","no migration background","Female","7.13","8","5872","4","6","9","10","7.07","7.19","7","7"
"1998","no migration background","Male","7","7","5353","4","6","9","10","6.94","7.06","7","7"
"1999","direct migration background","Female","6.82","7","1096","3","5","9","10","6.68","6.96","7","7"
"1999","direct migration background","Male","7.02","7","1106","4","5","9","10","6.88","7.16","7","7"
"1999","indirect migration background","Female","7.07","7.19","299","4","5","9","10","6.8","7.34","7","8"
"1999","indirect migration background","Male","6.99","8","308","4","5","9","10","6.73","7.25","7","8"
"1999","no migration background","Female","7.15","8","5675","4","6","9","10","7.09","7.21","7","7"
"1999","no migration background","Male","6.99","7","5193","4","6","9","10","6.93","7.05","7","7"
"2000","direct migration background","Female","6.87","7","1692","4","5","9","10","6.76","6.98","7","7"
"2000","direct migration background","Male","7","7","1636","4","5","9","10","6.89","7.11","7","7"
"2000","indirect migration background","Female","6.74","7","415","4","5","9","10","6.51","6.97","7","7"
"2000","indirect migration background","Male","7.17","8","408","4","6","9","10","6.96","7.38","7","8"
"2000","no migration background","Female","7.27","8","10438","4","6","9","10","7.23","7.31","8","8"
"2000","no migration background","Male","7.06","8","9568","4","6","9","10","7.01","7.11","7","7"
"2001","direct migration background","Female","6.81","7","1497","3","5","9","10","6.69","6.93","7","7"
"2001","direct migration background","Male","6.94","7","1439","3","5","9","10","6.82","7.06","7","7"
"2001","indirect migration background","Female","6.95","7","395","4","5","9","10","6.73","7.17","7","7"
"2001","indirect migration background","Male","7.1","8","378","4","6","9","10","6.87","7.33","7","8"
"2001","no migration background","Female","7.28","8","9534","4","6","9","10","7.24","7.32","7","8"
"2001","no migration background","Male","7.1","8","8715","4","6","9","10","7.05","7.15","7","8"
"2002","direct migration background","Female","6.74","7","1441","3","5","8","10","6.62","6.86","7","7"
"2002","direct migration background","Male","6.8","7","1360","3","5","8","10","6.68","6.92","7","7"
"2002","indirect migration background","Female","6.79","7","408","3","5","9","10","6.56","7.02","7","7"
"2002","indirect migration background","Male","6.95","7","372","4","6","8","10","6.74","7.16","7","8"
"2002","no migration background","Female","7.19","8","10065","4","6","9","10","7.15","7.23","7","8"
"2002","no migration background","Male","7.07","7","9391","4","6","9","10","7.03","7.11","7","7"
"2003","direct migration background","Female","6.71","7","1366","3","5","8","10","6.59","6.83","7","7"
"2003","direct migration background","Male","6.72","7","1265","3","5","9","10","6.59","6.85","7","7"
"2003","indirect migration background","Female","6.71","7","414","3","5","9","10","6.48","6.94","7","8"
"2003","indirect migration background","Male","6.76","7","375","4","5","8","10","6.53","6.99","7","8"
"2003","no migration background","Female","7.22","8","9737","4","6","9","10","7.18","7.26","7","8"
"2003","no migration background","Male","7.12","8","9052","4","6","9","10","7.08","7.16","7","8"
"2004","direct migration background","Female","6.58","7","1321","3","5","8","10","6.46","6.7","7","7"
"2004","direct migration background","Male","6.75","7","1215","3","5","8","10","6.62","6.88","7","7"
"2004","indirect migration background","Female","6.71","7","413","4","5","9","10","6.49","6.93","6","7"
"2004","indirect migration background","Male","6.8","7","388","4","5","8","10","6.57","7.03","7","7"
"2004","no migration background","Female","7.18","8","9484","4","6","9","10","7.14","7.22","7","8"
"2004","no migration background","Male","7.08","8","8767","4","6","9","10","7.04","7.12","7","8"
"2005","direct migration background","Female","6.73","7","1251","3","5","9","10","6.6","6.86","7","7"
"2005","direct migration background","Male","6.91","7","1121","3","5","9","10","6.77","7.05","7","7"
"2005","indirect migration background","Female","6.68","7","427","3","5","9","10","6.46","6.9","7","7"
"2005","indirect migration background","Male","6.8","7","402","4","5","8","10","6.58","7.02","7","7"
"2005","no migration background","Female","7.15","8","9128","4","6","9","10","7.1","7.2","7","8"
"2005","no migration background","Male","7","7","8372","4","6","9","10","6.95","7.05","7","7"
"2006","direct migration background","Female","6.56","7","1272","3","5","8","10","6.43","6.69","7","7"
"2006","direct migration background","Male","6.69","7","1102","3","5","9","10","6.55","6.83","7","7"
"2006","indirect migration background","Female","6.33","7","426","3","5","8","10","6.1","6.56","6","7"
"2006","indirect migration background","Male","6.69","7","394","3","5","8","9","6.47","6.91","7","7"
"2006","no migration background","Female","7.1","8","9796","4","6","9","10","7.06","7.14","7","8"
"2006","no migration background","Male","7.01","7","8987","4","6","9","10","6.96","7.06","7","8"
"2007","direct migration background","Female","6.53","7","1146","3","5","8","10","6.39","6.67","7","7"
"2007","direct migration background","Male","6.66","7","980","3","5","8","10","6.51","6.81","7","7"
"2007","indirect migration background","Female","6.39","7","414","2","4","8","10","6.15","6.63","6","7"
"2007","indirect migration background","Male","6.55","7","370","4","5","8","10","6.32","6.78","7","7"
"2007","no migration background","Female","7.1","8","9196","4","6","9","10","7.06","7.14","7","8"
"2007","no migration background","Male","7","7","8424","4","6","9","10","6.95","7.05","7","7"
"2008","direct migration background","Female","6.86","7","1029","3","5","8","10","6.72","7","7","7"
"2008","direct migration background","Male","6.81","7","881","4","5","8","10","6.66","6.96","7","7"
"2008","indirect migration background","Female","6.6","7","400","3","5","9","10","6.37","6.83","6","7"
"2008","indirect migration background","Male","6.79","7","372","3","5","9","10","6.56","7.02","7","7"
"2008","no migration background","Female","7.21","8","8718","4","6","9","10","7.17","7.25","8","8"
"2008","no migration background","Male","7.11","8","7974","4","6","8","10","7.06","7.16","7","8"
"2009","direct migration background","Female","6.82","7","903","3","5","9","10","6.67","6.97","7","7"
"2009","direct migration background","Male","6.73","7","761","3","5","8","10","6.57","6.89","7","7"
"2009","indirect migration background","Female","6.46","7","370","3","5","8","9","6.23","6.69","7","7"
"2009","indirect migration background","Male","6.7","7","344","4","5","8","9","6.47","6.93","7","7"
"2009","no migration background","Female","7.22","8","8175","4","6","9","10","7.17","7.27","8","8"
"2009","no migration background","Male","7.07","7","7510","4","6","9","10","7.02","7.12","7","8"
"2010","direct migration background","Female","6.62","7","1604","3","5","8","10","6.49","6.75","7","7"
"2010","direct migration background","Male","6.74","7","1298","3","5","8","10","6.61","6.87","7","7"
"2010","indirect migration background","Female","6.71","7","633","4","5","8","10","6.52","6.9","7","7"
"2010","indirect migration background","Male","6.9","7","513","4","6","8","10","6.7","7.1","7","7"
"2010","no migration background","Female","7.15","8","10834","4","6","9","10","7.11","7.19","7","7"
"2010","no migration background","Male","7.12","8","9118","4","6","9","10","7.08","7.16","7","8"
"2011","direct migration background","Female","6.91","7","923","4","5","9","10","6.76","7.06","7","7"
"2011","direct migration background","Male","6.94","7","751","4","5","9","10","6.77","7.11","7","8"
"2011","indirect migration background","Female","6.66","7","369","3","5","8","10","6.42","6.9","7","8"
"2011","indirect migration background","Male","6.84","7","339","4","5","8","10","6.61","7.07","7","8"
"2011","no migration background","Female","7.3","8","8332","4","6","9","10","7.25","7.35","8","8"
"2011","no migration background","Male","7.2","8","7506","4","6","9","10","7.15","7.25","8","8"
"2012","direct migration background","Female","6.97","8","1003","4","5","9","10","6.82","7.12","7","8"
"2012","direct migration background","Male","6.95","7","799","4","5","9","10","6.79","7.11","7","8"
"2012","indirect migration background","Female","6.8","7","386","4","5","8","10","6.58","7.02","7","7"
"2012","indirect migration background","Male","6.97","7","356","4","5","9","10","6.73","7.21","7","8"
"2012","no migration background","Female","7.3","8","8825","4","6","9","10","7.26","7.34","8","8"
"2012","no migration background","Male","7.26","8","7925","4","6","9","10","7.21","7.31","8","8"
"2013","direct migration background","Female","6.97","8","934","4","6","9","10","6.82","7.12","7","7"
"2013","direct migration background","Male","7.1","8","720","4","6","9","10","6.93","7.27","7","8"
"2013","indirect migration background","Female","6.87","7","360","3","5","9","9","6.64","7.1","7","7"
"2013","indirect migration background","Male","7.2","7","337","5","6","9","10","6.98","7.42","7","8"
"2013","no migration background","Female","7.39","8","8662","4","6","9","10","7.35","7.43","8","8"
"2013","no migration background","Male","7.28","8","7706","4","6","9","10","7.23","7.33","8","8"
"2014","direct migration background","Female","6.89","7","2791","3","5","9","10","6.8","6.98","7","7"
"2014","direct migration background","Male","6.87","7","2324","3","5","9","10","6.77","6.97","7","7"
"2014","indirect migration background","Female","7.07","8","957","4","6","9","10","6.93","7.21","7","7"
"2014","indirect migration background","Male","6.99","7","837","4","6","9","10","6.84","7.14","7","8"
"2014","no migration background","Female","7.29","8","10927","4","6","9","10","7.25","7.33","8","8"
"2014","no migration background","Male","7.23","8","9295","4","6","9","10","7.19","7.27","8","8"
"2015","direct migration background","Female","6.9","7","2366","3","5","8","10","6.8","7","7","7"
"2015","direct migration background","Male","6.9","7","1939","4","5","8","10","6.8","7","7","7"
"2015","indirect migration background","Female","6.96","7","877","4","6","9","10","6.81","7.11","7","7"
"2015","indirect migration background","Male","7.14","7","751","4","6","9","10","6.98","7.3","7","7"
"2015","no migration background","Female","7.28","8","10355","4","6","9","10","7.24","7.32","8","8"
"2015","no migration background","Male","7.28","8","8784","4","6","9","10","7.24","7.32","8","8"
"2016","direct migration background","Female","6.96","8","2618","4","5","9","10","6.87","7.05","7","7"
"2016","direct migration background","Male","7.06","8","2163","4","5","9","10","6.96","7.16","7","7"
"2016","indirect migration background","Female","6.81","7","839","4","6","8","10","6.65","6.97","7","7"
"2016","indirect migration background","Male","7.1","7","708","4","6","9","10","6.93","7.27","7","8"
"2016","no migration background","Female","7.3","8","9670","4","6","9","10","7.26","7.34","8","8"
"2016","no migration background","Male","7.25","8","8209","4","6","9","10","7.21","7.29","8","8"
"2017","direct migration background","Female","6.9","7","2523","4","5","9","10","6.81","6.99","7","7"
"2017","direct migration background","Male","6.92","7","2044","4","5","8","10","6.83","7.01","7","7"
"2017","indirect migration background","Female","7.03","7","912","4","6","9","10","6.88","7.18","7","7"
"2017","indirect migration background","Male","7.19","8","777","5","6","8","9","7.04","7.34","7","8"
"2017","no migration background","Female","7.3","8","10835","5","6","9","10","7.26","7.34","8","8"
"2017","no migration background","Male","7.26","8","9426","5","6","9","10","7.22","7.3","8","8"
"2018","direct migration background","Female","6.72","7","2419","4","5","8","10","6.63","6.81","7","7"
"2018","direct migration background","Male","6.82","7","1955","3","5","8","10","6.72","6.92","7","7"
"2018","indirect migration background","Female","6.93","7","929","4","6","9","10","6.78","7.08","7","7"
"2018","indirect migration background","Male","7.04","7","768","4","6","8","10","6.89","7.19","7","8"
"2018","no migration background","Female","7.28","8","10486","4","6","9","10","7.24","7.32","8","8"
"2018","no migration background","Male","7.24","8","9074","5","6","9","10","7.2","7.28","8","8"
"2019","direct migration background","Female","6.95","7","2106","4","6","8","10","6.85","7.05","7","7"
"2019","direct migration background","Male","7.05","7","1737","4","6","9","10","6.94","7.16","7","7"
"2019","indirect migration background","Female","7.07","7","904","4","6","9","10","6.92","7.22","7","7"
"2019","indirect migration background","Male","7.36","8","802","5","6","9","10","7.21","7.51","7","8"
"2019","no migration background","Female","7.35","8","10458","5","6","9","10","7.31","7.39","8","8"
"2019","no migration background","Male","7.34","8","9776","5","6","9","10","7.3","7.38","8","8"
